915-150011TP,e854ca8a23b47c0d6e9010f4816e8974
01-010014TP,88bc7f9b6c246d481f723d5f4a016e76
01-080101-010093TP,5ec6c28ec65a384ead30772c61f21673
03-030008TM,d977a2a1c7ff2c7626e58b56608b576c
01-010014TM,5b2f128b2373f2f5d6943e4d792d8a95
905-9050607-905060701A,7e910355cac59aae9cdb5abe67f245c8
01-080101-010093TM,58f93650f452a3140fcbe8180689f0fc
03-030072TC,98b99e75a487d2501fa73cabb6cbfbae
05-050310TC,1adcf6dd01531097255d81652cf0e496
04-040004A,718c2acf358f8ccb2dabe4eed4d3a28f
03-02010301-030082A,d977a2a1c7ff2c7626e58b56608b576c
915-150011TC,08fee30ea443d574b66bedbbb56d1561
03-030008TP,245144099cfad5d5c42d95bfa67945b0
01-010025TC,d977a2a1c7ff2c7626e58b56608b576c
915-150011TM,6f20c78dbc6676815780eb9ecb83d509
03-030072TP,4183ab0db7a08c682ce11ed5151a5865
01-080101-010082TC,3da52398a5b631681ba87107e077b8ba
05-050310TP,f38ff71b4069d32deb4b7efc6c9a494b
03-030072TM,d977a2a1c7ff2c7626e58b56608b576c
01-010049TC,79963f24d68992368b951a0353a5642a
01-010049TP,bfb7a011b20a35d6c9a0d8ffa3efe1ac
01-010003TP,d977a2a1c7ff2c7626e58b56608b576c
01-080101-010082TP,afefd3a9e90a932e8cccb3ba8156117c
03-02010301-030086TC,d977a2a1c7ff2c7626e58b56608b576c
01-010003TM,d977a2a1c7ff2c7626e58b56608b576c
01-010049TM,e956c7a7df01a3d09562f57bb09129a4
01-080101-010082TM,e0c91f762db6d9274bd154b1b0717ac9
04-040003A,7741b7ed09595472064d877c3a04e492
03-02010301-030081A,d977a2a1c7ff2c7626e58b56608b576c
01-010014TC,cba6fa64597e12e7de6a2b637c7f89d5
03-02010301-030086TP,d977a2a1c7ff2c7626e58b56608b576c
902-0204-02040102AA,b51883c617f41dd3424c0017ff9d6f04
01-080101-010114TC,d977a2a1c7ff2c7626e58b56608b576c
05-0709-070902TC,78141aa3ad407c25ee10a705a2793344
03-02010301-030097TC,821a2831269b491dcfd3964c50848bce
04-040002A,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030097TM,2634a1798d1a3c6dfbcfd59bb211ad92
03-030050TC,3989a9f37c190561e137f6321909234a
