Año	Comarca código	Comarca nombre	División (2 dígitos) código	División (2 dígitos) descripción	Número de actividades
2018	06	Hoya de Huesca / Plana de Uesca	74	Otras actividades profesionales, científicas y técnicas	256
2018	06	Hoya de Huesca / Plana de Uesca	75	Actividades veterinarias	27
2018	06	Hoya de Huesca / Plana de Uesca	77	Actividades de alquiler	144
2018	06	Hoya de Huesca / Plana de Uesca	78	Actividades relacionadas con el empleo	25
2018	06	Hoya de Huesca / Plana de Uesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	63
2018	06	Hoya de Huesca / Plana de Uesca	80	Actividades de seguridad e investigación	18
2018	06	Hoya de Huesca / Plana de Uesca	81	Servicios a edificios y actividades de jardinería	148
2018	06	Hoya de Huesca / Plana de Uesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	248
2018	06	Hoya de Huesca / Plana de Uesca	85	Educación	664
2018	06	Hoya de Huesca / Plana de Uesca	86	Actividades sanitarias	379
2018	06	Hoya de Huesca / Plana de Uesca	87	Asistencia en establecimientos residenciales	38
2018	06	Hoya de Huesca / Plana de Uesca	88	Actividades de servicios sociales sin alojamiento	41
2018	06	Hoya de Huesca / Plana de Uesca	90	Actividades de creación, artísticas y espectáculos	276
2018	06	Hoya de Huesca / Plana de Uesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	92
2018	06	Hoya de Huesca / Plana de Uesca	92	Actividades de juegos de azar y apuestas	40
2018	06	Hoya de Huesca / Plana de Uesca	93	Actividades deportivas, recreativas y de entretenimiento	161
2018	06	Hoya de Huesca / Plana de Uesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	143
2018	06	Hoya de Huesca / Plana de Uesca	96	Otros servicios personales	407
2018	07	Somontano de Barbastro	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	399
2018	07	Somontano de Barbastro	02	Silvicultura y explotación forestal	8
2018	07	Somontano de Barbastro	08	Otras industrias extractivas	6
2018	07	Somontano de Barbastro	10	Industria de la alimentación	56
2018	07	Somontano de Barbastro	11	Fabricación de bebidas	39
2018	07	Somontano de Barbastro	13	Industria textil	4
2018	07	Somontano de Barbastro	14	Confección de prendas de vestir	6
2018	07	Somontano de Barbastro	15	Industria del cuero y del calzado	3
2018	07	Somontano de Barbastro	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	14
2018	07	Somontano de Barbastro	17	Industria del papel	4
2018	07	Somontano de Barbastro	18	Artes gráficas y reproducción de soportes grabados	18
2018	07	Somontano de Barbastro	20	Industria química	20
2018	07	Somontano de Barbastro	21	Fabricación de productos farmacéuticos	1
2018	07	Somontano de Barbastro	22	Fabricación de productos de caucho y plásticos	6
2018	07	Somontano de Barbastro	23	Fabricación de otros productos minerales no metálicos	17
2018	07	Somontano de Barbastro	25	Fabricación de productos metálicos, excepto maquinaria y equipo	53
2018	07	Somontano de Barbastro	26	Fabricación de productos informáticos, electrónicos y ópticos	4
2018	07	Somontano de Barbastro	27	Fabricación de material y equipo eléctrico	3
2018	07	Somontano de Barbastro	28	Fabricación de maquinaria y equipo n.c.o.p.	13
2018	07	Somontano de Barbastro	29	Fabricación de vehículos de motor, remolques y semirremolques	1
2018	07	Somontano de Barbastro	31	Fabricación de muebles	18
2018	07	Somontano de Barbastro	32	Otras industrias manufactureras	5
2018	07	Somontano de Barbastro	33	Reparación e instalación de maquinaria y equipo	16
2018	07	Somontano de Barbastro	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	40
2018	07	Somontano de Barbastro	36	Captación, depuración y distribución de agua	2
2018	07	Somontano de Barbastro	37	Recogida y tratamiento de aguas residuales	8
2018	07	Somontano de Barbastro	38	Recogida, tratamiento y eliminación de residuos; valorización	1
2018	07	Somontano de Barbastro	39	Actividades de descontaminación y otros servicios de gestión de residuos	4
2018	07	Somontano de Barbastro	41	Construcción de edificios	158
2018	07	Somontano de Barbastro	42	Ingeniería civil	8
2018	07	Somontano de Barbastro	43	Actividades de construcción especializada	296
2018	07	Somontano de Barbastro	45	Venta y reparación de vehículos de motor y motocicletas	94
2018	07	Somontano de Barbastro	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	214
2018	07	Somontano de Barbastro	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	727
2018	07	Somontano de Barbastro	49	Transporte terrestre y por tubería	101
2018	07	Somontano de Barbastro	52	Almacenamiento y actividades anexas al transporte	12
2018	07	Somontano de Barbastro	53	Actividades postales y de correos	8
2018	07	Somontano de Barbastro	55	Servicios de alojamiento	94
2018	07	Somontano de Barbastro	56	Servicios de comidas y bebidas	340
2018	07	Somontano de Barbastro	58	Edición	20
2018	07	Somontano de Barbastro	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	6
2018	07	Somontano de Barbastro	60	Actividades de programación y emisión de radio y televisión	5
2018	07	Somontano de Barbastro	61	Telecomunicaciones	8
2018	07	Somontano de Barbastro	62	Programación, consultoría y otras actividades relacionadas con la informática	22
2018	07	Somontano de Barbastro	63	Servicios de información	3
2018	07	Somontano de Barbastro	64	Servicios financieros, excepto seguros y fondos de pensiones	22
2018	07	Somontano de Barbastro	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
2018	07	Somontano de Barbastro	66	Actividades auxiliares a los servicios financieros y a los seguros	53
2018	07	Somontano de Barbastro	68	Actividades inmobiliarias	515
2018	07	Somontano de Barbastro	69	Actividades jurídicas y de contabilidad	81
2018	07	Somontano de Barbastro	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	118
2018	07	Somontano de Barbastro	72	Investigación y desarrollo	20
2018	07	Somontano de Barbastro	73	Publicidad y estudios de mercado	45
2018	07	Somontano de Barbastro	74	Otras actividades profesionales, científicas y técnicas	50
2018	07	Somontano de Barbastro	75	Actividades veterinarias	9
2018	07	Somontano de Barbastro	77	Actividades de alquiler	57
2018	07	Somontano de Barbastro	78	Actividades relacionadas con el empleo	12
2018	07	Somontano de Barbastro	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	20
2018	07	Somontano de Barbastro	80	Actividades de seguridad e investigación	1
2018	07	Somontano de Barbastro	81	Servicios a edificios y actividades de jardinería	38
2018	07	Somontano de Barbastro	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	78
2018	07	Somontano de Barbastro	85	Educación	197
2018	07	Somontano de Barbastro	86	Actividades sanitarias	90
2018	07	Somontano de Barbastro	87	Asistencia en establecimientos residenciales	5
2018	07	Somontano de Barbastro	88	Actividades de servicios sociales sin alojamiento	6
2018	07	Somontano de Barbastro	90	Actividades de creación, artísticas y espectáculos	49
2018	07	Somontano de Barbastro	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	10
2018	07	Somontano de Barbastro	92	Actividades de juegos de azar y apuestas	23
2018	07	Somontano de Barbastro	93	Actividades deportivas, recreativas y de entretenimiento	40
2018	07	Somontano de Barbastro	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	27
2018	07	Somontano de Barbastro	96	Otros servicios personales	121
2018	08	Cinca Medio	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	469
2018	08	Cinca Medio	02	Silvicultura y explotación forestal	7
2018	08	Cinca Medio	08	Otras industrias extractivas	8
2018	08	Cinca Medio	10	Industria de la alimentación	57
2018	08	Cinca Medio	11	Fabricación de bebidas	5
2018	08	Cinca Medio	13	Industria textil	5
2018	08	Cinca Medio	14	Confección de prendas de vestir	11
2018	08	Cinca Medio	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	16
2018	08	Cinca Medio	17	Industria del papel	4
2018	08	Cinca Medio	18	Artes gráficas y reproducción de soportes grabados	9
2018	08	Cinca Medio	20	Industria química	25
2018	08	Cinca Medio	22	Fabricación de productos de caucho y plásticos	5
2018	08	Cinca Medio	23	Fabricación de otros productos minerales no metálicos	13
2018	08	Cinca Medio	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	6
2018	08	Cinca Medio	25	Fabricación de productos metálicos, excepto maquinaria y equipo	72
2018	08	Cinca Medio	26	Fabricación de productos informáticos, electrónicos y ópticos	3
2018	08	Cinca Medio	27	Fabricación de material y equipo eléctrico	11
2018	08	Cinca Medio	28	Fabricación de maquinaria y equipo n.c.o.p.	12
2018	08	Cinca Medio	29	Fabricación de vehículos de motor, remolques y semirremolques	1
2018	08	Cinca Medio	30	Fabricación de otro material de transporte	2
2018	08	Cinca Medio	31	Fabricación de muebles	9
2018	08	Cinca Medio	32	Otras industrias manufactureras	9
2018	08	Cinca Medio	33	Reparación e instalación de maquinaria y equipo	18
2018	08	Cinca Medio	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	20
2018	08	Cinca Medio	36	Captación, depuración y distribución de agua	2
2018	08	Cinca Medio	37	Recogida y tratamiento de aguas residuales	9
2018	08	Cinca Medio	38	Recogida, tratamiento y eliminación de residuos; valorización	4
2018	08	Cinca Medio	39	Actividades de descontaminación y otros servicios de gestión de residuos	7
2018	08	Cinca Medio	41	Construcción de edificios	190
2018	08	Cinca Medio	42	Ingeniería civil	25
2018	08	Cinca Medio	43	Actividades de construcción especializada	299
2018	08	Cinca Medio	45	Venta y reparación de vehículos de motor y motocicletas	113
2018	08	Cinca Medio	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	237
2018	08	Cinca Medio	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	658
2018	08	Cinca Medio	49	Transporte terrestre y por tubería	133
2018	08	Cinca Medio	52	Almacenamiento y actividades anexas al transporte	24
2018	08	Cinca Medio	53	Actividades postales y de correos	5
2018	08	Cinca Medio	55	Servicios de alojamiento	20
2018	08	Cinca Medio	56	Servicios de comidas y bebidas	228
2018	08	Cinca Medio	58	Edición	11
2018	08	Cinca Medio	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	8
2018	08	Cinca Medio	60	Actividades de programación y emisión de radio y televisión	3
2018	08	Cinca Medio	61	Telecomunicaciones	4
2018	08	Cinca Medio	62	Programación, consultoría y otras actividades relacionadas con la informática	18
2018	08	Cinca Medio	63	Servicios de información	3
2018	08	Cinca Medio	64	Servicios financieros, excepto seguros y fondos de pensiones	20
2018	08	Cinca Medio	66	Actividades auxiliares a los servicios financieros y a los seguros	106
2018	08	Cinca Medio	68	Actividades inmobiliarias	418
2018	08	Cinca Medio	69	Actividades jurídicas y de contabilidad	115
2018	08	Cinca Medio	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	110
2018	08	Cinca Medio	72	Investigación y desarrollo	11
2018	08	Cinca Medio	73	Publicidad y estudios de mercado	21
2018	08	Cinca Medio	74	Otras actividades profesionales, científicas y técnicas	41
2018	08	Cinca Medio	75	Actividades veterinarias	13
2018	08	Cinca Medio	77	Actividades de alquiler	37
2018	08	Cinca Medio	78	Actividades relacionadas con el empleo	7
2018	08	Cinca Medio	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	6
2018	08	Cinca Medio	80	Actividades de seguridad e investigación	3
2018	08	Cinca Medio	81	Servicios a edificios y actividades de jardinería	45
2018	08	Cinca Medio	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	71
2018	08	Cinca Medio	85	Educación	125
2018	08	Cinca Medio	86	Actividades sanitarias	70
2018	08	Cinca Medio	87	Asistencia en establecimientos residenciales	3
2018	08	Cinca Medio	88	Actividades de servicios sociales sin alojamiento	9
2018	08	Cinca Medio	90	Actividades de creación, artísticas y espectáculos	61
2018	08	Cinca Medio	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	13
2018	08	Cinca Medio	92	Actividades de juegos de azar y apuestas	22
2018	08	Cinca Medio	93	Actividades deportivas, recreativas y de entretenimiento	41
2018	08	Cinca Medio	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	39
2018	08	Cinca Medio	96	Otros servicios personales	126
2018	09	La Litera / La Llitera	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	931
2018	09	La Litera / La Llitera	05	Extracción de antracita, hulla y lignito	1
2018	09	La Litera / La Llitera	08	Otras industrias extractivas	2
2018	09	La Litera / La Llitera	10	Industria de la alimentación	58
2018	09	La Litera / La Llitera	11	Fabricación de bebidas	3
2018	09	La Litera / La Llitera	13	Industria textil	4
2018	09	La Litera / La Llitera	14	Confección de prendas de vestir	11
2018	09	La Litera / La Llitera	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	15
2018	09	La Litera / La Llitera	18	Artes gráficas y reproducción de soportes grabados	9
2018	09	La Litera / La Llitera	20	Industria química	9
2018	09	La Litera / La Llitera	22	Fabricación de productos de caucho y plásticos	6
2018	09	La Litera / La Llitera	23	Fabricación de otros productos minerales no metálicos	9
2018	09	La Litera / La Llitera	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	2
2018	09	La Litera / La Llitera	25	Fabricación de productos metálicos, excepto maquinaria y equipo	66
2018	09	La Litera / La Llitera	26	Fabricación de productos informáticos, electrónicos y ópticos	9
2018	09	La Litera / La Llitera	28	Fabricación de maquinaria y equipo n.c.o.p.	15
2018	09	La Litera / La Llitera	29	Fabricación de vehículos de motor, remolques y semirremolques	7
2018	09	La Litera / La Llitera	30	Fabricación de otro material de transporte	2
2018	09	La Litera / La Llitera	31	Fabricación de muebles	12
2018	09	La Litera / La Llitera	32	Otras industrias manufactureras	6
2018	09	La Litera / La Llitera	33	Reparación e instalación de maquinaria y equipo	17
2018	09	La Litera / La Llitera	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	16
2018	09	La Litera / La Llitera	36	Captación, depuración y distribución de agua	5
2018	09	La Litera / La Llitera	37	Recogida y tratamiento de aguas residuales	6
2018	09	La Litera / La Llitera	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2018	09	La Litera / La Llitera	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
2018	09	La Litera / La Llitera	41	Construcción de edificios	164
2018	09	La Litera / La Llitera	42	Ingeniería civil	15
2018	09	La Litera / La Llitera	43	Actividades de construcción especializada	309
2018	09	La Litera / La Llitera	45	Venta y reparación de vehículos de motor y motocicletas	142
2018	09	La Litera / La Llitera	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	228
2018	09	La Litera / La Llitera	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	616
2018	09	La Litera / La Llitera	49	Transporte terrestre y por tubería	117
2018	09	La Litera / La Llitera	52	Almacenamiento y actividades anexas al transporte	18
2018	09	La Litera / La Llitera	53	Actividades postales y de correos	4
2018	09	La Litera / La Llitera	55	Servicios de alojamiento	23
2018	09	La Litera / La Llitera	56	Servicios de comidas y bebidas	160
2018	09	La Litera / La Llitera	58	Edición	9
2018	09	La Litera / La Llitera	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	8
2018	09	La Litera / La Llitera	60	Actividades de programación y emisión de radio y televisión	2
2018	09	La Litera / La Llitera	61	Telecomunicaciones	2
2018	09	La Litera / La Llitera	62	Programación, consultoría y otras actividades relacionadas con la informática	10
2018	09	La Litera / La Llitera	63	Servicios de información	3
2018	09	La Litera / La Llitera	64	Servicios financieros, excepto seguros y fondos de pensiones	24
2018	09	La Litera / La Llitera	66	Actividades auxiliares a los servicios financieros y a los seguros	55
2018	09	La Litera / La Llitera	68	Actividades inmobiliarias	420
2018	09	La Litera / La Llitera	69	Actividades jurídicas y de contabilidad	90
2018	09	La Litera / La Llitera	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	85
2018	09	La Litera / La Llitera	72	Investigación y desarrollo	13
2018	09	La Litera / La Llitera	73	Publicidad y estudios de mercado	18
2018	09	La Litera / La Llitera	74	Otras actividades profesionales, científicas y técnicas	50
2018	09	La Litera / La Llitera	75	Actividades veterinarias	14
2018	09	La Litera / La Llitera	77	Actividades de alquiler	49
2018	09	La Litera / La Llitera	78	Actividades relacionadas con el empleo	3
2018	09	La Litera / La Llitera	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	6
2018	09	La Litera / La Llitera	80	Actividades de seguridad e investigación	1
2018	09	La Litera / La Llitera	81	Servicios a edificios y actividades de jardinería	27
2018	09	La Litera / La Llitera	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	76
2018	09	La Litera / La Llitera	85	Educación	83
2018	09	La Litera / La Llitera	86	Actividades sanitarias	45
2018	09	La Litera / La Llitera	87	Asistencia en establecimientos residenciales	5
2018	09	La Litera / La Llitera	88	Actividades de servicios sociales sin alojamiento	3
2018	09	La Litera / La Llitera	90	Actividades de creación, artísticas y espectáculos	38
2018	09	La Litera / La Llitera	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	8
2018	09	La Litera / La Llitera	92	Actividades de juegos de azar y apuestas	10
2018	09	La Litera / La Llitera	93	Actividades deportivas, recreativas y de entretenimiento	25
2018	09	La Litera / La Llitera	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	25
2018	09	La Litera / La Llitera	96	Otros servicios personales	94
2018	10	Los Monegros	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	841
2018	10	Los Monegros	02	Silvicultura y explotación forestal	6
2018	10	Los Monegros	08	Otras industrias extractivas	3
2018	10	Los Monegros	10	Industria de la alimentación	76
2018	10	Los Monegros	11	Fabricación de bebidas	4
2018	10	Los Monegros	13	Industria textil	5
2018	10	Los Monegros	14	Confección de prendas de vestir	6
2018	10	Los Monegros	15	Industria del cuero y del calzado	2
2018	10	Los Monegros	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	11
2018	10	Los Monegros	17	Industria del papel	1
2018	10	Los Monegros	18	Artes gráficas y reproducción de soportes grabados	4
2018	10	Los Monegros	20	Industria química	4
2018	10	Los Monegros	22	Fabricación de productos de caucho y plásticos	4
2018	10	Los Monegros	23	Fabricación de otros productos minerales no metálicos	7
2018	10	Los Monegros	25	Fabricación de productos metálicos, excepto maquinaria y equipo	47
2018	10	Los Monegros	27	Fabricación de material y equipo eléctrico	2
2018	10	Los Monegros	28	Fabricación de maquinaria y equipo n.c.o.p.	5
2018	10	Los Monegros	29	Fabricación de vehículos de motor, remolques y semirremolques	3
2018	10	Los Monegros	30	Fabricación de otro material de transporte	1
2018	10	Los Monegros	31	Fabricación de muebles	5
2018	10	Los Monegros	32	Otras industrias manufactureras	4
2018	10	Los Monegros	33	Reparación e instalación de maquinaria y equipo	4
2018	10	Los Monegros	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	124
2018	10	Los Monegros	36	Captación, depuración y distribución de agua	1
2018	10	Los Monegros	37	Recogida y tratamiento de aguas residuales	14
2018	10	Los Monegros	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2018	10	Los Monegros	39	Actividades de descontaminación y otros servicios de gestión de residuos	7
2018	10	Los Monegros	41	Construcción de edificios	140
2018	10	Los Monegros	42	Ingeniería civil	24
2018	10	Los Monegros	43	Actividades de construcción especializada	244
2018	10	Los Monegros	45	Venta y reparación de vehículos de motor y motocicletas	84
2018	10	Los Monegros	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	178
2018	10	Los Monegros	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	525
2018	10	Los Monegros	49	Transporte terrestre y por tubería	103
2018	10	Los Monegros	52	Almacenamiento y actividades anexas al transporte	16
2018	10	Los Monegros	53	Actividades postales y de correos	2
2018	10	Los Monegros	55	Servicios de alojamiento	40
2018	10	Los Monegros	56	Servicios de comidas y bebidas	201
2018	10	Los Monegros	58	Edición	4
2018	10	Los Monegros	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	2
2018	10	Los Monegros	60	Actividades de programación y emisión de radio y televisión	1
2018	10	Los Monegros	61	Telecomunicaciones	5
2018	10	Los Monegros	62	Programación, consultoría y otras actividades relacionadas con la informática	5
2018	10	Los Monegros	64	Servicios financieros, excepto seguros y fondos de pensiones	40
2018	10	Los Monegros	66	Actividades auxiliares a los servicios financieros y a los seguros	31
2018	10	Los Monegros	68	Actividades inmobiliarias	277
2018	10	Los Monegros	69	Actividades jurídicas y de contabilidad	26
2018	10	Los Monegros	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	29
2018	10	Los Monegros	72	Investigación y desarrollo	4
2018	10	Los Monegros	73	Publicidad y estudios de mercado	8
2018	10	Los Monegros	74	Otras actividades profesionales, científicas y técnicas	19
2018	10	Los Monegros	75	Actividades veterinarias	6
2018	10	Los Monegros	77	Actividades de alquiler	54
2018	10	Los Monegros	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	5
2018	10	Los Monegros	80	Actividades de seguridad e investigación	1
2018	10	Los Monegros	81	Servicios a edificios y actividades de jardinería	29
2018	10	Los Monegros	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	26
2018	10	Los Monegros	85	Educación	44
2018	10	Los Monegros	86	Actividades sanitarias	16
2018	10	Los Monegros	87	Asistencia en establecimientos residenciales	4
2018	10	Los Monegros	88	Actividades de servicios sociales sin alojamiento	2
2018	10	Los Monegros	90	Actividades de creación, artísticas y espectáculos	29
2018	10	Los Monegros	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	29
2018	10	Los Monegros	92	Actividades de juegos de azar y apuestas	12
2018	10	Los Monegros	93	Actividades deportivas, recreativas y de entretenimiento	42
2018	10	Los Monegros	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	19
2018	10	Los Monegros	96	Otros servicios personales	95
2018	11	Bajo Cinca / Baix Cinca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	458
2018	11	Bajo Cinca / Baix Cinca	02	Silvicultura y explotación forestal	1
2018	11	Bajo Cinca / Baix Cinca	05	Extracción de antracita, hulla y lignito	2
2018	11	Bajo Cinca / Baix Cinca	08	Otras industrias extractivas	6
2018	11	Bajo Cinca / Baix Cinca	10	Industria de la alimentación	55
2018	11	Bajo Cinca / Baix Cinca	11	Fabricación de bebidas	5
2018	11	Bajo Cinca / Baix Cinca	13	Industria textil	6
2018	11	Bajo Cinca / Baix Cinca	14	Confección de prendas de vestir	7
2018	11	Bajo Cinca / Baix Cinca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	23
2018	11	Bajo Cinca / Baix Cinca	17	Industria del papel	6
2018	11	Bajo Cinca / Baix Cinca	18	Artes gráficas y reproducción de soportes grabados	10
2018	11	Bajo Cinca / Baix Cinca	20	Industria química	11
2018	11	Bajo Cinca / Baix Cinca	22	Fabricación de productos de caucho y plásticos	3
2018	11	Bajo Cinca / Baix Cinca	23	Fabricación de otros productos minerales no metálicos	17
2018	11	Bajo Cinca / Baix Cinca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2018	11	Bajo Cinca / Baix Cinca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	53
2018	11	Bajo Cinca / Baix Cinca	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2018	11	Bajo Cinca / Baix Cinca	28	Fabricación de maquinaria y equipo n.c.o.p.	18
2018	11	Bajo Cinca / Baix Cinca	29	Fabricación de vehículos de motor, remolques y semirremolques	7
2018	11	Bajo Cinca / Baix Cinca	31	Fabricación de muebles	7
2018	11	Bajo Cinca / Baix Cinca	32	Otras industrias manufactureras	6
2018	11	Bajo Cinca / Baix Cinca	33	Reparación e instalación de maquinaria y equipo	6
2018	11	Bajo Cinca / Baix Cinca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	47
2018	11	Bajo Cinca / Baix Cinca	36	Captación, depuración y distribución de agua	4
2018	11	Bajo Cinca / Baix Cinca	37	Recogida y tratamiento de aguas residuales	12
2018	11	Bajo Cinca / Baix Cinca	38	Recogida, tratamiento y eliminación de residuos; valorización	7
2018	11	Bajo Cinca / Baix Cinca	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
2018	11	Bajo Cinca / Baix Cinca	41	Construcción de edificios	157
2018	11	Bajo Cinca / Baix Cinca	42	Ingeniería civil	15
2018	11	Bajo Cinca / Baix Cinca	43	Actividades de construcción especializada	297
2018	11	Bajo Cinca / Baix Cinca	45	Venta y reparación de vehículos de motor y motocicletas	123
2018	11	Bajo Cinca / Baix Cinca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	329
2018	11	Bajo Cinca / Baix Cinca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	714
2018	11	Bajo Cinca / Baix Cinca	49	Transporte terrestre y por tubería	130
2018	11	Bajo Cinca / Baix Cinca	50	Transporte marítimo y por vías navegables interiores	1
2018	11	Bajo Cinca / Baix Cinca	52	Almacenamiento y actividades anexas al transporte	31
2018	11	Bajo Cinca / Baix Cinca	53	Actividades postales y de correos	8
2018	11	Bajo Cinca / Baix Cinca	55	Servicios de alojamiento	37
2018	11	Bajo Cinca / Baix Cinca	56	Servicios de comidas y bebidas	231
2018	11	Bajo Cinca / Baix Cinca	58	Edición	7
2018	11	Bajo Cinca / Baix Cinca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	3
2018	11	Bajo Cinca / Baix Cinca	61	Telecomunicaciones	1
2018	11	Bajo Cinca / Baix Cinca	62	Programación, consultoría y otras actividades relacionadas con la informática	11
2018	11	Bajo Cinca / Baix Cinca	63	Servicios de información	3
2018	11	Bajo Cinca / Baix Cinca	64	Servicios financieros, excepto seguros y fondos de pensiones	29
2018	11	Bajo Cinca / Baix Cinca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	3
2018	11	Bajo Cinca / Baix Cinca	66	Actividades auxiliares a los servicios financieros y a los seguros	68
2018	11	Bajo Cinca / Baix Cinca	68	Actividades inmobiliarias	418
2018	11	Bajo Cinca / Baix Cinca	69	Actividades jurídicas y de contabilidad	86
2018	11	Bajo Cinca / Baix Cinca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	83
2018	11	Bajo Cinca / Baix Cinca	72	Investigación y desarrollo	11
2018	11	Bajo Cinca / Baix Cinca	73	Publicidad y estudios de mercado	17
2018	11	Bajo Cinca / Baix Cinca	74	Otras actividades profesionales, científicas y técnicas	53
2018	11	Bajo Cinca / Baix Cinca	75	Actividades veterinarias	5
2018	11	Bajo Cinca / Baix Cinca	77	Actividades de alquiler	80
2018	11	Bajo Cinca / Baix Cinca	78	Actividades relacionadas con el empleo	10
2018	11	Bajo Cinca / Baix Cinca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	10
2018	11	Bajo Cinca / Baix Cinca	80	Actividades de seguridad e investigación	4
2018	11	Bajo Cinca / Baix Cinca	81	Servicios a edificios y actividades de jardinería	19
2018	11	Bajo Cinca / Baix Cinca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	63
2018	11	Bajo Cinca / Baix Cinca	85	Educación	85
2018	11	Bajo Cinca / Baix Cinca	86	Actividades sanitarias	56
2018	11	Bajo Cinca / Baix Cinca	87	Asistencia en establecimientos residenciales	6
2018	11	Bajo Cinca / Baix Cinca	88	Actividades de servicios sociales sin alojamiento	6
2018	11	Bajo Cinca / Baix Cinca	90	Actividades de creación, artísticas y espectáculos	24
2018	11	Bajo Cinca / Baix Cinca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	3
2018	11	Bajo Cinca / Baix Cinca	92	Actividades de juegos de azar y apuestas	18
2018	11	Bajo Cinca / Baix Cinca	93	Actividades deportivas, recreativas y de entretenimiento	28
2018	11	Bajo Cinca / Baix Cinca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	32
2018	11	Bajo Cinca / Baix Cinca	96	Otros servicios personales	126
