Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Código	Municipio
2019,0	11	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2019,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2019,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2019,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50074	Caspe
2019,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50089	Cuarte de Huerva
2019,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50095	Ejea de los Caballeros
2019,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2019,0	195	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2019,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50298	Zuera
2019,0	5	3	Técnicos; profesionales de apoyo	Hombres	22048	Barbastro
2019,0	8	3	Técnicos; profesionales de apoyo	Hombres	22112	Fraga
2019,0	31	3	Técnicos; profesionales de apoyo	Hombres	22125	Huesca
2019,0	1	3	Técnicos; profesionales de apoyo	Hombres	22130	Jaca
2019,0	5	3	Técnicos; profesionales de apoyo	Hombres	22158	Monzón
2019,0	3	3	Técnicos; profesionales de apoyo	Hombres	44025	Andorra
2019,0	8	3	Técnicos; profesionales de apoyo	Hombres	44216	Teruel
2019,0	3	3	Técnicos; profesionales de apoyo	Hombres	50008	Alagón
2019,0	2	3	Técnicos; profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2019,0	4	3	Técnicos; profesionales de apoyo	Hombres	50067	Calatayud
2019,0	1	3	Técnicos; profesionales de apoyo	Hombres	50074	Caspe
2019,0	13	3	Técnicos; profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2019,0	1	3	Técnicos; profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2019,0	3	3	Técnicos; profesionales de apoyo	Hombres	50163	María de Huerva
2019,0	6	3	Técnicos; profesionales de apoyo	Hombres	50182	Muela (La)
2019,0	5	3	Técnicos; profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2019,0	2	3	Técnicos; profesionales de apoyo	Hombres	50251	Tarazona
2019,0	6	3	Técnicos; profesionales de apoyo	Hombres	50272	Utebo
2019,0	206	3	Técnicos; profesionales de apoyo	Hombres	50297	Zaragoza
2019,0	10	3	Técnicos; profesionales de apoyo	Hombres	50298	Zuera
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22048	Barbastro
2019,0	1	3	Técnicos; profesionales de apoyo	Mujeres	22125	Huesca
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22130	Jaca
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22158	Monzón
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22199	Sabiñánigo
2019,0	4	3	Técnicos; profesionales de apoyo	Mujeres	44013	Alcañiz
2019,0	1	3	Técnicos; profesionales de apoyo	Mujeres	44216	Teruel
2019,0	3	3	Técnicos; profesionales de apoyo	Mujeres	50008	Alagón
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50067	Calatayud
2019,0	3	3	Técnicos; profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50182	Muela (La)
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2019,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50252	Tauste
2019,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50272	Utebo
2019,0	67	3	Técnicos; profesionales de apoyo	Mujeres	50297	Zaragoza
2019,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50298	Zuera
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22048	Barbastro
2019,0	12	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22125	Huesca
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22199	Sabiñánigo
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44013	Alcañiz
2019,0	7	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44216	Teruel
2019,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50025	Almunia de Doña Godina (La)
2019,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50089	Cuarte de Huerva
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50163	María de Huerva
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50182	Muela (La)
2019,0	6	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50219	Puebla de Alfindén (La)
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50251	Tarazona
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50272	Utebo
2019,0	68	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50297	Zaragoza
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50298	Zuera
2019,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22048	Barbastro
2019,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22061	Binéfar
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22112	Fraga
2019,0	11	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22125	Huesca
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22130	Jaca
2019,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22158	Monzón
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22199	Sabiñánigo
2019,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44013	Alcañiz
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44025	Andorra
2019,0	11	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44216	Teruel
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50008	Alagón
2019,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50025	Almunia de Doña Godina (La)
2019,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50067	Calatayud
2019,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50089	Cuarte de Huerva
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50182	Muela (La)
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50219	Puebla de Alfindén (La)
2019,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50251	Tarazona
2019,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50272	Utebo
2019,0	107	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50297	Zaragoza
2019,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50298	Zuera
2019,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22048	Barbastro
2019,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22061	Binéfar
2019,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22112	Fraga
2019,0	60	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22125	Huesca
2019,0	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22130	Jaca
2019,0	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22158	Monzón
