Municipio código	Municipio nombre	Año	Votos	Siglas
50095	Ejea de los Caballeros	2008	1500,0	PAR
50208	Pina de Ebro	2011	1495,0	PP-PAR
44050	Calamocha	2016	1491,0	PSOE
22119	Gurrea de Gállego	2011	1486,0	PP-PAR
22060	Binaced	2008	1481,0	PSOE
50219	Puebla de Alfindén (La)	2016	1478,0	C's
44013	Alcañiz	2019	1477,0	PODEMOS-IU
44076	Cella	2019	1475,0	PP
50163	María de Huerva	2015	1475,0	C's
50208	Pina de Ebro	2011	1474,0	PSOE
50057	Brea de Aragón	2008	1468,0	PSOE
50209	Pinseque	2019	1468,0	PSOE
22021	Almudévar	2008	1467,0	PP
50230	Sádaba	2008	1464,0	PSOE
50163	María de Huerva	2015	1463,0	PODEMOS
22052	Belver de Cinca	2008	1462,0	PSOE
50219	Puebla de Alfindén (La)	2015	1462,0	C's
50903	Villamayor de Gállego	2008	1462,0	PP
50219	Puebla de Alfindén (La)	2015	1458,0	PSOE
22048	Barbastro	2011	1454,0	CHA-IU
50240	Sástago	2008	1453,0	PSOE
50118	Gallur	2016	1452,0	PP-PAR
22061	Binéfar	2019	1437,0	PODEMOS-IU
50066	Cadrete	2008	1434,0	PSOE
44014	Alcorisa	2019	1433,0	PSOE
50094	Daroca	2016	1433,0	PP-PAR
50297	Zaragoza	2011	1428,0	DeC
44216	Teruel	2008	1426,0	IU
22907	Aínsa-Sobrarbe	2011	1420,0	PP-PAR
44013	Alcañiz	2019	1417,0	Cs
22199	Sabiñánigo	2016	1409,0	C's
44122	Híjar	2011	1407,0	PP-PAR
44050	Calamocha	2011	1406,0	PSOE
44155	Montalbán	2008	1404,0	PSOE
50017	Alfajarín	2008	1403,0	PSOE
50182	Muela (La)	2019	1403,0	PSOE
50068	Calatorao	2015	1402,0	PSOE
44025	Andorra	2015	1399,0	IU-CHA-UPeC
50118	Gallur	2015	1399,0	PP-PAR
50225	Ricla	2016	1397,0	PP-PAR
50152	Maella	2015	1395,0	PP-PAR
22021	Almudévar	2016	1388,0	PSOE
50073	Cariñena	2019	1388,0	PSOE
50262	Torres de Berrellén	2008	1384,0	PSOE
50297	Zaragoza	2019	1384,0	FIA
44153	Monreal del Campo	2008	1382,0	PP
50094	Daroca	2008	1381,0	PP
50068	Calatorao	2015	1380,0	PP-PAR
22117	Graus	2019	1379,0	PSOE
44238	Utrillas	2011	1379,0	PP-PAR
22116	Grañén	2008	1376,0	PP
22199	Sabiñánigo	2008	1376,0	PAR
50152	Maella	2016	1376,0	PP-PAR
44153	Monreal del Campo	2016	1370,0	PP-PAR
50903	Villamayor de Gállego	2015	1361,0	PP-PAR
50068	Calatorao	2016	1356,0	PSOE
50126	Illueca	2011	1355,0	PSOE
50235	San Mateo de Gállego	2019	1354,0	PSOE
50137	Leciñena	2008	1352,0	PSOE
22225	Tamarite de Litera	2011	1351,0	PSOE
50208	Pina de Ebro	2019	1351,0	PSOE
50298	Zuera	2015	1350,0	PODEMOS
50095	Ejea de los Caballeros	2015	1348,0	IU-CHA-UPeC
50288	Villanueva de Gállego	2015	1343,0	C's
50118	Gallur	2008	1339,0	CHA
22225	Tamarite de Litera	2019	1337,0	PSOE
50235	San Mateo de Gállego	2019	1337,0	PP
50297	Zaragoza	2011	1337,0	PCPE
22048	Barbastro	2015	1336,0	IU-CHA-UPeC
50094	Daroca	2015	1333,0	PP-PAR
50298	Zuera	2016	1331,0	C's
44008	Albalate del Arzobispo	2015	1330,0	PSOE
50288	Villanueva de Gállego	2016	1325,0	PSOE
44050	Calamocha	2015	1322,0	PSOE
50153	Magallón	2008	1322,0	PSOE
50074	Caspe	2015	1321,0	C's
44008	Albalate del Arzobispo	2016	1320,0	PSOE
50045	Belchite	2016	1316,0	PP-PAR
50204	Pedrola	2016	1314,0	PP-PAR
22021	Almudévar	2016	1312,0	PP-PAR
50903	Villamayor de Gállego	2019	1311,0	PSOE
50126	Illueca	2015	1309,0	PSOE
22907	Aínsa-Sobrarbe	2008	1308,0	PSOE
44025	Andorra	2015	1308,0	C's
50163	María de Huerva	2011	1307,0	PSOE
22021	Almudévar	2015	1302,0	PSOE
22119	Gurrea de Gállego	2008	1302,0	PP
44246	Valderrobres	2008	1301,0	PSOE
50230	Sádaba	2011	1299,0	PP-PAR
50038	Ateca	2011	1297,0	PSOE
50066	Cadrete	2019	1295,0	PSOE
50126	Illueca	2019	1295,0	PSOE
22130	Jaca	2015	1292,0	IU-CHA-UPeC
50017	Alfajarín	2016	1290,0	PP-PAR
22021	Almudévar	2015	1286,0	PP-PAR
44153	Monreal del Campo	2011	1285,0	PSOE
50018	Alfamén	2008	1285,0	PSOE
50119	Gelsa	2008	1280,0	PSOE
22130	Jaca	2008	1278,0	PAR
50067	Calatayud	2008	1277,0	CHA
50074	Caspe	2019	1274,0	Cs
50074	Caspe	2016	1272,0	C's
50903	Villamayor de Gállego	2011	1267,0	PSOE
50225	Ricla	2008	1266,0	PSOE
22060	Binaced	2011	1265,0	PP-PAR
44122	Híjar	2008	1264,0	PP
50160	Mallén	2016	1262,0	PP-PAR
50073	Cariñena	2016	1261,0	PSOE
50175	Morata de Jalón	2008	1261,0	PSOE
50165	Mequinenza	2008	1259,0	PP
50062	Burgo de Ebro (El)	2019	1258,0	PSOE
44008	Albalate del Arzobispo	2019	1257,0	PSOE
50235	San Mateo de Gállego	2011	1256,0	PSOE
50209	Pinseque	2011	1252,0	PSOE
44246	Valderrobres	2008	1251,0	PP
50204	Pedrola	2008	1251,0	PP
50182	Muela (La)	2016	1250,0	PODEMOS-IU-EQUO
50222	Quinto	2015	1250,0	PSOE
50038	Ateca	2019	1247,0	PSOE
50165	Mequinenza	2019	1245,0	PSOE
50006	Ainzón	2008	1243,0	PSOE
22907	Aínsa-Sobrarbe	2008	1242,0	PP
50038	Ateca	2015	1242,0	PSOE
50102	Fabara	2008	1242,0	PSOE
50165	Mequinenza	2011	1241,0	PSOE
44014	Alcorisa	2019	1240,0	PP
50045	Belchite	2008	1240,0	PP
50008	Alagón	2011	1237,0	CHA-IU
50903	Villamayor de Gállego	2019	1236,0	PP
50288	Villanueva de Gállego	2015	1234,0	PSOE
44008	Albalate del Arzobispo	2008	1233,0	PP
50062	Burgo de Ebro (El)	2016	1230,0	PP-PAR
22116	Grañén	2016	1227,0	PP-PAR
50251	Tarazona	2015	1227,0	IU-CHA-UPeC
22125	Huesca	2016	1225,0	PACMA
50038	Ateca	2016	1223,0	PSOE
50089	Cuarte de Huerva	2011	1222,0	CHA-IU
44158	Mora de Rubielos	2008	1217,0	PSOE
50182	Muela (La)	2015	1217,0	C's
50225	Ricla	2015	1216,0	PP-PAR
50165	Mequinenza	2016	1211,0	PSOE
44153	Monreal del Campo	2015	1210,0	PP-PAR
50272	Utebo	2008	1205,0	PAR
50101	Escatrón	2008	1204,0	PSOE
50208	Pina de Ebro	2016	1201,0	PSOE
50126	Illueca	2016	1200,0	PSOE
44153	Monreal del Campo	2019	1198,0	¡TERUEL EXISTE!
50252	Tauste	2016	1195,0	PODEMOS-IU-EQUO
44158	Mora de Rubielos	2011	1194,0	PP-PAR
44216	Teruel	2015	1193,0	EB
50068	Calatorao	2019	1193,0	PP
50137	Leciñena	2011	1190,0	PP-PAR
22226	Tardienta	2008	1189,0	PSOE
50160	Mallén	2015	1189,0	PP-PAR
22048	Barbastro	2019	1188,0	VOX
50073	Cariñena	2015	1188,0	PSOE
44013	Alcañiz	2015	1187,0	IU-CHA-UPeC
22116	Grañén	2011	1186,0	PSOE
50107	Figueruelas	2011	1185,0	PP-PAR
50208	Pina de Ebro	2016	1183,0	PP-PAR
50057	Brea de Aragón	2015	1182,0	PP-PAR
22116	Grañén	2015	1179,0	PP-PAR
50045	Belchite	2015	1179,0	PP-PAR
50095	Ejea de los Caballeros	2008	1178,0	IU
50062	Burgo de Ebro (El)	2011	1177,0	PSOE
22116	Grañén	2019	1176,0	PP
50204	Pedrola	2015	1176,0	PP-PAR
50208	Pina de Ebro	2015	1175,0	PSOE
50057	Brea de Aragón	2016	1174,0	PP-PAR
50230	Sádaba	2008	1174,0	PP
50297	Zaragoza	2019	1173,0	MAS
50251	Tarazona	2008	1171,0	CHA
44008	Albalate del Arzobispo	2016	1169,0	PP-PAR
50222	Quinto	2016	1169,0	PSOE
50222	Quinto	2019	1169,0	PSOE
22136	Lalueza	2008	1167,0	PSOE
22048	Barbastro	2008	1165,0	PAR
50288	Villanueva de Gállego	2016	1165,0	C's
50147	Luceni	2008	1164,0	PSOE
50118	Gallur	2019	1163,0	PP
50222	Quinto	2016	1162,0	PP-PAR
50062	Burgo de Ebro (El)	2008	1160,0	PP
50223	Remolinos	2011	1160,0	PSOE
22254	Zaidín	2011	1159,0	PP-PAR
22254	Zaidín	2011	1157,0	PSOE
50094	Daroca	2019	1155,0	PSOE
50034	Ariza	2008	1154,0	PSOE
50152	Maella	2011	1154,0	PSOE
22025	Altorricón	2008	1152,0	PSOE
50163	María de Huerva	2016	1151,0	PSOE
22025	Altorricón	2011	1150,0	PP-PAR
50118	Gallur	2008	1150,0	PP
50252	Tauste	2015	1148,0	PODEMOS
50182	Muela (La)	2011	1145,0	PSOE
22059	Biescas	2008	1142,0	PSOE
44122	Híjar	2016	1140,0	PP-PAR
22061	Binéfar	2019	1139,0	Cs
44013	Alcañiz	2019	1138,0	VOX
50209	Pinseque	2016	1135,0	PSOE
50067	Calatayud	2015	1133,0	IU-CHA-UPeC
50182	Muela (La)	2016	1132,0	C's
50203	Pastriz	2008	1132,0	PSOE
50225	Ricla	2008	1132,0	PP
22199	Sabiñánigo	2011	1131,0	CHA-IU
44025	Andorra	2016	1131,0	C's
50057	Brea de Aragón	2008	1129,0	PP
50208	Pina de Ebro	2015	1124,0	PP-PAR
50017	Alfajarín	2008	1122,0	PP
22204	Sallent de Gállego	2011	1120,0	PP-PAR
50223	Remolinos	2019	1120,0	PSOE
50297	Zaragoza	2019	1119,0	TA
44246	Valderrobres	2016	1117,0	PP-PAR
50222	Quinto	2011	1117,0	PSOE
22125	Huesca	2008	1116,0	LV
22119	Gurrea de Gállego	2016	1115,0	PP-PAR
50262	Torres de Berrellén	2019	1111,0	PSOE
44216	Teruel	2011	1109,0	UPyD
50165	Mequinenza	2015	1107,0	PSOE
50181	Muel	2011	1107,0	PP-PAR
50029	Aniñón	2008	1104,0	PSOE
44013	Alcañiz	2008	1100,0	IU
50095	Ejea de los Caballeros	2019	1094,0	VOX
50152	Maella	2019	1093,0	PP
44008	Albalate del Arzobispo	2015	1087,0	PP-PAR
44158	Mora de Rubielos	2016	1086,0	PP-PAR
50119	Gelsa	2011	1084,0	PP-PAR
22125	Huesca	2015	1080,0	PACMA
50025	Almunia de Doña Godina (La)	2015	1080,0	C's
50297	Zaragoza	2008	1079,0	pCUA
22907	Aínsa-Sobrarbe	2016	1077,0	PP-PAR
50251	Tarazona	2019	1076,0	Cs
50163	María de Huerva	2015	1075,0	PSOE
44155	Montalbán	2011	1073,0	PSOE
44261	Villarquemado	2008	1073,0	PSOE
22046	Ballobar	2008	1072,0	PSOE
50219	Puebla de Alfindén (La)	2019	1072,0	Cs
50297	Zaragoza	2019	1070,0	PUM+J
22158	Monzón	2019	1069,0	VOX
22054	Benasque	2011	1066,0	PP-PAR
50008	Alagón	2015	1064,0	C's
50038	Ateca	2008	1064,0	PP
50209	Pinseque	2015	1058,0	PSOE
22048	Barbastro	2008	1056,0	CHA
22117	Graus	2016	1056,0	PSOE
50262	Torres de Berrellén	2011	1055,0	PSOE
22021	Almudévar	2019	1054,0	PP
50066	Cadrete	2016	1053,0	PODEMOS-IU-EQUO
44049	Calaceite	2008	1052,0	PSOE
50024	Almonacid de la Sierra	2008	1051,0	PSOE
44014	Alcorisa	2016	1049,0	PODEMOS-IU-EQUO
50017	Alfajarín	2011	1049,0	PSOE
50230	Sádaba	2016	1046,0	PP-PAR
44158	Mora de Rubielos	2008	1044,0	PP
50094	Daroca	2011	1044,0	PSOE
22225	Tamarite de Litera	2016	1043,0	PSOE
22052	Belver de Cinca	2011	1042,0	PSOE
50137	Leciñena	2008	1042,0	PP
50062	Burgo de Ebro (El)	2015	1041,0	PP-PAR
22060	Binaced	2008	1040,0	PP
22112	Fraga	2019	1040,0	VOX
50223	Remolinos	2015	1040,0	PSOE
22007	Albalate de Cinca	2011	1039,0	PP-PAR
50045	Belchite	2019	1039,0	PP
44122	Híjar	2015	1038,0	PP-PAR
50252	Tauste	2008	1037,0	PAR
50297	Zaragoza	2016	1035,0	PCPE
22054	Benasque	2008	1034,0	PP
22901	Valle de Hecho	2008	1034,0	PSOE
22060	Binaced	2011	1033,0	PSOE
44145	Mas de las Matas	2008	1032,0	PSOE
22137	Lanaja	2011	1029,0	PSOE
44145	Mas de las Matas	2011	1029,0	PP-PAR
50008	Alagón	2016	1028,0	C's
50055	Borja	2016	1027,0	PODEMOS-IU-EQUO
44238	Utrillas	2016	1019,0	PP-PAR
50222	Quinto	2008	1018,0	PP
22125	Huesca	2016	1017,0	EB
50038	Ateca	2016	1017,0	PP-PAR
22225	Tamarite de Litera	2015	1016,0	PSOE
50222	Quinto	2015	1016,0	PP-PAR
50137	Leciñena	2011	1015,0	PSOE
44209	Santa Eulalia	2008	1014,0	PSOE
50223	Remolinos	2016	1014,0	PSOE
22119	Gurrea de Gállego	2011	1013,0	PSOE
50208	Pina de Ebro	2019	1011,0	PP
50903	Villamayor de Gállego	2016	1010,0	PSOE
22907	Aínsa-Sobrarbe	2015	1008,0	PP-PAR
22234	Torrente de Cinca	2011	1007,0	PP-PAR
50062	Burgo de Ebro (El)	2019	1003,0	PP
50107	Figueruelas	2008	1003,0	PSOE
50903	Villamayor de Gállego	2016	1003,0	PODEMOS-IU-EQUO
22125	Huesca	2015	1002,0	UPYD
50025	Almunia de Doña Godina (La)	2016	1001,0	PODEMOS-IU-EQUO
22158	Monzón	2008	999,0	PAR
50235	San Mateo de Gállego	2016	999,0	PSOE
44209	Santa Eulalia	2011	998,0	PP-PAR
50288	Villanueva de Gállego	2015	998,0	PODEMOS
22054	Benasque	2016	997,0	PP-PAR
44145	Mas de las Matas	2008	997,0	PP
22110	Fonz	2008	996,0	PSOE
50017	Alfajarín	2015	996,0	PP-PAR
50181	Muel	2008	996,0	PSOE
50018	Alfamén	2011	995,0	PP-PAR
50240	Sástago	2011	995,0	PSOE
22017	Alcolea de Cinca	2011	994,0	PP-PAR
50025	Almunia de Doña Godina (La)	2016	994,0	C's
22199	Sabiñánigo	2015	993,0	IU-CHA-UPeC
50165	Mequinenza	2016	993,0	PP-PAR
50297	Zaragoza	2015	993,0	PCPE
44158	Mora de Rubielos	2011	991,0	PSOE
50062	Burgo de Ebro (El)	2016	991,0	PSOE
22130	Jaca	2008	989,0	CHA
44076	Cella	2019	989,0	¡TERUEL EXISTE!
22130	Jaca	2019	988,0	VOX
22199	Sabiñánigo	2019	988,0	Cs
50102	Fabara	2011	987,0	PP-PAR
50018	Alfamén	2011	986,0	PSOE
50182	Muela (La)	2016	986,0	PSOE
50153	Magallón	2011	985,0	PSOE
22119	Gurrea de Gállego	2015	984,0	PP-PAR
22158	Monzón	2008	984,0	CHA
44246	Valderrobres	2015	984,0	PP-PAR
22137	Lanaja	2011	983,0	PP-PAR
44025	Andorra	2008	981,0	IU
50288	Villanueva de Gállego	2016	981,0	PODEMOS-IU-EQUO
50008	Alagón	2008	980,0	PAR
50230	Sádaba	2011	980,0	PSOE
44122	Híjar	2011	976,0	PSOE
50298	Zuera	2019	973,0	Cs
50182	Muela (La)	2015	971,0	PODEMOS
22009	Albelda	2008	970,0	PSOE
22119	Gurrea de Gállego	2019	970,0	PSOE
44191	Puebla de Híjar (La)	2008	969,0	PSOE
50189	Nonaspe	2011	969,0	PP-PAR
50297	Zaragoza	2016	968,0	MAS
50008	Alagón	2015	967,0	IU-CHA-UPeC
50094	Daroca	2019	967,0	PP
50298	Zuera	2019	967,0	PODEMOS-IU
22254	Zaidín	2008	966,0	PP
22204	Sallent de Gállego	2008	965,0	PP
22204	Sallent de Gállego	2016	965,0	PP-PAR
50230	Sádaba	2015	965,0	PP-PAR
44099	Escucha	2008	964,0	PSOE
50017	Alfajarín	2019	963,0	PP
50262	Torres de Berrellén	2011	961,0	PP-PAR
50262	Torres de Berrellén	2016	960,0	PSOE
50152	Maella	2019	959,0	PSOE
50153	Magallón	2019	959,0	PSOE
50208	Pina de Ebro	2008	959,0	PP
50209	Pinseque	2015	959,0	PODEMOS
22907	Aínsa-Sobrarbe	2019	956,0	PSOE
50066	Cadrete	2015	955,0	C's
50160	Mallén	2019	953,0	PP
50219	Puebla de Alfindén (La)	2019	953,0	PODEMOS-IU
50252	Tauste	2016	952,0	C's
44025	Andorra	2019	950,0	PODEMOS-IU
22025	Altorricón	2008	949,0	PP
22016	Alcampell	2008	948,0	PSOE
50137	Leciñena	2016	948,0	PP-PAR
50247	Sobradiel	2011	948,0	PP-PAR
50163	María de Huerva	2019	947,0	PODEMOS-IU
22119	Gurrea de Gállego	2019	946,0	PP
50189	Nonaspe	2008	945,0	PP
50051	Biota	2008	944,0	PSOE
50062	Burgo de Ebro (El)	2015	944,0	PSOE
50203	Pastriz	2011	944,0	PP-PAR
22061	Binéfar	2008	943,0	PAR
22903	San Miguel del Cinca	2008	942,0	PSOE
50297	Zaragoza	2011	942,0	PH
50006	Ainzón	2011	941,0	PP-PAR
50119	Gelsa	2016	941,0	PP-PAR
50051	Biota	2011	940,0	PSOE
50066	Cadrete	2015	940,0	PODEMOS
22059	Biescas	2011	939,0	PP-PAR
50113	Fuendejalón	2008	939,0	PSOE
50240	Sástago	2011	939,0	PP-PAR
50107	Figueruelas	2016	938,0	PP-PAR
22052	Belver de Cinca	2008	937,0	PP
50017	Alfajarín	2019	933,0	PSOE
22039	Ayerbe	2011	932,0	PP-PAR
22117	Graus	2015	931,0	PSOE
50057	Brea de Aragón	2019	931,0	PP
50136	Lécera	2011	931,0	PP-PAR
22060	Binaced	2019	930,0	PSOE
50175	Morata de Jalón	2011	930,0	PSOE
50020	Alhama de Aragón	2011	928,0	PP-PAR
50107	Figueruelas	2008	928,0	PP
50137	Leciñena	2015	928,0	PP-PAR
22054	Benasque	2008	927,0	PSOE
50038	Ateca	2015	927,0	PP-PAR
50094	Daroca	2016	926,0	PSOE
50153	Magallón	2016	925,0	PSOE
22204	Sallent de Gállego	2015	923,0	PP-PAR
44145	Mas de las Matas	2016	923,0	PP-PAR
44155	Montalbán	2015	922,0	PSOE
50102	Fabara	2008	921,0	PP
50204	Pedrola	2019	920,0	PP
22103	Estadilla	2008	916,0	PSOE
22904	Sotonera (La)	2011	916,0	PP-PAR
50165	Mequinenza	2015	916,0	PP-PAR
44158	Mora de Rubielos	2015	915,0	PP-PAR
50102	Fabara	2011	913,0	PSOE
50225	Ricla	2019	913,0	PP
22007	Albalate de Cinca	2008	910,0	PSOE
50055	Borja	2015	910,0	PODEMOS
50094	Daroca	2015	910,0	PSOE
50137	Leciñena	2019	910,0	PSOE
50020	Alhama de Aragón	2008	909,0	PSOE
50262	Torres de Berrellén	2015	909,0	PSOE
22053	Benabarre	2008	907,0	PSOE
50045	Belchite	2011	907,0	PSOE
50252	Tauste	2015	907,0	C's
50297	Zaragoza	2015	906,0	BAR
44153	Monreal del Campo	2019	905,0	PP
50152	Maella	2016	905,0	PSOE
44153	Monreal del Campo	2015	904,0	PSOE
50089	Cuarte de Huerva	2015	903,0	IU-CHA-UPeC
50153	Magallón	2011	902,0	PP-PAR
22254	Zaidín	2019	901,0	PSOE
50018	Alfamén	2015	900,0	PSOE
44122	Híjar	2019	898,0	PSOE
44155	Montalbán	2016	897,0	PSOE
22234	Torrente de Cinca	2008	895,0	PSOE
50059	Bujaraloz	2008	895,0	PSOE
50190	Novallas	2008	894,0	PSOE
50066	Cadrete	2011	893,0	PSOE
50297	Zaragoza	2008	893,0	PUM+J
22039	Ayerbe	2008	892,0	PSOE
50051	Biota	2011	890,0	PP-PAR
50235	San Mateo de Gállego	2015	890,0	PSOE
22052	Belver de Cinca	2011	889,0	PP-PAR
22116	Grañén	2016	889,0	PSOE
50209	Pinseque	2016	888,0	PODEMOS-IU-EQUO
22116	Grañén	2015	886,0	PSOE
22137	Lanaja	2019	885,0	PSOE
44050	Calamocha	2015	885,0	C's
50006	Ainzón	2011	885,0	PSOE
50160	Mallén	2015	885,0	PODEMOS
50272	Utebo	2008	885,0	IU
44049	Calaceite	2011	884,0	PP-PAR
50159	Maluenda	2011	884,0	PP-PAR
50181	Muel	2008	884,0	PP
22060	Binaced	2016	883,0	PP-PAR
50903	Villamayor de Gállego	2015	882,0	PODEMOS
50235	San Mateo de Gállego	2016	878,0	PODEMOS-IU-EQUO
44008	Albalate del Arzobispo	2019	876,0	PP
50004	Aguarón	2008	876,0	PSOE
50189	Nonaspe	2008	876,0	PSOE
44050	Calamocha	2008	874,0	PAR
50163	María de Huerva	2019	873,0	Cs
22904	Sotonera (La)	2008	872,0	PSOE
44009	Albarracín	2008	872,0	PSOE
50025	Almunia de Doña Godina (La)	2019	871,0	Cs
44238	Utrillas	2015	870,0	PP-PAR
50055	Borja	2008	869,0	PAR
50051	Biota	2015	867,0	PSOE
50151	Luna	2008	867,0	PSOE
50159	Maluenda	2008	865,0	PSOE
50153	Magallón	2015	864,0	PSOE
22254	Zaidín	2016	862,0	PSOE
50057	Brea de Aragón	2011	862,0	PSOE
22254	Zaidín	2015	860,0	PSOE
50066	Cadrete	2016	860,0	C's
22007	Albalate de Cinca	2008	859,0	PP
50053	Boquiñeni	2008	858,0	PSOE
50181	Muel	2016	858,0	PP-PAR
44155	Montalbán	2019	857,0	PSOE
44145	Mas de las Matas	2015	856,0	PP-PAR
22158	Monzón	2008	855,0	IU
50038	Ateca	2019	855,0	PP
50267	Uncastillo	2008	855,0	PSOE
22117	Graus	2016	853,0	PODEMOS-IU-EQUO
50025	Almunia de Doña Godina (La)	2015	853,0	PODEMOS
50006	Ainzón	2019	852,0	PSOE
50272	Utebo	2019	851,0	M PAÍS-CHA-EQUO
44153	Monreal del Campo	2016	850,0	PSOE
50200	Paniza	2008	850,0	PSOE
50034	Ariza	2011	849,0	PP-PAR
50119	Gelsa	2008	849,0	PP
22066	Boltaña	2008	847,0	PSOE
44246	Valderrobres	2019	847,0	PSOE
50074	Caspe	2011	846,0	CHA-IU
44246	Valderrobres	2011	845,0	PSOE
50225	Ricla	2019	845,0	PSOE
22199	Sabiñánigo	2008	844,0	CHA
44068	Castelserás	2011	844,0	PP-PAR
22136	Lalueza	2011	843,0	PP-PAR
22054	Benasque	2015	842,0	PP-PAR
22116	Grañén	2019	841,0	PSOE
50018	Alfamén	2019	841,0	PSOE
22117	Graus	2015	840,0	PODEMOS-Ahora Alto Aragón en Común
50045	Belchite	2019	840,0	PSOE
50152	Maella	2015	839,0	PSOE
22254	Zaidín	2016	838,0	PP-PAR
50008	Alagón	2019	836,0	Cs
50029	Aniñón	2011	836,0	PSOE
50903	Villamayor de Gállego	2015	836,0	PSOE
50051	Biota	2016	835,0	PSOE
44029	Ariño	2008	834,0	PSOE
44238	Utrillas	2008	833,0	PP
50034	Ariza	2008	833,0	PP
50101	Escatrón	2011	831,0	PP-PAR
50107	Figueruelas	2015	831,0	PP-PAR
50147	Luceni	2011	830,0	PSOE
44014	Alcorisa	2015	829,0	PODEMOS
44122	Híjar	2019	828,0	PP
50095	Ejea de los Caballeros	2008	827,0	CHA
44201	Rubielos de Mora	2008	826,0	PSOE
50018	Alfamén	2016	826,0	PSOE
44205	Samper de Calanda	2008	825,0	PSOE
44209	Santa Eulalia	2008	824,0	PP
50219	Puebla de Alfindén (La)	2011	824,0	CHA-IU
50223	Remolinos	2011	823,0	PP-PAR
44209	Santa Eulalia	2016	822,0	PP-PAR
22136	Lalueza	2011	820,0	PSOE
44246	Valderrobres	2019	819,0	PP
50055	Borja	2016	819,0	C's
50240	Sástago	2019	816,0	PSOE
50132	Joyosa (La)	2011	814,0	PP-PAR
50230	Sádaba	2019	814,0	PSOE
22061	Binéfar	2011	813,0	CHA-IU
50119	Gelsa	2015	812,0	PP-PAR
50204	Pedrola	2016	812,0	PODEMOS-IU-EQUO
22017	Alcolea de Cinca	2016	811,0	PSOE
22060	Binaced	2015	811,0	PP-PAR
22213	Sariñena	2016	809,0	PODEMOS-IU-EQUO
50107	Figueruelas	2019	807,0	PP
22907	Aínsa-Sobrarbe	2019	805,0	PP
50089	Cuarte de Huerva	2008	804,0	PAR
50163	María de Huerva	2011	803,0	CHA-IU
22025	Altorricón	2016	800,0	PP-PAR
22052	Belver de Cinca	2019	800,0	PSOE
22017	Alcolea de Cinca	2008	799,0	PSOE
22054	Benasque	2019	799,0	PSOE
22060	Binaced	2016	799,0	PSOE
22125	Huesca	2019	799,0	PACMA
22137	Lanaja	2016	799,0	PSOE
44261	Villarquemado	2011	799,0	PSOE
50182	Muela (La)	2015	799,0	PSOE
22907	Aínsa-Sobrarbe	2011	798,0	PSOE
44049	Calaceite	2016	797,0	PP-PAR
50020	Alhama de Aragón	2011	797,0	PSOE
50074	Caspe	2019	797,0	PODEMOS-IU
50059	Bujaraloz	2011	795,0	PP-PAR
50137	Leciñena	2019	795,0	PP
22039	Ayerbe	2008	793,0	PP
22054	Benasque	2019	792,0	PP
22213	Sariñena	2008	792,0	PAR
50235	San Mateo de Gállego	2015	792,0	PODEMOS
22254	Zaidín	2015	789,0	PP-PAR
22907	Aínsa-Sobrarbe	2015	789,0	PSOE
50053	Boquiñeni	2011	789,0	PP-PAR
50225	Ricla	2011	789,0	PSOE
22046	Ballobar	2011	787,0	PP-PAR
44049	Calaceite	2008	787,0	PP
50204	Pedrola	2015	787,0	PODEMOS
50181	Muel	2015	785,0	PP-PAR
22225	Tamarite de Litera	2016	784,0	PODEMOS-IU-EQUO
50230	Sádaba	2015	784,0	PSOE
22007	Albalate de Cinca	2016	779,0	PP-PAR
44155	Montalbán	2011	779,0	PP-PAR
44158	Mora de Rubielos	2019	777,0	¡TERUEL EXISTE!
44238	Utrillas	2019	777,0	Cs
50057	Brea de Aragón	2019	777,0	PSOE
50182	Muela (La)	2019	777,0	PODEMOS-IU
44205	Samper de Calanda	2011	776,0	PP-PAR
50137	Leciñena	2016	775,0	PSOE
50297	Zaragoza	2011	775,0	P-LIB
50240	Sástago	2016	774,0	PSOE
44210	Sarrión	2011	771,0	PP-PAR
22226	Tardienta	2011	768,0	PP-PAR
22059	Biescas	2011	767,0	PSOE
50225	Ricla	2015	767,0	PSOE
22136	Lalueza	2016	766,0	PP-PAR
22226	Tardienta	2011	766,0	PSOE
50024	Almonacid de la Sierra	2011	766,0	PSOE
50241	Saviñán	2011	764,0	PP-PAR
22007	Albalate de Cinca	2015	762,0	PP-PAR
22025	Altorricón	2015	762,0	PP-PAR
22052	Belver de Cinca	2015	762,0	PSOE
50209	Pinseque	2015	762,0	C's
22903	San Miguel del Cinca	2011	761,0	PP-PAR
22904	Sotonera (La)	2016	761,0	PP-PAR
22907	Aínsa-Sobrarbe	2016	761,0	PSOE
22059	Biescas	2016	759,0	PP-PAR
22130	Jaca	2019	759,0	CHA
50066	Cadrete	2016	759,0	PSOE
22137	Lanaja	2015	758,0	PSOE
22204	Sallent de Gállego	2019	758,0	PP
50903	Villamayor de Gállego	2008	758,0	CHA
22052	Belver de Cinca	2016	757,0	PP-PAR
22060	Binaced	2015	757,0	PSOE
22137	Lanaja	2008	755,0	PP
44009	Albarracín	2011	755,0	PP-PAR
50190	Novallas	2011	755,0	PSOE
50165	Mequinenza	2015	753,0	PODEMOS
50057	Brea de Aragón	2016	752,0	PSOE
50136	Lécera	2008	752,0	PP
44210	Sarrión	2008	750,0	PSOE
50051	Biota	2008	750,0	PP
50113	Fuendejalón	2011	750,0	PSOE
