Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Septiembre 2009	200909	Septiembre	2009	02	Alto Gállego	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	3	3238	1079,333333333333333333333333333333333333
Septiembre 2009	200909	Septiembre	2009	02	Alto Gállego	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1352	1352
Septiembre 2009	200909	Septiembre	2009	02	Alto Gállego	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1638	1638
Septiembre 2009	200909	Septiembre	2009	02	Alto Gállego	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	2002	1001
Septiembre 2009	200909	Septiembre	2009	02	Alto Gállego	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	58	0	0
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	365	60,83333333333333333333333333333333333333
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	70	0	0
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1	99	99
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	61	1024	16,78688524590163934426229508196721311475
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	38	671	17,65789473684210526315789473684210526316
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	10	10
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	5	0	0
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	19	9,5
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1800	1800
Septiembre 2009	200909	Septiembre	2009	03	Sobrarbe	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1800	1800
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	73	0	0
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	186	93
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	47	0	0
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	3	392	130,666666666666666666666666666666666667
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	29	2581	89
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	17	767	45,11764705882352941176470588235294117647
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	18	18
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	24	0	0
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	13	290	22,30769230769230769230769230769230769231
Septiembre 2009	200909	Septiembre	2009	04	La Ribagorza	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1240	1240
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	542	0	0
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	69	18534	268,608695652173913043478260869565217391
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	101	0	0
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	57	17402	305,298245614035087719298245614035087719
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	88	5617	63,82954545454545454545454545454545454545
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	74	4838	65,37837837837837837837837837837837837838
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	5	0	0
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	61	30,5
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	20	0	0
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	21	1413	67,28571428571428571428571428571428571429
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	720	360
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1646	1646
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1223	1223
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	410	410
Septiembre 2009	200909	Septiembre	2009	05	Cinco Villas	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	311	0	0
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	41	16825	410,365853658536585365853658536585365854
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	228	0	0
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	41	11199	273,146341463414634146341463414634146341
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	311	19826	63,74919614147909967845659163987138263666
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	219	15840	72,32876712328767123287671232876712328767
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	25	0	0
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	8	504	63
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	167	0	0
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	81	1563	19,2962962962962962962962962962962962963
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	3	1080	360
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	3	1080	360
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	8	12932	1616,5
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	3	3786	1262
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	4	5417	1354,25
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	180	180
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Otros	8	Otros	Otros	0	7	0	0
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	Otros	8	Otros	Otros	1	1	298	298
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	Otros	8	Otros	Otros	1	7	1588	226,857142857142857142857142857142857143
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	146	0	0
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	9	1852	205,777777777777777777777777777777777778
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	54	0	0
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	34	3252	95,64705882352941176470588235294117647059
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	99	4667	47,14141414141414141414141414141414141414
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	80	4721	59,0125
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	5	0	0
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	492	164
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	31	0	0
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	23	1387	60,30434782608695652173913043478260869565
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1734	1734
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1734	1734
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Septiembre 2009	200909	Septiembre	2009	07	Somontano de Barbastro	Hombres	Temporal	Otros	8	Otros	Otros	1	1	1	1
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	140	0	0
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	14	711	50,78571428571428571428571428571428571429
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	63	0	0
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	16	2269	141,8125
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	133	7195	54,0977443609022556390977443609022556391
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	64	3946	61,65625
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	3	0	0
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	68	34
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	34	0	0
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	15	405	27
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	08	Cinca Medio	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	142	0	0
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	10	1456	145,6
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	41	0	0
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	181	90,5
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	77	7031	91,31168831168831168831168831168831168831
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	41	3412	83,2195121951219512195121951219512195122
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	5	0	0
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	37	18,5
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	21	0	0
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	7	144	20,57142857142857142857142857142857142857
Septiembre 2009	200909	Septiembre	2009	09	La Litera / La Llitera	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	360	180
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	67	0	0
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	12	734	61,16666666666666666666666666666666666667
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	23	0	0
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	11	943	85,72727272727272727272727272727272727273
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	40	5633	140,825
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	23	1789	77,78260869565217391304347826086956521739
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	30	30
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	8	0	0
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	13	229	17,61538461538461538461538461538461538462
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	720	360
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	949	949
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	3	540	180
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	10	Los Monegros	Hombres	Temporal	Otros	8	Otros	Otros	1	1	1	1
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	223	0	0
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	23	4370	190
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	128	0	0
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	23	3642	158,347826086956521739130434782608695652
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	103	6066	58,89320388349514563106796116504854368932
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	48	4760	99,16666666666666666666666666666666666667
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	5	0	0
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	21	0	0
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	11	711	64,63636363636363636363636363636363636364
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1799	1799
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1750	1750
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	3	543	181
Septiembre 2009	200909	Septiembre	2009	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	181	181
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	105	0	0
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	30	9963	332,1
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	62	0	0
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	20	5786	289,3
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	61	5645	92,54098360655737704918032786885245901639
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	39	3295	84,48717948717948717948717948717948717949
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	7	0	0
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	42	14
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	20	245	12,25
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	3118	1559
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	1541	770,5
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	2278	1139
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	2279	1139,5
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	360	180
Septiembre 2009	200909	Septiembre	2009	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	429	0	0
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	34	6779	199,382352941176470588235294117647058824
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	183	0	0
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	19	4444	233,894736842105263157894736842105263158
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	32	3187	99,59375
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	20	2567	128,35
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	9	0	0
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	43	0	0
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	16	343	21,4375
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	3448	1724
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	3	543	181
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Septiembre 2009	200909	Septiembre	2009	13	Campo de Borja	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	5	906	181,2
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	39	0	0
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	3	440	146,666666666666666666666666666666666667
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	20	0	0
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	478	119,5
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4	65	16,25
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4	315	78,75
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Septiembre 2009	200909	Septiembre	2009	14	Aranda	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	7	0	0
Septiembre 2009	200909	Septiembre	2009	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	156	0	0
Septiembre 2009	200909	Septiembre	2009	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	18	2049	113,833333333333333333333333333333333333
