Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2018	27	Andorra-Sierra de Arcos	8	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	27	Andorra-Sierra de Arcos	199	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	27	Andorra-Sierra de Arcos	385	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	27	Andorra-Sierra de Arcos	65	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	27	Andorra-Sierra de Arcos	127	4	Servicios	17	Hostelería (cnae 55, 56)
2018	27	Andorra-Sierra de Arcos	8	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	27	Andorra-Sierra de Arcos	34	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	27	Andorra-Sierra de Arcos	117	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	27	Andorra-Sierra de Arcos	52	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	27	Andorra-Sierra de Arcos	56	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	27	Andorra-Sierra de Arcos	50	4	Servicios	23	Educación (cnae 85)
2018	27	Andorra-Sierra de Arcos	33	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	27	Andorra-Sierra de Arcos	29	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	27	Andorra-Sierra de Arcos	63	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	28	Bajo Aragón	319	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	28	Bajo Aragón	25	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	28	Bajo Aragón	85	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	28	Bajo Aragón	26	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	28	Bajo Aragón	48	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	28	Bajo Aragón	8	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	28	Bajo Aragón	40	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	28	Bajo Aragón	54	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	28	Bajo Aragón	6	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	28	Bajo Aragón	6	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	28	Bajo Aragón	45	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	28	Bajo Aragón	85	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	28	Bajo Aragón	11	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	28	Bajo Aragón	770	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	28	Bajo Aragón	1475	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	28	Bajo Aragón	176	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	28	Bajo Aragón	385	4	Servicios	17	Hostelería (cnae 55, 56)
2018	28	Bajo Aragón	66	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	28	Bajo Aragón	154	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	28	Bajo Aragón	695	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	28	Bajo Aragón	371	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	28	Bajo Aragón	221	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	28	Bajo Aragón	163	4	Servicios	23	Educación (cnae 85)
2018	28	Bajo Aragón	105	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	28	Bajo Aragón	151	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	28	Bajo Aragón	219	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	29	Comunidad de Teruel	243	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	29	Comunidad de Teruel	11	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	29	Comunidad de Teruel	79	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	29	Comunidad de Teruel	20	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	29	Comunidad de Teruel	72	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	29	Comunidad de Teruel	9	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	29	Comunidad de Teruel	31	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	29	Comunidad de Teruel	77	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	29	Comunidad de Teruel	9	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	29	Comunidad de Teruel	9	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	29	Comunidad de Teruel	51	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	29	Comunidad de Teruel	91	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	29	Comunidad de Teruel	51	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	29	Comunidad de Teruel	1008	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	29	Comunidad de Teruel	1847	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	29	Comunidad de Teruel	379	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	29	Comunidad de Teruel	627	4	Servicios	17	Hostelería (cnae 55, 56)
2018	29	Comunidad de Teruel	104	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	29	Comunidad de Teruel	217	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	29	Comunidad de Teruel	599	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	29	Comunidad de Teruel	703	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	29	Comunidad de Teruel	326	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	29	Comunidad de Teruel	393	4	Servicios	23	Educación (cnae 85)
2018	29	Comunidad de Teruel	277	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	29	Comunidad de Teruel	206	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	29	Comunidad de Teruel	307	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	30	Maestrazgo	142	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	30	Maestrazgo	17	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	30	Maestrazgo	21	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	30	Maestrazgo	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	30	Maestrazgo	8	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	30	Maestrazgo	1	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	30	Maestrazgo	4	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	30	Maestrazgo	3	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	30	Maestrazgo	18	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	30	Maestrazgo	1	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	30	Maestrazgo	105	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	30	Maestrazgo	168	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	30	Maestrazgo	11	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	30	Maestrazgo	129	4	Servicios	17	Hostelería (cnae 55, 56)
2018	30	Maestrazgo	2	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	30	Maestrazgo	9	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	30	Maestrazgo	64	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	30	Maestrazgo	27	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	30	Maestrazgo	22	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	30	Maestrazgo	8	4	Servicios	23	Educación (cnae 85)
2018	30	Maestrazgo	6	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	30	Maestrazgo	19	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	30	Maestrazgo	18	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	31	Sierra de Albarracín	31	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	31	Sierra de Albarracín	6	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	31	Sierra de Albarracín	22	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	31	Sierra de Albarracín	16	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	31	Sierra de Albarracín	3	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	31	Sierra de Albarracín	4	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	31	Sierra de Albarracín	8	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	31	Sierra de Albarracín	1	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	31	Sierra de Albarracín	4	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	31	Sierra de Albarracín	11	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	31	Sierra de Albarracín	143	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	31	Sierra de Albarracín	125	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	31	Sierra de Albarracín	17	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	31	Sierra de Albarracín	213	4	Servicios	17	Hostelería (cnae 55, 56)
2018	31	Sierra de Albarracín	1	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	31	Sierra de Albarracín	8	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	31	Sierra de Albarracín	28	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	31	Sierra de Albarracín	20	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	31	Sierra de Albarracín	20	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	31	Sierra de Albarracín	15	4	Servicios	23	Educación (cnae 85)
2018	31	Sierra de Albarracín	7	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	31	Sierra de Albarracín	20	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	31	Sierra de Albarracín	17	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	32	Gúdar-Javalambre	94	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	32	Gúdar-Javalambre	25	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	32	Gúdar-Javalambre	47	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	32	Gúdar-Javalambre	9	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	32	Gúdar-Javalambre	16	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	32	Gúdar-Javalambre	5	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	32	Gúdar-Javalambre	8	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	32	Gúdar-Javalambre	14	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	32	Gúdar-Javalambre	7	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	32	Gúdar-Javalambre	1	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	32	Gúdar-Javalambre	8	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	32	Gúdar-Javalambre	22	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	32	Gúdar-Javalambre	9	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	32	Gúdar-Javalambre	345	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	32	Gúdar-Javalambre	432	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	32	Gúdar-Javalambre	57	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	32	Gúdar-Javalambre	328	4	Servicios	17	Hostelería (cnae 55, 56)
2018	32	Gúdar-Javalambre	8	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	32	Gúdar-Javalambre	31	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	32	Gúdar-Javalambre	96	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	32	Gúdar-Javalambre	53	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	32	Gúdar-Javalambre	64	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	32	Gúdar-Javalambre	31	4	Servicios	23	Educación (cnae 85)
2018	32	Gúdar-Javalambre	11	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	32	Gúdar-Javalambre	38	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	32	Gúdar-Javalambre	46	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	33	Matarraña / Matarranya	284	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	33	Matarraña / Matarranya	2	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	33	Matarraña / Matarranya	85	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	33	Matarraña / Matarranya	9	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	33	Matarraña / Matarranya	25	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	33	Matarraña / Matarranya	2	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	33	Matarraña / Matarranya	7	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	33	Matarraña / Matarranya	21	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	33	Matarraña / Matarranya	13	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	33	Matarraña / Matarranya	3	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	33	Matarraña / Matarranya	5	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	33	Matarraña / Matarranya	16	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	33	Matarraña / Matarranya	11	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	33	Matarraña / Matarranya	244	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	33	Matarraña / Matarranya	374	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	33	Matarraña / Matarranya	39	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	33	Matarraña / Matarranya	255	4	Servicios	17	Hostelería (cnae 55, 56)
2018	33	Matarraña / Matarranya	32	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	33	Matarraña / Matarranya	42	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	33	Matarraña / Matarranya	197	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	33	Matarraña / Matarranya	75	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	33	Matarraña / Matarranya	63	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	33	Matarraña / Matarranya	26	4	Servicios	23	Educación (cnae 85)
2018	33	Matarraña / Matarranya	20	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	33	Matarraña / Matarranya	29	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	33	Matarraña / Matarranya	53	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
