Mes y año	Municipio código	Municipio nombre	Temporalidad	Sexo	Afiliaciones en alta
Abril 2021	44263	Villastar	Sin clasificar	Mujeres	1
Abril 2021	44264	Villel	Sin clasificar	Hombres	3
Abril 2021	44265	Vinaceite	Sin clasificar	Hombres	2
Abril 2021	44265	Vinaceite	Sin clasificar	Mujeres	1
Abril 2021	44266	Visiedo	Sin clasificar	Hombres	2
Abril 2021	44267	Vivel del Río Martín	Sin clasificar	Hombres	1
Abril 2021	44267	Vivel del Río Martín	Sin clasificar	Mujeres	1
Abril 2021	50001	Abanto	Sin clasificar	Hombres	1
Abril 2021	50001	Abanto	Sin clasificar	Mujeres	1
Abril 2021	50002	Acered	Sin clasificar	Mujeres	2
Abril 2021	50003	Agón	Sin clasificar	Hombres	1
Abril 2021	50004	Aguarón	Sin clasificar	Hombres	7
Abril 2021	50004	Aguarón	Sin clasificar	Mujeres	1
Abril 2021	50005	Aguilón	Sin clasificar	Hombres	1
Abril 2021	50005	Aguilón	Sin clasificar	Mujeres	1
Abril 2021	50006	Ainzón	Sin clasificar	Hombres	2
Abril 2021	50006	Ainzón	Sin clasificar	Mujeres	4
Abril 2021	50008	Alagón	Sin clasificar	Hombres	24
Abril 2021	50008	Alagón	Sin clasificar	Mujeres	31
Abril 2021	50009	Alarba	Sin clasificar	Hombres	1
Abril 2021	50010	Alberite de San Juan	Sin clasificar	Hombres	2
Abril 2021	50010	Alberite de San Juan	Sin clasificar	Mujeres	1
Abril 2021	50011	Albeta	Sin clasificar	Hombres	1
Abril 2021	50012	Alborge	Sin clasificar	Mujeres	1
Abril 2021	50013	Alcalá de Ebro	Sin clasificar	Mujeres	1
Abril 2021	50014	Alcalá de Moncayo	Sin clasificar	Hombres	1
Abril 2021	50015	Alconchel de Ariza	Sin clasificar	Hombres	2
Abril 2021	50016	Aldehuela de Liestos	Sin clasificar	Hombres	1
Abril 2021	50017	Alfajarín	Sin clasificar	Hombres	4
Abril 2021	50017	Alfajarín	Sin clasificar	Mujeres	5
Abril 2021	50018	Alfamén	Sin clasificar	Hombres	39
Abril 2021	50018	Alfamén	Sin clasificar	Mujeres	12
Abril 2021	50019	Alforque	Sin clasificar	Mujeres	1
Abril 2021	50020	Alhama de Aragón	Sin clasificar	Hombres	3
Abril 2021	50020	Alhama de Aragón	Sin clasificar	Mujeres	1
Abril 2021	50022	Almolda (La)	Sin clasificar	Mujeres	1
Abril 2021	50023	Almonacid de la Cuba	Sin clasificar	Hombres	2
Abril 2021	50023	Almonacid de la Cuba	Sin clasificar	Mujeres	1
Abril 2021	50024	Almonacid de la Sierra	Sin clasificar	Hombres	16
Abril 2021	50024	Almonacid de la Sierra	Sin clasificar	Mujeres	1
Abril 2021	50025	Almunia de Doña Godina (La)	Sin clasificar	Hombres	185
Abril 2021	50025	Almunia de Doña Godina (La)	Sin clasificar	Mujeres	64
Abril 2021	50026	Alpartir	Sin clasificar	Hombres	8
Abril 2021	50026	Alpartir	Sin clasificar	Mujeres	3
Abril 2021	50027	Ambel	Sin clasificar	Hombres	2
Abril 2021	50027	Ambel	Sin clasificar	Mujeres	1
Abril 2021	50029	Aniñón	Sin clasificar	Hombres	4
Abril 2021	50029	Aniñón	Sin clasificar	Mujeres	1
Abril 2021	50030	Añón de Moncayo	Sin clasificar	Hombres	1
Abril 2021	50031	Aranda de Moncayo	Sin clasificar	Hombres	3
Abril 2021	50031	Aranda de Moncayo	Sin clasificar	Mujeres	1
Abril 2021	50032	Arándiga	Sin clasificar	Hombres	2
Abril 2021	50032	Arándiga	Sin clasificar	Mujeres	2
Abril 2021	50033	Ardisa	Sin clasificar	Mujeres	1
Abril 2021	50034	Ariza	Sin clasificar	Hombres	3
Abril 2021	50034	Ariza	Sin clasificar	Mujeres	1
Abril 2021	50035	Artieda	Sin clasificar	Hombres	1
Abril 2021	50036	Asín	Sin clasificar	Mujeres	1
Abril 2021	50037	Atea	Sin clasificar	Hombres	1
Abril 2021	50037	Atea	Sin clasificar	Mujeres	1
Abril 2021	50038	Ateca	Sin clasificar	Hombres	3
Abril 2021	50038	Ateca	Sin clasificar	Mujeres	3
Abril 2021	50039	Azuara	Sin clasificar	Hombres	5
Abril 2021	50041	Bagüés	Sin clasificar	Hombres	1
Abril 2021	50042	Balconchán	Sin clasificar	Mujeres	1
Abril 2021	50043	Bárboles	Sin clasificar	Hombres	1
Abril 2021	50043	Bárboles	Sin clasificar	Mujeres	1
Abril 2021	50044	Bardallur	Sin clasificar	Hombres	1
Abril 2021	50044	Bardallur	Sin clasificar	Mujeres	3
Abril 2021	50045	Belchite	Sin clasificar	Hombres	11
Abril 2021	50045	Belchite	Sin clasificar	Mujeres	5
Abril 2021	50046	Belmonte de Gracián	Sin clasificar	Mujeres	1
Abril 2021	50048	Berrueco	Sin clasificar	Hombres	1
Abril 2021	50048	Berrueco	Sin clasificar	Mujeres	1
Abril 2021	50050	Bijuesca	Sin clasificar	Mujeres	1
Abril 2021	50051	Biota	Sin clasificar	Hombres	2
Abril 2021	50052	Bisimbre	Sin clasificar	Hombres	2
Abril 2021	50053	Boquiñeni	Sin clasificar	Hombres	11
Abril 2021	50054	Bordalba	Sin clasificar	Hombres	1
Abril 2021	50055	Borja	Sin clasificar	Hombres	15
Abril 2021	50055	Borja	Sin clasificar	Mujeres	78
Abril 2021	50056	Botorrita	Sin clasificar	Hombres	3
Abril 2021	50056	Botorrita	Sin clasificar	Mujeres	2
Abril 2021	50057	Brea de Aragón	Sin clasificar	Hombres	6
Abril 2021	50057	Brea de Aragón	Sin clasificar	Mujeres	2
Abril 2021	50058	Bubierca	Sin clasificar	Hombres	1
Abril 2021	50059	Bujaraloz	Sin clasificar	Hombres	6
Abril 2021	50059	Bujaraloz	Sin clasificar	Mujeres	2
Abril 2021	50060	Bulbuente	Sin clasificar	Hombres	2
Abril 2021	50060	Bulbuente	Sin clasificar	Mujeres	1
Abril 2021	50061	Bureta	Sin clasificar	Hombres	2
Abril 2021	50062	Burgo de Ebro (El)	Sin clasificar	Hombres	8
Abril 2021	50062	Burgo de Ebro (El)	Sin clasificar	Mujeres	4
Abril 2021	50063	Buste (El)	Sin clasificar	Hombres	2
Abril 2021	50064	Cabañas de Ebro	Sin clasificar	Mujeres	1
Abril 2021	50065	Cabolafuente	Sin clasificar	Hombres	3
Abril 2021	50066	Cadrete	Sin clasificar	Hombres	7
Abril 2021	50066	Cadrete	Sin clasificar	Mujeres	18
Abril 2021	50067	Calatayud	Sin clasificar	Hombres	245
Abril 2021	50067	Calatayud	Sin clasificar	Mujeres	447
Abril 2021	50068	Calatorao	Sin clasificar	Hombres	56
Abril 2021	50068	Calatorao	Sin clasificar	Mujeres	16
Abril 2021	50069	Calcena	Sin clasificar	Hombres	1
Abril 2021	50070	Calmarza	Sin clasificar	Hombres	2
Abril 2021	50071	Campillo de Aragón	Sin clasificar	Hombres	2
Abril 2021	50072	Carenas	Sin clasificar	Mujeres	1
Abril 2021	50073	Cariñena	Sin clasificar	Hombres	39
Abril 2021	50073	Cariñena	Sin clasificar	Mujeres	24
Abril 2021	50074	Caspe	Sin clasificar	Hombres	223
Abril 2021	50074	Caspe	Sin clasificar	Mujeres	31
Abril 2021	50075	Castejón de Alarba	Sin clasificar	Mujeres	1
Abril 2021	50076	Castejón de las Armas	Sin clasificar	Hombres	1
Abril 2021	50076	Castejón de las Armas	Sin clasificar	Mujeres	1
Abril 2021	50077	Castejón de Valdejasa	Sin clasificar	Hombres	1
Abril 2021	50077	Castejón de Valdejasa	Sin clasificar	Mujeres	1
Abril 2021	50078	Castiliscar	Sin clasificar	Mujeres	1
Abril 2021	50079	Cervera de la Cañada	Sin clasificar	Hombres	5
Abril 2021	50079	Cervera de la Cañada	Sin clasificar	Mujeres	1
Abril 2021	50081	Cetina	Sin clasificar	Hombres	3
Abril 2021	50082	Cimballa	Sin clasificar	Hombres	2
Abril 2021	50083	Cinco Olivas	Sin clasificar	Mujeres	1
Abril 2021	50085	Codo	Sin clasificar	Mujeres	1
Abril 2021	50086	Codos	Sin clasificar	Hombres	2
Abril 2021	50088	Cosuenda	Sin clasificar	Hombres	7
Abril 2021	50088	Cosuenda	Sin clasificar	Mujeres	1
Abril 2021	50089	Cuarte de Huerva	Sin clasificar	Hombres	41
Abril 2021	50089	Cuarte de Huerva	Sin clasificar	Mujeres	48
Abril 2021	50090	Cubel	Sin clasificar	Mujeres	1
Abril 2021	50091	Cuerlas (Las)	Sin clasificar	Mujeres	1
Abril 2021	50092	Chiprana	Sin clasificar	Hombres	16
Abril 2021	50092	Chiprana	Sin clasificar	Mujeres	18
Abril 2021	50093	Chodes	Sin clasificar	Mujeres	1
Abril 2021	50094	Daroca	Sin clasificar	Hombres	72
Abril 2021	50094	Daroca	Sin clasificar	Mujeres	36
Abril 2021	50095	Ejea de los Caballeros	Sin clasificar	Hombres	144
Abril 2021	50095	Ejea de los Caballeros	Sin clasificar	Mujeres	35
Abril 2021	50098	Encinacorba	Sin clasificar	Mujeres	1
Abril 2021	50099	Épila	Sin clasificar	Hombres	49
Abril 2021	50099	Épila	Sin clasificar	Mujeres	15
Abril 2021	50100	Erla	Sin clasificar	Hombres	1
Abril 2021	50101	Escatrón	Sin clasificar	Hombres	5
Abril 2021	50101	Escatrón	Sin clasificar	Mujeres	4
Abril 2021	50102	Fabara	Sin clasificar	Hombres	17
Abril 2021	50102	Fabara	Sin clasificar	Mujeres	4
Abril 2021	50104	Farlete	Sin clasificar	Hombres	3
Abril 2021	50104	Farlete	Sin clasificar	Mujeres	2
Abril 2021	50105	Fayón	Sin clasificar	Hombres	1
Abril 2021	50106	Fayos (Los)	Sin clasificar	Mujeres	1
Abril 2021	50107	Figueruelas	Sin clasificar	Hombres	3
Abril 2021	50107	Figueruelas	Sin clasificar	Mujeres	7
Abril 2021	50108	Fombuena	Sin clasificar	Mujeres	1
Abril 2021	50109	Frago (El)	Sin clasificar	Hombres	1
Abril 2021	50110	Frasno (El)	Sin clasificar	Hombres	3
Abril 2021	50110	Frasno (El)	Sin clasificar	Mujeres	2
Abril 2021	50111	Fréscano	Sin clasificar	Hombres	2
Abril 2021	50111	Fréscano	Sin clasificar	Mujeres	1
Abril 2021	50113	Fuendejalón	Sin clasificar	Hombres	6
Abril 2021	50113	Fuendejalón	Sin clasificar	Mujeres	3
Abril 2021	50114	Fuendetodos	Sin clasificar	Hombres	3
Abril 2021	50115	Fuentes de Ebro	Sin clasificar	Hombres	19
Abril 2021	50115	Fuentes de Ebro	Sin clasificar	Mujeres	7
Abril 2021	50116	Fuentes de Jiloca	Sin clasificar	Hombres	2
Abril 2021	50116	Fuentes de Jiloca	Sin clasificar	Mujeres	1
Abril 2021	50117	Gallocanta	Sin clasificar	Hombres	1
Abril 2021	50118	Gallur	Sin clasificar	Hombres	7
Abril 2021	50118	Gallur	Sin clasificar	Mujeres	7
Abril 2021	50119	Gelsa	Sin clasificar	Hombres	6
Abril 2021	50119	Gelsa	Sin clasificar	Mujeres	1
Abril 2021	50120	Godojos	Sin clasificar	Hombres	2
Abril 2021	50121	Gotor	Sin clasificar	Hombres	1
Abril 2021	50122	Grisel	Sin clasificar	Mujeres	1
Abril 2021	50123	Grisén	Sin clasificar	Hombres	1
Abril 2021	50123	Grisén	Sin clasificar	Mujeres	1
Abril 2021	50124	Herrera de los Navarros	Sin clasificar	Hombres	3
Abril 2021	50125	Ibdes	Sin clasificar	Mujeres	1
Abril 2021	50126	Illueca	Sin clasificar	Hombres	10
Abril 2021	50126	Illueca	Sin clasificar	Mujeres	4
Abril 2021	50128	Isuerre	Sin clasificar	Hombres	2
Abril 2021	50129	Jaraba	Sin clasificar	Hombres	3
Abril 2021	50130	Jarque de Moncayo	Sin clasificar	Hombres	3
Abril 2021	50132	Joyosa (La)	Sin clasificar	Hombres	5
Abril 2021	50132	Joyosa (La)	Sin clasificar	Mujeres	3
Abril 2021	50133	Lagata	Sin clasificar	Mujeres	1
Abril 2021	50134	Langa del Castillo	Sin clasificar	Mujeres	1
Abril 2021	50135	Layana	Sin clasificar	Hombres	1
Abril 2021	50136	Lécera	Sin clasificar	Hombres	3
Abril 2021	50136	Lécera	Sin clasificar	Mujeres	1
Abril 2021	50137	Leciñena	Sin clasificar	Hombres	5
Abril 2021	50137	Leciñena	Sin clasificar	Mujeres	3
Abril 2021	50138	Lechón	Sin clasificar	Mujeres	1
Abril 2021	50139	Letux	Sin clasificar	Hombres	1
Abril 2021	50139	Letux	Sin clasificar	Mujeres	1
Abril 2021	50140	Litago	Sin clasificar	Mujeres	1
Abril 2021	50141	Lituénigo	Sin clasificar	Mujeres	1
Abril 2021	50142	Lobera de Onsella	Sin clasificar	Hombres	2
Abril 2021	50143	Longares	Sin clasificar	Hombres	22
Abril 2021	50143	Longares	Sin clasificar	Mujeres	1
Abril 2021	50144	Longás	Sin clasificar	Hombres	1
Abril 2021	50146	Lucena de Jalón	Sin clasificar	Hombres	1
Abril 2021	50147	Luceni	Sin clasificar	Hombres	3
Abril 2021	50147	Luceni	Sin clasificar	Mujeres	3
Abril 2021	50148	Luesia	Sin clasificar	Mujeres	1
Abril 2021	50150	Lumpiaque	Sin clasificar	Hombres	9
Abril 2021	50150	Lumpiaque	Sin clasificar	Mujeres	3
Abril 2021	50151	Luna	Sin clasificar	Hombres	6
Abril 2021	50151	Luna	Sin clasificar	Mujeres	1
Abril 2021	50152	Maella	Sin clasificar	Hombres	34
Abril 2021	50152	Maella	Sin clasificar	Mujeres	7
Abril 2021	50153	Magallón	Sin clasificar	Hombres	3
Abril 2021	50153	Magallón	Sin clasificar	Mujeres	3
Abril 2021	50156	Maleján	Sin clasificar	Hombres	2
Abril 2021	50157	Malón	Sin clasificar	Hombres	1
Abril 2021	50159	Maluenda	Sin clasificar	Hombres	7
Abril 2021	50159	Maluenda	Sin clasificar	Mujeres	4
Abril 2021	50160	Mallén	Sin clasificar	Hombres	12
Abril 2021	50160	Mallén	Sin clasificar	Mujeres	7
Abril 2021	50161	Manchones	Sin clasificar	Hombres	1
Abril 2021	50162	Mara	Sin clasificar	Hombres	3
Abril 2021	50163	María de Huerva	Sin clasificar	Hombres	10
Abril 2021	50163	María de Huerva	Sin clasificar	Mujeres	1
Abril 2021	50164	Mediana de Aragón	Sin clasificar	Hombres	2
Abril 2021	50164	Mediana de Aragón	Sin clasificar	Mujeres	1
Abril 2021	50165	Mequinenza	Sin clasificar	Hombres	17
Abril 2021	50165	Mequinenza	Sin clasificar	Mujeres	5
Abril 2021	50166	Mesones de Isuela	Sin clasificar	Hombres	1
Abril 2021	50167	Mezalocha	Sin clasificar	Hombres	2
Abril 2021	50167	Mezalocha	Sin clasificar	Mujeres	1
Abril 2021	50168	Mianos	Sin clasificar	Hombres	1
Abril 2021	50169	Miedes de Aragón	Sin clasificar	Hombres	3
Abril 2021	50170	Monegrillo	Sin clasificar	Hombres	8
Abril 2021	50171	Moneva	Sin clasificar	Hombres	1
Abril 2021	50172	Monreal de Ariza	Sin clasificar	Hombres	3
Abril 2021	50173	Monterde	Sin clasificar	Mujeres	1
Abril 2021	50174	Montón	Sin clasificar	Mujeres	1
Abril 2021	50175	Morata de Jalón	Sin clasificar	Hombres	6
Abril 2021	50175	Morata de Jalón	Sin clasificar	Mujeres	1
Abril 2021	50176	Morata de Jiloca	Sin clasificar	Hombres	1
Abril 2021	50177	Morés	Sin clasificar	Hombres	1
Abril 2021	50177	Morés	Sin clasificar	Mujeres	1
Abril 2021	50178	Moros	Sin clasificar	Mujeres	1
Abril 2021	50179	Moyuela	Sin clasificar	Hombres	1
Abril 2021	50179	Moyuela	Sin clasificar	Mujeres	1
Abril 2021	50180	Mozota	Sin clasificar	Hombres	1
Abril 2021	50181	Muel	Sin clasificar	Hombres	4
Abril 2021	50181	Muel	Sin clasificar	Mujeres	3
Abril 2021	50182	Muela (La)	Sin clasificar	Hombres	28
Abril 2021	50182	Muela (La)	Sin clasificar	Mujeres	10
Abril 2021	50183	Munébrega	Sin clasificar	Hombres	3
Abril 2021	50183	Munébrega	Sin clasificar	Mujeres	1
Abril 2021	50185	Murillo de Gállego	Sin clasificar	Hombres	1
Abril 2021	50186	Navardún	Sin clasificar	Hombres	1
Abril 2021	50187	Nigüella	Sin clasificar	Hombres	1
Abril 2021	50189	Nonaspe	Sin clasificar	Hombres	11
Abril 2021	50189	Nonaspe	Sin clasificar	Mujeres	5
Abril 2021	50190	Novallas	Sin clasificar	Mujeres	2
Abril 2021	50191	Novillas	Sin clasificar	Hombres	2
Abril 2021	50191	Novillas	Sin clasificar	Mujeres	1
Abril 2021	50192	Nuévalos	Sin clasificar	Hombres	1
Abril 2021	50192	Nuévalos	Sin clasificar	Mujeres	1
Abril 2021	50193	Nuez de Ebro	Sin clasificar	Hombres	1
Abril 2021	50193	Nuez de Ebro	Sin clasificar	Mujeres	3
Abril 2021	50194	Olvés	Sin clasificar	Hombres	1
Abril 2021	50194	Olvés	Sin clasificar	Mujeres	1
Abril 2021	50195	Orcajo	Sin clasificar	Mujeres	1
Abril 2021	50196	Orera	Sin clasificar	Hombres	1
Abril 2021	50197	Orés	Sin clasificar	Hombres	1
Abril 2021	50197	Orés	Sin clasificar	Mujeres	1
Abril 2021	50198	Oseja	Sin clasificar	Hombres	1
Abril 2021	50199	Osera de Ebro	Sin clasificar	Hombres	1
Abril 2021	50199	Osera de Ebro	Sin clasificar	Mujeres	1
Abril 2021	50200	Paniza	Sin clasificar	Hombres	4
Abril 2021	50200	Paniza	Sin clasificar	Mujeres	1
Abril 2021	50201	Paracuellos de Jiloca	Sin clasificar	Hombres	1
Abril 2021	50202	Paracuellos de la Ribera	Sin clasificar	Hombres	4
Abril 2021	50202	Paracuellos de la Ribera	Sin clasificar	Mujeres	1
Abril 2021	50203	Pastriz	Sin clasificar	Hombres	3
Abril 2021	50203	Pastriz	Sin clasificar	Mujeres	1
Abril 2021	50204	Pedrola	Sin clasificar	Hombres	16
Abril 2021	50204	Pedrola	Sin clasificar	Mujeres	6
Abril 2021	50206	Perdiguera	Sin clasificar	Hombres	3
Abril 2021	50207	Piedratajada	Sin clasificar	Hombres	2
Abril 2021	50207	Piedratajada	Sin clasificar	Mujeres	1
Abril 2021	50208	Pina de Ebro	Sin clasificar	Hombres	9
Abril 2021	50208	Pina de Ebro	Sin clasificar	Mujeres	2
Abril 2021	50209	Pinseque	Sin clasificar	Hombres	10
Abril 2021	50209	Pinseque	Sin clasificar	Mujeres	5
Abril 2021	50210	Pintanos (Los)	Sin clasificar	Hombres	1
Abril 2021	50211	Plasencia de Jalón	Sin clasificar	Hombres	3
Abril 2021	50211	Plasencia de Jalón	Sin clasificar	Mujeres	1
Abril 2021	50213	Plenas	Sin clasificar	Mujeres	1
Abril 2021	50215	Pozuel de Ariza	Sin clasificar	Hombres	1
Abril 2021	50215	Pozuel de Ariza	Sin clasificar	Mujeres	1
Abril 2021	50216	Pozuelo de Aragón	Sin clasificar	Mujeres	1
Abril 2021	50217	Pradilla de Ebro	Sin clasificar	Hombres	2
Abril 2021	50217	Pradilla de Ebro	Sin clasificar	Mujeres	1
Abril 2021	50218	Puebla de Albortón	Sin clasificar	Mujeres	1
Abril 2021	50219	Puebla de Alfindén (La)	Sin clasificar	Hombres	21
Abril 2021	50219	Puebla de Alfindén (La)	Sin clasificar	Mujeres	9
Abril 2021	50221	Purujosa	Sin clasificar	Mujeres	1
Abril 2021	50222	Quinto	Sin clasificar	Hombres	20
Abril 2021	50222	Quinto	Sin clasificar	Mujeres	7
Abril 2021	50223	Remolinos	Sin clasificar	Hombres	4
Abril 2021	50223	Remolinos	Sin clasificar	Mujeres	3
Abril 2021	50224	Retascón	Sin clasificar	Mujeres	1
Abril 2021	50225	Ricla	Sin clasificar	Hombres	80
Abril 2021	50225	Ricla	Sin clasificar	Mujeres	18
Abril 2021	50227	Romanos	Sin clasificar	Hombres	1
Abril 2021	50228	Rueda de Jalón	Sin clasificar	Hombres	2
Abril 2021	50228	Rueda de Jalón	Sin clasificar	Mujeres	1
Abril 2021	50229	Ruesca	Sin clasificar	Hombres	2
Abril 2021	50230	Sádaba	Sin clasificar	Hombres	5
Abril 2021	50230	Sádaba	Sin clasificar	Mujeres	1
Abril 2021	50231	Salillas de Jalón	Sin clasificar	Hombres	5
Abril 2021	50232	Salvatierra de Esca	Sin clasificar	Hombres	1
Abril 2021	50233	Samper del Salz	Sin clasificar	Hombres	1
Abril 2021	50234	San Martín de la Virgen de Moncayo	Sin clasificar	Hombres	1
Abril 2021	50234	San Martín de la Virgen de Moncayo	Sin clasificar	Mujeres	1
Abril 2021	50235	San Mateo de Gállego	Sin clasificar	Hombres	8
Abril 2021	50235	San Mateo de Gállego	Sin clasificar	Mujeres	16
Abril 2021	50236	Santa Cruz de Grío	Sin clasificar	Hombres	1
Abril 2021	50236	Santa Cruz de Grío	Sin clasificar	Mujeres	1
Abril 2021	50237	Santa Cruz de Moncayo	Sin clasificar	Mujeres	1
Abril 2021	50239	Santed	Sin clasificar	Mujeres	1
Abril 2021	50240	Sástago	Sin clasificar	Hombres	2
Abril 2021	50240	Sástago	Sin clasificar	Mujeres	3
Abril 2021	50241	Saviñán	Sin clasificar	Hombres	10
Abril 2021	50241	Saviñán	Sin clasificar	Mujeres	1
Abril 2021	50242	Sediles	Sin clasificar	Mujeres	1
Abril 2021	50243	Sestrica	Sin clasificar	Hombres	1
Abril 2021	50244	Sierra de Luna	Sin clasificar	Hombres	2
Abril 2021	50244	Sierra de Luna	Sin clasificar	Mujeres	2
Abril 2021	50245	Sigüés	Sin clasificar	Hombres	1
Abril 2021	50246	Sisamón	Sin clasificar	Hombres	3
Abril 2021	50247	Sobradiel	Sin clasificar	Hombres	2
Abril 2021	50248	Sos del Rey Católico	Sin clasificar	Hombres	3
Abril 2021	50249	Tabuenca	Sin clasificar	Mujeres	1
Abril 2021	50250	Talamantes	Sin clasificar	Hombres	2
Abril 2021	50251	Tarazona	Sin clasificar	Hombres	88
Abril 2021	50251	Tarazona	Sin clasificar	Mujeres	91
Abril 2021	50252	Tauste	Sin clasificar	Hombres	48
Abril 2021	50252	Tauste	Sin clasificar	Mujeres	13
Abril 2021	50253	Terrer	Sin clasificar	Hombres	2
Abril 2021	50253	Terrer	Sin clasificar	Mujeres	1
Abril 2021	50254	Tierga	Sin clasificar	Hombres	1
Abril 2021	50254	Tierga	Sin clasificar	Mujeres	1
Abril 2021	50255	Tobed	Sin clasificar	Hombres	1
Abril 2021	50256	Torralba de los Frailes	Sin clasificar	Hombres	1
Abril 2021	50257	Torralba de Ribota	Sin clasificar	Mujeres	1
Abril 2021	50258	Torralbilla	Sin clasificar	Mujeres	1
Abril 2021	50259	Torrehermosa	Sin clasificar	Hombres	3
Abril 2021	50260	Torrelapaja	Sin clasificar	Hombres	1
Abril 2021	50260	Torrelapaja	Sin clasificar	Mujeres	1
Abril 2021	50261	Torrellas	Sin clasificar	Mujeres	1
Abril 2021	50262	Torres de Berrellén	Sin clasificar	Hombres	4
Abril 2021	50262	Torres de Berrellén	Sin clasificar	Mujeres	4
Abril 2021	50263	Torrijo de la Cañada	Sin clasificar	Mujeres	1
Abril 2021	50264	Tosos	Sin clasificar	Hombres	1
Abril 2021	50264	Tosos	Sin clasificar	Mujeres	1
Abril 2021	50265	Trasmoz	Sin clasificar	Mujeres	1
Abril 2021	50266	Trasobares	Sin clasificar	Hombres	1
Abril 2021	50267	Uncastillo	Sin clasificar	Hombres	2
Abril 2021	50267	Uncastillo	Sin clasificar	Mujeres	2
Abril 2021	50269	Urrea de Jalón	Sin clasificar	Hombres	7
Abril 2021	50269	Urrea de Jalón	Sin clasificar	Mujeres	2
Abril 2021	50270	Urriés	Sin clasificar	Hombres	1
Abril 2021	50271	Used	Sin clasificar	Mujeres	1
Abril 2021	50272	Utebo	Sin clasificar	Hombres	71
Abril 2021	50272	Utebo	Sin clasificar	Mujeres	45
Abril 2021	50273	Valdehorna	Sin clasificar	Mujeres	1
Abril 2021	50274	Val de San Martín	Sin clasificar	Mujeres	1
Abril 2021	50275	Valmadrid	Sin clasificar	Hombres	1
Abril 2021	50275	Valmadrid	Sin clasificar	Mujeres	1
Abril 2021	50276	Valpalmas	Sin clasificar	Hombres	2
Abril 2021	50276	Valpalmas	Sin clasificar	Mujeres	1
Abril 2021	50277	Valtorres	Sin clasificar	Hombres	1
Abril 2021	50277	Valtorres	Sin clasificar	Mujeres	1
Abril 2021	50278	Velilla de Ebro	Sin clasificar	Mujeres	1
Abril 2021	50279	Velilla de Jiloca	Sin clasificar	Hombres	1
Abril 2021	50281	Vierlas	Sin clasificar	Hombres	1
Abril 2021	50281	Vierlas	Sin clasificar	Mujeres	2
Abril 2021	50282	Vilueña (La)	Sin clasificar	Hombres	1
Abril 2021	50283	Villadoz	Sin clasificar	Mujeres	2
Abril 2021	50284	Villafeliche	Sin clasificar	Hombres	3
Abril 2021	50284	Villafeliche	Sin clasificar	Mujeres	1
Abril 2021	50285	Villafranca de Ebro	Sin clasificar	Hombres	2
Abril 2021	50285	Villafranca de Ebro	Sin clasificar	Mujeres	1
Abril 2021	50286	Villalba de Perejil	Sin clasificar	Hombres	1
Abril 2021	50286	Villalba de Perejil	Sin clasificar	Mujeres	1
Abril 2021	50287	Villalengua	Sin clasificar	Hombres	2
Abril 2021	50288	Villanueva de Gállego	Sin clasificar	Hombres	49
Abril 2021	50288	Villanueva de Gállego	Sin clasificar	Mujeres	56
Abril 2021	50289	Villanueva de Jiloca	Sin clasificar	Hombres	1
Abril 2021	50290	Villanueva de Huerva	Sin clasificar	Hombres	1
Abril 2021	50290	Villanueva de Huerva	Sin clasificar	Mujeres	1
Abril 2021	50292	Villarreal de Huerva	Sin clasificar	Hombres	2
Abril 2021	50292	Villarreal de Huerva	Sin clasificar	Mujeres	1
Abril 2021	50293	Villarroya de la Sierra	Sin clasificar	Hombres	1
Abril 2021	50294	Villarroya del Campo	Sin clasificar	Hombres	1
Abril 2021	50294	Villarroya del Campo	Sin clasificar	Mujeres	1
Abril 2021	50296	Zaida (La)	Sin clasificar	Mujeres	1
Abril 2021	50297	Zaragoza	Sin clasificar	Hombres	10495
Abril 2021	50297	Zaragoza	Sin clasificar	Mujeres	18819
Abril 2021	50298	Zuera	Sin clasificar	Hombres	57
Abril 2021	50298	Zuera	Sin clasificar	Mujeres	69
Abril 2021	50901	Biel	Sin clasificar	Hombres	2
Abril 2021	50902	Marracos	Sin clasificar	Mujeres	1
Abril 2021	50903	Villamayor de Gállego	Sin clasificar	Hombres	6
Abril 2021	50903	Villamayor de Gállego	Sin clasificar	Mujeres	13
Mayo 2021	22001	Abiego	Sin clasificar	Hombres	2
Mayo 2021	22003	Adahuesca	Sin clasificar	Hombres	1
Mayo 2021	22004	Agüero	Sin clasificar	Mujeres	1
Mayo 2021	22006	Aísa	Sin clasificar	Hombres	1
Mayo 2021	22007	Albalate de Cinca	Sin clasificar	Hombres	18
Mayo 2021	22007	Albalate de Cinca	Sin clasificar	Mujeres	2
Mayo 2021	22009	Albelda	Sin clasificar	Hombres	7
Mayo 2021	22009	Albelda	Sin clasificar	Mujeres	4
Mayo 2021	22012	Albero Bajo	Sin clasificar	Hombres	1
Mayo 2021	22013	Alberuela de Tubo	Sin clasificar	Hombres	1
Mayo 2021	22014	Alcalá de Gurrea	Sin clasificar	Hombres	2
Mayo 2021	22016	Alcampell	Sin clasificar	Hombres	2
Mayo 2021	22017	Alcolea de Cinca	Sin clasificar	Hombres	8
Mayo 2021	22017	Alcolea de Cinca	Sin clasificar	Mujeres	5
Mayo 2021	22018	Alcubierre	Sin clasificar	Hombres	2
Mayo 2021	22018	Alcubierre	Sin clasificar	Mujeres	2
Mayo 2021	22019	Alerre	Sin clasificar	Mujeres	1
Mayo 2021	22021	Almudévar	Sin clasificar	Hombres	3
