Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
03	Sobrarbe	2009	Regadío	1242,0	1240,0	987,0	252,0	1,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2009	Secano	219004,0	11610,0	8534,0	2690,0	386,0	83837,0	0,0	16349,0	67488,0	112809,0	77526,0	13482,0	21801,0	10748,0	0,0	2691,0	2023,0	6034,0
04	La Ribagorza	2009	Regadío	1188,0	1185,0	848,0	331,0	6,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2009	Secano	244946,0	27959,0	21808,0	5075,0	1076,0	92466,0	0,0	29692,0	62774,0	114131,0	60196,0	25069,0	28866,0	10390,0	0,0	1428,0	3345,0	5617,0
05	Cinco Villas	2009	Regadío	72840,0	72763,0	65343,0	6542,0	878,0	0,0	0,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2009	Secano	235494,0	76405,0	51064,0	23925,0	1416,0	70304,0	0,0	15795,0	54509,0	71932,0	49379,0	6957,0	15596,0	16853,0	0,0	2505,0	7570,0	6778,0
06	Hoya de Huesca / Plana de Uesca	2009	Regadío	24302,0	24289,0	19738,0	3694,0	857,0	0,0	0,0	0,0	0,0	13,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
06	Hoya de Huesca / Plana de Uesca	2009	Secano	229689,0	102075,0	80587,0	15288,0	6200,0	50075,0	0,0	8136,0	41939,0	62916,0	37853,0	9463,0	15600,0	14623,0	0,0	2478,0	6594,0	5551,0
07	Somontano de Barbastro	2009	Regadío	16683,0	16671,0	12639,0	2290,0	1742,0	0,0	0,0	0,0	0,0	12,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2009	Secano	100128,0	38017,0	20842,0	8248,0	8927,0	28879,0	0,0	7144,0	21735,0	26762,0	12534,0	6895,0	7333,0	6470,0	0,0	921,0	3102,0	2447,0
08	Cinca Medio	2009	Regadío	34937,0	34896,0	27841,0	4539,0	2516,0	0,0	0,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2009	Secano	22649,0	6219,0	3487,0	2307,0	425,0	6795,0	0,0	631,0	6164,0	3603,0	1310,0	278,0	2015,0	6032,0	0,0	844,0	2698,0	2490,0
09	La Litera / La Llitera	2009	Regadío	27148,0	27138,0	21840,0	3439,0	1859,0	0,0	0,0	0,0	0,0	10,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2009	Secano	46175,0	16988,0	12034,0	3219,0	1735,0	11954,0	0,0	3732,0	8222,0	13063,0	6610,0	3585,0	2868,0	4170,0	0,0	1261,0	1823,0	1086,0
10	Los Monegros	2009	Regadío	75733,0	75709,0	65680,0	9300,0	729,0	0,0	0,0	0,0	0,0	24,0	24,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2009	Secano	200062,0	105054,0	56375,0	47276,0	1403,0	50445,0	0,0	4109,0	46336,0	30675,0	13248,0	3573,0	13854,0	13888,0	0,0	2050,0	8235,0	3603,0
11	Bajo Cinca / Baix Cinca	2009	Regadío	29997,0	29981,0	13562,0	4929,0	11490,0	0,0	0,0	0,0	0,0	16,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2009	Secano	111822,0	44396,0	16419,0	23542,0	4435,0	31489,0	0,0	7819,0	23670,0	26615,0	13468,0	7079,0	6068,0	9322,0	0,0	1500,0	3325,0	4497,0
12	Tarazona y el Moncayo	2009	Regadío	5099,0	5054,0	2900,0	1199,0	955,0	0,0	0,0	0,0	0,0	45,0	45,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2009	Secano	40079,0	9583,0	3773,0	4929,0	881,0	16885,0	0,0	1760,0	15125,0	11484,0	6427,0	1249,0	3808,0	2127,0	0,0	491,0	1263,0	373,0
13	Campo de Borja	2009	Regadío	10639,0	10628,0	5147,0	1653,0	3828,0	0,0	0,0	0,0	0,0	11,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2009	Secano	58439,0	26262,0	7979,0	8978,0	9305,0	18228,0	0,0	2735,0	15493,0	10886,0	4803,0	2178,0	3905,0	3063,0	0,0	749,0	1871,0	443,0
14	Aranda	2009	Regadío	431,0	427,0	56,0	175,0	196,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2009	Secano	55669,0	9152,0	2380,0	3973,0	2799,0	27305,0	0,0	3982,0	23323,0	17443,0	7441,0	2830,0	7172,0	1769,0	0,0	264,0	932,0	573,0
15	Ribera Alta del Ebro	2009	Regadío	14757,0	14610,0	13502,0	442,0	666,0	0,0	0,0	0,0	0,0	147,0	147,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2009	Secano	26801,0	10589,0	5747,0	4768,0	74,0	7366,0	0,0	316,0	7050,0	3582,0	1881,0	133,0	1568,0	5264,0	0,0	1606,0	2187,0	1471,0
16	Valdejalón	2009	Regadío	14685,0	14655,0	4592,0	929,0	9134,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2009	Secano	78636,0	36202,0	14671,0	15382,0	6149,0	25204,0	0,0	1767,0	23437,0	11528,0	4131,0	1451,0	5946,0	5702,0	0,0	1491,0	3424,0	787,0
17	D.C. Zaragoza	2009	Regadío	32640,0	32598,0	24816,0	6374,0	1408,0	0,0	0,0	0,0	0,0	42,0	42,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2009	Secano	196220,0	73474,0	32216,0	40401,0	857,0	61242,0	0,0	2662,0	58580,0	35787,0	16148,0	1200,0	18439,0	25717,0	203,0	7914,0	15375,0	2225,0
18	Ribera Baja del Ebro	2009	Regadío	13637,0	13634,0	11611,0	414,0	1609,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2009	Secano	85352,0	42979,0	22990,0	19812,0	177,0	26264,0	0,0	2089,0	24175,0	10847,0	1833,0	1798,0	7216,0	5262,0	0,0	560,0	2805,0	1897,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2009	Regadío	9964,0	9960,0	3829,0	874,0	5257,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2009	Secano	88744,0	27958,0	8068,0	8416,0	11474,0	31217,0	0,0	5551,0	25666,0	20987,0	8199,0	5309,0	7479,0	8582,0	0,0	636,0	2324,0	5622,0
20	Comunidad de Calatayud	2009	Regadío	8527,0	8481,0	2993,0	1951,0	3537,0	0,0	0,0	0,0	0,0	46,0	46,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2009	Secano	242581,0	71263,0	29164,0	25055,0	17044,0	95597,0	0,0	12983,0	82614,0	63724,0	30805,0	9242,0	23677,0	11997,0	0,0	1732,0	6109,0	4156,0
21	Campo de Cariñena	2009	Regadío	7230,0	7230,0	1937,0	185,0	5108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2009	Secano	69965,0	37294,0	12981,0	11815,0	12498,0	17457,0	0,0	1128,0	16329,0	11858,0	7214,0	640,0	4004,0	3356,0	0,0	483,0	2034,0	839,0
22	Campo de Belchite	2009	Regadío	4351,0	4342,0	1491,0	938,0	1913,0	0,0	0,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2009	Secano	100021,0	63004,0	33789,0	27313,0	1902,0	22879,0	0,0	748,0	22131,0	10970,0	4125,0	380,0	6465,0	3168,0	0,0	349,0	1994,0	825,0
23	Bajo Martín	2009	Regadío	5273,0	5269,0	2739,0	1655,0	875,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2009	Secano	74383,0	49041,0	22354,0	23199,0	3488,0	12633,0	0,0	456,0	12177,0	10332,0	6177,0	95,0	4060,0	2377,0	0,0	308,0	1620,0	449,0
24	Campo de Daroca	2009	Regadío	1528,0	1512,0	1189,0	251,0	72,0	0,0	0,0	0,0	0,0	16,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2009	Secano	108890,0	55923,0	41130,0	11422,0	3371,0	25259,0	0,0	5268,0	19991,0	22579,0	12348,0	4497,0	5734,0	5129,0	0,0	402,0	2768,0	1959,0
25	Jiloca	2009	Regadío	6485,0	6471,0	4979,0	1429,0	63,0	0,0	0,0	0,0	0,0	14,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2009	Secano	186577,0	92164,0	55448,0	35138,0	1578,0	51887,0	0,0	12089,0	39798,0	34970,0	11280,0	10462,0	13228,0	7556,0	0,0	1301,0	5035,0	1220,0
26	Cuencas Mineras	2009	Regadío	1474,0	1474,0	510,0	955,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2009	Secano	139785,0	34208,0	16546,0	16627,0	1035,0	58243,0	0,0	5923,0	52320,0	43405,0	21814,0	4008,0	17583,0	3929,0	0,0	874,0	2120,0	935,0
27	Andorra-Sierra de Arcos	2009	Regadío	796,0	796,0	157,0	507,0	132,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2009	Secano	66912,0	19565,0	6530,0	9982,0	3053,0	22062,0	0,0	3154,0	18908,0	21394,0	12480,0	2610,0	6304,0	3891,0	0,0	1686,0	1828,0	377,0
28	Bajo Aragón	2009	Regadío	8762,0	8713,0	4059,0	1425,0	3229,0	0,0	0,0	0,0	0,0	49,0	49,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2009	Secano	121772,0	51612,0	13315,0	21449,0	16848,0	35723,0	0,0	4877,0	30846,0	29375,0	14974,0	4121,0	10280,0	5062,0	0,0	1153,0	2960,0	949,0
29	Comunidad de Teruel	2009	Regadío	9343,0	9314,0	6157,0	3120,0	37,0	0,0	0,0	0,0	0,0	29,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2009	Secano	269347,0	97872,0	50091,0	47231,0	550,0	97365,0	0,0	20481,0	76884,0	62647,0	20708,0	15523,0	26416,0	11463,0	0,0	1263,0	7018,0	3182,0
30	Maestrazgo	2009	Regadío	981,0	980,0	273,0	521,0	186,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2009	Secano	119470,0	11868,0	5472,0	5570,0	826,0	57671,0	340,0	13449,0	43882,0	46194,0	23545,0	6544,0	16105,0	3737,0	0,0	301,0	2433,0	1003,0
31	Sierra de Albarracín	2009	Regadío	529,0	526,0	243,0	283,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2009	Secano	141161,0	17597,0	8201,0	9396,0	0,0	59232,0	5002,0	25065,0	29165,0	62193,0	28178,0	23183,0	10832,0	2139,0	0,0	179,0	1527,0	433,0
32	Gúdar-Javalambre	2009	Regadío	2041,0	2032,0	609,0	1408,0	15,0	0,0	0,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2009	Secano	232058,0	25049,0	9089,0	15517,0	443,0	85820,0	1315,0	37981,0	46524,0	111773,0	62495,0	32529,0	16749,0	9416,0	0,0	420,0	6853,0	2143,0
33	Matarraña / Matarranya	2009	Regadío	1164,0	1156,0	122,0	520,0	514,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2009	Secano	92035,0	28716,0	2717,0	6774,0	19225,0	14617,0	200,0	5566,0	8851,0	46014,0	38047,0	4987,0	2980,0	2688,0	0,0	404,0	1350,0	934,0
01	La Jacetania	2008	Regadío	1704,0	1693,0	928,0	764,0	1,0	6,0	6,0	0,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2008	Secano	182797,0	21841,0	16812,0	4931,0	98,0	59211,0	814,0	32774,0	25623,0	86343,0	69078,0	14460,0	2805,0	15402,0	0,0	9092,0	2073,0	4237,0
02	Alto Gállego	2008	Regadío	1060,0	651,0	335,0	316,0	0,0	409,0	409,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2008	Secano	133748,0	7543,0	4285,0	3257,0	1,0	42952,0	7667,0	14828,0	20457,0	68407,0	50528,0	3296,0	14583,0	14846,0	0,0	11058,0	1584,0	2204,0
03	Sobrarbe	2008	Regadío	2237,0	1657,0	924,0	728,0	5,0	580,0	580,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2008	Secano	218009,0	11771,0	6337,0	4998,0	436,0	74117,0	12086,0	28903,0	33128,0	105689,0	58277,0	33167,0	14245,0	26432,0	0,0	19147,0	1737,0	5548,0
04	La Ribagorza	2008	Regadío	1911,0	1361,0	644,0	707,0	10,0	550,0	550,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2008	Secano	244223,0	29456,0	20968,0	7272,0	1216,0	84772,0	4029,0	20014,0	60729,0	107662,0	38311,0	32686,0	36665,0	22333,0	0,0	15114,0	2421,0	4798,0
05	Cinco Villas	2008	Regadío	73792,0	73718,0	65072,0	7780,0	866,0	0,0	0,0	0,0	0,0	74,0	74,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2008	Secano	234542,0	76887,0	53141,0	22340,0	1406,0	66708,0	0,0	17835,0	48873,0	74200,0	49638,0	8820,0	15742,0	16747,0	0,0	2478,0	7491,0	6778,0
06	Hoya de Huesca / Plana de Uesca	2008	Regadío	25030,0	24947,0	19149,0	4920,0	878,0	0,0	0,0	0,0	0,0	83,0	83,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
06	Hoya de Huesca / Plana de Uesca	2008	Secano	228961,0	105648,0	81181,0	18225,0	6242,0	46023,0	76,0	408,0	45539,0	61310,0	23330,0	7930,0	30050,0	15980,0	46,0	9214,0	3978,0	2742,0
07	Somontano de Barbastro	2008	Regadío	16987,0	16958,0	12824,0	2023,0	2111,0	0,0	0,0	0,0	0,0	29,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2008	Secano	99824,0	41247,0	21687,0	10438,0	9122,0	29289,0	0,0	0,0	29289,0	22285,0	3894,0	4805,0	13586,0	7003,0	0,0	2815,0	2308,0	1880,0
08	Cinca Medio	2008	Regadío	36406,0	36199,0	26822,0	6581,0	2796,0	0,0	0,0	0,0	0,0	207,0	207,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2008	Secano	21180,0	6795,0	3417,0	2935,0	443,0	7477,0	0,0	0,0	7477,0	1748,0	781,0	9,0	958,0	5160,0	0,0	956,0	1824,0	2380,0
09	La Litera / La Llitera	2008	Regadío	27705,0	27694,0	21997,0	3568,0	2129,0	0,0	0,0	0,0	0,0	11,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2008	Secano	45618,0	18255,0	12004,0	4257,0	1994,0	10208,0	0,0	0,0	10208,0	14083,0	4537,0	15,0	9531,0	3072,0	0,0	901,0	1519,0	652,0
10	Los Monegros	2008	Regadío	77760,0	77716,0	65220,0	11732,0	764,0	0,0	0,0	0,0	0,0	44,0	44,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2008	Secano	198035,0	109854,0	53492,0	54847,0	1515,0	49360,0	0,0	2899,0	46461,0	25670,0	14245,0	1906,0	9519,0	13151,0	0,0	3459,0	6323,0	3369,0
11	Bajo Cinca / Baix Cinca	2008	Regadío	31772,0	31769,0	13116,0	6076,0	12577,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2008	Secano	110047,0	47005,0	15496,0	27044,0	4465,0	33021,0	0,0	5299,0	27722,0	21427,0	4933,0	5266,0	11228,0	8594,0	0,0	1965,0	2573,0	4056,0
12	Tarazona y el Moncayo	2008	Regadío	5137,0	5092,0	3156,0	986,0	950,0	0,0	0,0	0,0	0,0	45,0	45,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2008	Secano	40041,0	9753,0	3908,0	4972,0	873,0	16312,0	0,0	4700,0	11612,0	11826,0	6437,0	1585,0	3804,0	2150,0	0,0	512,0	1265,0	373,0
13	Campo de Borja	2008	Regadío	10734,0	10723,0	5166,0	1765,0	3792,0	0,0	0,0	0,0	0,0	11,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2008	Secano	58344,0	26228,0	7992,0	8919,0	9317,0	17236,0	0,0	4189,0	13047,0	11693,0	5099,0	2486,0	4108,0	3187,0	0,0	811,0	1923,0	453,0
14	Aranda	2008	Regadío	463,0	459,0	56,0	203,0	200,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2008	Secano	55637,0	9317,0	2212,0	4357,0	2748,0	26488,0	0,0	4727,0	21761,0	17898,0	8002,0	3019,0	6877,0	1934,0	0,0	389,0	981,0	564,0
15	Ribera Alta del Ebro	2008	Regadío	14740,0	14590,0	13444,0	484,0	662,0	0,0	0,0	0,0	0,0	150,0	150,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2008	Secano	26818,0	10717,0	5730,0	4915,0	72,0	7207,0	0,0	1729,0	5478,0	3638,0	1893,0	185,0	1560,0	5256,0	0,0	1589,0	2212,0	1455,0
16	Valdejalón	2008	Regadío	14486,0	14456,0	4338,0	1104,0	9014,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2008	Secano	78835,0	36107,0	14108,0	15864,0	6135,0	24383,0	0,0	5397,0	18986,0	12719,0	4300,0	2141,0	6278,0	5626,0	0,0	1486,0	3350,0	790,0
17	D.C. Zaragoza	2008	Regadío	33261,0	33220,0	24666,0	7094,0	1460,0	0,0	0,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2008	Secano	195599,0	74111,0	31433,0	41821,0	857,0	60835,0	0,0	5108,0	55727,0	36011,0	16179,0	1400,0	18432,0	24642,0	140,0	8047,0	14278,0	2177,0
18	Ribera Baja del Ebro	2008	Regadío	13343,0	13340,0	11253,0	437,0	1650,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2008	Secano	85646,0	43172,0	21729,0	21323,0	120,0	26189,0	0,0	4513,0	21676,0	11024,0	1830,0	1978,0	7216,0	5261,0	0,0	559,0	2805,0	1897,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	Regadío	9930,0	9927,0	3801,0	991,0	5135,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	Secano	88778,0	28188,0	6870,0	9846,0	11472,0	29672,0	0,0	7263,0	22409,0	22339,0	8768,0	5715,0	7856,0	8579,0	0,0	634,0	2322,0	5623,0
20	Comunidad de Calatayud	2008	Regadío	8492,0	8447,0	3005,0	1848,0	3594,0	0,0	0,0	0,0	0,0	45,0	45,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2008	Secano	242616,0	72006,0	31031,0	23984,0	16991,0	92855,0	0,0	19938,0	72917,0	65460,0	31320,0	10155,0	23985,0	12295,0	0,0	1816,0	6323,0	4156,0
21	Campo de Cariñena	2008	Regadío	7246,0	7246,0	1962,0	162,0	5122,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2008	Secano	69949,0	36987,0	11619,0	12738,0	12630,0	16972,0	0,0	2566,0	14406,0	12434,0	7193,0	1253,0	3988,0	3556,0	0,0	583,0	2134,0	839,0
22	Campo de Belchite	2008	Regadío	4397,0	4388,0	1401,0	1074,0	1913,0	0,0	0,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2008	Secano	99975,0	59913,0	32239,0	25778,0	1896,0	23860,0	0,0	4126,0	19734,0	11568,0	4425,0	680,0	6463,0	4634,0	100,0	1515,0	2193,0	826,0
23	Bajo Martín	2008	Regadío	5273,0	5269,0	2376,0	2041,0	852,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2008	Secano	74383,0	49025,0	20305,0	25294,0	3426,0	12676,0	0,0	454,0	12222,0	10304,0	6175,0	95,0	4034,0	2378,0	0,0	306,0	1623,0	449,0
24	Campo de Daroca	2008	Regadío	1552,0	1536,0	1214,0	253,0	69,0	0,0	0,0	0,0	0,0	16,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2008	Secano	108866,0	56375,0	42446,0	10545,0	3384,0	24439,0	0,0	6421,0	18018,0	23008,0	12616,0	4668,0	5724,0	5044,0	0,0	416,0	2680,0	1948,0
25	Jiloca	2008	Regadío	6877,0	6863,0	5000,0	1805,0	58,0	0,0	0,0	0,0	0,0	14,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2008	Secano	186185,0	91874,0	56090,0	34099,0	1685,0	51892,0	60,0	13908,0	37924,0	34890,0	11249,0	10416,0	13225,0	7529,0	0,0	1307,0	4981,0	1241,0
26	Cuencas Mineras	2008	Regadío	1570,0	1570,0	555,0	1006,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2008	Secano	139689,0	34078,0	15785,0	17206,0	1087,0	58281,0	184,0	7083,0	51014,0	43401,0	21813,0	4008,0	17580,0	3929,0	0,0	875,0	2119,0	935,0
27	Andorra-Sierra de Arcos	2008	Regadío	895,0	850,0	172,0	550,0	128,0	45,0	45,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2008	Secano	66813,0	19433,0	6230,0	10119,0	3084,0	22102,0	0,0	3617,0	18485,0	21391,0	12480,0	2610,0	6301,0	3887,0	0,0	1682,0	1828,0	377,0
28	Bajo Aragón	2008	Regadío	8638,0	8550,0	4062,0	1393,0	3095,0	39,0	39,0	0,0	0,0	49,0	49,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2008	Secano	121896,0	51477,0	13370,0	21427,0	16680,0	36010,0	0,0	4929,0	31081,0	29361,0	14961,0	4121,0	10279,0	5048,0	0,0	1141,0	2961,0	946,0
29	Comunidad de Teruel	2008	Regadío	9832,0	9448,0	6383,0	3028,0	37,0	355,0	355,0	0,0	0,0	29,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2008	Secano	268848,0	98128,0	53242,0	44330,0	556,0	96671,0	305,0	24932,0	71434,0	62600,0	20697,0	15521,0	26382,0	11449,0	0,0	1262,0	7003,0	3184,0
30	Maestrazgo	2008	Regadío	1001,0	987,0	279,0	520,0	188,0	13,0	13,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2008	Secano	119450,0	12324,0	5775,0	5693,0	856,0	57193,0	2885,0	24339,0	29969,0	46196,0	23545,0	6544,0	16107,0	3737,0	0,0	301,0	2433,0	1003,0
31	Sierra de Albarracín	2008	Regadío	597,0	526,0	247,0	279,0	0,0	68,0	68,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2008	Secano	141093,0	19255,0	8387,0	10868,0	0,0	46967,0	4546,0	25574,0	16847,0	72734,0	28176,0	33729,0	10829,0	2137,0	0,0	178,0	1526,0	433,0
32	Gúdar-Javalambre	2008	Regadío	2386,0	2241,0	578,0	1648,0	15,0	136,0	136,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2008	Secano	231713,0	26192,0	9311,0	16455,0	426,0	84152,0	3279,0	46624,0	34249,0	111954,0	62805,0	32401,0	16748,0	9415,0	0,0	419,0	6853,0	2143,0
33	Matarraña / Matarranya	2008	Regadío	1188,0	1156,0	141,0	483,0	532,0	24,0	24,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2008	Secano	92011,0	28924,0	2960,0	6752,0	19212,0	14461,0	160,0	4466,0	9835,0	45972,0	38033,0	4967,0	2972,0	2654,0	0,0	388,0	1288,0	978,0
01	La Jacetania	2007	Regadío	1618,0	1603,0	770,0	833,0	0,0	6,0	6,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2007	Secano	182818,0	21425,0	14125,0	7194,0	106,0	59599,0	814,0	32079,0	26706,0	86960,0	63094,0	17701,0	6165,0	14834,0	0,0	9503,0	2197,0	3134,0
02	Alto Gállego	2007	Regadío	1036,0	585,0	238,0	347,0	0,0	409,0	409,0	0,0	0,0	42,0	42,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2007	Secano	133748,0	7543,0	4212,0	3330,0	1,0	42952,0	7667,0	14828,0	20457,0	68407,0	50528,0	3296,0	14583,0	14846,0	0,0	11058,0	1584,0	2204,0
03	Sobrarbe	2007	Regadío	1734,0	1121,0	418,0	698,0	5,0	613,0	613,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2007	Secano	218466,0	11832,0	5886,0	5497,0	449,0	74431,0	12400,0	28903,0	33128,0	105774,0	58277,0	33266,0	14231,0	26429,0	0,0	19147,0	1734,0	5548,0
04	La Ribagorza	2007	Regadío	1804,0	1214,0	577,0	631,0	6,0	590,0	590,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2007	Secano	244282,0	28903,0	17501,0	9905,0	1497,0	84888,0	4077,0	20014,0	60797,0	108159,0	38322,0	35408,0	34429,0	22332,0	0,0	15113,0	2421,0	4798,0
