Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2006	22	22008	Albalatillo	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22008	Albalatillo	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22008	Albalatillo	Extranjeros	03	Magreb	África	Mujeres	1
2006	22	22009	Albelda	Españoles	01	UE-25	Europa	Mujeres	426
2006	22	22009	Albelda	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
2006	22	22009	Albelda	Extranjeros	04	Resto de África	África	Mujeres	1
2006	22	22009	Albelda	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22011	Albero Alto	Españoles	01	UE-25	Europa	Mujeres	54
2006	22	22011	Albero Alto	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22011	Albero Alto	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22012	Albero Bajo	Españoles	01	UE-25	Europa	Mujeres	51
2006	22	22013	Alberuela de Tubo	Españoles	01	UE-25	Europa	Mujeres	164
2006	22	22013	Alberuela de Tubo	Extranjeros	06	Resto de América	América	Mujeres	7
2006	22	22014	Alcalá de Gurrea	Españoles	01	UE-25	Europa	Mujeres	141
2006	22	22014	Alcalá de Gurrea	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22015	Alcalá del Obispo	Españoles	01	UE-25	Europa	Mujeres	162
2006	22	22015	Alcalá del Obispo	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22015	Alcalá del Obispo	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22016	Alcampell	Españoles	01	UE-25	Europa	Mujeres	412
2006	22	22016	Alcampell	Extranjeros	01	UE-25	Europa	Mujeres	3
2006	22	22016	Alcampell	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22016	Alcampell	Extranjeros	03	Magreb	África	Mujeres	5
2006	22	22017	Alcolea de Cinca	Españoles	01	UE-25	Europa	Mujeres	557
2006	22	22017	Alcolea de Cinca	Extranjeros	02	Resto de Europa	Europa	Mujeres	9
2006	22	22017	Alcolea de Cinca	Extranjeros	03	Magreb	África	Mujeres	2
2006	22	22017	Alcolea de Cinca	Extranjeros	04	Resto de África	África	Mujeres	3
2006	22	22017	Alcolea de Cinca	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2006	22	22018	Alcubierre	Españoles	01	UE-25	Europa	Mujeres	198
2006	22	22018	Alcubierre	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22018	Alcubierre	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22018	Alcubierre	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22019	Alerre	Españoles	01	UE-25	Europa	Mujeres	108
2006	22	22019	Alerre	Extranjeros	01	UE-25	Europa	Mujeres	3
2006	22	22020	Alfántega	Españoles	01	UE-25	Europa	Mujeres	51
2006	22	22020	Alfántega	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22020	Alfántega	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22020	Alfántega	Extranjeros	06	Resto de América	América	Mujeres	2
2006	22	22021	Almudévar	Españoles	01	UE-25	Europa	Mujeres	1125
2006	22	22021	Almudévar	Extranjeros	01	UE-25	Europa	Mujeres	5
2006	22	22021	Almudévar	Extranjeros	02	Resto de Europa	Europa	Mujeres	11
2006	22	22021	Almudévar	Extranjeros	03	Magreb	África	Mujeres	7
2006	22	22021	Almudévar	Extranjeros	06	Resto de América	América	Mujeres	7
2006	22	22022	Almunia de San Juan	Españoles	01	UE-25	Europa	Mujeres	309
2006	22	22022	Almunia de San Juan	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22022	Almunia de San Juan	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22023	Almuniente	Españoles	01	UE-25	Europa	Mujeres	280
2006	22	22023	Almuniente	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22023	Almuniente	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22024	Alquézar	Españoles	01	UE-25	Europa	Mujeres	130
2006	22	22024	Alquézar	Extranjeros	01	UE-25	Europa	Mujeres	14
2006	22	22024	Alquézar	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22024	Alquézar	Extranjeros	03	Magreb	África	Mujeres	3
2006	22	22024	Alquézar	Extranjeros	06	Resto de América	América	Mujeres	2
2006	22	22025	Altorricón	Españoles	01	UE-25	Europa	Mujeres	638
2006	22	22025	Altorricón	Extranjeros	01	UE-25	Europa	Mujeres	3
2006	22	22025	Altorricón	Extranjeros	02	Resto de Europa	Europa	Mujeres	16
2006	22	22025	Altorricón	Extranjeros	04	Resto de África	África	Mujeres	1
2006	22	22025	Altorricón	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22025	Altorricón	Extranjeros	06	Resto de América	América	Mujeres	14
2006	22	22027	Angüés	Españoles	01	UE-25	Europa	Mujeres	186
2006	22	22027	Angüés	Extranjeros	02	Resto de Europa	Europa	Mujeres	11
2006	22	22028	Ansó	Españoles	01	UE-25	Europa	Mujeres	252
2006	22	22028	Ansó	Extranjeros	01	UE-25	Europa	Mujeres	6
2006	22	22028	Ansó	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22028	Ansó	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22029	Antillón	Españoles	01	UE-25	Europa	Mujeres	82
2006	22	22029	Antillón	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22032	Aragüés del Puerto	Españoles	01	UE-25	Europa	Mujeres	62
2006	22	22032	Aragüés del Puerto	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22032	Aragüés del Puerto	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22035	Arén	Españoles	01	UE-25	Europa	Mujeres	160
2006	22	22035	Arén	Extranjeros	01	UE-25	Europa	Mujeres	6
2006	22	22035	Arén	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22035	Arén	Extranjeros	04	Resto de África	África	Mujeres	1
2006	22	22035	Arén	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22036	Argavieso	Españoles	01	UE-25	Europa	Mujeres	53
2006	22	22036	Argavieso	Extranjeros	06	Resto de América	América	Mujeres	5
2006	22	22037	Arguis	Españoles	01	UE-25	Europa	Mujeres	34
2006	22	22037	Arguis	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22037	Arguis	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22039	Ayerbe	Españoles	01	UE-25	Europa	Mujeres	533
2006	22	22039	Ayerbe	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22039	Ayerbe	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22039	Ayerbe	Extranjeros	03	Magreb	África	Mujeres	4
2006	22	22039	Ayerbe	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22039	Ayerbe	Extranjeros	06	Resto de América	América	Mujeres	9
2006	22	22039	Ayerbe	Extranjeros	07	Asia	Asia	Mujeres	1
2006	22	22040	Azanuy-Alins	Españoles	01	UE-25	Europa	Mujeres	85
2006	22	22040	Azanuy-Alins	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22040	Azanuy-Alins	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22041	Azara	Españoles	01	UE-25	Europa	Mujeres	94
2006	22	22042	Azlor	Españoles	01	UE-25	Europa	Mujeres	68
2006	22	22043	Baells	Españoles	01	UE-25	Europa	Mujeres	51
2006	22	22043	Baells	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22044	Bailo	Españoles	01	UE-25	Europa	Mujeres	95
2006	22	22045	Baldellou	Españoles	01	UE-25	Europa	Mujeres	52
2006	22	22046	Ballobar	Españoles	01	UE-25	Europa	Mujeres	477
2006	22	22046	Ballobar	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
2006	22	22046	Ballobar	Extranjeros	04	Resto de África	África	Mujeres	2
2006	22	22046	Ballobar	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22047	Banastás	Españoles	01	UE-25	Europa	Mujeres	110
2006	22	22047	Banastás	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22047	Banastás	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22047	Banastás	Extranjeros	03	Magreb	África	Mujeres	1
2006	22	22048	Barbastro	Españoles	01	UE-25	Europa	Mujeres	7603
2006	22	22048	Barbastro	Extranjeros	01	UE-25	Europa	Mujeres	35
2006	22	22048	Barbastro	Extranjeros	02	Resto de Europa	Europa	Mujeres	85
2006	22	22048	Barbastro	Extranjeros	03	Magreb	África	Mujeres	144
2006	22	22048	Barbastro	Extranjeros	04	Resto de África	África	Mujeres	29
2006	22	22048	Barbastro	Extranjeros	06	Resto de América	América	Mujeres	188
2006	22	22048	Barbastro	Extranjeros	07	Asia	Asia	Mujeres	13
2006	22	22048	Barbastro	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2006	22	22049	Barbués	Españoles	01	UE-25	Europa	Mujeres	56
2006	22	22050	Barbuñales	Españoles	01	UE-25	Europa	Mujeres	55
2006	22	22051	Bárcabo	Españoles	01	UE-25	Europa	Mujeres	44
2006	22	22051	Bárcabo	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22052	Belver de Cinca	Españoles	01	UE-25	Europa	Mujeres	595
2006	22	22052	Belver de Cinca	Extranjeros	01	UE-25	Europa	Mujeres	9
2006	22	22052	Belver de Cinca	Extranjeros	02	Resto de Europa	Europa	Mujeres	13
2006	22	22052	Belver de Cinca	Extranjeros	03	Magreb	África	Mujeres	2
2006	22	22052	Belver de Cinca	Extranjeros	04	Resto de África	África	Mujeres	3
2006	22	22052	Belver de Cinca	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22053	Benabarre	Españoles	01	UE-25	Europa	Mujeres	482
2006	22	22053	Benabarre	Extranjeros	01	UE-25	Europa	Mujeres	8
2006	22	22053	Benabarre	Extranjeros	02	Resto de Europa	Europa	Mujeres	46
2006	22	22053	Benabarre	Extranjeros	06	Resto de América	América	Mujeres	15
2006	22	22054	Benasque	Españoles	01	UE-25	Europa	Mujeres	865
2006	22	22054	Benasque	Extranjeros	01	UE-25	Europa	Mujeres	15
2006	22	22054	Benasque	Extranjeros	02	Resto de Europa	Europa	Mujeres	13
2006	22	22054	Benasque	Extranjeros	03	Magreb	África	Mujeres	4
2006	22	22054	Benasque	Extranjeros	04	Resto de África	África	Mujeres	2
2006	22	22054	Benasque	Extranjeros	06	Resto de América	América	Mujeres	41
2006	22	22055	Berbegal	Españoles	01	UE-25	Europa	Mujeres	213
2006	22	22055	Berbegal	Extranjeros	01	UE-25	Europa	Mujeres	4
2006	22	22055	Berbegal	Extranjeros	02	Resto de Europa	Europa	Mujeres	6
2006	22	22055	Berbegal	Extranjeros	03	Magreb	África	Mujeres	2
2006	22	22055	Berbegal	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22057	Bielsa	Españoles	01	UE-25	Europa	Mujeres	213
2006	22	22057	Bielsa	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22057	Bielsa	Extranjeros	02	Resto de Europa	Europa	Mujeres	22
2006	22	22057	Bielsa	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22058	Bierge	Españoles	01	UE-25	Europa	Mujeres	91
2006	22	22058	Bierge	Extranjeros	01	UE-25	Europa	Mujeres	6
2006	22	22058	Bierge	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2006	22	22058	Bierge	Extranjeros	03	Magreb	África	Mujeres	1
2006	22	22058	Bierge	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22059	Biescas	Españoles	01	UE-25	Europa	Mujeres	606
2006	22	22059	Biescas	Extranjeros	01	UE-25	Europa	Mujeres	12
2006	22	22059	Biescas	Extranjeros	02	Resto de Europa	Europa	Mujeres	30
2006	22	22059	Biescas	Extranjeros	03	Magreb	África	Mujeres	7
2006	22	22059	Biescas	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22059	Biescas	Extranjeros	06	Resto de América	América	Mujeres	19
2006	22	22059	Biescas	Extranjeros	07	Asia	Asia	Mujeres	1
2006	22	22060	Binaced	Españoles	01	UE-25	Europa	Mujeres	705
2006	22	22060	Binaced	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22060	Binaced	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22060	Binaced	Extranjeros	03	Magreb	África	Mujeres	4
2006	22	22060	Binaced	Extranjeros	04	Resto de África	África	Mujeres	3
2006	22	22060	Binaced	Extranjeros	06	Resto de América	América	Mujeres	3
2006	22	22061	Binéfar	Españoles	01	UE-25	Europa	Mujeres	3952
2006	22	22061	Binéfar	Extranjeros	01	UE-25	Europa	Mujeres	18
2006	22	22061	Binéfar	Extranjeros	02	Resto de Europa	Europa	Mujeres	91
2006	22	22061	Binéfar	Extranjeros	03	Magreb	África	Mujeres	19
2006	22	22061	Binéfar	Extranjeros	04	Resto de África	África	Mujeres	91
2006	22	22061	Binéfar	Extranjeros	05	América del Norte	América	Mujeres	2
2006	22	22061	Binéfar	Extranjeros	06	Resto de América	América	Mujeres	131
2006	22	22061	Binéfar	Extranjeros	07	Asia	Asia	Mujeres	6
2006	22	22062	Bisaurri	Españoles	01	UE-25	Europa	Mujeres	116
2006	22	22063	Biscarrués	Españoles	01	UE-25	Europa	Mujeres	102
2006	22	22063	Biscarrués	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22063	Biscarrués	Extranjeros	03	Magreb	África	Mujeres	1
2006	22	22064	Blecua y Torres	Españoles	01	UE-25	Europa	Mujeres	80
2006	22	22064	Blecua y Torres	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22064	Blecua y Torres	Extranjeros	06	Resto de América	América	Mujeres	2
2006	22	22066	Boltaña	Españoles	01	UE-25	Europa	Mujeres	406
2006	22	22066	Boltaña	Extranjeros	01	UE-25	Europa	Mujeres	7
2006	22	22066	Boltaña	Extranjeros	02	Resto de Europa	Europa	Mujeres	18
2006	22	22066	Boltaña	Extranjeros	03	Magreb	África	Mujeres	2
2006	22	22066	Boltaña	Extranjeros	06	Resto de América	América	Mujeres	6
2006	22	22067	Bonansa	Españoles	01	UE-25	Europa	Mujeres	44
2006	22	22067	Bonansa	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22067	Bonansa	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22068	Borau	Españoles	01	UE-25	Europa	Mujeres	32
2006	22	22069	Broto	Españoles	01	UE-25	Europa	Mujeres	240
2006	22	22069	Broto	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
2006	22	22069	Broto	Extranjeros	06	Resto de América	América	Mujeres	2
2006	22	22072	Caldearenas	Españoles	01	UE-25	Europa	Mujeres	102
2006	22	22074	Campo	Españoles	01	UE-25	Europa	Mujeres	151
2006	22	22075	Camporrells	Españoles	01	UE-25	Europa	Mujeres	91
2006	22	22075	Camporrells	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
2006	22	22075	Camporrells	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22076	Canal de Berdún	Españoles	01	UE-25	Europa	Mujeres	172
2006	22	22076	Canal de Berdún	Extranjeros	01	UE-25	Europa	Mujeres	7
2006	22	22076	Canal de Berdún	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22076	Canal de Berdún	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22077	Candasnos	Españoles	01	UE-25	Europa	Mujeres	212
2006	22	22078	Canfranc	Españoles	01	UE-25	Europa	Mujeres	267
2006	22	22078	Canfranc	Extranjeros	01	UE-25	Europa	Mujeres	4
2006	22	22078	Canfranc	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22078	Canfranc	Extranjeros	03	Magreb	África	Mujeres	5
2006	22	22078	Canfranc	Extranjeros	04	Resto de África	África	Mujeres	4
2006	22	22078	Canfranc	Extranjeros	06	Resto de América	América	Mujeres	7
2006	22	22079	Capdesaso	Españoles	01	UE-25	Europa	Mujeres	82
2006	22	22079	Capdesaso	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2006	22	22080	Capella	Españoles	01	UE-25	Europa	Mujeres	179
2006	22	22080	Capella	Extranjeros	01	UE-25	Europa	Mujeres	3
2006	22	22080	Capella	Extranjeros	02	Resto de Europa	Europa	Mujeres	14
2006	22	22080	Capella	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22081	Casbas de Huesca	Españoles	01	UE-25	Europa	Mujeres	139
2006	22	22081	Casbas de Huesca	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22082	Castejón del Puente	Españoles	01	UE-25	Europa	Mujeres	200
2006	22	22082	Castejón del Puente	Extranjeros	01	UE-25	Europa	Mujeres	3
2006	22	22082	Castejón del Puente	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22082	Castejón del Puente	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22083	Castejón de Monegros	Españoles	01	UE-25	Europa	Mujeres	307
2006	22	22083	Castejón de Monegros	Extranjeros	01	UE-25	Europa	Mujeres	5
2006	22	22083	Castejón de Monegros	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22083	Castejón de Monegros	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22084	Castejón de Sos	Españoles	01	UE-25	Europa	Mujeres	290
2006	22	22084	Castejón de Sos	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22084	Castejón de Sos	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22084	Castejón de Sos	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22084	Castejón de Sos	Extranjeros	06	Resto de América	América	Mujeres	51
2006	22	22085	Castelflorite	Españoles	01	UE-25	Europa	Mujeres	62
2006	22	22085	Castelflorite	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2006	22	22086	Castiello de Jaca	Españoles	01	UE-25	Europa	Mujeres	101
2006	22	22086	Castiello de Jaca	Extranjeros	01	UE-25	Europa	Mujeres	3
2006	22	22086	Castiello de Jaca	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22087	Castigaleu	Españoles	01	UE-25	Europa	Mujeres	47
2006	22	22087	Castigaleu	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2006	22	22088	Castillazuelo	Españoles	01	UE-25	Europa	Mujeres	110
2006	22	22088	Castillazuelo	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2006	22	22088	Castillazuelo	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22089	Castillonroy	Españoles	01	UE-25	Europa	Mujeres	198
2006	22	22089	Castillonroy	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22089	Castillonroy	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22089	Castillonroy	Extranjeros	04	Resto de África	África	Mujeres	1
2006	22	22090	Colungo	Españoles	01	UE-25	Europa	Mujeres	63
2006	22	22090	Colungo	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2006	22	22090	Colungo	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22094	Chalamera	Españoles	01	UE-25	Europa	Mujeres	64
2006	22	22094	Chalamera	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22095	Chía	Españoles	01	UE-25	Europa	Mujeres	52
2006	22	22095	Chía	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22096	Chimillas	Españoles	01	UE-25	Europa	Mujeres	169
2006	22	22096	Chimillas	Extranjeros	06	Resto de América	América	Mujeres	1
2006	22	22099	Esplús	Españoles	01	UE-25	Europa	Mujeres	336
2006	22	22099	Esplús	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22099	Esplús	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2006	22	22099	Esplús	Extranjeros	03	Magreb	África	Mujeres	2
2006	22	22099	Esplús	Extranjeros	04	Resto de África	África	Mujeres	3
2006	22	22099	Esplús	Extranjeros	06	Resto de América	América	Mujeres	3
2006	22	22102	Estada	Españoles	01	UE-25	Europa	Mujeres	104
2006	22	22102	Estada	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2006	22	22103	Estadilla	Españoles	01	UE-25	Europa	Mujeres	429
2006	22	22103	Estadilla	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22103	Estadilla	Extranjeros	03	Magreb	África	Mujeres	7
2006	22	22103	Estadilla	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22105	Estopiñán del Castillo	Españoles	01	UE-25	Europa	Mujeres	71
2006	22	22105	Estopiñán del Castillo	Extranjeros	02	Resto de Europa	Europa	Mujeres	8
2006	22	22105	Estopiñán del Castillo	Extranjeros	03	Magreb	África	Mujeres	1
2006	22	22105	Estopiñán del Castillo	Extranjeros	06	Resto de América	América	Mujeres	7
2006	22	22106	Fago	Españoles	01	UE-25	Europa	Mujeres	15
2006	22	22107	Fanlo	Españoles	01	UE-25	Europa	Mujeres	65
2006	22	22109	Fiscal	Españoles	01	UE-25	Europa	Mujeres	124
2006	22	22109	Fiscal	Extranjeros	01	UE-25	Europa	Mujeres	1
2006	22	22109	Fiscal	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2006	22	22109	Fiscal	Extranjeros	06	Resto de América	América	Mujeres	3
2006	22	22110	Fonz	Españoles	01	UE-25	Europa	Mujeres	498
2006	22	22110	Fonz	Extranjeros	02	Resto de Europa	Europa	Mujeres	11
2006	22	22110	Fonz	Extranjeros	06	Resto de América	América	Mujeres	4
2006	22	22111	Foradada del Toscar	Españoles	01	UE-25	Europa	Mujeres	102
2006	22	22112	Fraga	Españoles	01	UE-25	Europa	Mujeres	5839
2006	22	22112	Fraga	Extranjeros	01	UE-25	Europa	Mujeres	91
2006	22	22112	Fraga	Extranjeros	02	Resto de Europa	Europa	Mujeres	301
2006	22	22112	Fraga	Extranjeros	03	Magreb	África	Mujeres	84
2006	22	22112	Fraga	Extranjeros	04	Resto de África	África	Mujeres	18
2006	22	22112	Fraga	Extranjeros	06	Resto de América	América	Mujeres	101
2006	22	22112	Fraga	Extranjeros	07	Asia	Asia	Mujeres	8
2006	22	22113	Fueva (La)	Españoles	01	UE-25	Europa	Mujeres	290
2006	22	22113	Fueva (La)	Extranjeros	01	UE-25	Europa	Mujeres	8
2006	22	22113	Fueva (La)	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2006	22	22113	Fueva (La)	Extranjeros	06	Resto de América	América	Mujeres	3
2006	22	22114	Gistaín	Españoles	01	UE-25	Europa	Mujeres	71
2006	22	22115	Grado (El)	Españoles	01	UE-25	Europa	Mujeres	225
2006	22	22115	Grado (El)	Extranjeros	01	UE-25	Europa	Mujeres	2
2006	22	22115	Grado (El)	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
2006	22	22115	Grado (El)	Extranjeros	06	Resto de América	América	Mujeres	3
2006	22	22116	Grañén	Españoles	01	UE-25	Europa	Mujeres	901
2006	22	22116	Grañén	Extranjeros	01	UE-25	Europa	Mujeres	5
2006	22	22116	Grañén	Extranjeros	02	Resto de Europa	Europa	Mujeres	25
2006	22	22116	Grañén	Extranjeros	03	Magreb	África	Mujeres	13
2006	22	22116	Grañén	Extranjeros	04	Resto de África	África	Mujeres	1
2006	22	22116	Grañén	Extranjeros	05	América del Norte	América	Mujeres	1
2006	22	22116	Grañén	Extranjeros	06	Resto de América	América	Mujeres	19
2006	22	22117	Graus	Españoles	01	UE-25	Europa	Mujeres	1539
2006	22	22117	Graus	Extranjeros	01	UE-25	Europa	Mujeres	34
2006	22	22117	Graus	Extranjeros	02	Resto de Europa	Europa	Mujeres	74
2006	22	22117	Graus	Extranjeros	03	Magreb	África	Mujeres	1
2006	22	22117	Graus	Extranjeros	04	Resto de África	África	Mujeres	1
2006	22	22117	Graus	Extranjeros	06	Resto de América	América	Mujeres	31
2006	22	22117	Graus	Extranjeros	07	Asia	Asia	Mujeres	3
