Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
22022	Almunia de San Juan	305,0	3940127,79	12918,4517704918	198,0	1641647,69	8291,14994949495	26,0	73174,1	2814,38846153846	2006
22022	Almunia de San Juan	329,0	4407270,4	13395,958662614	195,0	1655376,49	8489,11020512821	24,0	64828,65	2701,19375	2007
22022	Almunia de San Juan	299,0	4736233,68	15840,2464214047	220,0	2099530,56	9543,32072727273	46,0	127244,75	2766,1902173913	2008
22022	Almunia de San Juan	304,0	4659512,78	15327,3446710526	223,0	2271134,96	10184,4617040359	60,0	204312,29	3405,20483333333	2009
22022	Almunia de San Juan	304,0	4627314,26	15221,4284868421	216,0	2176439,92	10076,1107407407	60,0	302356,35	5039,2725	2010
22023	Almuniente	200,0	1343561,9	6717,8095	158,0	685705,08	4339,90556962025	28,0	47927,58	1711,69928571429	1999
22023	Almuniente	242,0	1681830,25	6949,7117768595	140,0	696481,58	4974,86842857143	21,0	37521,29	1786,7280952381	2000
22023	Almuniente	268,0	1834588,36	6845,47895522388	134,0	715537,97	5339,83559701493	33,0	53944,46	1634,68060606061	2001
22023	Almuniente	232,0	1982034,19	8543,25081896552	140,0	757271,83	5409,0845	36,0	83514,51	2319,8475	2002
22023	Almuniente	262,0	2125929,87	8114,23614503817	140,0	774604,36	5532,88828571429	33,0	99590,49	3017,89363636364	2003
22023	Almuniente	283,0	2282399,79	8065,01692579505	129,0	802745,56	6222,83379844961	34,0	71397,92	2099,93882352941	2004
22023	Almuniente	264,0	2298365,03	8705,92814393939	140,0	871922,82	6228,02014285714	26,0	62881,41	2418,51576923077	2005
22023	Almuniente	216,0	2033988,67	9416,61421296296	140,0	911209,92	6508,64228571429	22,0	75218,04	3419,00181818182	2006
22023	Almuniente	250,0	2286044,16	9144,17664	149,0	1034443,08	6942,57100671141	27,0	87956,2	3257,63703703704	2007
22023	Almuniente	219,0	2546007,06	11625,6030136986	161,0	1221670,61	7588,01621118012	33,0	105154,34	3186,49515151515	2008
22023	Almuniente	225,0	2551814,18	11341,3963555556	153,0	1203678,87	7867,18215686275	53,0	156411,9	2951,1679245283	2009
22023	Almuniente	207,0	2335369,85	11281,9799516908	159,0	1321887,05	8313,75503144654	49,0	212632,64	4339,44163265306	2010
22024	Alquézar	72,0	619194,72	8599,92666666667	84,0	367233,78	4371,83071428572				1999
22024	Alquézar	62,0	628028,31	10129,4888709677	82,0	436690,1	5325,48902439024				2000
22024	Alquézar	64,0	536884,46	8388,8196875	87,0	519063,44	5966,24643678161	8,0	7745,68	968,21	2001
22024	Alquézar	65,0	536736,46	8257,484	86,0	519645,55	6042,39011627907	10,0	26549,24	2654,924	2002
22024	Alquézar	86,0	615405,92	7155,88279069767	78,0	524741,22	6727,45153846154	8,0	22955,07	2869,38375	2003
22024	Alquézar	96,0	696739,1	7257,69895833333	79,0	532681,38	6742,80227848101	11,0	28013,54	2546,68545454545	2004
22024	Alquézar	96,0	874792,55	9112,42239583333	76,0	543710,84	7154,09	9,0	16770,15	1863,35	2005
22024	Alquézar	104,0	949475,35	9129,57067307692	75,0	543901,5	7252,02	10,0	34588,01	3458,801	2006
22024	Alquézar	103,0	1032244,05	10021,7868932039	78,0	602111,91	7719,38346153846	15,0	38035,2	2535,68	2007
22024	Alquézar	93,0	1120661,24	12050,1208602151	81,0	685594,19	8464,12580246913	15,0	32077,15	2138,47666666667	2008
22024	Alquézar	100,0	1257103,82	12571,0382	82,0	688597,41	8397,5293902439	18,0	64300,14	3572,23	2009
22024	Alquézar	118,0	1262989,42	10703,3001694915	88,0	741347,67	8424,40534090909	30,0	88721,09	2957,36966666667	2010
22025	Altorricón	659,0	4315548,96	6548,63271623672	390,0	1805085,89	4628,42535897436	35,0	57825,39	1652,154	1999
22025	Altorricón	625,0	4691495,95	7506,39352	423,0	2008893,86	4749,15806146572	32,0	59999,0	1874,96875	2000
22025	Altorricón	616,0	5134242,55	8334,80933441558	419,0	2407349,36	5745,46386634845	37,0	48973,49	1323,60783783784	2001
22025	Altorricón	641,0	5397835,5	8420,96021840874	391,0	2133874,98	5457,48076726343	38,0	79293,7	2086,67631578947	2002
22025	Altorricón	649,0	5999321,12	9243,94625577812	392,0	2237234,32	5707,23040816327	42,0	95719,5	2279,03571428571	2003
22025	Altorricón	663,0	6427569,99	9694,67570135747	396,0	2307559,75	5827,17108585859	49,0	112429,1	2294,47142857143	2004
22025	Altorricón	694,0	6823217,1	9831,72492795389	386,0	2418670,14	6265,98481865285	49,0	153401,43	3130,64142857143	2005
22025	Altorricón	697,0	7196922,66	10325,5705308465	387,0	2651540,69	6851,52633074935	54,0	160931,6	2980,21481481481	2006
22025	Altorricón	769,0	8198266,92	10660,9452795839	393,0	2754820,5	7009,7213740458	53,0	136252,21	2570,79641509434	2007
22025	Altorricón	737,0	8790564,7	11927,4962008141	414,0	3238339,32	7822,07565217391	77,0	227391,87	2953,14116883117	2008
22025	Altorricón	645,0	8263789,14	12812,0761860465	413,0	3464832,07	8389,42389830508	99,0	401656,88	4057,1402020202	2009
22025	Altorricón	639,0	8319699,91	13019,8746635368	432,0	3611146,53	8359,13548611111	106,0	429164,37	4048,72047169811	2010
22027	Angüés	144,0	1023954,11	7110,79243055556	145,0	743663,72	5128,71531034483	9,0	23790,16	2643,35111111111	1999
22027	Angüés	140,0	1071740,67	7655,2905	136,0	747706,62	5497,84279411765	10,0	22501,23	2250,123	2000
22027	Angüés	144,0	1180156,02	8195,52791666667	140,0	829750,24	5926,78742857143	13,0	28290,28	2176,17538461538	2001
22027	Angüés	144,0	1352580,08	9392,91722222222	140,0	837513,84	5982,24171428572	14,0	37628,12	2687,72285714286	2002
22027	Angüés	161,0	1450312,86	9008,15440993789	134,0	849135,7	6336,83358208955	14,0	26877,31	1919,80785714286	2003
22027	Angüés	161,0	1401126,57	8702,64950310559	129,0	847652,65	6570,9507751938	17,0	38653,7	2273,74705882353	2004
22027	Angüés	143,0	1399185,15	9784,51153846154	128,0	914106,11	7141,453984375	12,0	32558,47	2713,20583333333	2005
22027	Angüés	153,0	1554516,86	10160,2409150327	135,0	1048947,03	7769,978	14,0	45735,57	3266,82642857143	2006
22027	Angüés	150,0	1710808,28	11405,3885333333	132,0	1037810,42	7862,20015151515	16,0	48581,54	3036,34625	2007
22027	Angüés	121,0	1590959,2	13148,4231404959	159,0	1278988,58	8043,95333333333	16,0	63551,13	3971,945625	2008
22027	Angüés	125,0	1486675,25	11893,402	167,0	1369553,94	8200,92179640719	23,0	106284,94	4621,08434782609	2009
22027	Angüés	110,0	1514502,47	13768,2042727273	160,0	1368839,95	8555,2496875	23,0	113928,47	4953,41173913043	2010
22028	Ansó	163,0	1028987,53	6312,80693251534	152,0	711177,09	4678,79664473684	12,0	16948,44	1412,37	1999
22028	Ansó	148,0	1016577,37	6868,76601351351	139,0	692773,4	4983,98129496403	11,0	26369,08	2397,18909090909	2000
22028	Ansó	147,0	1052346,77	7158,82156462585	149,0	717527,11	4815,61818791946	10,0	17599,94	1759,994	2001
22028	Ansó	150,0	1195966,94	7973,11293333333	144,0	763033,32	5298,8425	13,0	22757,34	1750,56461538462	2002
22028	Ansó	164,0	1272807,83	7761,02335365854	136,0	793875,65	5837,32095588235	22,0	44418,36	2019,01636363636	2003
22028	Ansó	180,0	1272818,14	7071,21188888889	134,0	799802,35	5968,67425373134	21,0	49326,09	2348,86142857143	2004
22028	Ansó	153,0	1233952,49	8065,04895424837	134,0	860225,33	6419,59201492537	19,0	40709,15	2142,58684210526	2005
22028	Ansó	144,0	1309153,95	9091,346875	128,0	864108,2	6750,8453125	18,0	53735,53	2985,30722222222	2006
22028	Ansó	154,0	1518881,48	9862,86675324675	128,0	959861,51	7498,918046875	22,0	47696,52	2168,02363636364	2007
22028	Ansó	148,0	1680833,35	11356,9820945946	149,0	1146226,17	7692,79308724832	23,0	56563,57	2459,28565217391	2008
22028	Ansó	189,0	1566414,12	8287,9053968254	154,0	1205459,69	7827,66032467533	26,0	110361,13	4244,65884615385	2009
22028	Ansó	127,0	1531799,42	12061,4127559055	144,0	1249070,04	8674,0975	32,0	139788,74	4368,398125	2010
22029	Antillón	36,0	240675,39	6685,4275	45,0	201445,21	4476,56022222222				1999
22029	Antillón	37,0	281943,46	7620,09351351351	53,0	223203,82	4211,39283018868				2000
22029	Antillón	29,0	299358,7	10322,7137931034	47,0	229367,61	4880,16191489362				2001
22029	Antillón	39,0	358131,19	9182,85102564103	43,0	202266,06	4703,86186046512				2002
22029	Antillón	40,0	401922,24	10048,056	41,0	214929,68	5242,18731707317				2003
22029	Antillón	43,0	466301,55	10844,2220930233	41,0	230836,99	5630,17048780488				2004
22029	Antillón	46,0	460220,61	10004,7958695652	42,0	252864,04	6020,57238095238				2005
22029	Antillón	35,0	480429,59	13726,5597142857	40,0	256626,25	6415,65625	0,0	0,0		2006
22029	Antillón	36,0	512543,12	14237,3088888889	37,0	233980,33	6323,7927027027				2007
22029	Antillón	32,0	525091,9	16409,121875	42,0	294764,34	7018,19857142857				2008
22029	Antillón	31,0	489521,14	15791,004516129	42,0	294426,32	7010,15047619048				2009
22029	Antillón	46,0	392800,01	8539,13065217391	37,0	278800,19	7535,14027027027				2010
22032	Aragüés del Puerto	38,0	184242,57	4848,48868421053	44,0	213762,8	4858,24545454545	0,0	0,0		1999
22032	Aragüés del Puerto	29,0	213246,73	7353,33551724138	43,0	222797,78	5181,34372093023	0,0	0,0		2000
22032	Aragüés del Puerto	25,0	213837,58	8553,5032	42,0	229039,12	5453,31238095238	0,0	0,0		2001
22032	Aragüés del Puerto	32,0	276672,6	8646,01875	35,0	225545,94	6444,16971428572				2002
22032	Aragüés del Puerto	39,0	307685,49	7889,37153846154	36,0	231077,98	6418,83277777778				2003
22032	Aragüés del Puerto	39,0	320531,56	8218,75794871795	34,0	237399,38	6982,33470588235				2004
22032	Aragüés del Puerto	42,0	355274,42	8458,91476190476	35,0	246540,27	7044,00771428571				2005
22032	Aragüés del Puerto	35,0	401498,32	11471,3805714286	32,0	239478,35	7483,6984375				2006
22032	Aragüés del Puerto	44,0	372842,16	8473,68545454545	34,0	271319,03	7979,97147058824				2007
22032	Aragüés del Puerto	44,0	378250,71	8596,60704545454	39,0	338811,26	8687,46820512821				2008
22032	Aragüés del Puerto	31,0	327330,21	10559,0390322581	34,0	342433,43	10071,5714705882	10,0	24464,5	2446,45	2009
22032	Aragüés del Puerto	29,0	357082,37	12313,1851724138	34,0	337118,5	9915,25	8,0	27168,8	3396,1	2010
22035	Arén	111,0	645187,84	5812,50306306306	138,0	671442,95	4865,52862318841				1999
22035	Arén	109,0	829314,31	7608,38816513761	134,0	710661,34	5303,4428358209				2000
22035	Arén	99,0	856819,06	8654,73797979798	158,0	810710,52	5131,07924050633				2001
22035	Arén	107,0	950337,62	8881,66	150,0	830495,22	5536,6348	10,0	22351,96	2235,196	2002
22035	Arén	118,0	986805,19	8362,75584745763	146,0	853141,85	5843,43732876712	12,0	25638,05	2136,50416666667	2003
22035	Arén	123,0	1089683,88	8859,21853658537	143,0	873190,13	6106,22468531469				2004
22035	Arén	136,0	1211024,01	8904,58830882353	138,0	895444,83	6488,73065217391	10,0	32402,15	3240,215	2005
22035	Arén	167,0	1487949,5	8909,87724550898	160,0	967317,52	6045,7345	13,0	48062,23	3697,09461538462	2006
22035	Arén	180,0	1825754,57	10143,0809444444	142,0	949882,26	6689,31169014085				2007
22035	Arén	168,0	1781458,31	10603,9185119048	151,0	1114778,01	7382,63582781457	22,0	64776,6	2944,39090909091	2008
22035	Arén	153,0	1597892,87	10443,744248366	147,0	1173744,22	7984,65455782313	17,0	43689,94	2569,99647058824	2009
22035	Arén	152,0	1511702,94	9945,41407894737	145,0	1172240,9	8084,42	17,0	60850,89	3579,46411764706	2010
22036	Argavieso	34,0	223475,34	6572,80411764706	39,0	182225,85	4672,45769230769				1999
22036	Argavieso	31,0	224986,84	7257,64	45,0	199236,19	4427,47088888889				2000
22036	Argavieso	34,0	232798,86	6847,02529411765	46,0	236214,31	5135,09369565217				2001
22036	Argavieso	31,0	227934,84	7352,73677419355	45,0	242839,45	5396,43222222222				2002
22036	Argavieso	38,0	240736,6	6335,17368421053	44,0	262047,34	5955,62136363636				2003
22036	Argavieso	28,0	283583,65	10127,9875	43,0	252962,14	5882,84046511628				2004
22036	Argavieso	34,0	363612,29	10694,4791176471	42,0	273738,56	6517,58476190476				2005
22036	Argavieso	29,0	392792,39	13544,5651724138	40,0	291099,83	7277,49575				2006
22036	Argavieso	33,0	388409,98	11769,9993939394	40,0	296491,05	7412,27625				2007
22036	Argavieso	37,0	356705,07	9640,67756756757	43,0	394809,84	9181,62418604651	7,0	26901,56	3843,08	2008
22036	Argavieso	25,0	247647,22	9905,8888	44,0	390841,06	8882,75136363636	7,0	27683,98	3954,85428571429	2009
22036	Argavieso	20,0	199068,19	9953,4095	44,0	388292,71	8824,83431818182	10,0	39649,7	3964,97	2010
22037	Arguis	19,0	101911,98	5363,78842105263	15,0	88079,17	5871,94466666667				1999
22037	Arguis	13,0	150623,01	11586,3853846154	14,0	87887,51	6277,67928571429				2000
22037	Arguis	13,0	200477,14	15421,3184615385	13,0	86162,67	6627,89769230769				2001
22037	Arguis	15,0	208424,1	13894,94	12,0	82278,54	6856,545				2002
22037	Arguis	20,0	193870,07	9693,5035	12,0	90970,1	7580,84166666667				2003
22037	Arguis	15,0	251301,66	16753,444	13,0	82977,53	6382,88692307692	0,0	0,0		2004
22037	Arguis	23,0	323484,14	14064,527826087	11,0	86899,48	7899,95272727273				2005
22037	Arguis	29,0	475931,28	16411,4234482759	12,0	120465,31	10038,7758333333				2006
22037	Arguis	46,0	819996,83	17826,0180434783	14,0	151828,48	10844,8914285714				2007
22037	Arguis	46,0	1063106,92	23111,02	16,0	174759,41	10922,463125				2008
22037	Arguis	39,0	1021952,95	26203,9217948718	16,0	178699,56	11168,7225				2009
22037	Arguis	41,0	917607,11	22380,6612195122	16,0	179696,87	11231,054375				2010
22039	Ayerbe	383,0	3175562,07	8291,28477806789	399,0	2158567,43	5409,94343358396	37,0	87994,9	2378,24054054054	1999
22039	Ayerbe	399,0	3538416,83	8868,21260651629	411,0	2368073,11	5761,73506082725	39,0	75699,45	1941,01153846154	2000
22039	Ayerbe	406,0	3699739,99	9112,66007389162	423,0	2559546,81	6050,93808510638	38,0	76705,28	2018,56	2001
22039	Ayerbe	436,0	4129881,03	9472,20419724771	399,0	2574793,82	6453,11734335839	46,0	128433,2	2792,02608695652	2002
22039	Ayerbe	454,0	4366190,16	9617,15894273128	393,0	2668592,46	6790,31160305344	56,0	139785,14	2496,16321428571	2003
22039	Ayerbe	517,0	4903908,08	9485,3154352031	393,0	2861979,1	7282,38956743003	41,0	97439,22	2376,56634146341	2004
22039	Ayerbe	491,0	5326019,9	10847,2910386965	392,0	2848357,3	7266,21760204082	51,0	152749,3	2995,08431372549	2005
22039	Ayerbe	519,0	5778974,64	11134,8258959538	374,0	2876540,03	7691,2835026738	61,0	177491,57	2909,69786885246	2006
22039	Ayerbe	547,0	6070805,91	11098,3654661792	370,0	3021499,01	8166,21354054054	62,0	179231,58	2890,83193548387	2007
22039	Ayerbe	497,0	6548413,48	13175,8822535211	408,0	3445712,87	8445,37468137255	75,0	207041,47	2760,55293333333	2008
22039	Ayerbe	485,0	6231797,99	12849,0680206186	393,0	3540469,24	9008,8275826972	93,0	352864,88	3794,24602150538	2009
22039	Ayerbe	469,0	6342050,3	13522,4953091684	383,0	3873174,62	10112,7274673629	98,0	380669,69	3884,38459183673	2010
22040	Azanuy-Alins	54,0	350452,82	6489,86703703704	84,0	380889,29	4534,39630952381				1999
22040	Azanuy-Alins	45,0	370831,0	8240,68888888889	77,0	361839,36	4699,21246753247				2000
22040	Azanuy-Alins	49,0	399754,27	8158,25040816327	71,0	380752,59	5362,71253521127				2001
22040	Azanuy-Alins	60,0	476340,32	7939,00533333333	71,0	386064,51	5437,52830985915	10,0	22368,73	2236,873	2002
22040	Azanuy-Alins	66,0	564818,6	8557,85757575758	64,0	374382,9	5849,7328125				2003
22040	Azanuy-Alins	43,0	482992,08	11232,3739534884	62,0	378319,6	6101,92903225806	7,0	15770,6	2252,94285714286	2004
22040	Azanuy-Alins	50,0	521727,73	10434,5546	60,0	390118,12	6501,96866666667				2005
22040	Azanuy-Alins	67,0	538861,07	8042,70253731343	66,0	442279,59	6701,20590909091				2006
22040	Azanuy-Alins	70,0	553027,97	7900,39957142857	62,0	454082,87	7323,91725806452	7,0	22149,15	3164,16428571429	2007
22040	Azanuy-Alins	67,0	641267,79	9571,16104477612	72,0	538943,03	7485,31986111111	9,0	33891,4	3765,71111111111	2008
22040	Azanuy-Alins	53,0	475181,84	8965,69509433962	63,0	577445,88	9165,80761904762	7,0	19440,37	2777,19571428571	2009
22040	Azanuy-Alins	54,0	461489,29	8546,09796296296	77,0	804194,33	10444,0822077922	17,0	77962,92	4586,05411764706	2010
22041	Azara	78,0	623146,16	7989,05333333333	56,0	253180,44	4521,07928571429	9,0	32455,26	3606,14	1999
22041	Azara	89,0	656274,88	7373,87505617978	58,0	268517,3	4629,60862068966	8,0	23954,05	2994,25625	2000
22041	Azara	95,0	837079,56	8811,36378947368	58,0	301209,47	5193,26672413793	9,0	15688,2	1743,13333333333	2001
22041	Azara	98,0	912329,71	9309,48683673469	61,0	305849,94	5013,93344262295	12,0	22315,05	1859,5875	2002
22041	Azara	95,0	828227,3	8718,18210526316	58,0	322766,5	5564,93965517241	12,0	52602,47	4383,53916666667	2003
22041	Azara	77,0	810417,41	10524,9014285714	57,0	335972,56	5894,25543859649	10,0	38180,65	3818,065	2004
22041	Azara	78,0	777300,72	9965,39384615385	63,0	361161,51	5732,72238095238	8,0	42797,01	5349,62625	2005
22041	Azara	72,0	780693,89	10842,9706944444	53,0	369082,35	6963,8179245283	10,0	49350,21	4935,021	2006
22041	Azara	74,0	814719,22	11009,7191891892	56,0	428206,89	7646,55160714286	7,0	18851,56	2693,08	2007
22041	Azara	66,0	786119,53	11910,901969697	67,0	656514,51	9798,72402985075				2008
22041	Azara	64,0	785892,42	12279,5690625	62,0	567171,07	9147,92048387097				2009
22041	Azara	66,0	780998,64	11833,3127272727	63,0	562291,57	8925,26301587302				2010
22042	Azlor	53,0	394504,84	7443,48754716981	57,0	267584,42	4694,46350877193				1999
22042	Azlor	67,0	449230,1	6704,92686567164	59,0	304478,2	5160,64745762712				2000
22042	Azlor	62,0	494071,54	7968,89580645161	61,0	330153,02	5412,34459016393	8,0	13102,15	1637,76875	2001
22042	Azlor	59,0	489292,86	8293,0993220339	61,0	344283,14	5643,98590163935	11,0	23701,02	2154,63818181818	2002
22042	Azlor	63,0	526465,3	8356,59206349206	57,0	337776,36	5925,90105263158	12,0	19996,26	1666,355	2003
22042	Azlor	56,0	564341,0	10077,5178571429	48,0	323525,07	6740,105625	8,0	34250,82	4281,3525	2004
22042	Azlor	52,0	603719,66	11609,9934615385	51,0	362446,11	7106,78647058824	9,0	25256,37	2806,26333333333	2005
22042	Azlor	48,0	516719,28	10764,985	49,0	372780,82	7607,77183673469	9,0	25173,27	2797,03	2006
22042	Azlor	53,0	603107,46	11379,3860377358	50,0	374471,61	7489,4322				2007
22042	Azlor	39,0	573705,89	14710,4074358974	54,0	437111,58	8094,65888888889	8,0	21604,55	2700,56875	2008
22042	Azlor	41,0	492461,73	12011,2617073171	51,0	433731,77	8504,54450980392	10,0	41702,84	4170,284	2009
22042	Azlor	31,0	500940,09	16159,3577419355	51,0	418698,03	8209,76529411765	8,0	25840,93	3230,11625	2010
22043	Baells	40,0	224821,79	5620,54475	59,0	259636,43	4400,61745762712				1999
22043	Baells	28,0	236863,34	8459,405	56,0	227683,4	4065,775				2000
22043	Baells	36,0	209039,82	5806,66166666667	54,0	249047,93	4611,9987037037				2001
22043	Baells	32,0	229225,29	7163,2903125	47,0	250835,78	5336,9314893617				2002
22043	Baells	40,0	246543,16	6163,579	48,0	269755,08	5619,8975				2003
22043	Baells	50,0	344243,98	6884,8796	47,0	255032,38	5426,22085106383				2004
22043	Baells	43,0	338044,19	7861,49279069767	41,0	230144,92	5613,29073170732				2005
22043	Baells	44,0	440494,66	10011,2422727273	42,0	233574,61	5561,30023809524				2006
22043	Baells	41,0	507694,12	12382,7834146341	36,0	232053,71	6445,93638888889				2007
22043	Baells	40,0	445726,82	11143,1705	38,0	251415,83	6616,20605263158				2008
22043	Baells	34,0	414405,23	12188,3891176471	40,0	305488,38	7637,2095				2009
22043	Baells	29,0	499643,3	17229,0793103448	38,0	287007,97	7552,84131578947	8,0	34767,95	4345,99375	2010
22044	Bailo	128,0	987632,81	7715,881328125	85,0	417335,71	4909,83188235294	9,0	17140,35	1904,48333333333	1999
22044	Bailo	125,0	1034710,62	8277,68496	84,0	452870,63	5391,31702380952	8,0	6545,63	818,20375	2000
22044	Bailo	125,0	1017740,64	8141,92512	92,0	500197,81	5436,9327173913	13,0	27163,48	2089,49846153846	2001
22044	Bailo	119,0	1046983,3	8798,17899159664	88,0	525744,4	5974,36818181818	8,0	16737,27	2092,15875	2002
22044	Bailo	126,0	1120376,7	8891,87857142857	86,0	534950,47	6220,35430232558	15,0	29462,23	1964,14866666667	2003
22044	Bailo	122,0	1051581,67	8619,5218852459	88,0	513239,45	5832,26647727273	9,0	15858,52	1762,05777777778	2004
