Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2015	50178	Moros	Presupuestos	Consolidado	283458,37	41510,5	47800,0	6000,0	27200,0	6000,0	154947,87
2015	50179	Moyuela	Presupuestos	Consolidado	299350,0	0,0	141412,9	0,0	38815,0	0,0	119122,1
2015	50180	Mozota	Presupuestos	Consolidado	210805,0	19170,0	102500,0	0,0	4000,0	0,0	85135,0
2015	50181	Muel	Presupuestos	Consolidado	1411400,0	14000,0	164000,0	1000,0	292500,0	0,0	939900,0
2015	50182	Muela (La)	Presupuestos	Consolidado	6455715,0	258779,47	1938865,34	634181,6	1522341,04	235500,0	1866047,55
2015	50183	Munébrega	Presupuestos	Consolidado	573500,0	24000,0	268400,0	30000,0	104200,0	6000,0	140900,0
2015	50184	Murero	Presupuestos	Consolidado	175356,12	10009,0	82160,0	8300,0	5800,0	0,0	69087,12
2015	50185	Murillo de Gállego	Presupuestos	Consolidado	327829,67	15600,0	0,0	0,0	0,0	172749,67	139480,0
2015	50186	Navardún	Presupuestos	Consolidado	200715,39	0,0	36684,61	0,0	6631,79	82921,3	74477,69
2015	50187	Nigüella	Presupuestos	Consolidado	173500,0	0,0	127000,0	500,0	6500,0	0,0	39500,0
2015	50188	Nombrevilla	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50189	Nonaspe	Presupuestos	Consolidado	1223000,0	118300,0	383500,0	250448,0	144125,0	34000,0	292627,0
2015	50190	Novallas	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50191	Novillas	Presupuestos	Consolidado	416609,11	0,0	118873,11	20400,0	131578,0	11900,0	133858,0
2015	50192	Nuévalos	Presupuestos	Consolidado	544000,0	30000,0	255300,0	0,0	50500,0	0,0	208200,0
2015	50193	Nuez de Ebro	Presupuestos	Consolidado	615000,0	0,0	166800,0	5000,0	100476,0	5000,0	337724,0
2015	50194	Olvés	Presupuestos	Consolidado	300000,0	13000,0	136500,0	0,0	105100,0	0,0	45400,0
2015	50195	Orcajo	Presupuestos	Consolidado	192118,92	0,0	0,0	4084,92	0,0	152263,07	35770,93
2015	50196	Orera	Presupuestos	Consolidado	261950,0	3900,0	21150,0	10006,61	150962,57	22350,14	53580,68
2015	50197	Orés	Presupuestos	Consolidado	460000,0	3000,0	80000,0	189500,0	39500,0	0,0	148000,0
2015	50198	Oseja	Presupuestos	Consolidado	114100,0	1000,0	70700,0	0,0	8000,0	0,0	34400,0
2015	50199	Osera de Ebro	Presupuestos	Consolidado	2556816,45	32700,0	2101000,0	0,0	126566,45	0,0	296550,0
2015	50200	Paniza	Presupuestos	Consolidado	599822,0	36900,0	139550,0	1500,0	176500,0	7000,0	238372,0
2015	50201	Paracuellos de Jiloca	Presupuestos	Consolidado	385754,57	38301,8	80520,73	0,0	42830,27	41549,2	182552,57
2015	50202	Paracuellos de la Ribera	Presupuestos	Consolidado	125375,0	2700,0	27309,0	33824,0	2500,0	0,0	59042,0
2015	50203	Pastriz	Presupuestos	Consolidado	753286,75	29354,76	175300,0	0,0	75000,0	14000,0	459631,99
2015	50204	Pedrola	Presupuestos	Consolidado	3847839,43	8652,0	1119676,92	261457,56	1622008,23	104849,46	731195,26
2015	50205	Pedrosas (Las)	Presupuestos	Consolidado	140596,15	0,0	32396,15	11100,0	11500,0	0,0	85600,0
2015	50206	Perdiguera	Presupuestos	Consolidado	869550,0	0,0	280350,0	2000,0	165500,0	53000,0	368700,0
2015	50207	Piedratajada	Presupuestos	Consolidado	213100,0	0,0	80600,0	14700,0	25000,0	0,0	92800,0
2015	50208	Pina de Ebro	Presupuestos	Consolidado	2196758,56	63449,71	526625,08	178712,94	509758,47	100210,13	818002,23
2015	50209	Pinseque	Presupuestos	Consolidado	3249908,0	132700,0	1279660,0	300600,0	763200,0	106938,0	666810,0
2015	50210	Pintanos (Los)	Presupuestos	Consolidado	290000,0	0,0	26500,0	0,0	9000,0	193900,0	60600,0
2015	50211	Plasencia de Jalón	Presupuestos	Consolidado	529929,24	0,0	114439,64	694,41	240501,75	4803,04	169490,4
2015	50212	Pleitas	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50213	Plenas	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50214	Pomer	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50215	Pozuel de Ariza	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50216	Pozuelo de Aragón	Presupuestos	Consolidado	310922,83	40100,0	40400,0	0,0	136635,0	0,0	93787,83
2015	50217	Pradilla de Ebro	Presupuestos	Consolidado	458314,0	21500,0	114640,0	85790,0	125130,0	16932,0	94322,0
2015	50218	Puebla de Albortón	Presupuestos	Consolidado	200000,0	0,0	73700,0	8000,0	9000,0	55000,0	54300,0
2015	50219	Puebla de Alfindén (La)	Presupuestos	Consolidado	6729000,0	158866,68	1973245,61	9000,0	1910118,97	1211900,0	1465868,74
2015	50220	Puendeluna	Presupuestos	Consolidado	119962,39	0,0	36623,34	6200,0	31789,05	0,0	45350,0
2015	50221	Purujosa	Presupuestos	Consolidado	197000,0	500,0	36000,0	0,0	10000,0	62000,0	88500,0
2015	50222	Quinto	Presupuestos	Consolidado	1961000,0	2100,0	518100,0	30500,0	766450,0	67150,0	576700,0
2015	50223	Remolinos	Presupuestos	Consolidado	977159,0	40504,0	0,0	10000,0	165300,0	225855,0	535500,0
2015	50224	Retascón	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50225	Ricla	Presupuestos	Consolidado	1529714,91	56010,0	332080,36	79310,0	604613,5	156801,05	300900,0
2015	50227	Romanos	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50228	Rueda de Jalón	Presupuestos	Consolidado	722100,0	0,0	102000,0	0,0	68500,0	230000,0	321600,0
2015	50229	Ruesca	Presupuestos	Consolidado	96461,72	200,0	45937,2	3925,0	19231,72	800,0	26367,8
2015	50230	Sádaba	Presupuestos	Consolidado	1689825,0	158600,0	186575,0	212000,0	325600,0	95000,0	712050,0
2015	50231	Salillas de Jalón	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50232	Salvatierra de Esca	Presupuestos	Consolidado	441400,0	0,0	279700,0	0,0	21000,0	0,0	140700,0
2015	50233	Samper del Salz	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50234	San Martín de la Virgen de Moncayo	Presupuestos	Consolidado	464450,0	15100,0	202400,0	0,0	54000,0	69000,0	123950,0
2015	50235	San Mateo de Gállego	Presupuestos	Consolidado	2818889,59	217043,79	559347,0	505961,79	297733,58	137500,0	1101303,43
2015	50236	Santa Cruz de Grío	Presupuestos	Consolidado	120800,0	0,0	18500,0	0,0	13200,0	0,0	89100,0
2015	50237	Santa Cruz de Moncayo	Presupuestos	Consolidado	162518,6	6530,0	86088,6	0,0	10000,0	0,0	59900,0
2015	50238	Santa Eulalia de Gállego	Presupuestos	Consolidado	204203,0	12000,0	0,0	0,0	0,0	88301,0	103902,0
2015	50239	Santed	Presupuestos	Consolidado	134100,0	0,0	70000,0	3000,0	2200,0	0,0	58900,0
2015	50240	Sástago	Presupuestos	Consolidado	1607360,0	4500,0	547441,69	60164,05	535535,26	6900,0	452819,0
2015	50241	Saviñán	Presupuestos	Consolidado	387821,83	41052,38	0,0	6001,0	17001,0	3004,0	320763,45
2015	50242	Sediles	Presupuestos	Consolidado	184799,64	357,74	5695,16	3943,32	5257,53	12414,93	157130,96
2015	50243	Sestrica	Presupuestos	Consolidado	571422,07	26100,0	104558,6	0,0	92303,04	63086,06	285374,37
2015	50244	Sierra de Luna	Presupuestos	Consolidado	377400,0	10500,0	73000,0	0,0	15500,0	0,0	278400,0
2015	50245	Sigüés	Presupuestos	Consolidado	285302,58	0,0	99246,52	35660,0	6900,0	13638,6	129857,46
2015	50246	Sisamón	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50247	Sobradiel	Presupuestos	Consolidado	1126245,56	6106,67	172380,91	7000,0	263088,4	21100,0	656569,58
2015	50248	Sos del Rey Católico	Presupuestos	Consolidado	818391,55	117636,85	170455,55	0,0	10000,0	0,0	520299,15
2015	50249	Tabuenca	Presupuestos	Consolidado	341265,36	8300,0	137480,0	0,0	90900,0	0,0	104585,36
2015	50250	Talamantes	Presupuestos	Consolidado	102462,98	800,0	24905,64	0,0	28972,58	0,0	47784,76
2015	50251	Tarazona	Presupuestos	Consolidado	17214053,71	1472383,37	5582234,11	1561352,42	3283845,37	1444140,3	3870098,14
2015	50252	Tauste	Presupuestos	Consolidado	7999473,5	780650,42	2769318,54	491577,2	2215903,67	168476,8	1573546,87
2015	50253	Terrer	Presupuestos	Consolidado	580672,72	16490,0	4000,0	28500,0	27000,0	347923,81	156758,91
2015	50254	Tierga	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50255	Tobed	Presupuestos	Consolidado	535060,0	0,0	118300,0	64600,0	52000,0	22000,0	278160,0
2015	50256	Torralba de los Frailes	Presupuestos	Consolidado	70600,0	0,0	9500,0	0,0	10000,0	0,0	51100,0
2015	50257	Torralba de Ribota	Presupuestos	Consolidado	284673,47	26230,75	148110,21	3000,0	46000,0	3000,0	58332,51
2015	50258	Torralbilla	Presupuestos	Consolidado	165476,73	0,0	100750,0	4570,0	23350,0	0,0	36806,73
2015	50259	Torrehermosa	Presupuestos	Consolidado	198030,0	0,0	44600,0	0,0	14100,0	3000,0	136330,0
2015	50260	Torrelapaja	Presupuestos	Consolidado	186649,58	100,0	92100,0	2100,0	56200,0	6200,0	29949,58
2015	50261	Torrellas	Presupuestos	Consolidado	312500,0	0,0	60500,0	10000,0	92800,0	4500,0	144700,0
2015	50262	Torres de Berrellén	Presupuestos	Consolidado	1245224,82	0,0	290765,92	329947,3	383223,95	23217,01	218070,64
2015	50263	Torrijo de la Cañada	Presupuestos	Consolidado	502951,11	22498,42	198300,0	26313,76	92300,0	67500,0	96038,93
2015	50264	Tosos	Presupuestos	Consolidado	389851,0	21772,01	214877,6	8210,0	45041,4	0,0	99949,99
2015	50265	Trasmoz	Presupuestos	Consolidado	292700,0	12500,0	66100,0	0,0	135500,0	0,0	78600,0
2015	50266	Trasobares	Presupuestos	Consolidado	159800,0	0,0	63700,0	0,0	22000,0	0,0	74100,0
2015	50267	Uncastillo	Presupuestos	Consolidado	1155434,2	10819,02	127481,88	5830,77	274836,18	342845,9	393620,45
2015	50268	Undués de Lerda	Presupuestos	Consolidado	151690,17	250,0	20000,0	0,0	6000,0	65440,17	60000,0
2015	50269	Urrea de Jalón	Presupuestos	Consolidado	418150,0	12350,0	161600,0	0,0	38000,0	41100,0	165100,0
2015	50270	Urriés	Presupuestos	Consolidado	141363,0	0,0	2800,0	0,0	3000,0	55000,0	80563,0
2015	50271	Used	Presupuestos	Consolidado	285700,0	9000,0	102100,0	0,0	24000,0	0,0	150600,0
2015	50272	Utebo	Presupuestos	Consolidado	13742747,64	0,0	4725474,85	1413181,54	4688337,67	306564,66	2609188,92
2015	50273	Valdehorna	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50274	Val de San Martín	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50275	Valmadrid	Presupuestos	Consolidado	165000,0	2400,0	89900,0	7800,0	8000,0	0,0	56900,0
2015	50276	Valpalmas	Presupuestos	Consolidado	259800,0	0,0	111500,0	17900,0	20700,0	0,0	109700,0
2015	50277	Valtorres	Presupuestos	Consolidado	162000,0	0,0	44200,0	1000,0	23200,0	0,0	93600,0
2015	50278	Velilla de Ebro	Presupuestos	Consolidado	391025,0	39200,0	63000,0	25400,0	69750,0	6750,0	186925,0
2015	50279	Velilla de Jiloca	Presupuestos	Consolidado	167950,0	27500,0	30000,0	7000,0	22000,0	0,0	81450,0
2015	50280	Vera de Moncayo	Presupuestos	Consolidado	690902,0	20300,0	313918,0	63600,0	55000,0	23500,0	214584,0
2015	50281	Vierlas	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50282	Vilueña (La)	Presupuestos	Consolidado	168000,0	5800,0	72400,0	25000,0	0,0	0,0	64800,0
2015	50283	Villadoz	Presupuestos	Consolidado	212700,0	700,0	50500,0	2500,0	59000,0	71900,0	28100,0
2015	50284	Villafeliche	Presupuestos	Consolidado	250315,9	52345,08	26500,0	10000,0	31000,0	0,0	130470,82
2015	50285	Villafranca de Ebro	Presupuestos	Consolidado	913200,0	63000,0	339900,0	8500,0	85800,0	0,0	416000,0
2015	50286	Villalba de Perejil	Presupuestos	Consolidado	165000,0	0,0	51000,0	0,0	47000,0	0,0	67000,0
2015	50287	Villalengua	Presupuestos	Consolidado	468860,0	8457,0	203487,0	63464,33	49034,2	22000,0	122417,47
2015	50288	Villanueva de Gállego	Presupuestos	Consolidado	5811691,54	407000,0	1898526,13	246705,2	2303443,1	50000,0	906017,11
2015	50289	Villanueva de Jiloca	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50290	Villanueva de Huerva	Presupuestos	Consolidado	556200,0	21292,43	130308,54	7217,5	74463,57	110926,38	211991,58
2015	50291	Villar de los Navarros	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50292	Villarreal de Huerva	Presupuestos	Consolidado	416700,0	1900,0	138000,0	11000,0	73800,0	94000,0	98000,0
2015	50293	Villarroya de la Sierra	Presupuestos	Consolidado	494655,0	0,0	117098,0	1250,0	173958,24	41173,0	161175,76
2015	50294	Villarroya del Campo	Presupuestos	Consolidado	206510,0	500,0	81785,0	5200,0	68500,0	1500,0	49025,0
2015	50295	Vistabella	Presupuestos	Consolidado	79700,0	0,0	52880,0	0,0	6500,0	600,0	19720,0
2015	50296	Zaida (La)	Presupuestos	Consolidado	637855,57	0,0	209184,05	17420,0	217566,48	1500,0	192185,04
2015	50297	Zaragoza	Presupuestos	Consolidado	687740200,0	59573079,0	224888058,0	74359904,0	79484621,0	86687461,0	162747077,0
2015	50298	Zuera	Presupuestos	Consolidado	8633663,34	332625,27	2411377,85	1015069,44	2284182,75	143946,48	2446461,55
2015	50901	Biel	Presupuestos	Clasificación económica de la Administración General	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	50902	Marracos	Presupuestos	Consolidado	263250,0	0,0	59200,0	13900,0	136600,0	0,0	53550,0
2015	50903	Villamayor de Gállego	Presupuestos	Consolidado	2799009,43	423001,9	519426,91	227100,0	288720,16	439157,42	901603,04
2016	22001	Abiego	Presupuestos	Consolidado	343964,0	9709,0	136644,0	1000,0	43355,0	7080,0	146176,0
2016	22002	Abizanda	Presupuestos	Consolidado	448350,0	0,0	0,0	0,0	124800,0	222000,0	101550,0
2016	22003	Adahuesca	Presupuestos	Consolidado	381967,0	10166,0	136500,0	910,0	40188,0	90540,0	103663,0
2016	22004	Agüero	Presupuestos	Consolidado	376444,0	25700,0	0,0	7500,0	6559,33	57520,0	279164,67
2016	22006	Aísa	Presupuestos	Consolidado	1138654,19	43244,44	485332,72	4800,0	38250,0	130613,97	436413,06
2016	22007	Albalate de Cinca	Presupuestos	Consolidado	773930,47	74253,7	241231,0	12817,56	133234,0	0,0	312394,21
2016	22008	Albalatillo	Presupuestos	Consolidado	252722,0	1420,0	178850,0	1000,0	9500,0	0,0	61952,0
2016	22009	Albelda	Presupuestos	Consolidado	725000,0	51011,0	249256,0	70000,0	142350,0	70000,0	142383,0
2016	22011	Albero Alto	Presupuestos	Consolidado	183664,26	0,0	150179,33	0,0	11198,02	0,0	22286,91
2016	22012	Albero Bajo	Presupuestos	Consolidado	164815,05	4600,0	0,0	0,0	9050,0	0,0	151165,05
2016	22013	Alberuela de Tubo	Presupuestos	Consolidado	368506,0	6300,0	259100,0	5388,0	14200,0	4300,0	79218,0
2016	22014	Alcalá de Gurrea	Presupuestos	Consolidado	785070,0	0,0	201729,38	261770,0	131925,42	13000,0	176645,2
2016	22015	Alcalá del Obispo	Presupuestos	Consolidado	427451,0	240,0	180725,0	0,0	61213,0	17900,0	167373,0
2016	22016	Alcampell	Presupuestos	Consolidado	659500,0	31500,0	107500,0	50000,0	99800,0	104500,0	266200,0
2016	22017	Alcolea de Cinca	Presupuestos	Consolidado	957668,0	62000,0	150272,6	0,0	263065,39	63620,0	418710,01
2016	22018	Alcubierre	Presupuestos	Consolidado	357561,38	0,0	66401,0	250,0	61996,65	22203,0	206710,73
2016	22019	Alerre	Presupuestos	Consolidado	172700,0	491,93	74300,0	0,0	19920,0	13000,0	64988,07
2016	22020	Alfántega	Presupuestos	Consolidado	200050,0	13934,54	115120,0	50,0	15000,0	5000,0	50945,46
2016	22021	Almudévar	Presupuestos	Consolidado	2310000,0	228238,12	421113,75	40579,45	731017,33	31000,0	858051,35
2016	22022	Almunia de San Juan	Presupuestos	Consolidado	524064,01	22137,01	120647,0	0,0	104500,0	0,0	276780,0
2016	22023	Almuniente	Presupuestos	Consolidado	521681,93	47081,0	0,0	17270,0	0,0	218026,43	239304,5
2016	22024	Alquézar	Presupuestos	Consolidado	438134,0	12130,0	168973,0	1350,0	65140,0	36819,0	153722,0
2016	22025	Altorricón	Presupuestos	Consolidado	1200900,0	100,0	331152,13	8000,0	502500,0	74500,0	284647,87
2016	22027	Angüés	Presupuestos	Consolidado	347350,05	14215,8	76500,0	500,0	13000,0	6327,22	236807,03
2016	22028	Ansó	Presupuestos	Consolidado	721580,0	16000,0	0,0	26430,0	109500,0	262500,0	307150,0
2016	22029	Antillón	Presupuestos	Consolidado	209336,55	15600,0	73288,77	60,0	37500,0	1000,0	81887,78
2016	22032	Aragüés del Puerto	Presupuestos	Consolidado	212700,0	500,0	78000,0	0,0	15100,0	0,0	119100,0
2016	22035	Arén	Presupuestos	Consolidado	367600,0	18950,0	121600,0	27000,0	19600,0	63000,0	117450,0
2016	22036	Argavieso	Presupuestos	Consolidado	109465,0	10,0	12680,0	0,0	69850,0	965,0	25960,0
2016	22037	Arguis	Presupuestos	Consolidado	177600,0	0,0	4000,0	5500,0	95500,0	24100,0	48500,0
2016	22039	Ayerbe	Presupuestos	Consolidado	1360420,75	96247,84	350295,41	0,0	295415,0	6000,0	612462,5
2016	22040	Azanuy-Alins	Presupuestos	Consolidado	264728,0	12844,0	43054,0	0,0	39600,0	2650,0	166580,0
2016	22041	Azara	Presupuestos	Consolidado	174000,0	5100,0	31720,0	650,0	21580,0	0,0	114950,0
2016	22042	Azlor	Presupuestos	Consolidado	195000,0	3500,0	23150,0	500,0	77100,0	0,0	90750,0
2016	22043	Baells	Presupuestos	Consolidado	180633,31	0,0	50259,69	1957,44	20434,0	70136,76	37845,42
2016	22044	Bailo	Presupuestos	Consolidado	466841,98	44804,35	0,0	0,0	18750,0	65099,81	338187,82
2016	22045	Baldellou	Presupuestos	Consolidado	208215,45	0,0	119171,31	4362,35	20424,57	11815,11	52442,11
2016	22046	Ballobar	Presupuestos	Consolidado	709720,35	29973,83	146000,0	400,0	101600,0	49458,88	382287,64
2016	22047	Banastás	Presupuestos	Consolidado	185550,0	0,0	31300,0	0,0	13500,0	2000,0	138750,0
2016	22048	Barbastro	Presupuestos	Consolidado	15122280,1	866338,41	4812896,4	1981854,19	3406130,39	522460,0	3532600,71
2016	22049	Barbués	Presupuestos	Consolidado	161061,0	146,0	31680,0	2800,0	52200,0	51565,0	22670,0
2016	22050	Barbuñales	Presupuestos	Consolidado	124600,0	7510,0	86700,0	1150,0	4800,0	0,0	24440,0
2016	22051	Bárcabo	Presupuestos	Consolidado	171044,44	5900,0	27770,0	9000,0	5500,0	73700,44	49174,0
2016	22052	Belver de Cinca	Presupuestos	Consolidado	978361,9	70580,3	319813,16	1625,0	311656,46	87460,0	187226,98
2016	22053	Benabarre	Presupuestos	Consolidado	2371501,0	201786,0	339503,0	1121000,0	315367,0	64064,0	329781,0
2016	22054	Benasque	Presupuestos	Consolidado	3241540,0	332000,0	419055,89	5000,0	651639,37	225960,33	1607884,41
2016	22055	Berbegal	Presupuestos	Consolidado	458014,18	62286,96	151692,78	60182,07	89217,34	8000,0	86635,03
2016	22057	Bielsa	Presupuestos	Consolidado	795600,0	0,0	186800,0	3500,0	81300,0	40100,0	483900,0
2016	22058	Bierge	Presupuestos	Consolidado	551798,34	28290,0	48500,0	18800,0	9000,0	333676,34	113532,0
2016	22059	Biescas	Presupuestos	Consolidado	3399728,76	0,0	514886,0	684602,0	760552,76	388712,0	1050976,0
2016	22060	Binaced	Presupuestos	Consolidado	1193617,34	1000,0	431311,41	500,0	280772,83	50400,0	429633,1
2016	22061	Binéfar	Presupuestos	Consolidado	8735526,49	314081,6	2070386,74	93727,39	2848646,37	1286070,21	2122614,18
2016	22062	Bisaurri	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2016	22063	Biscarrués	Presupuestos	Consolidado	226517,4	6000,0	1740,0	150,0	48000,0	60377,4	110250,0
2016	22064	Blecua y Torres	Presupuestos	Consolidado	250740,05	181,96	25458,12	22031,6	37275,23	0,0	165793,14
2016	22066	Boltaña	Presupuestos	Consolidado	1556893,25	58249,01	884243,48	34811,48	265379,65	12718,59	301491,04
2016	22067	Bonansa	Presupuestos	Consolidado	186200,0	3900,0	128500,0	2700,0	11500,0	12000,0	27600,0
2016	22068	Borau	Presupuestos	Consolidado	139708,06	0,0	24500,0	0,0	5649,81	66100,0	43458,25
2016	22069	Broto	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2016	22072	Caldearenas	Presupuestos	Consolidado	315993,0	0,0	91000,0	0,0	37375,0	0,0	187618,0
2016	22074	Campo	Presupuestos	Consolidado	1471541,25	184748,53	85800,0	0,0	628937,1	287533,62	284522,0
2016	22075	Camporrells	Presupuestos	Consolidado	278301,66	19398,86	165727,53	1460,13	22250,36	7148,37	62316,41
2016	22076	Canal de Berdún	Presupuestos	Consolidado	773737,0	1700,0	321910,72	11000,0	112300,0	14820,71	312005,57
2016	22077	Candasnos	Presupuestos	Consolidado	804850,0	6180,0	20000,0	17200,0	117600,0	251100,0	392770,0
2016	22078	Canfranc	Presupuestos	Consolidado	1653010,0	48860,0	339500,0	67500,0	611500,0	196475,0	389175,0
2016	22079	Capdesaso	Presupuestos	Consolidado	375511,72	67931,42	139797,62	0,0	42238,12	61551,69	63992,87
2016	22080	Capella	Presupuestos	Consolidado	282400,0	3350,0	121400,0	0,0	53600,0	2300,0	101750,0
2016	22081	Casbas de Huesca	Presupuestos	Consolidado	387476,21	15515,0	20750,0	0,0	21000,0	64311,26	265899,95
2016	22082	Castejón del Puente	Presupuestos	Consolidado	530582,76	700,0	153852,5	0,0	96688,98	13400,25	265941,03
2016	22083	Castejón de Monegros	Presupuestos	Consolidado	649140,36	94998,66	0,0	48200,0	28385,37	69000,0	408556,33
2016	22084	Castejón de Sos	Presupuestos	Consolidado	1633815,0	18091,0	250550,0	611060,0	207125,0	155650,0	391339,0
2016	22085	Castelflorite	Presupuestos	Consolidado	203514,0	3650,0	122596,0	800,0	15010,0	0,0	61458,0
2016	22086	Castiello de Jaca	Presupuestos	Consolidado	540076,16	0,0	198654,0	0,0	51200,0	134017,07	156205,09
2016	22087	Castigaleu	Presupuestos	Consolidado	118430,0	0,0	78500,0	0,0	5700,0	700,0	33530,0
2016	22088	Castillazuelo	Presupuestos	Consolidado	215650,0	0,0	20900,0	0,0	14900,0	6000,0	173850,0
2016	22089	Castillonroy	Presupuestos	Consolidado	567900,0	8950,0	223000,0	1000,0	40000,0	180800,0	114150,0
2016	22090	Colungo	Presupuestos	Consolidado	181844,0	1304,0	0,0	3000,0	123960,0	0,0	53580,0
2016	22094	Chalamera	Presupuestos	Consolidado	142908,04	8700,0	63000,0	0,0	6500,0	4000,0	60708,04
2016	22095	Chía	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2016	22096	Chimillas	Presupuestos	Consolidado	296076,0	2570,0	103400,0	0,0	53511,0	11010,0	125585,0
2016	22099	Esplús	Presupuestos	Consolidado	669398,46	0,0	197087,05	3100,0	205594,01	29100,0	234517,4
2016	22102	Estada	Presupuestos	Consolidado	255996,62	0,0	84000,0	0,0	35800,0	0,0	136196,62
2016	22103	Estadilla	Presupuestos	Consolidado	1839205,59	181962,09	200000,0	2784,09	82219,46	27794,37	1344445,58
2016	22105	Estopiñán del Castillo	Presupuestos	Consolidado	270265,0	10100,0	87000,0	0,0	40064,88	12200,0	120900,12
2016	22106	Fago	Presupuestos	Consolidado	95950,0	250,0	0,0	0,0	69700,0	0,0	26000,0
2016	22107	Fanlo	Presupuestos	Consolidado	270970,0	0,0	37500,0	0,0	3500,0	158620,0	71350,0
2016	22109	Fiscal	Presupuestos	Consolidado	534290,0	34000,0	81500,0	35200,0	66290,0	26150,0	291150,0
2016	22110	Fonz	Presupuestos	Consolidado	1222712,44	26322,64	237799,26	10100,0	244477,0	283128,54	420885,0
2016	22111	Foradada del Toscar	Presupuestos	Consolidado	215429,29	0,0	87720,0	100,0	56100,0	3180,0	68329,29
2016	22112	Fraga	Presupuestos	Consolidado	12153500,0	815200,0	4454800,0	86700,0	3430600,0	1235600,0	2130600,0
2016	22113	Fueva (La)	Presupuestos	Consolidado	1083440,0	151400,0	316700,0	16000,0	80800,0	12200,0	506340,0
2016	22114	Gistaín	Presupuestos	Consolidado	220000,0	3100,0	12000,0	0,0	5500,0	87000,0	112400,0
2016	22115	Grado (El)	Presupuestos	Consolidado	850800,0	65100,0	246100,0	13400,0	172000,0	74000,0	280200,0
2016	22116	Grañén	Presupuestos	Consolidado	1468660,0	226438,0	415385,66	0,0	139150,0	0,0	687686,34
2016	22117	Graus	Presupuestos	Consolidado	4976845,0	380217,0	893684,0	1141087,0	1410491,0	363204,0	788162,0
2016	22119	Gurrea de Gállego	Presupuestos	Consolidado	1344085,58	48400,0	324211,23	1400,0	459257,21	15000,0	495817,14
2016	22122	Hoz de Jaca	Presupuestos	Consolidado	193598,0	300,0	12950,0	1000,0	5500,0	30440,0	143408,0
2016	22124	Huerto	Presupuestos	Consolidado	520299,41	4226,61	129841,16	168,03	44879,71	199522,64	141661,26
2016	22125	Huesca	Presupuestos	Consolidado	48022385,32	3569061,76	18747940,87	7882198,69	9194776,54	1958165,27	6670242,19
2016	22126	Ibieca	Presupuestos	Consolidado	175007,0	0,0	77468,0	400,0	15275,0	60,0	81804,0
2016	22127	Igriés	Presupuestos	Consolidado	339000,0	300,0	0,0	0,0	31200,0	6900,0	300600,0
2016	22128	Ilche	Presupuestos	Consolidado	218174,5	1877,87	97604,57	16693,47	27415,3	10560,0	64023,29
2016	22129	Isábena	Presupuestos	Consolidado	248323,4	23023,33	101773,21	22000,0	34669,02	2380,97	64476,87
2016	22130	Jaca	Presupuestos	Consolidado	21749410,97	1527342,0	8517388,98	1156558,4	5544893,91	2419376,15	2583851,53
2016	22131	Jasa	Presupuestos	Consolidado	211000,0	280,0	39020,0	0,0	5000,0	0,0	166700,0
2016	22133	Labuerda	Presupuestos	Consolidado	258920,73	22152,5	54365,43	490,98	17282,97	112991,05	51637,8
2016	22135	Laluenga	Presupuestos	Consolidado	370519,66	16400,0	63000,0	16120,0	14000,0	145644,51	115355,15
2016	22136	Lalueza	Presupuestos	Consolidado	723639,0	72569,0	131485,0	0,0	118800,0	15100,0	385685,0
