Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2015,0	08	Cinca Medio	1	Graves o muy graves	2	01	General
2015,0	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2015,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2015,0	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2015,0	13	Campo de Borja	1	Graves o muy graves	2	01	General
2015,0	14	Aranda	1	Graves o muy graves	2	01	General
2015,0	15	Ribera Alta del Ebro	2	Graves o muy graves	2	01	General
2015,0	16	Valdejalón	4	Graves o muy graves	2	01	General
2015,0	17	D.C. Zaragoza	31	Graves o muy graves	2	01	General
2015,0	17	D.C. Zaragoza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2015,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2015,0	20	Comunidad de Calatayud	3	Graves o muy graves	2	01	General
2015,0	23	Bajo Martín	3	Graves o muy graves	2	01	General
2015,0	25	Jiloca	1	Graves o muy graves	2	01	General
2015,0	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2015,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2015,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2015,0	29	Comunidad de Teruel	4	Graves o muy graves	2	01	General
2015,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2015,0	NC	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves	2	01	General
2014,0	01	La Jacetania	1	Graves o muy graves	2	01	General
2014,0	01	La Jacetania	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014,0	02	Alto Gállego	2	Graves o muy graves	2	01	General
2014,0	04	La Ribagorza	5	Graves o muy graves	2	01	General
2014,0	05	Cinco Villas	2	Graves o muy graves	2	05	Trabajadores Autónomos
2014,0	06	Hoya de Huesca / Plana de Uesca	5	Graves o muy graves	2	01	General
2014,0	07	Somontano de Barbastro	3	Graves o muy graves	2	01	General
2014,0	07	Somontano de Barbastro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014,0	08	Cinca Medio	1	Graves o muy graves	2	01	General
2014,0	08	Cinca Medio	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014,0	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2014,0	10	Los Monegros	1	Graves o muy graves	2	01	General
2014,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2014,0	15	Ribera Alta del Ebro	2	Graves o muy graves	2	01	General
2014,0	17	D.C. Zaragoza	30	Graves o muy graves	2	01	General
2014,0	17	D.C. Zaragoza	2	Graves o muy graves	2	05	Trabajadores Autónomos
2014,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2014,0	25	Jiloca	3	Graves o muy graves	2	01	General
2014,0	26	Cuencas Mineras	2	Graves o muy graves	2	01	General
2014,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2014,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2014,0	28	Bajo Aragón	5	Graves o muy graves	2	01	General
2014,0	29	Comunidad de Teruel	2	Graves o muy graves	2	01	General
2014,0	NC	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves	2	01	General
2013,0	01	La Jacetania	5	Graves o muy graves	2	01	General
2013,0	03	Sobrarbe	1	Graves o muy graves	2	01	General
2013,0	04	La Ribagorza	3	Graves o muy graves	2	01	General
2013,0	05	Cinco Villas	2	Graves o muy graves	2	05	Trabajadores Autónomos
2013,0	06	Hoya de Huesca / Plana de Uesca	3	Graves o muy graves	2	01	General
2013,0	08	Cinca Medio	1	Graves o muy graves	2	01	General
2013,0	08	Cinca Medio	2	Graves o muy graves	2	05	Trabajadores Autónomos
2013,0	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2013,0	10	Los Monegros	1	Graves o muy graves	2	05	Trabajadores Autónomos
2013,0	15	Ribera Alta del Ebro	6	Graves o muy graves	2	01	General
2013,0	16	Valdejalón	1	Graves o muy graves	2	01	General
2013,0	16	Valdejalón	4	Graves o muy graves	2	05	Trabajadores Autónomos
2013,0	17	D.C. Zaragoza	23	Graves o muy graves	2	01	General
2013,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2013,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2013,0	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2013,0	22	Campo de Belchite	2	Graves o muy graves	2	05	Trabajadores Autónomos
2013,0	23	Bajo Martín	1	Graves o muy graves	2	01	General
2013,0	24	Campo de Daroca	1	Graves o muy graves	2	01	General
2013,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2013,0	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2013,0	29	Comunidad de Teruel	2	Graves o muy graves	2	01	General
2013,0	NC	Municipio del centro de trabajo fuera de Aragón	6	Graves o muy graves	2	01	General
2012,0	01	La Jacetania	2	Graves o muy graves	2	01	General
2012,0	01	La Jacetania	2	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	02	Alto Gállego	1	Graves o muy graves	2	01	General
2012,0	04	La Ribagorza	3	Graves o muy graves	2	01	General
2012,0	04	La Ribagorza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	04	La Ribagorza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012,0	05	Cinco Villas	1	Graves o muy graves	2	01	General
2012,0	06	Hoya de Huesca / Plana de Uesca	5	Graves o muy graves	2	01	General
2012,0	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2012,0	08	Cinca Medio	4	Graves o muy graves	2	01	General
2012,0	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2012,0	10	Los Monegros	1	Graves o muy graves	2	01	General
2012,0	10	Los Monegros	2	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	11	Bajo Cinca / Baix Cinca	6	Graves o muy graves	2	01	General
2012,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012,0	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2012,0	15	Ribera Alta del Ebro	1	Graves o muy graves	2	01	General
2012,0	15	Ribera Alta del Ebro	2	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	16	Valdejalón	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012,0	17	D.C. Zaragoza	32	Graves o muy graves	2	01	General
2012,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2012,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2012,0	21	Campo de Cariñena	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	22	Campo de Belchite	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012,0	23	Bajo Martín	1	Graves o muy graves	2	01	General
2012,0	26	Cuencas Mineras	2	Graves o muy graves	2	01	General
2012,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	01	General
2012,0	29	Comunidad de Teruel	3	Graves o muy graves	2	01	General
2012,0	29	Comunidad de Teruel	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2012,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	01	General
2011,0	01	La Jacetania	2	Graves o muy graves	2	01	General
2011,0	02	Alto Gállego	1	Graves o muy graves	2	01	General
2011,0	02	Alto Gállego	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2011,0	03	Sobrarbe	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	04	La Ribagorza	1	Graves o muy graves	2	01	General
2011,0	04	La Ribagorza	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011,0	05	Cinco Villas	2	Graves o muy graves	2	01	General
2011,0	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	06	Hoya de Huesca / Plana de Uesca	7	Graves o muy graves	2	01	General
2011,0	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	07	Somontano de Barbastro	4	Graves o muy graves	2	01	General
2011,0	07	Somontano de Barbastro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	08	Cinca Medio	2	Graves o muy graves	2	01	General
2011,0	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2011,0	10	Los Monegros	1	Graves o muy graves	2	01	General
2011,0	15	Ribera Alta del Ebro	1	Graves o muy graves	2	01	General
2011,0	16	Valdejalón	2	Graves o muy graves	2	01	General
2011,0	16	Valdejalón	3	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	17	D.C. Zaragoza	20	Graves o muy graves	2	01	General
2011,0	17	D.C. Zaragoza	3	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2011,0	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2011,0	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2011,0	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2011,0	24	Campo de Daroca	2	Graves o muy graves	2	01	General
2011,0	25	Jiloca	2	Graves o muy graves	2	01	General
2011,0	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2011,0	28	Bajo Aragón	1	Graves o muy graves	2	01	General
2011,0	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011,0	29	Comunidad de Teruel	2	Graves o muy graves	2	01	General
2011,0	31	Sierra de Albarracín	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2011,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011,0	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2	01	General
2011,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010,0	01	La Jacetania	5	Graves o muy graves	2	01	General
2010,0	01	La Jacetania	1	Graves o muy graves	2	05	Trabajadores Autónomos
2010,0	02	Alto Gállego	2	Graves o muy graves	2	01	General
2010,0	03	Sobrarbe	1	Graves o muy graves	2	01	General
2010,0	04	La Ribagorza	2	Graves o muy graves	2	01	General
2010,0	04	La Ribagorza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010,0	05	Cinco Villas	1	Graves o muy graves	2	01	General
2010,0	05	Cinco Villas	2	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010,0	06	Hoya de Huesca / Plana de Uesca	13	Graves o muy graves	2	01	General
2010,0	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2010,0	08	Cinca Medio	4	Graves o muy graves	2	01	General
2010,0	09	La Litera / La Llitera	5	Graves o muy graves	2	01	General
2010,0	10	Los Monegros	5	Graves o muy graves	2	01	General
2010,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	01	General
2010,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010,0	13	Campo de Borja	1	Graves o muy graves	2	01	General
2010,0	15	Ribera Alta del Ebro	4	Graves o muy graves	2	01	General
2010,0	16	Valdejalón	1	Graves o muy graves	2	01	General
2010,0	17	D.C. Zaragoza	32	Graves o muy graves	2	01	General
2010,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2010,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2010,0	25	Jiloca	2	Graves o muy graves	2	01	General
2010,0	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	01	General
2010,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2010,0	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2010,0	29	Comunidad de Teruel	1	Graves o muy graves	2	01	General
2010,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2010,0	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2	01	General
2009,0	01	La Jacetania	4	Graves o muy graves	2	01	General
2009,0	02	Alto Gállego	3	Graves o muy graves	2	01	General
2009,0	04	La Ribagorza	3	Graves o muy graves	2	01	General
2009,0	05	Cinco Villas	4	Graves o muy graves	2	01	General
2009,0	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2	01	General
2009,0	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2009,0	08	Cinca Medio	5	Graves o muy graves	2	01	General
2009,0	09	La Litera / La Llitera	1	Graves o muy graves	2	01	General
2009,0	10	Los Monegros	2	Graves o muy graves	2	01	General
2009,0	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2009,0	10	Los Monegros	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2009,0	11	Bajo Cinca / Baix Cinca	3	Graves o muy graves	2	01	General
2009,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2009,0	12	Tarazona y el Moncayo	2	Graves o muy graves	2	01	General
2009,0	13	Campo de Borja	2	Graves o muy graves	2	01	General
2009,0	15	Ribera Alta del Ebro	4	Graves o muy graves	2	01	General
2009,0	16	Valdejalón	4	Graves o muy graves	2	01	General
2009,0	17	D.C. Zaragoza	61	Graves o muy graves	2	01	General
2009,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2009,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2009,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2009,0	23	Bajo Martín	1	Graves o muy graves	2	01	General
2009,0	23	Bajo Martín	1	Graves o muy graves	2	05	Trabajadores Autónomos
2009,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2009,0	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2009,0	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2009,0	32	Gúdar-Javalambre	2	Graves o muy graves	2	01	General
2009,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2009,0	NC	Municipio del centro de trabajo fuera de Aragón	4	Graves o muy graves	2	01	General
2008,0	01	La Jacetania	3	Graves o muy graves	2	01	General
2008,0	02	Alto Gállego	2	Graves o muy graves	2	01	General
2008,0	03	Sobrarbe	3	Graves o muy graves	2	01	General
2008,0	04	La Ribagorza	2	Graves o muy graves	2	01	General
2008,0	04	La Ribagorza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008,0	05	Cinco Villas	2	Graves o muy graves	2	01	General
2008,0	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008,0	06	Hoya de Huesca / Plana de Uesca	6	Graves o muy graves	2	01	General
2008,0	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2008,0	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2008,0	08	Cinca Medio	4	Graves o muy graves	2	01	General
2008,0	09	La Litera / La Llitera	5	Graves o muy graves	2	01	General
2008,0	10	Los Monegros	2	Graves o muy graves	2	01	General
2008,0	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2008,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2008,0	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2008,0	13	Campo de Borja	1	Graves o muy graves	2	01	General
2008,0	14	Aranda	1	Graves o muy graves	2	01	General
2008,0	15	Ribera Alta del Ebro	5	Graves o muy graves	2	01	General
2008,0	15	Ribera Alta del Ebro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008,0	16	Valdejalón	2	Graves o muy graves	2	01	General
2008,0	17	D.C. Zaragoza	65	Graves o muy graves	2	01	General
2008,0	17	D.C. Zaragoza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	01	General
2008,0	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2008,0	21	Campo de Cariñena	3	Graves o muy graves	2	01	General
2008,0	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2008,0	24	Campo de Daroca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2008,0	25	Jiloca	1	Graves o muy graves	2	01	General
2008,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	01	General
2008,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2008,0	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2008,0	30	Maestrazgo	1	Graves o muy graves	2	01	General
2008,0	31	Sierra de Albarracín	1	Graves o muy graves	2	01	General
2008,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2008,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2008,0	NC	Municipio del centro de trabajo fuera de Aragón	5	Graves o muy graves	2	01	General
2007,0	01	La Jacetania	5	Graves o muy graves	2	01	General
2007,0	01	La Jacetania	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007,0	02	Alto Gállego	4	Graves o muy graves	2	01	General
2007,0	04	La Ribagorza	5	Graves o muy graves	2	01	General
2007,0	05	Cinco Villas	2	Graves o muy graves	2	01	General
2007,0	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2	01	General
2007,0	07	Somontano de Barbastro	5	Graves o muy graves	2	01	General
2007,0	08	Cinca Medio	6	Graves o muy graves	2	01	General
2007,0	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2007,0	09	La Litera / La Llitera	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007,0	10	Los Monegros	3	Graves o muy graves	2	01	General
2007,0	11	Bajo Cinca / Baix Cinca	6	Graves o muy graves	2	01	General
2007,0	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2007,0	13	Campo de Borja	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2007,0	15	Ribera Alta del Ebro	8	Graves o muy graves	2	01	General
2007,0	16	Valdejalón	8	Graves o muy graves	2	01	General
2007,0	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2007,0	17	D.C. Zaragoza	84	Graves o muy graves	2	01	General
2007,0	17	D.C. Zaragoza	3	Graves o muy graves	2	05	Trabajadores Autónomos
2007,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2007,0	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2007,0	21	Campo de Cariñena	2	Graves o muy graves	2	01	General
2007,0	22	Campo de Belchite	2	Graves o muy graves	2	01	General
2007,0	25	Jiloca	1	Graves o muy graves	2	01	General
2007,0	26	Cuencas Mineras	2	Graves o muy graves	2	01	General
2007,0	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2007,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2007,0	28	Bajo Aragón	3	Graves o muy graves	2	01	General
2007,0	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007,0	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2007,0	31	Sierra de Albarracín	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2007,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2007,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007,0	NC	Municipio del centro de trabajo fuera de Aragón	8	Graves o muy graves	2	01	General
2007,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006,0	01	La Jacetania	6	Graves o muy graves	2	01	General
2006,0	02	Alto Gállego	3	Graves o muy graves	2	01	General
2006,0	05	Cinco Villas	5	Graves o muy graves	2	01	General
2006,0	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2006,0	06	Hoya de Huesca / Plana de Uesca	12	Graves o muy graves	2	01	General
2006,0	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2006,0	08	Cinca Medio	2	Graves o muy graves	2	01	General
2006,0	08	Cinca Medio	1	Graves o muy graves	2	05	Trabajadores Autónomos
2006,0	08	Cinca Medio	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006,0	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2006,0	10	Los Monegros	1	Graves o muy graves	2	01	General
2006,0	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	01	General
2006,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006,0	13	Campo de Borja	2	Graves o muy graves	2	01	General
2006,0	13	Campo de Borja	1	Graves o muy graves	2	05	Trabajadores Autónomos
2006,0	13	Campo de Borja	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2006,0	15	Ribera Alta del Ebro	6	Graves o muy graves	2	01	General
2006,0	16	Valdejalón	8	Graves o muy graves	2	01	General
2006,0	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006,0	17	D.C. Zaragoza	84	Graves o muy graves	2	01	General
2006,0	17	D.C. Zaragoza	3	Graves o muy graves	2	05	Trabajadores Autónomos
2006,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2006,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2006,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2006,0	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2006,0	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2006,0	22	Campo de Belchite	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006,0	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	09	Especial Minería del Carbón
2006,0	29	Comunidad de Teruel	4	Graves o muy graves	2	01	General
2006,0	31	Sierra de Albarracín	1	Graves o muy graves	2	01	General
2006,0	32	Gúdar-Javalambre	2	Graves o muy graves	2	01	General
2006,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2006,0	NC	Municipio del centro de trabajo fuera de Aragón	4	Graves o muy graves	2	01	General
2005,0	01	La Jacetania	4	Graves o muy graves	2	01	General
2005,0	02	Alto Gállego	1	Graves o muy graves	2	01	General
2005,0	03	Sobrarbe	2	Graves o muy graves	2	01	General
2005,0	05	Cinco Villas	4	Graves o muy graves	2	01	General
2005,0	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2005,0	05	Cinco Villas	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005,0	06	Hoya de Huesca / Plana de Uesca	17	Graves o muy graves	2	01	General
2005,0	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2005,0	07	Somontano de Barbastro	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005,0	08	Cinca Medio	4	Graves o muy graves	2	01	General
2005,0	08	Cinca Medio	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005,0	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2005,0	10	Los Monegros	6	Graves o muy graves	2	01	General
2005,0	11	Bajo Cinca / Baix Cinca	6	Graves o muy graves	2	01	General
2005,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005,0	12	Tarazona y el Moncayo	2	Graves o muy graves	2	01	General
2005,0	13	Campo de Borja	2	Graves o muy graves	2	01	General
2005,0	14	Aranda	2	Graves o muy graves	2	01	General
2005,0	15	Ribera Alta del Ebro	4	Graves o muy graves	2	01	General
2005,0	16	Valdejalón	5	Graves o muy graves	2	01	General
2005,0	16	Valdejalón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	17	D.C. Zaragoza	75	Graves o muy graves	2	01	General
2005,0	17	D.C. Zaragoza	2	Graves o muy graves	2	05	Trabajadores Autónomos
2005,0	17	D.C. Zaragoza	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2005,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2005,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2005,0	20	Comunidad de Calatayud	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	21	Campo de Cariñena	4	Graves o muy graves	2	01	General
2005,0	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2005,0	23	Bajo Martín	1	Graves o muy graves	2	01	General
2005,0	24	Campo de Daroca	1	Graves o muy graves	2	01	General
2005,0	25	Jiloca	2	Graves o muy graves	2	01	General
2005,0	25	Jiloca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2005,0	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	01	General
2005,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2005,0	28	Bajo Aragón	6	Graves o muy graves	2	01	General
2005,0	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	29	Comunidad de Teruel	7	Graves o muy graves	2	01	General
2005,0	32	Gúdar-Javalambre	3	Graves o muy graves	2	01	General
2005,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005,0	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2	01	General
2004,0	01	La Jacetania	5	Graves o muy graves	2	01	General
2004,0	02	Alto Gállego	2	Graves o muy graves	2	01	General
2004,0	03	Sobrarbe	3	Graves o muy graves	2	01	General
2004,0	04	La Ribagorza	5	Graves o muy graves	2	01	General
2004,0	04	La Ribagorza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004,0	05	Cinco Villas	6	Graves o muy graves	2	01	General
2004,0	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2004,0	05	Cinco Villas	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2	01	General
2004,0	07	Somontano de Barbastro	3	Graves o muy graves	2	01	General
2004,0	08	Cinca Medio	6	Graves o muy graves	2	01	General
2004,0	09	La Litera / La Llitera	4	Graves o muy graves	2	01	General
2004,0	10	Los Monegros	3	Graves o muy graves	2	01	General
2004,0	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
