Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2015	50118	Gallur	2,0	1,0	1,0	329,0	258,0	71,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50119	Gelsa	1,0	1,0	0,0	193,0	193,0	0,0	1,0	1,0	0,0	2,0	1,0	COMPLETA
2015	50120	Godojos												SIN INFORMACIÓN
2015	50121	Gotor												SIN INFORMACIÓN
2015	50122	Grisel	1,0	0,0	1,0	54,0	0,0	54,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2015	50123	Grisén	1,0	1,0	0,0	163,0	163,0	0,0	1,0	1,0	0,0	2,0	1,0	COMPLETA
2015	50124	Herrera de los Navarros	1,0	1,0	0,0	189,0	189,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2015	50125	Ibdes	1,0	0,0	1,0	567,0	0,0	567,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50126	Illueca	1,0	0,0	1,0	73,0	0,0	73,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2015	50128	Isuerre												SIN INFORMACIÓN
2015	50129	Jaraba												SIN INFORMACIÓN
2015	50130	Jarque												SIN INFORMACIÓN
2015	50131	Jaulín	3,0	0,0	3,0	1807,0	0,0	1807,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50132	Joyosa (La)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50133	Lagata	1,0	1,0	0,0	87,0	87,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50134	Langa del Castillo	5,0		5,0	3050,0		3050,0						INCOMPLETA
2015	50135	Layana	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50136	Lécera	5,0	1,0	4,0	2154,0	137,0	2017,0	1,0	0,0	0,0	1,0	0,0	COMPLETA
2015	50137	Leciñena	3,0	1,0	2,0	2129,0	247,0	1882,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50138	Lechón												SIN INFORMACIÓN
2015	50139	Letux	1,0		1,0	180,0		180,0				1,0		INCOMPLETA
2015	50140	Litago	1,0	0,0	1,0	75,0	0,0	75,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50141	Lituénigo												SIN INFORMACIÓN
2015	50142	Lobera de Onsella	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50143	Longares												SIN INFORMACIÓN
2015	50144	Longás												SIN INFORMACIÓN
2015	50146	Lucena de Jalón	2,0	0,0	2,0	632,0	0,0	632,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50147	Luceni	1,0	1,0	0,0	182,0	182,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2015	50148	Luesia												SIN INFORMACIÓN
2015	50149	Luesma												SIN INFORMACIÓN
2015	50150	Lumpiaque	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50151	Luna	5,0	1,0	4,0	3844,0	122,0	3722,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50152	Maella	7,0	0,0	7,0	4423,0	0,0	4423,0	0,0	5,0	0,0	0,0	0,0	COMPLETA
2015	50153	Magallón												SIN INFORMACIÓN
2015	50154	Mainar												SIN INFORMACIÓN
2015	50155	Malanquilla												SIN INFORMACIÓN
2015	50156	Maleján												SIN INFORMACIÓN
2015	50157	Malón												SIN INFORMACIÓN
2015	50159	Maluenda	1,0	1,0	0,0	137,0	137,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50160	Mallén	2,0	0,0	2,0	1967,0	0,0	1967,0	0,0	3,0	0,0	2,0	2,0	COMPLETA
2015	50161	Manchones												SIN INFORMACIÓN
2015	50162	Mara												SIN INFORMACIÓN
2015	50163	María de Huerva	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2015	50164	Mediana de Aragón												SIN INFORMACIÓN
2015	50165	Mequinenza	1,0	0,0	1,0	1000,0	0,0	1000,0	0,0	5,0	0,0	0,0	0,0	COMPLETA
2015	50166	Mesones de Isuela												SIN INFORMACIÓN
2015	50167	Mezalocha												SIN INFORMACIÓN
2015	50168	Mianos												SIN INFORMACIÓN
2015	50169	Miedes de Aragón												SIN INFORMACIÓN
2015	50170	Monegrillo												SIN INFORMACIÓN
2015	50171	Moneva												SIN INFORMACIÓN
2015	50172	Monreal de Ariza	1,0	1,0	0,0	686,0	686,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50173	Monterde												SIN INFORMACIÓN
2015	50174	Montón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2015	50175	Morata de Jalón	1,0	1,0	0,0	282,0	282,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50176	Morata de Jiloca												SIN INFORMACIÓN
2015	50177	Morés	1,0	0,0	1,0	61,0	0,0	61,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50178	Moros												SIN INFORMACIÓN
2015	50179	Moyuela												SIN INFORMACIÓN
2015	50180	Mozota	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50181	Muel	1,0	1,0	0,0	241,0	241,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50182	Muela (La)	2,0	1,0	1,0	698,0	278,0	420,0	1,0	5,0		1,0		INCOMPLETA
2015	50183	Munébrega												SIN INFORMACIÓN
2015	50184	Murero												SIN INFORMACIÓN
2015	50185	Murillo de Gállego	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50186	Navardún												SIN INFORMACIÓN
2015	50187	Nigüella												SIN INFORMACIÓN
2015	50188	Nombrevilla												SIN INFORMACIÓN
2015	50189	Nonaspe	2,0	1,0	1,0	240,0	220,0	20,0	1,0	2,0	0,0	1,0	0,0	COMPLETA
2015	50190	Novallas												SIN INFORMACIÓN
2015	50191	Novillas	3,0	1,0	2,0	1988,0	224,0	1764,0	1,0	0,0	0,0	2,0	0,0	COMPLETA
2015	50192	Nuévalos	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50193	Nuez de Ebro	1,0	0,0	1,0	25,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50194	Olvés												SIN INFORMACIÓN
2015	50195	Orcajo												SIN INFORMACIÓN
2015	50196	Orera												SIN INFORMACIÓN
2015	50197	Orés												SIN INFORMACIÓN
2015	50198	Oseja												SIN INFORMACIÓN
2015	50199	Osera de Ebro	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2015	50200	Paniza	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	3,0	3,0	COMPLETA
2015	50201	Paracuellos de Jiloca												SIN INFORMACIÓN
2015	50202	Paracuellos de la Ribera												SIN INFORMACIÓN
2015	50203	Pastriz	1,0	1,0	0,0	318,0	318,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50204	Pedrola	3,0	0,0	3,0	1717,0	0,0	1717,0	0,0	1,0	0,0	3,0	2,0	COMPLETA
2015	50205	Pedrosas (Las)												SIN INFORMACIÓN
2015	50206	Perdiguera	2,0	0,0	2,0	3765,0	0,0	3765,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50207	Piedratajada												SIN INFORMACIÓN
2015	50208	Pina de Ebro	1,0	0,0	1,0	1389,0	0,0	1389,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50209	Pinseque	2,0	2,0	0,0	595,0	595,0	0,0	2,0	4,0	0,0	4,0	2,0	COMPLETA
2015	50210	Pintanos (Los)												SIN INFORMACIÓN
2015	50211	Plasencia de Jalón												SIN INFORMACIÓN
2015	50212	Pleitas												SIN INFORMACIÓN
2015	50213	Plenas												SIN INFORMACIÓN
2015	50214	Pomer	1,0	1,0	0,0	97,0	97,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50215	Pozuel de Ariza												SIN INFORMACIÓN
2015	50216	Pozuelo de Aragón												SIN INFORMACIÓN
2015	50217	Pradilla de Ebro	1,0	0,0	1,0	1523,0	0,0	1523,0	0,0	1,0	0,0	1,0	1,0	COMPLETA
2015	50218	Puebla de Albortón												SIN INFORMACIÓN
2015	50219	Puebla de Alfindén (La)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	2,0	1,0	COMPLETA
2015	50220	Puendeluna												SIN INFORMACIÓN
2015	50221	Purujosa												SIN INFORMACIÓN
2015	50222	Quinto	5,0	2,0	3,0	4297,0	389,0	3908,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50223	Remolinos												SIN INFORMACIÓN
2015	50224	Retascón												SIN INFORMACIÓN
2015	50225	Ricla	3,0	1,0	2,0	655,0	342,0	313,0	1,0	3,0	0,0	0,0	0,0	COMPLETA
2015	50227	Romanos												SIN INFORMACIÓN
2015	50228	Rueda de Jalón												SIN INFORMACIÓN
2015	50229	Ruesca												SIN INFORMACIÓN
2015	50230	Sádaba	1,0	0,0	1,0	1029,0	0,0	1029,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50231	Salillas de Jalón												SIN INFORMACIÓN
2015	50232	Salvatierra de Esca												SIN INFORMACIÓN
2015	50233	Samper del Salz	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	COMPLETA
2015	50234	San Martín de la Virgen de Moncayo	1,0	1,0	0,0	82,0	82,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50235	San Mateo de Gállego	11,0	3,0	8,0	16391,0	353,0	16038,0	3,0	0,0	0,0	2,0	2,0	COMPLETA
2015	50236	Santa Cruz de Grío												SIN INFORMACIÓN
2015	50237	Santa Cruz de Moncayo												SIN INFORMACIÓN
2015	50238	Santa Eulalia de Gállego								2,0				INCOMPLETA
2015	50239	Santed												SIN INFORMACIÓN
2015	50240	Sástago												SIN INFORMACIÓN
2015	50241	Saviñán	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2015	50242	Sediles												SIN INFORMACIÓN
2015	50243	Sestrica												SIN INFORMACIÓN
2015	50244	Sierra de Luna												SIN INFORMACIÓN
2015	50245	Sigüés	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2015	50246	Sisamón												SIN INFORMACIÓN
2015	50247	Sobradiel	2,0	1,0	1,0	138,0	88,0	50,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50248	Sos del Rey Católico												SIN INFORMACIÓN
2015	50249	Tabuenca												SIN INFORMACIÓN
2015	50250	Talamantes	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50251	Tarazona	2,0	0,0	2,0	2780,0	0,0	2780,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2015	50252	Tauste	3,0	1,0	2,0	1752,0	471,0	1281,0	2,0	2,0	1,0	3,0	2,0	INCOMPLETA
2015	50253	Terrer												SIN INFORMACIÓN
2015	50254	Tierga												SIN INFORMACIÓN
2015	50255	Tobed												SIN INFORMACIÓN
2015	50256	Torralba de los Frailes												SIN INFORMACIÓN
2015	50257	Torralba de Ribota												SIN INFORMACIÓN
2015	50258	Torralbilla	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50259	Torrehermosa												SIN INFORMACIÓN
2015	50260	Torrelapaja												SIN INFORMACIÓN
2015	50261	Torrellas	2,0	1,0	1,0	251,0	226,0	25,0	1,0	1,0	0,0	1,0	1,0	COMPLETA
2015	50262	Torres de Berrellén	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	COMPLETA
2015	50263	Torrijo de la Cañada	1,0	1,0	0,0	175,0	175,0	0,0	1,0	4,0	0,0	0,0	0,0	COMPLETA
2015	50264	Tosos												SIN INFORMACIÓN
2015	50265	Trasmoz												SIN INFORMACIÓN
2015	50266	Trasobares												SIN INFORMACIÓN
2015	50267	Uncastillo												SIN INFORMACIÓN
2015	50268	Undués de Lerda												SIN INFORMACIÓN
2015	50269	Urrea de Jalón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	2,0	2,0	COMPLETA
2015	50270	Urriés												SIN INFORMACIÓN
2015	50271	Used	1,0	1,0	0,0	475,0	475,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50272	Utebo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	1,0	6,0	3,0	COMPLETA
2015	50273	Valdehorna												SIN INFORMACIÓN
2015	50274	Val de San Martín												SIN INFORMACIÓN
2015	50275	Valmadrid												SIN INFORMACIÓN
2015	50276	Valpalmas												SIN INFORMACIÓN
2015	50277	Valtorres												SIN INFORMACIÓN
2015	50278	Velilla de Ebro	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2015	50279	Velilla de Jiloca												SIN INFORMACIÓN
2015	50280	Vera de Moncayo	1,0	0,0	1,0	41,0	0,0	41,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2015	50281	Vierlas												SIN INFORMACIÓN
2015	50282	Vilueña (La)												SIN INFORMACIÓN
2015	50283	Villadoz												SIN INFORMACIÓN
2015	50284	Villafeliche												SIN INFORMACIÓN
2015	50285	Villafranca de Ebro												SIN INFORMACIÓN
2015	50286	Villalba de Perejil												SIN INFORMACIÓN
2015	50287	Villalengua												SIN INFORMACIÓN
2015	50288	Villanueva de Gállego	1,0	1,0	0,0	242,0	242,0	0,0	1,0	3,0	0,0	1,0	1,0	COMPLETA
2015	50289	Villanueva de Jiloca												SIN INFORMACIÓN
2015	50290	Villanueva de Huerva												SIN INFORMACIÓN
2015	50291	Villar de los Navarros												SIN INFORMACIÓN
2015	50292	Villarreal de Huerva												SIN INFORMACIÓN
2015	50293	Villarroya de la Sierra	2,0	0,0	2,0	324,0	0,0	324,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2015	50294	Villarroya del Campo												SIN INFORMACIÓN
2015	50295	Vistabella												SIN INFORMACIÓN
2015	50296	Zaida (La)	1,0	0,0	1,0	290,0	0,0	290,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2015	50297	Zaragoza	134,0	93,0	41,0	344343,0	199444,0	144899,0	1007,0	716,0	21,0	46,0	69,0	COMPLETA
2015	50298	Zuera	1,0	1,0	0,0	65,0	65,0	0,0	1,0	4,0	0,0	1,0	1,0	COMPLETA
2015	50901	Biel												SIN INFORMACIÓN
2015	50902	Marracos												SIN INFORMACIÓN
2015	50903	Villamayor de Gállego	3,0	1,0	2,0	312,0	208,0	104,0	1,0	3,0	0,0	4,0	3,0	COMPLETA
2014	22001	Abiego	1,0	0,0	1,0	51,0	0,0	51,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22002	Abizanda												SIN INFORMACIÓN
2014	22003	Adahuesca												SIN INFORMACIÓN
2014	22004	Agüero	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22006	Aísa	2,0	2,0	0,0	272,0	272,0	0,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22007	Albalate de Cinca	2,0	0,0	2,0	1771,0	0,0	1771,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22008	Albalatillo												SIN INFORMACIÓN
2014	22009	Albelda	1,0	0,0	1,0	325,0	0,0	325,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22011	Albero Alto												SIN INFORMACIÓN
2014	22012	Albero Bajo												SIN INFORMACIÓN
2014	22013	Alberuela de Tubo	3,0	1,0	2,0	1082,0	200,0	882,0	1,0	0,0	0,0	1,0	0,0	COMPLETA
2014	22014	Alcalá de Gurrea	1,0	0,0	1,0	288,0	0,0	288,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22015	Alcalá del Obispo	3,0	1,0	2,0	834,0	114,0	720,0	1,0	0,0	0,0	4,0	1,0	COMPLETA
2014	22016	Alcampell	1,0	0,0	1,0	176,0	0,0	176,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22017	Alcolea de Cinca	5,0	0,0	5,0	3742,0	0,0	3742,0	0,0	0,0	0,0	2,0	0,0	COMPLETA
2014	22018	Alcubierre	1,0	0,0	1,0	450,0	0,0	450,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22019	Alerre												SIN INFORMACIÓN
2014	22020	Alfántega												SIN INFORMACIÓN
2014	22021	Almudévar	7,0	0,0	7,0	7448,0	0,0	7448,0	0,0	1,0	0,0	1,0	1,0	COMPLETA
2014	22022	Almunia de San Juan	3,0	2,0	1,0	732,0	572,0	160,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22023	Almuniente	2,0	0,0	2,0	2326,0	0,0	2326,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22024	Alquézar	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2014	22025	Altorricón	2,0	2,0	0,0	530,0	530,0	0,0	2,0	0,0	0,0	1,0	1,0	COMPLETA
2014	22027	Angüés	4,0	2,0	2,0	434,0	190,0	244,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22028	Ansó												SIN INFORMACIÓN
2014	22029	Antillón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22032	Aragüés del Puerto												SIN INFORMACIÓN
2014	22035	Arén	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22036	Argavieso	1,0	0,0	1,0	1022,0	0,0	1022,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22037	Arguis	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22039	Ayerbe	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	1,0	0,0	COMPLETA
2014	22040	Azanuy-Alins												SIN INFORMACIÓN
2014	22041	Azara												SIN INFORMACIÓN
2014	22042	Azlor	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	COMPLETA
2014	22043	Baells	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22044	Bailo												SIN INFORMACIÓN
2014	22045	Baldellou												SIN INFORMACIÓN
2014	22046	Ballobar												SIN INFORMACIÓN
2014	22047	Banastás												SIN INFORMACIÓN
2014	22048	Barbastro	6,0	4,0	2,0	2965,0	1212,0	1753,0	5,0	2,0	4,0	1,0	2,0	INCOMPLETA
2014	22049	Barbués	3,0	0,0	3,0	3646,0	0,0	3646,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22050	Barbuñales	2,0	0,0	2,0	1764,0	0,0	1764,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22051	Bárcabo												SIN INFORMACIÓN
2014	22052	Belver de Cinca	4,0	1,0	3,0	7520,0	250,0	7270,0	1,0	1,0	1,0	0,0	0,0	COMPLETA
2014	22053	Benabarre	7,0	0,0	7,0	2523,0	0,0	2523,0	0,0	6,0	0,0	1,0	0,0	COMPLETA
2014	22054	Benasque	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	COMPLETA
2014	22055	Berbegal	1,0	0,0	1,0	117,0	0,0	117,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22057	Bielsa	1,0	0,0	1,0	195,0	0,0	195,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22058	Bierge	1,0	0,0	1,0	195,0	0,0	195,0	0,0	6,0	0,0	0,0	0,0	COMPLETA
2014	22059	Biescas	4,0	0,0	4,0	1250,0	0,0	1250,0	0,0	1,0	1,0	0,0	0,0	COMPLETA
2014	22060	Binaced	11,0	3,0	8,0	6830,0	516,0	6314,0	3,0	3,0	1,0	0,0	0,0	COMPLETA
2014	22061	Binéfar	9,0	1,0	8,0	17964,0	11813,0	6151,0	0,0	7,0	0,0	1,0	0,0	COMPLETA
2014	22062	Bisaurri	1,0	0,0	1,0	63,0	0,0	63,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22063	Biscarrués	1,0	0,0	1,0	23,0	0,0	23,0	0,0	2,0	1,0	0,0	0,0	COMPLETA
2014	22064	Blecua y Torres	7,0	0,0	7,0	4272,0	0,0	4272,0	0,0	5,0	0,0	1,0	0,0	COMPLETA
2014	22066	Boltaña	1,0	0,0	1,0	122,0	0,0	122,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22067	Bonansa	1,0	1,0	0,0	485,0	485,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22068	Borau												SIN INFORMACIÓN
2014	22069	Broto												SIN INFORMACIÓN
2014	22072	Caldearenas												SIN INFORMACIÓN
2014	22074	Campo												SIN INFORMACIÓN
2014	22075	Camporrells												SIN INFORMACIÓN
2014	22076	Canal de Berdún	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22077	Candasnos												SIN INFORMACIÓN
2014	22078	Canfranc	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22079	Capdesaso												SIN INFORMACIÓN
2014	22080	Capella	6,0	0,0	6,0	4896,0	0,0	4896,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22081	Casbas de Huesca												SIN INFORMACIÓN
2014	22082	Castejón del Puente												SIN INFORMACIÓN
2014	22083	Castejón de Monegros	2,0	0,0	2,0	2251,0	0,0	2251,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22084	Castejón de Sos	4,0	1,0	3,0	1475,0	378,0	1097,0	2,0	0,0	0,0	1,0	1,0	COMPLETA
2014	22085	Castelflorite	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22086	Castiello de Jaca												SIN INFORMACIÓN
2014	22087	Castigaleu	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22088	Castillazuelo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22089	Castillonroy												SIN INFORMACIÓN
2014	22090	Colungo	1,0	1,0	0,0	105,0	105,0	0,0	1,0	0,0	0,0	1,0	0,0	COMPLETA
2014	22094	Chalamera												SIN INFORMACIÓN
2014	22095	Chía	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22096	Chimillas												SIN INFORMACIÓN
2014	22099	Esplús	1,0	0,0	1,0	54,0	0,0	54,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22102	Estada												SIN INFORMACIÓN
2014	22103	Estadilla	2,0	0,0	2,0	1852,0	0,0	1852,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22105	Estopiñán del Castillo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22106	Fago												SIN INFORMACIÓN
2014	22107	Fanlo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	COMPLETA
2014	22109	Fiscal	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22110	Fonz	1,0	0,0	1,0	272,0	0,0	272,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22111	Foradada del Toscar												SIN INFORMACIÓN
2014	22112	Fraga	3,0	1,0	2,0	8845,0	459,0	8386,0	1,0	3,0	3,0	3,0	3,0	COMPLETA
2014	22113	Fueva (La)	5,0	1,0	4,0	3773,0	140,0	3633,0	1,0	5,0	1,0	0,0	0,0	COMPLETA
2014	22114	Gistaín	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22115	Grado (El)	1,0	1,0	0,0	171,0	171,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22116	Grañén	10,0	1,0	9,0	11243,0	283,0	10960,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22117	Graus	16,0	2,0	14,0	6299,0	548,0	5751,0	3,0	13,0	7,0	2,0	0,0	COMPLETA
2014	22119	Gurrea de Gállego	2,0	0,0	2,0	3664,0	0,0	3664,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2014	22122	Hoz de Jaca	1,0	1,0	0,0	254,0	254,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22124	Huerto												SIN INFORMACIÓN
2014	22125	Huesca	1,0	1,0	0,0	9267,0	9267,0	0,0	54,0	6,0	9,0	5,0	8,0	COMPLETA
2014	22126	Ibieca												SIN INFORMACIÓN
2014	22127	Igriés	1,0	0,0	1,0	1878,0	0,0	1878,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22128	Ilche	3,0	0,0	3,0	2214,0	0,0	2214,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22129	Isábena	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	3,0	0,0	1,0	COMPLETA
2014	22130	Jaca	2,0	1,0	1,0	584,0	401,0	183,0	1,0	10,0	8,0	0,0	3,0	COMPLETA
2014	22131	Jasa	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22133	Labuerda	1,0	1,0	0,0	243,0	243,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22135	Laluenga	1,0	0,0	1,0	195,0	0,0	195,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22136	Lalueza	3,0	0,0	3,0	2416,0	0,0	2416,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22137	Lanaja	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	COMPLETA
2014	22139	Laperdiguera	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22141	Lascellas-Ponzano	1,0	0,0	1,0	480,0	0,0	480,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22142	Lascuarre	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2014	22143	Laspaúles												SIN INFORMACIÓN
2014	22144	Laspuña	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	2,0	COMPLETA
2014	22149	Loarre												SIN INFORMACIÓN
2014	22150	Loporzano	1,0	0,0	1,0	324,0	0,0	324,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2014	22151	Loscorrales	1,0	0,0	1,0	1852,0	0,0	1852,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2014	22155	Monesma y Cajigar												SIN INFORMACIÓN
2014	22156	Monflorite-Lascasas	7,0	1,0	6,0	5564,0	176,0	5388,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
