Año	Residencia área código	Residencia continente nombre	Residencia país código	Residencia país nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2017	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	2,0
2017	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	54,0
2017	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	67,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22048	Barbastro	6	Hombre	1,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22048	Barbastro	6	Mujer	3,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22125	Huesca	7	Hombre	6,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22125	Huesca	7	Mujer	22,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22130	Jaca	6	Mujer	2,0
2017	01	Europa	115	Italia	UE-28	22	Huesca	22158	Monzón	6	Mujer	3,0
2017	01	Europa	115	Italia	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	2,0
2017	01	Europa	115	Italia	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2017	01	Europa	115	Italia	UE-28	44	Teruel	44216	Teruel	7	Hombre	3,0
2017	01	Europa	115	Italia	UE-28	44	Teruel	44216	Teruel	7	Mujer	3,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	1,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	4,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	138,0
2017	01	Europa	115	Italia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	264,0
2017	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22048	Barbastro	6	Hombre	1,0
2017	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22125	Huesca	7	Hombre	2,0
2017	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22125	Huesca	7	Mujer	1,0
2017	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22130	Jaca	6	Hombre	3,0
2017	01	Europa	117	Luxemburgo	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	35,0
2017	01	Europa	117	Luxemburgo	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	48,0
2017	01	Europa	118	Malta	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	4,0
2017	01	Europa	118	Malta	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22048	Barbastro	6	Hombre	1,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22048	Barbastro	6	Mujer	2,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22112	Fraga	6	Hombre	3,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22112	Fraga	6	Mujer	5,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22125	Huesca	7	Hombre	10,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22125	Huesca	7	Mujer	19,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22130	Jaca	6	Hombre	2,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22130	Jaca	6	Mujer	3,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22158	Monzón	6	Hombre	1,0
2017	01	Europa	121	Países Bajos	UE-28	22	Huesca	22158	Monzón	6	Mujer	2,0
2017	01	Europa	121	Países Bajos	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2017	01	Europa	121	Países Bajos	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	2,0
2017	01	Europa	121	Países Bajos	UE-28	44	Teruel	44216	Teruel	7	Hombre	2,0
2017	01	Europa	121	Países Bajos	UE-28	44	Teruel	44216	Teruel	7	Mujer	2,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	2,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	4,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	142,0
2017	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	177,0
2017	01	Europa	122	Polonia	UE-28	22	Huesca	22125	Huesca	7	Hombre	5,0
2017	01	Europa	122	Polonia	UE-28	22	Huesca	22125	Huesca	7	Mujer	2,0
2017	01	Europa	122	Polonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	28,0
2017	01	Europa	122	Polonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	11,0
2017	01	Europa	123	Portugal	UE-28	22	Huesca	22112	Fraga	6	Hombre	4,0
2017	01	Europa	123	Portugal	UE-28	22	Huesca	22112	Fraga	6	Mujer	1,0
2017	01	Europa	123	Portugal	UE-28	22	Huesca	22125	Huesca	7	Hombre	1,0
2017	01	Europa	123	Portugal	UE-28	22	Huesca	22125	Huesca	7	Mujer	3,0
2017	01	Europa	123	Portugal	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2017	01	Europa	123	Portugal	UE-28	44	Teruel	44216	Teruel	7	Mujer	3,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	1,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	60,0
2017	01	Europa	123	Portugal	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	64,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22048	Barbastro	6	Hombre	5,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22048	Barbastro	6	Mujer	13,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22112	Fraga	6	Hombre	6,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22112	Fraga	6	Mujer	11,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22125	Huesca	7	Hombre	91,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22125	Huesca	7	Mujer	93,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22130	Jaca	6	Hombre	12,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22130	Jaca	6	Mujer	15,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22158	Monzón	6	Hombre	8,0
2017	01	Europa	125	Reino Unido	UE-28	22	Huesca	22158	Monzón	6	Mujer	12,0
2017	01	Europa	125	Reino Unido	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	16,0
2017	01	Europa	125	Reino Unido	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	9,0
2017	01	Europa	125	Reino Unido	UE-28	44	Teruel	44216	Teruel	7	Hombre	58,0
2017	01	Europa	125	Reino Unido	UE-28	44	Teruel	44216	Teruel	7	Mujer	44,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	8,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	18,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	5,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	5,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	8,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	11,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	8,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	800,0
2017	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	855,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22048	Barbastro	6	Hombre	13,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22048	Barbastro	6	Mujer	12,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22112	Fraga	6	Hombre	3,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22112	Fraga	6	Mujer	6,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22125	Huesca	7	Hombre	48,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22125	Huesca	7	Mujer	59,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22130	Jaca	6	Hombre	13,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22130	Jaca	6	Mujer	13,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22158	Monzón	6	Hombre	17,0
2017	01	Europa	126	Alemania	UE-28	22	Huesca	22158	Monzón	6	Mujer	21,0
2017	01	Europa	126	Alemania	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	14,0
2017	01	Europa	126	Alemania	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	3,0
2017	01	Europa	126	Alemania	UE-28	44	Teruel	44216	Teruel	7	Hombre	20,0
2017	01	Europa	126	Alemania	UE-28	44	Teruel	44216	Teruel	7	Mujer	26,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	19,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	10,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	5,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	2,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	11,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	13,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	20,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	15,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	7,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	14,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	969,0
2017	01	Europa	126	Alemania	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	1001,0
2017	01	Europa	128	Rumanía	UE-28	22	Huesca	22125	Huesca	7	Hombre	1,0
2017	01	Europa	128	Rumanía	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	1,0
2017	01	Europa	128	Rumanía	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2017	01	Europa	128	Rumanía	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	10,0
2017	01	Europa	128	Rumanía	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	4,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22048	Barbastro	6	Hombre	4,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22048	Barbastro	6	Mujer	2,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22125	Huesca	7	Hombre	5,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22125	Huesca	7	Mujer	6,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22130	Jaca	6	Hombre	2,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22130	Jaca	6	Mujer	5,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22158	Monzón	6	Hombre	2,0
2017	01	Europa	131	Suecia	UE-28	22	Huesca	22158	Monzón	6	Mujer	1,0
2017	01	Europa	131	Suecia	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2017	01	Europa	131	Suecia	UE-28	44	Teruel	44216	Teruel	7	Hombre	5,0
2017	01	Europa	131	Suecia	UE-28	44	Teruel	44216	Teruel	7	Mujer	4,0
2017	01	Europa	131	Suecia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2017	01	Europa	131	Suecia	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2017	01	Europa	131	Suecia	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2017	01	Europa	131	Suecia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	70,0
2017	01	Europa	131	Suecia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	49,0
2017	01	Europa	136	Letonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2017	01	Europa	141	Estonia	UE-28	22	Huesca	22130	Jaca	6	Hombre	1,0
2017	01	Europa	141	Estonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2017	01	Europa	142	Lituania	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	2,0
2017	01	Europa	143	República Checa	UE-28	22	Huesca	22125	Huesca	7	Hombre	2,0
2017	01	Europa	143	República Checa	UE-28	22	Huesca	22125	Huesca	7	Mujer	2,0
2017	01	Europa	143	República Checa	UE-28	44	Teruel	44216	Teruel	7	Mujer	1,0
2017	01	Europa	143	República Checa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	18,0
2017	01	Europa	143	República Checa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	8,0
2017	01	Europa	144	Eslovaquia	UE-28	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	01	Europa	144	Eslovaquia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	10,0
2017	01	Europa	144	Eslovaquia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	1,0
2017	01	Europa	146	Croacia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3,0
2017	01	Europa	147	Eslovenia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	2,0
2017	02	Europa	114	Islandia	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	2,0
2017	02	Europa	114	Islandia	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	1,0
2017	02	Europa	114	Islandia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2017	02	Europa	114	Islandia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	2,0
2017	02	Europa	120	Noruega	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	1,0
2017	02	Europa	120	Noruega	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	02	Europa	120	Noruega	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	2,0
2017	02	Europa	120	Noruega	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	3,0
2017	02	Europa	120	Noruega	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	3,0
2017	02	Europa	120	Noruega	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	4,0
2017	02	Europa	120	Noruega	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2017	02	Europa	120	Noruega	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2017	02	Europa	120	Noruega	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	12,0
2017	02	Europa	120	Noruega	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	26,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	11,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	10,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	9,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	12,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	12,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	14,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	4,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	3,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	14,0
2017	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	9,0
2017	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	3,0
2017	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	6,0
2017	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	7,0
2017	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	6,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	3,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	4,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	3,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	145,0
2017	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	134,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	9,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	5,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	6,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	8,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	12,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	18,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	4,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	7,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	4,0
2017	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	9,0
2017	02	Europa	132	Suiza	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	5,0
2017	02	Europa	132	Suiza	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	9,0
2017	02	Europa	132	Suiza	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	12,0
2017	02	Europa	132	Suiza	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	15,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	16,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	13,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	3,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	3,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	3,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	331,0
2017	02	Europa	132	Suiza	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	415,0
2017	02	Europa	135	Ucrania	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	4,0
2017	02	Europa	154	Rusia	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	1,0
2017	02	Europa	154	Rusia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	16,0
2017	02	Europa	154	Rusia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	15,0
2017	02	Europa	157	Serbia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2017	02	Europa	436	Turquía	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	2,0
2017	02	Europa	436	Turquía	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	1,0
2017	02	Europa	436	Turquía	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	1,0
2017	02	Europa	436	Turquía	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2017	02	Europa	436	Turquía	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	7,0
2017	02	Europa	436	Turquía	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	6,0
2017	03	África	203	Argelia	Magreb	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	03	África	203	Argelia	Magreb	22	Huesca	22158	Monzón	6	Hombre	2,0
2017	03	África	203	Argelia	Magreb	22	Huesca	22158	Monzón	6	Mujer	1,0
2017	03	África	203	Argelia	Magreb	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2017	03	África	203	Argelia	Magreb	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2017	03	África	203	Argelia	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	5,0
2017	03	África	203	Argelia	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	4,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22048	Barbastro	6	Hombre	1,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22125	Huesca	7	Hombre	2,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22125	Huesca	7	Mujer	1,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22130	Jaca	6	Hombre	1,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22130	Jaca	6	Mujer	1,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22158	Monzón	6	Hombre	4,0
2017	03	África	228	Marruecos	Magreb	22	Huesca	22158	Monzón	6	Mujer	1,0
2017	03	África	228	Marruecos	Magreb	44	Teruel	44013	Alcañiz	6	Hombre	3,0
2017	03	África	228	Marruecos	Magreb	44	Teruel	44013	Alcañiz	6	Mujer	2,0
2017	03	África	228	Marruecos	Magreb	44	Teruel	44216	Teruel	7	Hombre	4,0
2017	03	África	228	Marruecos	Magreb	44	Teruel	44216	Teruel	7	Mujer	6,0
2017	03	África	228	Marruecos	Magreb	50	Zaragoza	50067	Calatayud	6	Hombre	2,0
2017	03	África	228	Marruecos	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	03	África	228	Marruecos	Magreb	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2017	03	África	228	Marruecos	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	35,0
2017	03	África	228	Marruecos	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	41,0
2017	03	África	230	Mauritania	Magreb	22	Huesca	22125	Huesca	7	Hombre	2,0
2017	03	África	230	Mauritania	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	3,0
2017	03	África	230	Mauritania	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	1,0
2017	03	África	248	Túnez	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	16,0
2017	03	África	248	Túnez	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	14,0
2017	04	África	202	Angola	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	2,0
2017	04	África	202	Angola	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	1,0
2017	04	África	204	Benin	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2017	04	África	204	Benin	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2017	04	África	207	Cabo Verde	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	2,0
2017	04	África	207	Cabo Verde	Resto de África	44	Teruel	44216	Teruel	7	Mujer	1,0
2017	04	África	208	Camerún	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	3,0
