Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Edad (grandes grupos)	Sexo	Personas
2008	44	44116	Gargallo	16 a 64	Hombres	34
2008	44	44116	Gargallo	65 y más	Hombres	15
2008	44	44117	Gea de Albarracín	0 a 15	Hombres	16
2008	44	44117	Gea de Albarracín	16 a 64	Hombres	134
2008	44	44117	Gea de Albarracín	65 y más	Hombres	80
2008	44	44118	Ginebrosa (La)	0 a 15	Hombres	15
2008	44	44118	Ginebrosa (La)	16 a 64	Hombres	98
2008	44	44118	Ginebrosa (La)	65 y más	Hombres	34
2008	44	44119	Griegos	0 a 15	Hombres	8
2008	44	44119	Griegos	16 a 64	Hombres	58
2008	44	44119	Griegos	65 y más	Hombres	24
2008	44	44120	Guadalaviar	0 a 15	Hombres	18
2008	44	44120	Guadalaviar	16 a 64	Hombres	87
2008	44	44120	Guadalaviar	65 y más	Hombres	31
2008	44	44121	Gúdar	0 a 15	Hombres	6
2008	44	44121	Gúdar	16 a 64	Hombres	36
2008	44	44121	Gúdar	65 y más	Hombres	13
2008	44	44122	Híjar	0 a 15	Hombres	124
2008	44	44122	Híjar	16 a 64	Hombres	615
2008	44	44122	Híjar	65 y más	Hombres	260
2008	44	44123	Hinojosa de Jarque	0 a 15	Hombres	3
2008	44	44123	Hinojosa de Jarque	16 a 64	Hombres	55
2008	44	44123	Hinojosa de Jarque	65 y más	Hombres	25
2008	44	44124	Hoz de la Vieja (La)	0 a 15	Hombres	1
2008	44	44124	Hoz de la Vieja (La)	16 a 64	Hombres	31
2008	44	44124	Hoz de la Vieja (La)	65 y más	Hombres	17
2008	44	44125	Huesa del Común	0 a 15	Hombres	2
2008	44	44125	Huesa del Común	16 a 64	Hombres	38
2008	44	44125	Huesa del Común	65 y más	Hombres	26
2008	44	44126	Iglesuela del Cid (La)	0 a 15	Hombres	31
2008	44	44126	Iglesuela del Cid (La)	16 a 64	Hombres	179
2008	44	44126	Iglesuela del Cid (La)	65 y más	Hombres	68
2008	44	44127	Jabaloyas	16 a 64	Hombres	27
2008	44	44127	Jabaloyas	65 y más	Hombres	20
2008	44	44128	Jarque de la Val	0 a 15	Hombres	2
2008	44	44128	Jarque de la Val	16 a 64	Hombres	34
2008	44	44128	Jarque de la Val	65 y más	Hombres	21
2008	44	44129	Jatiel	0 a 15	Hombres	1
2008	44	44129	Jatiel	16 a 64	Hombres	16
2008	44	44129	Jatiel	65 y más	Hombres	9
2008	44	44130	Jorcas	0 a 15	Hombres	1
2008	44	44130	Jorcas	16 a 64	Hombres	16
2008	44	44130	Jorcas	65 y más	Hombres	14
2008	44	44131	Josa	0 a 15	Hombres	3
2008	44	44131	Josa	16 a 64	Hombres	10
2008	44	44131	Josa	65 y más	Hombres	7
2008	44	44132	Lagueruela	16 a 64	Hombres	19
2008	44	44132	Lagueruela	65 y más	Hombres	16
2008	44	44133	Lanzuela	16 a 64	Hombres	15
2008	44	44133	Lanzuela	65 y más	Hombres	6
2008	44	44135	Libros	0 a 15	Hombres	3
2008	44	44135	Libros	16 a 64	Hombres	43
2008	44	44135	Libros	65 y más	Hombres	35
2008	44	44136	Lidón	0 a 15	Hombres	1
2008	44	44136	Lidón	16 a 64	Hombres	15
2008	44	44136	Lidón	65 y más	Hombres	15
2008	44	44137	Linares de Mora	0 a 15	Hombres	11
2008	44	44137	Linares de Mora	16 a 64	Hombres	141
2008	44	44137	Linares de Mora	65 y más	Hombres	46
2008	44	44138	Loscos	0 a 15	Hombres	5
2008	44	44138	Loscos	16 a 64	Hombres	63
2008	44	44138	Loscos	65 y más	Hombres	45
2008	44	44141	Lledó	0 a 15	Hombres	9
2008	44	44141	Lledó	16 a 64	Hombres	66
2008	44	44141	Lledó	65 y más	Hombres	28
2008	44	44142	Maicas	16 a 64	Hombres	14
2008	44	44142	Maicas	65 y más	Hombres	7
2008	44	44143	Manzanera	0 a 15	Hombres	30
2008	44	44143	Manzanera	16 a 64	Hombres	211
2008	44	44143	Manzanera	65 y más	Hombres	64
2008	44	44144	Martín del Río	0 a 15	Hombres	36
2008	44	44144	Martín del Río	16 a 64	Hombres	141
2008	44	44144	Martín del Río	65 y más	Hombres	61
2008	44	44145	Mas de las Matas	0 a 15	Hombres	96
2008	44	44145	Mas de las Matas	16 a 64	Hombres	448
2008	44	44145	Mas de las Matas	65 y más	Hombres	201
2008	44	44146	Mata de los Olmos (La)	0 a 15	Hombres	11
2008	44	44146	Mata de los Olmos (La)	16 a 64	Hombres	99
2008	44	44146	Mata de los Olmos (La)	65 y más	Hombres	29
2008	44	44147	Mazaleón	0 a 15	Hombres	35
2008	44	44147	Mazaleón	16 a 64	Hombres	192
2008	44	44147	Mazaleón	65 y más	Hombres	87
2008	44	44148	Mezquita de Jarque	0 a 15	Hombres	5
2008	44	44148	Mezquita de Jarque	16 a 64	Hombres	49
2008	44	44148	Mezquita de Jarque	65 y más	Hombres	21
2008	44	44149	Mirambel	0 a 15	Hombres	5
2008	44	44149	Mirambel	16 a 64	Hombres	51
2008	44	44149	Mirambel	65 y más	Hombres	20
2008	44	44150	Miravete de la Sierra	16 a 64	Hombres	15
2008	44	44150	Miravete de la Sierra	65 y más	Hombres	10
2008	44	44151	Molinos	0 a 15	Hombres	17
2008	44	44151	Molinos	16 a 64	Hombres	107
2008	44	44151	Molinos	65 y más	Hombres	45
2008	44	44152	Monforte de Moyuela	0 a 15	Hombres	1
2008	44	44152	Monforte de Moyuela	16 a 64	Hombres	34
2008	44	44152	Monforte de Moyuela	65 y más	Hombres	18
2008	44	44153	Monreal del Campo	0 a 15	Hombres	190
2008	44	44153	Monreal del Campo	16 a 64	Hombres	910
2008	44	44153	Monreal del Campo	65 y más	Hombres	275
2008	44	44154	Monroyo	0 a 15	Hombres	28
2008	44	44154	Monroyo	16 a 64	Hombres	164
2008	44	44154	Monroyo	65 y más	Hombres	47
2008	44	44155	Montalbán	0 a 15	Hombres	99
2008	44	44155	Montalbán	16 a 64	Hombres	519
2008	44	44155	Montalbán	65 y más	Hombres	140
2008	44	44156	Monteagudo del Castillo	0 a 15	Hombres	2
2008	44	44156	Monteagudo del Castillo	16 a 64	Hombres	31
2008	44	44156	Monteagudo del Castillo	65 y más	Hombres	15
2008	44	44157	Monterde de Albarracín	0 a 15	Hombres	1
2008	44	44157	Monterde de Albarracín	16 a 64	Hombres	24
2008	44	44157	Monterde de Albarracín	65 y más	Hombres	17
2008	44	44158	Mora de Rubielos	0 a 15	Hombres	145
2008	44	44158	Mora de Rubielos	16 a 64	Hombres	614
2008	44	44158	Mora de Rubielos	65 y más	Hombres	155
2008	44	44159	Moscardón	0 a 15	Hombres	2
2008	44	44159	Moscardón	16 a 64	Hombres	17
2008	44	44159	Moscardón	65 y más	Hombres	15
2008	44	44160	Mosqueruela	0 a 15	Hombres	39
2008	44	44160	Mosqueruela	16 a 64	Hombres	209
2008	44	44160	Mosqueruela	65 y más	Hombres	90
2008	44	44161	Muniesa	0 a 15	Hombres	49
2008	44	44161	Muniesa	16 a 64	Hombres	221
2008	44	44161	Muniesa	65 y más	Hombres	119
2008	44	44163	Noguera de Albarracín	0 a 15	Hombres	5
2008	44	44163	Noguera de Albarracín	16 a 64	Hombres	46
2008	44	44163	Noguera de Albarracín	65 y más	Hombres	25
2008	44	44164	Nogueras	0 a 15	Hombres	2
2008	44	44164	Nogueras	16 a 64	Hombres	15
2008	44	44164	Nogueras	65 y más	Hombres	7
2008	44	44165	Nogueruelas	0 a 15	Hombres	12
2008	44	44165	Nogueruelas	16 a 64	Hombres	96
2008	44	44165	Nogueruelas	65 y más	Hombres	33
2008	44	44167	Obón	0 a 15	Hombres	1
2008	44	44167	Obón	16 a 64	Hombres	12
2008	44	44167	Obón	65 y más	Hombres	16
2008	44	44168	Odón	0 a 15	Hombres	10
2008	44	44168	Odón	16 a 64	Hombres	62
2008	44	44168	Odón	65 y más	Hombres	37
2008	44	44169	Ojos Negros	0 a 15	Hombres	29
2008	44	44169	Ojos Negros	16 a 64	Hombres	132
2008	44	44169	Ojos Negros	65 y más	Hombres	106
2008	44	44171	Olba	0 a 15	Hombres	10
2008	44	44171	Olba	16 a 64	Hombres	78
2008	44	44171	Olba	65 y más	Hombres	33
2008	44	44172	Oliete	0 a 15	Hombres	24
2008	44	44172	Oliete	16 a 64	Hombres	149
2008	44	44172	Oliete	65 y más	Hombres	97
2008	44	44173	Olmos (Los)	0 a 15	Hombres	8
2008	44	44173	Olmos (Los)	16 a 64	Hombres	38
2008	44	44173	Olmos (Los)	65 y más	Hombres	28
2008	44	44174	Orihuela del Tremedal	0 a 15	Hombres	37
2008	44	44174	Orihuela del Tremedal	16 a 64	Hombres	197
2008	44	44174	Orihuela del Tremedal	65 y más	Hombres	65
2008	44	44175	Orrios	0 a 15	Hombres	6
2008	44	44175	Orrios	16 a 64	Hombres	56
2008	44	44175	Orrios	65 y más	Hombres	27
2008	44	44176	Palomar de Arroyos	0 a 15	Hombres	9
2008	44	44176	Palomar de Arroyos	16 a 64	Hombres	76
2008	44	44176	Palomar de Arroyos	65 y más	Hombres	36
2008	44	44177	Pancrudo	16 a 64	Hombres	26
2008	44	44177	Pancrudo	65 y más	Hombres	33
2008	44	44178	Parras de Castellote (Las)	16 a 64	Hombres	26
2008	44	44178	Parras de Castellote (Las)	65 y más	Hombres	14
2008	44	44179	Peñarroya de Tastavins	0 a 15	Hombres	33
2008	44	44179	Peñarroya de Tastavins	16 a 64	Hombres	171
2008	44	44179	Peñarroya de Tastavins	65 y más	Hombres	72
2008	44	44180	Peracense	16 a 64	Hombres	29
2008	44	44180	Peracense	65 y más	Hombres	27
2008	44	44181	Peralejos	16 a 64	Hombres	31
2008	44	44181	Peralejos	65 y más	Hombres	13
2008	44	44182	Perales del Alfambra	0 a 15	Hombres	16
2008	44	44182	Perales del Alfambra	16 a 64	Hombres	103
2008	44	44182	Perales del Alfambra	65 y más	Hombres	43
2008	44	44183	Pitarque	0 a 15	Hombres	2
2008	44	44183	Pitarque	16 a 64	Hombres	28
2008	44	44183	Pitarque	65 y más	Hombres	18
2008	44	44184	Plou	16 a 64	Hombres	23
2008	44	44184	Plou	65 y más	Hombres	8
2008	44	44185	Pobo (El)	0 a 15	Hombres	5
2008	44	44185	Pobo (El)	16 a 64	Hombres	56
2008	44	44185	Pobo (El)	65 y más	Hombres	24
2008	44	44187	Portellada (La)	0 a 15	Hombres	1
2008	44	44187	Portellada (La)	16 a 64	Hombres	90
2008	44	44187	Portellada (La)	65 y más	Hombres	46
2008	44	44189	Pozondón	16 a 64	Hombres	22
2008	44	44189	Pozondón	65 y más	Hombres	18
2008	44	44190	Pozuel del Campo	0 a 15	Hombres	3
2008	44	44190	Pozuel del Campo	16 a 64	Hombres	30
2008	44	44190	Pozuel del Campo	65 y más	Hombres	23
2008	44	44191	Puebla de Híjar (La)	0 a 15	Hombres	58
2008	44	44191	Puebla de Híjar (La)	16 a 64	Hombres	322
2008	44	44191	Puebla de Híjar (La)	65 y más	Hombres	141
2008	44	44192	Puebla de Valverde (La)	0 a 15	Hombres	24
2008	44	44192	Puebla de Valverde (La)	16 a 64	Hombres	207
2008	44	44192	Puebla de Valverde (La)	65 y más	Hombres	70
2008	44	44193	Puertomingalvo	0 a 15	Hombres	22
2008	44	44193	Puertomingalvo	16 a 64	Hombres	125
2008	44	44193	Puertomingalvo	65 y más	Hombres	29
2008	44	44194	Ráfales	0 a 15	Hombres	2
2008	44	44194	Ráfales	16 a 64	Hombres	51
2008	44	44194	Ráfales	65 y más	Hombres	32
2008	44	44195	Rillo	0 a 15	Hombres	3
2008	44	44195	Rillo	16 a 64	Hombres	26
2008	44	44195	Rillo	65 y más	Hombres	28
2008	44	44196	Riodeva	0 a 15	Hombres	8
2008	44	44196	Riodeva	16 a 64	Hombres	50
2008	44	44196	Riodeva	65 y más	Hombres	39
2008	44	44197	Ródenas	0 a 15	Hombres	3
2008	44	44197	Ródenas	16 a 64	Hombres	25
2008	44	44197	Ródenas	65 y más	Hombres	16
2008	44	44198	Royuela	0 a 15	Hombres	12
2008	44	44198	Royuela	16 a 64	Hombres	65
2008	44	44198	Royuela	65 y más	Hombres	43
2008	44	44199	Rubiales	0 a 15	Hombres	1
2008	44	44199	Rubiales	16 a 64	Hombres	23
2008	44	44199	Rubiales	65 y más	Hombres	12
2008	44	44200	Rubielos de la Cérida	16 a 64	Hombres	9
2008	44	44200	Rubielos de la Cérida	65 y más	Hombres	16
2008	44	44201	Rubielos de Mora	0 a 15	Hombres	67
2008	44	44201	Rubielos de Mora	16 a 64	Hombres	256
2008	44	44201	Rubielos de Mora	65 y más	Hombres	76
2008	44	44203	Salcedillo	16 a 64	Hombres	4
2008	44	44203	Salcedillo	65 y más	Hombres	3
2008	44	44204	Saldón	0 a 15	Hombres	2
2008	44	44204	Saldón	16 a 64	Hombres	11
2008	44	44204	Saldón	65 y más	Hombres	8
2008	44	44205	Samper de Calanda	0 a 15	Hombres	48
2008	44	44205	Samper de Calanda	16 a 64	Hombres	273
2008	44	44205	Samper de Calanda	65 y más	Hombres	158
2008	44	44206	San Agustín	0 a 15	Hombres	4
2008	44	44206	San Agustín	16 a 64	Hombres	73
2008	44	44206	San Agustín	65 y más	Hombres	28
2008	44	44207	San Martín del Río	0 a 15	Hombres	3
2008	44	44207	San Martín del Río	16 a 64	Hombres	47
2008	44	44207	San Martín del Río	65 y más	Hombres	55
2008	44	44208	Santa Cruz de Nogueras	16 a 64	Hombres	8
2008	44	44208	Santa Cruz de Nogueras	65 y más	Hombres	12
2008	44	44209	Santa Eulalia	0 a 15	Hombres	61
2008	44	44209	Santa Eulalia	16 a 64	Hombres	344
2008	44	44209	Santa Eulalia	65 y más	Hombres	171
2008	44	44210	Sarrión	0 a 15	Hombres	77
2008	44	44210	Sarrión	16 a 64	Hombres	419
2008	44	44210	Sarrión	65 y más	Hombres	126
2008	44	44211	Segura de los Baños	16 a 64	Hombres	13
2008	44	44211	Segura de los Baños	65 y más	Hombres	13
2008	44	44212	Seno	16 a 64	Hombres	11
2008	44	44212	Seno	65 y más	Hombres	12
2008	44	44213	Singra	0 a 15	Hombres	4
2008	44	44213	Singra	16 a 64	Hombres	29
2008	44	44213	Singra	65 y más	Hombres	21
2008	44	44215	Terriente	0 a 15	Hombres	6
2008	44	44215	Terriente	16 a 64	Hombres	73
2008	44	44215	Terriente	65 y más	Hombres	31
2008	44	44216	Teruel	0 a 15	Hombres	2946
2008	44	44216	Teruel	16 a 64	Hombres	11683
2008	44	44216	Teruel	65 y más	Hombres	2501
2008	44	44217	Toril y Masegoso	16 a 64	Hombres	22
2008	44	44217	Toril y Masegoso	65 y más	Hombres	2
2008	44	44218	Tormón	16 a 64	Hombres	9
2008	44	44218	Tormón	65 y más	Hombres	12
2008	44	44219	Tornos	0 a 15	Hombres	6
2008	44	44219	Tornos	16 a 64	Hombres	76
2008	44	44219	Tornos	65 y más	Hombres	45
2008	44	44220	Torralba de los Sisones	0 a 15	Hombres	18
2008	44	44220	Torralba de los Sisones	16 a 64	Hombres	65
2008	44	44220	Torralba de los Sisones	65 y más	Hombres	39
2008	44	44221	Torrecilla de Alcañiz	0 a 15	Hombres	24
2008	44	44221	Torrecilla de Alcañiz	16 a 64	Hombres	131
2008	44	44221	Torrecilla de Alcañiz	65 y más	Hombres	70
2008	44	44222	Torrecilla del Rebollar	0 a 15	Hombres	6
2008	44	44222	Torrecilla del Rebollar	16 a 64	Hombres	47
2008	44	44222	Torrecilla del Rebollar	65 y más	Hombres	30
2008	44	44223	Torre de Arcas	0 a 15	Hombres	2
2008	44	44223	Torre de Arcas	16 a 64	Hombres	38
2008	44	44223	Torre de Arcas	65 y más	Hombres	17
2008	44	44224	Torre de las Arcas	0 a 15	Hombres	1
2008	44	44224	Torre de las Arcas	16 a 64	Hombres	8
2008	44	44224	Torre de las Arcas	65 y más	Hombres	10
2008	44	44225	Torre del Compte	0 a 15	Hombres	5
2008	44	44225	Torre del Compte	16 a 64	Hombres	52
2008	44	44225	Torre del Compte	65 y más	Hombres	27
2008	44	44226	Torrelacárcel	0 a 15	Hombres	3
2008	44	44226	Torrelacárcel	16 a 64	Hombres	62
2008	44	44226	Torrelacárcel	65 y más	Hombres	50
2008	44	44227	Torre los Negros	0 a 15	Hombres	2
2008	44	44227	Torre los Negros	16 a 64	Hombres	31
2008	44	44227	Torre los Negros	65 y más	Hombres	18
2008	44	44228	Torremocha de Jiloca	0 a 15	Hombres	4
2008	44	44228	Torremocha de Jiloca	16 a 64	Hombres	41
2008	44	44228	Torremocha de Jiloca	65 y más	Hombres	36
2008	44	44229	Torres de Albarracín	0 a 15	Hombres	8
2008	44	44229	Torres de Albarracín	16 a 64	Hombres	48
2008	44	44229	Torres de Albarracín	65 y más	Hombres	26
2008	44	44230	Torrevelilla	0 a 15	Hombres	7
2008	44	44230	Torrevelilla	16 a 64	Hombres	55
2008	44	44230	Torrevelilla	65 y más	Hombres	34
2008	44	44231	Torrijas	0 a 15	Hombres	1
2008	44	44231	Torrijas	16 a 64	Hombres	20
2008	44	44231	Torrijas	65 y más	Hombres	13
2008	44	44232	Torrijo del Campo	0 a 15	Hombres	19
2008	44	44232	Torrijo del Campo	16 a 64	Hombres	201
2008	44	44232	Torrijo del Campo	65 y más	Hombres	86
2008	44	44234	Tramacastiel	0 a 15	Hombres	5
2008	44	44234	Tramacastiel	16 a 64	Hombres	33
2008	44	44234	Tramacastiel	65 y más	Hombres	22
2008	44	44235	Tramacastilla	0 a 15	Hombres	4
2008	44	44235	Tramacastilla	16 a 64	Hombres	30
2008	44	44235	Tramacastilla	65 y más	Hombres	28
2008	44	44236	Tronchón	0 a 15	Hombres	5
2008	44	44236	Tronchón	16 a 64	Hombres	41
2008	44	44236	Tronchón	65 y más	Hombres	14
2008	44	44237	Urrea de Gaén	0 a 15	Hombres	22
2008	44	44237	Urrea de Gaén	16 a 64	Hombres	151
2008	44	44237	Urrea de Gaén	65 y más	Hombres	86
2008	44	44238	Utrillas	0 a 15	Hombres	223
2008	44	44238	Utrillas	16 a 64	Hombres	1298
2008	44	44238	Utrillas	65 y más	Hombres	235
2008	44	44239	Valacloche	0 a 15	Hombres	1
2008	44	44239	Valacloche	16 a 64	Hombres	11
2008	44	44239	Valacloche	65 y más	Hombres	8
2008	44	44240	Valbona	0 a 15	Hombres	7
2008	44	44240	Valbona	16 a 64	Hombres	78
2008	44	44240	Valbona	65 y más	Hombres	29
2008	44	44241	Valdealgorfa	0 a 15	Hombres	28
2008	44	44241	Valdealgorfa	16 a 64	Hombres	203
2008	44	44241	Valdealgorfa	65 y más	Hombres	102
2008	44	44243	Valdecuenca	0 a 15	Hombres	3
2008	44	44243	Valdecuenca	16 a 64	Hombres	30
2008	44	44243	Valdecuenca	65 y más	Hombres	9
2008	44	44244	Valdelinares	0 a 15	Hombres	5
2008	44	44244	Valdelinares	16 a 64	Hombres	39
2008	44	44244	Valdelinares	65 y más	Hombres	19
2008	44	44245	Valdeltormo	0 a 15	Hombres	15
2008	44	44245	Valdeltormo	16 a 64	Hombres	96
2008	44	44245	Valdeltormo	65 y más	Hombres	70
2008	44	44246	Valderrobres	0 a 15	Hombres	188
2008	44	44246	Valderrobres	16 a 64	Hombres	800
2008	44	44246	Valderrobres	65 y más	Hombres	222
2008	44	44247	Valjunquera	0 a 15	Hombres	20
2008	44	44247	Valjunquera	16 a 64	Hombres	112
2008	44	44247	Valjunquera	65 y más	Hombres	82
2008	44	44249	Vallecillo (El)	16 a 64	Hombres	18
2008	44	44249	Vallecillo (El)	65 y más	Hombres	7
2008	44	44250	Veguillas de la Sierra	16 a 64	Hombres	8
2008	44	44250	Veguillas de la Sierra	65 y más	Hombres	10
2008	44	44251	Villafranca del Campo	0 a 15	Hombres	29
2008	44	44251	Villafranca del Campo	16 a 64	Hombres	113
2008	44	44251	Villafranca del Campo	65 y más	Hombres	49
2008	44	44252	Villahermosa del Campo	0 a 15	Hombres	2
2008	44	44252	Villahermosa del Campo	16 a 64	Hombres	38
2008	44	44252	Villahermosa del Campo	65 y más	Hombres	13
2008	44	44256	Villanueva del Rebollar de la Sierra	0 a 15	Hombres	5
2008	44	44256	Villanueva del Rebollar de la Sierra	16 a 64	Hombres	12
2008	44	44256	Villanueva del Rebollar de la Sierra	65 y más	Hombres	11
2008	44	44257	Villar del Cobo	0 a 15	Hombres	4
2008	44	44257	Villar del Cobo	16 a 64	Hombres	75
2008	44	44257	Villar del Cobo	65 y más	Hombres	36
2008	44	44258	Villar del Salz	0 a 15	Hombres	3
2008	44	44258	Villar del Salz	16 a 64	Hombres	26
2008	44	44258	Villar del Salz	65 y más	Hombres	24
2008	44	44260	Villarluengo	0 a 15	Hombres	6
2008	44	44260	Villarluengo	16 a 64	Hombres	85
2008	44	44260	Villarluengo	65 y más	Hombres	30
2008	44	44261	Villarquemado	0 a 15	Hombres	55
2008	44	44261	Villarquemado	16 a 64	Hombres	302
2008	44	44261	Villarquemado	65 y más	Hombres	133
2008	44	44262	Villarroya de los Pinares	0 a 15	Hombres	12
2008	44	44262	Villarroya de los Pinares	16 a 64	Hombres	58
2008	44	44262	Villarroya de los Pinares	65 y más	Hombres	33
2008	44	44263	Villastar	0 a 15	Hombres	21
2008	44	44263	Villastar	16 a 64	Hombres	113
2008	44	44263	Villastar	65 y más	Hombres	55
2008	44	44264	Villel	0 a 15	Hombres	20
2008	44	44264	Villel	16 a 64	Hombres	142
2008	44	44264	Villel	65 y más	Hombres	61
2008	44	44265	Vinaceite	0 a 15	Hombres	15
2008	44	44265	Vinaceite	16 a 64	Hombres	109
2008	44	44265	Vinaceite	65 y más	Hombres	55
2008	44	44266	Visiedo	0 a 15	Hombres	3
2008	44	44266	Visiedo	16 a 64	Hombres	39
2008	44	44266	Visiedo	65 y más	Hombres	31
2008	44	44267	Vivel del Río Martín	0 a 15	Hombres	3
2008	44	44267	Vivel del Río Martín	16 a 64	Hombres	25
2008	44	44267	Vivel del Río Martín	65 y más	Hombres	20
2008	44	44268	Zoma (La)	16 a 64	Hombres	5
2008	44	44268	Zoma (La)	65 y más	Hombres	4
2008	50	50001	Abanto	16 a 64	Hombres	40
2008	50	50001	Abanto	65 y más	Hombres	31
2008	50	50002	Acered	0 a 15	Hombres	4
2008	50	50002	Acered	16 a 64	Hombres	50
2008	50	50002	Acered	65 y más	Hombres	48
2008	50	50003	Agón	0 a 15	Hombres	3
2008	50	50003	Agón	16 a 64	Hombres	57
2008	50	50003	Agón	65 y más	Hombres	29
2008	50	50004	Aguarón	0 a 15	Hombres	33
2008	50	50004	Aguarón	16 a 64	Hombres	332
2008	50	50004	Aguarón	65 y más	Hombres	123
2008	50	50005	Aguilón	0 a 15	Hombres	3
2008	50	50005	Aguilón	16 a 64	Hombres	81
2008	50	50005	Aguilón	65 y más	Hombres	45
2008	50	50006	Ainzón	0 a 15	Hombres	100
2008	50	50006	Ainzón	16 a 64	Hombres	414
2008	50	50006	Ainzón	65 y más	Hombres	149
2008	50	50007	Aladrén	0 a 15	Hombres	4
2008	50	50007	Aladrén	16 a 64	Hombres	21
2008	50	50007	Aladrén	65 y más	Hombres	13
2008	50	50008	Alagón	0 a 15	Hombres	590
2008	50	50008	Alagón	16 a 64	Hombres	2461
2008	50	50008	Alagón	65 y más	Hombres	473
2008	50	50009	Alarba	0 a 15	Hombres	6
2008	50	50009	Alarba	16 a 64	Hombres	50
2008	50	50009	Alarba	65 y más	Hombres	35
2008	50	50010	Alberite de San Juan	0 a 15	Hombres	6
2008	50	50010	Alberite de San Juan	16 a 64	Hombres	37
2008	50	50010	Alberite de San Juan	65 y más	Hombres	17
2008	50	50011	Albeta	0 a 15	Hombres	5
2008	50	50011	Albeta	16 a 64	Hombres	44
2008	50	50011	Albeta	65 y más	Hombres	19
2008	50	50012	Alborge	0 a 15	Hombres	9
2008	50	50012	Alborge	16 a 64	Hombres	36
2008	50	50012	Alborge	65 y más	Hombres	19
2008	50	50013	Alcalá de Ebro	0 a 15	Hombres	15
2008	50	50013	Alcalá de Ebro	16 a 64	Hombres	85
2008	50	50013	Alcalá de Ebro	65 y más	Hombres	40
2008	50	50014	Alcalá de Moncayo	0 a 15	Hombres	3
2008	50	50014	Alcalá de Moncayo	16 a 64	Hombres	54
2008	50	50014	Alcalá de Moncayo	65 y más	Hombres	33
2008	50	50015	Alconchel de Ariza	16 a 64	Hombres	31
2008	50	50015	Alconchel de Ariza	65 y más	Hombres	31
2008	50	50016	Aldehuela de Liestos	16 a 64	Hombres	22
2008	50	50016	Aldehuela de Liestos	65 y más	Hombres	13
2008	50	50017	Alfajarín	0 a 15	Hombres	158
2008	50	50017	Alfajarín	16 a 64	Hombres	756
2008	50	50017	Alfajarín	65 y más	Hombres	151
2008	50	50018	Alfamén	0 a 15	Hombres	85
2008	50	50018	Alfamén	16 a 64	Hombres	592
2008	50	50018	Alfamén	65 y más	Hombres	125
2008	50	50019	Alforque	0 a 15	Hombres	1
2008	50	50019	Alforque	16 a 64	Hombres	29
2008	50	50019	Alforque	65 y más	Hombres	8
2008	50	50020	Alhama de Aragón	0 a 15	Hombres	84
2008	50	50020	Alhama de Aragón	16 a 64	Hombres	427
2008	50	50020	Alhama de Aragón	65 y más	Hombres	118
2008	50	50021	Almochuel	16 a 64	Hombres	12
2008	50	50021	Almochuel	65 y más	Hombres	6
2008	50	50022	Almolda (La)	0 a 15	Hombres	35
2008	50	50022	Almolda (La)	16 a 64	Hombres	203
2008	50	50022	Almolda (La)	65 y más	Hombres	96
2008	50	50023	Almonacid de la Cuba	0 a 15	Hombres	10
2008	50	50023	Almonacid de la Cuba	16 a 64	Hombres	81
2008	50	50023	Almonacid de la Cuba	65 y más	Hombres	64
2008	50	50024	Almonacid de la Sierra	0 a 15	Hombres	41
2008	50	50024	Almonacid de la Sierra	16 a 64	Hombres	277
2008	50	50024	Almonacid de la Sierra	65 y más	Hombres	124
