Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2016	02	Europa	Resto de Europa	04	La Ribagorza	Hombre	21,0
2016	02	Europa	Resto de Europa	04	La Ribagorza	Mujer	25,0
2016	02	Europa	Resto de Europa	05	Cinco Villas	Hombre	13,0
2016	02	Europa	Resto de Europa	05	Cinco Villas	Mujer	10,0
2016	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Hombre	34,0
2016	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Mujer	47,0
2016	02	Europa	Resto de Europa	07	Somontano de Barbastro	Hombre	28,0
2016	02	Europa	Resto de Europa	07	Somontano de Barbastro	Mujer	30,0
2016	02	Europa	Resto de Europa	08	Cinca Medio	Hombre	23,0
2016	02	Europa	Resto de Europa	08	Cinca Medio	Mujer	24,0
2016	02	Europa	Resto de Europa	09	La Litera / La Llitera	Hombre	34,0
2016	02	Europa	Resto de Europa	09	La Litera / La Llitera	Mujer	21,0
2016	02	Europa	Resto de Europa	10	Los Monegros	Hombre	10,0
2016	02	Europa	Resto de Europa	10	Los Monegros	Mujer	6,0
2016	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Hombre	20,0
2016	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Mujer	33,0
2016	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Hombre	6,0
2016	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Mujer	7,0
2016	02	Europa	Resto de Europa	13	Campo de Borja	Hombre	11,0
2016	02	Europa	Resto de Europa	13	Campo de Borja	Mujer	9,0
2016	02	Europa	Resto de Europa	14	Aranda	Hombre	4,0
2016	02	Europa	Resto de Europa	14	Aranda	Mujer	1,0
2016	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Hombre	13,0
2016	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Mujer	9,0
2016	02	Europa	Resto de Europa	16	Valdejalón	Hombre	8,0
2016	02	Europa	Resto de Europa	16	Valdejalón	Mujer	14,0
2016	02	Europa	Resto de Europa	17	D.C. Zaragoza	Hombre	518,0
2016	02	Europa	Resto de Europa	17	D.C. Zaragoza	Mujer	575,0
2016	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Hombre	10,0
2016	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Mujer	9,0
2016	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	13,0
2016	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	16,0
2016	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Hombre	29,0
2016	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Mujer	37,0
2016	02	Europa	Resto de Europa	21	Campo de Cariñena	Hombre	5,0
2016	02	Europa	Resto de Europa	21	Campo de Cariñena	Mujer	8,0
2016	02	Europa	Resto de Europa	22	Campo de Belchite	Hombre	4,0
2016	02	Europa	Resto de Europa	22	Campo de Belchite	Mujer	4,0
2016	02	Europa	Resto de Europa	23	Bajo Martín	Hombre	2,0
2016	02	Europa	Resto de Europa	23	Bajo Martín	Mujer	1,0
2016	02	Europa	Resto de Europa	24	Campo de Daroca	Hombre	4,0
2016	02	Europa	Resto de Europa	24	Campo de Daroca	Mujer	11,0
2016	02	Europa	Resto de Europa	25	Jiloca	Hombre	10,0
2016	02	Europa	Resto de Europa	25	Jiloca	Mujer	8,0
2016	02	Europa	Resto de Europa	26	Cuencas Mineras	Hombre	6,0
2016	02	Europa	Resto de Europa	26	Cuencas Mineras	Mujer	9,0
2016	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Hombre	5,0
2016	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Mujer	5,0
2016	02	Europa	Resto de Europa	28	Bajo Aragón	Hombre	16,0
2016	02	Europa	Resto de Europa	28	Bajo Aragón	Mujer	26,0
2016	02	Europa	Resto de Europa	29	Comunidad de Teruel	Hombre	30,0
2016	02	Europa	Resto de Europa	29	Comunidad de Teruel	Mujer	34,0
2016	02	Europa	Resto de Europa	30	Maestrazgo	Hombre	3,0
2016	02	Europa	Resto de Europa	30	Maestrazgo	Mujer	9,0
2016	02	Europa	Resto de Europa	31	Sierra de Albarracín	Hombre	3,0
2016	02	Europa	Resto de Europa	31	Sierra de Albarracín	Mujer	4,0
2016	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Mujer	2,0
2016	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Hombre	8,0
2016	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Mujer	9,0
2016	03	África	Magreb	01	La Jacetania	Hombre	1,0
2016	03	África	Magreb	01	La Jacetania	Mujer	1,0
2016	03	África	Magreb	02	Alto Gállego	Hombre	2,0
2016	03	África	Magreb	04	La Ribagorza	Hombre	1,0
2016	03	África	Magreb	04	La Ribagorza	Mujer	1,0
2016	03	África	Magreb	05	Cinco Villas	Hombre	2,0
2016	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Hombre	5,0
2016	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Mujer	3,0
2016	03	África	Magreb	07	Somontano de Barbastro	Mujer	1,0
2016	03	África	Magreb	08	Cinca Medio	Hombre	8,0
2016	03	África	Magreb	08	Cinca Medio	Mujer	1,0
2016	03	África	Magreb	09	La Litera / La Llitera	Mujer	1,0
2016	03	África	Magreb	10	Los Monegros	Mujer	1,0
2016	03	África	Magreb	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2016	03	África	Magreb	12	Tarazona y el Moncayo	Hombre	4,0
2016	03	África	Magreb	12	Tarazona y el Moncayo	Mujer	1,0
2016	03	África	Magreb	15	Ribera Alta del Ebro	Hombre	6,0
2016	03	África	Magreb	15	Ribera Alta del Ebro	Mujer	4,0
2016	03	África	Magreb	16	Valdejalón	Hombre	3,0
2016	03	África	Magreb	16	Valdejalón	Mujer	1,0
2016	03	África	Magreb	17	D.C. Zaragoza	Hombre	54,0
2016	03	África	Magreb	17	D.C. Zaragoza	Mujer	56,0
2016	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2016	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2016	03	África	Magreb	20	Comunidad de Calatayud	Hombre	4,0
2016	03	África	Magreb	20	Comunidad de Calatayud	Mujer	2,0
2016	03	África	Magreb	23	Bajo Martín	Mujer	1,0
2016	03	África	Magreb	25	Jiloca	Hombre	1,0
2016	03	África	Magreb	25	Jiloca	Mujer	1,0
2016	03	África	Magreb	27	Andorra-Sierra de Arcos	Mujer	1,0
2016	03	África	Magreb	28	Bajo Aragón	Mujer	1,0
2016	03	África	Magreb	29	Comunidad de Teruel	Hombre	6,0
2016	03	África	Magreb	29	Comunidad de Teruel	Mujer	6,0
2016	04	África	Resto de África	01	La Jacetania	Hombre	2,0
2016	04	África	Resto de África	01	La Jacetania	Mujer	2,0
2016	04	África	Resto de África	02	Alto Gállego	Hombre	3,0
2016	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Hombre	26,0
2016	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Mujer	8,0
2016	04	África	Resto de África	07	Somontano de Barbastro	Hombre	6,0
2016	04	África	Resto de África	07	Somontano de Barbastro	Mujer	7,0
2016	04	África	Resto de África	08	Cinca Medio	Hombre	16,0
2016	04	África	Resto de África	08	Cinca Medio	Mujer	3,0
2016	04	África	Resto de África	09	La Litera / La Llitera	Hombre	12,0
2016	04	África	Resto de África	09	La Litera / La Llitera	Mujer	2,0
2016	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2016	04	África	Resto de África	12	Tarazona y el Moncayo	Hombre	1,0
2016	04	África	Resto de África	12	Tarazona y el Moncayo	Mujer	5,0
2016	04	África	Resto de África	13	Campo de Borja	Hombre	1,0
2016	04	África	Resto de África	17	D.C. Zaragoza	Hombre	123,0
2016	04	África	Resto de África	17	D.C. Zaragoza	Mujer	113,0
2016	04	África	Resto de África	18	Ribera Baja del Ebro	Hombre	1,0
2016	04	África	Resto de África	18	Ribera Baja del Ebro	Mujer	1,0
2016	04	África	Resto de África	20	Comunidad de Calatayud	Hombre	1,0
2016	04	África	Resto de África	20	Comunidad de Calatayud	Mujer	1,0
2016	04	África	Resto de África	21	Campo de Cariñena	Hombre	6,0
2016	04	África	Resto de África	21	Campo de Cariñena	Mujer	2,0
2016	04	África	Resto de África	27	Andorra-Sierra de Arcos	Hombre	3,0
2016	04	África	Resto de África	27	Andorra-Sierra de Arcos	Mujer	1,0
2016	04	África	Resto de África	28	Bajo Aragón	Hombre	3,0
2016	04	África	Resto de África	29	Comunidad de Teruel	Hombre	2,0
2016	04	África	Resto de África	29	Comunidad de Teruel	Mujer	4,0
2016	04	África	Resto de África	32	Gúdar-Javalambre	Mujer	1,0
2016	04	África	Resto de África	33	Matarraña / Matarranya	Hombre	1,0
2016	04	África	Resto de África	33	Matarraña / Matarranya	Mujer	1,0
2016	05	América	América del Norte	01	La Jacetania	Hombre	32,0
2016	05	América	América del Norte	01	La Jacetania	Mujer	41,0
2016	05	América	América del Norte	02	Alto Gállego	Hombre	12,0
2016	05	América	América del Norte	02	Alto Gállego	Mujer	11,0
2016	05	América	América del Norte	03	Sobrarbe	Hombre	8,0
2016	05	América	América del Norte	03	Sobrarbe	Mujer	2,0
2016	05	América	América del Norte	04	La Ribagorza	Hombre	11,0
2016	05	América	América del Norte	04	La Ribagorza	Mujer	14,0
2016	05	América	América del Norte	05	Cinco Villas	Hombre	17,0
2016	05	América	América del Norte	05	Cinco Villas	Mujer	17,0
2016	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Hombre	64,0
2016	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Mujer	62,0
2016	05	América	América del Norte	07	Somontano de Barbastro	Hombre	14,0
2016	05	América	América del Norte	07	Somontano de Barbastro	Mujer	17,0
2016	05	América	América del Norte	08	Cinca Medio	Hombre	7,0
2016	05	América	América del Norte	08	Cinca Medio	Mujer	15,0
2016	05	América	América del Norte	09	La Litera / La Llitera	Hombre	15,0
2016	05	América	América del Norte	09	La Litera / La Llitera	Mujer	7,0
2016	05	América	América del Norte	10	Los Monegros	Hombre	12,0
2016	05	América	América del Norte	10	Los Monegros	Mujer	7,0
2016	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Hombre	4,0
2016	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Mujer	9,0
2016	05	América	América del Norte	12	Tarazona y el Moncayo	Hombre	3,0
2016	05	América	América del Norte	12	Tarazona y el Moncayo	Mujer	7,0
2016	05	América	América del Norte	13	Campo de Borja	Hombre	6,0
2016	05	América	América del Norte	13	Campo de Borja	Mujer	12,0
2016	05	América	América del Norte	14	Aranda	Hombre	3,0
2016	05	América	América del Norte	14	Aranda	Mujer	3,0
2016	05	América	América del Norte	15	Ribera Alta del Ebro	Hombre	9,0
2016	05	América	América del Norte	15	Ribera Alta del Ebro	Mujer	10,0
2016	05	América	América del Norte	16	Valdejalón	Hombre	11,0
2016	05	América	América del Norte	16	Valdejalón	Mujer	20,0
2016	05	América	América del Norte	17	D.C. Zaragoza	Hombre	831,0
2016	05	América	América del Norte	17	D.C. Zaragoza	Mujer	1039,0
2016	05	América	América del Norte	18	Ribera Baja del Ebro	Hombre	1,0
2016	05	América	América del Norte	18	Ribera Baja del Ebro	Mujer	9,0
2016	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	4,0
2016	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	7,0
2016	05	América	América del Norte	20	Comunidad de Calatayud	Hombre	25,0
2016	05	América	América del Norte	20	Comunidad de Calatayud	Mujer	37,0
2016	05	América	América del Norte	21	Campo de Cariñena	Hombre	3,0
2016	05	América	América del Norte	21	Campo de Cariñena	Mujer	7,0
2016	05	América	América del Norte	22	Campo de Belchite	Mujer	4,0
2016	05	América	América del Norte	23	Bajo Martín	Hombre	1,0
2016	05	América	América del Norte	23	Bajo Martín	Mujer	1,0
2016	05	América	América del Norte	24	Campo de Daroca	Hombre	3,0
2016	05	América	América del Norte	24	Campo de Daroca	Mujer	4,0
2016	05	América	América del Norte	25	Jiloca	Hombre	25,0
2016	05	América	América del Norte	25	Jiloca	Mujer	21,0
2016	05	América	América del Norte	26	Cuencas Mineras	Hombre	8,0
2016	05	América	América del Norte	26	Cuencas Mineras	Mujer	3,0
2016	05	América	América del Norte	27	Andorra-Sierra de Arcos	Hombre	5,0
2016	05	América	América del Norte	27	Andorra-Sierra de Arcos	Mujer	5,0
2016	05	América	América del Norte	28	Bajo Aragón	Hombre	17,0
2016	05	América	América del Norte	28	Bajo Aragón	Mujer	13,0
2016	05	América	América del Norte	29	Comunidad de Teruel	Hombre	82,0
2016	05	América	América del Norte	29	Comunidad de Teruel	Mujer	84,0
2016	05	América	América del Norte	30	Maestrazgo	Hombre	1,0
2016	05	América	América del Norte	30	Maestrazgo	Mujer	2,0
2016	05	América	América del Norte	31	Sierra de Albarracín	Hombre	3,0
2016	05	América	América del Norte	31	Sierra de Albarracín	Mujer	1,0
2016	05	América	América del Norte	32	Gúdar-Javalambre	Hombre	4,0
2016	05	América	América del Norte	32	Gúdar-Javalambre	Mujer	6,0
2016	05	América	América del Norte	33	Matarraña / Matarranya	Hombre	3,0
2016	05	América	América del Norte	33	Matarraña / Matarranya	Mujer	6,0
2016	06	América	Resto de América	01	La Jacetania	Hombre	387,0
2016	06	América	Resto de América	01	La Jacetania	Mujer	409,0
2016	06	América	Resto de América	02	Alto Gállego	Hombre	84,0
2016	06	América	Resto de América	02	Alto Gállego	Mujer	108,0
2016	06	América	Resto de América	03	Sobrarbe	Hombre	190,0
2016	06	América	Resto de América	03	Sobrarbe	Mujer	202,0
2016	06	América	Resto de América	04	La Ribagorza	Hombre	156,0
2016	06	América	Resto de América	04	La Ribagorza	Mujer	176,0
2016	06	América	Resto de América	05	Cinco Villas	Hombre	390,0
2016	06	América	Resto de América	05	Cinco Villas	Mujer	490,0
2016	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Hombre	512,0
2016	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Mujer	516,0
2016	06	América	Resto de América	07	Somontano de Barbastro	Hombre	170,0
2016	06	América	Resto de América	07	Somontano de Barbastro	Mujer	178,0
2016	06	América	Resto de América	08	Cinca Medio	Hombre	94,0
2016	06	América	Resto de América	08	Cinca Medio	Mujer	86,0
2016	06	América	Resto de América	09	La Litera / La Llitera	Hombre	108,0
2016	06	América	Resto de América	09	La Litera / La Llitera	Mujer	97,0
2016	06	América	Resto de América	10	Los Monegros	Hombre	116,0
2016	06	América	Resto de América	10	Los Monegros	Mujer	142,0
2016	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Hombre	68,0
2016	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Mujer	81,0
2016	06	América	Resto de América	12	Tarazona y el Moncayo	Hombre	128,0
2016	06	América	Resto de América	12	Tarazona y el Moncayo	Mujer	122,0
2016	06	América	Resto de América	13	Campo de Borja	Hombre	79,0
2016	06	América	Resto de América	13	Campo de Borja	Mujer	98,0
2016	06	América	Resto de América	14	Aranda	Hombre	27,0
2016	06	América	Resto de América	14	Aranda	Mujer	38,0
2016	06	América	Resto de América	15	Ribera Alta del Ebro	Hombre	73,0
2016	06	América	Resto de América	15	Ribera Alta del Ebro	Mujer	65,0
2016	06	América	Resto de América	16	Valdejalón	Hombre	98,0
2016	06	América	Resto de América	16	Valdejalón	Mujer	102,0
2016	06	América	Resto de América	17	D.C. Zaragoza	Hombre	4167,0
2016	06	América	Resto de América	17	D.C. Zaragoza	Mujer	4195,0
2016	06	América	Resto de América	18	Ribera Baja del Ebro	Hombre	68,0
2016	06	América	Resto de América	18	Ribera Baja del Ebro	Mujer	67,0
2016	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	53,0
2016	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	59,0
2016	06	América	Resto de América	20	Comunidad de Calatayud	Hombre	241,0
2016	06	América	Resto de América	20	Comunidad de Calatayud	Mujer	242,0
2016	06	América	Resto de América	21	Campo de Cariñena	Hombre	59,0
2016	06	América	Resto de América	21	Campo de Cariñena	Mujer	71,0
2016	06	América	Resto de América	22	Campo de Belchite	Hombre	51,0
2016	06	América	Resto de América	22	Campo de Belchite	Mujer	68,0
2016	06	América	Resto de América	23	Bajo Martín	Hombre	33,0
2016	06	América	Resto de América	23	Bajo Martín	Mujer	44,0
2016	06	América	Resto de América	24	Campo de Daroca	Hombre	50,0
2016	06	América	Resto de América	24	Campo de Daroca	Mujer	42,0
2016	06	América	Resto de América	25	Jiloca	Hombre	53,0
2016	06	América	Resto de América	25	Jiloca	Mujer	67,0
2016	06	América	Resto de América	26	Cuencas Mineras	Hombre	121,0
2016	06	América	Resto de América	26	Cuencas Mineras	Mujer	102,0
2016	06	América	Resto de América	27	Andorra-Sierra de Arcos	Hombre	53,0
2016	06	América	Resto de América	27	Andorra-Sierra de Arcos	Mujer	49,0
2016	06	América	Resto de América	28	Bajo Aragón	Hombre	262,0
2016	06	América	Resto de América	28	Bajo Aragón	Mujer	325,0
2016	06	América	Resto de América	29	Comunidad de Teruel	Hombre	408,0
2016	06	América	Resto de América	29	Comunidad de Teruel	Mujer	402,0
2016	06	América	Resto de América	30	Maestrazgo	Hombre	93,0
2016	06	América	Resto de América	30	Maestrazgo	Mujer	108,0
2016	06	América	Resto de América	31	Sierra de Albarracín	Hombre	87,0
2016	06	América	Resto de América	31	Sierra de Albarracín	Mujer	59,0
2016	06	América	Resto de América	32	Gúdar-Javalambre	Hombre	74,0
2016	06	América	Resto de América	32	Gúdar-Javalambre	Mujer	71,0
2016	06	América	Resto de América	33	Matarraña / Matarranya	Hombre	78,0
2016	06	América	Resto de América	33	Matarraña / Matarranya	Mujer	71,0
2016	07	Asia	Asia	01	La Jacetania	Hombre	5,0
2016	07	Asia	Asia	01	La Jacetania	Mujer	1,0
2016	07	Asia	Asia	02	Alto Gállego	Hombre	5,0
2016	07	Asia	Asia	02	Alto Gállego	Mujer	3,0
2016	07	Asia	Asia	03	Sobrarbe	Hombre	2,0
2016	07	Asia	Asia	04	La Ribagorza	Hombre	3,0
2016	07	Asia	Asia	04	La Ribagorza	Mujer	1,0
2016	07	Asia	Asia	05	Cinco Villas	Hombre	2,0
2016	07	Asia	Asia	05	Cinco Villas	Mujer	3,0
2016	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Hombre	16,0
2016	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Mujer	4,0
2016	07	Asia	Asia	07	Somontano de Barbastro	Hombre	6,0
2016	07	Asia	Asia	07	Somontano de Barbastro	Mujer	3,0
2016	07	Asia	Asia	08	Cinca Medio	Hombre	2,0
2016	07	Asia	Asia	08	Cinca Medio	Mujer	1,0
2016	07	Asia	Asia	09	La Litera / La Llitera	Hombre	1,0
2016	07	Asia	Asia	09	La Litera / La Llitera	Mujer	4,0
2016	07	Asia	Asia	10	Los Monegros	Mujer	3,0
2016	07	Asia	Asia	11	Bajo Cinca / Baix Cinca	Hombre	3,0
2016	07	Asia	Asia	12	Tarazona y el Moncayo	Hombre	3,0
2016	07	Asia	Asia	12	Tarazona y el Moncayo	Mujer	2,0
2016	07	Asia	Asia	15	Ribera Alta del Ebro	Hombre	4,0
2016	07	Asia	Asia	15	Ribera Alta del Ebro	Mujer	1,0
2016	07	Asia	Asia	16	Valdejalón	Hombre	3,0
2016	07	Asia	Asia	16	Valdejalón	Mujer	1,0
2016	07	Asia	Asia	17	D.C. Zaragoza	Hombre	307,0
2016	07	Asia	Asia	17	D.C. Zaragoza	Mujer	224,0
2016	07	Asia	Asia	18	Ribera Baja del Ebro	Hombre	2,0
2016	07	Asia	Asia	18	Ribera Baja del Ebro	Mujer	2,0
2016	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2016	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	2,0
2016	07	Asia	Asia	20	Comunidad de Calatayud	Hombre	12,0
2016	07	Asia	Asia	20	Comunidad de Calatayud	Mujer	13,0
2016	07	Asia	Asia	21	Campo de Cariñena	Hombre	1,0
2016	07	Asia	Asia	24	Campo de Daroca	Hombre	1,0
2016	07	Asia	Asia	24	Campo de Daroca	Mujer	1,0
2016	07	Asia	Asia	26	Cuencas Mineras	Hombre	5,0
2016	07	Asia	Asia	26	Cuencas Mineras	Mujer	3,0
2016	07	Asia	Asia	27	Andorra-Sierra de Arcos	Hombre	2,0
2016	07	Asia	Asia	27	Andorra-Sierra de Arcos	Mujer	2,0
2016	07	Asia	Asia	28	Bajo Aragón	Hombre	5,0
2016	07	Asia	Asia	28	Bajo Aragón	Mujer	4,0
2016	07	Asia	Asia	29	Comunidad de Teruel	Hombre	6,0
2016	07	Asia	Asia	29	Comunidad de Teruel	Mujer	7,0
2016	07	Asia	Asia	30	Maestrazgo	Hombre	1,0
2016	07	Asia	Asia	32	Gúdar-Javalambre	Mujer	1,0
2016	07	Asia	Asia	33	Matarraña / Matarranya	Hombre	1,0
2016	07	Asia	Asia	33	Matarraña / Matarranya	Mujer	1,0
2016	08	Oceanía	Oceanía	01	La Jacetania	Hombre	2,0
2016	08	Oceanía	Oceanía	01	La Jacetania	Mujer	4,0
2016	08	Oceanía	Oceanía	02	Alto Gállego	Hombre	3,0
2016	08	Oceanía	Oceanía	02	Alto Gállego	Mujer	2,0
2016	08	Oceanía	Oceanía	04	La Ribagorza	Hombre	1,0
2016	08	Oceanía	Oceanía	04	La Ribagorza	Mujer	1,0
2016	08	Oceanía	Oceanía	05	Cinco Villas	Hombre	1,0
2016	08	Oceanía	Oceanía	05	Cinco Villas	Mujer	3,0
2016	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Hombre	9,0
2016	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Mujer	8,0
2016	08	Oceanía	Oceanía	07	Somontano de Barbastro	Hombre	1,0
2016	08	Oceanía	Oceanía	07	Somontano de Barbastro	Mujer	1,0
2016	08	Oceanía	Oceanía	10	Los Monegros	Hombre	1,0
2016	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Hombre	4,0
2016	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Mujer	1,0
2016	08	Oceanía	Oceanía	12	Tarazona y el Moncayo	Mujer	1,0
2016	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Hombre	2,0
2016	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Mujer	4,0
2016	08	Oceanía	Oceanía	16	Valdejalón	Hombre	1,0
2016	08	Oceanía	Oceanía	17	D.C. Zaragoza	Hombre	91,0
2016	08	Oceanía	Oceanía	17	D.C. Zaragoza	Mujer	107,0
2016	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Hombre	1,0
2016	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Mujer	1,0
2016	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2016	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2016	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Hombre	2,0
2016	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Mujer	5,0
2016	08	Oceanía	Oceanía	21	Campo de Cariñena	Mujer	3,0
2016	08	Oceanía	Oceanía	22	Campo de Belchite	Hombre	1,0
2016	08	Oceanía	Oceanía	24	Campo de Daroca	Hombre	1,0
2016	08	Oceanía	Oceanía	25	Jiloca	Hombre	1,0
2016	08	Oceanía	Oceanía	25	Jiloca	Mujer	2,0
2016	08	Oceanía	Oceanía	26	Cuencas Mineras	Hombre	4,0
2016	08	Oceanía	Oceanía	27	Andorra-Sierra de Arcos	Hombre	2,0
2016	08	Oceanía	Oceanía	28	Bajo Aragón	Hombre	3,0
2016	08	Oceanía	Oceanía	28	Bajo Aragón	Mujer	2,0
2016	08	Oceanía	Oceanía	29	Comunidad de Teruel	Hombre	10,0
2016	08	Oceanía	Oceanía	29	Comunidad de Teruel	Mujer	9,0
2016	08	Oceanía	Oceanía	30	Maestrazgo	Hombre	1,0
2016	08	Oceanía	Oceanía	31	Sierra de Albarracín	Mujer	3,0
2016	08	Oceanía	Oceanía	32	Gúdar-Javalambre	Hombre	1,0
2016	08	Oceanía	Oceanía	33	Matarraña / Matarranya	Hombre	1,0
2017	01	Europa	UE-28	01	La Jacetania	Hombre	244,0
2017	01	Europa	UE-28	01	La Jacetania	Mujer	250,0
2017	01	Europa	UE-28	02	Alto Gállego	Hombre	109,0
2017	01	Europa	UE-28	02	Alto Gállego	Mujer	123,0
2017	01	Europa	UE-28	03	Sobrarbe	Hombre	163,0
2017	01	Europa	UE-28	03	Sobrarbe	Mujer	211,0
2017	01	Europa	UE-28	04	La Ribagorza	Hombre	146,0
2017	01	Europa	UE-28	04	La Ribagorza	Mujer	137,0
2017	01	Europa	UE-28	05	Cinco Villas	Hombre	232,0
2017	01	Europa	UE-28	05	Cinco Villas	Mujer	279,0
2017	01	Europa	UE-28	06	Hoya de Huesca / Plana de Uesca	Hombre	593,0
2017	01	Europa	UE-28	06	Hoya de Huesca / Plana de Uesca	Mujer	593,0
2017	01	Europa	UE-28	07	Somontano de Barbastro	Hombre	226,0
2017	01	Europa	UE-28	07	Somontano de Barbastro	Mujer	200,0
2017	01	Europa	UE-28	08	Cinca Medio	Hombre	167,0
2017	01	Europa	UE-28	08	Cinca Medio	Mujer	163,0
2017	01	Europa	UE-28	09	La Litera / La Llitera	Hombre	119,0
2017	01	Europa	UE-28	09	La Litera / La Llitera	Mujer	96,0
2017	01	Europa	UE-28	10	Los Monegros	Hombre	123,0
2017	01	Europa	UE-28	10	Los Monegros	Mujer	174,0
2017	01	Europa	UE-28	11	Bajo Cinca / Baix Cinca	Hombre	122,0
2017	01	Europa	UE-28	11	Bajo Cinca / Baix Cinca	Mujer	125,0
2017	01	Europa	UE-28	12	Tarazona y el Moncayo	Hombre	54,0
2017	01	Europa	UE-28	12	Tarazona y el Moncayo	Mujer	52,0
2017	01	Europa	UE-28	13	Campo de Borja	Hombre	67,0
2017	01	Europa	UE-28	13	Campo de Borja	Mujer	54,0
2017	01	Europa	UE-28	14	Aranda	Hombre	16,0
2017	01	Europa	UE-28	14	Aranda	Mujer	22,0
2017	01	Europa	UE-28	15	Ribera Alta del Ebro	Hombre	98,0
2017	01	Europa	UE-28	15	Ribera Alta del Ebro	Mujer	88,0
2017	01	Europa	UE-28	16	Valdejalón	Hombre	93,0
2017	01	Europa	UE-28	16	Valdejalón	Mujer	86,0
2017	01	Europa	UE-28	17	D.C. Zaragoza	Hombre	4267,0
2017	01	Europa	UE-28	17	D.C. Zaragoza	Mujer	4642,0
2017	01	Europa	UE-28	18	Ribera Baja del Ebro	Hombre	80,0
2017	01	Europa	UE-28	18	Ribera Baja del Ebro	Mujer	73,0
2017	01	Europa	UE-28	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	104,0
2017	01	Europa	UE-28	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	85,0
2017	01	Europa	UE-28	20	Comunidad de Calatayud	Hombre	140,0
2017	01	Europa	UE-28	20	Comunidad de Calatayud	Mujer	161,0
2017	01	Europa	UE-28	21	Campo de Cariñena	Hombre	33,0
2017	01	Europa	UE-28	21	Campo de Cariñena	Mujer	34,0
