Año	Mes y año	Mes (código)	Mes nombre	AÑO-CNO	Comarca código	Comarca nombre	 CASE  WHEN Ocupación (1 dígito) código = '0' THEN '99' ELSE Ocupación (1 dígito) código END	Ocupación (1 dígito) descripción	Sexo	Número de contratos
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	48
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	61
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	2
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	15
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	6
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	86
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	85
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	9	Ocupaciones elementales	Hombres	140
2021	Octubre 2021	202110	Octubre	CNO - 2011	12	Tarazona y el Moncayo	9	Ocupaciones elementales	Mujeres	74
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	2	Técnicos y profesionales científicos e intelectuales	Hombres	13
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	2	Técnicos y profesionales científicos e intelectuales	Mujeres	20
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	3	Técnicos; profesionales de apoyo	Hombres	16
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	3	Técnicos; profesionales de apoyo	Mujeres	12
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	5
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	2
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	54
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	6
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	13
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	9
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	9	Ocupaciones elementales	Hombres	346
2021	Octubre 2021	202110	Octubre	CNO - 2011	13	Campo de Borja	9	Ocupaciones elementales	Mujeres	149
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	1	Directores y gerentes	Hombres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	1	Directores y gerentes	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	2	Técnicos y profesionales científicos e intelectuales	Hombres	9
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	2	Técnicos y profesionales científicos e intelectuales	Mujeres	10
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	3	Técnicos; profesionales de apoyo	Hombres	2
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	3	Técnicos; profesionales de apoyo	Mujeres	3
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	2
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	4
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	12
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	14
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	4
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	9	Ocupaciones elementales	Hombres	6
2021	Octubre 2021	202110	Octubre	CNO - 2011	14	Aranda	9	Ocupaciones elementales	Mujeres	4
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	1	Directores y gerentes	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	2	Técnicos y profesionales científicos e intelectuales	Hombres	21
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	2	Técnicos y profesionales científicos e intelectuales	Mujeres	21
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	3	Técnicos; profesionales de apoyo	Hombres	33
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	3	Técnicos; profesionales de apoyo	Mujeres	26
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	8
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	30
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	68
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	121
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	152
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	14
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	209
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	42
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	9	Ocupaciones elementales	Hombres	559
2021	Octubre 2021	202110	Octubre	CNO - 2011	15	Ribera Alta del Ebro	9	Ocupaciones elementales	Mujeres	371
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	2	Técnicos y profesionales científicos e intelectuales	Hombres	11
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	2	Técnicos y profesionales científicos e intelectuales	Mujeres	11
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	3	Técnicos; profesionales de apoyo	Hombres	20
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	3	Técnicos; profesionales de apoyo	Mujeres	13
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	13
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	24
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	31
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	66
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	58
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	18
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	64
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	42
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	170
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	25
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	9	Ocupaciones elementales	Hombres	638
2021	Octubre 2021	202110	Octubre	CNO - 2011	16	Valdejalón	9	Ocupaciones elementales	Mujeres	374
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	1	Directores y gerentes	Hombres	33
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	1	Directores y gerentes	Mujeres	25
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	2	Técnicos y profesionales científicos e intelectuales	Hombres	1227
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1623
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	3	Técnicos; profesionales de apoyo	Hombres	1836
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	3	Técnicos; profesionales de apoyo	Mujeres	1465
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	646
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1200
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	3952
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	5508
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	31
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	7
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	1585
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	314
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1424
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	662
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	9	Ocupaciones elementales	Hombres	6229
2021	Octubre 2021	202110	Octubre	CNO - 2011	17	Central	9	Ocupaciones elementales	Mujeres	5589
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	1	Directores y gerentes	Hombres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	2	Técnicos y profesionales científicos e intelectuales	Hombres	6
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	3	Técnicos; profesionales de apoyo	Hombres	17
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	3	Técnicos; profesionales de apoyo	Mujeres	7
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	7
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	17
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	43
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	2
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	28
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	5
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	71
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	2
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	9	Ocupaciones elementales	Hombres	81
2021	Octubre 2021	202110	Octubre	CNO - 2011	18	Ribera Baja del Ebro	9	Ocupaciones elementales	Mujeres	136
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Directores y gerentes	Hombres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Directores y gerentes	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Técnicos y profesionales científicos e intelectuales	Hombres	3
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Técnicos y profesionales científicos e intelectuales	Mujeres	13
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Técnicos; profesionales de apoyo	Hombres	7
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Técnicos; profesionales de apoyo	Mujeres	6
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	5
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	5
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	48
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	17
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	9
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	9	Ocupaciones elementales	Hombres	89
2021	Octubre 2021	202110	Octubre	CNO - 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	9	Ocupaciones elementales	Mujeres	39
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	1	Directores y gerentes	Mujeres	1
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	2	Técnicos y profesionales científicos e intelectuales	Hombres	15
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	3	Técnicos; profesionales de apoyo	Hombres	15
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	3	Técnicos; profesionales de apoyo	Mujeres	19
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	67
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	73
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	58
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	149
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	15
2021	Octubre 2021	202110	Octubre	CNO - 2011	20	Comunidad de Calatayud	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	3
