Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2017	1	Europa	01	UE-28	117	Luxemburgo	18	Ribera Baja del Ebro	Mujer	1,0
2017	1	Europa	01	UE-28	117	Luxemburgo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2017	1	Europa	01	UE-28	117	Luxemburgo	20	Comunidad de Calatayud	Mujer	3,0
2017	1	Europa	01	UE-28	117	Luxemburgo	28	Bajo Aragón	Mujer	1,0
2017	1	Europa	01	UE-28	117	Luxemburgo	29	Comunidad de Teruel	Mujer	3,0
2017	1	Europa	01	UE-28	118	Malta	17	D.C. Zaragoza	Mujer	3,0
2017	1	Europa	01	UE-28	121	Países Bajos	01	La Jacetania	Mujer	3,0
2017	1	Europa	01	UE-28	121	Países Bajos	02	Alto Gállego	Mujer	4,0
2017	1	Europa	01	UE-28	121	Países Bajos	03	Sobrarbe	Mujer	2,0
2017	1	Europa	01	UE-28	121	Países Bajos	04	La Ribagorza	Mujer	1,0
2017	1	Europa	01	UE-28	121	Países Bajos	05	Cinco Villas	Mujer	7,0
2017	1	Europa	01	UE-28	121	Países Bajos	06	Hoya de Huesca / Plana de Uesca	Mujer	19,0
2017	1	Europa	01	UE-28	121	Países Bajos	07	Somontano de Barbastro	Mujer	8,0
2017	1	Europa	01	UE-28	121	Países Bajos	08	Cinca Medio	Mujer	2,0
2017	1	Europa	01	UE-28	121	Países Bajos	09	La Litera / La Llitera	Mujer	1,0
2017	1	Europa	01	UE-28	121	Países Bajos	10	Los Monegros	Mujer	2,0
2017	1	Europa	01	UE-28	121	Países Bajos	11	Bajo Cinca / Baix Cinca	Mujer	8,0
2017	1	Europa	01	UE-28	121	Países Bajos	12	Tarazona y el Moncayo	Mujer	3,0
2017	1	Europa	01	UE-28	121	Países Bajos	13	Campo de Borja	Mujer	1,0
2017	1	Europa	01	UE-28	121	Países Bajos	15	Ribera Alta del Ebro	Mujer	1,0
2017	1	Europa	01	UE-28	121	Países Bajos	16	Valdejalón	Mujer	6,0
2017	1	Europa	01	UE-28	121	Países Bajos	17	D.C. Zaragoza	Mujer	180,0
2017	1	Europa	01	UE-28	121	Países Bajos	20	Comunidad de Calatayud	Mujer	8,0
2017	1	Europa	01	UE-28	121	Países Bajos	25	Jiloca	Mujer	2,0
2017	1	Europa	01	UE-28	121	Países Bajos	26	Cuencas Mineras	Mujer	4,0
2017	1	Europa	01	UE-28	121	Países Bajos	27	Andorra-Sierra de Arcos	Mujer	1,0
2017	1	Europa	01	UE-28	121	Países Bajos	28	Bajo Aragón	Mujer	2,0
2017	1	Europa	01	UE-28	121	Países Bajos	29	Comunidad de Teruel	Mujer	2,0
2017	1	Europa	01	UE-28	121	Países Bajos	31	Sierra de Albarracín	Mujer	1,0
2017	1	Europa	01	UE-28	121	Países Bajos	32	Gúdar-Javalambre	Mujer	1,0
2017	1	Europa	01	UE-28	122	Polonia	02	Alto Gállego	Mujer	3,0
2017	1	Europa	01	UE-28	122	Polonia	06	Hoya de Huesca / Plana de Uesca	Mujer	3,0
2017	1	Europa	01	UE-28	122	Polonia	17	D.C. Zaragoza	Mujer	11,0
2017	1	Europa	01	UE-28	123	Portugal	04	La Ribagorza	Mujer	5,0
2017	1	Europa	01	UE-28	123	Portugal	05	Cinco Villas	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	06	Hoya de Huesca / Plana de Uesca	Mujer	3,0
2017	1	Europa	01	UE-28	123	Portugal	07	Somontano de Barbastro	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	10	Los Monegros	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	11	Bajo Cinca / Baix Cinca	Mujer	4,0
2017	1	Europa	01	UE-28	123	Portugal	17	D.C. Zaragoza	Mujer	69,0
2017	1	Europa	01	UE-28	123	Portugal	18	Ribera Baja del Ebro	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	22	Campo de Belchite	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	23	Bajo Martín	Mujer	2,0
2017	1	Europa	01	UE-28	123	Portugal	28	Bajo Aragón	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	29	Comunidad de Teruel	Mujer	3,0
2017	1	Europa	01	UE-28	123	Portugal	30	Maestrazgo	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	32	Gúdar-Javalambre	Mujer	1,0
2017	1	Europa	01	UE-28	123	Portugal	33	Matarraña / Matarranya	Mujer	1,0
2017	1	Europa	01	UE-28	125	Reino Unido	01	La Jacetania	Mujer	15,0
2017	1	Europa	01	UE-28	125	Reino Unido	02	Alto Gállego	Mujer	10,0
2017	1	Europa	01	UE-28	125	Reino Unido	03	Sobrarbe	Mujer	2,0
2017	1	Europa	01	UE-28	125	Reino Unido	04	La Ribagorza	Mujer	11,0
2017	1	Europa	01	UE-28	125	Reino Unido	05	Cinco Villas	Mujer	17,0
2017	1	Europa	01	UE-28	125	Reino Unido	06	Hoya de Huesca / Plana de Uesca	Mujer	107,0
2017	1	Europa	01	UE-28	125	Reino Unido	07	Somontano de Barbastro	Mujer	19,0
2017	1	Europa	01	UE-28	125	Reino Unido	08	Cinca Medio	Mujer	13,0
2017	1	Europa	01	UE-28	125	Reino Unido	09	La Litera / La Llitera	Mujer	20,0
2017	1	Europa	01	UE-28	125	Reino Unido	10	Los Monegros	Mujer	16,0
2017	1	Europa	01	UE-28	125	Reino Unido	11	Bajo Cinca / Baix Cinca	Mujer	13,0
2017	1	Europa	01	UE-28	125	Reino Unido	12	Tarazona y el Moncayo	Mujer	10,0
2017	1	Europa	01	UE-28	125	Reino Unido	13	Campo de Borja	Mujer	9,0
2017	1	Europa	01	UE-28	125	Reino Unido	14	Aranda	Mujer	7,0
2017	1	Europa	01	UE-28	125	Reino Unido	15	Ribera Alta del Ebro	Mujer	12,0
2017	1	Europa	01	UE-28	125	Reino Unido	16	Valdejalón	Mujer	10,0
2017	1	Europa	01	UE-28	125	Reino Unido	17	D.C. Zaragoza	Mujer	886,0
2017	1	Europa	01	UE-28	125	Reino Unido	18	Ribera Baja del Ebro	Mujer	6,0
2017	1	Europa	01	UE-28	125	Reino Unido	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2017	1	Europa	01	UE-28	125	Reino Unido	20	Comunidad de Calatayud	Mujer	27,0
2017	1	Europa	01	UE-28	125	Reino Unido	21	Campo de Cariñena	Mujer	3,0
2017	1	Europa	01	UE-28	125	Reino Unido	22	Campo de Belchite	Mujer	5,0
2017	1	Europa	01	UE-28	125	Reino Unido	24	Campo de Daroca	Mujer	3,0
2017	1	Europa	01	UE-28	125	Reino Unido	25	Jiloca	Mujer	8,0
2017	1	Europa	01	UE-28	125	Reino Unido	26	Cuencas Mineras	Mujer	14,0
2017	1	Europa	01	UE-28	125	Reino Unido	27	Andorra-Sierra de Arcos	Mujer	3,0
2017	1	Europa	01	UE-28	125	Reino Unido	28	Bajo Aragón	Mujer	15,0
2017	1	Europa	01	UE-28	125	Reino Unido	29	Comunidad de Teruel	Mujer	47,0
2017	1	Europa	01	UE-28	125	Reino Unido	30	Maestrazgo	Mujer	1,0
2017	1	Europa	01	UE-28	125	Reino Unido	31	Sierra de Albarracín	Mujer	1,0
2017	1	Europa	01	UE-28	125	Reino Unido	32	Gúdar-Javalambre	Mujer	3,0
2017	1	Europa	01	UE-28	125	Reino Unido	33	Matarraña / Matarranya	Mujer	5,0
2017	1	Europa	01	UE-28	126	Alemania	01	La Jacetania	Mujer	24,0
2017	1	Europa	01	UE-28	126	Alemania	02	Alto Gállego	Mujer	11,0
2017	1	Europa	01	UE-28	126	Alemania	03	Sobrarbe	Mujer	2,0
2017	1	Europa	01	UE-28	126	Alemania	04	La Ribagorza	Mujer	8,0
2017	1	Europa	01	UE-28	126	Alemania	05	Cinco Villas	Mujer	24,0
2017	1	Europa	01	UE-28	126	Alemania	06	Hoya de Huesca / Plana de Uesca	Mujer	69,0
2017	1	Europa	01	UE-28	126	Alemania	07	Somontano de Barbastro	Mujer	16,0
2017	1	Europa	01	UE-28	126	Alemania	08	Cinca Medio	Mujer	23,0
2017	1	Europa	01	UE-28	126	Alemania	09	La Litera / La Llitera	Mujer	6,0
2017	1	Europa	01	UE-28	126	Alemania	10	Los Monegros	Mujer	14,0
2017	1	Europa	01	UE-28	126	Alemania	11	Bajo Cinca / Baix Cinca	Mujer	10,0
2017	1	Europa	01	UE-28	126	Alemania	12	Tarazona y el Moncayo	Mujer	19,0
2017	1	Europa	01	UE-28	126	Alemania	13	Campo de Borja	Mujer	9,0
2017	1	Europa	01	UE-28	126	Alemania	14	Aranda	Mujer	6,0
2017	1	Europa	01	UE-28	126	Alemania	15	Ribera Alta del Ebro	Mujer	18,0
2017	1	Europa	01	UE-28	126	Alemania	16	Valdejalón	Mujer	6,0
2017	1	Europa	01	UE-28	126	Alemania	17	D.C. Zaragoza	Mujer	1050,0
2017	1	Europa	01	UE-28	126	Alemania	18	Ribera Baja del Ebro	Mujer	4,0
2017	1	Europa	01	UE-28	126	Alemania	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	10,0
2017	1	Europa	01	UE-28	126	Alemania	20	Comunidad de Calatayud	Mujer	28,0
2017	1	Europa	01	UE-28	126	Alemania	21	Campo de Cariñena	Mujer	6,0
2017	1	Europa	01	UE-28	126	Alemania	22	Campo de Belchite	Mujer	2,0
2017	1	Europa	01	UE-28	126	Alemania	23	Bajo Martín	Mujer	10,0
2017	1	Europa	01	UE-28	126	Alemania	24	Campo de Daroca	Mujer	8,0
2017	1	Europa	01	UE-28	126	Alemania	25	Jiloca	Mujer	7,0
2017	1	Europa	01	UE-28	126	Alemania	26	Cuencas Mineras	Mujer	3,0
2017	1	Europa	01	UE-28	126	Alemania	27	Andorra-Sierra de Arcos	Mujer	5,0
2017	1	Europa	01	UE-28	126	Alemania	28	Bajo Aragón	Mujer	8,0
2017	1	Europa	01	UE-28	126	Alemania	29	Comunidad de Teruel	Mujer	38,0
2017	1	Europa	01	UE-28	126	Alemania	30	Maestrazgo	Mujer	6,0
2017	1	Europa	01	UE-28	126	Alemania	31	Sierra de Albarracín	Mujer	2,0
2017	1	Europa	01	UE-28	126	Alemania	32	Gúdar-Javalambre	Mujer	3,0
2017	1	Europa	01	UE-28	126	Alemania	33	Matarraña / Matarranya	Mujer	5,0
2017	1	Europa	01	UE-28	128	Rumanía	05	Cinco Villas	Mujer	2,0
2017	1	Europa	01	UE-28	128	Rumanía	17	D.C. Zaragoza	Mujer	4,0
2017	1	Europa	01	UE-28	128	Rumanía	20	Comunidad de Calatayud	Mujer	1,0
2017	1	Europa	01	UE-28	131	Suecia	01	La Jacetania	Mujer	6,0
2017	1	Europa	01	UE-28	131	Suecia	02	Alto Gállego	Mujer	2,0
2017	1	Europa	01	UE-28	131	Suecia	04	La Ribagorza	Mujer	1,0
2017	1	Europa	01	UE-28	131	Suecia	06	Hoya de Huesca / Plana de Uesca	Mujer	9,0
2017	1	Europa	01	UE-28	131	Suecia	07	Somontano de Barbastro	Mujer	3,0
2017	1	Europa	01	UE-28	131	Suecia	08	Cinca Medio	Mujer	2,0
2017	1	Europa	01	UE-28	131	Suecia	09	La Litera / La Llitera	Mujer	1,0
2017	1	Europa	01	UE-28	131	Suecia	12	Tarazona y el Moncayo	Mujer	1,0
2017	1	Europa	01	UE-28	131	Suecia	15	Ribera Alta del Ebro	Mujer	1,0
2017	1	Europa	01	UE-28	131	Suecia	17	D.C. Zaragoza	Mujer	51,0
2017	1	Europa	01	UE-28	131	Suecia	23	Bajo Martín	Mujer	4,0
2017	1	Europa	01	UE-28	131	Suecia	25	Jiloca	Mujer	1,0
2017	1	Europa	01	UE-28	131	Suecia	29	Comunidad de Teruel	Mujer	5,0
2017	1	Europa	01	UE-28	142	Lituania	16	Valdejalón	Mujer	1,0
2017	1	Europa	01	UE-28	143	República Checa	06	Hoya de Huesca / Plana de Uesca	Mujer	2,0
2017	1	Europa	01	UE-28	143	República Checa	17	D.C. Zaragoza	Mujer	8,0
2017	1	Europa	01	UE-28	143	República Checa	27	Andorra-Sierra de Arcos	Mujer	1,0
2017	1	Europa	01	UE-28	143	República Checa	28	Bajo Aragón	Mujer	3,0
2017	1	Europa	01	UE-28	143	República Checa	29	Comunidad de Teruel	Mujer	1,0
2017	1	Europa	01	UE-28	144	Eslovaquia	17	D.C. Zaragoza	Mujer	1,0
2017	1	Europa	01	UE-28	146	Croacia	17	D.C. Zaragoza	Mujer	3,0
2017	1	Europa	01	UE-28	147	Eslovenia	07	Somontano de Barbastro	Mujer	2,0
2017	1	Europa	02	Resto de Europa	114	Islandia	01	La Jacetania	Mujer	1,0
2017	1	Europa	02	Resto de Europa	114	Islandia	09	La Litera / La Llitera	Mujer	1,0
2017	1	Europa	02	Resto de Europa	114	Islandia	17	D.C. Zaragoza	Mujer	2,0
2017	1	Europa	02	Resto de Europa	120	Noruega	06	Hoya de Huesca / Plana de Uesca	Mujer	2,0
2017	1	Europa	02	Resto de Europa	120	Noruega	13	Campo de Borja	Mujer	1,0
2017	1	Europa	02	Resto de Europa	120	Noruega	17	D.C. Zaragoza	Mujer	26,0
2017	1	Europa	02	Resto de Europa	120	Noruega	20	Comunidad de Calatayud	Mujer	1,0
2017	1	Europa	02	Resto de Europa	120	Noruega	21	Campo de Cariñena	Mujer	1,0
2017	1	Europa	02	Resto de Europa	120	Noruega	29	Comunidad de Teruel	Mujer	4,0
2017	1	Europa	02	Resto de Europa	124	Andorra	01	La Jacetania	Mujer	5,0
2017	1	Europa	02	Resto de Europa	124	Andorra	02	Alto Gállego	Mujer	4,0
2017	1	Europa	02	Resto de Europa	124	Andorra	03	Sobrarbe	Mujer	4,0
2017	1	Europa	02	Resto de Europa	124	Andorra	04	La Ribagorza	Mujer	14,0
2017	1	Europa	02	Resto de Europa	124	Andorra	05	Cinco Villas	Mujer	2,0
2017	1	Europa	02	Resto de Europa	124	Andorra	06	Hoya de Huesca / Plana de Uesca	Mujer	21,0
2017	1	Europa	02	Resto de Europa	124	Andorra	07	Somontano de Barbastro	Mujer	23,0
2017	1	Europa	02	Resto de Europa	124	Andorra	08	Cinca Medio	Mujer	14,0
2017	1	Europa	02	Resto de Europa	124	Andorra	09	La Litera / La Llitera	Mujer	17,0
2017	1	Europa	02	Resto de Europa	124	Andorra	10	Los Monegros	Mujer	3,0
2017	1	Europa	02	Resto de Europa	124	Andorra	11	Bajo Cinca / Baix Cinca	Mujer	25,0
2017	1	Europa	02	Resto de Europa	124	Andorra	12	Tarazona y el Moncayo	Mujer	4,0
2017	1	Europa	02	Resto de Europa	124	Andorra	15	Ribera Alta del Ebro	Mujer	2,0
2017	1	Europa	02	Resto de Europa	124	Andorra	16	Valdejalón	Mujer	8,0
2017	1	Europa	02	Resto de Europa	124	Andorra	17	D.C. Zaragoza	Mujer	141,0
2017	1	Europa	02	Resto de Europa	124	Andorra	18	Ribera Baja del Ebro	Mujer	5,0
2017	1	Europa	02	Resto de Europa	124	Andorra	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	12,0
2017	1	Europa	02	Resto de Europa	124	Andorra	20	Comunidad de Calatayud	Mujer	13,0
2017	1	Europa	02	Resto de Europa	124	Andorra	21	Campo de Cariñena	Mujer	5,0
2017	1	Europa	02	Resto de Europa	124	Andorra	25	Jiloca	Mujer	1,0
2017	1	Europa	02	Resto de Europa	124	Andorra	26	Cuencas Mineras	Mujer	2,0
2017	1	Europa	02	Resto de Europa	124	Andorra	27	Andorra-Sierra de Arcos	Mujer	1,0
2017	1	Europa	02	Resto de Europa	124	Andorra	28	Bajo Aragón	Mujer	12,0
2017	1	Europa	02	Resto de Europa	124	Andorra	29	Comunidad de Teruel	Mujer	8,0
2017	1	Europa	02	Resto de Europa	124	Andorra	30	Maestrazgo	Mujer	1,0
2017	1	Europa	02	Resto de Europa	124	Andorra	33	Matarraña / Matarranya	Mujer	7,0
2017	1	Europa	02	Resto de Europa	132	Suiza	01	La Jacetania	Mujer	8,0
2017	1	Europa	02	Resto de Europa	132	Suiza	02	Alto Gállego	Mujer	7,0
2017	1	Europa	02	Resto de Europa	132	Suiza	03	Sobrarbe	Mujer	2,0
2017	1	Europa	02	Resto de Europa	132	Suiza	04	La Ribagorza	Mujer	12,0
2017	1	Europa	02	Resto de Europa	132	Suiza	05	Cinco Villas	Mujer	7,0
2017	1	Europa	02	Resto de Europa	132	Suiza	06	Hoya de Huesca / Plana de Uesca	Mujer	27,0
2017	1	Europa	02	Resto de Europa	132	Suiza	07	Somontano de Barbastro	Mujer	8,0
2017	1	Europa	02	Resto de Europa	132	Suiza	08	Cinca Medio	Mujer	10,0
2017	1	Europa	02	Resto de Europa	132	Suiza	09	La Litera / La Llitera	Mujer	4,0
2017	1	Europa	02	Resto de Europa	132	Suiza	10	Los Monegros	Mujer	1,0
2017	1	Europa	02	Resto de Europa	132	Suiza	11	Bajo Cinca / Baix Cinca	Mujer	10,0
2017	1	Europa	02	Resto de Europa	132	Suiza	12	Tarazona y el Moncayo	Mujer	3,0
2017	1	Europa	02	Resto de Europa	132	Suiza	13	Campo de Borja	Mujer	6,0
2017	1	Europa	02	Resto de Europa	132	Suiza	14	Aranda	Mujer	1,0
2017	1	Europa	02	Resto de Europa	132	Suiza	15	Ribera Alta del Ebro	Mujer	7,0
2017	1	Europa	02	Resto de Europa	132	Suiza	16	Valdejalón	Mujer	4,0
2017	1	Europa	02	Resto de Europa	132	Suiza	17	D.C. Zaragoza	Mujer	429,0
2017	1	Europa	02	Resto de Europa	132	Suiza	18	Ribera Baja del Ebro	Mujer	5,0
2017	1	Europa	02	Resto de Europa	132	Suiza	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	6,0
2017	1	Europa	02	Resto de Europa	132	Suiza	20	Comunidad de Calatayud	Mujer	25,0
2017	1	Europa	02	Resto de Europa	132	Suiza	21	Campo de Cariñena	Mujer	2,0
2017	1	Europa	02	Resto de Europa	132	Suiza	22	Campo de Belchite	Mujer	1,0
2017	1	Europa	02	Resto de Europa	132	Suiza	23	Bajo Martín	Mujer	1,0
2017	1	Europa	02	Resto de Europa	132	Suiza	24	Campo de Daroca	Mujer	12,0
2017	1	Europa	02	Resto de Europa	132	Suiza	25	Jiloca	Mujer	7,0
2017	1	Europa	02	Resto de Europa	132	Suiza	26	Cuencas Mineras	Mujer	6,0
2017	1	Europa	02	Resto de Europa	132	Suiza	27	Andorra-Sierra de Arcos	Mujer	2,0
2017	1	Europa	02	Resto de Europa	132	Suiza	28	Bajo Aragón	Mujer	13,0
2017	1	Europa	02	Resto de Europa	132	Suiza	29	Comunidad de Teruel	Mujer	23,0
2017	1	Europa	02	Resto de Europa	132	Suiza	30	Maestrazgo	Mujer	8,0
2017	1	Europa	02	Resto de Europa	132	Suiza	31	Sierra de Albarracín	Mujer	3,0
2017	1	Europa	02	Resto de Europa	132	Suiza	32	Gúdar-Javalambre	Mujer	2,0
2017	1	Europa	02	Resto de Europa	132	Suiza	33	Matarraña / Matarranya	Mujer	4,0
2017	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	17	D.C. Zaragoza	Mujer	1,0
2017	1	Europa	02	Resto de Europa	154	Rusia	01	La Jacetania	Mujer	3,0
2017	1	Europa	02	Resto de Europa	154	Rusia	16	Valdejalón	Mujer	1,0
2017	1	Europa	02	Resto de Europa	154	Rusia	17	D.C. Zaragoza	Mujer	15,0
2017	1	Europa	02	Resto de Europa	154	Rusia	22	Campo de Belchite	Mujer	3,0
2017	1	Europa	02	Resto de Europa	436	Turquía	01	La Jacetania	Mujer	1,0
2017	1	Europa	02	Resto de Europa	436	Turquía	02	Alto Gállego	Mujer	1,0
2017	1	Europa	02	Resto de Europa	436	Turquía	17	D.C. Zaragoza	Mujer	6,0
2017	2	África	03	Magreb	203	Argelia	08	Cinca Medio	Mujer	1,0
2017	2	África	03	Magreb	203	Argelia	12	Tarazona y el Moncayo	Mujer	1,0
2017	2	África	03	Magreb	203	Argelia	17	D.C. Zaragoza	Mujer	4,0
2017	2	África	03	Magreb	203	Argelia	27	Andorra-Sierra de Arcos	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	01	La Jacetania	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	04	La Ribagorza	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	07	Somontano de Barbastro	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	08	Cinca Medio	Mujer	2,0
2017	2	África	03	Magreb	228	Marruecos	09	La Litera / La Llitera	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	10	Los Monegros	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	15	Ribera Alta del Ebro	Mujer	3,0
2017	2	África	03	Magreb	228	Marruecos	16	Valdejalón	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	17	D.C. Zaragoza	Mujer	42,0
2017	2	África	03	Magreb	228	Marruecos	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	20	Comunidad de Calatayud	Mujer	2,0
2017	2	África	03	Magreb	228	Marruecos	23	Bajo Martín	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	25	Jiloca	Mujer	1,0
2017	2	África	03	Magreb	228	Marruecos	28	Bajo Aragón	Mujer	3,0
2017	2	África	03	Magreb	228	Marruecos	29	Comunidad de Teruel	Mujer	7,0
2017	2	África	03	Magreb	228	Marruecos	31	Sierra de Albarracín	Mujer	1,0
2017	2	África	03	Magreb	230	Mauritania	17	D.C. Zaragoza	Mujer	1,0
2017	2	África	03	Magreb	248	Túnez	17	D.C. Zaragoza	Mujer	14,0
2017	2	África	04	Resto de África	202	Angola	17	D.C. Zaragoza	Mujer	1,0
2017	2	África	04	Resto de África	202	Angola	18	Ribera Baja del Ebro	Mujer	1,0
2017	2	África	04	Resto de África	202	Angola	21	Campo de Cariñena	Mujer	1,0
2017	2	África	04	Resto de África	207	Cabo Verde	29	Comunidad de Teruel	Mujer	1,0
2017	2	África	04	Resto de África	208	Camerún	17	D.C. Zaragoza	Mujer	4,0
2017	2	África	04	Resto de África	211	Costa de Marfil	01	La Jacetania	Mujer	1,0
2017	2	África	04	Resto de África	211	Costa de Marfil	06	Hoya de Huesca / Plana de Uesca	Mujer	2,0
2017	2	África	04	Resto de África	211	Costa de Marfil	17	D.C. Zaragoza	Mujer	3,0
2017	2	África	04	Resto de África	213	Egipto	12	Tarazona y el Moncayo	Mujer	1,0
2017	2	África	04	Resto de África	213	Egipto	17	D.C. Zaragoza	Mujer	6,0
2017	2	África	04	Resto de África	214	Etiopía	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2017	2	África	04	Resto de África	215	Gabón	17	D.C. Zaragoza	Mujer	4,0
2017	2	África	04	Resto de África	216	Gambia	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2017	2	África	04	Resto de África	216	Gambia	07	Somontano de Barbastro	Mujer	4,0
2017	2	África	04	Resto de África	216	Gambia	08	Cinca Medio	Mujer	3,0
2017	2	África	04	Resto de África	216	Gambia	09	La Litera / La Llitera	Mujer	1,0
2017	2	África	04	Resto de África	216	Gambia	17	D.C. Zaragoza	Mujer	12,0
2017	2	África	04	Resto de África	217	Ghana	12	Tarazona y el Moncayo	Mujer	1,0
2017	2	África	04	Resto de África	219	Guinea Bissau	07	Somontano de Barbastro	Mujer	1,0
2017	2	África	04	Resto de África	219	Guinea Bissau	17	D.C. Zaragoza	Mujer	3,0
2017	2	África	04	Resto de África	220	Guinea Ecuatorial	01	La Jacetania	Mujer	1,0
2017	2	África	04	Resto de África	220	Guinea Ecuatorial	12	Tarazona y el Moncayo	Mujer	2,0
2017	2	África	04	Resto de África	220	Guinea Ecuatorial	13	Campo de Borja	Mujer	1,0
2017	2	África	04	Resto de África	220	Guinea Ecuatorial	17	D.C. Zaragoza	Mujer	44,0
2017	2	África	04	Resto de África	221	Kenia	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2017	2	África	04	Resto de África	221	Kenia	17	D.C. Zaragoza	Mujer	4,0
2017	2	África	04	Resto de África	225	Madagascar	29	Comunidad de Teruel	Mujer	1,0
2017	2	África	04	Resto de África	227	Mali	08	Cinca Medio	Mujer	2,0
2017	2	África	04	Resto de África	227	Mali	09	La Litera / La Llitera	Mujer	1,0
2017	2	África	04	Resto de África	227	Mali	17	D.C. Zaragoza	Mujer	1,0
2017	2	África	04	Resto de África	231	Mozambique	07	Somontano de Barbastro	Mujer	1,0
2017	2	África	04	Resto de África	231	Mozambique	17	D.C. Zaragoza	Mujer	4,0
2017	2	África	04	Resto de África	234	Nigeria	17	D.C. Zaragoza	Mujer	1,0
2017	2	África	04	Resto de África	234	Nigeria	33	Matarraña / Matarranya	Mujer	1,0
2017	2	África	04	Resto de África	236	Sudáfrica	06	Hoya de Huesca / Plana de Uesca	Mujer	2,0
2017	2	África	04	Resto de África	236	Sudáfrica	12	Tarazona y el Moncayo	Mujer	1,0
2017	2	África	04	Resto de África	236	Sudáfrica	17	D.C. Zaragoza	Mujer	13,0
2017	2	África	04	Resto de África	236	Sudáfrica	27	Andorra-Sierra de Arcos	Mujer	2,0
2017	2	África	04	Resto de África	236	Sudáfrica	29	Comunidad de Teruel	Mujer	1,0
2017	2	África	04	Resto de África	236	Sudáfrica	32	Gúdar-Javalambre	Mujer	1,0
2017	2	África	04	Resto de África	239	Senegal	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2017	2	África	04	Resto de África	239	Senegal	09	La Litera / La Llitera	Mujer	1,0
2017	2	África	04	Resto de África	239	Senegal	16	Valdejalón	Mujer	1,0
2017	2	África	04	Resto de África	239	Senegal	17	D.C. Zaragoza	Mujer	7,0
2017	2	África	04	Resto de África	243	Sudán	17	D.C. Zaragoza	Mujer	2,0
2017	2	África	04	Resto de África	245	Tanzania	17	D.C. Zaragoza	Mujer	2,0
2017	2	África	04	Resto de África	246	Chad	17	D.C. Zaragoza	Mujer	1,0
2017	2	África	04	Resto de África	250	Rep. Democrática del Congo	12	Tarazona y el Moncayo	Mujer	1,0
2017	2	África	04	Resto de África	250	Rep. Democrática del Congo	17	D.C. Zaragoza	Mujer	1,0
2017	2	África	04	Resto de África	251	Zambia	07	Somontano de Barbastro	Mujer	1,0
2017	2	África	04	Resto de África	254	Sudán del Sur	17	D.C. Zaragoza	Mujer	1,0
2017	3	América	05	América del Norte	301	Canadá	01	La Jacetania	Mujer	8,0
2017	3	América	05	América del Norte	301	Canadá	02	Alto Gállego	Mujer	1,0
2017	3	América	05	América del Norte	301	Canadá	04	La Ribagorza	Mujer	3,0
2017	3	América	05	América del Norte	301	Canadá	05	Cinco Villas	Mujer	2,0
2017	3	América	05	América del Norte	301	Canadá	06	Hoya de Huesca / Plana de Uesca	Mujer	7,0
2017	3	América	05	América del Norte	301	Canadá	07	Somontano de Barbastro	Mujer	2,0
2017	3	América	05	América del Norte	301	Canadá	08	Cinca Medio	Mujer	1,0
2017	3	América	05	América del Norte	301	Canadá	09	La Litera / La Llitera	Mujer	1,0
2017	3	América	05	América del Norte	301	Canadá	10	Los Monegros	Mujer	2,0
2017	3	América	05	América del Norte	301	Canadá	12	Tarazona y el Moncayo	Mujer	1,0
2017	3	América	05	América del Norte	301	Canadá	14	Aranda	Mujer	1,0
2017	3	América	05	América del Norte	301	Canadá	16	Valdejalón	Mujer	2,0
2017	3	América	05	América del Norte	301	Canadá	17	D.C. Zaragoza	Mujer	104,0
