Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2003,0	31	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2003,0	16	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2003,0	135	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2003,0	26	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2003,0	51	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2003,0	14	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2003,0	53	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2003,0	35	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2003,0	18	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2003,0	36	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2003,0	36	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003,0	30	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2003,0	101	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2003,0	1250	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2019,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2019,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2019,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2019,0	4	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2015,0	4	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2014,0	3	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2012,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2011,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50067	Calatayud
2011,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2011,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010,0	3	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2009,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2009,0	8	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2008,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2008,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2008,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50251	Tarazona
2008,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2008,0	7	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2007,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2007,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2007,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2007,0	7	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2006,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2006,0	5	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2005,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2005,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2005,0	3	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2005,0	8	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2004,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2004,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	22130	Jaca
2004,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2004,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	44013	Alcañiz
2004,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50067	Calatayud
2004,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2004,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2004,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	50251	Tarazona
2004,0	11	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003,0	1	De 50 a 99 trabajadores	Graves o muy graves	2	44013	Alcañiz
2003,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2003,0	2	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2003,0	10	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019,0	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2019,0	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2015,0	1	De 50 a 99 trabajadores	Mortales	3	22158	Monzón
2015,0	1	De 50 a 99 trabajadores	Mortales	3	50095	Ejea de los Caballeros
2014,0	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2013,0	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2012,0	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2011,0	1	De 50 a 99 trabajadores	Mortales	3	22112	Fraga
2010,0	1	De 50 a 99 trabajadores	Mortales	3	22125	Huesca
2010,0	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2009,0	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2007,0	1	De 50 a 99 trabajadores	Mortales	3	22112	Fraga
2007,0	1	De 50 a 99 trabajadores	Mortales	3	44216	Teruel
2006,0	1	De 50 a 99 trabajadores	Mortales	3	44216	Teruel
2006,0	3	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2005,0	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2005,0	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2004,0	3	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2019,0	22	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2019,0	10	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2019,0	57	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2019,0	2	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2019,0	19	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2019,0	19	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2019,0	63	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2019,0	24	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2019,0	8	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2019,0	9	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2019,0	33	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019,0	23	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2019,0	34	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2019,0	604	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2015,0	15	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2015,0	7	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2015,0	36	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2015,0	12	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2015,0	35	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2015,0	7	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2015,0	31	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2015,0	19	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2015,0	11	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2015,0	11	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2015,0	11	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015,0	11	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2015,0	12	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2015,0	581	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2014,0	10	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2014,0	8	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2014,0	28	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2014,0	5	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2014,0	11	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2014,0	4	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2014,0	30	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2014,0	22	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2014,0	9	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2014,0	12	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2014,0	15	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014,0	7	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2014,0	20	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2014,0	540	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2013,0	12	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2013,0	5	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2013,0	38	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2013,0	17	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2013,0	13	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2013,0	9	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2013,0	32	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2013,0	25	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2013,0	12	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2013,0	7	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2013,0	10	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013,0	13	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2013,0	19	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2013,0	513	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2012,0	12	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2012,0	6	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2012,0	26	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2012,0	6	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2012,0	18	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2012,0	27	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2012,0	8	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2012,0	8	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2012,0	8	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2012,0	14	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012,0	17	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2012,0	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2012,0	483	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2011,0	13	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2011,0	12	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2011,0	43	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2011,0	13	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2011,0	31	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2011,0	10	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2011,0	43	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2011,0	7	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2011,0	9	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2011,0	15	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2011,0	8	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011,0	15	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2011,0	25	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2011,0	566	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2010,0	12	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2010,0	4	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2010,0	50	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2010,0	8	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2010,0	25	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2010,0	16	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2010,0	42	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2010,0	11	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2010,0	12	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2010,0	31	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2010,0	12	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010,0	20	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2010,0	37	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2010,0	682	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2009,0	16	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2009,0	4	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2009,0	51	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2009,0	17	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2009,0	25	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2009,0	12	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2009,0	33	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2009,0	16	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2009,0	13	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2009,0	27	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2009,0	14	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009,0	11	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2009,0	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2009,0	674	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2008,0	31	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2008,0	16	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2008,0	50	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2008,0	9	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2008,0	61	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2008,0	7	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2008,0	35	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2008,0	35	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2008,0	10	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2008,0	39	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2008,0	18	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008,0	15	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2008,0	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2008,0	935	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2007,0	33	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2007,0	11	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2007,0	83	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2007,0	15	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2007,0	59	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2007,0	26	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2007,0	47	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2007,0	31	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2007,0	5	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2007,0	39	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2007,0	16	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007,0	20	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2007,0	31	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2007,0	946	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2006,0	37	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2006,0	7	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2006,0	100	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2006,0	23	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2006,0	53	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2006,0	28	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2006,0	23	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2006,0	17	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2006,0	20	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2006,0	51	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2006,0	12	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006,0	14	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2006,0	33	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2006,0	950	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2005,0	20	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2005,0	9	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2005,0	61	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2005,0	10	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2005,0	35	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2005,0	31	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2005,0	30	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2005,0	22	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2005,0	28	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2005,0	49	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2005,0	7	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005,0	11	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2005,0	47	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2005,0	801	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2004,0	28	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2004,0	3	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2004,0	59	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2004,0	13	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2004,0	34	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2004,0	26	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2004,0	33	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2004,0	22	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2004,0	22	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2004,0	41	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2004,0	6	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004,0	30	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2004,0	48	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2004,0	832	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2003,0	18	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2003,0	11	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2003,0	85	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2003,0	9	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2003,0	28	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2003,0	53	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2003,0	40	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2003,0	42	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2003,0	3	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2003,0	54	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2003,0	38	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003,0	3	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2003,0	44	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2003,0	837	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2019,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015,0	3	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22048	Barbastro
2014,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22130	Jaca
2012,0	2	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2012,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2011,0	2	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009,0	2	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2009,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50067	Calatayud
2009,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2009,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50272	Utebo
2009,0	6	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22130	Jaca
2008,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2008,0	4	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22130	Jaca
2007,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2007,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	44216	Teruel
2007,0	2	De 100 a 199 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2007,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50272	Utebo
2007,0	3	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2006,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2006,0	3	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2005,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2005,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	44216	Teruel
2005,0	4	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2004,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2004,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	44013	Alcañiz
2004,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50067	Calatayud
2004,0	12	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003,0	2	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2003,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2003,0	1	De 100 a 199 trabajadores	Graves o muy graves	2	50272	Utebo
2003,0	5	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013,0	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2012,0	1	De 100 a 199 trabajadores	Mortales	3	50089	Cuarte de Huerva
2010,0	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2008,0	1	De 100 a 199 trabajadores	Mortales	3	50272	Utebo
2008,0	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2007,0	1	De 100 a 199 trabajadores	Mortales	3	22125	Huesca
2007,0	1	De 100 a 199 trabajadores	Mortales	3	22158	Monzón
2006,0	4	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2005,0	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2004,0	1	De 100 a 199 trabajadores	Mortales	3	22158	Monzón
2004,0	1	De 100 a 199 trabajadores	Mortales	3	44013	Alcañiz
2004,0	2	De 100 a 199 trabajadores	Mortales	3	50067	Calatayud
2004,0	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2003,0	1	De 100 a 199 trabajadores	Mortales	3	22125	Huesca
2003,0	1	De 100 a 199 trabajadores	Mortales	3	22130	Jaca
2019,0	20	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2019,0	7	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2019,0	103	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2019,0	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2019,0	40	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2019,0	12	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2019,0	102	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2019,0	18	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2019,0	3	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2019,0	12	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2019,0	48	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019,0	10	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2019,0	33	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2019,0	965	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2015,0	24	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2015,0	14	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2015,0	49	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2015,0	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2015,0	5	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2015,0	5	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2015,0	41	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2015,0	10	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2015,0	9	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2015,0	5	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2015,0	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015,0	4	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2015,0	22	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2015,0	778	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2014,0	20	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2014,0	13	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2014,0	39	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2014,0	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2014,0	10	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2014,0	14	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2014,0	62	De 200 a 499 trabajadores	Leves	1	44216	Teruel
