Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
2009	Hombres	59	02	Aragón	-7442	-0,0310926813000584544079641383815670285219
2009	Mujeres	59	02	Aragón	7662	0,0320118414567384947156438092286437211146
2010	Hombres	59	02	Aragón	-7305	-0,0305202952024895202163636160813419972256
2010	Mujeres	59	02	Aragón	7224	0,0301818771448027781030815554512819422255
2011	Hombres	59	02	Aragón	-7235	-0,0302278351526367801184655389936357768552
2011	Mujeres	59	02	Aragón	7384	0,0308503572587518983268485887946104459293
2012	Hombres	59	02	Aragón	-14726	-0,0615252384875921525949583313365971596364
2012	Mujeres	59	02	Aragón	14858	0,062076734581600176779566133844843175192
2013	Hombres	59	02	Aragón	-7728	-0,0322875895037425068079477104827667288924
2013	Mujeres	59	02	Aragón	7821	0,0326761435699754329380122986135764216702
2014	Hombres	59	02	Aragón	-7560	-0,0315856853840959305729923254722718000035
2014	Mujeres	59	02	Aragón	7661	0,0320076634560263127142452652702479179665
2015	Hombres	59	02	Aragón	-8142	-0,0340172817985858553869449092586292322259
2015	Mujeres	59	02	Aragón	8121	0,0339295437836300333575754861323173661148
1998	Hombres	58	02	Aragón	-4594	-0,0191937352717641144249109448703196625947
1998	Mujeres	58	02	Aragón	4821	0,0201421414334294287423804234261669772244
1999	Hombres	58	02	Aragón	-6591	-0,0275372026939915712178032297867385494475
1999	Mujeres	58	02	Aragón	6685	0,0279299347609366793492663618759440453734
2000	Hombres	58	02	Aragón	-5860	-0,0244830841733865281954675961994064481508
2000	Mujeres	58	02	Aragón	5833	0,0243702781541576141577069093227197631508
2001	Hombres	58	02	Aragón	-6320	-0,0264049645009902488387978170614758962992
2001	Mujeres	58	02	Aragón	6315	0,0263840744974293388318050972694968805584
2002	Hombres	58	02	Aragón	-6785	-0,0283477348321548794891207577155243601883
2002	Mujeres	58	02	Aragón	6949	0,0290329269489527277184819668924360764847
2003	Hombres	58	02	Aragón	-7043	-0,0294256590158978358499450989816415724106
2003	Mujeres	58	02	Aragón	7009	0,0292836069916836478023946043961842653736
2004	Hombres	58	02	Aragón	-7184	-0,0300147571163154980471397971154498162996
2004	Mujeres	58	02	Aragón	7418	0,0309924092829660863743990833800677529663
2005	Hombres	58	02	Aragón	-7114	-0,0297222970664627579492417200277435959292
2005	Mujeres	58	02	Aragón	7224	0,0301818771448027781030815554512819422255
2006	Hombres	58	02	Aragón	-7217	-0,0301526311398175040932917477425113201885
2006	Mujeres	58	02	Aragón	7200	0,03008160512771041006951650044978266667
2007	Hombres	58	02	Aragón	-7743	-0,0323502595144252368289258698587037761146
2007	Mujeres	58	02	Aragón	7905	0,0330270956297987210554899911188238861147
2008	Hombres	58	02	Aragón	-7468	-0,0312013093185751864443262812998579103738
2008	Mujeres	58	02	Aragón	7623	0,0318488994289633966611005948512073983368
2009	Hombres	58	02	Aragón	-7342	-0,0306748812288402542681097425419867137071
2009	Mujeres	58	02	Aragón	7245	0,0302696151597586001324509785775938083366
2010	Hombres	58	02	Aragón	-7323	-0,0305954992153087962415374073324664538922
2010	Mujeres	58	02	Aragón	7393	0,0308879592651615363394354844201726742626
2011	Hombres	58	02	Aragón	-7925	-0,0331106556440423610834608702867399490777
2011	Mujeres	58	02	Aragón	7986	0,0333655136874854631687720517488839411148
2012	Hombres	58	02	Aragón	-14562	-0,06084004637079430436559712215968544334I5
2012	Mujeres	58	02	Aragón	14632	0,0611325064206470444634951992473916637104
2013	Hombres	58	02	Aragón	-7725	-0,032275055501605960803752078607579319448
2013	Mujeres	58	02	Aragón	7772	0,032471421535078514869483644652182067411
2014	Hombres	58	02	Aragón	-8223	-0,034355699856272597500226969888689287226
2014	Mujeres	58	02	Aragón	8170	0,0341342658185269514261041400937117203741
2015	Hombres	58	02	Aragón	-8377	-0,0349991119659486257156027394816429720409
2015	Mujeres	58	02	Aragón	8434	0,0352372580065429997953197451102037514853
1998	Hombres	57	02	Aragón	-6558	-0,0273993286704895651716512791596770455585
1998	Mujeres	57	02	Aragón	6619	0,0276541867139326672569624606218210375956
1999	Hombres	57	02	Aragón	-5855	-0,0244621941698256181884748764074274324101
1999	Mujeres	57	02	Aragón	5804	0,0242491161335043361171491345292414718545
2000	Hombres	57	02	Aragón	-6333	-0,0264592785102486148569788885206213372251
2000	Mujeres	57	02	Aragón	6311	0,0263673624945806108262109214359136679658
2001	Hombres	57	02	Aragón	-6815	-0,0284730748535203395310770764673984546327
2001	Mujeres	57	02	Aragón	6941	0,0289995029432552717072936152252696512995
2002	Hombres	57	02	Aragón	-7113	-0,029718119065750575947843176069347792781
2002	Mujeres	57	02	Aragón	7026	0,0293546330037907418261698516889129188921
2003	Hombres	57	02	Aragón	-7202	-0,0300899611291347740723135883665742729663
2003	Mujeres	57	02	Aragón	7393	0,0308879592651615363394354844201726742626
2004	Hombres	57	02	Aragón	-7143	-0,0298434590871160359897994948212218872255
2004	Mujeres	57	02	Aragón	7217	0,0301526311398175040932917477425113201885
2005	Hombres	57	02	Aragón	-7233	-0,0302194791512124161156684510768441705589
2005	Mujeres	57	02	Aragón	7185	0,0300189351170276800485383410738456194477
2006	Hombres	57	02	Aragón	-7748	-0,0323711495179861468359185896506827918554
2006	Mujeres	57	02	Aragón	7906	0,0330312736305109030568885350772196892629
2007	Hombres	57	02	Aragón	-7515	-0,0313976753520477405100578473444606583368
2007	Mujeres	57	02	Aragón	7594	0,0317277374083101186205428200577291070405
2008	Hombres	57	02	Aragón	-7361	-0,0307542632423717122946820777515069735219
2008	Mujeres	57	02	Aragón	7245	0,0302696151597586001324509785775938083366
2009	Hombres	57	02	Aragón	-7362	-0,03075844124308389429608062170990277667I5
2009	Mujeres	57	02	Aragón	7399	0,0309130272694346283478267481705474931515
2010	Hombres	57	02	Aragón	-7997	-0,0334114716953194651841560352912377757444
2010	Mujeres	57	02	Aragón	7977	0,0333279116810758251561851561233217127814
2011	Hombres	57	02	Aragón	-7890	-0,0329644256191159910345118317428868388925
2011	Mujeres	57	02	Aragón	7898	0,0329978496248134470457001834100532640777
2012	Hombres	57	02	Aragón	-14332	-0,0598791062069924440439320117286507192658
2012	Mujeres	57	02	Aragón	14346	0,0599375982169629920635116271461919633399
2013	Hombres	57	02	Aragón	-8398	-0,035086849980904447744972162607954838152
2013	Mujeres	57	02	Aragón	8288	0,0346272699025644275911323271844164918556
2014	Hombres	57	02	Aragón	-8472	-0,035396022033605915848464415529244271115
2014	Mujeres	57	02	Aragón	8479	0,035425268038591189858254223238014893152
2015	Hombres	57	02	Aragón	-8938	-0,0373429703654827285001859001416885381522
2015	Mujeres	57	02	Aragón	8898	0,0371758503369954484442441418058564122263
1998	Hombres	56	02	Aragón	-5841	-0,024403702159855070168895260989886188336
1998	Mujeres	56	02	Aragón	5736	0,0239650120850759600220481453583268577804
1999	Hombres	56	02	Aragón	-6323	-0,0264174985031267948429934489366633057436
1999	Mujeres	56	02	Aragón	6263	0,0261668184603958747590808114329151168547
2000	Hombres	56	02	Aragón	-6873	-0,0287153988948268956121926260543550372254
2000	Mujeres	56	02	Aragón	6949	0,0290329269489527277184819668924360764847
2001	Hombres	56	02	Aragón	-7119	-0,0297431870700236679562344398197226116699
2001	Mujeres	56	02	Aragón	7029	0,0293671670059272878303654835641003283365
2002	Hombres	56	02	Aragón	-7216	-0,0301484531391053220918932037841155170403
2002	Mujeres	56	02	Aragón	7381	0,0308378232566153523226529569194230364849
2003	Hombres	56	02	Aragón	-7129	-0,0297849670771454879702198794036806431514
2003	Mujeres	56	02	Aragón	7192	0,0300481811220129540583281487826162414848
2004	Hombres	56	02	Aragón	-7241	-0,030252903156909872126856802744010595744
2004	Mujeres	56	02	Aragón	7183	0,0300105791156033160457412531570540131514
2005	Hombres	56	02	Aragón	-7793	-0,0325591595500343368988530677784939335221
2005	Mujeres	56	02	Aragón	7910	0,0330479856333596310624827109108029018555
2006	Hombres	56	02	Aragón	-7514	-0,0313934973513355585086593033860648551886
2006	Mujeres	56	02	Aragón	7576	0,0316525333954908425953690288066046503738
2007	Hombres	56	02	Aragón	-7359	-0,0307459072409473482918849898347153672256
2007	Mujeres	56	02	Aragón	7204	0,0300983171305591380751106762833658792625
2008	Hombres	56	02	Aragón	-7387	-0,0308628912608884443310442206697978553737
2008	Mujeres	56	02	Aragón	7393	0,0308879592651615363394354844201726742626
2009	Hombres	56	02	Aragón	-8050	-0,0336329057330651112582788650862153425963
2009	Mujeres	56	02	Aragón	7972	0,0333070216775149151491924363313426970407
2010	Hombres	56	02	Aragón	-7949	-0,0332109276611347291170259252882392246333
2010	Mujeres	56	02	Aragón	7908	0,0330396296319352670596856229940112955592
2011	Hombres	56	02	Aragón	-7871	-0,0328850436055845330079394965333665790777
2011	Mujeres	56	02	Aragón	7803	0,0326009395571561569128385073624519650036
2012	Hombres	56	02	Aragón	-15536	-0,0649094190644595737277789376371977096367
2012	Mujeres	56	02	Aragón	15250	0,0637145108607755213277953655359980092662
2013	Hombres	56	02	Aragón	-8680	-0,0362650461817397721393615588755713259299
2013	Mujeres	56	02	Aragón	8586	0,0358723141147946640078984267863658300039
2014	Hombres	56	02	Aragón	-9022	-0,0376939224253060166176635926469360025967
2014	Mujeres	56	02	Aragón	8968	0,0374683103868481885421422188935626325967
2015	Hombres	56	02	Aragón	-9245	-0,0386256165841226029295388953692001046338
2015	Mujeres	56	02	Aragón	8981	0,0375226243961065545603232903527080735226
1998	Hombres	55	02	Aragón	-6285	-0,026258734476063878789848778517622786114
1998	Mujeres	55	02	Aragón	6216	0,0259704524269233206933492453883123688917
1999	Hombres	55	02	Aragón	-6845	-0,0285984148748857995730333952192725490772
1999	Mujeres	55	02	Aragón	6901	0,0288323829147679916513518568894375253735
2000	Hombres	55	02	Aragón	-7128	-0,0297807890764333059688213354452848400033
2000	Mujeres	55	02	Aragón	7014	0,0293044969952445578093873241881632811143
2001	Hombres	55	02	Aragón	-7232	-0,0302153011505002341142699071184483674107
2001	Mujeres	55	02	Aragón	7367	0,0307793312466448043030733415018817924108
2002	Hombres	55	02	Aragón	-7139	-0,0298267470842673079842053189876386746329
2002	Mujeres	55	02	Aragón	7189	0,0300356471198764080541325169074288320403
2003	Hombres	55	02	Aragón	-7244	-0,0302654371590464181310524346191980051885
2003	Mujeres	55	02	Aragón	7154	0,0298894170949500380051834783635757218551
2004	Hombres	55	02	Aragón	-7812	-0,0326385415635657949254254029880141933369
2004	Mujeres	55	02	Aragón	7876	0,0329059336091454430149322163253455948184
2005	Hombres	55	02	Aragón	-7562	-0,0315940413855202945757894133890634062997
2005	Mujeres	55	02	Aragón	7570	0,0316274653912177505869777650562298314849
2006	Hombres	55	02	Aragón	-7371	-0,0307960432494935323086675173354650050034
2006	Mujeres	55	02	Aragón	7187	0,030027291118452044051335428990637225744
2007	Hombres	55	02	Aragón	-7388	-0,0308670692616006263324427646281936585219
2007	Mujeres	55	02	Aragón	7347	0,0306957712324011642751024623339657294478
2008	Hombres	55	02	Aragón	-8072	-0,0337248217487331152890468321709230118555
2008	Mujeres	55	02	Aragón	7967	0,0332861316739540051421997165393636812999
2009	Hombres	55	02	Aragón	-8014	-0,0334824977074265592079312825839664292629
2009	Mujeres	55	02	Aragón	7921	0,0330939436411936330778666944531567364851
2010	Hombres	55	02	Aragón	-7920	-0,0330897656404814510764681504947609333369
2010	Mujeres	55	02	Aragón	7803	0,0326009395571561569128385073624519650036
2011	Hombres	55	02	Aragón	-8539	-0,0356759480813221099421668607417630820409
2011	Mujeres	55	02	Aragón	8328	0,0347943899310517076470740855202486177816
2012	Hombres	55	02	Aragón	-15838	-0,0661711752795385381501392130727302603776
2012	Mujeres	55	02	Aragón	15654	0,0654024231484970498928071247279024811183
2013	Hombres	55	02	Aragón	-9211	-0,0384835645599084148819884007837427975968
2013	Mujeres	55	02	Aragón	9055	0,0378317964488080226638155432739975064856
2014	Hombres	55	02	Aragón	-9337	-0,0390099926496433470582049395416139942635
2014	Mujeres	55	02	Aragón	9026	0,0377106344281547446232577684805192151893
2015	Hombres	55	02	Aragón	-9425	-0,0393776567123153631812768078804446713006
2015	Mujeres	55	02	Aragón	9194	0,0384125385478013208582131534910141440783
1998	Hombres	54	02	Aragón	-6863	-0,0286736188877050755982071864703970057439
1998	Mujeres	54	02	Aragón	6839	0,0285733468706127075646421314688977301883
1999	Hombres	54	02	Aragón	-7072	-0,0295468210365511138905028737751198637069
1999	Mujeres	54	02	Aragón	6969	0,0291164869631963677464528460603521394476
2000	Hombres	54	02	Aragón	-7241	-0,030252903156909872126856802744010595744
2000	Mujeres	54	02	Aragón	7354	0,0307250172373864382848922700427363514848
2001	Hombres	54	02	Aragón	-7154	-0,0298894170949500380051834783635757218551
2001	Mujeres	54	02	Aragón	7155	0,0298935950956622200065820223219715250033
2002	Hombres	54	02	Aragón	-7253	-0,0303030391654560561436393302447602335218
2002	Mujeres	54	02	Aragón	7161	0,0299186630999353120149732860723463438922
2003	Hombres	54	02	Aragón	-7776	-0,0324881335379272428750778204857652800035
2003	Mujeres	54	02	Aragón	7823	0,0326844995713997969408093865303680279665
2004	Hombres	54	02	Aragón	-7570	-0,0316274653912177505869777650562298314849
2004	Mujeres	54	02	Aragón	7567	0,0316149313890812045827821331810424220405
2005	Hombres	54	02	Aragón	-7388	-0,0308670692616006263324427646281936585219
2005	Mujeres	54	02	Aragón	7189	0,0300356471198764080541325169074288320403
2006	Hombres	54	02	Aragón	-7363	-0,0307626192437960762974791656682985798182
2006	Mujeres	54	02	Aragón	7315	0,030562075209611340230349055665300028707
2007	Hombres	54	02	Aragón	-8042	-0,0335994817273676552470905134190489174111
2007	Mujeres	54	02	Aragón	7935	0,0331524356511641810974463098706979805592
2008	Hombres	54	02	Aragón	-8046	-0,0336161937302163832526846892526321300037
2008	Mujeres	54	02	Aragón	7869	0,0328766876041601690051424086165749727814
2009	Hombres	54	02	Aragón	-7940	-0,0331733256547250911044390296626769962999
2009	Mujeres	54	02	Aragón	7826	0,032697033573536342945005018405555437411
2010	Hombres	54	02	Aragón	-8620	-0,036014366139008852055448921371823137041
2010	Mujeres	54	02	Aragón	8348	0,0348779499452953476750449646881646807446
2011	Hombres	54	02	Aragón	-8798	-0,0367580502657772483043897459662760974114
2011	Mujeres	54	02	Aragón	8582	0,0358556021119459360023042509527826174113
2012	Hombres	54	02	Aragón	-16818	-0,0702656159774768995207122923006173455632
2012	Mujeres	54	02	Aragón	16416	0,0685860596911797349584976210255044800075
2013	Hombres	54	02	Aragón	-9529	-0,0398121687863822913267253795536081987081
2013	Mujeres	54	02	Aragón	9149	0,0382245285157531307952786753632030024116
2014	Hombres	54	02	Aragón	-9554	-0,0399166188041868413616889785135032774118
2014	Mujeres	54	02	Aragón	9226	0,038546234570591144902966560159679844819
2015	Hombres	54	02	Aragón	-9525	-0,0397954567835335633211312037200249861155
2015	Mujeres	54	02	Aragón	9592	0,0400753828312497574148336489325437970414
1998	Hombres	53	02	Aragón	-7033	-0,0293838790087760158359596593976835409291
1998	Mujeres	53	02	Aragón	6905	0,0288490949176167196569460327230207379661
1999	Hombres	53	02	Aragón	-7184	-0,0300147571163154980471397971154498162996
1999	Mujeres	53	02	Aragón	7320	0,0305829652131722502373417754572790444478
2000	Hombres	53	02	Aragón	-7158	-0,0299061290977987660107776541971589344477
2000	Mujeres	53	02	Aragón	7152	0,0298810610935256740023863904467841155588
2001	Hombres	53	02	Aragón	-7266	-0,0303573531747144221618204017039056744478
2001	Mujeres	53	02	Aragón	7128	0,0297807890764333059688213354452848400033
2002	Hombres	53	02	Aragón	-7806	-0,032613473559292702917034139237639374448
2002	Mujeres	53	02	Aragón	7812	0,0326385415635657949254254029880141933369
2003	Hombres	53	02	Aragón	-7533	-0,0314728793648670165352316385955851150034
2003	Mujeres	53	02	Aragón	7506	0,0313600733456381024974709517188984300034
2004	Hombres	53	02	Aragón	-7388	-0,0308670692616006263324427646281936585219
2004	Mujeres	53	02	Aragón	7163	0,0299270191013596760177703739891379501885
2005	Hombres	53	02	Aragón	-7353	-0,0307208392366742562834937260843405483367
2005	Mujeres	53	02	Aragón	7322	0,0305913212145966142401388633740706507441
2006	Hombres	53	02	Aragón	-8038	-0,0335827697245189272414963375854657048185
2006	Mujeres	53	02	Aragón	7869	0,0328766876041601690051424086165749727814
2007	Hombres	53	02	Aragón	-8008	-0,033457429703153467199540018833591610374
2007	Mujeres	53	02	Aragón	7822	0,0326803215706876149394108425719722248184
2008	Hombres	53	02	Aragón	-7964	-0,0332735976718174591380040846641762718555
2008	Mujeres	53	02	Aragón	7810	0,0326301855621414309226283150712225870406
2009	Hombres	53	02	Aragón	-8688	-0,0362984701874372281505499105427377511151
2009	Mujeres	53	02	Aragón	8351	0,034890483947431893679240596563352090189
2010	Hombres	53	02	Aragón	-8889	-0,0371382483305858104316572461802941838929
2010	Mujeres	53	02	Aragón	8611	0,0359767641325992140428620257462609087076
2011	Hombres	53	02	Aragón	-9330	-0,0389807466446580730484151318328433722265
2011	Mujeres	53	02	Aragón	9062	0,0378610424537932966736053509827681285227
