Año	Municipio código	Municipio nombre	Sector código	Sector	Rama código	Rama de actividad	Número de actividades
2015	50132	Joyosa (La)	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	3
2015	50132	Joyosa (La)	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2015	50132	Joyosa (La)	3	Construcción	14	Construcción (cnae 41, 42, 43)	26
2015	50132	Joyosa (La)	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	25
2015	50132	Joyosa (La)	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	14
2015	50132	Joyosa (La)	4	Servicios	17	Hostelería (cnae 55, 56)	7
2015	50132	Joyosa (La)	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2015	50132	Joyosa (La)	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50132	Joyosa (La)	4	Servicios	20	Actividades inmobiliarias (cnae 68)	10
2015	50132	Joyosa (La)	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2015	50132	Joyosa (La)	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	4
2015	50132	Joyosa (La)	4	Servicios	23	Educación (cnae 85)	2
2015	50132	Joyosa (La)	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50132	Joyosa (La)	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3
2015	50132	Joyosa (La)	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	6
2015	50133	Lagata	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2015	50133	Lagata	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2015	50133	Lagata	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2015	50133	Lagata	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2015	50133	Lagata	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	2
2015	50133	Lagata	4	Servicios	17	Hostelería (cnae 55, 56)	2
2015	50133	Lagata	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50134	Langa del Castillo	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2015	50134	Langa del Castillo	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50134	Langa del Castillo	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2015	50134	Langa del Castillo	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	4
2015	50134	Langa del Castillo	4	Servicios	17	Hostelería (cnae 55, 56)	2
2015	50134	Langa del Castillo	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2015	50134	Langa del Castillo	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2015	50134	Langa del Castillo	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50135	Layana	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2015	50135	Layana	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2015	50135	Layana	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2015	50135	Layana	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	2
2015	50135	Layana	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2015	50135	Layana	4	Servicios	17	Hostelería (cnae 55, 56)	1
2015	50135	Layana	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50136	Lécera	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	17
2015	50136	Lécera	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50136	Lécera	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2015	50136	Lécera	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2015	50136	Lécera	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	3
2015	50136	Lécera	3	Construcción	14	Construcción (cnae 41, 42, 43)	19
2015	50136	Lécera	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	26
2015	50136	Lécera	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	6
2015	50136	Lécera	4	Servicios	17	Hostelería (cnae 55, 56)	9
2015	50136	Lécera	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50136	Lécera	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2015	50136	Lécera	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2015	50136	Lécera	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50136	Lécera	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	6
2015	50137	Leciñena	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	37
2015	50137	Leciñena	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	5
2015	50137	Leciñena	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2015	50137	Leciñena	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	6
2015	50137	Leciñena	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	2
2015	50137	Leciñena	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2015	50137	Leciñena	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2015	50137	Leciñena	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2015	50137	Leciñena	3	Construcción	14	Construcción (cnae 41, 42, 43)	33
2015	50137	Leciñena	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	30
2015	50137	Leciñena	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	7
2015	50137	Leciñena	4	Servicios	17	Hostelería (cnae 55, 56)	8
2015	50137	Leciñena	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	3
2015	50137	Leciñena	4	Servicios	20	Actividades inmobiliarias (cnae 68)	10
2015	50137	Leciñena	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	8
2015	50137	Leciñena	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	3
2015	50137	Leciñena	4	Servicios	23	Educación (cnae 85)	8
2015	50137	Leciñena	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	4
2015	50137	Leciñena	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	10
2015	50138	Lechón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2015	50138	Lechón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50138	Lechón	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2015	50138	Lechón	4	Servicios	23	Educación (cnae 85)	1
2015	50139	Letux	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	10
2015	50139	Letux	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50139	Letux	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2015	50139	Letux	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	14
2015	50139	Letux	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	4
2015	50139	Letux	4	Servicios	17	Hostelería (cnae 55, 56)	9
2015	50139	Letux	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50139	Letux	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2015	50139	Letux	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2015	50139	Letux	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	4
2015	50139	Letux	4	Servicios	23	Educación (cnae 85)	1
2015	50139	Letux	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50139	Letux	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50139	Letux	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	2
2015	50140	Litago	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2015	50140	Litago	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2015	50140	Litago	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2015	50140	Litago	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2015	50140	Litago	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	2
2015	50140	Litago	4	Servicios	17	Hostelería (cnae 55, 56)	3
2015	50140	Litago	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2015	50140	Litago	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50141	Lituénigo	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2015	50141	Lituénigo	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50141	Lituénigo	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2015	50141	Lituénigo	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	3
2015	50141	Lituénigo	4	Servicios	17	Hostelería (cnae 55, 56)	2
2015	50141	Lituénigo	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2015	50142	Lobera de Onsella	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2015	50142	Lobera de Onsella	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	1
2015	50142	Lobera de Onsella	4	Servicios	17	Hostelería (cnae 55, 56)	3
2015	50143	Longares	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	11
2015	50143	Longares	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	4
2015	50143	Longares	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2015	50143	Longares	3	Construcción	14	Construcción (cnae 41, 42, 43)	18
2015	50143	Longares	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	37
2015	50143	Longares	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2015	50143	Longares	4	Servicios	17	Hostelería (cnae 55, 56)	8
2015	50143	Longares	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	3
2015	50143	Longares	4	Servicios	20	Actividades inmobiliarias (cnae 68)	6
2015	50143	Longares	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	2
2015	50143	Longares	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2015	50143	Longares	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50143	Longares	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2015	50143	Longares	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	2
2015	50144	Longás	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2015	50144	Longás	4	Servicios	17	Hostelería (cnae 55, 56)	3
2015	50146	Lucena de Jalón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3
2015	50146	Lucena de Jalón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50146	Lucena de Jalón	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2015	50146	Lucena de Jalón	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2015	50146	Lucena de Jalón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	10
2015	50146	Lucena de Jalón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	4
2015	50146	Lucena de Jalón	4	Servicios	17	Hostelería (cnae 55, 56)	3
2015	50146	Lucena de Jalón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	2
2015	50146	Lucena de Jalón	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2015	50146	Lucena de Jalón	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2015	50147	Luceni	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	7
2015	50147	Luceni	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	5
2015	50147	Luceni	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	2
2015	50147	Luceni	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2015	50147	Luceni	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	1
2015	50147	Luceni	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	3
2015	50147	Luceni	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	3
2015	50147	Luceni	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2015	50147	Luceni	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2015	50147	Luceni	3	Construcción	14	Construcción (cnae 41, 42, 43)	23
2015	50147	Luceni	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	26
2015	50147	Luceni	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	5
2015	50147	Luceni	4	Servicios	17	Hostelería (cnae 55, 56)	7
2015	50147	Luceni	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50147	Luceni	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2015	50147	Luceni	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	3
2015	50147	Luceni	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	3
2015	50147	Luceni	4	Servicios	23	Educación (cnae 85)	1
2015	50147	Luceni	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50147	Luceni	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	7
2015	50148	Luesia	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	15
2015	50148	Luesia	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50148	Luesia	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2015	50148	Luesia	3	Construcción	14	Construcción (cnae 41, 42, 43)	13
2015	50148	Luesia	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	8
2015	50148	Luesia	4	Servicios	17	Hostelería (cnae 55, 56)	8
2015	50148	Luesia	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2015	50148	Luesia	4	Servicios	20	Actividades inmobiliarias (cnae 68)	2
2015	50148	Luesia	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2015	50148	Luesia	4	Servicios	23	Educación (cnae 85)	1
2015	50148	Luesia	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50148	Luesia	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2015	50148	Luesia	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50149	Luesma	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2015	50149	Luesma	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2015	50150	Lumpiaque	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	9
2015	50150	Lumpiaque	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2015	50150	Lumpiaque	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2015	50150	Lumpiaque	3	Construcción	14	Construcción (cnae 41, 42, 43)	22
2015	50150	Lumpiaque	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	22
2015	50150	Lumpiaque	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	5
2015	50150	Lumpiaque	4	Servicios	17	Hostelería (cnae 55, 56)	12
2015	50150	Lumpiaque	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50150	Lumpiaque	4	Servicios	20	Actividades inmobiliarias (cnae 68)	9
2015	50150	Lumpiaque	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	4
2015	50150	Lumpiaque	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2015	50150	Lumpiaque	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50151	Luna	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	46
2015	50151	Luna	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2015	50151	Luna	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	2
2015	50151	Luna	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	5
2015	50151	Luna	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2015	50151	Luna	3	Construcción	14	Construcción (cnae 41, 42, 43)	15
2015	50151	Luna	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	19
2015	50151	Luna	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	3
2015	50151	Luna	4	Servicios	17	Hostelería (cnae 55, 56)	20
2015	50151	Luna	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2015	50151	Luna	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50151	Luna	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3
2015	50151	Luna	4	Servicios	23	Educación (cnae 85)	1
2015	50151	Luna	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2015	50151	Luna	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	6
2015	50152	Maella	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	33
2015	50152	Maella	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	11
2015	50152	Maella	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	4
2015	50152	Maella	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	3
2015	50152	Maella	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2015	50152	Maella	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2015	50152	Maella	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	2
2015	50152	Maella	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	3
2015	50152	Maella	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	2
2015	50152	Maella	3	Construcción	14	Construcción (cnae 41, 42, 43)	42
2015	50152	Maella	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	84
2015	50152	Maella	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	3
2015	50152	Maella	4	Servicios	17	Hostelería (cnae 55, 56)	25
2015	50152	Maella	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	2
2015	50152	Maella	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	9
2015	50152	Maella	4	Servicios	20	Actividades inmobiliarias (cnae 68)	31
2015	50152	Maella	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	12
2015	50152	Maella	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	4
2015	50152	Maella	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3
2015	50152	Maella	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	17
2015	50153	Magallón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	12
2015	50153	Magallón	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	2
2015	50153	Magallón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	11
2015	50153	Magallón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2015	50153	Magallón	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	2
2015	50153	Magallón	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	3
2015	50153	Magallón	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	3
2015	50153	Magallón	3	Construcción	14	Construcción (cnae 41, 42, 43)	25
2015	50153	Magallón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	49
2015	50153	Magallón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	4
2015	50153	Magallón	4	Servicios	17	Hostelería (cnae 55, 56)	10
2015	50153	Magallón	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	4
2015	50153	Magallón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	9
2015	50153	Magallón	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	5
2015	50153	Magallón	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2015	50153	Magallón	4	Servicios	23	Educación (cnae 85)	1
2015	50153	Magallón	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2015	50153	Magallón	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	5
2015	50153	Magallón	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	7
2015	50154	Mainar	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	7
2015	50154	Mainar	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2015	50154	Mainar	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2015	50154	Mainar	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2015	50154	Mainar	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	6
2015	50154	Mainar	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2015	50154	Mainar	4	Servicios	17	Hostelería (cnae 55, 56)	7
2015	50154	Mainar	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2015	50154	Mainar	4	Servicios	20	Actividades inmobiliarias (cnae 68)	2
2015	50154	Mainar	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50155	Malanquilla	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2015	50155	Malanquilla	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	1
2015	50155	Malanquilla	4	Servicios	17	Hostelería (cnae 55, 56)	3
2015	50155	Malanquilla	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2015	50155	Malanquilla	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2015	50155	Malanquilla	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2015	50156	Maleján	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2015	50156	Maleján	3	Construcción	14	Construcción (cnae 41, 42, 43)	5
2015	50156	Maleján	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	6
2015	50156	Maleján	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	4
2015	50156	Maleján	4	Servicios	17	Hostelería (cnae 55, 56)	3
