Año	Provincia nombre	Municipio código	Municipio nombre	Tasa bruta de saldo vegetativo	Tasa bruta de natalidad	Tasa bruta de mortalidad	Tasa global de fecundidad	Tasa bruta de nupcialidad
2012	Zaragoza	50266	Trasobares	-28,673835125448	0,0	28,673835125448	0,0	0,0
2012	Zaragoza	50267	Uncastillo	-24,9480249480249	0,0	24,9480249480249	0,0	1,38600138600139
2012	Zaragoza	50268	Undués de Lerda	-14,7058823529412	0,0	14,7058823529412	0,0	0,0
2012	Zaragoza	50269	Urrea de Jalón	-14,9625935162095	0,0	14,9625935162095	0,0	2,49376558603491
2012	Zaragoza	50270	Urriés	0,0	0,0	0,0	0,0	0,0
2012	Zaragoza	50271	Used	-26,3591433278418	0,0	26,3591433278418	0,0	0,0
2012	Zaragoza	50272	Utebo	-4,86113007619412	0,0	4,86113007619412	0,0	4,53341344184395
2012	Zaragoza	50273	Valdehorna	-129,032258064516	0,0	129,032258064516	0,0	0,0
2012	Zaragoza	50274	Val de San Martín	-26,1437908496732	0,0	26,1437908496732	0,0	0,0
2012	Zaragoza	50275	Valmadrid	-16,0642570281125	0,0	16,0642570281125	0,0	0,0
2012	Zaragoza	50276	Valpalmas	-19,2307692307692	0,0	19,2307692307692	0,0	6,41025641025641
2012	Zaragoza	50277	Valtorres	-10,3626943005181	0,0	10,3626943005181	0,0	0,0
2012	Zaragoza	50278	Velilla de Ebro	-12,3456790123457	0,0	12,3456790123457	0,0	0,0
2012	Zaragoza	50279	Velilla de Jiloca	-43,2900432900433	0,0	43,2900432900433	0,0	0,0
2012	Zaragoza	50280	Vera de Moncayo	-32,3383084577114	0,0	32,3383084577114	0,0	2,48756218905473
2012	Zaragoza	50281	Vierlas	-42,3280423280423	0,0	42,3280423280423	0,0	0,0
2012	Zaragoza	50282	Vilueña (La)	-9,09090909090909	0,0	9,09090909090909	0,0	0,0
2012	Zaragoza	50283	Villadoz	0,0	0,0	0,0	0,0	0,0
2012	Zaragoza	50284	Villafeliche	-19,2771084337349	0,0	19,2771084337349	0,0	0,0
2012	Zaragoza	50285	Villafranca de Ebro	-15,5875299760192	0,0	15,5875299760192	0,0	5,99520383693046
2012	Zaragoza	50286	Villalba de Perejil	-46,0829493087558	0,0	46,0829493087558	0,0	0,0
2012	Zaragoza	50287	Villalengua	-10,498687664042	0,0	10,498687664042	0,0	2,6246719160105
2012	Zaragoza	50288	Villanueva de Gállego	-6,50971031789085	0,0	6,50971031789085	0,0	2,82087447108604
2012	Zaragoza	50289	Villanueva de Jiloca	-34,1880341880342	0,0	34,1880341880342	0,0	0,0
2012	Zaragoza	50290	Villanueva de Huerva	-20,128087831656	0,0	20,128087831656	0,0	0,0
2012	Zaragoza	50291	Villar de los Navarros	-26,431718061674	0,0	26,431718061674	0,0	0,0
2012	Zaragoza	50292	Villarreal de Huerva	-8,9086859688196	0,0	8,9086859688196	0,0	0,0
2012	Zaragoza	50293	Villarroya de la Sierra	-25,7352941176471	0,0	25,7352941176471	0,0	1,83823529411765
2012	Zaragoza	50294	Villarroya del Campo	-25,6410256410256	0,0	25,6410256410256	0,0	12,8205128205128
2012	Zaragoza	50295	Vistabella	-19,8019801980198	0,0	19,8019801980198	0,0	0,0
2012	Zaragoza	50296	Zaida (La)	-12,1827411167513	0,0	12,1827411167513	0,0	4,06091370558376
2012	Zaragoza	50297	Zaragoza	-9,04652372013502	0,0	9,04652372013502	0,0	3,63682297955095
2012	Zaragoza	50298	Zuera	-7,20025715204115	0,0	7,20025715204115	0,0	5,14304082288653
2012	Zaragoza	50901	Biel	-23,8805970149254	0,0	23,8805970149254	0,0	0,0
2012	Zaragoza	50902	Marracos	0,0	0,0	0,0	0,0	0,0
2012	Zaragoza	50903	Villamayor de Gállego	-8,1057268722467	0,0	8,1057268722467	0,0	1,76211453744493
2011	Huesca	22001	Abiego	-4,91400491400491	0,0	4,91400491400491	0,0	0,0
2011	Huesca	22002	Abizanda	-5,47945205479452	0,0	5,47945205479452	0,0	0,0
2011	Huesca	22003	Adahuesca	0,0	0,0	0,0	0,0	3,89105058365759
2011	Huesca	22004	Agüero	-17,0212765957447	0,0	17,0212765957447	0,0	0,0
2011	Huesca	22006	Aísa	-5,59179869524697	0,0	5,59179869524697	0,0	0,0
2011	Huesca	22007	Albalate de Cinca	-11,8343195266272	0,0	11,8343195266272	0,0	1,86857676736219
2011	Huesca	22008	Albalatillo	-12,5588697017268	0,0	12,5588697017268	0,0	0,0
2011	Huesca	22009	Albelda	-9,25536390408077	0,0	9,25536390408077	0,0	0,841396718552798
2011	Huesca	22011	Albero Alto	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22012	Albero Bajo	-18,018018018018	0,0	18,018018018018	0,0	0,0
2011	Huesca	22013	Alberuela de Tubo	-9,95024875621891	0,0	9,95024875621891	0,0	1,99004975124378
2011	Huesca	22014	Alcalá de Gurrea	-14,5102781136638	0,0	14,5102781136638	0,0	0,0
2011	Huesca	22015	Alcalá del Obispo	-5,34283170080142	0,0	5,34283170080142	0,0	1,78094390026714
2011	Huesca	22016	Alcampell	-9,15750915750916	0,0	9,15750915750916	0,0	0,0
2011	Huesca	22017	Alcolea de Cinca	-10,5622864243554	0,0	10,5622864243554	0,0	0,621310966138552
2011	Huesca	22018	Alcubierre	-21,1210398050366	0,0	21,1210398050366	0,0	0,0
2011	Huesca	22019	Alerre	-19,2307692307692	0,0	19,2307692307692	0,0	0,0
2011	Huesca	22020	Alfántega	-5,29100529100529	0,0	5,29100529100529	0,0	0,0
2011	Huesca	22021	Almudévar	-8,45839017735334	0,0	8,45839017735334	0,0	1,90995907230559
2011	Huesca	22022	Almunia de San Juan	-8,24317362184441	0,0	8,24317362184441	0,0	5,15198351365276
2011	Huesca	22023	Almuniente	-4,93218249075216	0,0	4,93218249075216	0,0	1,23304562268804
2011	Huesca	22024	Alquézar	-2,57731958762887	0,0	2,57731958762887	0,0	0,0
2011	Huesca	22025	Altorricón	-7,95624067628046	0,0	7,95624067628046	0,0	0,0
2011	Huesca	22027	Angüés	-24,896265560166	0,0	24,896265560166	0,0	1,6597510373444
2011	Huesca	22028	Ansó	-11,6703136396791	0,0	11,6703136396791	0,0	5,83515681983953
2011	Huesca	22029	Antillón	-4,65116279069768	0,0	4,65116279069768	0,0	0,0
2011	Huesca	22032	Aragüés del Puerto	-10,443864229765	0,0	10,443864229765	0,0	0,0
2011	Huesca	22035	Arén	-10,6496272630458	0,0	10,6496272630458	0,0	0,0
2011	Huesca	22036	Argavieso	-12,1951219512195	0,0	12,1951219512195	0,0	0,0
2011	Huesca	22037	Arguis	0,0	0,0	0,0	0,0	5,63380281690141
2011	Huesca	22039	Ayerbe	-8,74180455822666	0,0	8,74180455822666	0,0	1,24882922260381
2011	Huesca	22040	Azanuy-Alins	-11,6959064327485	0,0	11,6959064327485	0,0	0,0
2011	Huesca	22041	Azara	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22042	Azlor	-15,5844155844156	0,0	15,5844155844156	0,0	0,0
2011	Huesca	22043	Baells	-22,7272727272727	0,0	22,7272727272727	0,0	0,0
2011	Huesca	22044	Bailo	-11,3378684807256	0,0	11,3378684807256	0,0	0,0
2011	Huesca	22045	Baldellou	-12,012012012012	0,0	12,012012012012	0,0	0,0
2011	Huesca	22046	Ballobar	-8,87573964497041	0,0	8,87573964497041	0,0	1,4792899408284
2011	Huesca	22047	Banastás	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22048	Barbastro	-7,83317455276807	0,0	7,83317455276807	0,0	0,846829681380332
2011	Huesca	22049	Barbués	-6,94444444444445	0,0	6,94444444444445	0,0	0,0
2011	Huesca	22050	Barbuñales	-19,8019801980198	0,0	19,8019801980198	0,0	0,0
2011	Huesca	22051	Bárcabo	-11,5606936416185	0,0	11,5606936416185	0,0	0,0
2011	Huesca	22052	Belver de Cinca	-19,0010857763301	0,0	19,0010857763301	0,0	0,542888165038002
2011	Huesca	22053	Benabarre	-13,2575757575758	0,0	13,2575757575758	0,0	0,631313131313131
2011	Huesca	22054	Benasque	-2,04290091930541	0,0	2,04290091930541	0,0	2,72386789240722
2011	Huesca	22055	Berbegal	-13,6402387041773	0,0	13,6402387041773	0,0	0,0
2011	Huesca	22057	Bielsa	-7,28332119446468	0,0	7,28332119446468	0,0	1,45666423889294
2011	Huesca	22058	Bierge	-11,6959064327485	0,0	11,6959064327485	0,0	0,0
2011	Huesca	22059	Biescas	-11,8008024545669	0,0	11,8008024545669	0,0	0,472032098182676
2011	Huesca	22060	Binaced	-10,8927302865262	0,0	10,8927302865262	0,0	1,4207909069382
2011	Huesca	22061	Binéfar	-6,73267326732673	0,0	6,73267326732673	0,0	1,82178217821782
2011	Huesca	22062	Bisaurri	-13,1578947368421	0,0	13,1578947368421	0,0	0,0
2011	Huesca	22063	Biscarrués	-6,31911532385466	0,0	6,31911532385466	0,0	0,0
2011	Huesca	22064	Blecua y Torres	-3,16957210776545	0,0	3,16957210776545	0,0	0,0
2011	Huesca	22066	Boltaña	-9,47176684881603	0,0	9,47176684881603	0,0	8,74316939890711
2011	Huesca	22067	Bonansa	-14,1843971631206	0,0	14,1843971631206	0,0	0,0
2011	Huesca	22068	Borau	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22069	Broto	-2,59571706683971	0,0	2,59571706683971	0,0	3,89357560025957
2011	Huesca	22072	Caldearenas	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22074	Campo	-2,17864923747277	0,0	2,17864923747277	0,0	0,0
2011	Huesca	22075	Camporrells	-12,396694214876	0,0	12,396694214876	0,0	0,0
2011	Huesca	22076	Canal de Berdún	-7,4487895716946	0,0	7,4487895716946	0,0	0,0
2011	Huesca	22077	Candasnos	-6,91443388072602	0,0	6,91443388072602	0,0	0,0
2011	Huesca	22078	Canfranc	-3,55450236966825	0,0	3,55450236966825	0,0	1,18483412322275
2011	Huesca	22079	Capdesaso	-14,218009478673	0,0	14,218009478673	0,0	0,0
2011	Huesca	22080	Capella	-6,04838709677419	0,0	6,04838709677419	0,0	0,0
2011	Huesca	22081	Casbas de Huesca	-9,2485549132948	0,0	9,2485549132948	0,0	0,0
2011	Huesca	22082	Castejón del Puente	-7,57575757575758	0,0	7,57575757575758	0,0	0,0
2011	Huesca	22083	Castejón de Monegros	-18,4013801035078	0,0	18,4013801035078	0,0	1,15008625646924
2011	Huesca	22084	Castejón de Sos	-6,9101678183613	0,0	6,9101678183613	0,0	0,987166831194472
2011	Huesca	22085	Castelflorite	-21,3903743315508	0,0	21,3903743315508	0,0	0,0
2011	Huesca	22086	Castiello de Jaca	-11,0344827586207	0,0	11,0344827586207	0,0	0,0
2011	Huesca	22087	Castigaleu	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22088	Castillazuelo	-14,2602495543672	0,0	14,2602495543672	0,0	0,0
2011	Huesca	22089	Castillonroy	-15,1228733459357	0,0	15,1228733459357	0,0	0,0
2011	Huesca	22090	Colungo	-11,0497237569061	0,0	11,0497237569061	0,0	5,52486187845304
2011	Huesca	22094	Chalamera	-5,74712643678161	0,0	5,74712643678161	0,0	0,0
2011	Huesca	22095	Chía	-20,8333333333333	0,0	20,8333333333333	0,0	0,0
2011	Huesca	22096	Chimillas	-18,348623853211	0,0	18,348623853211	0,0	1,8348623853211
2011	Huesca	22099	Esplús	-8,70511425462459	0,0	8,70511425462459	0,0	0,0
2011	Huesca	22102	Estada	-3,003003003003	0,0	3,003003003003	0,0	0,0
2011	Huesca	22103	Estadilla	-10,5391163356303	0,0	10,5391163356303	0,0	0,810701256586948
2011	Huesca	22105	Estopiñán del Castillo	-4,3859649122807	0,0	4,3859649122807	0,0	0,0
2011	Huesca	22106	Fago	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22107	Fanlo	0,0	0,0	0,0	0,0	5,3475935828877
2011	Huesca	22109	Fiscal	-6,78733031674208	0,0	6,78733031674208	0,0	0,0
2011	Huesca	22110	Fonz	-12,7523910733263	0,0	12,7523910733263	0,0	0,0
2011	Huesca	22111	Foradada del Toscar	-6,67779632721202	0,0	6,67779632721202	0,0	0,0
2011	Huesca	22112	Fraga	-6,2151058674813	0,0	6,2151058674813	0,0	2,00147477088381
2011	Huesca	22113	Fueva (La)	-7,90067720090293	0,0	7,90067720090293	0,0	2,25733634311512
2011	Huesca	22114	Gistaín	-18,348623853211	0,0	18,348623853211	0,0	0,0
2011	Huesca	22115	Grado (El)	-8,84955752212389	0,0	8,84955752212389	0,0	1,47492625368732
2011	Huesca	22116	Grañén	-11,6533139111435	0,0	11,6533139111435	0,0	0,728332119446468
2011	Huesca	22117	Graus	-10,0999473961073	0,0	10,0999473961073	0,0	0,420831141504471
2011	Huesca	22119	Gurrea de Gállego	-9,66183574879227	0,0	9,66183574879227	0,0	0,840159630329763
2011	Huesca	22122	Hoz de Jaca	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22124	Huerto	-5,28401585204756	0,0	5,28401585204756	0,0	0,0
2011	Huesca	22125	Huesca	-7,37564920352749	0,0	7,37564920352749	0,0	3,20680400153369
2011	Huesca	22126	Ibieca	-12,1580547112462	0,0	12,1580547112462	0,0	0,0
2011	Huesca	22127	Igriés	-15,7068062827225	0,0	15,7068062827225	0,0	5,23560209424084
2011	Huesca	22128	Ilche	-6,06980273141123	0,0	6,06980273141123	0,0	0,0
2011	Huesca	22129	Isábena	-8,41514726507714	0,0	8,41514726507714	0,0	0,0
2011	Huesca	22130	Jaca	-7,02814001372684	0,0	7,02814001372684	0,0	2,74536719286205
2011	Huesca	22131	Jasa	0,0	0,0	0,0	0,0	12,3076923076923
2011	Huesca	22133	Labuerda	-9,2378752886836	0,0	9,2378752886836	0,0	4,6189376443418
2011	Huesca	22135	Laluenga	-3,19488817891374	0,0	3,19488817891374	0,0	0,0
2011	Huesca	22136	Lalueza	-12,3577235772358	0,0	12,3577235772358	0,0	1,30081300813008
2011	Huesca	22137	Lanaja	-9,77617700025727	0,0	9,77617700025727	0,0	1,02907126318498
2011	Huesca	22139	Laperdiguera	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22141	Lascellas-Ponzano	-18,8679245283019	0,0	18,8679245283019	0,0	0,0
2011	Huesca	22142	Lascuarre	-5,06329113924051	0,0	5,06329113924051	0,0	0,0
2011	Huesca	22143	Laspaúles	-2,26244343891403	0,0	2,26244343891403	0,0	4,52488687782805
2011	Huesca	22144	Laspuña	-2,36686390532544	0,0	2,36686390532544	0,0	2,36686390532544
2011	Huesca	22149	Loarre	-9,51474785918173	0,0	9,51474785918173	0,0	0,0
2011	Huesca	22150	Loporzano	-6,18429189857761	0,0	6,18429189857761	0,0	0,0
2011	Huesca	22151	Loscorrales	-6,36942675159236	0,0	6,36942675159236	0,0	0,0
2011	Huesca	22155	Monesma y Cajigar	-14,1843971631206	0,0	14,1843971631206	0,0	0,0
2011	Huesca	22156	Monflorite-Lascasas	-6,73400673400673	0,0	6,73400673400673	0,0	2,24466891133558
2011	Huesca	22157	Montanuy	-5,05050505050505	0,0	5,05050505050505	0,0	0,0
2011	Huesca	22158	Monzón	-6,9988983215605	0,0	6,9988983215605	0,0	2,89460609595403
2011	Huesca	22160	Naval	-13,8888888888889	0,0	13,8888888888889	0,0	0,0
2011	Huesca	22162	Novales	-17,2786177105832	0,0	17,2786177105832	0,0	0,0
2011	Huesca	22163	Nueno	-3,79506641366224	0,0	3,79506641366224	0,0	2,53004427577483
2011	Huesca	22164	Olvena	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22165	Ontiñena	-8,07847663012118	0,0	8,07847663012118	0,0	2,30813618003462
2011	Huesca	22167	Osso de Cinca	-5,10204081632653	0,0	5,10204081632653	0,0	1,02040816326531
2011	Huesca	22168	Palo	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22170	Panticosa	-6,28930817610063	0,0	6,28930817610063	0,0	0,898472596585804
2011	Huesca	22172	Peñalba	-4,78697941598851	0,0	4,78697941598851	0,0	0,957395883197702
2011	Huesca	22173	Peñas de Riglos (Las)	-18,0645161290323	0,0	18,0645161290323	0,0	2,58064516129032
2011	Huesca	22174	Peralta de Alcofea	-9,428403064231	0,0	9,428403064231	0,0	3,53565114908662
2011	Huesca	22175	Peralta de Calasanz	-14,4717800289436	0,0	14,4717800289436	0,0	2,89435600578871
2011	Huesca	22176	Peraltilla	-6,68896321070234	0,0	6,68896321070234	0,0	0,0
2011	Huesca	22177	Perarrúa	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22178	Pertusa	-5,76368876080692	0,0	5,76368876080692	0,0	0,0
2011	Huesca	22181	Piracés	-13,5593220338983	0,0	13,5593220338983	0,0	0,0
2011	Huesca	22182	Plan	-10,7642626480086	0,0	10,7642626480086	0,0	2,15285252960172
2011	Huesca	22184	Poleñino	-12,2324159021407	0,0	12,2324159021407	0,0	0,0
2011	Huesca	22186	Pozán de Vero	-17,0697012802276	0,0	17,0697012802276	0,0	0,0
2011	Huesca	22187	Puebla de Castro (La)	-3,48432055749129	0,0	3,48432055749129	0,0	1,74216027874564
2011	Huesca	22188	Puente de Montañana	-5,57103064066852	0,0	5,57103064066852	0,0	0,0
2011	Huesca	22189	Puértolas	-15,1745068285281	0,0	15,1745068285281	0,0	3,03490136570561
2011	Huesca	22190	Pueyo de Araguás (El)	-9,28074245939675	0,0	9,28074245939675	0,0	0,0
2011	Huesca	22193	Pueyo de Santa Cruz	-19,0294957183635	0,0	19,0294957183635	0,0	1,90294957183635
2011	Huesca	22195	Quicena	-9,43396226415094	0,0	9,43396226415094	0,0	4,71698113207547
2011	Huesca	22197	Robres	-11,7233294255569	0,0	11,7233294255569	0,0	2,34466588511137
2011	Huesca	22199	Sabiñánigo	-8,40676966188562	0,0	8,40676966188562	0,0	2,35979499281
2011	Huesca	22200	Sahún	-6,43776824034335	0,0	6,43776824034335	0,0	0,0
2011	Huesca	22201	Salas Altas	-4,35729847494553	0,0	4,35729847494553	0,0	0,0
2011	Huesca	22202	Salas Bajas	-4,95049504950495	0,0	4,95049504950495	0,0	0,0
2011	Huesca	22203	Salillas	-27,2108843537415	0,0	27,2108843537415	0,0	0,0
2011	Huesca	22204	Sallent de Gállego	-4,3731778425656	0,0	4,3731778425656	0,0	4,85908649173955
2011	Huesca	22205	San Esteban de Litera	-12,2033898305085	0,0	12,2033898305085	0,0	1,35593220338983
2011	Huesca	22206	Sangarrén	-6,01503759398496	0,0	6,01503759398496	0,0	0,0
2011	Huesca	22207	San Juan de Plan	-4,31965442764579	0,0	4,31965442764579	0,0	0,0
2011	Huesca	22208	Santa Cilia	-6,84931506849315	0,0	6,84931506849315	0,0	0,0
2011	Huesca	22209	Santa Cruz de la Serós	-7,39371534195934	0,0	7,39371534195934	0,0	0,0
2011	Huesca	22212	Santaliestra y San Quílez	-14,4404332129964	0,0	14,4404332129964	0,0	0,0
2011	Huesca	22213	Sariñena	-8,17438692098093	0,0	8,17438692098093	0,0	1,53269754768392
2011	Huesca	22214	Secastilla	-9,0702947845805	0,0	9,0702947845805	0,0	0,0
2011	Huesca	22215	Seira	-18,3066361556064	0,0	18,3066361556064	0,0	0,0
2011	Huesca	22217	Sena	-9,45307224848076	0,0	9,45307224848076	0,0	0,0
2011	Huesca	22218	Senés de Alcubierre	-11,7647058823529	0,0	11,7647058823529	0,0	0,0
2011	Huesca	22220	Sesa	-16,366612111293	0,0	16,366612111293	0,0	3,27332242225859
2011	Huesca	22221	Sesué	0,0	0,0	0,0	0,0	5,33333333333333
2011	Huesca	22222	Siétamo	-8,58369098712446	0,0	8,58369098712446	0,0	0,0
2011	Huesca	22223	Sopeira	-5,98802395209581	0,0	5,98802395209581	0,0	0,0
2011	Huesca	22225	Tamarite de Litera	-9,00812689709194	0,0	9,00812689709194	0,0	1,95828845588955
2011	Huesca	22226	Tardienta	-7,77385159010601	0,0	7,77385159010601	0,0	2,82685512367491
2011	Huesca	22227	Tella-Sin	-2,65957446808511	0,0	2,65957446808511	0,0	0,0
2011	Huesca	22228	Tierz	-5,77200577200577	0,0	5,77200577200577	0,0	0,962000962000962
2011	Huesca	22229	Tolva	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22230	Torla-Ordesa	-8,42992623814542	0,0	8,42992623814542	0,0	4,21496311907271
2011	Huesca	22232	Torralba de Aragón	-6,34920634920635	0,0	6,34920634920635	0,0	6,34920634920635
2011	Huesca	22233	Torre la Ribera	-6,15384615384615	0,0	6,15384615384615	0,0	0,0
2011	Huesca	22234	Torrente de Cinca	-3,75117224132541	0,0	3,75117224132541	0,0	0,0
2011	Huesca	22235	Torres de Alcanadre	-12,6984126984127	0,0	12,6984126984127	0,0	0,0
2011	Huesca	22236	Torres de Barbués	-7,03399765533412	0,0	7,03399765533412	0,0	0,0
2011	Huesca	22239	Tramaced	-7,19424460431655	0,0	7,19424460431655	0,0	0,0
2011	Huesca	22242	Valfarta	-8,54700854700855	0,0	8,54700854700855	0,0	0,0
2011	Huesca	22243	Valle de Bardají	-13,5135135135135	0,0	13,5135135135135	0,0	0,0
2011	Huesca	22244	Valle de Lierp	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22245	Velilla de Cinca	-9,92555831265509	0,0	9,92555831265509	0,0	0,0
2011	Huesca	22246	Beranuy	-6,99300699300699	0,0	6,99300699300699	0,0	0,0
2011	Huesca	22247	Viacamp y Litera	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22248	Vicién	-11,7994100294985	0,0	11,7994100294985	0,0	0,0
2011	Huesca	22249	Villanova	-4,6189376443418	0,0	4,6189376443418	0,0	4,6189376443418
2011	Huesca	22250	Villanúa	0,0	0,0	0,0	0,0	1,49925037481259
2011	Huesca	22251	Villanueva de Sigena	-7,48502994011976	0,0	7,48502994011976	0,0	0,0
2011	Huesca	22252	Yebra de Basa	-9,21658986175115	0,0	9,21658986175115	0,0	4,60829493087558
2011	Huesca	22253	Yésero	0,0	0,0	0,0	0,0	0,0
2011	Huesca	22254	Zaidín	-7,17006497871387	0,0	7,17006497871387	0,0	1,34438718350885
2011	Huesca	22901	Valle de Hecho	-8,06156101135947	0,0	8,06156101135947	0,0	0,732869182850861
2011	Huesca	22902	Puente la Reina de Jaca	-9,92555831265509	0,0	9,92555831265509	0,0	0,0
2011	Huesca	22903	San Miguel del Cinca	-10,0713386487621	0,0	10,0713386487621	0,0	2,51783466219052
2011	Huesca	22904	Sotonera (La)	-9,30232558139535	0,0	9,30232558139535	0,0	1,32890365448505
2011	Huesca	22905	Lupiñén-Ortilla	-7,14924039320822	0,0	7,14924039320822	0,0	0,0
2011	Huesca	22906	Santa María de Dulcis	-6,3391442155309	0,0	6,3391442155309	0,0	0,0
2011	Huesca	22907	Aínsa-Sobrarbe	-6,42627632988219	0,0	6,42627632988219	0,0	2,85612281328097
2011	Huesca	22908	Hoz y Costeán	-3,36700336700337	0,0	3,36700336700337	0,0	0,0
2011	Huesca	22909	Vencillón	-7,68639508070715	0,0	7,68639508070715	0,0	0,0
2011	Teruel	44001	Ababuj	-9,00900900900901	0,0	9,00900900900901	0,0	0,0
2011	Teruel	44002	Abejuela	-11,3636363636364	0,0	11,3636363636364	0,0	0,0
2011	Teruel	44003	Aguatón	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44004	Aguaviva	-10,7978404319136	0,0	10,7978404319136	0,0	2,3995200959808
2011	Teruel	44005	Aguilar del Alfambra	-20,2020202020202	0,0	20,2020202020202	0,0	0,0
2011	Teruel	44006	Alacón	-18,7304890738814	0,0	18,7304890738814	0,0	0,0
2011	Teruel	44007	Alba	-9,34579439252337	0,0	9,34579439252337	0,0	3,11526479750779
2011	Teruel	44008	Albalate del Arzobispo	-9,75938078411577	0,0	9,75938078411577	0,0	2,69224297492849
2011	Teruel	44009	Albarracín	-12,2282608695652	0,0	12,2282608695652	0,0	0,679347826086957
2011	Teruel	44010	Albentosa	-5,54785020804438	0,0	5,54785020804438	0,0	0,0
2011	Teruel	44011	Alcaine	0,0	0,0	0,0	0,0	10,2564102564103
2011	Teruel	44012	Alcalá de la Selva	-2,90275761973875	0,0	2,90275761973875	0,0	1,45137880986938
2011	Teruel	44013	Alcañiz	-7,13447123634065	0,0	7,13447123634065	0,0	2,79960263704506
2011	Teruel	44014	Alcorisa	-6,49482443677694	0,0	6,49482443677694	0,0	2,0296326364928
2011	Teruel	44016	Alfambra	-8,90372843628269	0,0	8,90372843628269	0,0	3,33889816360601
2011	Teruel	44017	Aliaga	-26,4150943396226	0,0	26,4150943396226	0,0	0,0
2011	Teruel	44018	Almohaja	-24,0963855421687	0,0	24,0963855421687	0,0	0,0
2011	Teruel	44019	Alobras	-17,3160173160173	0,0	17,3160173160173	0,0	0,0
2011	Teruel	44020	Alpeñés	-26,3157894736842	0,0	26,3157894736842	0,0	0,0
2011	Teruel	44021	Allepuz	-5,50964187327824	0,0	5,50964187327824	0,0	0,0
2011	Teruel	44022	Alloza	-11,6094986807388	0,0	11,6094986807388	0,0	0,0
2011	Teruel	44023	Allueva	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44024	Anadón	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44025	Andorra	-6,71667829727844	0,0	6,71667829727844	0,0	2,26796929518493
2011	Teruel	44026	Arcos de las Salinas	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44027	Arens de Lledó	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44028	Argente	-18,6046511627907	0,0	18,6046511627907	0,0	0,0
2011	Teruel	44029	Ariño	-11,9965724078835	0,0	11,9965724078835	0,0	0,856898029134533
2011	Teruel	44031	Azaila	-55,2763819095477	0,0	55,2763819095477	0,0	5,0251256281407
2011	Teruel	44032	Bádenas	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44033	Báguena	-11,8343195266272	0,0	11,8343195266272	0,0	3,94477317554241
2011	Teruel	44034	Bañón	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44035	Barrachina	-14,6699266503667	0,0	14,6699266503667	0,0	0,0
2011	Teruel	44036	Bea	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44037	Beceite	-10,4166666666667	0,0	10,4166666666667	0,0	1,15740740740741
2011	Teruel	44038	Belmonte de San José	-16,260162601626	0,0	16,260162601626	0,0	5,42005420054201
2011	Teruel	44039	Bello	-9,9009900990099	0,0	9,9009900990099	0,0	0,0
2011	Teruel	44040	Berge	-8,17438692098093	0,0	8,17438692098093	0,0	2,72479564032698
2011	Teruel	44041	Bezas	-8,84955752212389	0,0	8,84955752212389	0,0	0,0
2011	Teruel	44042	Blancas	-4,48430493273543	0,0	4,48430493273543	0,0	0,0
2011	Teruel	44043	Blesa	-5,23560209424084	0,0	5,23560209424084	0,0	0,0
2011	Teruel	44044	Bordón	-5,43478260869565	0,0	5,43478260869565	0,0	0,0
2011	Teruel	44045	Bronchales	-3,16205533596838	0,0	3,16205533596838	0,0	0,0
2011	Teruel	44046	Bueña	-33,1491712707182	0,0	33,1491712707182	0,0	0,0
2011	Teruel	44047	Burbáguena	-33,175355450237	0,0	33,175355450237	0,0	0,0
2011	Teruel	44048	Cabra de Mora	-8,29875518672199	0,0	8,29875518672199	0,0	0,0
2011	Teruel	44049	Calaceite	-16,010246557797	0,0	16,010246557797	0,0	1,92122958693564
2011	Teruel	44050	Calamocha	-8,00392028748775	0,0	8,00392028748775	0,0	0,980071871937275
2011	Teruel	44051	Calanda	-9,56205775482884	0,0	9,56205775482884	0,0	2,10365270606234
2011	Teruel	44052	Calomarde	0,0	0,0	0,0	0,0	0,0
2011	Teruel	44053	Camañas	-5,39083557951483	0,0	5,39083557951483	0,0	5,39083557951483
2011	Teruel	44054	Camarena de la Sierra	0,0	0,0	0,0	0,0	4,75059382422803
2011	Teruel	44055	Camarillas	-26,8456375838926	0,0	26,8456375838926	0,0	0,0
