Año	Municipio código	Municipio nombre	Incendios	Superficie forestal afectada
2002	22062	Bisaurri	0	0
2002	22063	Biscarrués	0	0
2002	22064	Blecua y Torres	0	0
2002	22066	Boltaña	0	0
2002	22067	Bonansa	0	0
2002	22068	Borau	0	0
2002	22069	Broto	0	0
2002	22072	Caldearenas	1	46
2002	22074	Campo	0	0
2002	22075	Camporrells	0	0
2002	22076	Canal de Berdún	1	58
2002	22077	Candasnos	1	3
2002	22078	Canfranc	0	0
2002	22079	Capdesaso	0	0
2002	22080	Capella	0	0
2002	22081	Casbas de Huesca	0	0
2002	22082	Castejón del Puente	1	1
2002	22083	Castejón de Monegros	0	0
2002	22084	Castejón de Sos	1	5
2002	22085	Castelflorite	0	0
2002	22086	Castiello de Jaca	0	0
2002	22087	Castigaleu	0	0
2002	22088	Castillazuelo	0	0
2002	22089	Castillonroy	0	0
2002	22090	Colungo	0	0
2002	22094	Chalamera	0	0
2002	22095	Chía	0	0
2002	22096	Chimillas	0	0
2002	22099	Esplús	0	0
2002	22102	Estada	1	5
2002	22103	Estadilla	1	5
2002	22105	Estopiñán del Castillo	0	0
2002	22106	Fago	0	0
2002	22107	Fanlo	0	0
2002	22109	Fiscal	1	0,01
2002	22110	Fonz	0	0
2002	22111	Foradada del Toscar	0	0
2002	22112	Fraga	6	37,9
2002	22113	Fueva (La)	2	1,3
2002	22114	Gistaín	0	0
2002	22115	Grado (El)	1	0,1
2002	22116	Grañén	2	1,8
2002	22117	Graus	3	1,41
2002	22119	Gurrea de Gállego	3	8,55
2002	22122	Hoz de Jaca	0	0
2002	22124	Huerto	0	0
2002	22125	Huesca	0	0
2002	22126	Ibieca	1	0,04
2002	22127	Igriés	1	15
2002	22128	Ilche	1	2
2002	22129	Isábena	0	0
2002	22130	Jaca	2	36,01
2002	22131	Jasa	0	0
2002	22133	Labuerda	0	0
2002	22135	Laluenga	0	0
2002	22136	Lalueza	0	0
2002	22137	Lanaja	1	1
2002	22139	Laperdiguera	0	0
2002	22141	Lascellas-Ponzano	0	0
2002	22142	Lascuarre	0	0
2002	22143	Laspaúles	0	0
2002	22144	Laspuña	1	0,03
2002	22149	Loarre	2	0,54
2002	22150	Loporzano	1	96
2002	22151	Loscorrales	0	0
2002	22155	Monesma y Cajigar	0	0
2002	22156	Monflorite-Lascasas	0	0
2002	22157	Montanuy	0	0
2002	22158	Monzón	6	38,46
2002	22160	Naval	0	0
2002	22162	Novales	0	0
2002	22163	Nueno	2	4,7
2002	22164	Olvena	0	0
2002	22165	Ontiñena	3	8
2002	22167	Osso de Cinca	0	0
2002	22168	Palo	0	0
2002	22170	Panticosa	0	0
2002	22172	Peñalba	0	0
2002	22173	Peñas de Riglos (Las)	2	26,01
2002	22174	Peralta de Alcofea	0	0
2002	22175	Peralta de Calasanz	1	23
2002	22176	Peraltilla	1	280
2002	22177	Perarrúa	0	0
2002	22178	Pertusa	0	0
2002	22181	Piracés	0	0
2002	22182	Plan	0	0
2002	22184	Poleñino	0	0
2002	22186	Pozán de Vero	0	0
2002	22187	Puebla de Castro (La)	2	0,27
2002	22188	Puente de Montañana	1	1,5
2002	22189	Puértolas	0	0
2002	22190	Pueyo de Araguás (El)	0	0
2002	22193	Pueyo de Santa Cruz	0	0
2002	22195	Quicena	0	0
2002	22197	Robres	0	0
2002	22199	Sabiñánigo	3	10,51
2002	22200	Sahún	0	0
2002	22201	Salas Altas	0	0
2002	22202	Salas Bajas	0	0
2002	22203	Salillas	1	0,05
2002	22204	Sallent de Gállego	0	0
2002	22205	San Esteban de Litera	0	0
2002	22206	Sangarrén	1	0,1
2002	22207	San Juan de Plan	0	0
2002	22208	Santa Cilia	0	0
2002	22209	Santa Cruz de la Serós	0	0
2002	22212	Santaliestra y San Quílez	0	0
2002	22213	Sariñena	0	0
2002	22214	Secastilla	0	0
2002	22215	Seira	0	0
2002	22217	Sena	1	13
2002	22218	Senés de Alcubierre	0	0
2002	22220	Sesa	0	0
2002	22221	Sesué	0	0
2002	22222	Siétamo	1	0,24
2002	22223	Sopeira	1	2
2002	22225	Tamarite de Litera	1	1
2002	22226	Tardienta	0	0
2002	22227	Tella-Sin	1	29
2002	22228	Tierz	0	0
2002	22229	Tolva	1	0,75
2002	22230	Torla-Ordesa	0	0
2002	22232	Torralba de Aragón	1	0,04
2002	22233	Torre la Ribera	1	4
2002	22234	Torrente de Cinca	1	0,6
2002	22235	Torres de Alcanadre	0	0
2002	22236	Torres de Barbués	0	0
2002	22239	Tramaced	0	0
2002	22242	Valfarta	0	0
2002	22243	Valle de Bardají	0	0
2002	22244	Valle de Lierp	0	0
2002	22245	Velilla de Cinca	0	0
2002	22246	Beranuy	0	0
2002	22247	Viacamp y Litera	1	1,5
2002	22248	Vicién	0	0
2002	22249	Villanova	0	0
2002	22250	Villanúa	0	0
2002	22251	Villanueva de Sigena	1	2
2002	22252	Yebra de Basa	0	0
2002	22253	Yésero	0	0
2002	22254	Zaidín	0	0
2002	22901	Valle de Hecho	1	0,07
2002	22902	Puente la Reina de Jaca	0	0
2002	22903	San Miguel del Cinca	2	7
2002	22904	Sotonera (La)	0	0
2002	22905	Lupiñén-Ortilla	1	34
2002	22906	Santa María de Dulcis	0	0
2002	22907	Aínsa-Sobrarbe	1	2
2002	22908	Hoz y Costeán	0	0
2002	22909	Vencillón	0	0
2002	44001	Ababuj	0	0
2002	44002	Abejuela	0	0
2002	44003	Aguatón	0	0
2002	44004	Aguaviva	1	0,01
2002	44005	Aguilar del Alfambra	0	0
2002	44006	Alacón	1	0,35
2002	44007	Alba	0	0
2002	44008	Albalate del Arzobispo	0	0
2002	44009	Albarracín	1	0
2002	44010	Albentosa	0	0
2002	44011	Alcaine	1	2,7
2002	44012	Alcalá de la Selva	1	0
2002	44013	Alcañiz	5	0,26
2002	44014	Alcorisa	3	0,23
2002	44016	Alfambra	0	0
2002	44017	Aliaga	4	0,02
2002	44018	Almohaja	0	0
2002	44019	Alobras	0	0
2002	44020	Alpeñés	0	0
2002	44021	Allepuz	0	0
2002	44022	Alloza	0	0
2002	44023	Allueva	1	0,25
2002	44024	Anadón	1	0,12
2002	44025	Andorra	0	0
2002	44026	Arcos de las Salinas	0	0
2002	44027	Arens de Lledó	0	0
2002	44028	Argente	0	0
2002	44029	Ariño	3	0,63
2002	44031	Azaila	0	0
2002	44032	Bádenas	0	0
2002	44033	Báguena	1	0,05
2002	44034	Bañón	0	0
2002	44035	Barrachina	0	0
2002	44036	Bea	0	0
2002	44037	Beceite	6	1,13
2002	44038	Belmonte de San José	0	0
2002	44039	Bello	0	0
2002	44040	Berge	0	0
2002	44041	Bezas	1	0
2002	44042	Blancas	0	0
2002	44043	Blesa	1	0,25
2002	44044	Bordón	2	0,02
2002	44045	Bronchales	0	0
2002	44046	Bueña	0	0
2002	44047	Burbáguena	2	0,6
2002	44048	Cabra de Mora	1	0,01
2002	44049	Calaceite	1	0,2
2002	44050	Calamocha	4	0,04
2002	44051	Calanda	2	1,55
2002	44052	Calomarde	0	0
2002	44053	Camañas	0	0
2002	44054	Camarena de la Sierra	0	0
2002	44055	Camarillas	0	0
2002	44056	Caminreal	0	0
2002	44059	Cantavieja	1	0,15
2002	44060	Cañada de Benatanduz	0	0
2002	44061	Cañada de Verich (La)	0	0
2002	44062	Cañada Vellida	0	0
2002	44063	Cañizar del Olivar	0	0
2002	44064	Cascante del Río	0	0
2002	44065	Castejón de Tornos	0	0
2002	44066	Castel de Cabra	1	1,29
2002	44067	Castelnou	0	0
2002	44068	Castelserás	0	0
2002	44070	Castellar (El)	0	0
2002	44071	Castellote	4	1,51
2002	44074	Cedrillas	0	0
2002	44075	Celadas	0	0
2002	44076	Cella	0	0
2002	44077	Cerollera (La)	2	0,04
2002	44080	Codoñera (La)	0	0
2002	44082	Corbalán	0	0
2002	44084	Cortes de Aragón	0	0
2002	44085	Cosa	0	0
2002	44086	Cretas	1	0,01
2002	44087	Crivillén	0	0
2002	44088	Cuba (La)	0	0
2002	44089	Cubla	0	0
2002	44090	Cucalón	0	0
2002	44092	Cuervo (El)	1	4,1
2002	44093	Cuevas de Almudén	0	0
2002	44094	Cuevas Labradas	0	0
2002	44096	Ejulve	2	0,02
2002	44097	Escorihuela	0	0
2002	44099	Escucha	0	0
2002	44100	Estercuel	0	0
2002	44101	Ferreruela de Huerva	0	0
2002	44102	Fonfría	0	0
2002	44103	Formiche Alto	0	0
2002	44105	Fórnoles	0	0
2002	44106	Fortanete	0	0
2002	44107	Foz-Calanda	2	0,11
2002	44108	Fresneda (La)	0	0
2002	44109	Frías de Albarracín	0	0
2002	44110	Fuenferrada	0	0
2002	44111	Fuentes Calientes	0	0
2002	44112	Fuentes Claras	0	0
2002	44113	Fuentes de Rubielos	0	0
2002	44114	Fuentespalda	2	0,06
2002	44115	Galve	0	0
2002	44116	Gargallo	1	0,14
2002	44117	Gea de Albarracín	0	0
2002	44118	Ginebrosa (La)	1	0,02
2002	44119	Griegos	0	0
2002	44120	Guadalaviar	0	0
2002	44121	Gúdar	0	0
2002	44122	Híjar	3	41,04
2002	44123	Hinojosa de Jarque	0	0
2002	44124	Hoz de la Vieja (La)	0	0
2002	44125	Huesa del Común	0	0
2002	44126	Iglesuela del Cid (La)	1	0,15
2002	44127	Jabaloyas	0	0
2002	44128	Jarque de la Val	0	0
2002	44129	Jatiel	0	0
2002	44130	Jorcas	0	0
2002	44131	Josa	0	0
2002	44132	Lagueruela	0	0
2002	44133	Lanzuela	1	0,1
2002	44135	Libros	1	0,3
2002	44136	Lidón	0	0
2002	44137	Linares de Mora	0	0
2002	44138	Loscos	0	0
2002	44141	Lledó	0	0
2002	44142	Maicas	1	17,2
2002	44143	Manzanera	2	6,29
2002	44144	Martín del Río	0	0
2002	44145	Mas de las Matas	2	0
2002	44146	Mata de los Olmos (La)	2	0,5
2002	44147	Mazaleón	2	0,31
2002	44148	Mezquita de Jarque	0	0
2002	44149	Mirambel	0	0
2002	44150	Miravete de la Sierra	0	0
2002	44151	Molinos	1	0,17
2002	44152	Monforte de Moyuela	0	0
2002	44153	Monreal del Campo	0	0
2002	44154	Monroyo	3	0
2002	44155	Montalbán	0	0
2002	44156	Monteagudo del Castillo	0	0
2002	44157	Monterde de Albarracín	0	0
2002	44158	Mora de Rubielos	4	0,1
2002	44159	Moscardón	0	0
2002	44160	Mosqueruela	0	0
2002	44161	Muniesa	0	0
2002	44163	Noguera de Albarracín	0	0
2002	44164	Nogueras	0	0
2002	44165	Nogueruelas	0	0
2002	44167	Obón	0	0
2002	44168	Odón	0	0
2002	44169	Ojos Negros	0	0
2002	44171	Olba	0	0
2002	44172	Oliete	0	0
2002	44173	Olmos (Los)	0	0
2002	44174	Orihuela del Tremedal	0	0
2002	44175	Orrios	0	0
2002	44176	Palomar de Arroyos	0	0
2002	44177	Pancrudo	1	3
2002	44178	Parras de Castellote (Las)	0	0
2002	44179	Peñarroya de Tastavins	3	0,22
2002	44180	Peracense	1	0,4
2002	44181	Peralejos	0	0
2002	44182	Perales del Alfambra	0	0
2002	44183	Pitarque	0	0
2002	44184	Plou	0	0
2002	44185	Pobo (El)	0	0
2002	44187	Portellada (La)	0	0
2002	44189	Pozondón	0	0
2002	44190	Pozuel del Campo	0	0
2002	44191	Puebla de Híjar (La)	0	0
2002	44192	Puebla de Valverde (La)	1	0,04
2002	44193	Puertomingalvo	0	0
2002	44194	Ráfales	2	1,22
2002	44195	Rillo	0	0
2002	44196	Riodeva	1	0,96
2002	44197	Ródenas	0	0
2002	44198	Royuela	0	0
2002	44199	Rubiales	0	0
2002	44200	Rubielos de la Cérida	0	0
2002	44201	Rubielos de Mora	1	0
2002	44203	Salcedillo	0	0
2002	44204	Saldón	0	0
2002	44205	Samper de Calanda	0	0
2002	44206	San Agustín	0	0
2002	44207	San Martín del Río	0	0
2002	44208	Santa Cruz de Nogueras	0	0
2002	44209	Santa Eulalia	0	0
2002	44210	Sarrión	0	0
2002	44211	Segura de los Baños	1	0,01
2002	44212	Seno	0	0
2002	44213	Singra	0	0
2002	44215	Terriente	0	0
2002	44216	Teruel	2	1,91
2002	44217	Toril y Masegoso	0	0
2002	44218	Tormón	0	0
2002	44219	Tornos	0	0
2002	44220	Torralba de los Sisones	0	0
2002	44221	Torrecilla de Alcañiz	1	0,01
2002	44222	Torrecilla del Rebollar	0	0
2002	44223	Torre de Arcas	0	0
2002	44224	Torre de las Arcas	0	0
2002	44225	Torre del Compte	0	0
2002	44226	Torrelacárcel	0	0
2002	44227	Torre los Negros	0	0
2002	44228	Torremocha de Jiloca	0	0
2002	44229	Torres de Albarracín	0	0
2002	44230	Torrevelilla	0	0
2002	44231	Torrijas	0	0
2002	44232	Torrijo del Campo	1	0,5
2002	44234	Tramacastiel	2	0
2002	44235	Tramacastilla	0	0
2002	44236	Tronchón	0	0
2002	44237	Urrea de Gaén	0	0
2002	44238	Utrillas	0	0
2002	44239	Valacloche	0	0
2002	44240	Valbona	1	2
2002	44241	Valdealgorfa	0	0
2002	44243	Valdecuenca	0	0
2002	44244	Valdelinares	0	0
2002	44245	Valdeltormo	0	0
2002	44246	Valderrobres	2	0,03
2002	44247	Valjunquera	0	0
2002	44249	Vallecillo (El)	0	0
2002	44250	Veguillas de la Sierra	1	0
2002	44251	Villafranca del Campo	0	0
2002	44252	Villahermosa del Campo	0	0
2002	44256	Villanueva del Rebollar de la Sierra	0	0
2002	44257	Villar del Cobo	1	0
2002	44258	Villar del Salz	0	0
2002	44260	Villarluengo	0	0
2002	44261	Villarquemado	0	0
2002	44262	Villarroya de los Pinares	0	0
2002	44263	Villastar	1	0,07
2002	44264	Villel	1	0,09
2002	44265	Vinaceite	0	0
2002	44266	Visiedo	0	0
2002	44267	Vivel del Río Martín	0	0
2002	44268	Zoma (La)	0	0
2002	50001	Abanto	0	0
2002	50002	Acered	2	10
2002	50003	Agón	0	0
2002	50004	Aguarón	1	0,78
2002	50005	Aguilón	0	0
2002	50006	Ainzón	0	0
2002	50007	Aladrén	1	2,72
2002	50008	Alagón	2	1,01
2002	50009	Alarba	0	0
2002	50010	Alberite de San Juan	0	0
2002	50011	Albeta	2	1,5
2002	50012	Alborge	0	0
2002	50013	Alcalá de Ebro	0	0
2002	50014	Alcalá de Moncayo	0	0
2002	50015	Alconchel de Ariza	0	0
2002	50016	Aldehuela de Liestos	0	0
2002	50017	Alfajarín	0	0
2002	50018	Alfamén	0	0
2002	50019	Alforque	0	0
2002	50020	Alhama de Aragón	0	0
2002	50021	Almochuel	0	0
2002	50022	Almolda (La)	0	0
2002	50023	Almonacid de la Cuba	0	0
2002	50024	Almonacid de la Sierra	0	0
2002	50025	Almunia de Doña Godina (La)	0	0
2002	50026	Alpartir	0	0
2002	50027	Ambel	2	1,01
2002	50028	Anento	0	0
2002	50029	Aniñón	1	0,03
2002	50030	Añón de Moncayo	0	0
2002	50031	Aranda de Moncayo	2	0,8
2002	50032	Arándiga	2	4,2
2002	50033	Ardisa	0	0
2002	50034	Ariza	2	0,07
2002	50035	Artieda	0	0
2002	50036	Asín	0	0
2002	50037	Atea	2	0,42
2002	50038	Ateca	2	0,41
2002	50039	Azuara	2	0,54
2002	50040	Badules	0	0
2002	50041	Bagüés	0	0
2002	50042	Balconchán	0	0
2002	50043	Bárboles	1	0,08
2002	50044	Bardallur	0	0
2002	50045	Belchite	1	3
2002	50046	Belmonte de Gracián	0	0
2002	50047	Berdejo	1	0,12
2002	50048	Berrueco	0	0
2002	50050	Bijuesca	0	0
2002	50051	Biota	3	0,93
2002	50052	Bisimbre	0	0
2002	50053	Boquiñeni	1	2
2002	50054	Bordalba	1	0,5
2002	50055	Borja	2	0,88
2002	50056	Botorrita	1	0,2
2002	50057	Brea de Aragón	0	0
2002	50058	Bubierca	2	0,5
2002	50059	Bujaraloz	0	0
2002	50060	Bulbuente	2	0,3
2002	50061	Bureta	0	0
2002	50062	Burgo de Ebro (El)	4	6,22
2002	50063	Buste (El)	0	0
2002	50064	Cabañas de Ebro	0	0
2002	50065	Cabolafuente	1	0,02
2002	50066	Cadrete	0	0
2002	50067	Calatayud	3	0,06
2002	50068	Calatorao	0	0
2002	50069	Calcena	3	0,04
2002	50070	Calmarza	1	0,01
2002	50071	Campillo de Aragón	0	0
2002	50072	Carenas	1	0,03
2002	50073	Cariñena	0	0
2002	50074	Caspe	4	0,48
2002	50075	Castejón de Alarba	0	0
2002	50076	Castejón de las Armas	0	0
2002	50077	Castejón de Valdejasa	1	0,03
2002	50078	Castiliscar	0	0
2002	50079	Cervera de la Cañada	0	0
2002	50080	Cerveruela	0	0
2002	50081	Cetina	1	13
2002	50082	Cimballa	0	0
2002	50083	Cinco Olivas	0	0
2002	50084	Clarés de Ribota	0	0
2002	50085	Codo	0	0
2002	50086	Codos	1	0,02
2002	50087	Contamina	1	0,6
2002	50088	Cosuenda	1	0,9
2002	50089	Cuarte de Huerva	0	0
2002	50090	Cubel	0	0
2002	50091	Cuerlas (Las)	0	0
2002	50092	Chiprana	1	0,06
2002	50093	Chodes	2	1,43
2002	50094	Daroca	2	0,22
2002	50095	Ejea de los Caballeros	17	3,47
2002	50096	Embid de Ariza	1	0,1
2002	50098	Encinacorba	3	1,2
2002	50099	Épila	1	0,68
2002	50100	Erla	0	0
2002	50101	Escatrón	0	0
2002	50102	Fabara	0	0
2002	50104	Farlete	0	0
2002	50105	Fayón	1	0,06
2002	50106	Fayos (Los)	0	0
2002	50107	Figueruelas	1	1,36
2002	50108	Fombuena	0	0
2002	50109	Frago (El)	0	0
2002	50110	Frasno (El)	1	0,5
2002	50111	Fréscano	0	0
2002	50113	Fuendejalón	0	0
2002	50114	Fuendetodos	1	0
2002	50115	Fuentes de Ebro	0	0
2002	50116	Fuentes de Jiloca	0	0
2002	50117	Gallocanta	0	0
2002	50118	Gallur	0	0
2002	50119	Gelsa	1	1
2002	50120	Godojos	0	0
2002	50121	Gotor	1	0,03
2002	50122	Grisel	0	0
2002	50123	Grisén	0	0
2002	50124	Herrera de los Navarros	3	0,05
2002	50125	Ibdes	3	7,52
2002	50126	Illueca	0	0
2002	50128	Isuerre	1	2,01
2002	50129	Jaraba	0	0
2002	50130	Jarque de Moncayo	2	0,24
2002	50131	Jaulín	0	0
2002	50132	Joyosa (La)	0	0
2002	50133	Lagata	0	0
2002	50134	Langa del Castillo	1	1,2
2002	50135	Layana	0	0
2002	50136	Lécera	0	0
2002	50137	Leciñena	1	0,06
2002	50138	Lechón	0	0
2002	50139	Letux	0	0
2002	50140	Litago	1	0,5
2002	50141	Lituénigo	1	0,15
2002	50142	Lobera de Onsella	0	0
2002	50143	Longares	0	0
2002	50144	Longás	0	0
2002	50146	Lucena de Jalón	0	0
2002	50147	Luceni	1	1
2002	50148	Luesia	2	0,13
2002	50149	Luesma	0	0
2002	50150	Lumpiaque	0	0
2002	50151	Luna	2	0,34
2002	50152	Maella	2	1,82
2002	50153	Magallón	0	0
2002	50154	Mainar	0	0
2002	50155	Malanquilla	0	0
2002	50156	Maleján	0	0
2002	50157	Malón	0	0
2002	50159	Maluenda	0	0
2002	50160	Mallén	0	0
2002	50161	Manchones	1	0,2
2002	50162	Mara	0	0
2002	50163	María de Huerva	1	0,03
2002	50164	Mediana de Aragón	0	0
2002	50165	Mequinenza	0	0
2002	50166	Mesones de Isuela	1	0,1
2002	50167	Mezalocha	0	0
2002	50168	Mianos	0	0
2002	50169	Miedes de Aragón	1	4,5
2002	50170	Monegrillo	0	0
2002	50171	Moneva	0	0
2002	50172	Monreal de Ariza	1	0,9
2002	50173	Monterde	0	0
2002	50174	Montón	0	0
2002	50175	Morata de Jalón	1	0,5
2002	50176	Morata de Jiloca	0	0
2002	50177	Morés	2	0,31
2002	50178	Moros	0	0
2002	50179	Moyuela	0	0
2002	50180	Mozota	0	0
2002	50181	Muel	1	0,08
2002	50182	Muela (La)	0	0
2002	50183	Munébrega	1	0,08
2002	50184	Murero	0	0
2002	50185	Murillo de Gállego	0	0
2002	50186	Navardún	0	0
2002	50187	Nigüella	0	0
2002	50188	Nombrevilla	0	0
2002	50189	Nonaspe	3	0,09
2002	50190	Novallas	0	0
2002	50191	Novillas	4	2,4
2002	50192	Nuévalos	1	0,01
2002	50193	Nuez de Ebro	0	0
2002	50194	Olvés	1	0,7
2002	50195	Orcajo	1	0,01
2002	50196	Orera	0	0
2002	50197	Orés	0	0
2002	50198	Oseja	0	0
2002	50199	Osera de Ebro	0	0
2002	50200	Paniza	1	0,04
2002	50201	Paracuellos de Jiloca	3	6,11
2002	50202	Paracuellos de la Ribera	0	0
2002	50203	Pastriz	1	3
2002	50204	Pedrola	0	0
2002	50205	Pedrosas (Las)	0	0
2002	50206	Perdiguera	0	0
2002	50207	Piedratajada	0	0
2002	50208	Pina de Ebro	2	0,27
2002	50209	Pinseque	0	0
2002	50210	Pintanos (Los)	2	1,07
2002	50211	Plasencia de Jalón	2	0,18
2002	50212	Pleitas	0	0
2002	50213	Plenas	0	0
2002	50214	Pomer	1	0,2
2002	50215	Pozuel de Ariza	0	0
2002	50216	Pozuelo de Aragón	0	0
2002	50217	Pradilla de Ebro	0	0
2002	50218	Puebla de Albortón	0	0
2002	50219	Puebla de Alfindén (La)	0	0
2002	50220	Puendeluna	0	0
2002	50221	Purujosa	0	0
2002	50222	Quinto	2	0,27
2002	50223	Remolinos	0	0
2002	50224	Retascón	1	1
2002	50225	Ricla	3	0,29
2002	50227	Romanos	0	0
2002	50228	Rueda de Jalón	1	1
2002	50229	Ruesca	0	0
2002	50230	Sádaba	2	3
2002	50231	Salillas de Jalón	1	0,7
2002	50232	Salvatierra de Esca	0	0
2002	50233	Samper del Salz	1	0,04
2002	50234	San Martín de la Virgen de Moncayo	0	0
2002	50235	San Mateo de Gállego	4	0,8
2002	50236	Santa Cruz de Grío	0	0
2002	50237	Santa Cruz de Moncayo	0	0
2002	50238	Santa Eulalia de Gállego	0	0
2002	50239	Santed	1	0,44
2002	50240	Sástago	0	0
2002	50241	Saviñán	0	0
2002	50242	Sediles	0	0
2002	50243	Sestrica	0	0
2002	50244	Sierra de Luna	0	0
2002	50245	Sigüés	0	0
2002	50246	Sisamón	0	0
2002	50247	Sobradiel	0	0
2002	50248	Sos del Rey Católico	4	54,01
2002	50249	Tabuenca	0	0
2002	50250	Talamantes	0	0
2002	50251	Tarazona	8	1,34
2002	50252	Tauste	2	0,32
2002	50253	Terrer	2	0,36
2002	50254	Tierga	0	0
2002	50255	Tobed	0	0
2002	50256	Torralba de los Frailes	0	0
2002	50257	Torralba de Ribota	0	0
2002	50258	Torralbilla	0	0
2002	50259	Torrehermosa	0	0
2002	50260	Torrelapaja	0	0
2002	50261	Torrellas	0	0
2002	50262	Torres de Berrellén	2	0,43
2002	50263	Torrijo de la Cañada	1	0,01
2002	50264	Tosos	1	0,03
2002	50265	Trasmoz	1	0,23
2002	50266	Trasobares	0	0
2002	50267	Uncastillo	5	254,97
2002	50268	Undués de Lerda	1	5
2002	50269	Urrea de Jalón	0	0
2002	50270	Urriés	0	0
2002	50271	Used	0	0
2002	50272	Utebo	3	2,67
2002	50273	Valdehorna	0	0
2002	50274	Val de San Martín	0	0
2002	50275	Valmadrid	1	1
2002	50276	Valpalmas	0	0
2002	50277	Valtorres	0	0
2002	50278	Velilla de Ebro	0	0
2002	50279	Velilla de Jiloca	1	1,5
2002	50280	Vera de Moncayo	3	0,78
2002	50281	Vierlas	0	0
2002	50282	Vilueña (La)	0	0
2002	50283	Villadoz	1	0,06
2002	50284	Villafeliche	0	0
2002	50285	Villafranca de Ebro	1	0,1
2002	50286	Villalba de Perejil	0	0
2002	50287	Villalengua	0	0
2002	50288	Villanueva de Gállego	4	1,6
2002	50289	Villanueva de Jiloca	2	0,38
2002	50290	Villanueva de Huerva	0	0
2002	50291	Villar de los Navarros	0	0
2002	50292	Villarreal de Huerva	1	0,29
2002	50293	Villarroya de la Sierra	2	0,37
2002	50294	Villarroya del Campo	0	0
2002	50295	Vistabella	0	0
2002	50296	Zaida (La)	0	0
2002	50297	Zaragoza	10	4,49
2002	50298	Zuera	7	9,04
2002	50901	Biel	2	0,31
2002	50902	Marracos	0	0
2003	22001	Abiego	0	0
2003	22002	Abizanda	0	0
2003	22003	Adahuesca	0	0
2003	22004	Agüero	1	1,15
2003	22006	Aísa	0	0
2003	22007	Albalate de Cinca	0	0
2003	22008	Albalatillo	0	0
2003	22009	Albelda	0	0
2003	22011	Albero Alto	0	0
2003	22012	Albero Bajo	0	0
2003	22013	Alberuela de Tubo	0	0
2003	22014	Alcalá de Gurrea	0	0
2003	22015	Alcalá del Obispo	0	0
2003	22016	Alcampell	0	0
2003	22017	Alcolea de Cinca	1	3,6
2003	22018	Alcubierre	1	1
2003	22019	Alerre	1	0,13
2003	22020	Alfántega	0	0
2003	22021	Almudévar	3	34
2003	22022	Almunia de San Juan	0	0
2003	22023	Almuniente	0	0
2003	22024	Alquézar	1	0,05
2003	22025	Altorricón	0	0
2003	22027	Angüés	0	0
2003	22028	Ansó	0	0
2003	22029	Antillón	1	0,5
2003	22032	Aragüés del Puerto	0	0
2003	22035	Arén	1	0,05
2003	22036	Argavieso	0	0
2003	22037	Arguis	0	0
2003	22039	Ayerbe	2	2,38
2003	22040	Azanuy-Alins	0	0
2003	22041	Azara	1	1
2003	22042	Azlor	0	0
2003	22043	Baells	0	0
2003	22044	Bailo	0	0
2003	22045	Baldellou	0	0
2003	22046	Ballobar	0	0
2003	22047	Banastás	0	0
2003	22048	Barbastro	1	0,05
2003	22049	Barbués	0	0
2003	22050	Barbuñales	0	0
2003	22051	Bárcabo	0	0
2003	22052	Belver de Cinca	0	0
2003	22053	Benabarre	1	1,5
2003	22054	Benasque	1	0,67
2003	22055	Berbegal	0	0
2003	22057	Bielsa	0	0
2003	22058	Bierge	0	0
2003	22059	Biescas	1	0,12
2003	22060	Binaced	0	0
2003	22061	Binéfar	0	0
2003	22062	Bisaurri	0	0
2003	22063	Biscarrués	1	170
2003	22064	Blecua y Torres	0	0
2003	22066	Boltaña	0	0
2003	22067	Bonansa	0	0
2003	22068	Borau	0	0
2003	22069	Broto	3	0,56
2003	22072	Caldearenas	3	2,1
2003	22074	Campo	0	0
2003	22075	Camporrells	0	0
2003	22076	Canal de Berdún	0	0
2003	22077	Candasnos	0	0
2003	22078	Canfranc	0	0
2003	22079	Capdesaso	0	0
2003	22080	Capella	0	0
2003	22081	Casbas de Huesca	0	0
2003	22082	Castejón del Puente	0	0
2003	22083	Castejón de Monegros	0	0
2003	22084	Castejón de Sos	0	0
2003	22085	Castelflorite	0	0
2003	22086	Castiello de Jaca	0	0
2003	22087	Castigaleu	0	0
2003	22088	Castillazuelo	0	0
2003	22089	Castillonroy	1	0,01
2003	22090	Colungo	0	0
2003	22094	Chalamera	0	0
2003	22095	Chía	0	0
2003	22096	Chimillas	0	0
2003	22099	Esplús	0	0
2003	22102	Estada	0	0
2003	22103	Estadilla	0	0
2003	22105	Estopiñán del Castillo	0	0
2003	22106	Fago	0	0
2003	22107	Fanlo	0	0
2003	22109	Fiscal	0	0
2003	22110	Fonz	0	0
2003	22111	Foradada del Toscar	1	0,5
2003	22112	Fraga	6	6,75
2003	22113	Fueva (La)	1	0,1
2003	22114	Gistaín	0	0
2003	22115	Grado (El)	0	0
2003	22116	Grañén	1	0,25
2003	22117	Graus	2	1,01
2003	22119	Gurrea de Gállego	4	11,01
2003	22122	Hoz de Jaca	0	0
2003	22124	Huerto	0	0
2003	22125	Huesca	1	5
2003	22126	Ibieca	0	0
2003	22127	Igriés	0	0
2003	22128	Ilche	0	0
2003	22129	Isábena	1	1
2003	22130	Jaca	1	0,3
2003	22131	Jasa	0	0
2003	22133	Labuerda	0	0
