Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2016	07	Somontano de Barbastro	0-15	Mujer	47,0	0	Sin clasificar
2016	07	Somontano de Barbastro	0-15	Mujer	1,0	1	No sabe leer ni escribir
2016	07	Somontano de Barbastro	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	07	Somontano de Barbastro	16-64	Hombre	59,0	0	Sin clasificar
2016	07	Somontano de Barbastro	16-64	Hombre	12,0	2	Inferior a graduado escolar o ESO
2016	07	Somontano de Barbastro	16-64	Hombre	35,0	3	Graduado escolar o ESO
2016	07	Somontano de Barbastro	16-64	Hombre	131,0	4	BUP, Bachiller, LOGSE ó superior
2016	07	Somontano de Barbastro	16-64	Mujer	63,0	0	Sin clasificar
2016	07	Somontano de Barbastro	16-64	Mujer	7,0	2	Inferior a graduado escolar o ESO
2016	07	Somontano de Barbastro	16-64	Mujer	30,0	3	Graduado escolar o ESO
2016	07	Somontano de Barbastro	16-64	Mujer	129,0	4	BUP, Bachiller, LOGSE ó superior
2016	07	Somontano de Barbastro	65 y más	Hombre	52,0	0	Sin clasificar
2016	07	Somontano de Barbastro	65 y más	Hombre	22,0	2	Inferior a graduado escolar o ESO
2016	07	Somontano de Barbastro	65 y más	Hombre	23,0	3	Graduado escolar o ESO
2016	07	Somontano de Barbastro	65 y más	Hombre	24,0	4	BUP, Bachiller, LOGSE ó superior
2016	07	Somontano de Barbastro	65 y más	Mujer	33,0	0	Sin clasificar
2016	07	Somontano de Barbastro	65 y más	Mujer	29,0	2	Inferior a graduado escolar o ESO
2016	07	Somontano de Barbastro	65 y más	Mujer	47,0	3	Graduado escolar o ESO
2016	07	Somontano de Barbastro	65 y más	Mujer	33,0	4	BUP, Bachiller, LOGSE ó superior
2016	08	Cinca Medio	0-15	Hombre	58,0	0	Sin clasificar
2016	08	Cinca Medio	0-15	Hombre	8,0	2	Inferior a graduado escolar o ESO
2016	08	Cinca Medio	0-15	Hombre	1,0	3	Graduado escolar o ESO
2016	08	Cinca Medio	0-15	Mujer	41,0	0	Sin clasificar
2016	08	Cinca Medio	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2016	08	Cinca Medio	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	08	Cinca Medio	0-15	Mujer	1,0	4	BUP, Bachiller, LOGSE ó superior
2016	08	Cinca Medio	16-64	Hombre	50,0	0	Sin clasificar
2016	08	Cinca Medio	16-64	Hombre	9,0	2	Inferior a graduado escolar o ESO
2016	08	Cinca Medio	16-64	Hombre	36,0	3	Graduado escolar o ESO
2016	08	Cinca Medio	16-64	Hombre	62,0	4	BUP, Bachiller, LOGSE ó superior
2016	08	Cinca Medio	16-64	Mujer	45,0	0	Sin clasificar
2016	08	Cinca Medio	16-64	Mujer	5,0	2	Inferior a graduado escolar o ESO
2016	08	Cinca Medio	16-64	Mujer	17,0	3	Graduado escolar o ESO
2016	08	Cinca Medio	16-64	Mujer	82,0	4	BUP, Bachiller, LOGSE ó superior
2016	08	Cinca Medio	65 y más	Hombre	30,0	0	Sin clasificar
2016	08	Cinca Medio	65 y más	Hombre	7,0	2	Inferior a graduado escolar o ESO
2016	08	Cinca Medio	65 y más	Hombre	21,0	3	Graduado escolar o ESO
2016	08	Cinca Medio	65 y más	Hombre	17,0	4	BUP, Bachiller, LOGSE ó superior
2016	08	Cinca Medio	65 y más	Mujer	26,0	0	Sin clasificar
2016	08	Cinca Medio	65 y más	Mujer	10,0	2	Inferior a graduado escolar o ESO
2016	08	Cinca Medio	65 y más	Mujer	30,0	3	Graduado escolar o ESO
2016	08	Cinca Medio	65 y más	Mujer	15,0	4	BUP, Bachiller, LOGSE ó superior
2016	09	La Litera / La Llitera	0-15	Hombre	39,0	0	Sin clasificar
2016	09	La Litera / La Llitera	0-15	Hombre	7,0	2	Inferior a graduado escolar o ESO
2016	09	La Litera / La Llitera	0-15	Hombre	2,0	3	Graduado escolar o ESO
2016	09	La Litera / La Llitera	0-15	Hombre	1,0	4	BUP, Bachiller, LOGSE ó superior
2016	09	La Litera / La Llitera	0-15	Mujer	18,0	0	Sin clasificar
2016	09	La Litera / La Llitera	0-15	Mujer	4,0	2	Inferior a graduado escolar o ESO
2016	09	La Litera / La Llitera	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	09	La Litera / La Llitera	16-64	Hombre	49,0	0	Sin clasificar
2016	09	La Litera / La Llitera	16-64	Hombre	1,0	1	No sabe leer ni escribir
2016	09	La Litera / La Llitera	16-64	Hombre	3,0	2	Inferior a graduado escolar o ESO
2016	09	La Litera / La Llitera	16-64	Hombre	21,0	3	Graduado escolar o ESO
2016	09	La Litera / La Llitera	16-64	Hombre	69,0	4	BUP, Bachiller, LOGSE ó superior
2016	09	La Litera / La Llitera	16-64	Mujer	39,0	0	Sin clasificar
2016	09	La Litera / La Llitera	16-64	Mujer	4,0	2	Inferior a graduado escolar o ESO
2016	09	La Litera / La Llitera	16-64	Mujer	21,0	3	Graduado escolar o ESO
2016	09	La Litera / La Llitera	16-64	Mujer	53,0	4	BUP, Bachiller, LOGSE ó superior
2016	09	La Litera / La Llitera	65 y más	Hombre	42,0	0	Sin clasificar
2016	09	La Litera / La Llitera	65 y más	Hombre	10,0	2	Inferior a graduado escolar o ESO
2016	09	La Litera / La Llitera	65 y más	Hombre	25,0	3	Graduado escolar o ESO
2016	09	La Litera / La Llitera	65 y más	Hombre	13,0	4	BUP, Bachiller, LOGSE ó superior
2016	09	La Litera / La Llitera	65 y más	Mujer	30,0	0	Sin clasificar
2016	09	La Litera / La Llitera	65 y más	Mujer	18,0	2	Inferior a graduado escolar o ESO
2016	09	La Litera / La Llitera	65 y más	Mujer	22,0	3	Graduado escolar o ESO
2016	09	La Litera / La Llitera	65 y más	Mujer	11,0	4	BUP, Bachiller, LOGSE ó superior
2016	10	Los Monegros	0-15	Hombre	22,0	0	Sin clasificar
2016	10	Los Monegros	0-15	Hombre	6,0	2	Inferior a graduado escolar o ESO
2016	10	Los Monegros	0-15	Mujer	20,0	0	Sin clasificar
2016	10	Los Monegros	0-15	Mujer	5,0	2	Inferior a graduado escolar o ESO
2016	10	Los Monegros	0-15	Mujer	1,0	4	BUP, Bachiller, LOGSE ó superior
2016	10	Los Monegros	16-64	Hombre	41,0	0	Sin clasificar
2016	10	Los Monegros	16-64	Hombre	5,0	2	Inferior a graduado escolar o ESO
2016	10	Los Monegros	16-64	Hombre	28,0	3	Graduado escolar o ESO
2016	10	Los Monegros	16-64	Hombre	67,0	4	BUP, Bachiller, LOGSE ó superior
2016	10	Los Monegros	16-64	Mujer	47,0	0	Sin clasificar
2016	10	Los Monegros	16-64	Mujer	6,0	2	Inferior a graduado escolar o ESO
2016	10	Los Monegros	16-64	Mujer	42,0	3	Graduado escolar o ESO
2016	10	Los Monegros	16-64	Mujer	95,0	4	BUP, Bachiller, LOGSE ó superior
2016	10	Los Monegros	65 y más	Hombre	38,0	0	Sin clasificar
2016	10	Los Monegros	65 y más	Hombre	12,0	2	Inferior a graduado escolar o ESO
2016	10	Los Monegros	65 y más	Hombre	19,0	3	Graduado escolar o ESO
2016	10	Los Monegros	65 y más	Hombre	21,0	4	BUP, Bachiller, LOGSE ó superior
2016	10	Los Monegros	65 y más	Mujer	41,0	0	Sin clasificar
2016	10	Los Monegros	65 y más	Mujer	14,0	2	Inferior a graduado escolar o ESO
2016	10	Los Monegros	65 y más	Mujer	37,0	3	Graduado escolar o ESO
2016	10	Los Monegros	65 y más	Mujer	19,0	4	BUP, Bachiller, LOGSE ó superior
2016	11	Bajo Cinca / Baix Cinca	0-15	Hombre	14,0	0	Sin clasificar
2016	11	Bajo Cinca / Baix Cinca	0-15	Hombre	2,0	2	Inferior a graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	0-15	Hombre	1,0	3	Graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	0-15	Hombre	1,0	4	BUP, Bachiller, LOGSE ó superior
2016	11	Bajo Cinca / Baix Cinca	0-15	Mujer	19,0	0	Sin clasificar
2016	11	Bajo Cinca / Baix Cinca	0-15	Mujer	1,0	1	No sabe leer ni escribir
2016	11	Bajo Cinca / Baix Cinca	0-15	Mujer	5,0	2	Inferior a graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	16-64	Hombre	37,0	0	Sin clasificar
2016	11	Bajo Cinca / Baix Cinca	16-64	Hombre	2,0	2	Inferior a graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	16-64	Hombre	25,0	3	Graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	16-64	Hombre	68,0	4	BUP, Bachiller, LOGSE ó superior
2016	11	Bajo Cinca / Baix Cinca	16-64	Mujer	42,0	0	Sin clasificar
2016	11	Bajo Cinca / Baix Cinca	16-64	Mujer	4,0	2	Inferior a graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	16-64	Mujer	25,0	3	Graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	16-64	Mujer	75,0	4	BUP, Bachiller, LOGSE ó superior
2016	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	28,0	0	Sin clasificar
2016	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	8,0	2	Inferior a graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	19,0	3	Graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	10,0	4	BUP, Bachiller, LOGSE ó superior
2016	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	34,0	0	Sin clasificar
2016	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	1,0	1	No sabe leer ni escribir
2016	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	6,0	2	Inferior a graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	21,0	3	Graduado escolar o ESO
2016	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	9,0	4	BUP, Bachiller, LOGSE ó superior
2016	12	Tarazona y el Moncayo	0-15	Hombre	18,0	0	Sin clasificar
2016	12	Tarazona y el Moncayo	0-15	Hombre	7,0	2	Inferior a graduado escolar o ESO
2016	12	Tarazona y el Moncayo	0-15	Mujer	17,0	0	Sin clasificar
2016	12	Tarazona y el Moncayo	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2016	12	Tarazona y el Moncayo	16-64	Hombre	23,0	0	Sin clasificar
2016	12	Tarazona y el Moncayo	16-64	Hombre	1,0	2	Inferior a graduado escolar o ESO
2016	12	Tarazona y el Moncayo	16-64	Hombre	23,0	3	Graduado escolar o ESO
2016	12	Tarazona y el Moncayo	16-64	Hombre	73,0	4	BUP, Bachiller, LOGSE ó superior
2016	12	Tarazona y el Moncayo	16-64	Mujer	18,0	0	Sin clasificar
2016	12	Tarazona y el Moncayo	16-64	Mujer	1,0	2	Inferior a graduado escolar o ESO
2016	12	Tarazona y el Moncayo	16-64	Mujer	27,0	3	Graduado escolar o ESO
2016	12	Tarazona y el Moncayo	16-64	Mujer	72,0	4	BUP, Bachiller, LOGSE ó superior
2016	12	Tarazona y el Moncayo	65 y más	Hombre	14,0	0	Sin clasificar
2016	12	Tarazona y el Moncayo	65 y más	Hombre	6,0	2	Inferior a graduado escolar o ESO
2016	12	Tarazona y el Moncayo	65 y más	Hombre	10,0	3	Graduado escolar o ESO
2016	12	Tarazona y el Moncayo	65 y más	Hombre	19,0	4	BUP, Bachiller, LOGSE ó superior
2016	12	Tarazona y el Moncayo	65 y más	Mujer	16,0	0	Sin clasificar
2016	12	Tarazona y el Moncayo	65 y más	Mujer	4,0	2	Inferior a graduado escolar o ESO
2016	12	Tarazona y el Moncayo	65 y más	Mujer	10,0	3	Graduado escolar o ESO
2016	12	Tarazona y el Moncayo	65 y más	Mujer	23,0	4	BUP, Bachiller, LOGSE ó superior
2016	13	Campo de Borja	0-15	Hombre	10,0	0	Sin clasificar
2016	13	Campo de Borja	0-15	Hombre	3,0	1	No sabe leer ni escribir
2016	13	Campo de Borja	0-15	Hombre	1,0	2	Inferior a graduado escolar o ESO
2016	13	Campo de Borja	0-15	Hombre	1,0	3	Graduado escolar o ESO
2016	13	Campo de Borja	0-15	Mujer	8,0	0	Sin clasificar
2016	13	Campo de Borja	0-15	Mujer	1,0	1	No sabe leer ni escribir
2016	13	Campo de Borja	0-15	Mujer	3,0	2	Inferior a graduado escolar o ESO
2016	13	Campo de Borja	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	13	Campo de Borja	16-64	Hombre	33,0	0	Sin clasificar
2016	13	Campo de Borja	16-64	Hombre	1,0	2	Inferior a graduado escolar o ESO
2016	13	Campo de Borja	16-64	Hombre	21,0	3	Graduado escolar o ESO
2016	13	Campo de Borja	16-64	Hombre	49,0	4	BUP, Bachiller, LOGSE ó superior
2016	13	Campo de Borja	16-64	Mujer	19,0	0	Sin clasificar
2016	13	Campo de Borja	16-64	Mujer	2,0	2	Inferior a graduado escolar o ESO
2016	13	Campo de Borja	16-64	Mujer	21,0	3	Graduado escolar o ESO
2016	13	Campo de Borja	16-64	Mujer	52,0	4	BUP, Bachiller, LOGSE ó superior
2016	13	Campo de Borja	65 y más	Hombre	14,0	0	Sin clasificar
2016	13	Campo de Borja	65 y más	Hombre	3,0	2	Inferior a graduado escolar o ESO
2016	13	Campo de Borja	65 y más	Hombre	10,0	3	Graduado escolar o ESO
2016	13	Campo de Borja	65 y más	Hombre	15,0	4	BUP, Bachiller, LOGSE ó superior
2016	13	Campo de Borja	65 y más	Mujer	16,0	0	Sin clasificar
2016	13	Campo de Borja	65 y más	Mujer	5,0	2	Inferior a graduado escolar o ESO
2016	13	Campo de Borja	65 y más	Mujer	31,0	3	Graduado escolar o ESO
2016	13	Campo de Borja	65 y más	Mujer	15,0	4	BUP, Bachiller, LOGSE ó superior
2016	14	Aranda	0-15	Hombre	2,0	0	Sin clasificar
2016	14	Aranda	0-15	Hombre	1,0	2	Inferior a graduado escolar o ESO
2016	14	Aranda	0-15	Mujer	7,0	0	Sin clasificar
2016	14	Aranda	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2016	14	Aranda	16-64	Hombre	5,0	0	Sin clasificar
2016	14	Aranda	16-64	Hombre	1,0	2	Inferior a graduado escolar o ESO
2016	14	Aranda	16-64	Hombre	7,0	3	Graduado escolar o ESO
2016	14	Aranda	16-64	Hombre	18,0	4	BUP, Bachiller, LOGSE ó superior
2016	14	Aranda	16-64	Mujer	6,0	0	Sin clasificar
2016	14	Aranda	16-64	Mujer	9,0	3	Graduado escolar o ESO
2016	14	Aranda	16-64	Mujer	16,0	4	BUP, Bachiller, LOGSE ó superior
2016	14	Aranda	65 y más	Hombre	6,0	0	Sin clasificar
2016	14	Aranda	65 y más	Hombre	3,0	3	Graduado escolar o ESO
2016	14	Aranda	65 y más	Hombre	3,0	4	BUP, Bachiller, LOGSE ó superior
2016	14	Aranda	65 y más	Mujer	7,0	0	Sin clasificar
2016	14	Aranda	65 y más	Mujer	1,0	2	Inferior a graduado escolar o ESO
2016	14	Aranda	65 y más	Mujer	11,0	3	Graduado escolar o ESO
2016	14	Aranda	65 y más	Mujer	7,0	4	BUP, Bachiller, LOGSE ó superior
2016	15	Ribera Alta del Ebro	0-15	Hombre	22,0	0	Sin clasificar
2016	15	Ribera Alta del Ebro	0-15	Hombre	4,0	2	Inferior a graduado escolar o ESO
2016	15	Ribera Alta del Ebro	0-15	Mujer	20,0	0	Sin clasificar
2016	15	Ribera Alta del Ebro	0-15	Mujer	1,0	1	No sabe leer ni escribir
2016	15	Ribera Alta del Ebro	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2016	15	Ribera Alta del Ebro	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	15	Ribera Alta del Ebro	16-64	Hombre	46,0	0	Sin clasificar
2016	15	Ribera Alta del Ebro	16-64	Hombre	3,0	2	Inferior a graduado escolar o ESO
2016	15	Ribera Alta del Ebro	16-64	Hombre	20,0	3	Graduado escolar o ESO
2016	15	Ribera Alta del Ebro	16-64	Hombre	51,0	4	BUP, Bachiller, LOGSE ó superior
2016	15	Ribera Alta del Ebro	16-64	Mujer	27,0	0	Sin clasificar
2016	15	Ribera Alta del Ebro	16-64	Mujer	3,0	2	Inferior a graduado escolar o ESO
2016	15	Ribera Alta del Ebro	16-64	Mujer	13,0	3	Graduado escolar o ESO
2016	15	Ribera Alta del Ebro	16-64	Mujer	55,0	4	BUP, Bachiller, LOGSE ó superior
2016	15	Ribera Alta del Ebro	65 y más	Hombre	19,0	0	Sin clasificar
2016	15	Ribera Alta del Ebro	65 y más	Hombre	3,0	2	Inferior a graduado escolar o ESO
2016	15	Ribera Alta del Ebro	65 y más	Hombre	14,0	3	Graduado escolar o ESO
2016	15	Ribera Alta del Ebro	65 y más	Hombre	19,0	4	BUP, Bachiller, LOGSE ó superior
2016	15	Ribera Alta del Ebro	65 y más	Mujer	17,0	0	Sin clasificar
2016	15	Ribera Alta del Ebro	65 y más	Mujer	1,0	1	No sabe leer ni escribir
2016	15	Ribera Alta del Ebro	65 y más	Mujer	5,0	2	Inferior a graduado escolar o ESO
2016	15	Ribera Alta del Ebro	65 y más	Mujer	24,0	3	Graduado escolar o ESO
2016	15	Ribera Alta del Ebro	65 y más	Mujer	4,0	4	BUP, Bachiller, LOGSE ó superior
2016	16	Valdejalón	0-15	Hombre	33,0	0	Sin clasificar
2016	16	Valdejalón	0-15	Hombre	2,0	2	Inferior a graduado escolar o ESO
2016	16	Valdejalón	0-15	Hombre	2,0	3	Graduado escolar o ESO
2016	16	Valdejalón	0-15	Mujer	24,0	0	Sin clasificar
2016	16	Valdejalón	0-15	Mujer	8,0	2	Inferior a graduado escolar o ESO
2016	16	Valdejalón	0-15	Mujer	1,0	3	Graduado escolar o ESO
2016	16	Valdejalón	0-15	Mujer	1,0	4	BUP, Bachiller, LOGSE ó superior
2016	16	Valdejalón	16-64	Hombre	26,0	0	Sin clasificar
2016	16	Valdejalón	16-64	Hombre	8,0	2	Inferior a graduado escolar o ESO
2016	16	Valdejalón	16-64	Hombre	19,0	3	Graduado escolar o ESO
2016	16	Valdejalón	16-64	Hombre	64,0	4	BUP, Bachiller, LOGSE ó superior
2016	16	Valdejalón	16-64	Mujer	38,0	0	Sin clasificar
2016	16	Valdejalón	16-64	Mujer	4,0	2	Inferior a graduado escolar o ESO
2016	16	Valdejalón	16-64	Mujer	20,0	3	Graduado escolar o ESO
2016	16	Valdejalón	16-64	Mujer	62,0	4	BUP, Bachiller, LOGSE ó superior
2016	16	Valdejalón	65 y más	Hombre	20,0	0	Sin clasificar
2016	16	Valdejalón	65 y más	Hombre	6,0	2	Inferior a graduado escolar o ESO
2016	16	Valdejalón	65 y más	Hombre	12,0	3	Graduado escolar o ESO
2016	16	Valdejalón	65 y más	Hombre	17,0	4	BUP, Bachiller, LOGSE ó superior
2016	16	Valdejalón	65 y más	Mujer	20,0	0	Sin clasificar
2016	16	Valdejalón	65 y más	Mujer	4,0	2	Inferior a graduado escolar o ESO
2016	16	Valdejalón	65 y más	Mujer	21,0	3	Graduado escolar o ESO
2016	16	Valdejalón	65 y más	Mujer	13,0	4	BUP, Bachiller, LOGSE ó superior
2016	17	D.C. Zaragoza	0-15	Hombre	1910,0	0	Sin clasificar
2016	17	D.C. Zaragoza	0-15	Hombre	21,0	1	No sabe leer ni escribir
2016	17	D.C. Zaragoza	0-15	Hombre	230,0	2	Inferior a graduado escolar o ESO
2016	17	D.C. Zaragoza	0-15	Hombre	38,0	3	Graduado escolar o ESO
2016	17	D.C. Zaragoza	0-15	Hombre	13,0	4	BUP, Bachiller, LOGSE ó superior
2016	17	D.C. Zaragoza	0-15	Mujer	1791,0	0	Sin clasificar
2016	17	D.C. Zaragoza	0-15	Mujer	22,0	1	No sabe leer ni escribir
2016	17	D.C. Zaragoza	0-15	Mujer	203,0	2	Inferior a graduado escolar o ESO
2016	17	D.C. Zaragoza	0-15	Mujer	57,0	3	Graduado escolar o ESO
2016	17	D.C. Zaragoza	0-15	Mujer	24,0	4	BUP, Bachiller, LOGSE ó superior
2016	17	D.C. Zaragoza	16-64	Hombre	1384,0	0	Sin clasificar
2016	17	D.C. Zaragoza	16-64	Hombre	5,0	1	No sabe leer ni escribir
2016	17	D.C. Zaragoza	16-64	Hombre	293,0	2	Inferior a graduado escolar o ESO
2016	17	D.C. Zaragoza	16-64	Hombre	1129,0	3	Graduado escolar o ESO
2016	17	D.C. Zaragoza	16-64	Hombre	3547,0	4	BUP, Bachiller, LOGSE ó superior
2016	17	D.C. Zaragoza	16-64	Mujer	1544,0	0	Sin clasificar
2016	17	D.C. Zaragoza	16-64	Mujer	3,0	1	No sabe leer ni escribir
2016	17	D.C. Zaragoza	16-64	Mujer	241,0	2	Inferior a graduado escolar o ESO
2016	17	D.C. Zaragoza	16-64	Mujer	1125,0	3	Graduado escolar o ESO
2016	17	D.C. Zaragoza	16-64	Mujer	3910,0	4	BUP, Bachiller, LOGSE ó superior
2016	17	D.C. Zaragoza	65 y más	Hombre	420,0	0	Sin clasificar
2016	17	D.C. Zaragoza	65 y más	Hombre	90,0	2	Inferior a graduado escolar o ESO
2016	17	D.C. Zaragoza	65 y más	Hombre	429,0	3	Graduado escolar o ESO
2016	17	D.C. Zaragoza	65 y más	Hombre	418,0	4	BUP, Bachiller, LOGSE ó superior
2016	17	D.C. Zaragoza	65 y más	Mujer	567,0	0	Sin clasificar
