Año	Población	Municipio código	Municipio nombre
1998	233,0	22088	Castillazuelo
1998	423,0	22089	Castillonroy
1998	124,0	22090	Colungo
1998	166,0	22094	Chalamera
1998	115,0	22095	Chía
1998	177,0	22096	Chimillas
1998	797,0	22099	Esplús
1998	185,0	22102	Estada
1998	928,0	22103	Estadilla
1998	188,0	22105	Estopiñán del Castillo
1998	40,0	22106	Fago
1998	118,0	22107	Fanlo
1998	229,0	22109	Fiscal
1998	1123,0	22110	Fonz
1998	252,0	22111	Foradada del Toscar
1998	11804,0	22112	Fraga
1998	626,0	22113	Fueva (La)
1998	181,0	22114	Gistaín
1998	571,0	22115	Grado (El)
1998	2006,0	22116	Grañén
1998	3232,0	22117	Graus
1998	1871,0	22119	Gurrea de Gállego
1998	76,0	22122	Hoz de Jaca
1998	275,0	22124	Huerto
1998	45485,0	22125	Huesca
1998	105,0	22126	Ibieca
1998	185,0	22127	Igriés
1998	284,0	22128	Ilche
1998	257,0	22129	Isábena
1998	11197,0	22130	Jaca
1998	124,0	22131	Jasa
1998	165,0	22133	Labuerda
1998	265,0	22135	Laluenga
1998	1267,0	22136	Lalueza
1998	1605,0	22137	Lanaja
1998	102,0	22139	Laperdiguera
1998	164,0	22141	Lascellas-Ponzano
1998	170,0	22142	Lascuarre
1998	284,0	22143	Laspaúles
1998	268,0	22144	Laspuña
1998	396,0	22149	Loarre
1998	524,0	22150	Loporzano
1998	129,0	22151	Loscorrales
1998	106,0	22155	Monesma y Cajigar
1998	192,0	22156	Monflorite-Lascasas
1998	306,0	22157	Montanuy
1998	14539,0	22158	Monzón
1998	302,0	22160	Naval
1998	189,0	22162	Novales
1998	215,0	22163	Nueno
1998	55,0	22164	Olvena
1998	656,0	22165	Ontiñena
1998	750,0	22167	Osso de Cinca
1998	26,0	22168	Palo
1998	647,0	22170	Panticosa
1998	812,0	22172	Peñalba
1998	276,0	22173	Peñas de Riglos (Las)
1998	727,0	22174	Peralta de Alcofea
1998	292,0	22175	Peralta de Calasanz
1998	171,0	22176	Peraltilla
1998	135,0	22177	Perarrúa
1998	149,0	22178	Pertusa
1998	101,0	22181	Piracés
1998	306,0	22182	Plan
1998	252,0	22184	Poleñino
1998	254,0	22186	Pozán de Vero
1998	306,0	22187	Puebla de Castro (La)
1998	129,0	22188	Puente de Montañana
1998	213,0	22189	Puértolas
1998	163,0	22190	Pueyo de Araguás (El)
1998	359,0	22193	Pueyo de Santa Cruz
1998	135,0	22195	Quicena
1998	690,0	22197	Robres
1998	8637,0	22199	Sabiñánigo
1998	311,0	22200	Sahún
1998	389,0	22201	Salas Altas
1998	173,0	22202	Salas Bajas
1998	128,0	22203	Salillas
1998	1016,0	22204	Sallent de Gállego
1998	634,0	22205	San Esteban de Litera
1998	283,0	22206	Sangarrén
1998	162,0	22207	San Juan de Plan
1998	204,0	22208	Santa Cilia
1998	155,0	22209	Santa Cruz de la Serós
1998	97,0	22212	Santaliestra y San Quílez
1998	4026,0	22213	Sariñena
1998	163,0	22214	Secastilla
1998	210,0	22215	Seira
1998	596,0	22217	Sena
1998	60,0	22218	Senés de Alcubierre
1998	268,0	22220	Sesa
1998	123,0	22221	Sesué
1998	373,0	22222	Siétamo
1998	105,0	22223	Sopeira
1998	3838,0	22225	Tamarite de Litera
1998	1063,0	22226	Tardienta
1998	267,0	22227	Tella-Sin
1998	180,0	22228	Tierz
1998	209,0	22229	Tolva
1998	330,0	22230	Torla-Ordesa
1998	133,0	22232	Torralba de Aragón
1998	120,0	22233	Torre la Ribera
1998	1121,0	22234	Torrente de Cinca
1998	139,0	22235	Torres de Alcanadre
1998	365,0	22236	Torres de Barbués
1998	105,0	22239	Tramaced
1998	101,0	22242	Valfarta
1998	56,0	22243	Valle de Bardají
1998	60,0	22244	Valle de Lierp
1998	489,0	22245	Velilla de Cinca
1998	116,0	22246	Beranuy
1998	33,0	22247	Viacamp y Litera
1998	116,0	22248	Vicién
1998	104,0	22249	Villanova
1998	332,0	22250	Villanúa
1998	495,0	22251	Villanueva de Sigena
1998	162,0	22252	Yebra de Basa
1998	61,0	22253	Yésero
1998	1688,0	22254	Zaidín
1998	980,0	22901	Valle de Hecho
1998	241,0	22902	Puente la Reina de Jaca
1998	903,0	22903	San Miguel del Cinca
1998	1108,0	22904	Sotonera (La)
1998	360,0	22905	Lupiñén-Ortilla
1998	210,0	22906	Santa María de Dulcis
1998	1557,0	22907	Aínsa-Sobrarbe
1998	268,0	22908	Hoz y Costeán
1998	480,0	22909	Vencillón
1998	86,0	44001	Ababuj
1998	61,0	44002	Abejuela
1998	26,0	44003	Aguatón
1998	622,0	44004	Aguaviva
1998	84,0	44005	Aguilar del Alfambra
1998	470,0	44006	Alacón
1998	286,0	44007	Alba
1998	2379,0	44008	Albalate del Arzobispo
1998	1041,0	44009	Albarracín
1998	272,0	44010	Albentosa
1998	56,0	44011	Alcaine
1998	453,0	44012	Alcalá de la Selva
1998	12823,0	44013	Alcañiz
1998	3296,0	44014	Alcorisa
1998	682,0	44016	Alfambra
1998	422,0	44017	Aliaga
1998	31,0	44018	Almohaja
1998	94,0	44019	Alobras
1998	31,0	44020	Alpeñés
1998	144,0	44021	Allepuz
1998	817,0	44022	Alloza
1998	14,0	44023	Allueva
1998	19,0	44024	Anadón
1998	8174,0	44025	Andorra
1998	163,0	44026	Arcos de las Salinas
1998	240,0	44027	Arens de Lledó
1998	269,0	44028	Argente
1998	916,0	44029	Ariño
1998	184,0	44031	Azaila
1998	25,0	44032	Bádenas
1998	524,0	44033	Báguena
1998	180,0	44034	Bañón
1998	170,0	44035	Barrachina
1998	46,0	44036	Bea
1998	654,0	44037	Beceite
1998	159,0	44038	Belmonte de San José
1998	408,0	44039	Bello
1998	223,0	44040	Berge
1998	69,0	44041	Bezas
1998	196,0	44042	Blancas
1998	156,0	44043	Blesa
1998	145,0	44044	Bordón
1998	441,0	44045	Bronchales
1998	107,0	44046	Bueña
1998	332,0	44047	Burbáguena
1998	106,0	44048	Cabra de Mora
1998	1232,0	44049	Calaceite
1998	4016,0	44050	Calamocha
1998	3531,0	44051	Calanda
1998	87,0	44052	Calomarde
1998	142,0	44053	Camañas
1998	171,0	44054	Camarena de la Sierra
1998	124,0	44055	Camarillas
1998	817,0	44056	Caminreal
1998	726,0	44059	Cantavieja
1998	65,0	44060	Cañada de Benatanduz
1998	110,0	44061	Cañada de Verich (La)
1998	61,0	44062	Cañada Vellida
1998	128,0	44063	Cañizar del Olivar
1998	128,0	44064	Cascante del Río
1998	109,0	44065	Castejón de Tornos
1998	183,0	44066	Castel de Cabra
1998	104,0	44067	Castelnou
1998	870,0	44068	Castelserás
1998	105,0	44070	Castellar (El)
1998	744,0	44071	Castellote
1998	544,0	44074	Cedrillas
1998	422,0	44075	Celadas
1998	2953,0	44076	Cella
1998	84,0	44077	Cerollera (La)
1998	352,0	44080	Codoñera (La)
1998	70,0	44082	Corbalán
1998	134,0	44084	Cortes de Aragón
1998	106,0	44085	Cosa
1998	631,0	44086	Cretas
1998	133,0	44087	Crivillén
1998	66,0	44088	Cuba (La)
1998	56,0	44089	Cubla
1998	80,0	44090	Cucalón
1998	131,0	44092	Cuervo (El)
1998	106,0	44093	Cuevas de Almudén
1998	173,0	44094	Cuevas Labradas
1998	224,0	44096	Ejulve
1998	236,0	44097	Escorihuela
1998	1146,0	44099	Escucha
1998	373,0	44100	Estercuel
1998	84,0	44101	Ferreruela de Huerva
1998	33,0	44102	Fonfría
1998	196,0	44103	Formiche Alto
1998	101,0	44105	Fórnoles
1998	195,0	44106	Fortanete
1998	240,0	44107	Foz-Calanda
1998	418,0	44108	Fresneda (La)
1998	179,0	44109	Frías de Albarracín
1998	50,0	44110	Fuenferrada
1998	142,0	44111	Fuentes Calientes
1998	665,0	44112	Fuentes Claras
1998	86,0	44113	Fuentes de Rubielos
1998	365,0	44114	Fuentespalda
1998	142,0	44115	Galve
1998	131,0	44116	Gargallo
1998	473,0	44117	Gea de Albarracín
1998	262,0	44118	Ginebrosa (La)
1998	143,0	44119	Griegos
1998	288,0	44120	Guadalaviar
1998	76,0	44121	Gúdar
1998	1949,0	44122	Híjar
1998	183,0	44123	Hinojosa de Jarque
1998	139,0	44124	Hoz de la Vieja (La)
1998	136,0	44125	Huesa del Común
1998	486,0	44126	Iglesuela del Cid (La)
1998	94,0	44127	Jabaloyas
1998	102,0	44128	Jarque de la Val
1998	70,0	44129	Jatiel
1998	52,0	44130	Jorcas
1998	45,0	44131	Josa
1998	70,0	44132	Lagueruela
1998	30,0	44133	Lanzuela
1998	166,0	44135	Libros
1998	83,0	44136	Lidón
1998	307,0	44137	Linares de Mora
1998	214,0	44138	Loscos
1998	210,0	44141	Lledó
1998	25,0	44142	Maicas
1998	481,0	44143	Manzanera
1998	491,0	44144	Martín del Río
1998	1478,0	44145	Mas de las Matas
1998	276,0	44146	Mata de los Olmos (La)
1998	600,0	44147	Mazaleón
1998	143,0	44148	Mezquita de Jarque
1998	146,0	44149	Mirambel
1998	51,0	44150	Miravete de la Sierra
1998	342,0	44151	Molinos
1998	84,0	44152	Monforte de Moyuela
1998	2301,0	44153	Monreal del Campo
1998	381,0	44154	Monroyo
1998	1594,0	44155	Montalbán
1998	69,0	44156	Monteagudo del Castillo
1998	74,0	44157	Monterde de Albarracín
1998	1378,0	44158	Mora de Rubielos
1998	56,0	44159	Moscardón
1998	695,0	44160	Mosqueruela
1998	745,0	44161	Muniesa
1998	185,0	44163	Noguera de Albarracín
1998	22,0	44164	Nogueras
1998	211,0	44165	Nogueruelas
1998	54,0	44167	Obón
1998	265,0	44168	Odón
1998	587,0	44169	Ojos Negros
1998	198,0	44171	Olba
1998	490,0	44172	Oliete
1998	152,0	44173	Olmos (Los)
1998	612,0	44174	Orihuela del Tremedal
1998	194,0	44175	Orrios
1998	264,0	44176	Palomar de Arroyos
1998	183,0	44177	Pancrudo
1998	94,0	44178	Parras de Castellote (Las)
1998	538,0	44179	Peñarroya de Tastavins
1998	117,0	44180	Peracense
1998	96,0	44181	Peralejos
1998	299,0	44182	Perales del Alfambra
1998	113,0	44183	Pitarque
1998	52,0	44184	Plou
1998	156,0	44185	Pobo (El)
1998	328,0	44187	Portellada (La)
1998	85,0	44189	Pozondón
1998	113,0	44190	Pozuel del Campo
1998	1117,0	44191	Puebla de Híjar (La)
1998	488,0	44192	Puebla de Valverde (La)
1998	139,0	44193	Puertomingalvo
1998	211,0	44194	Ráfales
1998	144,0	44195	Rillo
1998	228,0	44196	Riodeva
1998	93,0	44197	Ródenas
1998	241,0	44198	Royuela
1998	61,0	44199	Rubiales
1998	60,0	44200	Rubielos de la Cérida
1998	617,0	44201	Rubielos de Mora
1998	8,0	44203	Salcedillo
1998	43,0	44204	Saldón
1998	1002,0	44205	Samper de Calanda
1998	157,0	44206	San Agustín
1998	307,0	44207	San Martín del Río
1998	28,0	44208	Santa Cruz de Nogueras
1998	1241,0	44209	Santa Eulalia
1998	1025,0	44210	Sarrión
1998	52,0	44211	Segura de los Baños
1998	53,0	44212	Seno
1998	99,0	44213	Singra
1998	176,0	44215	Terriente
1998	29320,0	44216	Teruel
1998	36,0	44217	Toril y Masegoso
1998	41,0	44218	Tormón
1998	257,0	44219	Tornos
1998	221,0	44220	Torralba de los Sisones
1998	441,0	44221	Torrecilla de Alcañiz
1998	182,0	44222	Torrecilla del Rebollar
1998	111,0	44223	Torre de Arcas
1998	38,0	44224	Torre de las Arcas
1998	179,0	44225	Torre del Compte
1998	304,0	44226	Torrelacárcel
1998	95,0	44227	Torre los Negros
1998	171,0	44228	Torremocha de Jiloca
1998	159,0	44229	Torres de Albarracín
1998	205,0	44230	Torrevelilla
1998	80,0	44231	Torrijas
1998	576,0	44232	Torrijo del Campo
1998	116,0	44234	Tramacastiel
1998	135,0	44235	Tramacastilla
1998	97,0	44236	Tronchón
1998	628,0	44237	Urrea de Gaén
1998	3329,0	44238	Utrillas
1998	22,0	44239	Valacloche
1998	184,0	44240	Valbona
1998	753,0	44241	Valdealgorfa
1998	38,0	44243	Valdecuenca
1998	129,0	44244	Valdelinares
1998	384,0	44245	Valdeltormo
1998	1914,0	44246	Valderrobres
1998	443,0	44247	Valjunquera
1998	43,0	44249	Vallecillo (El)
1998	27,0	44250	Veguillas de la Sierra
1998	407,0	44251	Villafranca del Campo
1998	69,0	44252	Villahermosa del Campo
1998	51,0	44256	Villanueva del Rebollar de la Sierra
1998	231,0	44257	Villar del Cobo
1998	112,0	44258	Villar del Salz
1998	205,0	44260	Villarluengo
1998	1003,0	44261	Villarquemado
1998	203,0	44262	Villarroya de los Pinares
1998	346,0	44263	Villastar
1998	329,0	44264	Villel
1998	304,0	44265	Vinaceite
1998	212,0	44266	Visiedo
1998	95,0	44267	Vivel del Río Martín
1998	33,0	44268	Zoma (La)
1998	189,0	50001	Abanto
1998	283,0	50002	Acered
1998	198,0	50003	Agón
1998	716,0	50004	Aguarón
1998	267,0	50005	Aguilón
1998	1236,0	50006	Ainzón
1998	59,0	50007	Aladrén
1998	5552,0	50008	Alagón
1998	160,0	50009	Alarba
1998	105,0	50010	Alberite de San Juan
1998	122,0	50011	Albeta
1998	136,0	50012	Alborge
1998	299,0	50013	Alcalá de Ebro
1998	151,0	50014	Alcalá de Moncayo
1998	171,0	50015	Alconchel de Ariza
1998	61,0	50016	Aldehuela de Liestos
1998	1460,0	50017	Alfajarín
1998	1307,0	50018	Alfamén
1998	90,0	50019	Alforque
1998	1204,0	50020	Alhama de Aragón
1998	43,0	50021	Almochuel
1998	712,0	50022	Almolda (La)
1998	350,0	50023	Almonacid de la Cuba
1998	854,0	50024	Almonacid de la Sierra
1998	5383,0	50025	Almunia de Doña Godina (La)
1998	622,0	50026	Alpartir
1998	359,0	50027	Ambel
1998	74,0	50028	Anento
1998	901,0	50029	Aniñón
1998	315,0	50030	Añón de Moncayo
1998	239,0	50031	Aranda de Moncayo
1998	524,0	50032	Arándiga
1998	82,0	50033	Ardisa
1998	1334,0	50034	Ariza
1998	103,0	50035	Artieda
1998	101,0	50036	Asín
1998	245,0	50037	Atea
1998	2044,0	50038	Ateca
1998	725,0	50039	Azuara
1998	116,0	50040	Badules
1998	34,0	50041	Bagüés
1998	30,0	50042	Balconchán
1998	329,0	50043	Bárboles
1998	308,0	50044	Bardallur
1998	1625,0	50045	Belchite
1998	302,0	50046	Belmonte de Gracián
1998	51,0	50047	Berdejo
1998	41,0	50048	Berrueco
1998	135,0	50050	Bijuesca
1998	1261,0	50051	Biota
1998	135,0	50052	Bisimbre
1998	1006,0	50053	Boquiñeni
1998	98,0	50054	Bordalba
1998	3999,0	50055	Borja
1998	471,0	50056	Botorrita
1998	2022,0	50057	Brea de Aragón
1998	106,0	50058	Bubierca
1998	1018,0	50059	Bujaraloz
1998	253,0	50060	Bulbuente
1998	327,0	50061	Bureta
1998	1493,0	50062	Burgo de Ebro (El)
1998	114,0	50063	Buste (El)
1998	517,0	50064	Cabañas de Ebro
1998	99,0	50065	Cabolafuente
1998	1367,0	50066	Cadrete
1998	16569,0	50067	Calatayud
1998	2719,0	50068	Calatorao
1998	95,0	50069	Calcena
1998	99,0	50070	Calmarza
1998	200,0	50071	Campillo de Aragón
1998	241,0	50072	Carenas
1998	2893,0	50073	Cariñena
1998	7750,0	50074	Caspe
1998	122,0	50075	Castejón de Alarba
1998	143,0	50076	Castejón de las Armas
1998	341,0	50077	Castejón de Valdejasa
1998	409,0	50078	Castiliscar
1998	354,0	50079	Cervera de la Cañada
1998	6,0	50080	Cerveruela
1998	736,0	50081	Cetina
1998	135,0	50082	Cimballa
1998	130,0	50083	Cinco Olivas
1998	99,0	50084	Clarés de Ribota
1998	282,0	50085	Codo
1998	290,0	50086	Codos
1998	56,0	50087	Contamina
1998	422,0	50088	Cosuenda
1998	1746,0	50089	Cuarte de Huerva
1998	242,0	50090	Cubel
1998	101,0	50091	Cuerlas (Las)
1998	390,0	50092	Chiprana
1998	126,0	50093	Chodes
1998	2309,0	50094	Daroca
1998	14734,0	50095	Ejea de los Caballeros
1998	65,0	50096	Embid de Ariza
1998	325,0	50098	Encinacorba
1998	3959,0	50099	Épila
1998	479,0	50100	Erla
1998	1209,0	50101	Escatrón
1998	1239,0	50102	Fabara
1998	463,0	50104	Farlete
1998	392,0	50105	Fayón
1998	194,0	50106	Fayos (Los)
1998	997,0	50107	Figueruelas
1998	21,0	50108	Fombuena
1998	99,0	50109	Frago (El)
1998	555,0	50110	Frasno (El)
1998	261,0	50111	Fréscano
1998	908,0	50113	Fuendejalón
1998	145,0	50114	Fuendetodos
1998	3771,0	50115	Fuentes de Ebro
1998	370,0	50116	Fuentes de Jiloca
1998	186,0	50117	Gallocanta
1998	2948,0	50118	Gallur
1998	1238,0	50119	Gelsa
1998	71,0	50120	Godojos
1998	384,0	50121	Gotor
1998	68,0	50122	Grisel
1998	478,0	50123	Grisén
1998	590,0	50124	Herrera de los Navarros
1998	589,0	50125	Ibdes
1998	3310,0	50126	Illueca
1998	64,0	50128	Isuerre
1998	316,0	50129	Jaraba
1998	581,0	50130	Jarque
1998	309,0	50131	Jaulín
1998	363,0	50132	Joyosa (La)
1998	154,0	50133	Lagata
1998	190,0	50134	Langa del Castillo
1998	153,0	50135	Layana
1998	860,0	50136	Lécera
1998	1387,0	50137	Leciñena
1998	53,0	50138	Lechón
1998	498,0	50139	Letux
1998	181,0	50140	Litago
1998	117,0	50141	Lituénigo
1998	57,0	50142	Lobera de Onsella
1998	861,0	50143	Longares
1998	41,0	50144	Longás
1998	264,0	50146	Lucena de Jalón
1998	1063,0	50147	Luceni
1998	425,0	50148	Luesia
1998	23,0	50149	Luesma
1998	945,0	50150	Lumpiaque
1998	932,0	50151	Luna
1998	2027,0	50152	Maella
1998	1218,0	50153	Magallón
1998	184,0	50154	Mainar
1998	129,0	50155	Malanquilla
1998	311,0	50156	Maleján
1998	479,0	50157	Malón
1998	1012,0	50159	Maluenda
1998	2935,0	50160	Mallén
1998	157,0	50161	Manchones
1998	216,0	50162	Mara
1998	868,0	50163	María de Huerva
1998	506,0	50164	Mediana de Aragón
1998	2544,0	50165	Mequinenza
1998	388,0	50166	Mesones de Isuela
1998	316,0	50167	Mezalocha
1998	39,0	50168	Mianos
1998	521,0	50169	Miedes de Aragón
1998	551,0	50170	Monegrillo
1998	111,0	50171	Moneva
1998	317,0	50172	Monreal de Ariza
1998	223,0	50173	Monterde
1998	145,0	50174	Montón
1998	1546,0	50175	Morata de Jalón
1998	355,0	50176	Morata de Jiloca
1998	507,0	50177	Morés
1998	533,0	50178	Moros
1998	356,0	50179	Moyuela
1998	116,0	50180	Mozota
1998	1135,0	50181	Muel
1998	1136,0	50182	Muela (La)
1998	483,0	50183	Munébrega
1998	143,0	50184	Murero
1998	137,0	50185	Murillo de Gállego
1998	61,0	50186	Navardún
1998	119,0	50187	Nigüella
1998	33,0	50188	Nombrevilla
1998	1087,0	50189	Nonaspe
1998	758,0	50190	Novallas
1998	699,0	50191	Novillas
1998	300,0	50192	Nuévalos
1998	563,0	50193	Nuez de Ebro
1998	171,0	50194	Olvés
1998	46,0	50195	Orcajo
1998	133,0	50196	Orera
1998	104,0	50197	Orés
1998	56,0	50198	Oseja
1998	345,0	50199	Osera de Ebro
1998	711,0	50200	Paniza
1998	495,0	50201	Paracuellos de Jiloca
1998	314,0	50202	Paracuellos de la Ribera
1998	936,0	50203	Pastriz
1998	2574,0	50204	Pedrola
1998	100,0	50205	Pedrosas (Las)
1998	447,0	50206	Perdiguera
1998	194,0	50207	Piedratajada
1998	2208,0	50208	Pina de Ebro
1998	1470,0	50209	Pinseque
1998	84,0	50210	Pintanos (Los)
1998	370,0	50211	Plasencia de Jalón
1998	69,0	50212	Pleitas
1998	161,0	50213	Plenas
1998	15,0	50214	Pomer
1998	25,0	50215	Pozuel de Ariza
1998	350,0	50216	Pozuelo de Aragón
1998	659,0	50217	Pradilla de Ebro
1998	158,0	50218	Puebla de Albortón
1998	1633,0	50219	Puebla de Alfindén (La)
1998	58,0	50220	Puendeluna
1998	39,0	50221	Purujosa
1998	2154,0	50222	Quinto
1998	1257,0	50223	Remolinos
1998	79,0	50224	Retascón
1998	1838,0	50225	Ricla
1998	147,0	50227	Romanos
1998	371,0	50228	Rueda de Jalón
1998	92,0	50229	Ruesca
1998	1683,0	50230	Sádaba
1998	365,0	50231	Salillas de Jalón
1998	289,0	50232	Salvatierra de Esca
1998	144,0	50233	Samper del Salz
1998	311,0	50234	San Martín de la Virgen de Moncayo
1998	2036,0	50235	San Mateo de Gállego
1998	234,0	50236	Santa Cruz de Grío
1998	107,0	50237	Santa Cruz de Moncayo
1998	133,0	50238	Santa Eulalia de Gállego
1998	78,0	50239	Santed
1998	1479,0	50240	Sástago
1998	980,0	50241	Saviñán
1998	107,0	50242	Sediles
1998	486,0	50243	Sestrica
1998	263,0	50244	Sierra de Luna
1998	181,0	50245	Sigüés
1998	85,0	50246	Sisamón
1998	610,0	50247	Sobradiel
1998	813,0	50248	Sos del Rey Católico
1998	484,0	50249	Tabuenca
1998	68,0	50250	Talamantes
1998	10287,0	50251	Tarazona
1998	6998,0	50252	Tauste
1998	672,0	50253	Terrer
1998	260,0	50254	Tierga
1998	285,0	50255	Tobed
1998	109,0	50256	Torralba de los Frailes
1998	230,0	50257	Torralba de Ribota
1998	71,0	50258	Torralbilla
1998	122,0	50259	Torrehermosa
1998	44,0	50260	Torrelapaja
1998	321,0	50261	Torrellas
1998	1404,0	50262	Torres de Berrellén
1998	414,0	50263	Torrijo de la Cañada
1998	206,0	50264	Tosos
1998	67,0	50265	Trasmoz
1998	238,0	50266	Trasobares
1998	920,0	50267	Uncastillo
1998	58,0	50268	Undués de Lerda
1998	345,0	50269	Urrea de Jalón
1998	84,0	50270	Urriés
1998	389,0	50271	Used
1998	9488,0	50272	Utebo
1998	59,0	50273	Valdehorna
1998	75,0	50274	Val de San Martín
1998	62,0	50275	Valmadrid
1998	198,0	50276	Valpalmas
1998	100,0	50277	Valtorres
1998	281,0	50278	Velilla de Ebro
1998	122,0	50279	Velilla de Jiloca
1998	481,0	50280	Vera de Moncayo
1998	103,0	50281	Vierlas
1998	96,0	50282	Vilueña (La)
1998	87,0	50283	Villadoz
1998	235,0	50284	Villafeliche
1998	672,0	50285	Villafranca de Ebro
1998	115,0	50286	Villalba de Perejil
1998	434,0	50287	Villalengua
1998	2860,0	50288	Villanueva de Gállego
1998	116,0	50289	Villanueva de Jiloca
1998	590,0	50290	Villanueva de Huerva
1998	149,0	50291	Villar de los Navarros
1998	188,0	50292	Villarreal de Huerva
1998	708,0	50293	Villarroya de la Sierra
1998	90,0	50294	Villarroya del Campo
1998	34,0	50295	Vistabella
1998	614,0	50296	Zaida (La)
1998	603367,0	50297	Zaragoza
1998	5404,0	50298	Zuera
1998	200,0	50901	Biel
1999	290,0	22001	Abiego
1999	142,0	22002	Abizanda
1999	157,0	22003	Adahuesca
1999	166,0	22004	Agüero
1999	369,0	22006	Aísa
1999	1105,0	22007	Albalate de Cinca
1999	261,0	22008	Albalatillo
1999	954,0	22009	Albelda
1999	99,0	22011	Albero Alto
1999	111,0	22012	Albero Bajo
1999	388,0	22013	Alberuela de Tubo
1999	332,0	22014	Alcalá de Gurrea
1999	348,0	22015	Alcalá del Obispo
1999	947,0	22016	Alcampell
1999	1235,0	22017	Alcolea de Cinca
1999	467,0	22018	Alcubierre
1999	188,0	22019	Alerre
1999	119,0	22020	Alfántega
1999	2346,0	22021	Almudévar
1999	701,0	22022	Almunia de San Juan
1999	627,0	22023	Almuniente
1999	304,0	22024	Alquézar
1999	1448,0	22025	Altorricón
1999	434,0	22027	Angüés
1999	528,0	22028	Ansó
1999	168,0	22029	Antillón
1999	135,0	22032	Aragüés del Puerto
1999	392,0	22035	Arén
1999	128,0	22036	Argavieso
1999	58,0	22037	Arguis
1999	1111,0	22039	Ayerbe
1999	198,0	22040	Azanuy-Alins
1999	224,0	22041	Azara
1999	160,0	22042	Azlor
1999	153,0	22043	Baells
1999	313,0	22044	Bailo
1999	150,0	22045	Baldellou
1999	1071,0	22046	Ballobar
1999	182,0	22047	Banastás
1999	14503,0	22048	Barbastro
