Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2003	44241	Valdealgorfa		854,0	854,0	3416,0	3416,0
2003	44243	Valdecuenca		182,0	179,0	540,0	540,0
2003	44244	Valdelinares		1182,0	785,0	2357,0	2357,0
2003	44245	Valdeltormo		334,0	331,0	1491,0	1491,0
2003	44246	Valderrobres		3121,0	2860,0	17160,0	17160,0
2003	44247	Valjunquera		889,0	855,0	4276,0	4276,0
2003	44249	Vallecillo (El)		322,0	128,0	384,0	384,0
2003	44250	Veguillas de la Sierra		139,0	97,0	292,0	292,0
2003	44251	Villafranca del Campo		3449,0	3449,0	20695,0	20695,0
2003	44252	Villahermosa del Campo		629,0	627,0	5023,0	5023,0
2003	44256	Villanueva del Rebollar de la Sierra		463,0	462,0	1850,0	1850,0
2003	44257	Villar del Cobo		1154,0	458,0	1377,0	1377,0
2003	44258	Villar del Salz		366,0	366,0	2198,0	2198,0
2003	44260	Villarluengo		2182,0	1770,0	5312,0	5312,0
2003	44261	Villarquemado		4401,0	4400,0	19803,0	19803,0
2003	44262	Villarroya de los Pinares		839,0	728,0	4737,0	4737,0
2003	44263	Villastar		1125,0	1122,0	7299,0	7299,0
2003	44264	Villel		1458,0	1407,0	11258,0	11258,0
2003	44265	Vinaceite		2412,0	2412,0	19298,0	19298,0
2003	44266	Visiedo		1236,0	1236,0	6182,0	6182,0
2003	44267	Vivel del Río Martín		955,0	955,0	3820,0	3820,0
2003	44268	Zoma (La)		146,0	146,0	430,0	430,0
2003	50001	Abanto		981,0	701,0	2103,0	2103,0
2003	50002	Acered		769,0	687,0	4811,0	4811,0
2003	50003	Agón		1429,0	1417,0	9208,0	9208,0
2003	50004	Aguarón		1733,0	1607,0	10447,0	10447,0
2003	50005	Aguilón		1351,0	1228,0	6140,0	6140,0
2003	50006	Ainzón		1932,0	1895,0	10422,0	10422,0
2003	50007	Aladrén		205,0	140,0	841,0	841,0
2003	50008	Alagón		7938,0	7361,0	44166,0	44166,0
2003	50009	Alarba		576,0	552,0	1657,0	1657,0
2003	50010	Alberite de San Juan		498,0	459,0	3216,0	3216,0
2003	50011	Albeta		166,0	163,0	1143,0	1143,0
2003	50012	Alborge		605,0	571,0	3254,0	3254,0
2003	50013	Alcalá de Ebro		2801,0	2792,0	16754,0	16754,0
2003	50014	Alcalá de Moncayo		645,0	636,0	5091,0	5091,0
2003	50015	Alconchel de Ariza		813,0	730,0	3649,0	3649,0
2003	50016	Aldehuela de Liestos		596,0	594,0	1783,0	1783,0
2003	50017	Alfajarín		6095,0	5305,0	29179,0	29179,0
2003	50018	Alfamén		13506,0	13295,0	101041,0	101041,0
2003	50019	Alforque		682,0	611,0	1832,0	1832,0
2003	50020	Alhama de Aragón		995,0	933,0	6065,0	6065,0
2003	50021	Almochuel		860,0	740,0	5183,0	5183,0
2003	50022	Almolda (La)		3357,0	3009,0	19558,0	19558,0
2003	50023	Almonacid de la Cuba		1975,0	1933,0	11600,0	11600,0
2003	50024	Almonacid de la Sierra		8014,0	7941,0	47647,0	47647,0
2003	50025	Almunia de Doña Godina (La)		17741,0	17326,0	150740,0	150740,0
2003	50026	Alpartir		885,0	817,0	5310,0	5310,0
2003	50027	Ambel		1295,0	1218,0	7914,0	7914,0
2003	50028	Anento		793,0	786,0	5106,0	5106,0
2003	50029	Aniñón		1557,0	1257,0	3770,0	3770,0
2003	50030	Añón de Moncayo		906,0	724,0	3621,0	3621,0
2003	50031	Aranda de Moncayo		1502,0	1337,0	5082,0	5082,0
2003	50032	Arándiga		1697,0	1678,0	8389,0	8389,0
2003	50033	Ardisa		698,0	609,0	3838,0	3838,0
2003	50034	Ariza		2769,0	2559,0	11514,0	11514,0
2003	50035	Artieda		544,0	326,0	1953,0	1953,0
2003	50036	Asín		605,0	575,0	3738,0	3738,0
2003	50037	Atea		975,0	895,0	2686,0	2686,0
2003	50038	Ateca		3162,0	2879,0	18715,0	18715,0
2003	50039	Azuara		5333,0	4753,0	38022,0	38022,0
2003	50040	Badules		656,0	510,0	1529,0	1529,0
2003	50041	Bagüés		324,0	142,0	626,0	626,0
2003	50042	Balconchán		294,0	264,0	793,0	793,0
2003	50043	Bárboles		4297,0	4297,0	21486,0	21486,0
2003	50044	Bardallur		2211,0	2129,0	6386,0	6386,0
2003	50045	Belchite		9173,0	8650,0	56223,0	56223,0
2003	50046	Belmonte de Gracián		1325,0	1194,0	8358,0	8358,0
2003	50047	Berdejo		205,0	140,0	420,0	420,0
2003	50048	Berrueco		263,0	200,0	1199,0	1199,0
2003	50050	Bijuesca		1024,0	976,0	5858,0	5858,0
2003	50051	Biota		9807,0	9576,0	67029,0	67029,0
2003	50052	Bisimbre		891,0	859,0	5586,0	5586,0
2003	50053	Boquiñeni		3505,0	3445,0	16914,0	16914,0
2003	50054	Bordalba		784,0	700,0	4552,0	4552,0
2003	50055	Borja		6599,0	6257,0	51810,0	51810,0
2003	50056	Botorrita		1471,0	1317,0	7902,0	7902,0
2003	50057	Brea de Aragón		291,0	275,0	1208,0	1208,0
2003	50058	Bubierca		844,0	801,0	2402,0	2402,0
2003	50059	Bujaraloz		3988,0	3580,0	10740,0	10740,0
2003	50060	Bulbuente		1044,0	1036,0	6736,0	6736,0
2003	50061	Bureta		648,0	639,0	4476,0	4476,0
2003	50062	Burgo de Ebro (El)		5319,0	5133,0	23100,0	23100,0
2003	50063	Buste (El)		136,0	131,0	392,0	392,0
2003	50064	Cabañas de Ebro		2757,0	2752,0	17889,0	17889,0
2003	50065	Cabolafuente		846,0	834,0	4172,0	4172,0
2003	50066	Cadrete		901,0	866,0	4329,0	4329,0
2003	50067	Calatayud		7964,0	6894,0	34469,0	34469,0
2003	50068	Calatorao		9762,0	9644,0	28933,0	28933,0
2003	50069	Calcena		226,0	117,0	525,0	525,0
2003	50070	Calmarza		530,0	497,0	3973,0	3973,0
2003	50071	Campillo de Aragón		753,0	416,0	2082,0	2082,0
2003	50072	Carenas		420,0	360,0	2157,0	2157,0
2003	50073	Cariñena		8484,0	8475,0	46613,0	46613,0
2003	50074	Caspe		25060,0	23984,0	184674,0	184674,0
2003	50075	Castejón de Alarba		408,0	372,0	1116,0	1116,0
2003	50076	Castejón de las Armas		358,0	334,0	2006,0	2006,0
2003	50077	Castejón de Valdejasa		2991,0	2539,0	16505,0	16505,0
2003	50078	Castiliscar		3969,0	3782,0	26473,0	26473,0
2003	50079	Cervera de la Cañada		1390,0	1294,0	7764,0	7764,0
2003	50080	Cerveruela		246,0	204,0	612,0	612,0
2003	50081	Cetina		2555,0	2513,0	8794,0	8794,0
2003	50082	Cimballa		720,0	687,0	2750,0	2750,0
2003	50083	Cinco Olivas		405,0	374,0	1121,0	1121,0
2003	50084	Clarés de Ribota		434,0	417,0	1251,0	1251,0
2003	50085	Codo		711,0	695,0	2781,0	2781,0
2003	50086	Codos		1117,0	998,0	4990,0	4990,0
2003	50087	Contamina		641,0	632,0	3790,0	3790,0
2003	50088	Cosuenda		1162,0	1020,0	6528,0	6528,0
2003	50089	Cuarte de Huerva		612,0	612,0	3059,0	3059,0
2003	50090	Cubel		1165,0	869,0	2606,0	2606,0
2003	50091	Cuerlas (Las)		993,0	777,0	4662,0	4662,0
2003	50092	Chiprana		5338,0	4892,0	14676,0	14676,0
2003	50093	Chodes		1094,0	1094,0	3281,0	3281,0
2003	50094	Daroca		3688,0	3373,0	20239,0	20239,0
2003	50095	Ejea de los Caballeros		87484,0	74677,0	418193,0	418193,0
2003	50096	Embid de Ariza		837,0	822,0	2467,0	2467,0
2003	50098	Encinacorba		718,0	477,0	1908,0	1908,0
2003	50099	Épila		18266,0	16719,0	120212,0	120212,0
2003	50100	Erla		2432,0	2347,0	15255,0	15255,0
2003	50101	Escatrón		2463,0	2370,0	20381,0	20381,0
2003	50102	Fabara		3961,0	3910,0	19161,0	19161,0
2003	50104	Farlete		2505,0	1501,0	12005,0	12005,0
2003	50105	Fayón		706,0	548,0	4383,0	4383,0
2003	50106	Fayos (Los)		99,0	92,0	368,0	368,0
2003	50107	Figueruelas		3814,0	3161,0	9484,0	9484,0
2003	50108	Fombuena		195,0	155,0	465,0	465,0
2003	50109	Frago (El)		518,0	319,0	1914,0	1914,0
2003	50110	Frasno (El)		1142,0	1078,0	6470,0	6470,0
2003	50111	Fréscano		2067,0	1989,0	9448,0	9448,0
2003	50113	Fuendejalón		3306,0	3053,0	19847,0	19847,0
2003	50114	Fuendetodos		1084,0	857,0	6859,0	6859,0
2003	50115	Fuentes de Ebro		9287,0	8811,0	57270,0	57270,0
2003	50116	Fuentes de Jiloca		1448,0	1352,0	8110,0	8110,0
2003	50117	Gallocanta		572,0	522,0	3135,0	3135,0
2003	50118	Gallur		8577,0	7989,0	63912,0	63912,0
2003	50119	Gelsa		3759,0	3103,0	27613,0	27613,0
2003	50120	Godojos		318,0	306,0	919,0	919,0
2003	50121	Gotor		632,0	610,0	3051,0	3051,0
2003	50122	Grisel		765,0	680,0	3400,0	3400,0
2003	50123	Grisén		1810,0	1761,0	10565,0	10565,0
2003	50124	Herrera de los Navarros		2866,0	2752,0	17886,0	17886,0
2003	50125	Ibdes		2154,0	2111,0	12668,0	12668,0
2003	50126	Illueca		662,0	629,0	2515,0	2515,0
2003	50128	Isuerre		428,0	367,0	1101,0	1101,0
2003	50129	Jaraba		940,0	772,0	6173,0	6173,0
2003	50130	Jarque		1297,0	1216,0	4865,0	4865,0
2003	50131	Jaulín		1243,0	907,0	4989,0	4989,0
2003	50132	Joyosa (La)		1964,0	1941,0	9453,0	9453,0
2003	50133	Lagata		861,0	860,0	5591,0	5591,0
2003	50134	Langa del Castillo		1471,0	923,0	2770,0	2770,0
2003	50135	Layana		532,0	531,0	2813,0	2813,0
2003	50136	Lécera		2628,0	2137,0	17099,0	17099,0
2003	50137	Leciñena		5235,0	3167,0	19001,0	19001,0
2003	50138	Lechón		811,0	756,0	2646,0	2646,0
2003	50139	Letux		1535,0	1430,0	9294,0	9294,0
2003	50140	Litago		734,0	690,0	3448,0	3448,0
2003	50141	Lituénigo		315,0	272,0	1087,0	1087,0
2003	50142	Lobera de Onsella		351,0	281,0	1236,0	1236,0
2003	50143	Longares		2642,0	2613,0	12282,0	12282,0
2003	50144	Longás		477,0	214,0	943,0	943,0
2003	50146	Lucena de Jalón		3298,0	3237,0	16187,0	16187,0
2003	50147	Luceni		5256,0	5083,0	32533,0	32533,0
2003	50148	Luesia		2565,0	2195,0	17562,0	17562,0
2003	50149	Luesma		312,0	239,0	717,0	717,0
2003	50150	Lumpiaque		1609,0	1554,0	10100,0	10100,0
2003	50151	Luna		18861,0	17087,0	136697,0	136697,0
2003	50152	Maella		6604,0	5821,0	26776,0	26776,0
2003	50153	Magallón		4102,0	3452,0	24161,0	24161,0
2003	50154	Mainar		1121,0	992,0	2976,0	2976,0
2003	50155	Malanquilla		577,0	445,0	1336,0	1336,0
2003	50156	Maleján		5,0	5,0	30,0	30,0
2003	50157	Malón		1066,0	1052,0	6311,0	6311,0
2003	50159	Maluenda		2387,0	2278,0	11389,0	11389,0
2003	50160	Mallén		7280,0	7129,0	49903,0	49903,0
2003	50161	Manchones		895,0	749,0	4118,0	4118,0
2003	50162	Mara		1185,0	1174,0	4695,0	4695,0
2003	50163	María de Huerva		2318,0	2270,0	13617,0	13617,0
2003	50164	Mediana de Aragón		1951,0	1780,0	14239,0	14239,0
2003	50165	Mequinenza		6144,0	5840,0	23362,0	23362,0
2003	50166	Mesones de Isuela		1142,0	926,0	4628,0	4628,0
2003	50167	Mezalocha		1953,0	1860,0	14883,0	14883,0
2003	50168	Mianos		515,0	422,0	2745,0	2745,0
2003	50169	Miedes de Aragón		1858,0	1223,0	3669,0	3669,0
2003	50170	Monegrillo		6315,0	4651,0	20930,0	20930,0
2003	50171	Moneva		969,0	912,0	6518,0	6518,0
2003	50172	Monreal de Ariza		2833,0	2755,0	11021,0	11021,0
2003	50173	Monterde		1769,0	1316,0	7899,0	7899,0
2003	50174	Montón		1010,0	797,0	3986,0	3986,0
2003	50175	Morata de Jalón		1667,0	1648,0	4943,0	4943,0
2003	50176	Morata de Jiloca		1369,0	1287,0	5793,0	5793,0
2003	50177	Morés		838,0	633,0	2849,0	2849,0
2003	50178	Moros		3595,0	3507,0	21044,0	21044,0
2003	50179	Moyuela		1292,0	1278,0	8305,0	8305,0
2003	50180	Mozota		505,0	487,0	2679,0	2679,0
2003	50181	Muel		3032,0	2938,0	13220,0	13220,0
2003	50182	Muela (La)		3532,0	3051,0	9154,0	9154,0
2003	50183	Munébrega		1418,0	1304,0	10428,0	10428,0
2003	50184	Murero		649,0	579,0	3183,0	3183,0
2003	50185	Murillo de Gállego		713,0	589,0	3534,0	3534,0
2003	50186	Navardún		777,0	753,0	3313,0	3313,0
2003	50187	Nigüella		652,0	442,0	1990,0	1990,0
2003	50188	Nombrevilla		347,0	199,0	696,0	696,0
2003	50189	Nonaspe		2933,0	2353,0	18820,0	18820,0
2003	50190	Novallas		2586,0	2556,0	16616,0	16616,0
2003	50191	Novillas		8589,0	8353,0	45944,0	45944,0
2003	50192	Nuévalos		695,0	645,0	1934,0	1934,0
2003	50193	Nuez de Ebro		2126,0	1977,0	10875,0	10875,0
2003	50194	Olvés		445,0	422,0	2108,0	2108,0
2003	50195	Orcajo		362,0	319,0	956,0	956,0
2003	50196	Orera		433,0	292,0	877,0	877,0
2003	50197	Orés		946,0	780,0	5067,0	5067,0
2003	50198	Oseja		100,0	72,0	251,0	251,0
2003	50199	Osera de Ebro		4349,0	3756,0	20285,0	20285,0
2003	50200	Paniza		1467,0	1354,0	7851,0	7851,0
2003	50201	Paracuellos de Jiloca		1910,0	1638,0	10647,0	10647,0
2003	50202	Paracuellos de la Ribera		944,0	923,0	5540,0	5540,0
2003	50203	Pastriz		4768,0	4609,0	27648,0	27648,0
2003	50204	Pedrola		7865,0	7789,0	38947,0	38947,0
2003	50205	Pedrosas (Las)		891,0	884,0	5744,0	5744,0
2003	50206	Perdiguera		3102,0	2155,0	12931,0	12931,0
2003	50207	Piedratajada		1187,0	1147,0	4590,0	4590,0
2003	50208	Pina de Ebro		21155,0	21095,0	137116,0	137116,0
2003	50209	Pinseque		4309,0	4233,0	23281,0	23281,0
2003	50210	Pintanos (Los)		974,0	658,0	1975,0	1975,0
2003	50211	Plasencia de Jalón		2665,0	2641,0	13206,0	13206,0
2003	50212	Pleitas		866,0	864,0	5998,0	5998,0
2003	50213	Plenas		962,0	938,0	6094,0	6094,0
2003	50214	Pomer		236,0	159,0	478,0	478,0
2003	50215	Pozuel de Ariza		480,0	448,0	2913,0	2913,0
2003	50216	Pozuelo de Aragón		1057,0	977,0	4885,0	4885,0
2003	50217	Pradilla de Ebro		2436,0	2104,0	18096,0	18096,0
2003	50218	Puebla de Albortón		1263,0	1045,0	3134,0	3134,0
2003	50219	Puebla de Alfindén (La)		2745,0	2660,0	13034,0	13034,0
2003	50220	Puendeluna		370,0	360,0	2266,0	2266,0
2003	50221	Purujosa		183,0	46,0	137,0	137,0
2003	50222	Quinto		11834,0	9806,0	39224,0	39224,0
2003	50223	Remolinos		1612,0	1484,0	11870,0	11870,0
2003	50224	Retascón		962,0	913,0	3195,0	3195,0
2003	50225	Ricla		10505,0	6375,0	28688,0	28688,0
2003	50227	Romanos		882,0	539,0	1618,0	1618,0
2003	50228	Rueda de Jalón		6949,0	6699,0	33494,0	33494,0
2003	50229	Ruesca		337,0	311,0	933,0	933,0
2003	50230	Sádaba		16673,0	16535,0	107976,0	107976,0
2003	50231	Salillas de Jalón		1055,0	1019,0	5097,0	5097,0
2003	50232	Salvatierra de Esca		1016,0	494,0	3211,0	3211,0
2003	50233	Samper del Salz		480,0	471,0	3064,0	3064,0
2003	50234	San Martín de la Virgen de Moncayo		252,0	231,0	1500,0	1500,0
2003	50235	San Mateo de Gállego		4568,0	3817,0	30540,0	30540,0
2003	50236	Santa Cruz de Grío		377,0	244,0	1587,0	1587,0
2003	50237	Santa Cruz de Moncayo		389,0	371,0	1298,0	1298,0
2003	50238	Santa Eulalia de Gállego		380,0	264,0	1585,0	1585,0
2003	50239	Santed		437,0	380,0	2277,0	2277,0
2003	50240	Sástago		13757,0	12945,0	59546,0	59546,0
2003	50241	Saviñán		1810,0	1804,0	13352,0	13352,0
2003	50242	Sediles		178,0	148,0	890,0	890,0
2003	50243	Sestrica		666,0	595,0	2677,0	2677,0
2003	50244	Sierra de Luna		2322,0	2254,0	18032,0	18032,0
2003	50245	Sigüés		1389,0	796,0	5173,0	5173,0
2003	50246	Sisamón		782,0	742,0	2226,0	2226,0
2003	50247	Sobradiel		2959,0	2860,0	11438,0	11438,0
2003	50248	Sos del Rey Católico		12377,0	12015,0	52868,0	52868,0
2003	50249	Tabuenca		1214,0	898,0	4490,0	4490,0
2003	50250	Talamantes		383,0	293,0	880,0	880,0
2003	50251	Tarazona		14811,0	13539,0	86365,0	86365,0
2003	50252	Tauste		57431,0	48679,0	319331,0	319331,0
2003	50253	Terrer		3331,0	3224,0	18053,0	18053,0
2003	50254	Tierga		1224,0	704,0	3168,0	3168,0
2003	50255	Tobed		499,0	427,0	2902,0	2902,0
2003	50256	Torralba de los Frailes		1077,0	935,0	2806,0	2806,0
2003	50257	Torralba de Ribota		935,0	864,0	5181,0	5181,0
2003	50258	Torralbilla		1247,0	755,0	2266,0	2266,0
2003	50259	Torrehermosa		432,0	352,0	1758,0	1758,0
2003	50260	Torrelapaja		181,0	140,0	419,0	419,0
2003	50261	Torrellas		499,0	487,0	2434,0	2434,0
2003	50262	Torres de Berrellén		7049,0	7021,0	32298,0	32298,0
2003	50263	Torrijo de la Cañada		1793,0	1713,0	8566,0	8566,0
2003	50264	Tosos		1649,0	1570,0	9418,0	9418,0
2003	50265	Trasmoz		1064,0	1058,0	3174,0	3174,0
2003	50266	Trasobares		723,0	436,0	2836,0	2836,0
2003	50267	Uncastillo		5637,0	5266,0	42131,0	42131,0
2003	50268	Undués de Lerda		653,0	451,0	1986,0	1986,0
2003	50269	Urrea de Jalón		2329,0	2299,0	12645,0	12645,0
2003	50270	Urriés		811,0	639,0	1916,0	1916,0
2003	50271	Used		2830,0	2624,0	7872,0	7872,0
2003	50272	Utebo		4381,0	4338,0	16052,0	16052,0
2003	50273	Valdehorna		179,0	170,0	510,0	510,0
2003	50274	Val de San Martín		398,0	147,0	442,0	442,0
2003	50275	Valmadrid		544,0	404,0	1211,0	1211,0
2003	50276	Valpalmas		1569,0	1429,0	9286,0	9286,0
2003	50277	Valtorres		61,0	55,0	332,0	332,0
2003	50278	Velilla de Ebro		1966,0	1692,0	12181,0	12181,0
2003	50279	Velilla de Jiloca		1030,0	969,0	3875,0	3875,0
2003	50280	Vera de Moncayo		2028,0	1972,0	6900,0	6900,0
2003	50281	Vierlas		772,0	768,0	4226,0	4226,0
2003	50282	Vilueña (La)		385,0	358,0	2149,0	2149,0
2003	50283	Villadoz		766,0	680,0	2041,0	2041,0
2003	50284	Villafeliche		908,0	744,0	3346,0	3346,0
2003	50285	Villafranca de Ebro		3311,0	2918,0	12837,0	12837,0
2003	50286	Villalba de Perejil		667,0	663,0	1990,0	1990,0
2003	50287	Villalengua		1828,0	1719,0	10314,0	10314,0
2003	50288	Villanueva de Gállego		5734,0	4660,0	22926,0	22926,0
2003	50289	Villanueva de Jiloca		422,0	419,0	1258,0	1258,0
2003	50290	Villanueva de Huerva		2026,0	1702,0	8512,0	8512,0
2003	50291	Villar de los Navarros		1433,0	1430,0	11443,0	11443,0
2003	50292	Villarreal de Huerva		847,0	813,0	2440,0	2440,0
2003	50293	Villarroya de la Sierra		2647,0	2458,0	14747,0	14747,0
2003	50294	Villarroya del Campo		751,0	750,0	2250,0	2250,0
2003	50295	Vistabella		202,0	119,0	678,0	678,0
2003	50296	Zaida (La)		1113,0	873,0	5673,0	5673,0
2003	50297	Zaragoza		79725,0	73817,0	516718,0	516718,0
2003	50298	Zuera		19409,0	14549,0	62562,0	62562,0
2003	50901	Biel		1193,0	796,0	4777,0	4777,0
2003	50902	Marracos		1348,0	1344,0	6047,0	6047,0
2004	22001	Abiego		1744,0	1660,0	13280,0	13280,0
2004	22002	Abizanda		599,0	593,0	3677,0	3161,0
2004	22003	Adahuesca		1023,0	792,0	6333,0	6333,0
2004	22004	Agüero		828,0	551,0	2755,0	2617,0
2004	22006	Aísa		1483,0	364,0	1092,0	1028,0
2004	22007	Albalate de Cinca		8615,0	8530,0	55445,0	55445,0
2004	22008	Albalatillo		1310,0	1302,0	8463,0	8463,0
2004	22009	Albelda		9971,0	9904,0	79231,0	79231,0
2004	22011	Albero Alto		1253,0	1228,0	6018,0	6018,0
2004	22012	Albero Bajo		2006,0	1925,0	16552,0	16552,0
2004	22013	Alberuela de Tubo		3093,0	3012,0	22590,0	22590,0
2004	22014	Alcalá de Gurrea		5018,0	4992,0	32448,0	32241,0
2004	22015	Alcalá del Obispo		3594,0	3527,0	10580,0	10580,0
2004	22016	Alcampell		4993,0	4654,0	33974,0	33938,0
2004	22017	Alcolea de Cinca		11284,0	10800,0	64799,0	64799,0
2004	22018	Alcubierre		4681,0	4088,0	25755,0	25755,0
2004	22019	Alerre		624,0	621,0	4035,0	4035,0
2004	22020	Alfántega		1305,0	1268,0	8239,0	8239,0
2004	22021	Almudévar		17531,0	17295,0	89934,0	89898,0
2004	22022	Almunia de San Juan		2620,0	2564,0	21794,0	21794,0
2004	22023	Almuniente		7919,0	7853,0	41618,0	41618,0
2004	22024	Alquézar		705,0	642,0	5135,0	5135,0
2004	22025	Altorricón		6705,0	6693,0	56891,0	56688,0
2004	22027	Angüés		2145,0	2082,0	10410,0	10410,0
2004	22028	Ansó		2478,0	2449,0	14694,0	5203,0
2004	22029	Antillón		1013,0	955,0	8118,0	8118,0
2004	22032	Aragüés del Puerto		1155,0	1062,0	6372,0	1502,0
2004	22035	Arén		1895,0	1749,0	10494,0	9525,0
2004	22036	Argavieso		855,0	789,0	4342,0	4342,0
2004	22037	Arguis		641,0	357,0	2499,0	2344,0
2004	22039	Ayerbe		3106,0	2971,0	18420,0	18261,0
2004	22040	Azanuy-Alins		1115,0	1059,0	7941,0	7941,0
2004	22041	Azara		596,0	554,0	1827,0	1827,0
2004	22042	Azlor		541,0	520,0	2081,0	2081,0
2004	22043	Baells		1054,0	983,0	2947,0	2947,0
2004	22044	Bailo		3334,0	2726,0	17719,0	14602,0
2004	22045	Baldellou		601,0	470,0	1410,0	1322,0
2004	22046	Ballobar		6589,0	6021,0	33113,0	33113,0
2004	22047	Banastás		318,0	306,0	1838,0	1838,0
2004	22048	Barbastro		11956,0	11474,0	88350,0	88245,0
2004	22049	Barbués		2930,0	2883,0	12396,0	12396,0
2004	22050	Barbuñales		595,0	591,0	4137,0	4137,0
2004	22051	Bárcabo		1210,0	1195,0	6334,0	6044,0
2004	22052	Belver de Cinca		15404,0	15091,0	70928,0	70928,0
2004	22053	Benabarre		3819,0	3727,0	32798,0	32438,0
2004	22054	Benasque		1261,0	447,0	2009,0	2009,0
2004	22055	Berbegal		3478,0	3342,0	23393,0	23393,0
2004	22057	Bielsa		3732,0	345,0	3105,0	2478,0
2004	22058	Bierge		1702,0	1617,0	10511,0	9762,0
2004	22059	Biescas		3803,0	1870,0	9350,0	7294,0
2004	22060	Binaced		17441,0	17233,0	120628,0	120628,0
2004	22061	Binéfar		4433,0	4243,0	20791,0	20709,0
2004	22062	Bisaurri		508,0	286,0	1144,0	1078,0
2004	22063	Biscarrués		1529,0	1489,0	7445,0	7365,0
2004	22064	Blecua y Torres		1821,0	1775,0	15086,0	15086,0
2004	22066	Boltaña		2138,0	1813,0	11785,0	8787,0
2004	22067	Bonansa		374,0	370,0	2220,0	1981,0
2004	22068	Borau		932,0	165,0	495,0	436,0
2004	22069	Broto		2283,0	1269,0	7868,0	5431,0
2004	22072	Caldearenas		2289,0	1754,0	11401,0	9129,0
2004	22074	Campo		665,0	376,0	1128,0	703,0
2004	22075	Camporrells		753,0	578,0	2890,0	2890,0
2004	22076	Canal de Berdún		3418,0	2411,0	15672,0	15422,0
2004	22077	Candasnos		3936,0	2925,0	8776,0	8776,0
2004	22078	Canfranc		700,0	72,0	357,0	357,0
2004	22079	Capdesaso		1647,0	1251,0	8131,0	8131,0
2004	22080	Capella		1054,0	1031,0	8248,0	7518,0
2004	22081	Casbas de Huesca		2753,0	2694,0	17511,0	16730,0
2004	22082	Castejón del Puente		2761,0	2729,0	12009,0	12009,0
2004	22083	Castejón de Monegros		6654,0	5904,0	35421,0	35421,0
2004	22084	Castejón de Sos		580,0	528,0	4224,0	4202,0
2004	22085	Castelflorite		4061,0	4027,0	18120,0	18120,0
2004	22086	Castiello de Jaca		372,0	277,0	1662,0	1634,0
2004	22087	Castigaleu		564,0	561,0	3928,0	3928,0
2004	22088	Castillazuelo		577,0	534,0	2935,0	2935,0
2004	22089	Castillonroy		1423,0	1295,0	3885,0	3826,0
2004	22090	Colungo		475,0	373,0	2238,0	2147,0
2004	22094	Chalamera		1785,0	1763,0	10753,0	10753,0
2004	22095	Chía		213,0	126,0	694,0	694,0
2004	22096	Chimillas		829,0	801,0	4804,0	4804,0
2004	22099	Esplús		15533,0	15529,0	155290,0	155250,0
2004	22102	Estada		509,0	494,0	3211,0	3211,0
2004	22103	Estadilla		3087,0	2972,0	17238,0	17205,0
2004	22105	Estopiñán del Castillo		1687,0	1524,0	12192,0	11422,0
2004	22106	Fago		45,0	34,0	205,0	205,0
2004	22107	Fanlo		1092,0	963,0	6260,0	4452,0
2004	22109	Fiscal		2752,0	2383,0	14298,0	10506,0
2004	22110	Fonz		3951,0	3839,0	25337,0	25307,0
2004	22111	Foradada del Toscar		1394,0	1170,0	7020,0	5811,0
2004	22112	Fraga		57252,0	55122,0	424439,0	424353,0
2004	22113	Fueva (La)		3001,0	2854,0	22832,0	21094,0
2004	22114	Gistaín		386,0	240,0	1560,0	1512,0
2004	22115	Grado (El)		1857,0	1657,0	9945,0	9945,0
2004	22116	Grañén		18313,0	18197,0	118281,0	118227,0
2004	22117	Graus		6016,0	5806,0	43545,0	39443,0
2004	22119	Gurrea de Gállego		18350,0	17580,0	114270,0	113623,0
2004	22122	Hoz de Jaca		137,0	73,0	326,0	326,0
2004	22124	Huerto		7647,0	7539,0	49004,0	48975,0
2004	22125	Huesca		16756,0	16144,0	104935,0	104935,0
2004	22126	Ibieca		522,0	492,0	2459,0	2459,0
2004	22127	Igriés		982,0	765,0	2296,0	2296,0
2004	22128	Ilche		8195,0	8181,0	49087,0	49087,0
2004	22129	Isábena		1242,0	1064,0	3192,0	3003,0
2004	22130	Jaca		12244,0	10310,0	51550,0	43905,0
2004	22131	Jasa		166,0	42,0	252,0	229,0
2004	22133	Labuerda		282,0	226,0	1356,0	1260,0
2004	22135	Laluenga		2935,0	2921,0	23370,0	23370,0
2004	22136	Lalueza		11405,0	11312,0	97283,0	97283,0
2004	22137	Lanaja		15616,0	14904,0	104328,0	104302,0
2004	22139	Laperdiguera		769,0	756,0	4914,0	4914,0
2004	22141	Lascellas-Ponzano		973,0	943,0	4716,0	4716,0
2004	22142	Lascuarre		576,0	538,0	4304,0	3877,0
2004	22143	Laspaúles		983,0	698,0	2792,0	2652,0
2004	22144	Laspuña		653,0	277,0	2216,0	1841,0
2004	22149	Loarre		2453,0	1893,0	12305,0	12184,0
2004	22150	Loporzano		4239,0	4052,0	16210,0	16210,0
2004	22151	Loscorrales		2683,0	2494,0	14963,0	14963,0
2004	22155	Monesma y Cajigar		837,0	808,0	5656,0	4849,0
2004	22156	Monflorite-Lascasas		3986,0	3958,0	19791,0	19791,0
2004	22157	Montanuy		1614,0	1482,0	8892,0	8030,0
