Año	Municipio código	Municipio nombre	Urbana   Número de recibos	Urbana   Base imponible (miles de euros)	Urbana   Base liquidable (miles de euros)	Urbana   Cuota íntegra (euros)	Urbana   Cuota líquida (euros)
2018	44224	Torre de las Arcas	166,0	1085,0	1085,0	4341,0	3457,0
2018	44225	Torre del Compte	383,0	9303,0	9303,0	65122,0	61916,0
2018	44226	Torrelacárcel	518,0	5724,0	5724,0	45793,0	42591,0
2018	44227	Torre los Negros	223,0	2153,0	2153,0	10763,0	10181,0
2018	44228	Torremocha de Jiloca	237,0	5071,0	5071,0	30429,0	27562,0
2018	44229	Torres de Albarracín	393,0	8528,0	8528,0	34112,0	32826,0
2018	44230	Torrevelilla	300,0	10484,0	10484,0	73391,0	59597,0
2018	44231	Torrijas	383,0	6617,0	6617,0	66167,0	59569,0
2018	44232	Torrijo del Campo	585,0	14741,0	14741,0	58964,0	56990,0
2018	44234	Tramacastiel	368,0	3297,0	3297,0	21428,0	17088,0
2018	44235	Tramacastilla	385,0	6827,0	6827,0	27307,0	25556,0
2018	44236	Tronchón	299,0	5813,0	5813,0	26157,0	24194,0
2018	44237	Urrea de Gaén	680,0	14134,0	14134,0	57949,0	54209,0
2018	44238	Utrillas	2977,0	42576,0	42576,0	319322,0	272087,0
2018	44239	Valacloche	87,0	1265,0	1265,0	5058,0	4536,0
2018	44240	Valbona	633,0	7291,0	7291,0	54686,0	48766,0
2018	44241	Valdealgorfa	870,0	19277,0	19277,0	115664,0	100980,0
2018	44243	Valdecuenca	215,0	2842,0	2842,0	22733,0	20244,0
2018	44244	Valdelinares	396,0	6445,0	6445,0	25782,0	19323,0
2018	44245	Valdeltormo	543,0	10932,0	10932,0	81989,0	77941,0
2018	44246	Valderrobres	2581,0	77382,0	77382,0	557146,0	536255,0
2018	44247	Valjunquera	477,0	15003,0	15003,0	90016,0	85012,0
2018	44249	Vallecillo (El)	158,0	2487,0	2487,0	9947,0	8417,0
2018	44250	Veguillas de la Sierra	112,0	1656,0	1656,0	9936,0	9209,0
2018	44251	Villafranca del Campo	514,0	7748,0	7748,0	46485,0	42279,0
2018	44252	Villahermosa del Campo	195,0	2741,0	2741,0	12334,0	10869,0
2018	44256	Villanueva del Rebollar de la Sierra	135,0	1336,0	1336,0	6014,0	4920,0
2018	44257	Villar del Cobo	399,0	7504,0	7504,0	37522,0	32777,0
2018	44258	Villar del Salz	182,0	2007,0	2007,0	8026,0	7499,0
2018	44260	Villarluengo	515,0	8371,0	8371,0	66965,0	59210,0
2018	44261	Villarquemado	864,0	27287,0	27287,0	163722,0	157010,0
2018	44262	Villarroya de los Pinares	316,0	4861,0	4861,0	24305,0	22331,0
2018	44263	Villastar	703,0	19034,0	19034,0	102784,0	96422,0
2018	44264	Villel	614,0	13956,0	13956,0	97691,0	89839,0
2018	44265	Vinaceite	307,0	6310,0	6310,0	28395,0	23064,0
2018	44266	Visiedo	260,0	2514,0	2514,0	13322,0	12654,0
2018	44267	Vivel del Río Martín	345,0	3340,0	3340,0	20043,0	18029,0
2018	44268	Zoma (La)	91,0	602,0	602,0	2407,0	2172,0
2018	50001	Abanto	312,0	2062,0	2062,0	8247,0	8247,0
2018	50002	Acered	375,0	7430,0	7430,0	52011,0	51585,0
2018	50003	Agón	174,0	2471,0	2471,0	16061,0	16061,0
2018	50004	Aguarón	940,0	21027,0	21027,0	189244,0	184341,0
2018	50005	Aguilón	499,0	3009,0	3009,0	15043,0	15043,0
2018	50006	Ainzón	1194,0	21569,0	21569,0	148825,0	147430,0
2018	50007	Aladrén	199,0	1918,0	1918,0	13424,0	13424,0
2018	50008	Alagón	5241,0	202629,0	202629,0	1661559,0	1650203,0
2018	50009	Alarba	217,0	3774,0	3774,0	15095,0	15036,0
2018	50010	Alberite de San Juan	98,0	1756,0	1756,0	8780,0	8636,0
2018	50011	Albeta	225,0	6408,0	6408,0	35882,0	35855,0
2018	50012	Alborge	172,0	2817,0	2817,0	21689,0	21689,0
2018	50013	Alcalá de Ebro	294,0	5492,0	5492,0	32952,0	32952,0
2018	50014	Alcalá de Moncayo	331,0	5085,0	5085,0	20342,0	20342,0
2018	50015	Alconchel de Ariza	478,0	4445,0	4445,0	17781,0	17781,0
2018	50016	Aldehuela de Liestos	156,0	2096,0	2096,0	8384,0	8382,0
2018	50017	Alfajarín	1721,0	106987,0	99112,0	594672,0	594672,0
2018	50018	Alfamén	1028,0	35127,0	35127,0	256429,0	256083,0
2018	50019	Alforque	167,0	1984,0	1984,0	21822,0	21822,0
2018	50020	Alhama de Aragón	1347,0	62578,0	62578,0	406755,0	401426,0
2018	50021	Almochuel	79,0	893,0	893,0	4467,0	4467,0
2018	50022	Almolda (La)	538,0	16183,0	16183,0	80913,0	80813,0
2018	50023	Almonacid de la Cuba	448,0	4135,0	4135,0	28949,0	28660,0
2018	50024	Almonacid de la Sierra	1201,0	15768,0	15768,0	94609,0	92970,0
2018	50025	Almunia de Doña Godina (La)	5103,0	255781,0	255781,0	1734193,0	1709458,0
2018	50026	Alpartir	577,0	13801,0	12192,0	67056,0	66583,0
2018	50027	Ambel	532,0	5237,0	5237,0	44510,0	43892,0
2018	50028	Anento	189,0	3017,0	3017,0	18102,0	17159,0
2018	50029	Aniñón	1016,0	23349,0	23349,0	116744,0	115070,0
2018	50030	Añón de Moncayo	814,0	13726,0	13726,0	68632,0	68312,0
2018	50031	Aranda de Moncayo	564,0	10757,0	9302,0	58043,0	57516,0
2018	50032	Arándiga	698,0	8489,0	8489,0	59424,0	59094,0
2018	50033	Ardisa	149,0	1725,0	1725,0	13796,0	13796,0
2018	50034	Ariza	1564,0	32128,0	32128,0	257021,0	254154,0
2018	50035	Artieda	141,0	2635,0	2635,0	15812,0	15812,0
2018	50036	Asín	179,0	2787,0	2787,0	16721,0	16721,0
2018	50037	Atea	560,0	4830,0	4830,0	19321,0	19250,0
2018	50038	Ateca	1924,0	67290,0	59283,0	308272,0	303425,0
2018	50039	Azuara	1200,0	21778,0	19369,0	96844,0	96592,0
2018	50040	Badules	194,0	3230,0	2965,0	11860,0	11860,0
2018	50041	Bagüés	62,0	1424,0	1424,0	8827,0	8827,0
2018	50042	Balconchán	82,0	668,0	668,0	2673,0	2607,0
2018	50043	Bárboles	364,0	6308,0	6308,0	37851,0	37811,0
2018	50044	Bardallur	385,0	6728,0	6728,0	30947,0	30947,0
2018	50045	Belchite	1213,0	23722,0	23722,0	154191,0	152064,0
2018	50046	Belmonte de Gracián	321,0	3905,0	3905,0	18742,0	18558,0
2018	50047	Berdejo	146,0	2036,0	2036,0	8144,0	7744,0
2018	50048	Berrueco	82,0	1751,0	1751,0	9807,0	9100,0
2018	50050	Bijuesca	375,0	3306,0	3306,0	16528,0	16306,0
2018	50051	Biota	1037,0	26248,0	26248,0	215236,0	211700,0
2018	50052	Bisimbre	125,0	6499,0	6499,0	38993,0	38993,0
2018	50053	Boquiñeni	746,0	19066,0	19066,0	171598,0	170903,0
2018	50054	Bordalba	246,0	2606,0	2452,0	9810,0	9810,0
2018	50055	Borja	5334,0	148961,0	148961,0	933987,0	924908,0
2018	50056	Botorrita	496,0	14439,0	14439,0	122735,0	119675,0
2018	50057	Brea de Aragón	1680,0	39772,0	39772,0	198859,0	189508,0
2018	50058	Bubierca	297,0	1090,0	1090,0	4359,0	4359,0
2018	50059	Bujaraloz	860,0	44955,0	44955,0	269731,0	267332,0
2018	50060	Bulbuente	487,0	7472,0	5775,0	49087,0	49087,0
2018	50061	Bureta	285,0	5112,0	5112,0	25560,0	25560,0
2018	50062	Burgo de Ebro (El)	2582,0	205140,0	205140,0	820560,0	817696,0
2018	50063	Buste (El)	232,0	2882,0	2882,0	23052,0	23052,0
2018	50064	Cabañas de Ebro	490,0	22586,0	20244,0	151831,0	151529,0
2018	50065	Cabolafuente	288,0	2412,0	2412,0	9650,0	9493,0
2018	50066	Cadrete	4595,0	276501,0	276501,0	1382503,0	1333792,0
2018	50067	Calatayud	21118,0	785013,0	785013,0	3748436,0	3738196,0
2018	50068	Calatorao	2216,0	138606,0	138606,0	554426,0	539194,0
2018	50069	Calcena	199,0	2304,0	2304,0	13823,0	13823,0
2018	50070	Calmarza	228,0	3233,0	2617,0	18317,0	18317,0
2018	50071	Campillo de Aragón	313,0	4371,0	4371,0	26225,0	26225,0
2018	50072	Carenas	616,0	8829,0	8829,0	44144,0	43705,0
2018	50073	Cariñena	2984,0	110407,0	110407,0	773735,0	757517,0
2018	50074	Caspe	8417,0	221651,0	221651,0	1440728,0	1440728,0
2018	50075	Castejón de Alarba	213,0	2381,0	2299,0	9194,0	8862,0
2018	50076	Castejón de las Armas	197,0	1792,0	1792,0	11650,0	11650,0
2018	50077	Castejón de Valdejasa	428,0	6115,0	6115,0	36688,0	36519,0
2018	50078	Castiliscar	414,0	8478,0	8478,0	63587,0	63466,0
2018	50079	Cervera de la Cañada	465,0	5479,0	5479,0	38353,0	36503,0
2018	50080	Cerveruela	157,0	1391,0	1391,0	5563,0	5563,0
2018	50081	Cetina	993,0	31494,0	28266,0	141332,0	137629,0
2018	50082	Cimballa	358,0	4471,0	4471,0	26826,0	26783,0
2018	50083	Cinco Olivas	190,0	2783,0	2783,0	11132,0	10893,0
2018	50084	Clarés de Ribota	344,0	2363,0	2363,0	9452,0	9180,0
2018	50085	Codo	358,0	6192,0	6192,0	40248,0	40248,0
2018	50086	Codos	578,0	6023,0	6023,0	24090,0	23998,0
2018	50087	Contamina	102,0	643,0	643,0	6948,0	6434,0
2018	50088	Cosuenda	679,0	8929,0	8929,0	71433,0	71433,0
2018	50089	Cuarte de Huerva	11390,0	651448,0	651448,0	3582962,0	3456509,0
2018	50090	Cubel	321,0	3371,0	3371,0	13482,0	13344,0
2018	50091	Cuerlas (Las)	237,0	3773,0	3773,0	21130,0	20948,0
2018	50092	Chiprana	598,0	12066,0	12066,0	59125,0	59125,0
2018	50093	Chodes	213,0	2930,0	2930,0	19043,0	17415,0
2018	50094	Daroca	2440,0	93576,0	93576,0	561459,0	532762,0
2018	50095	Ejea de los Caballeros	14442,0	567867,0	567867,0	3401523,0	3374824,0
2018	50096	Embid de Ariza	228,0	2311,0	2311,0	9244,0	9244,0
2018	50098	Encinacorba	444,0	6926,0	6926,0	48484,0	48085,0
2018	50099	Épila	3468,0	148019,0	148019,0	1171865,0	1159687,0
2018	50100	Erla	449,0	11506,0	11506,0	80543,0	80406,0
2018	50101	Escatrón	1503,0	26802,0	26802,0	144733,0	143090,0
2018	50102	Fabara	1124,0	33715,0	33715,0	232633,0	229113,0
2018	50104	Farlete	388,0	9683,0	9683,0	48417,0	48417,0
2018	50105	Fayón	426,0	12383,0	12258,0	85809,0	85251,0
2018	50106	Fayos (Los)	243,0	3200,0	3200,0	12802,0	12802,0
2018	50107	Figueruelas	1024,0	215126,0	210566,0	1052830,0	1052830,0
2018	50108	Fombuena	126,0	698,0	698,0	2791,0	2791,0
2018	50109	Frago (El)	216,0	3305,0	3305,0	19831,0	19831,0
2018	50110	Frasno (El)	918,0	15799,0	15009,0	102061,0	98526,0
2018	50111	Fréscano	229,0	3494,0	3494,0	22714,0	22714,0
2018	50113	Fuendejalón	792,0	22871,0	18461,0	119998,0	118154,0
2018	50114	Fuendetodos	216,0	7132,0	7132,0	28527,0	27589,0
2018	50115	Fuentes de Ebro	3675,0	150610,0	150610,0	602438,0	596820,0
2018	50116	Fuentes de Jiloca	512,0	9227,0	9227,0	55359,0	54079,0
2018	50117	Gallocanta	270,0	2780,0	2780,0	15844,0	15844,0
2018	50118	Gallur	2350,0	76460,0	76460,0	573449,0	556762,0
2018	50119	Gelsa	951,0	39627,0	39627,0	167622,0	167197,0
2018	50120	Godojos	219,0	1806,0	1806,0	14446,0	14446,0
2018	50121	Gotor	447,0	7067,0	7067,0	35334,0	35201,0
2018	50122	Grisel	161,0	2446,0	2045,0	12272,0	12272,0
2018	50123	Grisén	486,0	14881,0	14881,0	96725,0	96606,0
2018	50124	Herrera de los Navarros	1192,0	17020,0	17020,0	121693,0	121267,0
2018	50125	Ibdes	849,0	19346,0	16979,0	118852,0	118003,0
2018	50126	Illueca	3232,0	66577,0	56817,0	409080,0	386286,0
2018	50128	Isuerre	95,0	1703,0	1703,0	10556,0	10366,0
2018	50129	Jaraba	530,0	23932,0	23932,0	167522,0	166092,0
2018	50130	Jarque	1052,0	11507,0	11507,0	75944,0	74637,0
2018	50131	Jaulín	327,0	6374,0	6374,0	42067,0	42067,0
2018	50132	Joyosa (La)	704,0	49447,0	49447,0	244764,0	233713,0
2018	50133	Lagata	242,0	3846,0	3846,0	15385,0	15385,0
2018	50134	Langa del Castillo	390,0	5302,0	4940,0	19762,0	19352,0
2018	50135	Layana	153,0	4480,0	4480,0	33601,0	33601,0
2018	50136	Lécera	896,0	20656,0	20074,0	80296,0	79378,0
2018	50137	Leciñena	980,0	38379,0	38379,0	172705,0	171937,0
2018	50138	Lechón	70,0	1774,0	1774,0	7096,0	7096,0
2018	50139	Letux	513,0	8829,0	8808,0	35233,0	34970,0
2018	50140	Litago	498,0	6637,0	6335,0	38010,0	36870,0
2018	50141	Lituénigo	340,0	4799,0	4799,0	23994,0	23302,0
2018	50142	Lobera de Onsella	183,0	1372,0	1372,0	8504,0	8443,0
2018	50143	Longares	825,0	30944,0	23669,0	137282,0	136625,0
2018	50144	Longás	122,0	1577,0	1577,0	9780,0	9780,0
2018	50146	Lucena de Jalón	382,0	6657,0	6657,0	49925,0	49925,0
2018	50147	Luceni	933,0	26343,0	26343,0	150156,0	149514,0
2018	50148	Luesia	586,0	10437,0	10437,0	47852,0	46095,0
2018	50149	Luesma	179,0	915,0	915,0	3659,0	3659,0
2018	50150	Lumpiaque	972,0	27546,0	27546,0	165275,0	162509,0
2018	50151	Luna	970,0	16461,0	16461,0	88100,0	86205,0
2018	50152	Maella	1786,0	53661,0	53661,0	284404,0	283513,0
2018	50153	Magallón	1220,0	30891,0	30891,0	244038,0	244038,0
2018	50154	Mainar	204,0	3780,0	3780,0	15122,0	15122,0
2018	50155	Malanquilla	303,0	3979,0	3979,0	15917,0	15917,0
2018	50156	Maleján	269,0	4451,0	4451,0	37833,0	37833,0
2018	50157	Malón	460,0	8740,0	8740,0	71668,0	71668,0
2018	50159	Maluenda	871,0	16502,0	16502,0	99014,0	97207,0
2018	50160	Mallén	2266,0	85153,0	85153,0	638645,0	614135,0
2018	50161	Manchones	267,0	3885,0	3885,0	27194,0	25757,0
2018	50162	Mara	341,0	5870,0	5870,0	23480,0	23323,0
2018	50163	María de Huerva	3490,0	121829,0	121829,0	791890,0	789556,0
2018	50164	Mediana de Aragón	394,0	7859,0	7859,0	55012,0	54927,0
2018	50165	Mequinenza	1874,0	37643,0	37643,0	207037,0	207037,0
2018	50166	Mesones de Isuela	521,0	7519,0	7519,0	30075,0	28604,0
2018	50167	Mezalocha	303,0	4510,0	4510,0	27058,0	26779,0
2018	50168	Mianos	52,0	894,0	894,0	5367,0	5367,0
2018	50169	Miedes de Aragón	582,0	11517,0	11517,0	46069,0	46052,0
2018	50170	Monegrillo	346,0	9144,0	9144,0	54867,0	53775,0
2018	50171	Moneva	278,0	3076,0	2571,0	12727,0	12727,0
2018	50172	Monreal de Ariza	408,0	9104,0	9104,0	45520,0	44635,0
2018	50173	Monterde	358,0	5270,0	4739,0	30803,0	29141,0
2018	50174	Montón	225,0	2123,0	2123,0	12735,0	12522,0
2018	50175	Morata de Jalón	1487,0	34598,0	34598,0	172991,0	171893,0
2018	50176	Morata de Jiloca	495,0	4267,0	4267,0	29870,0	29870,0
2018	50177	Morés	795,0	14197,0	14197,0	82340,0	81696,0
2018	50178	Moros	788,0	7875,0	7875,0	62996,0	62655,0
2018	50179	Moyuela	568,0	8887,0	8887,0	48876,0	48586,0
2018	50180	Mozota	237,0	5870,0	5870,0	41090,0	40342,0
2018	50181	Muel	1719,0	78854,0	78854,0	449467,0	447497,0
2018	50182	Muela (La)	7164,0	435665,0	435665,0	3703151,0	3684680,0
2018	50183	Munébrega	581,0	9397,0	9397,0	52625,0	51437,0
2018	50184	Murero	279,0	3707,0	3707,0	24837,0	24837,0
2018	50185	Murillo de Gállego	490,0	10857,0	8212,0	36953,0	36953,0
2018	50186	Navardún	148,0	2769,0	2769,0	17166,0	16632,0
2018	50187	Nigüella	211,0	1749,0	1749,0	6997,0	6350,0
2018	50188	Nombrevilla	111,0	821,0	821,0	3286,0	3286,0
2018	50189	Nonaspe	1125,0	29692,0	29692,0	207843,0	207271,0
2018	50190	Novallas	834,0	16404,0	16404,0	132712,0	131892,0
2018	50191	Novillas	456,0	11186,0	11186,0	73827,0	73827,0
2018	50192	Nuévalos	464,0	14386,0	14386,0	71929,0	71016,0
2018	50193	Nuez de Ebro	730,0	47470,0	47470,0	284819,0	284724,0
2018	50194	Olvés	274,0	3521,0	3521,0	24649,0	23850,0
2018	50195	Orcajo	209,0	1412,0	1412,0	5647,0	5647,0
2018	50196	Orera	174,0	4779,0	4779,0	19117,0	19000,0
2018	50197	Orés	261,0	3032,0	3032,0	13945,0	13945,0
2018	50198	Oseja	124,0	635,0	635,0	2538,0	2538,0
2018	50199	Osera de Ebro	569,0	27593,0	22474,0	195522,0	194256,0
2018	50200	Paniza	810,0	20699,0	20699,0	146961,0	140961,0
2018	50201	Paracuellos de Jiloca	685,0	12154,0	12154,0	72925,0	69997,0
2018	50202	Paracuellos de la Ribera	400,0	3707,0	3707,0	24096,0	23964,0
2018	50203	Pastriz	1103,0	39173,0	39173,0	242872,0	237812,0
2018	50204	Pedrola	2589,0	243258,0	243258,0	1094662,0	1091648,0
2018	50205	Pedrosas (Las)	189,0	3240,0	3240,0	32398,0	32398,0
2018	50206	Perdiguera	730,0	19065,0	19065,0	76260,0	75770,0
2018	50207	Piedratajada	198,0	4147,0	4147,0	20733,0	20733,0
2018	50208	Pina de Ebro	1645,0	67941,0	67941,0	339706,0	337262,0
2018	50209	Pinseque	3454,0	184082,0	184082,0	1012450,0	1002067,0
2018	50210	Pintanos (Los)	194,0	2710,0	2710,0	10842,0	10842,0
2018	50211	Plasencia de Jalón	388,0	8290,0	8290,0	38136,0	37531,0
2018	50212	Pleitas	80,0	884,0	884,0	4129,0	4129,0
2018	50213	Plenas	419,0	3315,0	3315,0	13260,0	13260,0
2018	50214	Pomer	202,0	2177,0	2177,0	8710,0	8579,0
2018	50215	Pozuel de Ariza	249,0	1288,0	1288,0	5151,0	5151,0
2018	50216	Pozuelo de Aragón	363,0	5134,0	5134,0	30804,0	30393,0
2018	50217	Pradilla de Ebro	550,0	13194,0	13194,0	102751,0	102228,0
2018	50218	Puebla de Albortón	191,0	2591,0	2591,0	10363,0	10363,0
2018	50219	Puebla de Alfindén (La)	5699,0	434604,0	414390,0	1823315,0	1820115,0
2018	50220	Puendeluna	131,0	1520,0	1520,0	12158,0	12158,0
2018	50221	Purujosa	204,0	917,0	917,0	3667,0	3667,0
2018	50222	Quinto	1508,0	53148,0	53148,0	255109,0	249761,0
2018	50223	Remolinos	827,0	27473,0	21661,0	129965,0	129458,0
2018	50224	Retascón	139,0	1793,0	1793,0	7170,0	7170,0
2018	50225	Ricla	2331,0	79996,0	79996,0	439980,0	435297,0
2018	50227	Romanos	159,0	3422,0	3422,0	13687,0	13609,0
2018	50228	Rueda de Jalón	356,0	3992,0	3992,0	21956,0	21828,0
2018	50229	Ruesca	96,0	1605,0	1605,0	9631,0	9631,0
2018	50230	Sádaba	1452,0	53957,0	53957,0	334532,0	332365,0
2018	50231	Salillas de Jalón	452,0	7997,0	7997,0	63977,0	62903,0
2018	50232	Salvatierra de Esca	382,0	6562,0	6562,0	39374,0	39374,0
2018	50233	Samper del Salz	184,0	2824,0	2824,0	11298,0	11298,0
2018	50234	San Martín de la Virgen de Moncayo	744,0	12326,0	12326,0	67791,0	67588,0
2018	50235	San Mateo de Gállego	3672,0	167095,0	167095,0	985862,0	979177,0
2018	50236	Santa Cruz de Grío	395,0	4170,0	4170,0	27106,0	26850,0
2018	50237	Santa Cruz de Moncayo	192,0	2493,0	2493,0	13713,0	13713,0
2018	50238	Santa Eulalia de Gállego	256,0	5169,0	5169,0	28427,0	27956,0
2018	50239	Santed	140,0	3043,0	3043,0	17038,0	17038,0
2018	50240	Sástago	1116,0	31381,0	31381,0	163182,0	163089,0
2018	50241	Saviñán	684,0	14672,0	14672,0	95370,0	91070,0
2018	50242	Sediles	133,0	1993,0	1993,0	7973,0	7973,0
2018	50243	Sestrica	538,0	6764,0	6764,0	30438,0	30251,0
2018	50244	Sierra de Luna	365,0	7598,0	7598,0	68381,0	68381,0
2018	50245	Sigüés	258,0	4274,0	4274,0	28207,0	28097,0
2018	50246	Sisamón	371,0	2257,0	2257,0	9028,0	9028,0
2018	50247	Sobradiel	715,0	68585,0	68585,0	356640,0	356640,0
2018	50248	Sos del Rey Católico	997,0	25614,0	25614,0	169054,0	167425,0
2018	50249	Tabuenca	731,0	9558,0	9558,0	43010,0	43010,0
2018	50250	Talamantes	222,0	2545,0	2545,0	11709,0	11709,0
2018	50251	Tarazona	10963,0	284811,0	284811,0	2107602,0	2102841,0
2018	50252	Tauste	5702,0	255167,0	247911,0	1313926,0	1313727,0
2018	50253	Terrer	685,0	19662,0	18855,0	98045,0	97663,0
2018	50254	Tierga	404,0	4448,0	4448,0	17790,0	17266,0
2018	50255	Tobed	447,0	5959,0	5931,0	38551,0	38551,0
2018	50256	Torralba de los Frailes	340,0	4387,0	4387,0	17546,0	17546,0
2018	50257	Torralba de Ribota	354,0	4723,0	4723,0	33060,0	32817,0
2018	50258	Torralbilla	230,0	2226,0	2226,0	8904,0	8904,0
2018	50259	Torrehermosa	212,0	3785,0	3785,0	15141,0	15141,0
2018	50260	Torrelapaja	125,0	1175,0	1175,0	4700,0	4700,0
2018	50261	Torrellas	555,0	9208,0	9208,0	64458,0	63742,0
2018	50262	Torres de Berrellén	1092,0	54192,0	53263,0	266315,0	258640,0
2018	50263	Torrijo de la Cañada	711,0	6608,0	6608,0	39650,0	38318,0
2018	50264	Tosos	412,0	5926,0	5926,0	40891,0	40842,0
2018	50265	Trasmoz	192,0	2319,0	2319,0	18549,0	18549,0
2018	50266	Trasobares	545,0	6103,0	5248,0	31491,0	30861,0
2018	50267	Uncastillo	1050,0	42826,0	42826,0	256956,0	245468,0
2018	50268	Undués de Lerda	146,0	1399,0	1399,0	8671,0	8671,0
2018	50269	Urrea de Jalón	440,0	9882,0	9882,0	64230,0	64135,0
2018	50270	Urriés	138,0	2505,0	2505,0	10018,0	9637,0
2018	50271	Used	589,0	7208,0	7208,0	43247,0	43188,0
2018	50272	Utebo	13759,0	706709,0	706706,0	3574308,0	3295248,0
2018	50273	Valdehorna	124,0	998,0	911,0	3645,0	3645,0
2018	50274	Val de San Martín	148,0	1036,0	1036,0	4142,0	3937,0
2018	50275	Valmadrid	107,0	2604,0	2604,0	10416,0	10416,0
2018	50276	Valpalmas	206,0	2910,0	2910,0	23278,0	23278,0
2018	50277	Valtorres	262,0	3278,0	3278,0	13111,0	13111,0
2018	50278	Velilla de Ebro	329,0	7101,0	7101,0	66044,0	66044,0
2018	50279	Velilla de Jiloca	285,0	3292,0	3292,0	23041,0	22446,0
2018	50280	Vera de Moncayo	653,0	13461,0	13461,0	94225,0	94166,0
2018	50281	Vierlas	115,0	1232,0	1232,0	7390,0	7390,0
2018	50282	Vilueña (La)	183,0	2775,0	2775,0	12487,0	12298,0
2018	50283	Villadoz	179,0	3028,0	3028,0	16652,0	16652,0
2018	50284	Villafeliche	443,0	8073,0	7618,0	38090,0	37980,0
2018	50285	Villafranca de Ebro	744,0	21832,0	21832,0	168103,0	167893,0
2018	50286	Villalba de Perejil	116,0	1976,0	1976,0	7902,0	7441,0
2018	50287	Villalengua	580,0	8687,0	8687,0	52124,0	51024,0
2018	50288	Villanueva de Gállego	3775,0	342178,0	296567,0	1898029,0	1898029,0
2018	50289	Villanueva de Jiloca	263,0	2653,0	2653,0	10614,0	10353,0
2018	50290	Villanueva de Huerva	677,0	19450,0	19450,0	126422,0	125971,0
2018	50291	Villar de los Navarros	493,0	3489,0	3489,0	31402,0	29183,0
2018	50292	Villarreal de Huerva	311,0	9879,0	9879,0	39514,0	39366,0
2018	50293	Villarroya de la Sierra	1116,0	14078,0	14078,0	74614,0	73574,0
2018	50294	Villarroya del Campo	208,0	2374,0	2374,0	9496,0	9496,0
2018	50295	Vistabella	264,0	2176,0	2176,0	14797,0	14114,0
2018	50296	Zaida (La)	479,0	20149,0	20149,0	80597,0	80597,0
2018	50297	Zaragoza	504614,0	39533189,0	32876433,0	168710749,0	164784265,0
2018	50298	Zuera	7772,0	399350,0	399350,0	2555843,0	2533120,0
2018	50901	Biel	579,0	10504,0	9704,0	53373,0	53181,0
2018	50902	Marracos	122,0	2487,0	2487,0	16165,0	16165,0
2018	50903	Villamayor de Gállego	1894,0	105198,0	105198,0	599627,0	596227,0
2019	22001	Abiego	419,0	9156,0	9156,0	68673,0	68673,0
2019	22002	Abizanda	173,0	5522,0	5522,0	34787,0	34787,0
2019	22003	Adahuesca	241,0	3813,0	3813,0	27452,0	27416,0
2019	22004	Agüero	471,0	5260,0	5260,0	44951,0	44951,0
2019	22006	Aísa	3362,0	104981,0	98043,0	771260,0	771260,0
2019	22007	Albalate de Cinca	861,0	28138,0	28138,0	177093,0	177093,0
2019	22008	Albalatillo	284,0	5589,0	5589,0	30608,0	30608,0
2019	22009	Albelda	695,0	22482,0	19207,0	96033,0	96033,0
2019	22011	Albero Alto	137,0	3525,0	3525,0	14100,0	14100,0
2019	22012	Albero Bajo	155,0	3614,0	3614,0	30716,0	30716,0
2019	22013	Alberuela de Tubo	250,0	6585,0	6585,0	32923,0	32923,0
2019	22014	Alcalá de Gurrea	341,0	12392,0	12392,0	105330,0	105330,0
2019	22015	Alcalá del Obispo	497,0	9746,0	9746,0	38977,0	38977,0
2019	22016	Alcampell	914,0	19972,0	19972,0	129657,0	129657,0
2019	22017	Alcolea de Cinca	1280,0	27800,0	27800,0	202730,0	202730,0
2019	22018	Alcubierre	465,0	8066,0	8066,0	59735,0	59735,0
2019	22019	Alerre	233,0	8027,0	8027,0	55362,0	55362,0
2019	22020	Alfántega	166,0	2688,0	2688,0	25535,0	25535,0
2019	22021	Almudévar	2455,0	83299,0	83299,0	582594,0	578880,0
2019	22022	Almunia de San Juan	716,0	19204,0	19204,0	97941,0	97941,0
2019	22023	Almuniente	445,0	10492,0	10492,0	76379,0	76379,0
2019	22024	Alquézar	484,0	19991,0	19991,0	139937,0	139937,0
2019	22025	Altorricón	1159,0	37026,0	37026,0	234745,0	234745,0
2019	22027	Angüés	562,0	9939,0	9939,0	62617,0	62617,0
2019	22028	Ansó	794,0	12421,0	12421,0	67643,0	67643,0
2019	22029	Antillón	135,0	1875,0	1875,0	11251,0	11251,0
2019	22032	Aragüés del Puerto	320,0	9703,0	9703,0	72048,0	72048,0
2019	22035	Arén	724,0	8673,0	8673,0	52038,0	52038,0
2019	22036	Argavieso	134,0	2787,0	2454,0	13498,0	13498,0
2019	22037	Arguis	334,0	7348,0	7348,0	44091,0	44091,0
2019	22039	Ayerbe	1600,0	49561,0	46432,0	411695,0	411695,0
2019	22040	Azanuy-Alins	464,0	5264,0	5264,0	55271,0	55271,0
2019	22041	Azara	224,0	3843,0	3843,0	22866,0	22866,0
2019	22042	Azlor	201,0	2780,0	2780,0	20853,0	20853,0
2019	22043	Baells	213,0	4374,0	4374,0	17335,0	17335,0
2019	22044	Bailo	470,0	10449,0	10082,0	61690,0	61690,0
2019	22045	Baldellou	271,0	2910,0	2910,0	11641,0	11641,0
2019	22046	Ballobar	1061,0	18867,0	18867,0	113037,0	113037,0
2019	22047	Banastás	203,0	7545,0	7545,0	37727,0	37727,0
