Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
50019	Alforque	2015	Secano	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0
50020	Alhama de Aragón	2015	Regadío	13,0	3,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	10,0	0,0	0,0	0,0	0,0	0,0
50020	Alhama de Aragón	2015	Secano	81,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	42,0	0,0	42,0	0,0	1,0	1,0	0,0	0,0
50021	Almochuel	2015	Regadío	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	12,0	0,0	0,0
50021	Almochuel	2015	Secano	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50022	Almolda (La)	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50022	Almolda (La)	2015	Secano	90,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	1,0	32,0	0,0	32,0	0,0	54,0	54,0	0,0	0,0
50023	Almonacid de la Cuba	2015	Regadío	128,0	35,0	4,0	24,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	36,0	0,0	36,0	0,0	57,0	57,0	0,0	0,0
50023	Almonacid de la Cuba	2015	Secano	172,0	124,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	123,0	0,0	0,0	0,0	0,0	45,0	0,0	45,0	0,0	3,0	3,0	0,0	0,0
50024	Almonacid de la Sierra	2015	Regadío	942,0	496,0	128,0	61,0	0,0	51,0	113,0	65,0	11,0	0,0	0,0	0,0	22,0	0,0	0,0	45,0	0,0	407,0	0,0	407,0	0,0	39,0	39,0	0,0	0,0
50024	Almonacid de la Sierra	2015	Secano	1130,0	367,0	0,0	0,0	0,0	0,0	3,0	5,0	0,0	0,0	0,0	0,0	359,0	0,0	0,0	0,0	0,0	664,0	0,0	664,0	0,0	99,0	99,0	0,0	0,0
50025	Almunia de Doña Godina (La)	2015	Regadío	1858,0	1574,0	222,0	179,0	0,0	104,0	251,0	452,0	47,0	0,0	0,0	0,0	89,0	2,0	0,0	222,0	6,0	24,0	0,0	24,0	0,0	255,0	255,0	0,0	5,0
50025	Almunia de Doña Godina (La)	2015	Secano	355,0	219,0	4,0	0,0	0,0	27,0	77,0	40,0	2,0	0,0	0,0	0,0	55,0	0,0	0,0	14,0	0,0	55,0	0,0	55,0	0,0	81,0	81,0	0,0	0,0
50026	Alpartir	2015	Regadío	18,0	11,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0
50026	Alpartir	2015	Secano	606,0	361,0	0,0	0,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	342,0	1,0	0,0	0,0	0,0	40,0	0,0	40,0	0,0	205,0	205,0	0,0	0,0
50027	Ambel	2015	Regadío	185,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	0,0	0,0	21,0	0,0	21,0	0,0	121,0	121,0	0,0	0,0
50027	Ambel	2015	Secano	308,0	202,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	202,0	0,0	0,0	0,0	0,0	97,0	0,0	97,0	0,0	9,0	9,0	0,0	0,0
50028	Anento	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50028	Anento	2015	Secano	30,0	27,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	27,0	0,0	0,0	0,0	0,0	3,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0
50029	Aniñón	2015	Regadío	310,0	235,0	7,0	2,0	0,0	0,0	111,0	95,0	11,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	38,0	0,0	38,0	0,0	37,0	37,0	0,0	0,0
50029	Aniñón	2015	Secano	1341,0	1078,0	0,0	2,0	0,0	0,0	347,0	20,0	5,0	0,0	0,0	0,0	704,0	0,0	0,0	0,0	0,0	111,0	0,0	111,0	0,0	152,0	152,0	0,0	0,0
50030	Añón de Moncayo	2015	Regadío	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50030	Añón de Moncayo	2015	Secano	19,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
50031	Aranda de Moncayo	2015	Regadío	12,0	11,0	1,0	0,0	0,0	0,0	6,0	0,0	1,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50031	Aranda de Moncayo	2015	Secano	71,0	56,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	50,0	0,0	0,0	0,0	0,0	13,0	0,0	13,0	0,0	2,0	2,0	0,0	0,0
50032	Arándiga	2015	Regadío	111,0	78,0	26,0	10,0	0,0	7,0	17,0	9,0	5,0	0,0	0,0	0,0	3,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	0,0	32,0	32,0	0,0	0,0
50032	Arándiga	2015	Secano	212,0	143,0	0,0	0,0	0,0	2,0	4,0	1,0	0,0	0,0	0,0	0,0	136,0	0,0	0,0	0,0	0,0	12,0	0,0	12,0	0,0	57,0	57,0	0,0	0,0
50033	Ardisa	2015	Regadío	9,0	5,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	3,0	3,0	0,0	0,0
50033	Ardisa	2015	Secano	49,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	4,0
50034	Ariza	2015	Regadío	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50034	Ariza	2015	Secano	24,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	19,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0
50035	Artieda	2015	Regadío											0,0														
50035	Artieda	2015	Secano											0,0														
50036	Asín	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50036	Asín	2015	Secano	13,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	2,0	6,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0
50037	Atea	2015	Regadío	2,0	2,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50037	Atea	2015	Secano	480,0	256,0	0,0	1,0	0,0	0,0	39,0	0,0	0,0	0,0	0,0	0,0	212,0	0,0	0,0	0,0	4,0	224,0	0,0	224,0	0,0	0,0	0,0	0,0	0,0
50038	Ateca	2015	Regadío	134,0	125,0	38,0	41,0	0,0	0,0	34,0	8,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0
50038	Ateca	2015	Secano	256,0	152,0	10,0	1,0	0,0	0,0	46,0	18,0	1,0	0,0	0,0	0,0	76,0	0,0	0,0	0,0	0,0	103,0	0,0	103,0	0,0	1,0	1,0	0,0	0,0
50039	Azuara	2015	Regadío	29,0	20,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	9,0	0,0	0,0
50039	Azuara	2015	Secano	279,0	249,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	249,0	0,0	0,0	0,0	0,0	25,0	0,0	25,0	0,0	5,0	5,0	0,0	0,0
50040	Badules	2015	Regadío											0,0														
50040	Badules	2015	Secano											0,0														
50041	Bagüés	2015	Regadío											0,0														
50041	Bagüés	2015	Secano											0,0														
50042	Balconchán	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50042	Balconchán	2015	Secano	38,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	25,0	0,0	0,0	0,0	0,0	13,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0
50043	Bárboles	2015	Regadío	195,0	73,0	41,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	122,0	122,0	0,0	0,0
50043	Bárboles	2015	Secano	49,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	5,0	0,0	5,0	0,0	38,0	38,0	0,0	0,0
50044	Bardallur	2015	Regadío	40,0	32,0	18,0	7,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	0,0	7,0	7,0	0,0	0,0
50044	Bardallur	2015	Secano	81,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	18,0	0,0	18,0	0,0	48,0	48,0	0,0	0,0
50045	Belchite	2015	Regadío	1581,0	422,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	420,0	1,0	0,0	0,0	0,0	74,0	0,0	74,0	0,0	1085,0	1085,0	0,0	0,0
50045	Belchite	2015	Secano	287,0	215,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	215,0	0,0	0,0	0,0	0,0	21,0	0,0	21,0	0,0	51,0	51,0	0,0	0,0
50046	Belmonte de Gracián	2015	Regadío	79,0	45,0	3,0	7,0	0,0	0,0	11,0	5,0	10,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	34,0	0,0	34,0	0,0	0,0	0,0	0,0	0,0
50046	Belmonte de Gracián	2015	Secano	515,0	368,0	0,0	0,0	0,0	0,0	46,0	2,0	5,0	0,0	0,0	0,0	315,0	0,0	0,0	0,0	0,0	135,0	0,0	135,0	0,0	12,0	12,0	0,0	0,0
50047	Berdejo	2015	Regadío											0,0														
50047	Berdejo	2015	Secano											0,0														
50048	Berrueco	2015	Regadío											0,0														
50048	Berrueco	2015	Secano											0,0														
50050	Bijuesca	2015	Regadío	4,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50050	Bijuesca	2015	Secano	26,0	26,0	1,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50051	Biota	2015	Regadío	97,0	92,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	92,0	0,0	0,0	0,0	0,0	3,0	0,0	3,0	0,0	2,0	2,0	0,0	0,0
50051	Biota	2015	Secano	90,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	41,0	0,0	0,0	0,0	0,0	34,0	0,0	34,0	0,0	15,0	15,0	0,0	0,0
50052	Bisimbre	2015	Regadío	63,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	51,0	0,0	51,0	0,0	3,0	3,0	0,0	0,0
50052	Bisimbre	2015	Secano	33,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	14,0	0,0	0,0	0,0	0,0	18,0	0,0	18,0	0,0	1,0	1,0	0,0	0,0
50053	Boquiñeni	2015	Regadío	18,0	17,0	3,0	5,0	0,0	3,0	3,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50053	Boquiñeni	2015	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50054	Bordalba	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50054	Bordalba	2015	Secano	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0
50055	Borja	2015	Regadío	1145,0	264,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	250,0	12,0	0,0	0,0	1,0	604,0	0,0	604,0	0,0	276,0	276,0	0,0	1,0
50055	Borja	2015	Secano	1171,0	597,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	595,0	0,0	0,0	0,0	2,0	534,0	0,0	534,0	0,0	40,0	40,0	0,0	0,0
50056	Botorrita	2015	Regadío	9,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	3,0	1,0	2,0	0,0	4,0	4,0	0,0	0,0
50056	Botorrita	2015	Secano	17,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	14,0	0,0	14,0	0,0	2,0	2,0	0,0	0,0
50057	Brea de Aragón	2015	Regadío	3,0	2,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50057	Brea de Aragón	2015	Secano	79,0	56,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	45,0	0,0	0,0	0,0	0,0	14,0	0,0	14,0	0,0	9,0	9,0	0,0	0,0
50058	Bubierca	2015	Regadío	8,0	7,0	2,0	2,0	0,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
50058	Bubierca	2015	Secano	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0
50059	Bujaraloz	2015	Regadío	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0
50059	Bujaraloz	2015	Secano	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50060	Bulbuente	2015	Regadío	200,0	61,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,0	1,0	0,0	0,0	0,0	54,0	0,0	54,0	0,0	85,0	85,0	0,0	0,0
50060	Bulbuente	2015	Secano	507,0	463,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	463,0	0,0	0,0	0,0	0,0	43,0	0,0	43,0	0,0	1,0	1,0	0,0	0,0
50061	Bureta	2015	Regadío	134,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	83,0	0,0	83,0	0,0	40,0	40,0	0,0	0,0
50061	Bureta	2015	Secano	200,0	105,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	105,0	0,0	0,0	0,0	0,0	95,0	0,0	95,0	0,0	0,0	0,0	0,0	0,0
50062	Burgo de Ebro (El)	2015	Regadío	16,0	13,0	0,0	0,0	0,0	12,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0
50062	Burgo de Ebro (El)	2015	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50063	Buste (El)	2015	Regadío	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50063	Buste (El)	2015	Secano	139,0	63,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	63,0	0,0	0,0	0,0	0,0	12,0	0,0	12,0	0,0	64,0	64,0	0,0	0,0
50064	Cabañas de Ebro	2015	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50064	Cabañas de Ebro	2015	Secano	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0
50065	Cabolafuente	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50065	Cabolafuente	2015	Secano	39,0	22,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	1,0	0,0	0,0	0,0	17,0	0,0	17,0	0,0	0,0	0,0	0,0	0,0
50066	Cadrete	2015	Regadío	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	5,0	2,0	0,0	0,0	0,0	0,0	0,0
50066	Cadrete	2015	Secano	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
50067	Calatayud	2015	Regadío	627,0	544,0	153,0	202,0	0,0	11,0	88,0	32,0	52,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	20,0	0,0	20,0	0,0	34,0	34,0	0,0	29,0
50067	Calatayud	2015	Secano	209,0	127,0	0,0	3,0	0,0	0,0	22,0	2,0	2,0	0,0	0,0	0,0	92,0	0,0	0,0	0,0	6,0	74,0	0,0	74,0	0,0	4,0	4,0	0,0	4,0
50068	Calatorao	2015	Regadío	1018,0	987,0	274,0	83,0	0,0	57,0	120,0	350,0	11,0	0,0	0,0	0,0	10,0	0,0	0,0	82,0	0,0	20,0	0,0	20,0	0,0	9,0	9,0	0,0	2,0
50068	Calatorao	2015	Secano	176,0	61,0	1,0	0,0	0,0	6,0	7,0	5,0	0,0	0,0	0,0	0,0	37,0	0,0	0,0	2,0	3,0	86,0	0,0	86,0	0,0	29,0	29,0	0,0	0,0
50069	Calcena	2015	Regadío											0,0														
50069	Calcena	2015	Secano											0,0														
50070	Calmarza	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50070	Calmarza	2015	Secano	10,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50071	Campillo de Aragón	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50071	Campillo de Aragón	2015	Secano	12,0	12,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50072	Carenas	2015	Regadío	2,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50072	Carenas	2015	Secano	39,0	33,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	32,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	2,0	2,0	0,0	0,0
50073	Cariñena	2015	Regadío	1911,0	240,0	90,0	43,0	0,0	10,0	18,0	38,0	26,0	0,0	0,0	0,0	3,0	0,0	0,0	12,0	0,0	1652,0	0,0	1652,0	0,0	19,0	19,0	0,0	0,0
50073	Cariñena	2015	Secano	2949,0	75,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	72,0	0,0	0,0	0,0	0,0	2851,0	0,0	2851,0	0,0	21,0	21,0	0,0	2,0
50074	Caspe	2015	Regadío	3984,0	3222,0	16,0	85,0	0,0	320,0	584,0	837,0	99,0	6,0	0,0	0,0	585,0	1,0	0,0	681,0	8,0	46,0	31,0	15,0	0,0	698,0	698,0	0,0	18,0
50074	Caspe	2015	Secano	1209,0	700,0	0,0	1,0	0,0	6,0	28,0	19,0	0,0	0,0	0,0	0,0	635,0	0,0	0,0	11,0	0,0	56,0	0,0	56,0	0,0	449,0	449,0	0,0	4,0
50075	Castejón de Alarba	2015	Regadío	12,0	12,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50075	Castejón de Alarba	2015	Secano	341,0	253,0	0,0	0,0	0,0	0,0	55,0	1,0	2,0	0,0	0,0	0,0	195,0	0,0	0,0	0,0	0,0	88,0	0,0	88,0	0,0	0,0	0,0	0,0	0,0
50076	Castejón de las Armas	2015	Regadío	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50076	Castejón de las Armas	2015	Secano	21,0	9,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	12,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0
50077	Castejón de Valdejasa	2015	Regadío	34,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	32,0	32,0	0,0	0,0
50077	Castejón de Valdejasa	2015	Secano	114,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	42,0	0,0	42,0	0,0	34,0	34,0	0,0	0,0
50078	Castiliscar	2015	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50078	Castiliscar	2015	Secano	13,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	5,0	5,0	0,0	0,0
50079	Cervera de la Cañada	2015	Regadío	61,0	13,0	3,0	2,0	0,0	0,0	1,0	2,0	1,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	48,0	4,0	44,0	0,0	0,0	0,0	0,0	0,0
50079	Cervera de la Cañada	2015	Secano	730,0	117,0	0,0	0,0	0,0	0,0	27,0	0,0	1,0	0,0	0,0	0,0	89,0	0,0	0,0	0,0	0,0	591,0	2,0	589,0	0,0	22,0	22,0	0,0	0,0
50080	Cerveruela	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50080	Cerveruela	2015	Secano	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0
50081	Cetina	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50081	Cetina	2015	Secano	48,0	28,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	28,0	0,0	0,0	0,0	0,0	20,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0
50082	Cimballa	2015	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50082	Cimballa	2015	Secano	12,0	4,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	8,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0
50083	Cinco Olivas	2015	Regadío	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
