Mes y año	Comarca código	Comarca nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Julio 2019	09	La Litera / La Llitera	16-19	Mujeres	16
Julio 2019	09	La Litera / La Llitera	20-24	Hombres	21
Julio 2019	09	La Litera / La Llitera	20-24	Mujeres	25
Julio 2019	09	La Litera / La Llitera	25-29	Hombres	17
Julio 2019	09	La Litera / La Llitera	25-29	Mujeres	30
Julio 2019	09	La Litera / La Llitera	30-34	Hombres	25
Julio 2019	09	La Litera / La Llitera	30-34	Mujeres	33
Julio 2019	09	La Litera / La Llitera	35-39	Hombres	19
Julio 2019	09	La Litera / La Llitera	35-39	Mujeres	47
Julio 2019	09	La Litera / La Llitera	40-44	Hombres	29
Julio 2019	09	La Litera / La Llitera	40-44	Mujeres	47
Julio 2019	09	La Litera / La Llitera	45-49	Hombres	21
Julio 2019	09	La Litera / La Llitera	45-49	Mujeres	38
Julio 2019	09	La Litera / La Llitera	50-54	Hombres	31
Julio 2019	09	La Litera / La Llitera	50-54	Mujeres	35
Julio 2019	09	La Litera / La Llitera	55-59	Hombres	30
Julio 2019	09	La Litera / La Llitera	55-59	Mujeres	38
Julio 2019	09	La Litera / La Llitera	60-64	Hombres	24
Julio 2019	09	La Litera / La Llitera	60-64	Mujeres	33
Julio 2019	10	Los Monegros	16-19	Hombres	6
Julio 2019	10	Los Monegros	16-19	Mujeres	1
Julio 2019	10	Los Monegros	20-24	Hombres	12
Julio 2019	10	Los Monegros	20-24	Mujeres	14
Julio 2019	10	Los Monegros	25-29	Hombres	13
Julio 2019	10	Los Monegros	25-29	Mujeres	30
Julio 2019	10	Los Monegros	30-34	Hombres	22
Julio 2019	10	Los Monegros	30-34	Mujeres	34
Julio 2019	10	Los Monegros	35-39	Hombres	22
Julio 2019	10	Los Monegros	35-39	Mujeres	23
Julio 2019	10	Los Monegros	40-44	Hombres	30
Julio 2019	10	Los Monegros	40-44	Mujeres	33
Julio 2019	10	Los Monegros	45-49	Hombres	21
Julio 2019	10	Los Monegros	45-49	Mujeres	31
Julio 2019	10	Los Monegros	50-54	Hombres	22
Julio 2019	10	Los Monegros	50-54	Mujeres	27
Julio 2019	10	Los Monegros	55-59	Hombres	27
Julio 2019	10	Los Monegros	55-59	Mujeres	28
Julio 2019	10	Los Monegros	60-64	Hombres	33
Julio 2019	10	Los Monegros	60-64	Mujeres	29
Julio 2019	11	Bajo Cinca / Baix Cinca	16-19	Hombres	10
Julio 2019	11	Bajo Cinca / Baix Cinca	16-19	Mujeres	3
Julio 2019	11	Bajo Cinca / Baix Cinca	20-24	Hombres	11
Julio 2019	11	Bajo Cinca / Baix Cinca	20-24	Mujeres	16
Julio 2019	11	Bajo Cinca / Baix Cinca	25-29	Hombres	30
Julio 2019	11	Bajo Cinca / Baix Cinca	25-29	Mujeres	32
Julio 2019	11	Bajo Cinca / Baix Cinca	30-34	Hombres	17
Julio 2019	11	Bajo Cinca / Baix Cinca	30-34	Mujeres	43
Julio 2019	11	Bajo Cinca / Baix Cinca	35-39	Hombres	15
Julio 2019	11	Bajo Cinca / Baix Cinca	35-39	Mujeres	37
Julio 2019	11	Bajo Cinca / Baix Cinca	40-44	Hombres	16
Julio 2019	11	Bajo Cinca / Baix Cinca	40-44	Mujeres	33
Julio 2019	11	Bajo Cinca / Baix Cinca	45-49	Hombres	24
Julio 2019	11	Bajo Cinca / Baix Cinca	45-49	Mujeres	27
Julio 2019	11	Bajo Cinca / Baix Cinca	50-54	Hombres	28
Julio 2019	11	Bajo Cinca / Baix Cinca	50-54	Mujeres	31
Julio 2019	11	Bajo Cinca / Baix Cinca	55-59	Hombres	36
Julio 2019	11	Bajo Cinca / Baix Cinca	55-59	Mujeres	55
Julio 2019	11	Bajo Cinca / Baix Cinca	60-64	Hombres	37
Julio 2019	11	Bajo Cinca / Baix Cinca	60-64	Mujeres	60
Julio 2019	12	Tarazona y el Moncayo	16-19	Hombres	6
Julio 2019	12	Tarazona y el Moncayo	16-19	Mujeres	4
Julio 2019	12	Tarazona y el Moncayo	20-24	Hombres	22
Julio 2019	12	Tarazona y el Moncayo	20-24	Mujeres	21
Julio 2019	12	Tarazona y el Moncayo	25-29	Hombres	14
Julio 2019	12	Tarazona y el Moncayo	25-29	Mujeres	29
Julio 2019	12	Tarazona y el Moncayo	30-34	Hombres	20
Julio 2019	12	Tarazona y el Moncayo	30-34	Mujeres	34
Julio 2019	12	Tarazona y el Moncayo	35-39	Hombres	17
Julio 2019	12	Tarazona y el Moncayo	35-39	Mujeres	34
Julio 2019	12	Tarazona y el Moncayo	40-44	Hombres	16
Julio 2019	12	Tarazona y el Moncayo	40-44	Mujeres	43
Julio 2019	12	Tarazona y el Moncayo	45-49	Hombres	22
Julio 2019	12	Tarazona y el Moncayo	45-49	Mujeres	50
Julio 2019	12	Tarazona y el Moncayo	50-54	Hombres	34
Julio 2019	12	Tarazona y el Moncayo	50-54	Mujeres	39
Julio 2019	12	Tarazona y el Moncayo	55-59	Hombres	48
Julio 2019	12	Tarazona y el Moncayo	55-59	Mujeres	71
Julio 2019	12	Tarazona y el Moncayo	60-64	Hombres	34
Julio 2019	12	Tarazona y el Moncayo	60-64	Mujeres	86
Julio 2019	13	Campo de Borja	16-19	Hombres	10
Julio 2019	13	Campo de Borja	16-19	Mujeres	5
Julio 2019	13	Campo de Borja	20-24	Hombres	26
Julio 2019	13	Campo de Borja	20-24	Mujeres	20
Julio 2019	13	Campo de Borja	25-29	Hombres	21
Julio 2019	13	Campo de Borja	25-29	Mujeres	24
Julio 2019	13	Campo de Borja	30-34	Hombres	20
Julio 2019	13	Campo de Borja	30-34	Mujeres	34
Julio 2019	13	Campo de Borja	35-39	Hombres	20
Julio 2019	13	Campo de Borja	35-39	Mujeres	30
Julio 2019	13	Campo de Borja	40-44	Hombres	24
Julio 2019	13	Campo de Borja	40-44	Mujeres	47
Julio 2019	13	Campo de Borja	45-49	Hombres	25
Julio 2019	13	Campo de Borja	45-49	Mujeres	31
Julio 2019	13	Campo de Borja	50-54	Hombres	40
Julio 2019	13	Campo de Borja	50-54	Mujeres	36
Julio 2019	13	Campo de Borja	55-59	Hombres	41
Julio 2019	13	Campo de Borja	55-59	Mujeres	57
Julio 2019	13	Campo de Borja	60-64	Hombres	42
Julio 2019	13	Campo de Borja	60-64	Mujeres	38
Julio 2019	14	Aranda	16-19	Hombres	1
Julio 2019	14	Aranda	16-19	Mujeres	3
Julio 2019	14	Aranda	20-24	Hombres	15
Julio 2019	14	Aranda	20-24	Mujeres	4
Julio 2019	14	Aranda	25-29	Hombres	9
Julio 2019	14	Aranda	25-29	Mujeres	10
Julio 2019	14	Aranda	30-34	Hombres	6
Julio 2019	14	Aranda	30-34	Mujeres	17
Julio 2019	14	Aranda	35-39	Hombres	15
Julio 2019	14	Aranda	35-39	Mujeres	19
Julio 2019	14	Aranda	40-44	Hombres	8
Julio 2019	14	Aranda	40-44	Mujeres	22
Julio 2019	14	Aranda	45-49	Hombres	8
Julio 2019	14	Aranda	45-49	Mujeres	31
Julio 2019	14	Aranda	50-54	Hombres	11
Julio 2019	14	Aranda	50-54	Mujeres	36
Julio 2019	14	Aranda	55-59	Hombres	16
Julio 2019	14	Aranda	55-59	Mujeres	51
Julio 2019	14	Aranda	60-64	Hombres	15
Julio 2019	14	Aranda	60-64	Mujeres	45
Julio 2019	15	Ribera Alta del Ebro	16-19	Hombres	29
Julio 2019	15	Ribera Alta del Ebro	16-19	Mujeres	32
Julio 2019	15	Ribera Alta del Ebro	20-24	Hombres	36
Julio 2019	15	Ribera Alta del Ebro	20-24	Mujeres	44
Julio 2019	15	Ribera Alta del Ebro	25-29	Hombres	43
Julio 2019	15	Ribera Alta del Ebro	25-29	Mujeres	61
Julio 2019	15	Ribera Alta del Ebro	30-34	Hombres	44
Julio 2019	15	Ribera Alta del Ebro	30-34	Mujeres	70
Julio 2019	15	Ribera Alta del Ebro	35-39	Hombres	33
Julio 2019	15	Ribera Alta del Ebro	35-39	Mujeres	84
Julio 2019	15	Ribera Alta del Ebro	40-44	Hombres	50
Julio 2019	15	Ribera Alta del Ebro	40-44	Mujeres	100
Julio 2019	15	Ribera Alta del Ebro	45-49	Hombres	53
Julio 2019	15	Ribera Alta del Ebro	45-49	Mujeres	88
Julio 2019	15	Ribera Alta del Ebro	50-54	Hombres	57
Julio 2019	15	Ribera Alta del Ebro	50-54	Mujeres	80
Julio 2019	15	Ribera Alta del Ebro	55-59	Hombres	51
Julio 2019	15	Ribera Alta del Ebro	55-59	Mujeres	118
Julio 2019	15	Ribera Alta del Ebro	60-64	Hombres	62
Julio 2019	15	Ribera Alta del Ebro	60-64	Mujeres	116
Julio 2019	16	Valdejalón	16-19	Hombres	21
Julio 2019	16	Valdejalón	16-19	Mujeres	20
Julio 2019	16	Valdejalón	20-24	Hombres	60
Julio 2019	16	Valdejalón	20-24	Mujeres	58
Julio 2019	16	Valdejalón	25-29	Hombres	52
Julio 2019	16	Valdejalón	25-29	Mujeres	100
Julio 2019	16	Valdejalón	30-34	Hombres	54
Julio 2019	16	Valdejalón	30-34	Mujeres	94
Julio 2019	16	Valdejalón	35-39	Hombres	69
Julio 2019	16	Valdejalón	35-39	Mujeres	96
Julio 2019	16	Valdejalón	40-44	Hombres	65
Julio 2019	16	Valdejalón	40-44	Mujeres	91
Julio 2019	16	Valdejalón	45-49	Hombres	70
Julio 2019	16	Valdejalón	45-49	Mujeres	99
Julio 2019	16	Valdejalón	50-54	Hombres	65
Julio 2019	16	Valdejalón	50-54	Mujeres	90
Julio 2019	16	Valdejalón	55-59	Hombres	85
Julio 2019	16	Valdejalón	55-59	Mujeres	119
Julio 2019	16	Valdejalón	60-64	Hombres	94
Julio 2019	16	Valdejalón	60-64	Mujeres	103
Julio 2019	17	Central	16-19	Hombres	700
Julio 2019	17	Central	16-19	Mujeres	519
Julio 2019	17	Central	20-24	Hombres	1148
Julio 2019	17	Central	20-24	Mujeres	1170
Julio 2019	17	Central	25-29	Hombres	1358
Julio 2019	17	Central	25-29	Mujeres	1974
Julio 2019	17	Central	30-34	Hombres	1276
Julio 2019	17	Central	30-34	Mujeres	2378
Julio 2019	17	Central	35-39	Hombres	1385
Julio 2019	17	Central	35-39	Mujeres	2648
Julio 2019	17	Central	40-44	Hombres	1612
Julio 2019	17	Central	40-44	Mujeres	2941
Julio 2019	17	Central	45-49	Hombres	1839
Julio 2019	17	Central	45-49	Mujeres	2867
Julio 2019	17	Central	50-54	Hombres	1916
Julio 2019	17	Central	50-54	Mujeres	2862
Julio 2019	17	Central	55-59	Hombres	2232
Julio 2019	17	Central	55-59	Mujeres	3292
Julio 2019	17	Central	60-64	Hombres	1839
Julio 2019	17	Central	60-64	Mujeres	3267
Julio 2019	18	Ribera Baja del Ebro	16-19	Hombres	4
Julio 2019	18	Ribera Baja del Ebro	16-19	Mujeres	12
Julio 2019	18	Ribera Baja del Ebro	20-24	Hombres	8
Julio 2019	18	Ribera Baja del Ebro	20-24	Mujeres	7
Julio 2019	18	Ribera Baja del Ebro	25-29	Hombres	8
Julio 2019	18	Ribera Baja del Ebro	25-29	Mujeres	18
Julio 2019	18	Ribera Baja del Ebro	30-34	Hombres	9
Julio 2019	18	Ribera Baja del Ebro	30-34	Mujeres	12
Julio 2019	18	Ribera Baja del Ebro	35-39	Hombres	6
Julio 2019	18	Ribera Baja del Ebro	35-39	Mujeres	20
Julio 2019	18	Ribera Baja del Ebro	40-44	Hombres	12
Julio 2019	18	Ribera Baja del Ebro	40-44	Mujeres	23
Julio 2019	18	Ribera Baja del Ebro	45-49	Hombres	13
Julio 2019	18	Ribera Baja del Ebro	45-49	Mujeres	27
Julio 2019	18	Ribera Baja del Ebro	50-54	Hombres	13
Julio 2019	18	Ribera Baja del Ebro	50-54	Mujeres	25
Julio 2019	18	Ribera Baja del Ebro	55-59	Hombres	18
Julio 2019	18	Ribera Baja del Ebro	55-59	Mujeres	38
Julio 2019	18	Ribera Baja del Ebro	60-64	Hombres	21
Julio 2019	18	Ribera Baja del Ebro	60-64	Mujeres	37
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Hombres	15
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Mujeres	12
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Hombres	18
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Mujeres	10
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Hombres	19
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Mujeres	41
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Hombres	16
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Mujeres	42
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Hombres	24
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Mujeres	44
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Hombres	19
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Mujeres	43
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Hombres	26
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Mujeres	46
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Hombres	15
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Mujeres	43
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Hombres	22
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Mujeres	62
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Hombres	24
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Mujeres	67
Julio 2019	20	Comunidad de Calatayud	16-19	Hombres	26
Julio 2019	20	Comunidad de Calatayud	16-19	Mujeres	10
Julio 2019	20	Comunidad de Calatayud	20-24	Hombres	29
Julio 2019	20	Comunidad de Calatayud	20-24	Mujeres	40
Julio 2019	20	Comunidad de Calatayud	25-29	Hombres	58
Julio 2019	20	Comunidad de Calatayud	25-29	Mujeres	66
Julio 2019	20	Comunidad de Calatayud	30-34	Hombres	43
Julio 2019	20	Comunidad de Calatayud	30-34	Mujeres	76
Julio 2019	20	Comunidad de Calatayud	35-39	Hombres	59
Julio 2019	20	Comunidad de Calatayud	35-39	Mujeres	99
Julio 2019	20	Comunidad de Calatayud	40-44	Hombres	74
Julio 2019	20	Comunidad de Calatayud	40-44	Mujeres	101
Julio 2019	20	Comunidad de Calatayud	45-49	Hombres	89
Julio 2019	20	Comunidad de Calatayud	45-49	Mujeres	119
Julio 2019	20	Comunidad de Calatayud	50-54	Hombres	105
Julio 2019	20	Comunidad de Calatayud	50-54	Mujeres	145
Julio 2019	20	Comunidad de Calatayud	55-59	Hombres	127
Julio 2019	20	Comunidad de Calatayud	55-59	Mujeres	155
Julio 2019	20	Comunidad de Calatayud	60-64	Hombres	96
Julio 2019	20	Comunidad de Calatayud	60-64	Mujeres	123
Julio 2019	21	Campo de Cariñena	16-19	Hombres	5
Julio 2019	21	Campo de Cariñena	16-19	Mujeres	1
Julio 2019	21	Campo de Cariñena	20-24	Hombres	14
Julio 2019	21	Campo de Cariñena	20-24	Mujeres	9
Julio 2019	21	Campo de Cariñena	25-29	Hombres	12
Julio 2019	21	Campo de Cariñena	25-29	Mujeres	20
Julio 2019	21	Campo de Cariñena	30-34	Hombres	11
Julio 2019	21	Campo de Cariñena	30-34	Mujeres	23
Julio 2019	21	Campo de Cariñena	35-39	Hombres	9
Julio 2019	21	Campo de Cariñena	35-39	Mujeres	17
Julio 2019	21	Campo de Cariñena	40-44	Hombres	22
Julio 2019	21	Campo de Cariñena	40-44	Mujeres	24
Julio 2019	21	Campo de Cariñena	45-49	Hombres	17
Julio 2019	21	Campo de Cariñena	45-49	Mujeres	21
Julio 2019	21	Campo de Cariñena	50-54	Hombres	23
Julio 2019	21	Campo de Cariñena	50-54	Mujeres	19
Julio 2019	21	Campo de Cariñena	55-59	Hombres	19
Julio 2019	21	Campo de Cariñena	55-59	Mujeres	26
Julio 2019	21	Campo de Cariñena	60-64	Hombres	21
Julio 2019	21	Campo de Cariñena	60-64	Mujeres	36
Julio 2019	22	Campo de Belchite	16-19	Mujeres	1
Julio 2019	22	Campo de Belchite	20-24	Hombres	4
Julio 2019	22	Campo de Belchite	20-24	Mujeres	4
Julio 2019	22	Campo de Belchite	25-29	Hombres	2
Julio 2019	22	Campo de Belchite	25-29	Mujeres	1
Julio 2019	22	Campo de Belchite	30-34	Hombres	2
Julio 2019	22	Campo de Belchite	30-34	Mujeres	3
Julio 2019	22	Campo de Belchite	35-39	Hombres	5
Julio 2019	22	Campo de Belchite	35-39	Mujeres	5
Julio 2019	22	Campo de Belchite	40-44	Hombres	5
Julio 2019	22	Campo de Belchite	40-44	Mujeres	7
Julio 2019	22	Campo de Belchite	45-49	Hombres	7
Julio 2019	22	Campo de Belchite	45-49	Mujeres	9
Julio 2019	22	Campo de Belchite	50-54	Hombres	6
Julio 2019	22	Campo de Belchite	50-54	Mujeres	12
Julio 2019	22	Campo de Belchite	55-59	Hombres	14
Julio 2019	22	Campo de Belchite	55-59	Mujeres	12
Julio 2019	22	Campo de Belchite	60-64	Hombres	8
Julio 2019	22	Campo de Belchite	60-64	Mujeres	15
Julio 2019	23	Bajo Martín	16-19	Hombres	4
Julio 2019	23	Bajo Martín	16-19	Mujeres	3
Julio 2019	23	Bajo Martín	20-24	Hombres	6
Julio 2019	23	Bajo Martín	20-24	Mujeres	4
Julio 2019	23	Bajo Martín	25-29	Hombres	10
Julio 2019	23	Bajo Martín	25-29	Mujeres	12
Julio 2019	23	Bajo Martín	30-34	Hombres	6
Julio 2019	23	Bajo Martín	30-34	Mujeres	16
Julio 2019	23	Bajo Martín	35-39	Hombres	4
Julio 2019	23	Bajo Martín	35-39	Mujeres	8
Julio 2019	23	Bajo Martín	40-44	Hombres	3
Julio 2019	23	Bajo Martín	40-44	Mujeres	5
Julio 2019	23	Bajo Martín	45-49	Hombres	12
Julio 2019	23	Bajo Martín	45-49	Mujeres	17
Julio 2019	23	Bajo Martín	50-54	Hombres	14
Julio 2019	23	Bajo Martín	50-54	Mujeres	22
Julio 2019	23	Bajo Martín	55-59	Hombres	15
Julio 2019	23	Bajo Martín	55-59	Mujeres	31
Julio 2019	23	Bajo Martín	60-64	Hombres	20
Julio 2019	23	Bajo Martín	60-64	Mujeres	22
Julio 2019	24	Campo de Daroca	16-19	Hombres	1
Julio 2019	24	Campo de Daroca	20-24	Hombres	4
Julio 2019	24	Campo de Daroca	20-24	Mujeres	4
Julio 2019	24	Campo de Daroca	25-29	Mujeres	7
Julio 2019	24	Campo de Daroca	30-34	Hombres	7
Julio 2019	24	Campo de Daroca	30-34	Mujeres	11
Julio 2019	24	Campo de Daroca	35-39	Hombres	6
Julio 2019	24	Campo de Daroca	35-39	Mujeres	6
Julio 2019	24	Campo de Daroca	40-44	Hombres	5
Julio 2019	24	Campo de Daroca	40-44	Mujeres	10
Julio 2019	24	Campo de Daroca	45-49	Hombres	8
Julio 2019	24	Campo de Daroca	45-49	Mujeres	5
Julio 2019	24	Campo de Daroca	50-54	Hombres	9
Julio 2019	24	Campo de Daroca	50-54	Mujeres	6
Julio 2019	24	Campo de Daroca	55-59	Hombres	8
Julio 2019	24	Campo de Daroca	55-59	Mujeres	13
Julio 2019	24	Campo de Daroca	60-64	Hombres	12
Julio 2019	24	Campo de Daroca	60-64	Mujeres	9
Julio 2019	25	Jiloca	16-19	Hombres	2
Julio 2019	25	Jiloca	16-19	Mujeres	2
Julio 2019	25	Jiloca	20-24	Hombres	8
Julio 2019	25	Jiloca	20-24	Mujeres	6
Julio 2019	25	Jiloca	25-29	Hombres	12
Julio 2019	25	Jiloca	25-29	Mujeres	25
Julio 2019	25	Jiloca	30-34	Hombres	11
Julio 2019	25	Jiloca	30-34	Mujeres	28
Julio 2019	25	Jiloca	35-39	Hombres	11
Julio 2019	25	Jiloca	35-39	Mujeres	21
Julio 2019	25	Jiloca	40-44	Hombres	13
Julio 2019	25	Jiloca	40-44	Mujeres	21
Julio 2019	25	Jiloca	45-49	Hombres	13
Julio 2019	25	Jiloca	45-49	Mujeres	9
Julio 2019	25	Jiloca	50-54	Hombres	20
Julio 2019	25	Jiloca	50-54	Mujeres	22
Julio 2019	25	Jiloca	55-59	Hombres	21
Julio 2019	25	Jiloca	55-59	Mujeres	26
Julio 2019	25	Jiloca	60-64	Hombres	23
Julio 2019	25	Jiloca	60-64	Mujeres	22
Julio 2019	26	Cuencas Mineras	16-19	Hombres	3
Julio 2019	26	Cuencas Mineras	16-19	Mujeres	8
Julio 2019	26	Cuencas Mineras	20-24	Hombres	15
Julio 2019	26	Cuencas Mineras	20-24	Mujeres	12
Julio 2019	26	Cuencas Mineras	25-29	Hombres	10
Julio 2019	26	Cuencas Mineras	25-29	Mujeres	21
Julio 2019	26	Cuencas Mineras	30-34	Hombres	16
Julio 2019	26	Cuencas Mineras	30-34	Mujeres	20
Julio 2019	26	Cuencas Mineras	35-39	Hombres	18
Julio 2019	26	Cuencas Mineras	35-39	Mujeres	19
Julio 2019	26	Cuencas Mineras	40-44	Hombres	9
Julio 2019	26	Cuencas Mineras	40-44	Mujeres	16
Julio 2019	26	Cuencas Mineras	45-49	Hombres	16
Julio 2019	26	Cuencas Mineras	45-49	Mujeres	19
Julio 2019	26	Cuencas Mineras	50-54	Hombres	20
Julio 2019	26	Cuencas Mineras	50-54	Mujeres	34
Julio 2019	26	Cuencas Mineras	55-59	Hombres	19
Julio 2019	26	Cuencas Mineras	55-59	Mujeres	34
Julio 2019	26	Cuencas Mineras	60-64	Hombres	8
Julio 2019	26	Cuencas Mineras	60-64	Mujeres	25
Julio 2019	27	Andorra-Sierra de Arcos	16-19	Hombres	6
Julio 2019	27	Andorra-Sierra de Arcos	16-19	Mujeres	10
Julio 2019	27	Andorra-Sierra de Arcos	20-24	Hombres	7
Julio 2019	27	Andorra-Sierra de Arcos	20-24	Mujeres	13
Julio 2019	27	Andorra-Sierra de Arcos	25-29	Hombres	19
Julio 2019	27	Andorra-Sierra de Arcos	25-29	Mujeres	33
Julio 2019	27	Andorra-Sierra de Arcos	30-34	Hombres	14
Julio 2019	27	Andorra-Sierra de Arcos	30-34	Mujeres	26
Julio 2019	27	Andorra-Sierra de Arcos	35-39	Hombres	21
Julio 2019	27	Andorra-Sierra de Arcos	35-39	Mujeres	41
Julio 2019	27	Andorra-Sierra de Arcos	40-44	Hombres	32
Julio 2019	27	Andorra-Sierra de Arcos	40-44	Mujeres	29
Julio 2019	27	Andorra-Sierra de Arcos	45-49	Hombres	41
Julio 2019	27	Andorra-Sierra de Arcos	45-49	Mujeres	31
Julio 2019	27	Andorra-Sierra de Arcos	50-54	Hombres	28
Julio 2019	27	Andorra-Sierra de Arcos	50-54	Mujeres	35
Julio 2019	27	Andorra-Sierra de Arcos	55-59	Hombres	18
Julio 2019	27	Andorra-Sierra de Arcos	55-59	Mujeres	36
Julio 2019	27	Andorra-Sierra de Arcos	60-64	Hombres	10
Julio 2019	27	Andorra-Sierra de Arcos	60-64	Mujeres	18
Julio 2019	28	Bajo Aragón	16-19	Hombres	36
Julio 2019	28	Bajo Aragón	16-19	Mujeres	27
Julio 2019	28	Bajo Aragón	20-24	Hombres	41
Julio 2019	28	Bajo Aragón	20-24	Mujeres	43
Julio 2019	28	Bajo Aragón	25-29	Hombres	47
Julio 2019	28	Bajo Aragón	25-29	Mujeres	67
Julio 2019	28	Bajo Aragón	30-34	Hombres	29
Julio 2019	28	Bajo Aragón	30-34	Mujeres	77
Julio 2019	28	Bajo Aragón	35-39	Hombres	42
Julio 2019	28	Bajo Aragón	35-39	Mujeres	84
Julio 2019	28	Bajo Aragón	40-44	Hombres	42
Julio 2019	28	Bajo Aragón	40-44	Mujeres	100
Julio 2019	28	Bajo Aragón	45-49	Hombres	60
Julio 2019	28	Bajo Aragón	45-49	Mujeres	78
Julio 2019	28	Bajo Aragón	50-54	Hombres	50
Julio 2019	28	Bajo Aragón	50-54	Mujeres	85
Julio 2019	28	Bajo Aragón	55-59	Hombres	60
Julio 2019	28	Bajo Aragón	55-59	Mujeres	75
Julio 2019	28	Bajo Aragón	60-64	Hombres	55
Julio 2019	28	Bajo Aragón	60-64	Mujeres	71
Julio 2019	29	Comunidad de Teruel	16-19	Hombres	52
Julio 2019	29	Comunidad de Teruel	16-19	Mujeres	16
Julio 2019	29	Comunidad de Teruel	20-24	Hombres	56
Julio 2019	29	Comunidad de Teruel	20-24	Mujeres	49
Julio 2019	29	Comunidad de Teruel	25-29	Hombres	90
Julio 2019	29	Comunidad de Teruel	25-29	Mujeres	83
Julio 2019	29	Comunidad de Teruel	30-34	Hombres	66
Julio 2019	29	Comunidad de Teruel	30-34	Mujeres	113
Julio 2019	29	Comunidad de Teruel	35-39	Hombres	63
Julio 2019	29	Comunidad de Teruel	35-39	Mujeres	115
Julio 2019	29	Comunidad de Teruel	40-44	Hombres	65
Julio 2019	29	Comunidad de Teruel	40-44	Mujeres	119
Julio 2019	29	Comunidad de Teruel	45-49	Hombres	71
Julio 2019	29	Comunidad de Teruel	45-49	Mujeres	110
Julio 2019	29	Comunidad de Teruel	50-54	Hombres	77
Julio 2019	29	Comunidad de Teruel	50-54	Mujeres	107
Julio 2019	29	Comunidad de Teruel	55-59	Hombres	90
Julio 2019	29	Comunidad de Teruel	55-59	Mujeres	134
Julio 2019	29	Comunidad de Teruel	60-64	Hombres	87
Julio 2019	29	Comunidad de Teruel	60-64	Mujeres	126
Julio 2019	30	Maestrazgo	16-19	Hombres	1
Julio 2019	30	Maestrazgo	20-24	Hombres	2
Julio 2019	30	Maestrazgo	20-24	Mujeres	3
Julio 2019	30	Maestrazgo	25-29	Hombres	4
Julio 2019	30	Maestrazgo	25-29	Mujeres	5
Julio 2019	30	Maestrazgo	30-34	Hombres	2
Julio 2019	30	Maestrazgo	30-34	Mujeres	6
Julio 2019	30	Maestrazgo	35-39	Hombres	2
Julio 2019	30	Maestrazgo	35-39	Mujeres	4
Julio 2019	30	Maestrazgo	40-44	Hombres	6
Julio 2019	30	Maestrazgo	40-44	Mujeres	3
Julio 2019	30	Maestrazgo	45-49	Hombres	1
Julio 2019	30	Maestrazgo	45-49	Mujeres	4
Julio 2019	30	Maestrazgo	50-54	Hombres	5
Julio 2019	30	Maestrazgo	55-59	Hombres	9
Julio 2019	30	Maestrazgo	55-59	Mujeres	10
Julio 2019	30	Maestrazgo	60-64	Hombres	7
Julio 2019	30	Maestrazgo	60-64	Mujeres	12
Julio 2019	31	Sierra de Albarracín	16-19	Hombres	2
Julio 2019	31	Sierra de Albarracín	20-24	Hombres	2
Julio 2019	31	Sierra de Albarracín	20-24	Mujeres	1
Julio 2019	31	Sierra de Albarracín	25-29	Hombres	1
Julio 2019	31	Sierra de Albarracín	25-29	Mujeres	9
Julio 2019	31	Sierra de Albarracín	30-34	Hombres	3
Julio 2019	31	Sierra de Albarracín	30-34	Mujeres	4
Julio 2019	31	Sierra de Albarracín	35-39	Hombres	1
Julio 2019	31	Sierra de Albarracín	35-39	Mujeres	1
Julio 2019	31	Sierra de Albarracín	40-44	Hombres	4
Julio 2019	31	Sierra de Albarracín	40-44	Mujeres	4
Julio 2019	31	Sierra de Albarracín	45-49	Hombres	4
Julio 2019	31	Sierra de Albarracín	45-49	Mujeres	3
Julio 2019	31	Sierra de Albarracín	50-54	Hombres	5
Julio 2019	31	Sierra de Albarracín	50-54	Mujeres	7
