Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2004,0	2	3	Técnicos y profesionales de apoyo	Hombres	10	Los Monegros
2004,0	2	3	Técnicos y profesionales de apoyo	Hombres	11	Bajo Cinca / Baix Cinca
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	11	Bajo Cinca / Baix Cinca
2004,0	3	3	Técnicos y profesionales de apoyo	Hombres	12	Tarazona y el Moncayo
2004,0	3	3	Técnicos y profesionales de apoyo	Mujeres	12	Tarazona y el Moncayo
2004,0	3	3	Técnicos y profesionales de apoyo	Hombres	13	Campo de Borja
2004,0	3	3	Técnicos y profesionales de apoyo	Mujeres	13	Campo de Borja
2004,0	1	3	Técnicos y profesionales de apoyo	Hombres	14	Aranda
2004,0	5	3	Técnicos y profesionales de apoyo	Hombres	15	Ribera Alta del Ebro
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	15	Ribera Alta del Ebro
2004,0	2	3	Técnicos y profesionales de apoyo	Hombres	16	Valdejalón
2004,0	6	3	Técnicos y profesionales de apoyo	Mujeres	16	Valdejalón
2004,0	220	3	Técnicos y profesionales de apoyo	Hombres	17	D.C. Zaragoza
2004,0	140	3	Técnicos y profesionales de apoyo	Mujeres	17	D.C. Zaragoza
2004,0	1	3	Técnicos y profesionales de apoyo	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	4	3	Técnicos y profesionales de apoyo	Hombres	20	Comunidad de Calatayud
2004,0	4	3	Técnicos y profesionales de apoyo	Mujeres	20	Comunidad de Calatayud
2004,0	1	3	Técnicos y profesionales de apoyo	Hombres	21	Campo de Cariñena
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22	Campo de Belchite
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	24	Campo de Daroca
2004,0	5	3	Técnicos y profesionales de apoyo	Hombres	28	Bajo Aragón
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	28	Bajo Aragón
2004,0	7	3	Técnicos y profesionales de apoyo	Hombres	29	Comunidad de Teruel
2004,0	6	3	Técnicos y profesionales de apoyo	Mujeres	29	Comunidad de Teruel
2004,0	1	3	Técnicos y profesionales de apoyo	Hombres	32	Gúdar-Javalambre
2004,0	5	3	Técnicos y profesionales de apoyo	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2004,0	1	3	Técnicos y profesionales de apoyo	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2004,0	3	4	Empleados de tipo administrativo	Mujeres	01	La Jacetania
2004,0	1	4	Empleados de tipo administrativo	Hombres	02	Alto Gállego
2004,0	3	4	Empleados de tipo administrativo	Mujeres	02	Alto Gállego
2004,0	1	4	Empleados de tipo administrativo	Mujeres	03	Sobrarbe
2004,0	1	4	Empleados de tipo administrativo	Hombres	05	Cinco Villas
2004,0	1	4	Empleados de tipo administrativo	Mujeres	05	Cinco Villas
2004,0	13	4	Empleados de tipo administrativo	Hombres	06	Hoya de Huesca / Plana de Uesca
2004,0	9	4	Empleados de tipo administrativo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2004,0	2	4	Empleados de tipo administrativo	Hombres	07	Somontano de Barbastro
2004,0	2	4	Empleados de tipo administrativo	Mujeres	07	Somontano de Barbastro
2004,0	1	4	Empleados de tipo administrativo	Mujeres	08	Cinca Medio
2004,0	1	4	Empleados de tipo administrativo	Hombres	09	La Litera / La Llitera
2004,0	1	4	Empleados de tipo administrativo	Mujeres	09	La Litera / La Llitera
2004,0	1	4	Empleados de tipo administrativo	Hombres	10	Los Monegros
2004,0	3	4	Empleados de tipo administrativo	Mujeres	10	Los Monegros
2004,0	1	4	Empleados de tipo administrativo	Hombres	11	Bajo Cinca / Baix Cinca
2004,0	4	4	Empleados de tipo administrativo	Mujeres	11	Bajo Cinca / Baix Cinca
2004,0	1	4	Empleados de tipo administrativo	Hombres	12	Tarazona y el Moncayo
2004,0	1	4	Empleados de tipo administrativo	Mujeres	12	Tarazona y el Moncayo
2004,0	3	4	Empleados de tipo administrativo	Hombres	13	Campo de Borja
2004,0	1	4	Empleados de tipo administrativo	Mujeres	13	Campo de Borja
2004,0	2	4	Empleados de tipo administrativo	Hombres	14	Aranda
2004,0	5	4	Empleados de tipo administrativo	Hombres	15	Ribera Alta del Ebro
2004,0	5	4	Empleados de tipo administrativo	Mujeres	15	Ribera Alta del Ebro
2004,0	4	4	Empleados de tipo administrativo	Hombres	16	Valdejalón
2004,0	3	4	Empleados de tipo administrativo	Mujeres	16	Valdejalón
2004,0	115	4	Empleados de tipo administrativo	Hombres	17	D.C. Zaragoza
2004,0	207	4	Empleados de tipo administrativo	Mujeres	17	D.C. Zaragoza
2004,0	2	4	Empleados de tipo administrativo	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	2	4	Empleados de tipo administrativo	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	1	4	Empleados de tipo administrativo	Hombres	20	Comunidad de Calatayud
2004,0	1	4	Empleados de tipo administrativo	Mujeres	20	Comunidad de Calatayud
2004,0	1	4	Empleados de tipo administrativo	Mujeres	21	Campo de Cariñena
2004,0	2	4	Empleados de tipo administrativo	Mujeres	23	Bajo Martín
2004,0	1	4	Empleados de tipo administrativo	Mujeres	26	Cuencas Mineras
2004,0	1	4	Empleados de tipo administrativo	Mujeres	27	Andorra-Sierra de Arcos
2004,0	3	4	Empleados de tipo administrativo	Mujeres	28	Bajo Aragón
2004,0	7	4	Empleados de tipo administrativo	Hombres	29	Comunidad de Teruel
2004,0	8	4	Empleados de tipo administrativo	Mujeres	29	Comunidad de Teruel
2004,0	1	4	Empleados de tipo administrativo	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2004,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	01	La Jacetania
2004,0	21	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	01	La Jacetania
2004,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	02	Alto Gállego
2004,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	02	Alto Gállego
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	03	Sobrarbe
2004,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	03	Sobrarbe
2004,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	04	La Ribagorza
2004,0	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	04	La Ribagorza
2004,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	05	Cinco Villas
2004,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	05	Cinco Villas
2004,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	06	Hoya de Huesca / Plana de Uesca
2004,0	69	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	06	Hoya de Huesca / Plana de Uesca
2004,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	07	Somontano de Barbastro
2004,0	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	07	Somontano de Barbastro
2004,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	08	Cinca Medio
2004,0	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	08	Cinca Medio
2004,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	09	La Litera / La Llitera
2004,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	09	La Litera / La Llitera
2004,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	10	Los Monegros
2004,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	11	Bajo Cinca / Baix Cinca
2004,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	11	Bajo Cinca / Baix Cinca
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	12	Tarazona y el Moncayo
2004,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	12	Tarazona y el Moncayo
2004,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	13	Campo de Borja
2004,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	13	Campo de Borja
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	14	Aranda
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	14	Aranda
2004,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	15	Ribera Alta del Ebro
2004,0	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	15	Ribera Alta del Ebro
2004,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	16	Valdejalón
2004,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	16	Valdejalón
2004,0	459	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	17	D.C. Zaragoza
2004,0	1006	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	17	D.C. Zaragoza
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	18	Ribera Baja del Ebro
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	18	Ribera Baja del Ebro
2004,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	20	Comunidad de Calatayud
2004,0	32	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	20	Comunidad de Calatayud
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	21	Campo de Cariñena
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22	Campo de Belchite
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	23	Bajo Martín
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	23	Bajo Martín
2004,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	24	Campo de Daroca
2004,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	24	Campo de Daroca
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	25	Jiloca
2004,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	25	Jiloca
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	26	Cuencas Mineras
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	26	Cuencas Mineras
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	27	Andorra-Sierra de Arcos
2004,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	27	Andorra-Sierra de Arcos
2004,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	28	Bajo Aragón
2004,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	28	Bajo Aragón
2004,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	29	Comunidad de Teruel
2004,0	28	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	29	Comunidad de Teruel
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	30	Maestrazgo
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	30	Maestrazgo
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	31	Sierra de Albarracín
2004,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	32	Gúdar-Javalambre
2004,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	32	Gúdar-Javalambre
2004,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	33	Matarraña / Matarranya
2004,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	01	La Jacetania
2004,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	04	La Ribagorza
2004,0	39	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	05	Cinco Villas
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	05	Cinco Villas
2004,0	20	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	06	Hoya de Huesca / Plana de Uesca
2004,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	06	Hoya de Huesca / Plana de Uesca
2004,0	15	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	07	Somontano de Barbastro
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	07	Somontano de Barbastro
2004,0	11	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	08	Cinca Medio
2004,0	15	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	09	La Litera / La Llitera
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	09	La Litera / La Llitera
2004,0	15	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	10	Los Monegros
2004,0	11	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	11	Bajo Cinca / Baix Cinca
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	11	Bajo Cinca / Baix Cinca
2004,0	10	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	12	Tarazona y el Moncayo
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	12	Tarazona y el Moncayo
2004,0	10	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	13	Campo de Borja
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	13	Campo de Borja
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	14	Aranda
2004,0	9	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	15	Ribera Alta del Ebro
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	15	Ribera Alta del Ebro
2004,0	21	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	16	Valdejalón
2004,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	16	Valdejalón
2004,0	58	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	17	D.C. Zaragoza
2004,0	6	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	17	D.C. Zaragoza
2004,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	18	Ribera Baja del Ebro
2004,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	18	Ribera Baja del Ebro
2004,0	20	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	24	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	20	Comunidad de Calatayud
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	20	Comunidad de Calatayud
2004,0	9	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	21	Campo de Cariñena
2004,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	21	Campo de Cariñena
2004,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22	Campo de Belchite
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	23	Bajo Martín
2004,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	24	Campo de Daroca
2004,0	11	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	25	Jiloca
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	26	Cuencas Mineras
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	27	Andorra-Sierra de Arcos
2004,0	8	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	28	Bajo Aragón
2004,0	8	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	29	Comunidad de Teruel
2004,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	29	Comunidad de Teruel
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	30	Maestrazgo
2004,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	31	Sierra de Albarracín
2004,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	32	Gúdar-Javalambre
2004,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	33	Matarraña / Matarranya
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	33	Matarraña / Matarranya
2004,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2004,0	100	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	01	La Jacetania
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	01	La Jacetania
2004,0	78	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	02	Alto Gállego
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	02	Alto Gállego
2004,0	16	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	03	Sobrarbe
2004,0	42	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	04	La Ribagorza
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	04	La Ribagorza
2004,0	182	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	05	Cinco Villas
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	05	Cinco Villas
2004,0	409	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	06	Hoya de Huesca / Plana de Uesca
2004,0	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	06	Hoya de Huesca / Plana de Uesca
2004,0	127	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	07	Somontano de Barbastro
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	07	Somontano de Barbastro
2004,0	132	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	08	Cinca Medio
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	08	Cinca Medio
2004,0	151	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	09	La Litera / La Llitera
2004,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	09	La Litera / La Llitera
2004,0	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	10	Los Monegros
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	10	Los Monegros
2004,0	110	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	11	Bajo Cinca / Baix Cinca
2004,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	11	Bajo Cinca / Baix Cinca
2004,0	58	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	12	Tarazona y el Moncayo
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	12	Tarazona y el Moncayo
2004,0	76	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	13	Campo de Borja
2004,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	13	Campo de Borja
2004,0	35	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	14	Aranda
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	14	Aranda
2004,0	231	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	15	Ribera Alta del Ebro
2004,0	14	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	15	Ribera Alta del Ebro
2004,0	111	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	16	Valdejalón
2004,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	16	Valdejalón
2004,0	3422	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	17	D.C. Zaragoza
2004,0	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	17	D.C. Zaragoza
2004,0	22	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	18	Ribera Baja del Ebro
2004,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	18	Ribera Baja del Ebro
2004,0	46	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2004,0	109	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	20	Comunidad de Calatayud
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	20	Comunidad de Calatayud
2004,0	88	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	21	Campo de Cariñena
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	21	Campo de Cariñena
2004,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22	Campo de Belchite
2004,0	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	23	Bajo Martín
2004,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	24	Campo de Daroca
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	24	Campo de Daroca
2004,0	71	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	25	Jiloca
2004,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	25	Jiloca
2004,0	31	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	26	Cuencas Mineras
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	26	Cuencas Mineras
2004,0	130	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	27	Andorra-Sierra de Arcos
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	27	Andorra-Sierra de Arcos
2004,0	121	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	28	Bajo Aragón
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	28	Bajo Aragón
2004,0	195	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	29	Comunidad de Teruel
2004,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	29	Comunidad de Teruel
2004,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	30	Maestrazgo
2004,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	31	Sierra de Albarracín
2004,0	45	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	32	Gúdar-Javalambre
2004,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	32	Gúdar-Javalambre
