Mes (código)	Mes y año	Municipio nombre	Municipio código	Sexo	Nacionalidad	Afiliaciones en alta
201603	Marzo 2016	Puente la Reina de Jaca	22902	Mujeres	Españoles	33
201603	Marzo 2016	Puente la Reina de Jaca	22902	Hombres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	Puente la Reina de Jaca	22902	Mujeres	Extranjeros comunitarios (UE-28)	4
201603	Marzo 2016	Puente la Reina de Jaca	22902	Hombres	Extranjeros no comunitarios	3
201603	Marzo 2016	Puente la Reina de Jaca	22902	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Puertomingalvo	44193	Hombres	Españoles	15
201603	Marzo 2016	Puertomingalvo	44193	Mujeres	Españoles	15
201603	Marzo 2016	Puertomingalvo	44193	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Puertomingalvo	44193	Mujeres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Pueyo de Araguás (El)	22190	Hombres	Españoles	23
201603	Marzo 2016	Pueyo de Araguás (El)	22190	Mujeres	Españoles	11
201603	Marzo 2016	Pueyo de Araguás (El)	22190	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Pueyo de Araguás (El)	22190	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Pueyo de Santa Cruz	22193	Hombres	Españoles	24
201603	Marzo 2016	Pueyo de Santa Cruz	22193	Mujeres	Españoles	12
201603	Marzo 2016	Pueyo de Santa Cruz	22193	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Pueyo de Santa Cruz	22193	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Pueyo de Santa Cruz	22193	Mujeres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Purujosa	50221	Hombres	Españoles	1
201603	Marzo 2016	Purujosa	50221	Mujeres	Españoles	1
201603	Marzo 2016	Puértolas	22189	Hombres	Españoles	44
201603	Marzo 2016	Puértolas	22189	Mujeres	Españoles	26
201603	Marzo 2016	Puértolas	22189	Hombres	Extranjeros comunitarios (UE-28)	6
201603	Marzo 2016	Puértolas	22189	Mujeres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	Puértolas	22189	Hombres	Extranjeros no comunitarios	3
201603	Marzo 2016	Puértolas	22189	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Quicena	22195	Hombres	Españoles	42
201603	Marzo 2016	Quicena	22195	Mujeres	Españoles	17
201603	Marzo 2016	Quicena	22195	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Quicena	22195	Mujeres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Quicena	22195	Hombres	Extranjeros no comunitarios	3
201603	Marzo 2016	Quicena	22195	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Quicena	22195	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Quinto	50222	Hombres	Españoles	425
201603	Marzo 2016	Quinto	50222	Mujeres	Españoles	456
201603	Marzo 2016	Quinto	50222	Hombres	Extranjeros comunitarios (UE-28)	11
201603	Marzo 2016	Quinto	50222	Mujeres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Quinto	50222	Hombres	Extranjeros no comunitarios	7
201603	Marzo 2016	Quinto	50222	Mujeres	Extranjeros no comunitarios	8
201603	Marzo 2016	Quinto	50222	Mujeres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Remolinos	50223	Hombres	Españoles	148
201603	Marzo 2016	Remolinos	50223	Mujeres	Españoles	85
201603	Marzo 2016	Remolinos	50223	Hombres	Extranjeros comunitarios (UE-28)	11
201603	Marzo 2016	Remolinos	50223	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Remolinos	50223	Hombres	Extranjeros no comunitarios	4
201603	Marzo 2016	Remolinos	50223	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Retascón	50224	Hombres	Españoles	11
201603	Marzo 2016	Retascón	50224	Mujeres	Españoles	1
201603	Marzo 2016	Ricla	50225	Hombres	Españoles	330
201603	Marzo 2016	Ricla	50225	Mujeres	Españoles	136
201603	Marzo 2016	Ricla	50225	Mujeres	No consta	1
201603	Marzo 2016	Ricla	50225	Hombres	Extranjeros comunitarios (UE-28)	144
201603	Marzo 2016	Ricla	50225	Mujeres	Extranjeros comunitarios (UE-28)	67
201603	Marzo 2016	Ricla	50225	Hombres	Extranjeros no comunitarios	48
201603	Marzo 2016	Ricla	50225	Mujeres	Extranjeros no comunitarios	3
201603	Marzo 2016	Ricla	50225	Mujeres	Extranjeros comunitarios (UE-28)	4
201603	Marzo 2016	Rillo	44195	Hombres	Españoles	13
201603	Marzo 2016	Rillo	44195	Mujeres	Españoles	6
201603	Marzo 2016	Rillo	44195	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Rillo	44195	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Riodeva	44196	Hombres	Españoles	33
201603	Marzo 2016	Riodeva	44196	Mujeres	Españoles	4
201603	Marzo 2016	Riodeva	44196	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Riodeva	44196	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Robres	22197	Hombres	Españoles	93
201603	Marzo 2016	Robres	22197	Mujeres	Españoles	26
201603	Marzo 2016	Robres	22197	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Robres	22197	Mujeres	Extranjeros comunitarios (UE-28)	4
201603	Marzo 2016	Robres	22197	Hombres	Extranjeros no comunitarios	11
201603	Marzo 2016	Robres	22197	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Romanos	50227	Hombres	Españoles	25
201603	Marzo 2016	Romanos	50227	Mujeres	Españoles	14
201603	Marzo 2016	Romanos	50227	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Romanos	50227	Mujeres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Romanos	50227	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Romanos	50227	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Royuela	44198	Hombres	Españoles	32
201603	Marzo 2016	Royuela	44198	Mujeres	Españoles	9
201603	Marzo 2016	Royuela	44198	Hombres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Royuela	44198	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Royuela	44198	Hombres	Extranjeros no comunitarios	3
201603	Marzo 2016	Rubiales	44199	Hombres	Españoles	3
201603	Marzo 2016	Rubiales	44199	Mujeres	Españoles	1
201603	Marzo 2016	Rubiales	44199	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Rubielos de la Cérida	44200	Hombres	Españoles	6
201603	Marzo 2016	Rubielos de Mora	44201	Hombres	Españoles	141
201603	Marzo 2016	Rubielos de Mora	44201	Mujeres	Españoles	79
201603	Marzo 2016	Rubielos de Mora	44201	Hombres	Extranjeros comunitarios (UE-28)	10
201603	Marzo 2016	Rubielos de Mora	44201	Mujeres	Extranjeros comunitarios (UE-28)	7
201603	Marzo 2016	Rubielos de Mora	44201	Hombres	Extranjeros no comunitarios	6
201603	Marzo 2016	Rubielos de Mora	44201	Mujeres	Extranjeros no comunitarios	5
201603	Marzo 2016	Rueda de Jalón	50228	Hombres	Españoles	27
201603	Marzo 2016	Rueda de Jalón	50228	Mujeres	Españoles	19
201603	Marzo 2016	Rueda de Jalón	50228	Hombres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Rueda de Jalón	50228	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Rueda de Jalón	50228	Mujeres	Extranjeros no comunitarios	2
201603	Marzo 2016	Rueda de Jalón	50228	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Ruesca	50229	Hombres	Españoles	12
201603	Marzo 2016	Ruesca	50229	Mujeres	Españoles	3
201603	Marzo 2016	Ruesca	50229	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Ráfales	44194	Hombres	Españoles	16
201603	Marzo 2016	Ráfales	44194	Mujeres	Españoles	15
201603	Marzo 2016	Ráfales	44194	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Ráfales	44194	Hombres	Extranjeros no comunitarios	3
201603	Marzo 2016	Ráfales	44194	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Ródenas	44197	Hombres	Españoles	8
201603	Marzo 2016	Ródenas	44197	Mujeres	Españoles	5
201603	Marzo 2016	Ródenas	44197	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Ródenas	44197	Hombres	Extranjeros no comunitarios	5
201603	Marzo 2016	Sabiñánigo	22199	Hombres	Españoles	1642
201603	Marzo 2016	Sabiñánigo	22199	Mujeres	Españoles	997
201603	Marzo 2016	Sabiñánigo	22199	Hombres	Extranjeros comunitarios (UE-28)	89
201603	Marzo 2016	Sabiñánigo	22199	Mujeres	Extranjeros comunitarios (UE-28)	65
201603	Marzo 2016	Sabiñánigo	22199	Hombres	Extranjeros no comunitarios	44
201603	Marzo 2016	Sabiñánigo	22199	Mujeres	Extranjeros no comunitarios	23
201603	Marzo 2016	Sabiñánigo	22199	Hombres	Extranjeros comunitarios (UE-28)	32
201603	Marzo 2016	Sabiñánigo	22199	Mujeres	Extranjeros comunitarios (UE-28)	20
201603	Marzo 2016	Sabiñánigo	22199	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Sahún	22200	Hombres	Españoles	72
201603	Marzo 2016	Sahún	22200	Mujeres	Españoles	41
201603	Marzo 2016	Sahún	22200	Mujeres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	Sahún	22200	Hombres	Extranjeros no comunitarios	4
201603	Marzo 2016	Sahún	22200	Mujeres	Extranjeros no comunitarios	5
201603	Marzo 2016	Sahún	22200	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Sahún	22200	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Salas Altas	22201	Hombres	Españoles	30
201603	Marzo 2016	Salas Altas	22201	Mujeres	Españoles	15
201603	Marzo 2016	Salas Altas	22201	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Salas Altas	22201	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Salas Altas	22201	Hombres	Extranjeros no comunitarios	7
201603	Marzo 2016	Salas Altas	22201	Mujeres	Extranjeros no comunitarios	3
201603	Marzo 2016	Salas Altas	22201	Hombres	Extranjeros comunitarios (UE-28)	6
201603	Marzo 2016	Salas Bajas	22202	Hombres	Españoles	46
201603	Marzo 2016	Salas Bajas	22202	Mujeres	Españoles	28
201603	Marzo 2016	Salas Bajas	22202	Hombres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Salas Bajas	22202	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Salas Bajas	22202	Hombres	Extranjeros no comunitarios	9
201603	Marzo 2016	Salas Bajas	22202	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Salas Bajas	22202	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Saldón	44204	Mujeres	Españoles	1
201603	Marzo 2016	Salillas	22203	Hombres	Españoles	20
201603	Marzo 2016	Salillas	22203	Mujeres	Españoles	3
201603	Marzo 2016	Salillas	22203	Hombres	Extranjeros comunitarios (UE-28)	4
201603	Marzo 2016	Salillas	22203	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Salillas	22203	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Salillas	22203	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Salillas de Jalón	50231	Hombres	Españoles	23
201603	Marzo 2016	Salillas de Jalón	50231	Mujeres	Españoles	19
201603	Marzo 2016	Salillas de Jalón	50231	Mujeres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	Salillas de Jalón	50231	Hombres	Extranjeros no comunitarios	2
201603	Marzo 2016	Salillas de Jalón	50231	Mujeres	Extranjeros no comunitarios	2
201603	Marzo 2016	Sallent de Gállego	22204	Hombres	Españoles	705
201603	Marzo 2016	Sallent de Gállego	22204	Mujeres	Españoles	510
201603	Marzo 2016	Sallent de Gállego	22204	Hombres	Extranjeros comunitarios (UE-28)	20
201603	Marzo 2016	Sallent de Gállego	22204	Mujeres	Extranjeros comunitarios (UE-28)	25
201603	Marzo 2016	Sallent de Gállego	22204	Hombres	Extranjeros no comunitarios	47
201603	Marzo 2016	Sallent de Gállego	22204	Mujeres	Extranjeros no comunitarios	18
201603	Marzo 2016	Sallent de Gállego	22204	Hombres	Extranjeros comunitarios (UE-28)	18
201603	Marzo 2016	Sallent de Gállego	22204	Mujeres	Extranjeros comunitarios (UE-28)	17
201603	Marzo 2016	Sallent de Gállego	22204	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Salvatierra de Esca	50232	Hombres	Españoles	29
201603	Marzo 2016	Salvatierra de Esca	50232	Mujeres	Españoles	11
201603	Marzo 2016	Salvatierra de Esca	50232	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Salvatierra de Esca	50232	Hombres	Extranjeros no comunitarios	2
201603	Marzo 2016	Samper de Calanda	44205	Hombres	Españoles	73
201603	Marzo 2016	Samper de Calanda	44205	Mujeres	Españoles	45
201603	Marzo 2016	Samper de Calanda	44205	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Samper de Calanda	44205	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Samper de Calanda	44205	Hombres	Extranjeros no comunitarios	11
201603	Marzo 2016	Samper de Calanda	44205	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Samper del Salz	50233	Hombres	Españoles	4
201603	Marzo 2016	Samper del Salz	50233	Mujeres	Españoles	1
201603	Marzo 2016	Samper del Salz	50233	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	San Agustín	44206	Hombres	Españoles	13
201603	Marzo 2016	San Agustín	44206	Mujeres	Españoles	7
201603	Marzo 2016	San Agustín	44206	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	San Agustín	44206	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	San Esteban de Litera	22205	Hombres	Españoles	86
201603	Marzo 2016	San Esteban de Litera	22205	Mujeres	Españoles	42
201603	Marzo 2016	San Esteban de Litera	22205	Hombres	Extranjeros comunitarios (UE-28)	15
201603	Marzo 2016	San Esteban de Litera	22205	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	San Esteban de Litera	22205	Hombres	Extranjeros no comunitarios	2
201603	Marzo 2016	San Esteban de Litera	22205	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	San Juan de Plan	22207	Hombres	Españoles	33
201603	Marzo 2016	San Juan de Plan	22207	Mujeres	Españoles	10
201603	Marzo 2016	San Juan de Plan	22207	Hombres	Extranjeros no comunitarios	3
201603	Marzo 2016	San Juan de Plan	22207	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	San Juan de Plan	22207	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	San Martín de la Virgen de Moncayo	50234	Hombres	Españoles	18
201603	Marzo 2016	San Martín de la Virgen de Moncayo	50234	Mujeres	Españoles	16
201603	Marzo 2016	San Martín del Río	44207	Hombres	Españoles	13
201603	Marzo 2016	San Martín del Río	44207	Mujeres	Españoles	4
201603	Marzo 2016	San Martín del Río	44207	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	San Mateo de Gállego	50235	Hombres	Españoles	500
201603	Marzo 2016	San Mateo de Gállego	50235	Mujeres	Españoles	289
201603	Marzo 2016	San Mateo de Gállego	50235	Hombres	Extranjeros comunitarios (UE-28)	28
201603	Marzo 2016	San Mateo de Gállego	50235	Mujeres	Extranjeros comunitarios (UE-28)	13
201603	Marzo 2016	San Mateo de Gállego	50235	Hombres	Extranjeros no comunitarios	31
201603	Marzo 2016	San Mateo de Gállego	50235	Mujeres	Extranjeros no comunitarios	13
201603	Marzo 2016	San Mateo de Gállego	50235	Hombres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	San Mateo de Gállego	50235	Mujeres	Extranjeros comunitarios (UE-28)	6
201603	Marzo 2016	San Mateo de Gállego	50235	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	San Miguel del Cinca	22903	Hombres	Españoles	154
201603	Marzo 2016	San Miguel del Cinca	22903	Mujeres	Españoles	57
201603	Marzo 2016	San Miguel del Cinca	22903	Hombres	Extranjeros comunitarios (UE-28)	23
201603	Marzo 2016	San Miguel del Cinca	22903	Mujeres	Extranjeros comunitarios (UE-28)	11
201603	Marzo 2016	San Miguel del Cinca	22903	Hombres	Extranjeros no comunitarios	16
201603	Marzo 2016	San Miguel del Cinca	22903	Mujeres	Extranjeros no comunitarios	3
201603	Marzo 2016	San Miguel del Cinca	22903	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	San Miguel del Cinca	22903	Mujeres	Extranjeros comunitarios (UE-28)	8
201603	Marzo 2016	Sangarrén	22206	Hombres	Españoles	23
201603	Marzo 2016	Sangarrén	22206	Mujeres	Españoles	10
201603	Marzo 2016	Sangarrén	22206	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Sangarrén	22206	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Sangarrén	22206	Hombres	Extranjeros no comunitarios	2
201603	Marzo 2016	Sangarrén	22206	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa Cilia	22208	Hombres	Españoles	33
201603	Marzo 2016	Santa Cilia	22208	Mujeres	Españoles	12
201603	Marzo 2016	Santa Cilia	22208	Hombres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	Santa Cilia	22208	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa Cruz de Grío	50236	Hombres	Españoles	10
201603	Marzo 2016	Santa Cruz de Grío	50236	Mujeres	Españoles	6
201603	Marzo 2016	Santa Cruz de Grío	50236	Mujeres	Extranjeros comunitarios (UE-28)	3
201603	Marzo 2016	Santa Cruz de Grío	50236	Hombres	Extranjeros no comunitarios	2
201603	Marzo 2016	Santa Cruz de Grío	50236	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Santa Cruz de la Serós	22209	Hombres	Españoles	25
201603	Marzo 2016	Santa Cruz de la Serós	22209	Mujeres	Españoles	7
201603	Marzo 2016	Santa Cruz de la Serós	22209	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa Cruz de la Serós	22209	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa Cruz de Moncayo	50237	Hombres	Españoles	12
201603	Marzo 2016	Santa Cruz de Moncayo	50237	Mujeres	Españoles	6
201603	Marzo 2016	Santa Cruz de Moncayo	50237	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Santa Cruz de Nogueras	44208	Mujeres	Españoles	1
201603	Marzo 2016	Santa Cruz de Nogueras	44208	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa Cruz de Nogueras	44208	Mujeres	Extranjeros no comunitarios	1
201603	Marzo 2016	Santa Eulalia	44209	Hombres	Españoles	179
201603	Marzo 2016	Santa Eulalia	44209	Mujeres	Españoles	96
201603	Marzo 2016	Santa Eulalia	44209	Hombres	Extranjeros comunitarios (UE-28)	6
201603	Marzo 2016	Santa Eulalia	44209	Mujeres	Extranjeros comunitarios (UE-28)	7
201603	Marzo 2016	Santa Eulalia	44209	Hombres	Extranjeros no comunitarios	25
201603	Marzo 2016	Santa Eulalia	44209	Mujeres	Extranjeros no comunitarios	6
201603	Marzo 2016	Santa Eulalia	44209	Hombres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Santa Eulalia	44209	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa Eulalia de Gállego	50238	Hombres	Españoles	7
201603	Marzo 2016	Santa Eulalia de Gállego	50238	Mujeres	Españoles	2
201603	Marzo 2016	Santa Eulalia de Gállego	50238	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Santa María de Dulcis	22906	Hombres	Españoles	18
201603	Marzo 2016	Santa María de Dulcis	22906	Mujeres	Españoles	4
201603	Marzo 2016	Santa María de Dulcis	22906	Mujeres	Extranjeros comunitarios (UE-28)	2
201603	Marzo 2016	Santa María de Dulcis	22906	Mujeres	Extranjeros no comunitarios	3
201603	Marzo 2016	Santaliestra y San Quílez	22212	Hombres	Españoles	7
201603	Marzo 2016	Santaliestra y San Quílez	22212	Mujeres	Españoles	5
201603	Marzo 2016	Santed	50239	Hombres	Españoles	4
201603	Marzo 2016	Santed	50239	Mujeres	Españoles	4
201603	Marzo 2016	Sariñena	22213	Hombres	Españoles	807
201603	Marzo 2016	Sariñena	22213	Mujeres	Españoles	495
201603	Marzo 2016	Sariñena	22213	Hombres	Extranjeros comunitarios (UE-28)	76
201603	Marzo 2016	Sariñena	22213	Mujeres	Extranjeros comunitarios (UE-28)	50
201603	Marzo 2016	Sariñena	22213	Hombres	Extranjeros no comunitarios	61
201603	Marzo 2016	Sariñena	22213	Mujeres	Extranjeros no comunitarios	9
201603	Marzo 2016	Sariñena	22213	Hombres	Extranjeros comunitarios (UE-28)	13
201603	Marzo 2016	Sariñena	22213	Mujeres	Extranjeros comunitarios (UE-28)	4
201603	Marzo 2016	Sariñena	22213	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Sarrión	44210	Hombres	Españoles	173
201603	Marzo 2016	Sarrión	44210	Mujeres	Españoles	117
201603	Marzo 2016	Sarrión	44210	Hombres	Extranjeros comunitarios (UE-28)	5
201603	Marzo 2016	Sarrión	44210	Mujeres	Extranjeros comunitarios (UE-28)	9
201603	Marzo 2016	Sarrión	44210	Hombres	Extranjeros no comunitarios	59
201603	Marzo 2016	Sarrión	44210	Mujeres	Extranjeros no comunitarios	4
201603	Marzo 2016	Sarrión	44210	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Sarrión	44210	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Saviñán	50241	Hombres	Españoles	76
201603	Marzo 2016	Saviñán	50241	Mujeres	Españoles	39
201603	Marzo 2016	Saviñán	50241	Hombres	Extranjeros comunitarios (UE-28)	14
201603	Marzo 2016	Saviñán	50241	Mujeres	Extranjeros comunitarios (UE-28)	7
201603	Marzo 2016	Saviñán	50241	Hombres	Extranjeros no comunitarios	21
201603	Marzo 2016	Saviñán	50241	Hombres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Saviñán	50241	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Secastilla	22214	Hombres	Españoles	41
201603	Marzo 2016	Secastilla	22214	Mujeres	Españoles	68
201603	Marzo 2016	Secastilla	22214	Hombres	Extranjeros comunitarios (UE-28)	8
201603	Marzo 2016	Secastilla	22214	Mujeres	Extranjeros comunitarios (UE-28)	1
201603	Marzo 2016	Secastilla	22214	Hombres	Extranjeros no comunitarios	1
201603	Marzo 2016	Secastilla	22214	Mujeres	Extranjeros no comunitarios	2
201603	Marzo 2016	Sediles	50242	Hombres	Españoles	3
