Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
09	La Litera / La Llitera	2015	Regadío	22564,0	15748,0	3549,0	5977,0	23,0	1,0	2,0	0,0	0,0	5956,0	19,0	0,0	0,0	2,0	219,0	0,0	0,0	591,0	0,0	0,0	0,0	0,0	150,0	441,0	0,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	132,0	0,0	0,0	0,0	0,0	0,0	80,0	0,0	0,0	0,0	0,0	0,0	52,0	0,0	0,0	5802,0	0,0	0,0	656,0	202,0	4792,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	66,0	0,0	84,0	283,0	0,0	0,0	0,0	0,0	2,0	11,0	0,0	0,0	0,0	0,0	1,0	4,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	255,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2015	Secano	12274,0	11589,0	1639,0	9581,0	30,0	34,0	5,0	0,0	0,0	23,0	0,0	0,0	0,0	34,0	243,0	0,0	0,0	351,0	0,0	0,0	0,0	0,0	45,0	306,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	326,0	0,0	0,0	19,0	16,0	135,0	0,0	28,0	0,0	0,0	0,0	0,0	0,0	48,0	0,0	80,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2015	Regadío	70120,0	46180,0	5342,0	22645,0	108,0	4,0	29,0	2,0	1489,0	15749,0	416,0	0,0	2,0	25,0	369,0	0,0	0,0	1857,0	0,0	1,0	0,0	0,0	1424,0	432,0	0,0	0,0	0,0	0,0	0,0	15,0	15,0	0,0	0,0	0,0	419,0	0,0	0,0	0,0	0,0	0,0	181,0	0,0	0,0	0,0	0,0	0,0	238,0	0,0	0,0	19110,0	0,0	0,0	1539,0	3476,0	13505,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	225,0	0,0	360,0	2539,0	1,0	0,0	1,0	0,0	1,0	20,0	0,0	1,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	2,0	1,0	0,0	2,0	0,0	5,0	230,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2271,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2015	Secano	60764,0	56985,0	14878,0	38944,0	573,0	306,0	74,0	3,0	0,0	68,0	5,0	0,0	0,0	301,0	1833,0	0,0	0,0	2391,0	0,0	0,0	10,0	20,0	1922,0	294,0	0,0	0,0	0,0	145,0	0,0	0,0	0,0	0,0	0,0	0,0	225,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	54,0	0,0	39,0	122,0	0,0	0,0	1157,0	0,0	0,0	87,0	22,0	646,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	189,0	0,0	211,0	6,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2015	Regadío	15391,0	11518,0	1623,0	5215,0	120,0	0,0	0,0	0,0	61,0	4284,0	105,0	0,0	0,0	0,0	110,0	0,0	0,0	42,0	0,0	0,0	1,0	0,0	1,0	40,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	134,0	0,0	0,0	0,0	0,0	0,0	122,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	3277,0	0,0	0,0	185,0	132,0	2776,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	89,0	0,0	95,0	420,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	414,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2015	Secano	16132,0	15600,0	2236,0	12650,0	241,0	17,0	0,0	0,0	0,0	28,0	0,0	0,0	0,0	17,0	411,0	0,0	0,0	455,0	0,0	0,0	0,0	19,0	203,0	196,0	0,0	0,0	0,0	37,0	0,0	0,0	0,0	0,0	0,0	0,0	29,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	23,0	0,0	0,0	48,0	0,0	0,0	0,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2015	Regadío	2880,0	2679,0	991,0	1114,0	2,0	21,0	0,0	0,0	0,0	514,0	0,0	0,0	0,0	21,0	16,0	0,0	0,0	41,0	0,0	0,0	0,0	0,0	40,0	1,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	11,0	1,0	0,0	39,0	0,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	46,0	0,0	0,0	0,0	0,0	35,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	2,0	63,0	1,0	0,0	12,0	0,0	0,0	1,0	3,0	0,0	1,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	12,0	21,0	0,0	0,0	2,0
12	Tarazona y el Moncayo	2015	Secano	3898,0	3742,0	1947,0	1716,0	0,0	27,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	27,0	20,0	0,0	0,0	31,0	0,0	0,0	0,0	0,0	23,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	101,0	0,0	0,0	0,0	0,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	71,0	0,0	13,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2015	Regadío	5131,0	3294,0	1499,0	898,0	3,0	2,0	0,0	0,0	0,0	887,0	1,0	0,0	0,0	2,0	2,0	0,0	0,0	129,0	0,0	88,0	0,0	0,0	25,0	16,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	7,0	1,0	0,0	171,0	0,0	0,0	0,0	0,0	0,0	171,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1399,0	0,0	0,0	39,0	176,0	1162,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	19,0	0,0	3,0	130,0	39,0	0,0	7,0	0,0	3,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	15,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	57,0	0,0	0,0	0,0
13	Campo de Borja	2015	Secano	7571,0	7338,0	4160,0	3084,0	29,0	19,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	19,0	24,0	0,0	0,0	60,0	0,0	1,0	0,0	0,0	35,0	24,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	165,0	0,0	0,0	0,0	2,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	115,0	0,0	36,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
14	Aranda	2015	Regadío	91,0	59,0	23,0	34,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	32,0	0,0	0,0	16,0	0,0	13,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2015	Secano	2312,0	2174,0	618,0	1388,0	35,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	123,0	0,0	0,0	91,0	0,0	0,0	0,0	0,0	23,0	29,0	0,0	0,0	0,0	39,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	26,0	0,0	0,0	5,0	0,0	1,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2015	Regadío	13643,0	7043,0	3268,0	1273,0	2,0	0,0	0,0	0,0	0,0	2471,0	14,0	0,0	0,0	0,0	15,0	0,0	0,0	462,0	0,0	162,0	0,0	0,0	139,0	161,0	0,0	0,0	0,0	0,0	0,0	62,0	5,0	46,0	11,0	0,0	34,0	0,0	0,0	0,0	0,0	0,0	23,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	5737,0	0,0	0,0	178,0	392,0	5102,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	40,0	0,0	16,0	305,0	21,0	0,0	2,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	2,0	70,0	3,0	0,0	7,0	4,0	0,0	47,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	4,0	133,0	0,0	0,0	6,0
15	Ribera Alta del Ebro	2015	Secano	5686,0	5661,0	3653,0	1630,0	6,0	131,0	0,0	0,0	0,0	29,0	0,0	0,0	0,0	131,0	81,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	9,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0
16	Valdejalón	2015	Regadío	5660,0	3231,0	1021,0	1454,0	12,0	0,0	0,0	0,0	0,0	719,0	1,0	0,0	0,0	0,0	24,0	0,0	0,0	168,0	0,0	6,0	0,0	0,0	110,0	51,0	0,0	0,0	0,0	1,0	0,0	86,0	7,0	61,0	18,0	0,0	75,0	0,0	0,0	0,0	0,0	0,0	59,0	0,0	0,0	0,0	0,0	13,0	3,0	0,0	0,0	1448,0	0,0	0,0	88,0	30,0	1288,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	35,0	0,0	7,0	652,0	154,0	0,0	0,0	0,0	0,0	40,0	0,0	4,0	1,0	0,0	3,0	4,0	14,0	0,0	0,0	0,0	21,0	0,0	0,0	3,0	56,0	40,0	49,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	256,0	0,0	0,0	4,0
16	Valdejalón	2015	Secano	15196,0	14693,0	7771,0	6268,0	260,0	59,0	1,0	0,0	0,0	8,0	0,0	0,0	0,0	59,0	267,0	0,0	0,0	464,0	0,0	0,0	0,0	0,0	40,0	173,0	0,0	0,0	0,0	251,0	0,0	0,0	0,0	0,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	16,0	0,0	0,0	0,0	20,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2015	Regadío	24537,0	12101,0	5990,0	2499,0	24,0	13,0	3,0	0,0	0,0	3382,0	171,0	0,0	0,0	3,0	16,0	0,0	0,0	563,0	0,0	142,0	0,0	0,0	220,0	191,0	0,0	0,0	0,0	10,0	0,0	45,0	4,0	34,0	7,0	0,0	100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	98,0	0,0	0,0	10820,0	0,0	0,0	291,0	262,0	10106,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	121,0	0,0	40,0	908,0	33,0	0,0	2,0	1,0	10,0	1,0	13,0	55,0	16,0	0,0	1,0	3,0	13,0	1,0	0,0	3,0	297,0	2,0	0,0	15,0	17,0	1,0	121,0	1,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	6,0	266,0	0,0	0,0	27,0
17	D.C. Zaragoza	2015	Secano	30890,0	30147,0	19512,0	9155,0	309,0	229,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	241,0	692,0	0,0	0,0	492,0	0,0	0,0	27,0	0,0	291,0	112,0	0,0	0,0	0,0	62,0	0,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	19,0	0,0	7,0	0,0	0,0	0,0	210,0	0,0	0,0	2,0	2,0	180,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	16,0	0,0	3,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2015	Regadío	11822,0	6949,0	2902,0	2796,0	86,0	0,0	0,0	0,0	0,0	1127,0	17,0	0,0	0,0	0,0	21,0	0,0	0,0	498,0	0,0	261,0	0,0	0,0	212,0	25,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	52,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,0	36,0	0,0	0,0	4110,0	0,0	0,0	110,0	230,0	3753,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	14,0	0,0	3,0	211,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	92,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	23,0	90,0	0,0	0,0	2,0
18	Ribera Baja del Ebro	2015	Secano	20273,0	19827,0	10981,0	6489,0	1678,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	678,0	0,0	0,0	153,0	0,0	0,0	0,0	0,0	52,0	0,0	0,0	0,0	0,0	101,0	0,0	0,0	0,0	0,0	0,0	0,0	27,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0	0,0	266,0	0,0	0,0	0,0	0,0	264,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	Regadío	4482,0	3329,0	520,0	2436,0	27,0	0,0	21,0	0,0	0,0	312,0	9,0	0,0	0,0	0,0	4,0	0,0	0,0	17,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	2,0	1,0	0,0	87,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	84,0	3,0	0,0	1018,0	0,0	0,0	88,0	14,0	899,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	4,0	28,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	Secano	7141,0	6957,0	2534,0	4206,0	196,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	78,0	0,0	0,0	0,0	0,0	0,0	59,0	0,0	0,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	63,0	0,0	0,0	8,0	0,0	33,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	18,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2015	Regadío	3320,0	2842,0	719,0	1533,0	36,0	12,0	0,0	0,0	0,0	509,0	7,0	0,0	2,0	12,0	12,0	0,0	0,0	46,0	0,0	0,0	0,0	2,0	21,0	23,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	0,0	118,0	0,0	1,0	0,0	0,0	0,0	80,0	0,0	0,0	0,0	0,0	0,0	37,0	0,0	0,0	251,0	0,0	0,0	25,0	2,0	175,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	25,0	0,0	4,0	59,0	9,0	0,0	0,0	0,0	1,0	1,0	4,0	0,0	1,0	0,0	0,0	13,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	3,0	0,0	0,0	0,0	4,0
20	Comunidad de Calatayud	2015	Secano	29671,0	27354,0	7960,0	17962,0	195,0	374,0	73,0	0,0	0,0	5,0	0,0	0,0	1,0	374,0	410,0	0,0	0,0	486,0	0,0	0,0	0,0	16,0	285,0	140,0	0,0	0,0	0,0	29,0	16,0	0,0	0,0	0,0	0,0	0,0	1242,0	0,0	0,0	0,0	0,0	0,0	1072,0	0,0	0,0	0,0	0,0	13,0	157,0	0,0	0,0	588,0	0,0	0,0	0,0	0,0	24,0	0,0	248,0	0,0	0,0	0,0	0,0	0,0	265,0	0,0	51,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2015	Regadío	1953,0	1292,0	263,0	566,0	5,0	3,0	0,0	0,0	0,0	452,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	102,0	0,0	0,0	0,0	0,0	101,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	273,0	0,0	0,0	0,0	0,0	268,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	285,0	49,0	0,0	0,0	0,0	3,0	0,0	7,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	83,0	0,0	0,0	0,0	11,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	125,0	0,0	0,0	0,0
21	Campo de Cariñena	2015	Secano	13548,0	13271,0	7500,0	5449,0	132,0	58,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	58,0	73,0	0,0	0,0	98,0	0,0	1,0	0,0	2,0	69,0	13,0	0,0	0,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	154,0	0,0	0,0	0,0	12,0	1,0	0,0	83,0	0,0	0,0	0,0	0,0	0,0	49,0	0,0	9,0	17,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2015	Regadío	1418,0	1314,0	482,0	754,0	61,0	4,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	4,0	5,0	0,0	0,0	41,0	0,0	21,0	0,0	1,0	18,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	63,0	0,0	0,0	0,0	0,0	51,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2015	Secano	31721,0	31024,0	13111,0	13770,0	3752,0	121,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	121,0	148,0	0,0	0,0	346,0	0,0	0,0	41,0	102,0	30,0	49,0	0,0	0,0	0,0	124,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	348,0	0,0	0,0	0,0	0,0	257,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	72,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2015	Regadío	2408,0	2084,0	454,0	1259,0	228,0	7,0	0,0	0,0	0,0	31,0	3,0	0,0	0,0	7,0	95,0	0,0	0,0	27,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	27,0	0,0	3,0	0,0	0,0	3,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	280,0	0,0	0,0	6,0	4,0	270,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2015	Secano	21355,0	21271,0	2041,0	10400,0	8466,0	67,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	67,0	230,0	0,0	0,0	43,0	0,0	0,0	29,0	12,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
