Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
22075	Camporrells	2011	2	PSOE	73,0
22075	Camporrells	2011	3	PAR	19,0
22075	Camporrells	2011	4	CHA	8,0
22075	Camporrells	2015	6	PSOE	57,0
22075	Camporrells	2015	7	CHA	2,0
22075	Camporrells	2015	8	PP	20,0
22076	Canal de Berdún	2007	1	PSOE	136,0
22076	Canal de Berdún	2007	3	PAR	165,0
22076	Canal de Berdún	2011	1	PP	37,0
22076	Canal de Berdún	2011	2	PSOE	116,0
22076	Canal de Berdún	2011	3	PAR	117,0
22076	Canal de Berdún	2015	6	PSOE	150,0
22076	Canal de Berdún	2015	8	PP	72,0
22077	Candasnos	2007	1	PSOE	215,0
22077	Candasnos	2007	2	PP	169,0
22077	Candasnos	2011	1	PP	175,0
22077	Candasnos	2011	2	PSOE	136,0
22077	Candasnos	2015	6	PSOE	119,0
22077	Candasnos	2015	8	PP	140,0
22078	Canfranc	2007	1	PSOE	212,0
22078	Canfranc	2007	2	PP	23,0
22078	Canfranc	2007	3	PAR	98,0
22078	Canfranc	2011	1	PP	41,0
22078	Canfranc	2011	2	PSOE	226,0
22078	Canfranc	2011	3	PAR	29,0
22078	Canfranc	2011	4	CHA	39,0
22078	Canfranc	2015	6	PSOE	245,0
22078	Canfranc	2015	8	PP	37,0
22078	Canfranc	2015	24	CHA	48,0
22079	Capdesaso	2007	1	PSOE	67,0
22079	Capdesaso	2007	2	PP	12,0
22079	Capdesaso	2007	3	PAR	14,0
22079	Capdesaso	2007	4	CHA	7,0
22079	Capdesaso	2011	1	PP	7,0
22079	Capdesaso	2011	2	PSOE	65,0
22079	Capdesaso	2011	3	PAR	37,0
22079	Capdesaso	2011	4	CHA	4,0
22079	Capdesaso	2015	5	PAR	25,0
22079	Capdesaso	2015	6	PSOE	49,0
22079	Capdesaso	2015	8	PP	17,0
22080	Capella	2007	1	PSOE	141,0
22080	Capella	2007	2	PP	8,0
22080	Capella	2007	3	PAR	104,0
22080	Capella	2011	2	PSOE	119,0
22080	Capella	2011	3	PAR	121,0
22080	Capella	2015	5	PAR	145,0
22080	Capella	2015	6	PSOE	83,0
22081	Casbas de Huesca	2007	1	PSOE	81,0
22081	Casbas de Huesca	2007	2	PP	133,0
22081	Casbas de Huesca	2011	1	PP	101,0
22081	Casbas de Huesca	2011	2	PSOE	35,0
22081	Casbas de Huesca	2011	3	PAR	86,0
22081	Casbas de Huesca	2015	5	PAR	96,0
22081	Casbas de Huesca	2015	6	PSOE	34,0
22081	Casbas de Huesca	2015	8	PP	80,0
22082	Castejón del Puente	2007	3	PAR	130,0
22082	Castejón del Puente	2007	20	AEI-CP	184,0
22082	Castejón del Puente	2011	1	PP	153,0
22082	Castejón del Puente	2011	2	PSOE	37,0
22082	Castejón del Puente	2011	3	PAR	81,0
22082	Castejón del Puente	2015	5	PAR	62,0
22082	Castejón del Puente	2015	6	PSOE	41,0
22082	Castejón del Puente	2015	8	PP	125,0
22083	Castejón de Monegros	2007	1	PSOE	179,0
22083	Castejón de Monegros	2007	2	PP	133,0
22083	Castejón de Monegros	2007	3	PAR	119,0
22083	Castejón de Monegros	2007	4	CHA	82,0
22083	Castejón de Monegros	2011	1	PP	138,0
22083	Castejón de Monegros	2011	2	PSOE	171,0
22083	Castejón de Monegros	2011	3	PAR	67,0
22083	Castejón de Monegros	2011	4	CHA	79,0
22083	Castejón de Monegros	2015	5	PAR	28,0
22083	Castejón de Monegros	2015	6	PSOE	195,0
22083	Castejón de Monegros	2015	7	CHA	37,0
22083	Castejón de Monegros	2015	8	PP	124,0
22084	Castejón de Sos	2007	1	PSOE	225,0
22084	Castejón de Sos	2007	2	PP	80,0
22084	Castejón de Sos	2007	3	PAR	60,0
22084	Castejón de Sos	2011	2	PSOE	194,0
22084	Castejón de Sos	2011	3	PAR	203,0
22084	Castejón de Sos	2015	5	PAR	227,0
22084	Castejón de Sos	2015	6	PSOE	89,0
22084	Castejón de Sos	2015	8	PP	15,0
22084	Castejón de Sos	2015	13	ARAGONSIPUEDE	78,0
22085	Castelflorite	2007	1	PSOE	64,0
22085	Castelflorite	2007	2	PP	50,0
22085	Castelflorite	2007	3	PAR	2,0
22085	Castelflorite	2007	4	CHA	32,0
22085	Castelflorite	2011	1	PP	30,0
22085	Castelflorite	2011	2	PSOE	69,0
22085	Castelflorite	2011	3	PAR	3,0
22085	Castelflorite	2015	5	PAR	1,0
22085	Castelflorite	2015	6	PSOE	59,0
22085	Castelflorite	2015	8	PP	24,0
22085	Castelflorite	2015	13	ARAGONSIPUEDE	32,0
22086	Castiello de Jaca	2007	1	PSOE	48,0
22086	Castiello de Jaca	2007	2	PP	46,0
22086	Castiello de Jaca	2007	3	PAR	40,0
22086	Castiello de Jaca	2007	4	CHA	21,0
22086	Castiello de Jaca	2007	9	CDL	30,0
22086	Castiello de Jaca	2011	1	PP	38,0
22086	Castiello de Jaca	2011	2	PSOE	102,0
22086	Castiello de Jaca	2011	3	PAR	12,0
22086	Castiello de Jaca	2015	5	PAR	16,0
22086	Castiello de Jaca	2015	6	PSOE	67,0
22086	Castiello de Jaca	2015	8	PP	35,0
22087	Castigaleu	2007	1	PSOE	38,0
22087	Castigaleu	2007	2	PP	1,0
22087	Castigaleu	2007	3	PAR	39,0
22087	Castigaleu	2007	4	CHA	1,0
22087	Castigaleu	2011	1	PP	30,0
22087	Castigaleu	2011	2	PSOE	7,0
22087	Castigaleu	2011	3	PAR	34,0
22087	Castigaleu	2015	5	PAR	18,0
22087	Castigaleu	2015	6	PSOE	28,0
22087	Castigaleu	2015	8	PP	7,0
22088	Castillazuelo	2007	1	PSOE	38,0
22088	Castillazuelo	2007	2	PP	33,0
22088	Castillazuelo	2007	3	PAR	2,0
22088	Castillazuelo	2007	4	CHA	104,0
22088	Castillazuelo	2011	1	PP	26,0
22088	Castillazuelo	2011	2	PSOE	76,0
22088	Castillazuelo	2011	3	PAR	38,0
22088	Castillazuelo	2015	5	PAR	38,0
22088	Castillazuelo	2015	6	PSOE	78,0
22088	Castillazuelo	2015	8	PP	10,0
22088	Castillazuelo	2015	13	ARAGONSIPUEDE	15,0
22089	Castillonroy	2007	1	PSOE	77,0
22089	Castillonroy	2007	2	PP	69,0
22089	Castillonroy	2007	3	PAR	133,0
22089	Castillonroy	2011	1	PP	107,0
22089	Castillonroy	2011	2	PSOE	59,0
22089	Castillonroy	2011	3	PAR	115,0
22089	Castillonroy	2015	5	PAR	114,0
22089	Castillonroy	2015	6	PSOE	117,0
22089	Castillonroy	2015	8	PP	39,0
22090	Colungo	2007	1	PSOE	53,0
22090	Colungo	2007	2	PP	31,0
22090	Colungo	2007	3	PAR	1,0
22090	Colungo	2007	4	CHA	28,0
22090	Colungo	2011	1	PP	23,0
22090	Colungo	2011	2	PSOE	46,0
22090	Colungo	2011	3	PAR	33,0
22090	Colungo	2015	5	PAR	2,0
22090	Colungo	2015	6	PSOE	43,0
22090	Colungo	2015	8	PP	11,0
22094	Chalamera	2007	1	PSOE	39,0
22094	Chalamera	2007	2	PP	22,0
22094	Chalamera	2007	3	PAR	23,0
22094	Chalamera	2007	4	CHA	63,0
22094	Chalamera	2011	1	PP	36,0
22094	Chalamera	2011	2	PSOE	40,0
22094	Chalamera	2011	3	PAR	1,0
22094	Chalamera	2015	5	PAR	5,0
22094	Chalamera	2015	6	PSOE	28,0
22094	Chalamera	2015	8	PP	43,0
22095	Chía	2007	1	PSOE	36,0
22095	Chía	2007	2	PP	25,0
22095	Chía	2007	3	PAR	30,0
22095	Chía	2007	4	CHA	3,0
22095	Chía	2011	1	PP	48,0
22095	Chía	2011	2	PSOE	25,0
22095	Chía	2011	3	PAR	15,0
22095	Chía	2015	5	PAR	20,0
22095	Chía	2015	6	PSOE	39,0
22095	Chía	2015	8	PP	18,0
22096	Chimillas	2007	1	PSOE	41,0
22096	Chimillas	2007	2	PP	74,0
22096	Chimillas	2007	3	PAR	91,0
22096	Chimillas	2007	4	CHA	24,0
22096	Chimillas	2011	1	PP	93,0
22096	Chimillas	2011	2	PSOE	71,0
22096	Chimillas	2011	3	PAR	57,0
22096	Chimillas	2015	5	PAR	26,0
22096	Chimillas	2015	6	PSOE	128,0
22096	Chimillas	2015	8	PP	69,0
22099	Esplús	2007	1	PSOE	268,0
22099	Esplús	2007	2	PP	178,0
22099	Esplús	2011	1	PP	161,0
22099	Esplús	2011	2	PSOE	265,0
22099	Esplús	2015	6	PSOE	240,0
22099	Esplús	2015	8	PP	99,0
22102	Estada	2007	1	PSOE	46,0
22102	Estada	2007	2	PP	73,0
22102	Estada	2007	4	CHA	45,0
22102	Estada	2011	1	PP	70,0
22102	Estada	2011	2	PSOE	43,0
22102	Estada	2011	3	PAR	40,0
22102	Estada	2015	5	PAR	24,0
22102	Estada	2015	6	PSOE	33,0
22102	Estada	2015	7	CHA	45,0
22102	Estada	2015	8	PP	79,0
22103	Estadilla	2007	1	PSOE	317,0
22103	Estadilla	2007	2	PP	56,0
22103	Estadilla	2007	3	PAR	40,0
22103	Estadilla	2007	4	CHA	194,0
22103	Estadilla	2011	1	PP	129,0
22103	Estadilla	2011	2	PSOE	263,0
22103	Estadilla	2011	3	PAR	40,0
22103	Estadilla	2011	5	IU	135,0
22103	Estadilla	2015	5	PAR	68,0
22103	Estadilla	2015	6	PSOE	292,0
22103	Estadilla	2015	8	PP	27,0
22103	Estadilla	2015	65	CAMBIAR	143,0
22105	Estopiñán del Castillo	2007	1	PSOE	41,0
22105	Estopiñán del Castillo	2007	2	PP	55,0
22105	Estopiñán del Castillo	2007	3	PAR	24,0
22105	Estopiñán del Castillo	2007	4	CHA	20,0
22105	Estopiñán del Castillo	2011	1	PP	66,0
22105	Estopiñán del Castillo	2011	2	PSOE	36,0
22105	Estopiñán del Castillo	2011	3	PAR	24,0
22105	Estopiñán del Castillo	2015	5	PAR	18,0
22105	Estopiñán del Castillo	2015	6	PSOE	30,0
22105	Estopiñán del Castillo	2015	7	CHA	0,0
22105	Estopiñán del Castillo	2015	8	PP	55,0
22106	Fago	2007	3	PAR	16,0
22106	Fago	2011	3	PAR	17,0
22106	Fago	2015	5	PAR	13,0
22107	Fanlo	2007	1	PSOE	58,0
22107	Fanlo	2007	2	PP	12,0
22107	Fanlo	2007	3	PAR	75,0
22107	Fanlo	2007	4	CHA	47,0
22107	Fanlo	2011	1	PP	55,0
22107	Fanlo	2011	2	PSOE	27,0
22107	Fanlo	2011	3	PAR	73,0
22107	Fanlo	2015	5	PAR	59,0
22107	Fanlo	2015	6	PSOE	41,0
22107	Fanlo	2015	7	CHA	5,0
22107	Fanlo	2015	8	PP	7,0
22109	Fiscal	2007	1	PSOE	119,0
22109	Fiscal	2007	2	PP	71,0
22109	Fiscal	2007	3	PAR	26,0
22109	Fiscal	2011	1	PP	77,0
22109	Fiscal	2011	2	PSOE	125,0
22109	Fiscal	2011	3	PAR	12,0
22109	Fiscal	2011	5	IU	22,0
22109	Fiscal	2015	6	PSOE	178,0
22109	Fiscal	2015	8	PP	44,0
22110	Fonz	2007	1	PSOE	225,0
22110	Fonz	2007	2	PP	172,0
22110	Fonz	2007	3	PAR	181,0
22110	Fonz	2007	4	CHA	119,0
22110	Fonz	2011	1	PP	181,0
22110	Fonz	2011	2	PSOE	213,0
22110	Fonz	2011	3	PAR	120,0
22110	Fonz	2011	4	CHA	139,0
22110	Fonz	2015	5	PAR	110,0
22110	Fonz	2015	6	PSOE	272,0
22110	Fonz	2015	7	CHA	106,0
22110	Fonz	2015	8	PP	52,0
22111	Foradada del Toscar	2007	1	PSOE	87,0
22111	Foradada del Toscar	2007	2	PP	29,0
22111	Foradada del Toscar	2007	3	PAR	58,0
22111	Foradada del Toscar	2007	4	CHA	9,0
22111	Foradada del Toscar	2011	1	PP	3,0
22111	Foradada del Toscar	2011	2	PSOE	46,0
22111	Foradada del Toscar	2011	3	PAR	49,0
22111	Foradada del Toscar	2011	28	AELEF	63,0
22111	Foradada del Toscar	2015	5	PAR	67,0
22111	Foradada del Toscar	2015	6	PSOE	77,0
22111	Foradada del Toscar	2015	8	PP	61,0
22112	Fraga	2007	1	PSOE	2761,0
22112	Fraga	2007	2	PP	2193,0
22112	Fraga	2007	3	PAR	758,0
22112	Fraga	2007	4	CHA	186,0
22112	Fraga	2007	19	ALCIVI	233,0
22112	Fraga	2011	1	PP	2446,0
22112	Fraga	2011	2	PSOE	2331,0
22112	Fraga	2011	3	PAR	733,0
22112	Fraga	2011	4	CHA	137,0
22112	Fraga	2011	5	IU	129,0
22112	Fraga	2011	20	CDF	205,0
22112	Fraga	2015	4	C's	489,0
22112	Fraga	2015	5	PAR	410,0
22112	Fraga	2015	6	PSOE	2080,0
22112	Fraga	2015	7	CHA	67,0
22112	Fraga	2015	8	PP	1919,0
22112	Fraga	2015	13	ARAGONSIPUEDE	419,0
22112	Fraga	2015	42	CXF	446,0
22112	Fraga	2015	50	CAMBIAR	284,0
22113	Fueva (La)	2007	1	PSOE	273,0
22113	Fueva (La)	2007	2	PP	96,0
22113	Fueva (La)	2007	4	CHA	30,0
22113	Fueva (La)	2011	1	PP	111,0
22113	Fueva (La)	2011	2	PSOE	258,0
22113	Fueva (La)	2011	3	PAR	11,0
22113	Fueva (La)	2015	6	PSOE	226,0
22113	Fueva (La)	2015	8	PP	77,0
22113	Fueva (La)	2015	73	AeF	91,0
22114	Gistaín	2007	1	PSOE	49,0
22114	Gistaín	2007	2	PP	32,0
22114	Gistaín	2007	3	PAR	57,0
22114	Gistaín	2007	4	CHA	9,0
22114	Gistaín	2011	2	PSOE	30,0
22114	Gistaín	2011	3	PAR	77,0
22114	Gistaín	2015	5	PAR	67,0
22114	Gistaín	2015	6	PSOE	21,0
22114	Gistaín	2015	7	CHA	22,0
22115	Grado (El)	2007	1	PSOE	130,0
22115	Grado (El)	2007	2	PP	186,0
22115	Grado (El)	2007	4	CHA	44,0
22115	Grado (El)	2011	1	PP	176,0
22115	Grado (El)	2011	2	PSOE	116,0
22115	Grado (El)	2011	3	PAR	49,0
22115	Grado (El)	2015	5	PAR	91,0
22115	Grado (El)	2015	6	PSOE	84,0
22115	Grado (El)	2015	8	PP	100,0
22116	Grañén	2007	1	PSOE	606,0
22116	Grañén	2007	2	PP	386,0
22116	Grañén	2007	3	PAR	144,0
22116	Grañén	2007	4	CHA	61,0
22116	Grañén	2011	1	PP	466,0
22116	Grañén	2011	2	PSOE	435,0
22116	Grañén	2011	3	PAR	161,0
22116	Grañén	2011	4	CHA	55,0
22116	Grañén	2015	5	PAR	67,0
22116	Grañén	2015	6	PSOE	385,0
22116	Grañén	2015	8	PP	526,0
22117	Graus	2007	1	PSOE	724,0
22117	Graus	2007	2	PP	699,0
22117	Graus	2007	3	PAR	467,0
22117	Graus	2007	4	CHA	105,0
22117	Graus	2011	1	PP	739,0
22117	Graus	2011	2	PSOE	626,0
22117	Graus	2011	3	PAR	365,0
22117	Graus	2011	4	CHA	181,0
22117	Graus	2015	4	C's	57,0
22117	Graus	2015	5	PAR	193,0
22117	Graus	2015	6	PSOE	317,0
22117	Graus	2015	8	PP	834,0
22117	Graus	2015	13	ARAGONSIPUEDE	277,0
22119	Gurrea de Gállego	2007	1	PSOE	367,0
22119	Gurrea de Gállego	2007	2	PP	428,0
22119	Gurrea de Gállego	2007	3	PAR	173,0
22119	Gurrea de Gállego	2007	4	CHA	33,0
22119	Gurrea de Gállego	2007	26	AI	91,0
22119	Gurrea de Gállego	2011	1	PP	432,0
22119	Gurrea de Gállego	2011	2	PSOE	285,0
22119	Gurrea de Gállego	2011	3	PAR	234,0
22119	Gurrea de Gállego	2011	5	IU	44,0
22119	Gurrea de Gállego	2011	8	FIA	83,0
22119	Gurrea de Gállego	2015	4	C's	77,0
22119	Gurrea de Gállego	2015	5	PAR	172,0
22119	Gurrea de Gállego	2015	6	PSOE	157,0
22119	Gurrea de Gállego	2015	8	PP	342,0
22119	Gurrea de Gállego	2015	28	FIA	206,0
22122	Hoz de Jaca	2007	1	PSOE	25,0
22122	Hoz de Jaca	2007	2	PP	0,0
22122	Hoz de Jaca	2007	3	PAR	35,0
22122	Hoz de Jaca	2011	2	PSOE	11,0
22122	Hoz de Jaca	2011	3	PAR	46,0
22122	Hoz de Jaca	2015	5	PAR	42,0
22122	Hoz de Jaca	2015	6	PSOE	1,0
22122	Hoz de Jaca	2015	8	PP	0,0
22124	Huerto	2007	1	PSOE	73,0
22124	Huerto	2007	2	PP	83,0
22124	Huerto	2007	3	PAR	18,0
22124	Huerto	2007	4	CHA	21,0
22124	Huerto	2011	1	PP	42,0
22124	Huerto	2011	2	PSOE	83,0
22124	Huerto	2011	3	PAR	39,0
22124	Huerto	2011	4	CHA	13,0
22124	Huerto	2015	5	PAR	32,0
22124	Huerto	2015	6	PSOE	61,0
22124	Huerto	2015	7	CHA	30,0
22124	Huerto	2015	8	PP	39,0
22125	Huesca	2007	1	PSOE	8907,0
22125	Huesca	2007	2	PP	7459,0
22125	Huesca	2007	3	PAR	1906,0
22125	Huesca	2007	4	CHA	2092,0
22125	Huesca	2007	5	IU	1338,0
22125	Huesca	2007	13	LV-GV	753,0
22125	Huesca	2007	16	PFYV	45,0
22125	Huesca	2011	1	PP	9164,0
22125	Huesca	2011	2	PSOE	7583,0
22125	Huesca	2011	3	PAR	1653,0
22125	Huesca	2011	4	CHA	1632,0
22125	Huesca	2011	5	IU	1558,0
22125	Huesca	2011	6	UPyD	564,0
22125	Huesca	2011	9	ECOLO	914,0
22125	Huesca	2011	17	AES	183,0
22125	Huesca	2011	34	UCE	15,0
22125	Huesca	2015	4	C's	2242,0
22125	Huesca	2015	5	PAR	1044,0
22125	Huesca	2015	6	PSOE	6101,0
22125	Huesca	2015	7	CHA	1022,0
22125	Huesca	2015	8	PP	7586,0
22125	Huesca	2015	9	UPyD	227,0
22125	Huesca	2015	10	EB	229,0
22125	Huesca	2015	13	ARAGONSIPUEDE	2145,0
22125	Huesca	2015	15	CAMBIAR	3336,0
22126	Ibieca	2007	1	PSOE	2,0
22126	Ibieca	2007	2	PP	70,0
22126	Ibieca	2007	3	PAR	0,0
22126	Ibieca	2007	4	CHA	5,0
22126	Ibieca	2011	1	PP	59,0
22126	Ibieca	2011	2	PSOE	3,0
22126	Ibieca	2011	3	PAR	10,0
22126	Ibieca	2015	5	PAR	3,0
22126	Ibieca	2015	6	PSOE	4,0
22126	Ibieca	2015	8	PP	40,0
22127	Igriés	2007	1	PSOE	98,0
22127	Igriés	2007	2	PP	86,0
22127	Igriés	2007	3	PAR	106,0
22127	Igriés	2011	1	PP	56,0
22127	Igriés	2011	2	PSOE	94,0
22127	Igriés	2011	3	PAR	199,0
22127	Igriés	2015	5	PAR	210,0
22127	Igriés	2015	6	PSOE	41,0
22127	Igriés	2015	8	PP	71,0
22128	Ilche	2007	1	PSOE	85,0
22128	Ilche	2007	2	PP	114,0
22128	Ilche	2011	1	PP	95,0
22128	Ilche	2011	2	PSOE	71,0
22128	Ilche	2011	3	PAR	9,0
22128	Ilche	2015	5	PAR	54,0
22128	Ilche	2015	6	PSOE	30,0
22128	Ilche	2015	8	PP	72,0
22129	Isábena	2007	1	PSOE	87,0
22129	Isábena	2007	2	PP	102,0
22129	Isábena	2011	1	PP	89,0
22129	Isábena	2011	2	PSOE	44,0
22129	Isábena	2011	3	PAR	37,0
22129	Isábena	2015	5	PAR	21,0
22129	Isábena	2015	6	PSOE	31,0
22129	Isábena	2015	8	PP	100,0
22130	Jaca	2007	1	PSOE	2468,0
22130	Jaca	2007	2	PP	1632,0
22130	Jaca	2007	3	PAR	723,0
22130	Jaca	2007	4	CHA	813,0
22130	Jaca	2007	9	CDL	160,0
22130	Jaca	2007	28	LV	74,0
22130	Jaca	2011	1	PP	2493,0
22130	Jaca	2011	2	PSOE	1786,0
22130	Jaca	2011	3	PAR	770,0
22130	Jaca	2011	4	CHA	811,0
22130	Jaca	2011	5	IU	294,0
22130	Jaca	2011	9	ECOLO	48,0
22130	Jaca	2011	11	PACMA	56,0
22130	Jaca	2011	12	CDL	78,0
22130	Jaca	2015	4	C's	300,0
22130	Jaca	2015	5	PAR	703,0
22130	Jaca	2015	6	PSOE	2084,0
22130	Jaca	2015	8	PP	1525,0
22130	Jaca	2015	13	ARAGONSIPUEDE	343,0
22130	Jaca	2015	24	CHA	684,0
22130	Jaca	2015	35	CAMBIAR	605,0
22131	Jasa	2007	1	PSOE	58,0
22131	Jasa	2007	2	PP	27,0
22131	Jasa	2011	1	PP	47,0
22131	Jasa	2011	2	PSOE	43,0
22131	Jasa	2015	5	PAR	21,0
22131	Jasa	2015	6	PSOE	38,0
22133	Labuerda	2007	1	PSOE	95,0
22133	Labuerda	2007	2	PP	12,0
22133	Labuerda	2007	4	CHA	44,0
22133	Labuerda	2007	41	FV	15,0
22133	Labuerda	2011	1	PP	3,0
22133	Labuerda	2011	2	PSOE	77,0
22133	Labuerda	2011	3	PAR	19,0
22133	Labuerda	2011	4	CHA	32,0
22133	Labuerda	2015	5	PAR	23,0
22133	Labuerda	2015	6	PSOE	72,0
22133	Labuerda	2015	7	CHA	5,0
22133	Labuerda	2015	8	PP	19,0
22135	Laluenga	2007	1	PSOE	101,0
22135	Laluenga	2007	2	PP	59,0
22135	Laluenga	2007	4	CHA	13,0
22135	Laluenga	2011	1	PP	64,0
22135	Laluenga	2011	2	PSOE	70,0
22135	Laluenga	2011	3	PAR	25,0
22135	Laluenga	2015	5	PAR	46,0
22135	Laluenga	2015	6	PSOE	70,0
22135	Laluenga	2015	8	PP	38,0
22136	Lalueza	2007	1	PSOE	438,0
22136	Lalueza	2007	2	PP	155,0
22136	Lalueza	2007	3	PAR	156,0
22136	Lalueza	2011	1	PP	188,0
22136	Lalueza	2011	2	PSOE	411,0
22136	Lalueza	2011	3	PAR	69,0
22136	Lalueza	2015	5	PAR	78,0
22136	Lalueza	2015	6	PSOE	352,0
22136	Lalueza	2015	8	PP	98,0
22136	Lalueza	2015	82	CAMBIAR	48,0
22137	Lanaja	2007	1	PSOE	511,0
22137	Lanaja	2007	2	PP	51,0
22137	Lanaja	2007	3	PAR	163,0
22137	Lanaja	2007	4	CHA	217,0
22137	Lanaja	2011	1	PP	225,0
22137	Lanaja	2011	2	PSOE	471,0
22137	Lanaja	2011	3	PAR	74,0
22137	Lanaja	2011	4	CHA	111,0
22137	Lanaja	2015	6	PSOE	445,0
22137	Lanaja	2015	8	PP	197,0
22139	Laperdiguera	2007	1	PSOE	20,0
22139	Laperdiguera	2007	2	PP	37,0
22139	Laperdiguera	2007	3	PAR	31,0
22139	Laperdiguera	2007	4	CHA	1,0
22139	Laperdiguera	2011	1	PP	40,0
22139	Laperdiguera	2011	2	PSOE	21,0
22139	Laperdiguera	2011	3	PAR	41,0
22139	Laperdiguera	2011	5	IU	5,0
22139	Laperdiguera	2015	5	PAR	27,0
22139	Laperdiguera	2015	6	PSOE	22,0
22139	Laperdiguera	2015	8	PP	32,0
22141	Lascellas-Ponzano	2007	1	PSOE	40,0
22141	Lascellas-Ponzano	2007	2	PP	39,0
22141	Lascellas-Ponzano	2007	3	PAR	70,0
22141	Lascellas-Ponzano	2007	4	CHA	26,0
22141	Lascellas-Ponzano	2011	1	PP	41,0
22141	Lascellas-Ponzano	2011	2	PSOE	37,0
22141	Lascellas-Ponzano	2011	3	PAR	59,0
22141	Lascellas-Ponzano	2015	5	PAR	49,0
22141	Lascellas-Ponzano	2015	6	PSOE	46,0
22141	Lascellas-Ponzano	2015	7	CHA	42,0
22141	Lascellas-Ponzano	2015	8	PP	20,0
22142	Lascuarre	2007	1	PSOE	12,0
22142	Lascuarre	2007	2	PP	79,0
22142	Lascuarre	2007	4	CHA	17,0
22142	Lascuarre	2011	1	PP	57,0
22142	Lascuarre	2011	2	PSOE	20,0
22142	Lascuarre	2011	3	PAR	57,0
22142	Lascuarre	2015	5	PAR	36,0
22142	Lascuarre	2015	6	PSOE	12,0
22142	Lascuarre	2015	7	CHA	3,0
22142	Lascuarre	2015	8	PP	51,0
22143	Laspaúles	2007	1	PSOE	84,0
22143	Laspaúles	2007	2	PP	103,0
22143	Laspaúles	2007	3	PAR	18,0
22143	Laspaúles	2011	1	PP	151,0
22143	Laspaúles	2011	2	PSOE	52,0
22143	Laspaúles	2015	5	PAR	25,0
22143	Laspaúles	2015	6	PSOE	42,0
22143	Laspaúles	2015	8	PP	103,0
22144	Laspuña	2007	1	PSOE	94,0
22144	Laspuña	2007	2	PP	142,0
22144	Laspuña	2007	3	PAR	13,0
22144	Laspuña	2011	1	PP	114,0
22144	Laspuña	2011	2	PSOE	83,0
22144	Laspuña	2011	3	PAR	35,0
22144	Laspuña	2011	5	IU	9,0
22144	Laspuña	2015	6	PSOE	91,0
22144	Laspuña	2015	8	PP	136,0
22149	Loarre	2007	1	PSOE	136,0
22149	Loarre	2007	2	PP	75,0
22149	Loarre	2007	3	PAR	71,0
22149	Loarre	2011	1	PP	66,0
22149	Loarre	2011	2	PSOE	146,0
22149	Loarre	2011	3	PAR	43,0
22149	Loarre	2015	5	PAR	111,0
22149	Loarre	2015	6	PSOE	105,0
22150	Loporzano	2007	1	PSOE	89,0
22150	Loporzano	2007	2	PP	122,0
22150	Loporzano	2007	3	PAR	146,0
22150	Loporzano	2007	4	CHA	6,0
22150	Loporzano	2011	1	PP	129,0
22150	Loporzano	2011	2	PSOE	87,0
22150	Loporzano	2011	3	PAR	123,0
22150	Loporzano	2015	5	PAR	84,0
22150	Loporzano	2015	6	PSOE	86,0
22150	Loporzano	2015	8	PP	140,0
22151	Loscorrales	2007	1	PSOE	12,0
22151	Loscorrales	2007	2	PP	64,0
22151	Loscorrales	2007	3	PAR	5,0
22151	Loscorrales	2007	4	CHA	6,0
22151	Loscorrales	2011	1	PP	55,0
22151	Loscorrales	2011	2	PSOE	10,0
22151	Loscorrales	2011	3	PAR	15,0
22151	Loscorrales	2015	5	PAR	4,0
22151	Loscorrales	2015	6	PSOE	18,0
22151	Loscorrales	2015	8	PP	52,0
22155	Monesma y Cajigar	2007	1	PSOE	14,0
22155	Monesma y Cajigar	2007	2	PP	42,0
22155	Monesma y Cajigar	2007	4	CHA	12,0
22155	Monesma y Cajigar	2011	1	PP	40,0
22155	Monesma y Cajigar	2011	2	PSOE	2,0
22155	Monesma y Cajigar	2011	3	PAR	37,0
22155	Monesma y Cajigar	2015	5	PAR	35,0
22155	Monesma y Cajigar	2015	6	PSOE	11,0
22155	Monesma y Cajigar	2015	8	PP	30,0
22156	Monflorite-Lascasas	2007	1	PSOE	113,0
22156	Monflorite-Lascasas	2007	2	PP	52,0
22156	Monflorite-Lascasas	2007	3	PAR	19,0
22156	Monflorite-Lascasas	2007	4	CHA	9,0
22156	Monflorite-Lascasas	2011	1	PP	55,0
22156	Monflorite-Lascasas	2011	2	PSOE	119,0
22156	Monflorite-Lascasas	2011	3	PAR	34,0
22156	Monflorite-Lascasas	2015	5	PAR	65,0
22156	Monflorite-Lascasas	2015	6	PSOE	98,0
22156	Monflorite-Lascasas	2015	8	PP	31,0
22157	Montanuy	2007	1	PSOE	118,0
22157	Montanuy	2007	2	PP	19,0
22157	Montanuy	2007	3	PAR	63,0
22157	Montanuy	2007	4	CHA	44,0
22157	Montanuy	2011	2	PSOE	122,0
22157	Montanuy	2011	3	PAR	69,0
22157	Montanuy	2011	4	CHA	30,0
22157	Montanuy	2015	5	PAR	4,0
22157	Montanuy	2015	6	PSOE	92,0
22157	Montanuy	2015	7	CHA	21,0
22157	Montanuy	2015	8	PP	38,0
22158	Monzón	2007	1	PSOE	3184,0
22158	Monzón	2007	2	PP	3160,0
22158	Monzón	2007	3	PAR	407,0
22158	Monzón	2007	4	CHA	423,0
22158	Monzón	2007	10	IU-A	678,0
22158	Monzón	2011	1	PP	2799,0
