Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2018	50258	Torralbilla	2	653	50
2018	50259	Torrehermosa	1	747	50
2018	50260	Torrelapaja	1	391	50
2018	50261	Torrellas	8	5588	50
2018	50262	Torres de Berrellén	19	20865	50
2018	50263	Torrijo de la Cañada	4	2414	50
2018	50264	Tosos	3	3387	50
2018	50265	Trasmoz	2	1892	50
2018	50266	Trasobares	2	1175	50
2018	50267	Uncastillo	12	6945	50
2018	50268	Undués de Lerda	2	619	50
2018	50269	Urrea de Jalón	4	4916	50
2018	50270	Urriés	2	399	50
2018	50271	Used	4	3163	50
2018	50272	Utebo	93	238880	50
2018	50273	Valdehorna	2	344	50
2018	50274	Val de San Martín	2	745	50
2018	50275	Valmadrid	2	936	50
2018	50276	Valpalmas	4	1416	50
2018	50277	Valtorres	2	736	50
2018	50278	Velilla de Ebro	9	2753	50
2018	50279	Velilla de Jiloca	2	1149	50
2018	50280	Vera de Moncayo	11	8249	50
2018	50281	Vierlas	2	1606	50
2018	50282	Vilueña (La)	2	1011	50
2018	50283	Villadoz	2	1031	50
2018	50284	Villafeliche	3	1931	50
2018	50285	Villafranca de Ebro	16	9691	50
2018	50286	Villalba de Perejil	2	1069	50
2018	50287	Villalengua	4	3724	50
2018	50288	Villanueva de Gállego	44	58105	50
2018	50289	Villanueva de Jiloca	2	596	50
2018	50290	Villanueva de Huerva	6	8151	50
2018	50291	Villar de los Navarros	2	1169	50
2018	50292	Villarreal de Huerva	2	2979	50
2018	50293	Villarroya de la Sierra	7	5368	50
2018	50294	Villarroya del Campo	2	814	50
2018	50295	Vistabella	1	882	50
2018	50296	Zaida (La)	10	5691	50
2018	50297	Zaragoza	2155	9921580	50
2018	50298	Zuera	88	102995	50
2018	50901	Biel	6	1395	50
2018	50902	Marracos	3	934	50
2018	50903	Villamayor de Gállego	55	58760	50
2017	22001	Abiego	6	262472	22
2017	22002	Abizanda	5	2336	22
2017	22003	Adahuesca	6	603	22
2017	22004	Agüero	4	3325	22
2017	22006	Aísa	16	8111	22
2017	22007	Albalate de Cinca	19	19865	22
2017	22008	Albalatillo	6	2707	22
2017	22009	Albelda	14	11638	22
2017	22011	Albero Alto	1	2688	22
2017	22012	Albero Bajo	3	1892	22
2017	22013	Alberuela de Tubo	10	4350	22
2017	22014	Alcalá de Gurrea	6	6272	22
2017	22015	Alcalá del Obispo	6	8017	22
2017	22016	Alcampell	16	10736	22
2017	22017	Alcolea de Cinca	17	20055	22
2017	22018	Alcubierre	10	5317	22
2017	22019	Alerre	3	4834	22
2017	22020	Alfántega	3	2269	22
2017	22021	Almudévar	33	58286	22
2017	22022	Almunia de San Juan	13	11638	22
2017	22023	Almuniente	16	6919	22
2017	22024	Alquézar	9	1086	22
2017	22025	Altorricón	23	23213	22
2017	22027	Angüés	7	9196	22
2017	22028	Ansó	7	9714	22
2017	22029	Antillón	1	3655	22
2017	22032	Aragüés del Puerto	2	2712	22
2017	22035	Arén	12	6152	22
2017	22036	Argavieso	1	2381	22
2017	22037	Arguis	2	2877	22
2017	22039	Ayerbe	14	25936	22
2017	22040	Azanuy-Alins	8	2660	22
2017	22041	Azara	4	679	22
2017	22042	Azlor	3	498	22
2017	22043	Baells	3	1663	22
2017	22044	Bailo	7	6767	22
2017	22045	Baldellou	2	1441	22
2017	22046	Ballobar	11	13136	22
2017	22047	Banastás	3	7003	22
2017	22048	Barbastro	174	61627	22
2017	22049	Barbués	3	1146	22
2017	22050	Barbuñales	3	345	22
2017	22052	Belver de Cinca	14	20603	22
2017	22053	Benabarre	22	21293	22
2017	22054	Benasque	52	39232	22
2017	22055	Berbegal	8	1319	22
2017	22057	Bielsa	14	7947	22
2017	22058	Bierge	14	912	22
2017	22059	Biescas	56	34660	22
2017	22060	Binaced	22	26463	22
2017	22061	Binéfar	140	148748	22
2017	22062	Bisaurri	6	3546	22
2017	22063	Biscarrués	4	4598	22
2017	22064	Blecua y Torres	2	4763	22
2017	22066	Boltaña	44	15780	22
2017	22067	Bonansa	2	1533	22
2017	22068	Borau	2	2146	22
2017	22069	Broto	20	8754	22
2017	22072	Caldearenas	11	5093	22
2017	22074	Campo	8	6995	22
2017	22075	Camporrells	5	2185	22
2017	22076	Canal de Berdún	9	8512	22
2017	22077	Candasnos	7	5063	22
2017	22078	Canfranc	11	12803	22
2017	22079	Capdesaso	3	2320	22
2017	22080	Capella	10	6976	22
2017	22081	Casbas de Huesca	6	6908	22
2017	22082	Castejón del Puente	4	1181	22
2017	22083	Castejón de Monegros	12	7499	22
2017	22084	Castejón de Sos	18	14182	22
2017	22085	Castelflorite	3	1574	22
2017	22086	Castiello de Jaca	9	6013	22
2017	22087	Castigaleu	1	1706	22
2017	22088	Castillazuelo	4	639	22
2017	22089	Castillonroy	7	5289	22
2017	22090	Colungo	2	465	22
2017	22094	Chalamera	2	1720	22
2017	22095	Chía	2	1629	22
2017	22096	Chimillas	6	8748	22
2017	22099	Esplús	13	9691	22
2017	22102	Estada	3	745	22
2017	22103	Estadilla	24	2936	22
2017	22105	Estopiñán del Castillo	6	2722	22
2017	22106	Fago	1	519	22
2017	22109	Fiscal	16	5562	22
2017	22110	Fonz	22	15899	22
2017	22111	Foradada del Toscar	5	3507	22
2017	22112	Fraga	131	203409	22
2017	22113	Fueva (La)	4	10053	22
2017	22114	Gistaín	3	2254	22
2017	22115	Grado (El)	19	1537	22
2017	22116	Grañén	45	24914	22
2017	22117	Graus	77	63802	22
2017	22119	Gurrea de Gállego	24	35674	22
2017	22122	Hoz de Jaca	4	1698	22
2017	22124	Huerto	6	3176	22
2017	22125	Huesca	456	1232618	22
2017	22126	Ibieca	2	2358	22
2017	22127	Igriés	6	16764	22
2017	22128	Ilche	4	767	22
2017	22129	Isábena	10	5098	22
2017	22130	Jaca	70	198240	22
2017	22131	Jasa	4	2311	22
2017	22133	Labuerda	4	2600	22
2017	22135	Laluenga	5	767	22
2017	22136	Lalueza	24	13451	22
2017	22137	Lanaja	34	17001	22
2017	22139	Laperdiguera	2	334	22
2017	22141	Lascellas-Ponzano	4	483	22
2017	22142	Lascuarre	2	2607	22
2017	22143	Laspaúles	8	5098	22
2017	22144	Laspuña	6	4508	22
2017	22149	Loarre	9	7946	22
2017	22150	Loporzano	6	12638	22
2017	22151	Loscorrales	1	2405	22
2017	22155	Monesma y Cajigar	1	1610	22
2017	22156	Monflorite-Lascasas	6	8488	22
2017	22157	Montanuy	31	4274	22
2017	22158	Monzón	203	295220	22
2017	22160	Naval	4	959	22
2017	22162	Novales	2	4173	22
2017	22163	Nueno	12	13039	22
2017	22164	Olvena	2	164	22
2017	22165	Ontiñena	6	8916	22
2017	22167	Osso de Cinca	6	11607	22
2017	22168	Palo	2	395	22
2017	22170	Panticosa	37	18250	22
2017	22172	Peñalba	14	9502	22
2017	22173	Peñas de Riglos (Las)	9	6083	22
2017	22174	Peralta de Alcofea	16	2133	22
2017	22175	Peralta de Calasanz	6	3610	22
2017	22176	Peraltilla	3	716	22
2017	22177	Perarrúa	3	2166	22
2017	22178	Pertusa	1	2712	22
2017	22181	Piracés	1	2429	22
2017	22182	Plan	8	4920	22
2017	22184	Poleñino	6	2886	22
2017	22186	Pozán de Vero	5	741	22
2017	22187	Puebla de Castro (La)	6	7264	22
2017	22188	Puente de Montañana	5	1974	22
2017	22189	Puértolas	10	3505	22
2017	22193	Pueyo de Santa Cruz	6	5490	22
2017	22195	Quicena	5	6743	22
2017	22197	Robres	14	7858	22
2017	22199	Sabiñánigo	181	220435	22
2017	22200	Sahún	8	5807	22
2017	22201	Salas Altas	4	1126	22
2017	22202	Salas Bajas	3	614	22
2017	22203	Salillas	1	2311	22
2017	22204	Sallent de Gállego	82	34448	22
2017	22205	San Esteban de Litera	11	7885	22
2017	22206	Sangarrén	7	3066	22
2017	22207	San Juan de Plan	5	2369	22
2017	22208	Santa Cilia	5	5164	22
2017	22209	Santa Cruz de la Serós	4	4386	22
2017	22212	Santaliestra y San Quílez	2	1821	22
2017	22213	Sariñena	96	57838	22
2017	22214	Secastilla	5	2798	22
2017	22215	Seira	7	2779	22
2017	22217	Sena	10	7002	22
2017	22218	Senés de Alcubierre	2	621	22
2017	22220	Sesa	2	4244	22
2017	22221	Sesué	5	1974	22
2017	22222	Siétamo	12	16033	22
2017	22223	Sopeira	5	1821	22
2017	22225	Tamarite de Litera	56	55531	22
2017	22226	Tardienta	29	13327	22
2017	22227	Tella-Sin	7	3998	22
2017	22228	Tierz	8	17519	22
2017	22229	Tolva	5	2568	22
2017	22230	Torla-Ordesa	22	5019	22
2017	22232	Torralba de Aragón	6	1478	22
2017	22233	Torre la Ribera	10	1974	22
2017	22234	Torrente de Cinca	11	18422	22
2017	22235	Torres de Alcanadre	2	356	22
2017	22236	Torres de Barbués	11	3881	22
2017	22239	Tramaced	1	2664	22
2017	22242	Valfarta	2	967	22
2017	22243	Valle de Bardají	4	652	22
2017	22244	Valle de Lierp	4	997	22
2017	22245	Velilla de Cinca	5	7038	22
2017	22246	Beranuy	4	1687	22
2017	22247	Viacamp y Litera	3	843	22
2017	22248	Vicién	2	2853	22
2017	22249	Villanova	5	3105	22
2017	22250	Villanúa	16	10398	22
2017	22251	Villanueva de Sigena	13	5828	22
2017	22252	Yebra de Basa	4	3301	22
2017	22253	Yésero	2	1344	22
2017	22254	Zaidín	17	28389	22
2017	22901	Valle de Hecho	13	20725	22
2017	22902	Puente la Reina de Jaca	8	6413	22
2017	22903	San Miguel del Cinca	15	14305	22
2017	22904	Sotonera (La)	11	22517	22
2017	22905	Lupiñén-Ortilla	9	8017	22
2017	22906	Santa María de Dulcis	5	821	22
2017	22907	Aínsa-Sobrarbe	72	35755	22
2017	22908	Hoz y Costeán	3	788	22
2017	22909	Vencillón	10	6555	22
2017	44001	Ababuj	1	616	44
2017	44002	Abejuela	2	454	44
2017	44003	Aguatón	1	154	44
2017	44004	Aguaviva	10	6790	44
2017	44005	Aguilar del Alfambra	1	519	44
2017	44006	Alacón	10	3583	44
2017	44007	Alba	1	1588	44
2017	44008	Albalate del Arzobispo	29	25437	44
2017	44009	Albarracín	4	8542	44
2017	44010	Albentosa	3	2164	44
2017	44011	Alcaine	1	567	44
2017	44012	Alcalá de la Selva	5	3226	44
2017	44013	Alcañiz	156	263120	44
2017	44014	Alcorisa	36	41061	44
2017	44016	Alfambra	4	4603	44
2017	44017	Aliaga	2	2820	44
2017	44018	Almohaja	1	154	44
2017	44019	Alobras	1	511	44
2017	44020	Alpeñés	1	186	44
2017	44021	Allepuz	1	1037	44
2017	44022	Alloza	10	7732	44
2017	44023	Allueva	1	349	44
2017	44024	Anadón	1	219	44
2017	44025	Andorra	90	101145	44
2017	44026	Arcos de las Salinas	2	859	44
2017	44027	Arens de Lledó	3	4248	44
2017	44028	Argente	1	1678	44
2017	44029	Ariño	10	9479	44
2017	44031	Azaila	6	1346	44
2017	44032	Bádenas	2	229	44
2017	44033	Báguena	5	3800	44
2017	44034	Bañón	2	1900	44
2017	44035	Barrachina	2	1551	44
2017	44036	Bea	1	421	44
2017	44037	Beceite	14	11242	44
2017	44038	Belmonte de San José	4	1469	44
2017	44039	Bello	4	2947	44
2017	44040	Berge	3	3062	44
2017	44041	Bezas	1	527	44
2017	44042	Blancas	2	1768	44
2017	44043	Blesa	1	819	44
2017	44044	Bordón	1	924	44
2017	44045	Bronchales	4	3380	44
2017	44046	Bueña	1	637	44
2017	44047	Burbáguena	3	3055	44
2017	44048	Cabra de Mora	2	551	44
2017	44049	Calaceite	13	20820	44
2017	44050	Calamocha	94	52533	44
2017	44051	Calanda	48	47481	44
2017	44052	Calomarde	1	648	44
2017	44053	Camañas	1	1054	44
2017	44055	Camarillas	1	762	44
2017	44056	Caminreal	10	7661	44
2017	44059	Cantavieja	5	5770	44
2017	44060	Cañada de Benatanduz	1	332	44
2017	44061	Cañada de Verich (La)	2	1160	44
2017	44062	Cañada Vellida	1	284	44
2017	44063	Cañizar del Olivar	1	762	44
2017	44064	Cascante del Río	1	600	44
2017	44065	Castejón de Tornos	1	746	44
2017	44066	Castel de Cabra	1	973	44
2017	44067	Castelnou	5	1740	44
2017	44068	Castelserás	15	10210	44
2017	44070	Castellar (El)	2	454	44
2017	44071	Castellote	11	5722	44
2017	44074	Cedrillas	5	5017	44
2017	44075	Celadas	2	3266	44
2017	44076	Cella	12	21663	44
2017	44077	Cerollera (La)	4	1185	44
2017	44080	Codoñera (La)	8	4543	44
2017	44082	Corbalán	1	883	44
2017	44084	Cortes de Aragón	1	511	44
2017	44085	Cosa	2	661	44
2017	44086	Cretas	12	11101	44
2017	44087	Crivillén	10	912	44
2017	44088	Cuba (La)	1	308	44
2017	44089	Cubla	1	421	44
2017	44090	Cucalón	2	1155	44
2017	44092	Cuervo (El)	1	721	44
2017	44093	Cuevas de Almudén	1	1143	44
2017	44094	Cuevas Labradas	1	1029	44
2017	44096	Ejulve	10	2427	44
2017	44097	Escorihuela	1	1232	44
2017	44099	Escucha	5	7732	44
2017	44100	Estercuel	10	3044	44
2017	44101	Ferreruela de Huerva	4	806	44
2017	44102	Fonfría	1	373	44
2017	44103	Formiche Alto	2	1329	44
2017	44105	Fórnoles	1	1723	44
2017	44106	Fortanete	1	1653	44
2017	44107	Foz-Calanda	4	3259	44
2017	44108	Fresneda (La)	9	9418	44
2017	44109	Frías de Albarracín	1	1054	44
2017	44110	Fuenferrada	1	454	44
2017	44111	Fuentes Calientes	1	851	44
2017	44112	Fuentes Claras	9	5941	44
2017	44113	Fuentes de Rubielos	2	924	44
2017	44114	Fuentespalda	5	5831	44
2017	44115	Galve	2	1289	44
2017	44116	Gargallo	10	1310	44
2017	44117	Gea de Albarracín	4	3031	44
2017	44118	Ginebrosa (La)	5	2457	44
2017	44119	Griegos	1	1297	44
2017	44120	Guadalaviar	2	1986	44
2017	44121	Gúdar	2	592	44
2017	44122	Híjar	25	21894	44
2017	44123	Hinojosa de Jarque	2	1062	44
2017	44124	Hoz de la Vieja (La)	0	640	44
2017	44125	Huesa del Común	1	559	44
2017	44126	Iglesuela del Cid (La)	2	3436	44
2017	44127	Jabaloyas	4	624	44
2017	44128	Jarque de la Val	1	600	44
2017	44129	Jatiel	3	533	44
2017	44130	Jorcas	1	308	44
2017	44131	Josa	1	276	44
2017	44132	Lagueruela	2	950	44
2017	44133	Lanzuela	1	325	44
2017	44135	Libros	1	916	44
2017	44136	Lidón	1	446	44
2017	44137	Linares de Mora	3	2164	44
2017	44138	Loscos	3	1660	44
2017	44141	Lledó	5	3266	44
2017	44142	Maicas	1	284	44
2017	44143	Manzanera	11	4068	44
2017	44144	Martín del Río	4	3477	44
2017	44145	Mas de las Matas	18	16074	44
2017	44146	Mata de los Olmos (La)	3	3247	44
2017	44147	Mazaleón	6	10821	44
2017	44148	Mezquita de Jarque	1	883	44
2017	44149	Mirambel	1	989	44
2017	44150	Miravete de la Sierra	0	227	44
2017	44151	Molinos	3	2034	44
2017	44152	Monforte de Moyuela	1	794	44
2017	44153	Monreal del Campo	47	30380	44
2017	44154	Monroyo	9	6773	44
2017	44155	Montalbán	7	10382	44
2017	44156	Monteagudo del Castillo	1	421	44
2017	44157	Monterde de Albarracín	1	535	44
2017	44158	Mora de Rubielos	12	12756	44
2017	44159	Moscardón	1	454	44
2017	44160	Mosqueruela	8	4709	44
2017	44161	Muniesa	4	5098	44
2017	44163	Noguera de Albarracín	1	1183	44
2017	44164	Nogueras	2	349	44
2017	44165	Nogueruelas	3	1734	44
2017	44167	Obón	1	357	44
2017	44168	Odón	4	2706	44
2017	44169	Ojos Negros	6	4871	44
2017	44171	Olba	7	1864	44
2017	44172	Oliete	10	4688	44
2017	44173	Olmos (Los)	3	1568	44
2017	44174	Orihuela del Tremedal	5	4085	44
2017	44175	Orrios	1	1078	44
2017	44176	Palomar de Arroyos	1	1410	44
2017	44177	Pancrudo	4	940	44
2017	44178	Parras de Castellote (Las)	3	704	44
2017	44179	Peñarroya de Tastavins	9	9318	44
2017	44180	Peracense	3	902	44
2017	44181	Peralejos	1	697	44
2017	44182	Perales del Alfambra	2	1840	44
2017	44183	Pitarque	3	738	44
2017	44184	Plou	1	397	44
2017	44185	Pobo (El)	1	1070	44
2017	44187	Portellada (La)	3	4809	44
2017	44189	Pozondón	1	486	44
2017	44190	Pozuel del Campo	2	866	44
2017	44191	Puebla de Híjar (La)	23	11811	44
2017	44192	Puebla de Valverde (La)	7	3728	44
2017	44193	Puertomingalvo	3	908	44
2017	44194	Ráfales	2	2765	44
2017	44195	Rillo	2	746	44
2017	44196	Riodeva	1	1224	44
2017	44197	Ródenas	1	519	44
2017	44198	Royuela	1	1742	44
2017	44199	Rubiales	1	405	44
2017	44200	Rubielos de la Cérida	1	469	44
2017	44201	Rubielos de Mora	9	5333	44
2017	44203	Salcedillo	1	138	44
2017	44204	Saldón	1	211	44
2017	44205	Samper de Calanda	15	10731	44
2017	44206	San Agustín	3	1070	44
2017	44207	San Martín del Río	3	1960	44
2017	44208	Santa Cruz de Nogueras	2	481	44
2017	44209	Santa Eulalia	7	8583	44
2017	44210	Sarrión	11	9117	44
2017	44211	Segura de los Baños	1	357	44
2017	44212	Seno	3	506	44
2017	44213	Singra	1	962	44
2017	44215	Terriente	2	1402	44
2017	44216	Teruel	137	316560	44
2017	44217	Toril y Masegoso	1	243	44
2017	44218	Tormón	1	276	44
2017	44219	Tornos	3	2742	44
2017	44220	Torralba de los Sisones	3	1960	44
2017	44221	Torrecilla de Alcañiz	10	5235	44
2017	44222	Torrecilla del Rebollar	4	1648	44
2017	44223	Torre de Arcas	1	1623	44
2017	44224	Torre de las Arcas	1	235	44
2017	44225	Torre del Compte	5	2585	44
2017	44226	Torrelacárcel	1	1426	44
2017	44227	Torre los Negros	1	1046	44
2017	44228	Torremocha de Jiloca	1	891	44
2017	44229	Torres de Albarracín	1	1451	44
2017	44230	Torrevelilla	4	2506	44
2017	44231	Torrijas	2	365	44
2017	44232	Torrijo del Campo	5	5556	44
2017	44234	Tramacastiel	2	535	44
2017	44235	Tramacastilla	1	875	44
2017	44236	Tronchón	1	543	44
2017	44237	Urrea de Gaén	7	6032	44
2017	44238	Utrillas	15	24767	44
2017	44239	Valacloche	1	186	44
2017	44240	Valbona	2	1507	44
2017	44241	Valdealgorfa	8	7963	44
2017	44243	Valdecuenca	1	276	44
2017	44244	Valdelinares	1	729	44
2017	44245	Valdeltormo	5	5931	44
2017	44246	Valderrobres	41	46309	44
2017	44247	Valjunquera	10	7274	44
2017	44249	Vallecillo (El)	1	478	44
2017	44250	Veguillas de la Sierra	1	154	44
2017	44251	Villafranca del Campo	5	3608	44
2017	44252	Villahermosa del Campo	2	1191	44
2017	44256	Villanueva del Rebollar de la Sierra	1	397	44
2017	44257	Villar del Cobo	1	1524	44
2017	44258	Villar del Salz	1	842	44
2017	44260	Villarluengo	2	1426	44
2017	44261	Villarquemado	5	6994	44
2017	44262	Villarroya de los Pinares	1	1297	44
2017	44263	Villastar	2	4077	44
2017	44264	Villel	2	2739	44
2017	44265	Vinaceite	8	3327	44
2017	44266	Visiedo	1	1118	44
2017	44267	Vivel del Río Martín	1	632	44
2017	44268	Zoma (La)	1	130	44
2017	50001	Abanto	2	1065	50
2017	50002	Acered	3	2254	50
2017	50003	Agón	6	19814	50
2017	50004	Aguarón	7	10555	50
2017	50005	Aguilón	3	3800	50
2017	50006	Ainzón	26	18281	50
2017	50007	Aladrén	1	739	50
2017	50008	Alagón	93	91583	50
2017	50009	Alarba	2	1376	50
2017	50010	Alberite de San Juan	4	1287	50
2017	50011	Albeta	5	2237	50
2017	50012	Alborge	3	1138	50
2017	50013	Alcalá de Ebro	5	3419	50
2017	50014	Alcalá de Moncayo	2	3272	50
2017	50015	Alconchel de Ariza	2	763	50
2017	50016	Aldehuela de Liestos	2	536	50
2017	50017	Alfajarín	38	119320	50
2017	50018	Alfamén	16	22555	50
2017	50019	Alforque	2	595	50
2017	50020	Alhama de Aragón	12	10384	50
2017	50021	Almochuel	1	328	50
2017	50022	Almolda (La)	12	8024	50
2017	50023	Almonacid de la Cuba	3	1639	50
2017	50024	Almonacid de la Sierra	9	7853	50
2017	50025	Almunia de Doña Godina (La)	71	85930	50
2017	50026	Alpartir	9	6111	50
2017	50027	Ambel	5	4120	50
2017	50028	Anento	3	1021	50
2017	50029	Aniñón	9	7432	50
2017	50030	Añón de Moncayo	4	3684	50
2017	50031	Aranda de Moncayo	3	1682	50
2017	50032	Arándiga	5	3184	50
2017	50033	Ardisa	5	664	50
2017	50034	Ariza	13	11439	50
2017	50035	Artieda	2	1863	50
2017	50036	Asín	2	978	50
2017	50037	Atea	3	1324	50
2017	50038	Ateca	21	18639	50
2017	50039	Azuara	9	3617	50
2017	50040	Badules	3	890	50
2017	50041	Bagüés	2	111	50
2017	50042	Balconchán	2	142	50
2017	50043	Bárboles	5	4238	50
2017	50044	Bardallur	5	3039	50
2017	50045	Belchite	20	9790	50
2017	50046	Belmonte de Gracián	3	2119	50
2017	50047	Berdejo	1	522	50
2017	50048	Berrueco	2	354	50
2017	50050	Bijuesca	2	994	50
2017	50051	Biota	18	8958	50
2017	50052	Bisimbre	3	1641	50
2017	50053	Boquiñeni	12	11076	50
2017	50054	Bordalba	1	593	50
2017	50055	Borja	97	79739	50
2017	50056	Botorrita	8	5016	50
2017	50057	Brea de Aragón	21	15315	50
2017	50058	Bubierca	1	693	50
2017	50059	Bujaraloz	25	13755	50
2017	50060	Bulbuente	9	3653	50
2017	50061	Bureta	10	3814	50
2017	50062	Burgo de Ebro (El)	23	25840	50
2017	50063	Buste (El)	2	1197	50
2017	50064	Cabañas de Ebro	8	6604	50
2017	50065	Cabolafuente	1	351	50
2017	50066	Cadrete	58	37494	50
2017	50067	Calatayud	253	357020	50
2017	50068	Calatorao	34	31604	50
2017	50069	Calcena	2	651	50
2017	50070	Calmarza	1	713	50
2017	50071	Campillo de Aragón	2	1426	50
2017	50072	Carenas	3	1727	50
2017	50073	Cariñena	42	52065	50
2017	50074	Caspe	85	122094	50
2017	50075	Castejón de Alarba	2	854	50
2017	50076	Castejón de las Armas	2	914	50
2017	50077	Castejón de Valdejasa	6	2085	50
2017	50078	Castiliscar	5	2435	50
2017	50079	Cervera de la Cañada	4	3063	50
2017	50080	Cerveruela	2	344	50
2017	50081	Cetina	8	6176	50
2017	50082	Cimballa	2	1095	50
2017	50083	Cinco Olivas	3	1128	50
2017	50084	Clarés de Ribota	2	803	50
2017	50085	Codo	3	1143	50
2017	50086	Codos	3	2270	50
2017	50087	Contamina	1	351	50
2017	50088	Cosuenda	4	5908	50
2017	50089	Cuarte de Huerva	109	129059	50
2017	50090	Cubel	3	1769	50
2017	50091	Cuerlas (Las)	2	445	50
2017	50092	Chiprana	5	6183	50
2017	50093	Chodes	3	1396	50
2017	50094	Daroca	23	21098	50
2017	50095	Ejea de los Caballeros	188	198459	50
2017	50096	Embid de Ariza	1	412	50
2017	50098	Encinacorba	3	3154	50
2017	50099	Épila	44	49735	50
2017	50100	Erla	8	3358	50
2017	50101	Escatrón	21	10963	50
2017	50102	Fabara	12	15156	50
2017	50104	Farlete	8	5579	50
2017	50105	Fayón	8	4531	50
2017	50106	Fayos (Los)	3	2749	50
2017	50107	Figueruelas	21	15834	50
2017	50108	Fombuena	2	546	50
2017	50109	Frago (El)	2	932	50
2017	50110	Frasno (El)	5	4007	50
2017	50111	Fréscano	7	3235	50
2017	50113	Fuendejalón	16	12649	50
2017	50114	Fuendetodos	2	791	50
2017	50115	Fuentes de Ebro	55	57000	50
2017	50116	Fuentes de Jiloca	3	2701	50
2017	50117	Gallocanta	3	1537	50
2017	50118	Gallur	49	34189	50
2017	50119	Gelsa	14	11261	50
2017	50120	Godojos	1	532	50
2017	50121	Gotor	5	2947	50
2017	50122	Grisel	1	1328	50
2017	50123	Grisén	11	8086	50
2017	50124	Herrera de los Navarros	7	5418	50
2017	50125	Ibdes	6	4308	50
2017	50126	Illueca	35	28108	50
2017	50128	Isuerre	2	295	50
2017	50129	Jaraba	4	3163	50
2017	50130	Jarque de Moncayo	6	4132	50
2017	50131	Jaulín	7	2606	50
2017	50132	Joyosa (La)	15	13416	50
2017	50133	Lagata	2	791	50
2017	50134	Langa del Castillo	3	1355	50
2017	50135	Layana	2	932	50
2017	50136	Lécera	10	4559	50
2017	50137	Leciñena	23	16780	50
2017	50138	Lechón	2	516	50
2017	50139	Letux	5	2198	50
2017	50140	Litago	4	3198	50
2017	50141	Lituénigo	3	2207	50
2017	50142	Lobera de Onsella	2	295	50
2017	50143	Longares	8	12139	50
2017	50144	Longás	2	323	50
2017	50146	Lucena de Jalón	4	2558	50
2017	50147	Luceni	17	12857	50
2017	50148	Luesia	8	2970	50
2017	50149	Luesma	2	354	50
2017	50150	Lumpiaque	12	9686	50
2017	50151	Luna	11	6762	50
