Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Edad (grupos quinquenales)	Número de contratos
Octubre 2008	200810	12	Tarazona y el Moncayo	Mujeres	35-39	21
Octubre 2008	200810	12	Tarazona y el Moncayo	Hombres	40-44	21
Octubre 2008	200810	12	Tarazona y el Moncayo	Mujeres	40-44	17
Octubre 2008	200810	12	Tarazona y el Moncayo	Hombres	45-49	19
Octubre 2008	200810	12	Tarazona y el Moncayo	Mujeres	45-49	18
Octubre 2008	200810	12	Tarazona y el Moncayo	Hombres	50-54	4
Octubre 2008	200810	12	Tarazona y el Moncayo	Mujeres	50-54	5
Octubre 2008	200810	12	Tarazona y el Moncayo	Hombres	55-59	2
Octubre 2008	200810	12	Tarazona y el Moncayo	Mujeres	55-59	2
Octubre 2008	200810	12	Tarazona y el Moncayo	Hombres	60-64	4
Octubre 2008	200810	13	Campo de Borja	Hombres	16-19	39
Octubre 2008	200810	13	Campo de Borja	Mujeres	16-19	23
Octubre 2008	200810	13	Campo de Borja	Hombres	20-24	75
Octubre 2008	200810	13	Campo de Borja	Mujeres	20-24	44
Octubre 2008	200810	13	Campo de Borja	Hombres	25-29	98
Octubre 2008	200810	13	Campo de Borja	Mujeres	25-29	42
Octubre 2008	200810	13	Campo de Borja	Hombres	30-34	91
Octubre 2008	200810	13	Campo de Borja	Mujeres	30-34	30
Octubre 2008	200810	13	Campo de Borja	Hombres	35-39	102
Octubre 2008	200810	13	Campo de Borja	Mujeres	35-39	37
Octubre 2008	200810	13	Campo de Borja	Hombres	40-44	58
Octubre 2008	200810	13	Campo de Borja	Mujeres	40-44	28
Octubre 2008	200810	13	Campo de Borja	Hombres	45-49	43
Octubre 2008	200810	13	Campo de Borja	Mujeres	45-49	21
Octubre 2008	200810	13	Campo de Borja	Hombres	50-54	28
Octubre 2008	200810	13	Campo de Borja	Mujeres	50-54	13
Octubre 2008	200810	13	Campo de Borja	Hombres	55-59	7
Octubre 2008	200810	13	Campo de Borja	Mujeres	55-59	6
Octubre 2008	200810	13	Campo de Borja	Hombres	60-64	1
Octubre 2008	200810	13	Campo de Borja	Hombres	Más de 64	4
Octubre 2008	200810	14	Aranda	Hombres	16-19	3
Octubre 2008	200810	14	Aranda	Mujeres	16-19	7
Octubre 2008	200810	14	Aranda	Hombres	20-24	10
Octubre 2008	200810	14	Aranda	Mujeres	20-24	8
Octubre 2008	200810	14	Aranda	Hombres	25-29	6
Octubre 2008	200810	14	Aranda	Mujeres	25-29	14
Octubre 2008	200810	14	Aranda	Hombres	30-34	8
Octubre 2008	200810	14	Aranda	Mujeres	30-34	9
Octubre 2008	200810	14	Aranda	Hombres	35-39	24
Octubre 2008	200810	14	Aranda	Mujeres	35-39	14
Octubre 2008	200810	14	Aranda	Hombres	40-44	11
Octubre 2008	200810	14	Aranda	Mujeres	40-44	10
Octubre 2008	200810	14	Aranda	Hombres	45-49	18
Octubre 2008	200810	14	Aranda	Mujeres	45-49	12
Octubre 2008	200810	14	Aranda	Hombres	50-54	13
Octubre 2008	200810	14	Aranda	Mujeres	50-54	4
Octubre 2008	200810	14	Aranda	Hombres	55-59	7
Octubre 2008	200810	14	Aranda	Mujeres	55-59	2
Octubre 2008	200810	14	Aranda	Mujeres	60-64	1
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	16-19	33
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	16-19	10
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	20-24	65
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	20-24	44
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	25-29	73
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	25-29	48
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	30-34	90
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	30-34	57
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	35-39	67
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	35-39	42
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	40-44	57
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	40-44	40
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	45-49	28
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	45-49	38
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	50-54	16
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	50-54	12
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	55-59	13
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	55-59	11
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	60-64	18
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	60-64	5
Octubre 2008	200810	15	Ribera Alta del Ebro	Hombres	Más de 64	1
Octubre 2008	200810	15	Ribera Alta del Ebro	Mujeres	Más de 64	1
Octubre 2008	200810	16	Valdejalón	Hombres	16-19	25
Octubre 2008	200810	16	Valdejalón	Mujeres	16-19	19
Octubre 2008	200810	16	Valdejalón	Hombres	20-24	77
Octubre 2008	200810	16	Valdejalón	Mujeres	20-24	63
Octubre 2008	200810	16	Valdejalón	Hombres	25-29	85
Octubre 2008	200810	16	Valdejalón	Mujeres	25-29	68
Octubre 2008	200810	16	Valdejalón	Hombres	30-34	91
Octubre 2008	200810	16	Valdejalón	Mujeres	30-34	74
Octubre 2008	200810	16	Valdejalón	Hombres	35-39	86
Octubre 2008	200810	16	Valdejalón	Mujeres	35-39	49
Octubre 2008	200810	16	Valdejalón	Hombres	40-44	55
Octubre 2008	200810	16	Valdejalón	Mujeres	40-44	35
Octubre 2008	200810	16	Valdejalón	Hombres	45-49	34
Octubre 2008	200810	16	Valdejalón	Mujeres	45-49	36
Octubre 2008	200810	16	Valdejalón	Hombres	50-54	27
Octubre 2008	200810	16	Valdejalón	Mujeres	50-54	13
Octubre 2008	200810	16	Valdejalón	Hombres	55-59	11
Octubre 2008	200810	16	Valdejalón	Mujeres	55-59	11
Octubre 2008	200810	16	Valdejalón	Hombres	60-64	6
Octubre 2008	200810	16	Valdejalón	Mujeres	60-64	1
Octubre 2008	200810	17	Central	Hombres	16-19	736
Octubre 2008	200810	17	Central	Mujeres	16-19	829
Octubre 2008	200810	17	Central	Hombres	20-24	2459
Octubre 2008	200810	17	Central	Mujeres	20-24	2994
Octubre 2008	200810	17	Central	Hombres	25-29	2305
Octubre 2008	200810	17	Central	Mujeres	25-29	2591
Octubre 2008	200810	17	Central	Hombres	30-34	2005
Octubre 2008	200810	17	Central	Mujeres	30-34	1804
Octubre 2008	200810	17	Central	Hombres	35-39	1498
Octubre 2008	200810	17	Central	Mujeres	35-39	1571
Octubre 2008	200810	17	Central	Hombres	40-44	1048
Octubre 2008	200810	17	Central	Mujeres	40-44	1447
Octubre 2008	200810	17	Central	Hombres	45-49	792
Octubre 2008	200810	17	Central	Mujeres	45-49	1163
Octubre 2008	200810	17	Central	Hombres	50-54	416
Octubre 2008	200810	17	Central	Mujeres	50-54	777
Octubre 2008	200810	17	Central	Hombres	55-59	208
Octubre 2008	200810	17	Central	Mujeres	55-59	337
Octubre 2008	200810	17	Central	Hombres	60-64	176
Octubre 2008	200810	17	Central	Mujeres	60-64	148
Octubre 2008	200810	17	Central	Hombres	Más de 64	28
Octubre 2008	200810	17	Central	Mujeres	Más de 64	7
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	16-19	10
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	16-19	8
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	20-24	22
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	20-24	18
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	25-29	26
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	25-29	16
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	30-34	43
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	30-34	17
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	35-39	29
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	35-39	13
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	40-44	34
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	40-44	23
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	45-49	17
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	45-49	11
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	50-54	8
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	50-54	9
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	55-59	10
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	55-59	3
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	60-64	4
Octubre 2008	200810	18	Ribera Baja del Ebro	Mujeres	60-64	2
Octubre 2008	200810	18	Ribera Baja del Ebro	Hombres	Más de 64	2
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	16-19	20
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	16-19	9
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	20-24	41
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	20-24	33
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	25-29	51
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	25-29	26
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	30-34	66
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	30-34	26
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	35-39	29
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	35-39	26
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	40-44	40
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	40-44	13
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	45-49	26
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	45-49	13
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	50-54	18
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	50-54	8
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	55-59	10
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	55-59	7
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	60-64	8
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	60-64	2
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Más de 64	2
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	16-19	35
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	16-19	17
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	20-24	68
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	20-24	66
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	25-29	80
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	25-29	68
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	30-34	80
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	30-34	54
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	35-39	63
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	35-39	61
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	40-44	48
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	40-44	54
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	45-49	41
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	45-49	35
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	50-54	22
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	50-54	15
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	55-59	10
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	55-59	11
Octubre 2008	200810	20	Comunidad de Calatayud	Hombres	60-64	7
Octubre 2008	200810	20	Comunidad de Calatayud	Mujeres	60-64	2
Octubre 2008	200810	21	Campo de Cariñena	Hombres	16-19	38
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	16-19	6
Octubre 2008	200810	21	Campo de Cariñena	Hombres	20-24	131
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	20-24	32
Octubre 2008	200810	21	Campo de Cariñena	Hombres	25-29	145
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	25-29	41
Octubre 2008	200810	21	Campo de Cariñena	Hombres	30-34	198
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	30-34	30
Octubre 2008	200810	21	Campo de Cariñena	Hombres	35-39	183
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	35-39	31
Octubre 2008	200810	21	Campo de Cariñena	Hombres	40-44	95
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	40-44	41
Octubre 2008	200810	21	Campo de Cariñena	Hombres	45-49	84
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	45-49	12
Octubre 2008	200810	21	Campo de Cariñena	Hombres	50-54	43
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	50-54	16
Octubre 2008	200810	21	Campo de Cariñena	Hombres	55-59	29
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	55-59	4
Octubre 2008	200810	21	Campo de Cariñena	Hombres	60-64	11
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	60-64	1
Octubre 2008	200810	21	Campo de Cariñena	Hombres	Más de 64	2
Octubre 2008	200810	21	Campo de Cariñena	Mujeres	Más de 64	1
Octubre 2008	200810	22	Campo de Belchite	Hombres	16-19	1
Octubre 2008	200810	22	Campo de Belchite	Hombres	20-24	3
Octubre 2008	200810	22	Campo de Belchite	Mujeres	20-24	1
Octubre 2008	200810	22	Campo de Belchite	Hombres	25-29	5
Octubre 2008	200810	22	Campo de Belchite	Mujeres	25-29	4
Octubre 2008	200810	22	Campo de Belchite	Hombres	30-34	5
Octubre 2008	200810	22	Campo de Belchite	Mujeres	30-34	2
Octubre 2008	200810	22	Campo de Belchite	Hombres	35-39	8
Octubre 2008	200810	22	Campo de Belchite	Mujeres	35-39	3
Octubre 2008	200810	22	Campo de Belchite	Hombres	40-44	4
Octubre 2008	200810	22	Campo de Belchite	Mujeres	40-44	4
Octubre 2008	200810	22	Campo de Belchite	Hombres	45-49	3
Octubre 2008	200810	22	Campo de Belchite	Mujeres	45-49	4
Octubre 2008	200810	22	Campo de Belchite	Hombres	50-54	2
Octubre 2008	200810	22	Campo de Belchite	Mujeres	55-59	2
Octubre 2008	200810	22	Campo de Belchite	Hombres	60-64	2
Octubre 2008	200810	22	Campo de Belchite	Hombres	Más de 64	1
Octubre 2008	200810	23	Bajo Martín	Hombres	16-19	3
Octubre 2008	200810	23	Bajo Martín	Mujeres	16-19	2
Octubre 2008	200810	23	Bajo Martín	Hombres	20-24	19
Octubre 2008	200810	23	Bajo Martín	Mujeres	20-24	11
Octubre 2008	200810	23	Bajo Martín	Hombres	25-29	15
Octubre 2008	200810	23	Bajo Martín	Mujeres	25-29	10
Octubre 2008	200810	23	Bajo Martín	Hombres	30-34	14
Octubre 2008	200810	23	Bajo Martín	Mujeres	30-34	3
Octubre 2008	200810	23	Bajo Martín	Hombres	35-39	11
Octubre 2008	200810	23	Bajo Martín	Mujeres	35-39	8
Octubre 2008	200810	23	Bajo Martín	Hombres	40-44	7
Octubre 2008	200810	23	Bajo Martín	Mujeres	40-44	10
Octubre 2008	200810	23	Bajo Martín	Hombres	45-49	7
Octubre 2008	200810	23	Bajo Martín	Mujeres	45-49	6
Octubre 2008	200810	23	Bajo Martín	Hombres	50-54	5
Octubre 2008	200810	23	Bajo Martín	Mujeres	50-54	8
Octubre 2008	200810	23	Bajo Martín	Hombres	55-59	2
Octubre 2008	200810	23	Bajo Martín	Mujeres	55-59	1
Octubre 2008	200810	23	Bajo Martín	Hombres	60-64	1
Octubre 2008	200810	24	Campo de Daroca	Hombres	16-19	1
Octubre 2008	200810	24	Campo de Daroca	Mujeres	16-19	2
Octubre 2008	200810	24	Campo de Daroca	Hombres	20-24	9
Octubre 2008	200810	24	Campo de Daroca	Mujeres	20-24	3
Octubre 2008	200810	24	Campo de Daroca	Hombres	25-29	10
Octubre 2008	200810	24	Campo de Daroca	Mujeres	25-29	7
Octubre 2008	200810	24	Campo de Daroca	Hombres	30-34	11
Octubre 2008	200810	24	Campo de Daroca	Mujeres	30-34	3
Octubre 2008	200810	24	Campo de Daroca	Hombres	35-39	8
Octubre 2008	200810	24	Campo de Daroca	Mujeres	35-39	6
Octubre 2008	200810	24	Campo de Daroca	Hombres	40-44	3
Octubre 2008	200810	24	Campo de Daroca	Mujeres	40-44	2
Octubre 2008	200810	24	Campo de Daroca	Hombres	45-49	3
Octubre 2008	200810	24	Campo de Daroca	Mujeres	45-49	7
Octubre 2008	200810	24	Campo de Daroca	Hombres	50-54	1
Octubre 2008	200810	24	Campo de Daroca	Mujeres	50-54	2
Octubre 2008	200810	24	Campo de Daroca	Hombres	60-64	2
Octubre 2008	200810	24	Campo de Daroca	Mujeres	60-64	1
Octubre 2008	200810	25	Jiloca	Hombres	16-19	3
Octubre 2008	200810	25	Jiloca	Mujeres	16-19	2
Octubre 2008	200810	25	Jiloca	Hombres	20-24	16
Octubre 2008	200810	25	Jiloca	Mujeres	20-24	10
Octubre 2008	200810	25	Jiloca	Hombres	25-29	18
Octubre 2008	200810	25	Jiloca	Mujeres	25-29	14
Octubre 2008	200810	25	Jiloca	Hombres	30-34	22
Octubre 2008	200810	25	Jiloca	Mujeres	30-34	10
Octubre 2008	200810	25	Jiloca	Hombres	35-39	19
Octubre 2008	200810	25	Jiloca	Mujeres	35-39	10
Octubre 2008	200810	25	Jiloca	Hombres	40-44	11
Octubre 2008	200810	25	Jiloca	Mujeres	40-44	12
Octubre 2008	200810	25	Jiloca	Hombres	45-49	10
Octubre 2008	200810	25	Jiloca	Mujeres	45-49	12
Octubre 2008	200810	25	Jiloca	Hombres	50-54	9
Octubre 2008	200810	25	Jiloca	Mujeres	50-54	3
Octubre 2008	200810	25	Jiloca	Hombres	55-59	8
Octubre 2008	200810	25	Jiloca	Mujeres	55-59	4
Octubre 2008	200810	25	Jiloca	Hombres	60-64	2
Octubre 2008	200810	26	Cuencas Mineras	Hombres	16-19	6
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	16-19	2
Octubre 2008	200810	26	Cuencas Mineras	Hombres	20-24	12
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	20-24	9
Octubre 2008	200810	26	Cuencas Mineras	Hombres	25-29	25
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	25-29	11
Octubre 2008	200810	26	Cuencas Mineras	Hombres	30-34	13
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	30-34	13
Octubre 2008	200810	26	Cuencas Mineras	Hombres	35-39	17
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	35-39	8
Octubre 2008	200810	26	Cuencas Mineras	Hombres	40-44	6
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	40-44	3
Octubre 2008	200810	26	Cuencas Mineras	Hombres	45-49	5
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	45-49	1
Octubre 2008	200810	26	Cuencas Mineras	Hombres	50-54	5
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	50-54	2
Octubre 2008	200810	26	Cuencas Mineras	Mujeres	55-59	1
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	16-19	8
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	16-19	1
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	20-24	23
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	20-24	14
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	25-29	37
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	25-29	6
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	30-34	21
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	30-34	6
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	35-39	19
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	35-39	10
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	40-44	17
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	40-44	19
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	45-49	9
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	45-49	10
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	50-54	5
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Mujeres	50-54	5
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	55-59	3
Octubre 2008	200810	27	Andorra-Sierra de Arcos	Hombres	60-64	3
Octubre 2008	200810	28	Bajo Aragón	Hombres	16-19	22
Octubre 2008	200810	28	Bajo Aragón	Mujeres	16-19	19
Octubre 2008	200810	28	Bajo Aragón	Hombres	20-24	51
Octubre 2008	200810	28	Bajo Aragón	Mujeres	20-24	50
Octubre 2008	200810	28	Bajo Aragón	Hombres	25-29	72
Octubre 2008	200810	28	Bajo Aragón	Mujeres	25-29	62
Octubre 2008	200810	28	Bajo Aragón	Hombres	30-34	76
Octubre 2008	200810	28	Bajo Aragón	Mujeres	30-34	35
Octubre 2008	200810	28	Bajo Aragón	Hombres	35-39	45
Octubre 2008	200810	28	Bajo Aragón	Mujeres	35-39	46
Octubre 2008	200810	28	Bajo Aragón	Hombres	40-44	48
Octubre 2008	200810	28	Bajo Aragón	Mujeres	40-44	35
Octubre 2008	200810	28	Bajo Aragón	Hombres	45-49	24
Octubre 2008	200810	28	Bajo Aragón	Mujeres	45-49	44
Octubre 2008	200810	28	Bajo Aragón	Hombres	50-54	14
Octubre 2008	200810	28	Bajo Aragón	Mujeres	50-54	22
Octubre 2008	200810	28	Bajo Aragón	Hombres	55-59	7
Octubre 2008	200810	28	Bajo Aragón	Mujeres	55-59	4
Octubre 2008	200810	28	Bajo Aragón	Hombres	60-64	9
Octubre 2008	200810	28	Bajo Aragón	Mujeres	60-64	5
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	16-19	66
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	16-19	53
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	20-24	142
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	20-24	151
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	25-29	135
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	25-29	91
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	30-34	121
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	30-34	89
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	35-39	91
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	35-39	71
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	40-44	67
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	40-44	73
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	45-49	45
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	45-49	73
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	50-54	19
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	50-54	26
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	55-59	11
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	55-59	12
Octubre 2008	200810	29	Comunidad de Teruel	Hombres	60-64	12
Octubre 2008	200810	29	Comunidad de Teruel	Mujeres	60-64	8
Octubre 2008	200810	30	Maestrazgo	Hombres	20-24	2
Octubre 2008	200810	30	Maestrazgo	Mujeres	20-24	5
Octubre 2008	200810	30	Maestrazgo	Hombres	25-29	8
Octubre 2008	200810	30	Maestrazgo	Mujeres	25-29	6
Octubre 2008	200810	30	Maestrazgo	Hombres	30-34	7
Octubre 2008	200810	30	Maestrazgo	Mujeres	30-34	2
Octubre 2008	200810	30	Maestrazgo	Hombres	35-39	4
Octubre 2008	200810	30	Maestrazgo	Mujeres	35-39	6
Octubre 2008	200810	30	Maestrazgo	Mujeres	40-44	3
Octubre 2008	200810	30	Maestrazgo	Hombres	45-49	3
Octubre 2008	200810	30	Maestrazgo	Mujeres	45-49	1
Octubre 2008	200810	30	Maestrazgo	Hombres	50-54	1
Octubre 2008	200810	30	Maestrazgo	Mujeres	50-54	2
Octubre 2008	200810	30	Maestrazgo	Hombres	55-59	1
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	16-19	3
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	16-19	1
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	20-24	4
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	20-24	6
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	25-29	5
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	25-29	3
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	30-34	3
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	30-34	5
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	35-39	6
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	35-39	3
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	40-44	4
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	40-44	6
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	45-49	6
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	45-49	10
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	50-54	5
Octubre 2008	200810	31	Sierra de Albarracín	Mujeres	50-54	3
Octubre 2008	200810	31	Sierra de Albarracín	Hombres	55-59	2
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	16-19	3
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	16-19	6
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	20-24	12
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	20-24	10
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	25-29	27
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	25-29	7
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	30-34	19
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	30-34	9
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	35-39	14
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	35-39	9
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	40-44	12
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	40-44	6
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	45-49	11
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	45-49	4
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	50-54	8
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	50-54	6
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	55-59	2
Octubre 2008	200810	32	Gúdar-Javalambre	Hombres	60-64	3
Octubre 2008	200810	32	Gúdar-Javalambre	Mujeres	60-64	1
Octubre 2008	200810	33	Matarraña / Matarranya	Hombres	16-19	1
Octubre 2008	200810	33	Matarraña / Matarranya	Mujeres	16-19	1
Octubre 2008	200810	33	Matarraña / Matarranya	Hombres	20-24	28
