Año	Municipio código	Municipio nombre	Población
1991	50070	Calmarza	132,0
1991	50071	Campillo de Aragón	223,0
1991	50072	Carenas	247,0
1991	50073	Cariñena	2877,0
1991	50074	Caspe	8029,0
1991	50075	Castejón de Alarba	141,0
1991	50076	Castejón de las Armas	155,0
1991	50077	Castejón de Valdejasa	397,0
1991	50078	Castiliscar	469,0
1991	50079	Cervera de la Cañada	375,0
1991	50080	Cerveruela	4,0
1991	50081	Cetina	807,0
1991	50082	Cimballa	143,0
1991	50083	Cinco Olivas	157,0
1991	50084	Clarés de Ribota	123,0
1991	50085	Codo	325,0
1991	50086	Codos	329,0
1991	50087	Contamina	64,0
1991	50088	Cosuenda	449,0
1991	50089	Cuarte de Huerva	1353,0
1991	50090	Cubel	267,0
1991	50091	Cuerlas (Las)	104,0
1991	50092	Chiprana	430,0
1991	50093	Chodes	151,0
1991	50094	Daroca	2351,0
1991	50095	Ejea de los Caballeros	15337,0
1991	50096	Embid de Ariza	81,0
1991	50098	Encinacorba	336,0
1991	50099	Épila	3816,0
1991	50100	Erla	547,0
1991	50101	Escatrón	1366,0
1991	50102	Fabara	1344,0
1991	50104	Farlete	496,0
1991	50105	Fayón	439,0
1991	50106	Fayos (Los)	174,0
1991	50107	Figueruelas	870,0
1991	50108	Fombuena	13,0
1991	50109	Frago (El)	123,0
1991	50110	Frasno (El)	657,0
1991	50111	Fréscano	275,0
1991	50113	Fuendejalón	985,0
1991	50114	Fuendetodos	166,0
1991	50115	Fuentes de Ebro	3801,0
1991	50116	Fuentes de Jiloca	413,0
1991	50117	Gallocanta	192,0
1991	50118	Gallur	3066,0
1991	50119	Gelsa	1366,0
1991	50120	Godojos	83,0
1991	50121	Gotor	390,0
1991	50122	Grisel	59,0
1991	50123	Grisén	485,0
1991	50124	Herrera de los Navarros	710,0
1991	50125	Ibdes	583,0
1991	50126	Illueca	3149,0
1991	50128	Isuerre	63,0
1991	50129	Jaraba	334,0
1991	50130	Jarque	616,0
1991	50131	Jaulín	303,0
1991	50132	Joyosa (La)	345,0
1991	50133	Lagata	159,0
1991	50134	Langa del Castillo	200,0
1991	50135	Layana	192,0
1991	50136	Lécera	1009,0
1991	50137	Leciñena	1476,0
1991	50138	Lechón	63,0
1991	50139	Letux	486,0
1991	50140	Litago	189,0
1991	50141	Lituénigo	125,0
1991	50142	Lobera de Onsella	62,0
1991	50143	Longares	865,0
1991	50144	Longás	35,0
1991	50146	Lucena de Jalón	306,0
1991	50147	Luceni	1089,0
1991	50148	Luesia	462,0
1991	50149	Luesma	29,0
1991	50150	Lumpiaque	1004,0
1991	50151	Luna	1002,0
1991	50152	Maella	2180,0
1991	50153	Magallón	1365,0
1991	50154	Mainar	184,0
1991	50155	Malanquilla	136,0
1991	50156	Maleján	313,0
1991	50157	Malón	532,0
1991	50159	Maluenda	1072,0
1991	50160	Mallén	3018,0
1991	50161	Manchones	168,0
1991	50162	Mara	245,0
1991	50163	María de Huerva	810,0
1991	50164	Mediana de Aragón	549,0
1991	50165	Mequinenza	2757,0
1991	50166	Mesones de Isuela	440,0
1991	50167	Mezalocha	341,0
1991	50168	Mianos	41,0
1991	50169	Miedes de Aragón	579,0
1991	50170	Monegrillo	567,0
1991	50171	Moneva	110,0
1991	50172	Monreal de Ariza	347,0
1991	50173	Monterde	202,0
1991	50174	Montón	166,0
1991	50175	Morata de Jalón	1744,0
1991	50176	Morata de Jiloca	373,0
1991	50177	Morés	543,0
1991	50178	Moros	626,0
1991	50179	Moyuela	424,0
1991	50180	Mozota	124,0
1991	50181	Muel	1196,0
1991	50182	Muela (La)	1006,0
1991	50183	Munébrega	524,0
1991	50184	Murero	169,0
1991	50185	Murillo de Gállego	150,0
1991	50186	Navardún	89,0
1991	50187	Nigüella	138,0
1991	50188	Nombrevilla	33,0
1991	50189	Nonaspe	1132,0
1991	50190	Novallas	793,0
1991	50191	Novillas	737,0
1991	50192	Nuévalos	287,0
1991	50193	Nuez de Ebro	526,0
1991	50194	Olvés	196,0
1991	50195	Orcajo	53,0
1991	50196	Orera	178,0
1991	50197	Orés	135,0
1991	50198	Oseja	30,0
1991	50199	Osera de Ebro	346,0
1991	50200	Paniza	770,0
1991	50201	Paracuellos de Jiloca	559,0
1991	50202	Paracuellos de la Ribera	351,0
1991	50203	Pastriz	752,0
1991	50204	Pedrola	2460,0
1991	50205	Pedrosas (Las)	114,0
1991	50206	Perdiguera	480,0
1991	50207	Piedratajada	137,0
1991	50208	Pina de Ebro	2188,0
1991	50209	Pinseque	1363,0
1991	50210	Pintanos (Los)	83,0
1991	50211	Plasencia de Jalón	385,0
1991	50212	Pleitas	81,0
1991	50213	Plenas	185,0
1991	50214	Pomer	25,0
1991	50215	Pozuel de Ariza	32,0
1991	50216	Pozuelo de Aragón	374,0
1991	50217	Pradilla de Ebro	699,0
1991	50218	Puebla de Albortón	155,0
1991	50219	Puebla de Alfindén (La)	1463,0
1991	50220	Puendeluna	65,0
1991	50221	Purujosa	35,0
1991	50222	Quinto	2196,0
1991	50223	Remolinos	1281,0
1991	50224	Retascón	80,0
1991	50225	Ricla	2056,0
1991	50227	Romanos	157,0
1991	50228	Rueda de Jalón	369,0
1991	50229	Ruesca	87,0
1991	50230	Sádaba	1881,0
1991	50231	Salillas de Jalón	406,0
1991	50232	Salvatierra de Esca	324,0
1991	50233	Samper del Salz	107,0
1991	50234	San Martín de la Virgen de Moncayo	314,0
1991	50235	San Mateo de Gállego	1845,0
1991	50236	Santa Cruz de Grío	238,0
1991	50237	Santa Cruz de Moncayo	102,0
1991	50238	Santa Eulalia de Gállego	126,0
1991	50239	Santed	84,0
1991	50240	Sástago	1674,0
1991	50241	Saviñán	1056,0
1991	50242	Sediles	105,0
1991	50243	Sestrica	559,0
1991	50244	Sierra de Luna	332,0
1991	50245	Sigüés	196,0
1991	50246	Sisamón	106,0
1991	50247	Sobradiel	598,0
1991	50248	Sos del Rey Católico	940,0
1991	50249	Tabuenca	547,0
1991	50250	Talamantes	64,0
1991	50251	Tarazona	10557,0
1991	50252	Tauste	7035,0
1991	50253	Terrer	726,0
1991	50254	Tierga	292,0
1991	50255	Tobed	303,0
1991	50256	Torralba de los Frailes	131,0
1991	50257	Torralba de Ribota	251,0
1991	50258	Torralbilla	80,0
1991	50259	Torrehermosa	131,0
1991	50260	Torrelapaja	58,0
1991	50261	Torrellas	347,0
1991	50262	Torres de Berrellén	1436,0
1991	50263	Torrijo de la Cañada	488,0
1991	50264	Tosos	258,0
1991	50265	Trasmoz	80,0
1991	50266	Trasobares	297,0
1991	50267	Uncastillo	961,0
1991	50268	Undués de Lerda	47,0
1991	50269	Urrea de Jalón	381,0
1991	50270	Urriés	78,0
1991	50271	Used	453,0
1991	50272	Utebo	7671,0
1991	50273	Valdehorna	82,0
1991	50274	Val de San Martín	70,0
1991	50275	Valmadrid	77,0
1991	50276	Valpalmas	234,0
1991	50277	Valtorres	126,0
1991	50278	Velilla de Ebro	290,0
1991	50279	Velilla de Jiloca	153,0
1991	50280	Vera de Moncayo	498,0
1991	50281	Vierlas	102,0
1991	50282	Vilueña (La)	117,0
1991	50283	Villadoz	95,0
1991	50284	Villafeliche	259,0
1991	50285	Villafranca de Ebro	670,0
1991	50286	Villalba de Perejil	104,0
1991	50287	Villalengua	500,0
1991	50288	Villanueva de Gállego	2483,0
1991	50289	Villanueva de Jiloca	115,0
1991	50290	Villanueva de Huerva	678,0
1991	50291	Villar de los Navarros	199,0
1991	50292	Villarreal de Huerva	214,0
1991	50293	Villarroya de la Sierra	816,0
1991	50294	Villarroya del Campo	76,0
1991	50295	Vistabella	34,0
1991	50296	Zaida (La)	653,0
1991	50297	Zaragoza	592548,0
1991	50298	Zuera	5294,0
1991	50901	Biel	226,0
1991	50902	Marracos	94,0
1991	50903	Villamayor de Gállego	1846,0
2001	22001	Abiego	289,0
2001	22002	Abizanda	133,0
2001	22003	Adahuesca	159,0
2001	22004	Agüero	171,0
2001	22006	Aísa	402,0
2001	22007	Albalate de Cinca	1203,0
2001	22008	Albalatillo	259,0
2001	22009	Albelda	926,0
2001	22011	Albero Alto	108,0
2001	22012	Albero Bajo	106,0
2001	22013	Alberuela de Tubo	364,0
2001	22014	Alcalá de Gurrea	315,0
2001	22015	Alcalá del Obispo	369,0
2001	22016	Alcampell	873,0
2001	22017	Alcolea de Cinca	1250,0
2001	22018	Alcubierre	449,0
2001	22019	Alerre	205,0
2001	22020	Alfántega	115,0
2001	22021	Almudévar	2280,0
2001	22022	Almunia de San Juan	678,0
2001	22023	Almuniente	587,0
2001	22024	Alquézar	290,0
2001	22025	Altorricón	1457,0
2001	22027	Angüés	430,0
2001	22028	Ansó	523,0
2001	22029	Antillón	160,0
2001	22032	Aragüés del Puerto	148,0
2001	22035	Arén	366,0
2001	22036	Argavieso	123,0
2001	22037	Arguis	67,0
2001	22039	Ayerbe	1110,0
2001	22040	Azanuy-Alins	177,0
2001	22041	Azara	219,0
2001	22042	Azlor	164,0
2001	22043	Baells	144,0
2001	22044	Bailo	315,0
2001	22045	Baldellou	133,0
2001	22046	Ballobar	1007,0
2001	22047	Banastás	188,0
2001	22048	Barbastro	15053,0
2001	22049	Barbués	112,0
2001	22050	Barbuñales	114,0
2001	22051	Bárcabo	112,0
2001	22052	Belver de Cinca	1317,0
2001	22053	Benabarre	1120,0
2001	22054	Benasque	1489,0
2001	22055	Berbegal	460,0
2001	22057	Bielsa	456,0
2001	22058	Bierge	224,0
2001	22059	Biescas	1244,0
2001	22060	Binaced	1645,0
2001	22061	Binéfar	8397,0
2001	22062	Bisaurri	224,0
2001	22063	Biscarrués	228,0
2001	22064	Blecua y Torres	195,0
2001	22066	Boltaña	814,0
2001	22067	Bonansa	84,0
2001	22068	Borau	74,0
2001	22069	Broto	539,0
2001	22072	Caldearenas	250,0
2001	22074	Campo	348,0
2001	22075	Camporrells	247,0
2001	22076	Canal de Berdún	422,0
2001	22077	Candasnos	568,0
2001	22078	Canfranc	532,0
2001	22079	Capdesaso	170,0
2001	22080	Capella	383,0
2001	22081	Casbas de Huesca	302,0
2001	22082	Castejón del Puente	418,0
2001	22083	Castejón de Monegros	665,0
2001	22084	Castejón de Sos	617,0
2001	22085	Castelflorite	137,0
2001	22086	Castiello de Jaca	188,0
2001	22087	Castigaleu	102,0
2001	22088	Castillazuelo	220,0
2001	22089	Castillonroy	427,0
2001	22090	Colungo	133,0
2001	22094	Chalamera	156,0
2001	22095	Chía	111,0
2001	22096	Chimillas	227,0
2001	22099	Esplús	725,0
2001	22102	Estada	192,0
2001	22103	Estadilla	912,0
2001	22105	Estopiñán del Castillo	217,0
2001	22106	Fago	37,0
2001	22107	Fanlo	170,0
2001	22109	Fiscal	254,0
2001	22110	Fonz	1097,0
2001	22111	Foradada del Toscar	259,0
2001	22112	Fraga	12100,0
2001	22113	Fueva (La)	607,0
2001	22114	Gistaín	168,0
2001	22115	Grado (El)	518,0
2001	22116	Grañén	1994,0
2001	22117	Graus	3136,0
2001	22119	Gurrea de Gállego	1772,0
2001	22122	Hoz de Jaca	77,0
2001	22124	Huerto	257,0
2001	22125	Huesca	46243,0
2001	22126	Ibieca	111,0
2001	22127	Igriés	308,0
2001	22128	Ilche	273,0
2001	22129	Isábena	273,0
2001	22130	Jaca	11398,0
2001	22131	Jasa	120,0
2001	22133	Labuerda	174,0
2001	22135	Laluenga	257,0
2001	22136	Lalueza	1183,0
2001	22137	Lanaja	1531,0
2001	22139	Laperdiguera	110,0
2001	22141	Lascellas-Ponzano	166,0
2001	22142	Lascuarre	159,0
2001	22143	Laspaúles	277,0
2001	22144	Laspuña	272,0
2001	22149	Loarre	400,0
2001	22150	Loporzano	488,0
2001	22151	Loscorrales	114,0
2001	22155	Monesma y Cajigar	98,0
2001	22156	Monflorite-Lascasas	207,0
2001	22157	Montanuy	296,0
2001	22158	Monzón	14920,0
2001	22160	Naval	314,0
2001	22162	Novales	180,0
2001	22163	Nueno	353,0
2001	22164	Olvena	49,0
2001	22165	Ontiñena	650,0
2001	22167	Osso de Cinca	732,0
2001	22168	Palo	41,0
2001	22170	Panticosa	705,0
2001	22172	Peñalba	784,0
2001	22173	Peñas de Riglos (Las)	268,0
2001	22174	Peralta de Alcofea	701,0
2001	22175	Peralta de Calasanz	258,0
2001	22176	Peraltilla	166,0
2001	22177	Perarrúa	127,0
2001	22178	Pertusa	153,0
2001	22181	Piracés	103,0
2001	22182	Plan	314,0
2001	22184	Poleñino	248,0
2001	22186	Pozán de Vero	243,0
2001	22187	Puebla de Castro (La)	321,0
2001	22188	Puente de Montañana	114,0
2001	22189	Puértolas	214,0
2001	22190	Pueyo de Araguás (El)	145,0
2001	22193	Pueyo de Santa Cruz	338,0
2001	22195	Quicena	147,0
2001	22197	Robres	653,0
2001	22199	Sabiñánigo	8578,0
2001	22200	Sahún	286,0
2001	22201	Salas Altas	385,0
2001	22202	Salas Bajas	161,0
2001	22203	Salillas	110,0
2001	22204	Sallent de Gállego	1080,0
2001	22205	San Esteban de Litera	600,0
2001	22206	Sangarrén	250,0
2001	22207	San Juan de Plan	160,0
2001	22208	Santa Cilia	191,0
2001	22209	Santa Cruz de la Serós	152,0
2001	22212	Santaliestra y San Quílez	123,0
2001	22213	Sariñena	3950,0
2001	22214	Secastilla	144,0
2001	22215	Seira	202,0
2001	22217	Sena	577,0
2001	22218	Senés de Alcubierre	52,0
2001	22220	Sesa	258,0
2001	22221	Sesué	134,0
2001	22222	Siétamo	453,0
2001	22223	Sopeira	105,0
2001	22225	Tamarite de Litera	3655,0
2001	22226	Tardienta	1087,0
2001	22227	Tella-Sin	281,0
2001	22228	Tierz	180,0
2001	22229	Tolva	188,0
2001	22230	Torla-Ordesa	347,0
2001	22232	Torralba de Aragón	119,0
2001	22233	Torre la Ribera	110,0
2001	22234	Torrente de Cinca	1103,0
2001	22235	Torres de Alcanadre	127,0
2001	22236	Torres de Barbués	358,0
2001	22239	Tramaced	95,0
2001	22242	Valfarta	95,0
2001	22243	Valle de Bardají	49,0
2001	22244	Valle de Lierp	51,0
2001	22245	Velilla de Cinca	463,0
2001	22246	Beranuy	111,0
2001	22247	Viacamp y Litera	36,0
2001	22248	Vicién	121,0
2001	22249	Villanova	132,0
2001	22250	Villanúa	340,0
2001	22251	Villanueva de Sigena	531,0
2001	22252	Yebra de Basa	161,0
2001	22253	Yésero	81,0
2001	22254	Zaidín	1672,0
2001	22901	Valle de Hecho	977,0
2001	22902	Puente la Reina de Jaca	262,0
2001	22903	San Miguel del Cinca	886,0
2001	22904	Sotonera (La)	1088,0
2001	22905	Lupiñén-Ortilla	343,0
2001	22906	Santa María de Dulcis	222,0
2001	22907	Aínsa-Sobrarbe	1602,0
2001	22908	Hoz y Costeán	233,0
2001	22909	Vencillón	468,0
2001	44001	Ababuj	85,0
2001	44002	Abejuela	56,0
2001	44003	Aguatón	26,0
2001	44004	Aguaviva	658,0
2001	44005	Aguilar del Alfambra	80,0
2001	44006	Alacón	409,0
2001	44007	Alba	255,0
2001	44008	Albalate del Arzobispo	2185,0
2001	44009	Albarracín	1050,0
2001	44010	Albentosa	252,0
2001	44011	Alcaine	72,0
2001	44012	Alcalá de la Selva	510,0
2001	44013	Alcañiz	13431,0
2001	44014	Alcorisa	3339,0
2001	44016	Alfambra	624,0
2001	44017	Aliaga	397,0
2001	44018	Almohaja	27,0
2001	44019	Alobras	85,0
2001	44020	Alpeñés	30,0
2001	44021	Allepuz	135,0
2001	44022	Alloza	720,0
2001	44023	Allueva	13,0
2001	44024	Anadón	18,0
2001	44025	Andorra	7816,0
2001	44026	Arcos de las Salinas	139,0
2001	44027	Arens de Lledó	232,0
2001	44028	Argente	266,0
2001	44029	Ariño	853,0
2001	44031	Azaila	171,0
2001	44032	Bádenas	25,0
2001	44033	Báguena	463,0
2001	44034	Bañón	168,0
2001	44035	Barrachina	154,0
2001	44036	Bea	38,0
2001	44037	Beceite	619,0
2001	44038	Belmonte de San José	138,0
2001	44039	Bello	369,0
2001	44040	Berge	248,0
2001	44041	Bezas	65,0
2001	44042	Blancas	179,0
2001	44043	Blesa	139,0
2001	44044	Bordón	138,0
2001	44045	Bronchales	472,0
2001	44046	Bueña	90,0
2001	44047	Burbáguena	303,0
2001	44048	Cabra de Mora	108,0
2001	44049	Calaceite	1153,0
2001	44050	Calamocha	4040,0
2001	44051	Calanda	3474,0
2001	44052	Calomarde	69,0
2001	44053	Camañas	140,0
2001	44054	Camarena de la Sierra	165,0
2001	44055	Camarillas	102,0
2001	44056	Caminreal	777,0
2001	44059	Cantavieja	759,0
2001	44060	Cañada de Benatanduz	58,0
2001	44061	Cañada de Verich (La)	104,0
2001	44062	Cañada Vellida	54,0
2001	44063	Cañizar del Olivar	116,0
2001	44064	Cascante del Río	107,0
2001	44065	Castejón de Tornos	92,0
2001	44066	Castel de Cabra	158,0
2001	44067	Castelnou	109,0
2001	44068	Castelserás	824,0
2001	44070	Castellar (El)	87,0
2001	44071	Castellote	802,0
2001	44074	Cedrillas	538,0
2001	44075	Celadas	398,0
2001	44076	Cella	2825,0
2001	44077	Cerollera (La)	119,0
2001	44080	Codoñera (La)	329,0
2001	44082	Corbalán	79,0
2001	44084	Cortes de Aragón	118,0
2001	44085	Cosa	93,0
2001	44086	Cretas	632,0
2001	44087	Crivillén	122,0
2001	44088	Cuba (La)	57,0
2001	44089	Cubla	44,0
2001	44090	Cucalón	80,0
2001	44092	Cuervo (El)	115,0
2001	44093	Cuevas de Almudén	104,0
2001	44094	Cuevas Labradas	153,0
2001	44096	Ejulve	220,0
2001	44097	Escorihuela	210,0
2001	44099	Escucha	1090,0
2001	44100	Estercuel	314,0
2001	44101	Ferreruela de Huerva	80,0
2001	44102	Fonfría	31,0
2001	44103	Formiche Alto	204,0
2001	44105	Fórnoles	94,0
2001	44106	Fortanete	180,0
2001	44107	Foz-Calanda	257,0
2001	44108	Fresneda (La)	419,0
2001	44109	Frías de Albarracín	154,0
2001	44110	Fuenferrada	48,0
2001	44111	Fuentes Calientes	125,0
2001	44112	Fuentes Claras	625,0
2001	44113	Fuentes de Rubielos	98,0
2001	44114	Fuentespalda	355,0
2001	44115	Galve	141,0
2001	44116	Gargallo	126,0
2001	44117	Gea de Albarracín	431,0
2001	44118	Ginebrosa (La)	238,0
2001	44119	Griegos	136,0
2001	44120	Guadalaviar	275,0
2001	44121	Gúdar	75,0
2001	44122	Híjar	1928,0
2001	44123	Hinojosa de Jarque	170,0
2001	44124	Hoz de la Vieja (La)	123,0
2001	44125	Huesa del Común	136,0
2001	44126	Iglesuela del Cid (La)	489,0
2001	44127	Jabaloyas	84,0
2001	44128	Jarque de la Val	93,0
2001	44129	Jatiel	54,0
2001	44130	Jorcas	45,0
2001	44131	Josa	30,0
2001	44132	Lagueruela	64,0
2001	44133	Lanzuela	28,0
2001	44135	Libros	157,0
2001	44136	Lidón	75,0
2001	44137	Linares de Mora	303,0
2001	44138	Loscos	188,0
2001	44141	Lledó	209,0
2001	44142	Maicas	42,0
2001	44143	Manzanera	464,0
2001	44144	Martín del Río	476,0
2001	44145	Mas de las Matas	1432,0
2001	44146	Mata de los Olmos (La)	273,0
2001	44147	Mazaleón	604,0
2001	44148	Mezquita de Jarque	135,0
2001	44149	Mirambel	145,0
2001	44150	Miravete de la Sierra	42,0
2001	44151	Molinos	298,0
2001	44152	Monforte de Moyuela	77,0
2001	44153	Monreal del Campo	2343,0
2001	44154	Monroyo	362,0
2001	44155	Montalbán	1538,0
2001	44156	Monteagudo del Castillo	67,0
2001	44157	Monterde de Albarracín	73,0
2001	44158	Mora de Rubielos	1359,0
2001	44159	Moscardón	55,0
2001	44160	Mosqueruela	712,0
2001	44161	Muniesa	684,0
2001	44163	Noguera de Albarracín	165,0
2001	44164	Nogueras	19,0
2001	44165	Nogueruelas	218,0
2001	44167	Obón	76,0
2001	44168	Odón	261,0
2001	44169	Ojos Negros	545,0
2001	44171	Olba	210,0
2001	44172	Oliete	454,0
2001	44173	Olmos (Los)	144,0
2001	44174	Orihuela del Tremedal	604,0
2001	44175	Orrios	186,0
2001	44176	Palomar de Arroyos	246,0
2001	44177	Pancrudo	157,0
2001	44178	Parras de Castellote (Las)	79,0
2001	44179	Peñarroya de Tastavins	539,0
2001	44180	Peracense	98,0
2001	44181	Peralejos	81,0
2001	44182	Perales del Alfambra	293,0
2001	44183	Pitarque	104,0
2001	44184	Plou	53,0
2001	44185	Pobo (El)	129,0
2001	44187	Portellada (La)	292,0
2001	44189	Pozondón	80,0
2001	44190	Pozuel del Campo	112,0
2001	44191	Puebla de Híjar (La)	1046,0
2001	44192	Puebla de Valverde (La)	485,0
2001	44193	Puertomingalvo	153,0
2001	44194	Ráfales	199,0
2001	44195	Rillo	137,0
2001	44196	Riodeva	201,0
2001	44197	Ródenas	82,0
2001	44198	Royuela	230,0
2001	44199	Rubiales	53,0
2001	44200	Rubielos de la Cérida	59,0
2001	44201	Rubielos de Mora	609,0
2001	44203	Salcedillo	7,0
2001	44204	Saldón	32,0
2001	44205	Samper de Calanda	971,0
2001	44206	San Agustín	127,0
2001	44207	San Martín del Río	269,0
2001	44208	Santa Cruz de Nogueras	29,0
2001	44209	Santa Eulalia	1132,0
2001	44210	Sarrión	1017,0
2001	44211	Segura de los Baños	40,0
2001	44212	Seno	47,0
2001	44213	Singra	87,0
2001	44215	Terriente	171,0
2001	44216	Teruel	31158,0
2001	44217	Toril y Masegoso	26,0
2001	44218	Tormón	35,0
2001	44219	Tornos	245,0
2001	44220	Torralba de los Sisones	231,0
2001	44221	Torrecilla de Alcañiz	439,0
2001	44222	Torrecilla del Rebollar	177,0
2001	44223	Torre de Arcas	102,0
2001	44224	Torre de las Arcas	37,0
2001	44225	Torre del Compte	174,0
2001	44226	Torrelacárcel	277,0
2001	44227	Torre los Negros	94,0
2001	44228	Torremocha de Jiloca	159,0
2001	44229	Torres de Albarracín	158,0
2001	44230	Torrevelilla	209,0
2001	44231	Torrijas	67,0
2001	44232	Torrijo del Campo	559,0
2001	44234	Tramacastiel	111,0
2001	44235	Tramacastilla	135,0
2001	44236	Tronchón	102,0
2001	44237	Urrea de Gaén	582,0
2001	44238	Utrillas	3178,0
2001	44239	Valacloche	20,0
2001	44240	Valbona	200,0
2001	44241	Valdealgorfa	734,0
2001	44243	Valdecuenca	32,0
2001	44244	Valdelinares	124,0
2001	44245	Valdeltormo	363,0
2001	44246	Valderrobres	1945,0
2001	44247	Valjunquera	423,0
2001	44249	Vallecillo (El)	49,0
2001	44250	Veguillas de la Sierra	27,0
2001	44251	Villafranca del Campo	378,0
2001	44252	Villahermosa del Campo	75,0
2001	44256	Villanueva del Rebollar de la Sierra	48,0
2001	44257	Villar del Cobo	222,0
2001	44258	Villar del Salz	95,0
2001	44260	Villarluengo	207,0
2001	44261	Villarquemado	942,0
2001	44262	Villarroya de los Pinares	197,0
2001	44263	Villastar	343,0
2001	44264	Villel	331,0
2001	44265	Vinaceite	283,0
2001	44266	Visiedo	195,0
2001	44267	Vivel del Río Martín	84,0
2001	44268	Zoma (La)	29,0
2001	50001	Abanto	167,0
2001	50002	Acered	259,0
2001	50003	Agón	186,0
2001	50004	Aguarón	751,0
2001	50005	Aguilón	287,0
2001	50006	Ainzón	1235,0
2001	50007	Aladrén	77,0
2001	50008	Alagón	5620,0
2001	50009	Alarba	153,0
2001	50010	Alberite de San Juan	95,0
2001	50011	Albeta	120,0
2001	50012	Alborge	135,0
2001	50013	Alcalá de Ebro	295,0
2001	50014	Alcalá de Moncayo	127,0
2001	50015	Alconchel de Ariza	126,0
2001	50016	Aldehuela de Liestos	37,0
2001	50017	Alfajarín	1548,0
2001	50018	Alfamén	1402,0
2001	50019	Alforque	82,0
2001	50020	Alhama de Aragón	1145,0
2001	50021	Almochuel	50,0
2001	50022	Almolda (La)	673,0
2001	50023	Almonacid de la Cuba	325,0
2001	50024	Almonacid de la Sierra	881,0
2001	50025	Almunia de Doña Godina (La)	5715,0
2001	50026	Alpartir	609,0
2001	50027	Ambel	339,0
2001	50028	Anento	116,0
2001	50029	Aniñón	855,0
2001	50030	Añón de Moncayo	288,0
2001	50031	Aranda de Moncayo	229,0
2001	50032	Arándiga	466,0
2001	50033	Ardisa	74,0
2001	50034	Ariza	1237,0
2001	50035	Artieda	103,0
2001	50036	Asín	100,0
2001	50037	Atea	206,0
2001	50038	Ateca	2012,0
2001	50039	Azuara	667,0
2001	50040	Badules	112,0
2001	50041	Bagüés	39,0
2001	50042	Balconchán	28,0
2001	50043	Bárboles	315,0
2001	50044	Bardallur	284,0
2001	50045	Belchite	1612,0
2001	50046	Belmonte de Gracián	246,0
2001	50047	Berdejo	53,0
2001	50048	Berrueco	37,0
2001	50050	Bijuesca	133,0
2001	50051	Biota	1200,0
2001	50052	Bisimbre	124,0
2001	50053	Boquiñeni	990,0
2001	50054	Bordalba	82,0
2001	50055	Borja	4295,0
2001	50056	Botorrita	482,0
2001	50057	Brea de Aragón	1999,0
2001	50058	Bubierca	97,0
2001	50059	Bujaraloz	1019,0
2001	50060	Bulbuente	246,0
2001	50061	Bureta	313,0
2001	50062	Burgo de Ebro (El)	1628,0
2001	50063	Buste (El)	104,0
2001	50064	Cabañas de Ebro	544,0
2001	50065	Cabolafuente	54,0
2001	50066	Cadrete	1784,0
2001	50067	Calatayud	18019,0
2001	50068	Calatorao	2852,0
2001	50069	Calcena	99,0
2001	50070	Calmarza	87,0
2001	50071	Campillo de Aragón	182,0
2001	50072	Carenas	197,0
2001	50073	Cariñena	3196,0
2001	50074	Caspe	7896,0
2001	50075	Castejón de Alarba	103,0
2001	50076	Castejón de las Armas	117,0
2001	50077	Castejón de Valdejasa	324,0
2001	50078	Castiliscar	403,0
2001	50079	Cervera de la Cañada	332,0
2001	50080	Cerveruela	25,0
2001	50081	Cetina	739,0
2001	50082	Cimballa	143,0
2001	50083	Cinco Olivas	132,0
2001	50084	Clarés de Ribota	111,0
2001	50085	Codo	259,0
2001	50086	Codos	279,0
2001	50087	Contamina	52,0
2001	50088	Cosuenda	410,0
2001	50089	Cuarte de Huerva	1922,0
2001	50090	Cubel	210,0
2001	50091	Cuerlas (Las)	90,0
2001	50092	Chiprana	403,0
2001	50093	Chodes	117,0
2001	50094	Daroca	2212,0
2001	50095	Ejea de los Caballeros	16048,0
2001	50096	Embid de Ariza	70,0
2001	50098	Encinacorba	300,0
2001	50099	Épila	4087,0
2001	50100	Erla	451,0
2001	50101	Escatrón	1111,0
2001	50102	Fabara	1230,0
2001	50104	Farlete	444,0
2001	50105	Fayón	396,0
2001	50106	Fayos (Los)	174,0
2001	50107	Figueruelas	1058,0
2001	50108	Fombuena	15,0
2001	50109	Frago (El)	132,0
2001	50110	Frasno (El)	547,0
2001	50111	Fréscano	248,0
2001	50113	Fuendejalón	871,0
2001	50114	Fuendetodos	176,0
2001	50115	Fuentes de Ebro	3887,0
2001	50116	Fuentes de Jiloca	326,0
2001	50117	Gallocanta	157,0
2001	50118	Gallur	2900,0
2001	50119	Gelsa	1220,0
2001	50120	Godojos	75,0
2001	50121	Gotor	400,0
2001	50122	Grisel	55,0
2001	50123	Grisén	470,0
2001	50124	Herrera de los Navarros	599,0
2001	50125	Ibdes	523,0
2001	50126	Illueca	3284,0
2001	50128	Isuerre	57,0
2001	50129	Jaraba	316,0
2001	50130	Jarque	541,0
2001	50131	Jaulín	292,0
2001	50132	Joyosa (La)	430,0
2001	50133	Lagata	157,0
2001	50134	Langa del Castillo	177,0
2001	50135	Layana	137,0
2001	50136	Lécera	817,0
2001	50137	Leciñena	1292,0
2001	50138	Lechón	59,0
2001	50139	Letux	463,0
2001	50140	Litago	172,0
2001	50141	Lituénigo	116,0
2001	50142	Lobera de Onsella	54,0
2001	50143	Longares	911,0
2001	50144	Longás	44,0
2001	50146	Lucena de Jalón	235,0
