Inscripción CCAA código	Inscripción CCAA nombre	Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Sexo	Personas
02	Aragón	2010	3	América	06	Resto de América	319	Guatemala	Hombre	46,0
02	Aragón	2010	3	América	06	Resto de América	319	Guatemala	Mujer	45,0
02	Aragón	2010	3	América	06	Resto de América	320	Haití	Mujer	1,0
02	Aragón	2010	3	América	06	Resto de América	321	Honduras	Hombre	41,0
02	Aragón	2010	3	América	06	Resto de América	321	Honduras	Mujer	38,0
02	Aragón	2010	3	América	06	Resto de América	322	Jamaica	Mujer	1,0
02	Aragón	2010	3	América	06	Resto de América	323	Nicaragua	Hombre	17,0
02	Aragón	2010	3	América	06	Resto de América	323	Nicaragua	Mujer	10,0
02	Aragón	2010	3	América	06	Resto de América	324	Panamá	Hombre	55,0
02	Aragón	2010	3	América	06	Resto de América	324	Panamá	Mujer	80,0
02	Aragón	2010	3	América	06	Resto de América	326	República Dominicana	Hombre	74,0
02	Aragón	2010	3	América	06	Resto de América	326	República Dominicana	Mujer	70,0
02	Aragón	2010	3	América	06	Resto de América	327	Trinidad y Tobago	Mujer	1,0
02	Aragón	2010	3	América	06	Resto de América	328	Santa Lucia	Hombre	1,0
02	Aragón	2010	3	América	06	Resto de América	328	Santa Lucia	Mujer	1,0
02	Aragón	2010	3	América	06	Resto de América	340	Argentina	Hombre	1762,0
02	Aragón	2010	3	América	06	Resto de América	340	Argentina	Mujer	2073,0
02	Aragón	2010	3	América	06	Resto de América	341	Bolivia	Hombre	66,0
02	Aragón	2010	3	América	06	Resto de América	341	Bolivia	Mujer	59,0
02	Aragón	2010	3	América	06	Resto de América	342	Brasil	Hombre	684,0
02	Aragón	2010	3	América	06	Resto de América	342	Brasil	Mujer	689,0
02	Aragón	2010	3	América	06	Resto de América	343	Colombia	Hombre	104,0
02	Aragón	2010	3	América	06	Resto de América	343	Colombia	Mujer	129,0
02	Aragón	2010	3	América	06	Resto de América	344	Chile	Hombre	434,0
02	Aragón	2010	3	América	06	Resto de América	344	Chile	Mujer	442,0
02	Aragón	2010	3	América	06	Resto de América	345	Ecuador	Hombre	127,0
02	Aragón	2010	3	América	06	Resto de América	345	Ecuador	Mujer	94,0
02	Aragón	2010	3	América	06	Resto de América	347	Paraguay	Hombre	61,0
02	Aragón	2010	3	América	06	Resto de América	347	Paraguay	Mujer	49,0
02	Aragón	2010	3	América	06	Resto de América	348	Perú	Hombre	130,0
02	Aragón	2010	3	América	06	Resto de América	348	Perú	Mujer	146,0
02	Aragón	2010	3	América	06	Resto de América	350	Uruguay	Hombre	150,0
02	Aragón	2010	3	América	06	Resto de América	350	Uruguay	Mujer	181,0
02	Aragón	2010	3	América	06	Resto de América	351	Venezuela	Hombre	995,0
02	Aragón	2010	3	América	06	Resto de América	351	Venezuela	Mujer	967,0
02	Aragón	2010	4	Asia	07	Asia	402	Arabia Saudí	Hombre	11,0
02	Aragón	2010	4	Asia	07	Asia	402	Arabia Saudí	Mujer	11,0
02	Aragón	2010	4	Asia	07	Asia	407	China	Hombre	36,0
02	Aragón	2010	4	Asia	07	Asia	407	China	Mujer	16,0
02	Aragón	2010	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Hombre	8,0
02	Aragón	2010	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Mujer	7,0
02	Aragón	2010	4	Asia	07	Asia	409	Filipinas	Hombre	27,0
02	Aragón	2010	4	Asia	07	Asia	409	Filipinas	Mujer	26,0
02	Aragón	2010	4	Asia	07	Asia	410	India	Hombre	6,0
02	Aragón	2010	4	Asia	07	Asia	410	India	Mujer	11,0
02	Aragón	2010	4	Asia	07	Asia	411	Indonesia	Hombre	5,0
02	Aragón	2010	4	Asia	07	Asia	411	Indonesia	Mujer	1,0
02	Aragón	2010	4	Asia	07	Asia	413	Irán	Mujer	1,0
02	Aragón	2010	4	Asia	07	Asia	414	Israel	Hombre	11,0
02	Aragón	2010	4	Asia	07	Asia	414	Israel	Mujer	19,0
02	Aragón	2010	4	Asia	07	Asia	415	Japón	Hombre	23,0
02	Aragón	2010	4	Asia	07	Asia	415	Japón	Mujer	9,0
02	Aragón	2010	4	Asia	07	Asia	416	Jordania	Hombre	27,0
02	Aragón	2010	4	Asia	07	Asia	416	Jordania	Mujer	42,0
02	Aragón	2010	4	Asia	07	Asia	420	Líbano	Hombre	11,0
02	Aragón	2010	4	Asia	07	Asia	420	Líbano	Mujer	14,0
02	Aragón	2010	4	Asia	07	Asia	421	Malasia	Hombre	1,0
02	Aragón	2010	4	Asia	07	Asia	421	Malasia	Mujer	3,0
02	Aragón	2010	4	Asia	07	Asia	425	Omán	Hombre	1,0
02	Aragón	2010	4	Asia	07	Asia	426	Pakistán	Hombre	3,0
02	Aragón	2010	4	Asia	07	Asia	426	Pakistán	Mujer	4,0
