Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
22077	Candasnos	2017	Secano	6387,0	1707,0	869,0	824,0	14,0	3812,0	0,0	2237,0	1575,0	29,0	29,0	0,0	0,0	839,0	0,0	69,0	644,0	126,0
22078	Canfranc	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22078	Canfranc	2017	Secano	7073,0	11,0	11,0	0,0	0,0	45,0	45,0	0,0	0,0	5603,0	1651,0	330,0	3622,0	1414,0	0,0	1259,0	86,0	69,0
22079	Capdesaso	2017	Regadío	1385,0	1385,0	1187,0	196,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22079	Capdesaso	2017	Secano	364,0	27,0	24,0	0,0	3,0	206,0	0,0	116,0	90,0	2,0	1,0	1,0	0,0	129,0	0,0	28,0	65,0	36,0
22080	Capella	2017	Regadío	45,0	45,0	28,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22080	Capella	2017	Secano	5995,0	1655,0	1440,0	93,0	122,0	9,0	9,0	0,0	0,0	4029,0	2894,0	700,0	435,0	302,0	0,0	79,0	97,0	126,0
22081	Casbas de Huesca	2017	Regadío	20,0	20,0	4,0	14,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22081	Casbas de Huesca	2017	Secano	13192,0	3673,0	2840,0	578,0	255,0	5455,0	0,0	7,0	5448,0	3761,0	2815,0	581,0	365,0	303,0	0,0	40,0	160,0	103,0
22082	Castejón del Puente	2017	Regadío	1324,0	1324,0	1233,0	86,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22082	Castejón del Puente	2017	Secano	1197,0	244,0	117,0	96,0	31,0	144,0	0,0	13,0	131,0	398,0	15,0	52,0	331,0	411,0	0,0	97,0	150,0	164,0
22083	Castejón de Monegros	2017	Regadío	846,0	672,0	658,0	14,0	0,0	0,0	0,0	0,0	0,0	174,0	174,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22083	Castejón de Monegros	2017	Secano	15720,0	8324,0	4263,0	3972,0	89,0	5530,0	0,0	1676,0	3854,0	1314,0	1306,0	8,0	0,0	552,0	0,0	106,0	340,0	106,0
22084	Castejón de Sos	2017	Regadío	76,0	76,0	67,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22084	Castejón de Sos	2017	Secano	3043,0	205,0	158,0	47,0	0,0	195,0	195,0	0,0	0,0	2459,0	523,0	82,0	1854,0	184,0	0,0	52,0	76,0	56,0
22085	Castelflorite	2017	Regadío	2198,0	2198,0	1933,0	181,0	84,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22085	Castelflorite	2017	Secano	1301,0	314,0	130,0	156,0	28,0	704,0	0,0	253,0	451,0	1,0	0,0	1,0	0,0	282,0	0,0	30,0	90,0	162,0
22086	Castiello de Jaca	2017	Regadío	28,0	28,0	12,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22086	Castiello de Jaca	2017	Secano	1695,0	151,0	101,0	49,0	1,0	61,0	61,0	0,0	0,0	1338,0	1055,0	98,0	185,0	145,0	0,0	13,0	77,0	55,0
22087	Castigaleu	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22087	Castigaleu	2017	Secano	2697,0	923,0	827,0	96,0	0,0	4,0	4,0	0,0	0,0	1680,0	539,0	671,0	470,0	90,0	0,0	16,0	49,0	25,0
22088	Castillazuelo	2017	Regadío	63,0	63,0	21,0	27,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22088	Castillazuelo	2017	Secano	1452,0	690,0	488,0	84,0	118,0	131,0	0,0	4,0	127,0	530,0	85,0	250,0	195,0	101,0	0,0	11,0	62,0	28,0
22089	Castillonroy	2017	Regadío	138,0	138,0	42,0	44,0	52,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22089	Castillonroy	2017	Secano	3573,0	1327,0	922,0	215,0	190,0	1105,0	0,0	8,0	1097,0	851,0	422,0	269,0	160,0	290,0	0,0	36,0	102,0	152,0
22090	Colungo	2017	Regadío	3,0	3,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22090	Colungo	2017	Secano	4049,0	474,0	165,0	147,0	162,0	1170,0	0,0	4,0	1166,0	2245,0	1359,0	809,0	77,0	160,0	0,0	70,0	65,0	25,0
22094	Chalamera	2017	Regadío	428,0	428,0	308,0	50,0	70,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22094	Chalamera	2017	Secano	717,0	119,0	54,0	63,0	2,0	413,0	0,0	51,0	362,0	35,0	21,0	14,0	0,0	150,0	0,0	19,0	37,0	94,0
22095	Chía	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22095	Chía	2017	Secano	2767,0	160,0	135,0	24,0	1,0	52,0	52,0	0,0	0,0	2525,0	651,0	257,0	1617,0	30,0	0,0	6,0	21,0	3,0
22096	Chimillas	2017	Regadío	29,0	29,0	28,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22096	Chimillas	2017	Secano	966,0	806,0	770,0	25,0	11,0	12,0	0,0	1,0	11,0	83,0	52,0	2,0	29,0	65,0	0,0	16,0	32,0	17,0
22099	Esplús	2017	Regadío	6373,0	6373,0	5810,0	249,0	314,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22099	Esplús	2017	Secano	914,0	142,0	59,0	74,0	9,0	106,0	0,0	9,0	97,0	181,0	47,0	8,0	126,0	485,0	0,0	204,0	141,0	140,0
22102	Estada	2017	Regadío	149,0	146,0	83,0	32,0	31,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22102	Estada	2017	Secano	1534,0	139,0	28,0	58,0	53,0	580,0	0,0	2,0	578,0	551,0	309,0	218,0	24,0	264,0	0,0	12,0	30,0	222,0
22103	Estadilla	2017	Regadío	984,0	979,0	769,0	107,0	103,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22103	Estadilla	2017	Secano	4054,0	1317,0	740,0	203,0	374,0	1979,0	0,0	5,0	1974,0	423,0	271,0	63,0	89,0	335,0	0,0	89,0	104,0	142,0
22105	Estopiñán del Castillo	2017	Regadío	106,0	105,0	74,0	29,0	2,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22105	Estopiñán del Castillo	2017	Secano	8628,0	1744,0	1393,0	295,0	56,0	25,0	25,0	0,0	0,0	6394,0	2488,0	1790,0	2116,0	465,0	0,0	97,0	115,0	253,0
22106	Fago	2017	Regadío	53,0	3,0	0,0	3,0	0,0	50,0	50,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22106	Fago	2017	Secano	5004,0	45,0	0,0	45,0	0,0	1873,0	50,0	1823,0	0,0	2752,0	1827,0	650,0	275,0	334,0	0,0	224,0	50,0	60,0
22107	Fanlo	2017	Regadío	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22107	Fanlo	2017	Secano	18847,0	76,0	13,0	63,0	0,0	664,0	664,0	0,0	0,0	14532,0	7473,0	727,0	6332,0	3575,0	0,0	3256,0	143,0	176,0
22109	Fiscal	2017	Regadío	295,0	290,0	199,0	91,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22109	Fiscal	2017	Secano	16783,0	406,0	334,0	72,0	0,0	89,0	89,0	0,0	0,0	15618,0	13496,0	596,0	1526,0	670,0	0,0	131,0	176,0	363,0
22110	Fonz	2017	Regadío	1451,0	1443,0	1176,0	137,0	130,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22110	Fonz	2017	Secano	3750,0	1991,0	1416,0	336,0	239,0	449,0	0,0	30,0	419,0	972,0	416,0	50,0	506,0	338,0	0,0	82,0	149,0	107,0
22111	Foradada del Toscar	2017	Regadío	61,0	59,0	48,0	11,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22111	Foradada del Toscar	2017	Secano	10508,0	575,0	492,0	81,0	2,0	54,0	54,0	0,0	0,0	8548,0	4436,0	2654,0	1458,0	1331,0	0,0	1047,0	134,0	150,0
22112	Fraga	2017	Regadío	7072,0	7072,0	830,0	1207,0	5035,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22112	Fraga	2017	Secano	36606,0	16365,0	7775,0	8239,0	351,0	6181,0	0,0	2626,0	3555,0	10777,0	8171,0	2606,0	0,0	3283,0	0,0	671,0	1363,0	1249,0
22113	Fueva (La)	2017	Regadío	231,0	231,0	212,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22113	Fueva (La)	2017	Secano	21671,0	2649,0	2205,0	407,0	37,0	273,0	273,0	0,0	0,0	16606,0	9563,0	2316,0	4727,0	2143,0	0,0	814,0	262,0	1067,0
22114	Gistaín	2017	Regadío	45,0	45,0	39,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22114	Gistaín	2017	Secano	7290,0	104,0	76,0	28,0	0,0	170,0	170,0	0,0	0,0	6662,0	1603,0	147,0	4912,0	354,0	0,0	296,0	29,0	29,0
22115	Grado (El)	2017	Regadío	559,0	559,0	201,0	177,0	181,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22115	Grado (El)	2017	Secano	5731,0	1246,0	365,0	374,0	507,0	815,0	0,0	23,0	792,0	3046,0	2100,0	770,0	176,0	624,0	0,0	122,0	151,0	351,0
22116	Grañén	2017	Regadío	8698,0	8696,0	8187,0	455,0	54,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22116	Grañén	2017	Secano	3642,0	1077,0	906,0	141,0	30,0	507,0	0,0	15,0	492,0	1081,0	342,0	8,0	731,0	977,0	0,0	198,0	471,0	308,0
22117	Graus	2017	Regadío	281,0	281,0	174,0	103,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22117	Graus	2017	Secano	29602,0	5234,0	3689,0	1005,0	540,0	97,0	97,0	0,0	0,0	22812,0	13726,0	3976,0	5110,0	1459,0	0,0	143,0	462,0	854,0
22119	Gurrea de Gállego	2017	Regadío	4336,0	4331,0	3441,0	283,0	607,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22119	Gurrea de Gállego	2017	Secano	14848,0	10241,0	7978,0	1687,0	576,0	2152,0	0,0	752,0	1400,0	1332,0	1092,0	240,0	0,0	1123,0	0,0	216,0	549,0	358,0
22122	Hoz de Jaca	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22122	Hoz de Jaca	2017	Secano	1245,0	58,0	12,0	46,0	0,0	62,0	62,0	0,0	0,0	925,0	710,0	0,0	215,0	200,0	0,0	105,0	19,0	76,0
22124	Huerto	2017	Regadío	4508,0	4489,0	4291,0	192,0	6,0	0,0	0,0	0,0	0,0	19,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22124	Huerto	2017	Secano	4201,0	2057,0	1699,0	320,0	38,0	483,0	0,0	18,0	465,0	1160,0	74,0	107,0	979,0	501,0	0,0	106,0	213,0	182,0
22125	Huesca	2017	Regadío	3630,0	3626,0	3161,0	456,0	9,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22125	Huesca	2017	Secano	12459,0	7176,0	6320,0	608,0	248,0	1436,0	0,0	15,0	1421,0	1666,0	464,0	247,0	955,0	2181,0	0,0	576,0	1283,0	322,0
22126	Ibieca	2017	Regadío	3,0	3,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22126	Ibieca	2017	Secano	1490,0	868,0	675,0	90,0	103,0	78,0	0,0	0,0	78,0	507,0	472,0	11,0	24,0	37,0	0,0	8,0	29,0	0,0
22127	Igriés	2017	Regadío	8,0	8,0	3,0	4,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22127	Igriés	2017	Secano	1947,0	1250,0	1098,0	80,0	72,0	120,0	0,0	1,0	119,0	341,0	111,0	10,0	220,0	236,0	0,0	47,0	96,0	93,0
22128	Ilche	2017	Regadío	3966,0	3960,0	3661,0	200,0	99,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22128	Ilche	2017	Secano	2434,0	554,0	401,0	127,0	26,0	468,0	0,0	26,0	442,0	1047,0	109,0	261,0	677,0	365,0	0,0	88,0	176,0	101,0
22129	Isábena	2017	Regadío	51,0	51,0	41,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22129	Isábena	2017	Secano	11797,0	1139,0	927,0	188,0	24,0	97,0	97,0	0,0	0,0	9745,0	3305,0	1743,0	4697,0	816,0	0,0	407,0	150,0	259,0
22130	Jaca	2017	Regadío	593,0	483,0	361,0	122,0	0,0	110,0	110,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22130	Jaca	2017	Secano	39771,0	7379,0	6251,0	1122,0	6,0	153,0	153,0	0,0	0,0	30012,0	18249,0	2410,0	9353,0	2227,0	0,0	263,0	1084,0	880,0
22131	Jasa	2017	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22131	Jasa	2017	Secano	894,0	56,0	25,0	31,0	0,0	8,0	8,0	0,0	0,0	801,0	560,0	27,0	214,0	29,0	0,0	2,0	21,0	6,0
22133	Labuerda	2017	Regadío	27,0	14,0	14,0	0,0	0,0	12,0	12,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22133	Labuerda	2017	Secano	1725,0	138,0	123,0	15,0	0,0	111,0	111,0	0,0	0,0	1130,0	666,0	255,0	209,0	346,0	0,0	236,0	39,0	71,0
22135	Laluenga	2017	Regadío	1189,0	1189,0	1151,0	20,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22135	Laluenga	2017	Secano	2389,0	1387,0	1142,0	167,0	78,0	110,0	0,0	24,0	86,0	683,0	3,0	48,0	632,0	209,0	0,0	58,0	98,0	53,0
22136	Lalueza	2017	Regadío	6957,0	6943,0	6154,0	766,0	23,0	0,0	0,0	0,0	0,0	14,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22136	Lalueza	2017	Secano	1876,0	95,0	39,0	40,0	16,0	983,0	0,0	619,0	364,0	37,0	36,0	1,0	0,0	761,0	0,0	95,0	353,0	313,0
22137	Lanaja	2017	Regadío	4787,0	4774,0	4316,0	418,0	40,0	0,0	0,0	0,0	0,0	13,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22137	Lanaja	2017	Secano	13605,0	6462,0	4659,0	1422,0	381,0	2846,0	0,0	1940,0	906,0	3432,0	2959,0	473,0	0,0	865,0	0,0	139,0	560,0	166,0
22139	Laperdiguera	2017	Regadío	17,0	17,0	4,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22139	Laperdiguera	2017	Secano	1112,0	972,0	864,0	84,0	24,0	16,0	0,0	0,0	16,0	78,0	0,0	32,0	46,0	46,0	0,0	11,0	29,0	6,0
22141	Lascellas-Ponzano	2017	Regadío	5,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22141	Lascellas-Ponzano	2017	Secano	2714,0	1884,0	1448,0	224,0	212,0	152,0	0,0	7,0	145,0	494,0	378,0	46,0	70,0	184,0	0,0	24,0	149,0	11,0
22142	Lascuarre	2017	Regadío	12,0	6,0	2,0	3,0	1,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22142	Lascuarre	2017	Secano	3209,0	836,0	675,0	91,0	70,0	0,0	0,0	0,0	0,0	2249,0	1152,0	826,0	271,0	124,0	0,0	16,0	49,0	59,0
22143	Laspaúles	2017	Regadío	33,0	29,0	25,0	4,0	0,0	1,0	1,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22143	Laspaúles	2017	Secano	8101,0	423,0	367,0	56,0	0,0	390,0	390,0	0,0	0,0	7014,0	2903,0	712,0	3399,0	274,0	0,0	92,0	126,0	56,0
22144	Laspuña	2017	Regadío	30,0	29,0	17,0	12,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22144	Laspuña	2017	Secano	4330,0	320,0	294,0	26,0	0,0	108,0	108,0	0,0	0,0	3461,0	2850,0	218,0	393,0	441,0	0,0	318,0	41,0	82,0
22149	Loarre	2017	Regadío	169,0	168,0	102,0	32,0	34,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22149	Loarre	2017	Secano	7259,0	2286,0	1544,0	215,0	527,0	1603,0	0,0	22,0	1581,0	2970,0	1987,0	382,0	601,0	400,0	0,0	39,0	210,0	151,0
22150	Loporzano	2017	Regadío	62,0	57,0	44,0	11,0	2,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22150	Loporzano	2017	Secano	16915,0	5088,0	4058,0	510,0	520,0	6578,0	0,0	71,0	6507,0	4410,0	3501,0	506,0	403,0	839,0	0,0	392,0	212,0	235,0
22151	Loscorrales	2017	Regadío	435,0	430,0	395,0	10,0	25,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22151	Loscorrales	2017	Secano	3583,0	2716,0	2204,0	315,0	197,0	247,0	0,0	14,0	233,0	387,0	136,0	88,0	163,0	233,0	0,0	22,0	108,0	103,0
22155	Monesma y Cajigar	2017	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22155	Monesma y Cajigar	2017	Secano	6300,0	1411,0	1202,0	198,0	11,0	32,0	32,0	0,0	0,0	4724,0	2012,0	1572,0	1140,0	133,0	0,0	43,0	45,0	45,0
22156	Monflorite-Lascasas	2017	Regadío	1359,0	1357,0	1296,0	59,0	2,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22156	Monflorite-Lascasas	2017	Secano	1542,0	1008,0	936,0	65,0	7,0	131,0	0,0	10,0	121,0	172,0	16,0	71,0	85,0	231,0	0,0	22,0	107,0	102,0
22157	Montanuy	2017	Regadío	11,0	11,0	9,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22157	Montanuy	2017	Secano	17342,0	629,0	629,0	0,0	0,0	397,0	397,0	0,0	0,0	13807,0	4054,0	930,0	8823,0	2509,0	0,0	2021,0	103,0	385,0
22158	Monzón	2017	Regadío	10828,0	10740,0	9226,0	1145,0	369,0	0,0	0,0	0,0	0,0	88,0	88,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22158	Monzón	2017	Secano	4714,0	671,0	365,0	238,0	68,0	802,0	0,0	85,0	717,0	1289,0	272,0	199,0	818,0	1952,0	0,0	425,0	1017,0	510,0
22160	Naval	2017	Regadío	14,0	10,0	7,0	3,0	0,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22160	Naval	2017	Secano	4743,0	644,0	372,0	114,0	158,0	429,0	0,0	13,0	416,0	3265,0	3170,0	74,0	21,0	405,0	0,0	19,0	106,0	280,0
22162	Novales	2017	Regadío	302,0	295,0	232,0	18,0	45,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22162	Novales	2017	Secano	1664,0	1325,0	1253,0	59,0	13,0	29,0	0,0	1,0	28,0	223,0	46,0	13,0	164,0	87,0	0,0	14,0	58,0	15,0
22163	Nueno	2017	Regadío	235,0	235,0	191,0	27,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22163	Nueno	2017	Secano	14515,0	1308,0	813,0	192,0	303,0	4891,0	0,0	41,0	4850,0	7822,0	6016,0	563,0	1243,0	494,0	0,0	125,0	222,0	147,0
22164	Olvena	2017	Regadío	79,0	79,0	38,0	16,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22164	Olvena	2017	Secano	1496,0	218,0	35,0	61,0	122,0	431,0	0,0	1,0	430,0	750,0	647,0	94,0	9,0	97,0	0,0	8,0	20,0	69,0
22165	Ontiñena	2017	Regadío	2718,0	2718,0	2081,0	155,0	482,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22165	Ontiñena	2017	Secano	11060,0	4852,0	2006,0	2715,0	131,0	3587,0	0,0	1975,0	1612,0	2066,0	1509,0	557,0	0,0	555,0	0,0	57,0	345,0	153,0
22167	Osso de Cinca	2017	Regadío	2103,0	2091,0	937,0	159,0	995,0	0,0	0,0	0,0	0,0	12,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22167	Osso de Cinca	2017	Secano	655,0	82,0	19,0	46,0	17,0	185,0	0,0	62,0	123,0	58,0	57,0	1,0	0,0	330,0	0,0	119,0	88,0	123,0
22168	Palo	2017	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22168	Palo	2017	Secano	1331,0	269,0	232,0	34,0	3,0	4,0	4,0	0,0	0,0	1000,0	715,0	177,0	108,0	58,0	0,0	5,0	28,0	25,0
22170	Panticosa	2017	Regadío	23,0	5,0	5,0	0,0	0,0	18,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22170	Panticosa	2017	Secano	9658,0	44,0	16,0	28,0	0,0	180,0	180,0	0,0	0,0	4426,0	1366,0	122,0	2938,0	5008,0	0,0	4657,0	51,0	300,0
22172	Peñalba	2017	Regadío	3049,0	3049,0	2939,0	97,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22172	Peñalba	2017	Secano	12615,0	7700,0	3634,0	4060,0	6,0	3760,0	0,0	962,0	2798,0	144,0	144,0	0,0	0,0	1011,0	0,0	113,0	643,0	255,0
22173	Peñas de Riglos (Las)	2017	Regadío	108,0	107,0	53,0	53,0	1,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22173	Peñas de Riglos (Las)	2017	Secano	21721,0	1354,0	759,0	523,0	72,0	5022,0	0,0	82,0	4940,0	14555,0	12905,0	981,0	669,0	790,0	0,0	108,0	261,0	421,0
22174	Peralta de Alcofea	2017	Regadío	2514,0	2514,0	2334,0	152,0	28,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22174	Peralta de Alcofea	2017	Secano	9133,0	5839,0	4974,0	651,0	214,0	1200,0	0,0	36,0	1164,0	1377,0	61,0	113,0	1203,0	717,0	0,0	115,0	394,0	208,0
22175	Peralta de Calasanz	2017	Regadío	63,0	62,0	29,0	33,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22175	Peralta de Calasanz	2017	Secano	11469,0	3295,0	2386,0	635,0	274,0	1964,0	0,0	25,0	1939,0	5984,0	1748,0	3773,0	463,0	226,0	0,0	28,0	134,0	64,0
22176	Peraltilla	2017	Regadío	137,0	137,0	117,0	15,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22176	Peraltilla	2017	Secano	1472,0	642,0	422,0	102,0	118,0	302,0	0,0	10,0	292,0	414,0	9,0	55,0	350,0	114,0	0,0	18,0	52,0	44,0
22177	Perarrúa	2017	Regadío	124,0	120,0	106,0	12,0	2,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22177	Perarrúa	2017	Secano	2924,0	384,0	221,0	122,0	41,0	33,0	33,0	0,0	0,0	2401,0	1828,0	72,0	501,0	106,0	0,0	5,0	34,0	67,0
22178	Pertusa	2017	Regadío	849,0	848,0	830,0	18,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22178	Pertusa	2017	Secano	2074,0	1497,0	1330,0	155,0	12,0	97,0	0,0	3,0	94,0	312,0	29,0	72,0	211,0	168,0	0,0	41,0	74,0	53,0
22181	Piracés	2017	Regadío	725,0	725,0	695,0	29,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22181	Piracés	2017	Secano	1762,0	849,0	791,0	54,0	4,0	290,0	0,0	10,0	280,0	446,0	5,0	46,0	395,0	177,0	0,0	50,0	47,0	80,0
22182	Plan	2017	Regadío	44,0	42,0	40,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22182	Plan	2017	Secano	9498,0	104,0	98,0	6,0	0,0	506,0	506,0	0,0	0,0	6960,0	4354,0	1553,0	1053,0	1928,0	0,0	1745,0	61,0	122,0
