Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Temporalidad	Días duración contrato	Sector código	Sector descripción	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	66	0	0
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Hombres	Temporal	0	2	Industria y energía	5	0	0
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Hombres	Temporal	1	2	Industria y energía	2	270	135
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Mujeres	Temporal	1	2	Industria y energía	1	180	180
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Hombres	Temporal	0	3	Construcción	32	0	0
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Hombres	Temporal	1	3	Construcción	4	561	140,25
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Hombres	Temporal	0	4	Servicios	6	0	0
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Hombres	Temporal	1	4	Servicios	5	479	95,8
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Mujeres	Temporal	0	4	Servicios	8	0	0
Mayo 2009	200905	2009	Mayo	23	Bajo Martín	Mujeres	Temporal	1	4	Servicios	15	1496	99,73333333333333333333333333333333333333
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	5	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	3	270	90
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	180	180
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	1	2	Industria y energía	3	270	90
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Mujeres	Temporal	1	2	Industria y energía	2	270	135
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	0	3	Construcción	4	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	1	3	Construcción	1	141	141
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Mujeres	Temporal	0	3	Construcción	1	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	0	4	Servicios	3	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Hombres	Temporal	1	4	Servicios	6	750	125
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Mujeres	Temporal	0	4	Servicios	8	0	0
Mayo 2009	200905	2009	Mayo	24	Campo de Daroca	Mujeres	Temporal	1	4	Servicios	7	829	118,428571428571428571428571428571428571
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	10	0	0
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	6	1705	284,166666666666666666666666666666666667
Mayo 2009	200905	2009	Mayo	25	Jiloca	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	2	417	208,5
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	0	2	Industria y energía	3	0	0
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	1	2	Industria y energía	9	852	94,66666666666666666666666666666666666667
Mayo 2009	200905	2009	Mayo	25	Jiloca	Mujeres	Temporal	1	2	Industria y energía	4	363	90,75
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	0	3	Construcción	15	0	0
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	1	3	Construcción	14	2406	171,857142857142857142857142857142857143
Mayo 2009	200905	2009	Mayo	25	Jiloca	Mujeres	Temporal	1	3	Construcción	1	106	106
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	0	4	Servicios	6	0	0
Mayo 2009	200905	2009	Mayo	25	Jiloca	Hombres	Temporal	1	4	Servicios	14	856	61,14285714285714285714285714285714285714
Mayo 2009	200905	2009	Mayo	25	Jiloca	Mujeres	Temporal	0	4	Servicios	11	0	0
Mayo 2009	200905	2009	Mayo	25	Jiloca	Mujeres	Temporal	1	4	Servicios	17	1335	78,52941176470588235294117647058823529412
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	8	0	0
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	3	212	70,66666666666666666666666666666666666667
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	2	Industria y energía	4	0	0
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	1	2	Industria y energía	8	2108	263,5
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Mujeres	Temporal	1	2	Industria y energía	4	1865	466,25
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	3	Construcción	24	0	0
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	1	3	Construcción	1	30	30
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	4	Servicios	6	0	0
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Hombres	Temporal	1	4	Servicios	17	2269	133,470588235294117647058823529411764706
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Mujeres	Temporal	0	4	Servicios	15	0	0
Mayo 2009	200905	2009	Mayo	26	Cuencas Mineras	Mujeres	Temporal	1	4	Servicios	13	1278	98,30769230769230769230769230769230769231
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	8	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	2	210	105
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	2	Industria y energía	59	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	2	Industria y energía	28	1984	70,85714285714285714285714285714285714286
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	2	Industria y energía	12	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	2	Industria y energía	6	525	87,5
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	3	Construcción	195	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	3	Construcción	15	693	46,2
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	3	Construcción	3	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	3	Construcción	3	568	189,333333333333333333333333333333333333
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	4	Servicios	6	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	4	Servicios	7	577	82,42857142857142857142857142857142857143
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	4	Servicios	21	0	0
Mayo 2009	200905	2009	Mayo	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	4	Servicios	32	5276	164,875
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	107	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	7	550	78,57142857142857142857142857142857142857
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	145	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	180	180
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	0	2	Industria y energía	11	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	1	2	Industria y energía	13	2913	224,076923076923076923076923076923076923
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	0	2	Industria y energía	2	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	1	2	Industria y energía	3	540	180
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	0	3	Construcción	60	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	1	3	Construcción	20	1880	94
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	0	3	Construcción	2	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	1	3	Construcción	6	331	55,16666666666666666666666666666666666667
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	0	4	Servicios	19	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Hombres	Temporal	1	4	Servicios	46	6489	141,065217391304347826086956521739130435
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	0	4	Servicios	54	0	0
Mayo 2009	200905	2009	Mayo	28	Bajo Aragón	Mujeres	Temporal	1	4	Servicios	87	6352	73,01149425287356321839080459770114942529
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	114	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	17	1606	94,47058823529411764705882352941176470588
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	90	90
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	0	2	Industria y energía	58	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	1	2	Industria y energía	19	3227	169,842105263157894736842105263157894737
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	1	2	Industria y energía	2	181	90,5
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	0	3	Construcción	115	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	1	3	Construcción	31	4894	157,870967741935483870967741935483870968
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	0	3	Construcción	1	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	1	3	Construcción	2	330	165
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	0	4	Servicios	52	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Hombres	Temporal	1	4	Servicios	128	16661	130,1640625
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	0	4	Servicios	91	0	0
Mayo 2009	200905	2009	Mayo	29	Comunidad de Teruel	Mujeres	Temporal	1	4	Servicios	211	12060	57,1563981042654028436018957345971563981
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	4	0	0
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	90	90
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Hombres	Temporal	0	2	Industria y energía	5	0	0
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Hombres	Temporal	0	3	Construcción	1	0	0
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Hombres	Temporal	1	3	Construcción	2	316	158
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Hombres	Temporal	1	4	Servicios	3	334	111,333333333333333333333333333333333333
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Mujeres	Temporal	0	4	Servicios	2	0	0
Mayo 2009	200905	2009	Mayo	30	Maestrazgo	Mujeres	Temporal	1	4	Servicios	12	701	58,41666666666666666666666666666666666667
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	6	0	0
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	176	176
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	0	2	Industria y energía	2	0	0
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Mujeres	Temporal	1	2	Industria y energía	1	180	180
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	0	3	Construcción	6	0	0
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	1	3	Construcción	2	270	135
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	0	4	Servicios	8	0	0
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Hombres	Temporal	1	4	Servicios	4	495	123,75
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Mujeres	Temporal	0	4	Servicios	10	0	0
Mayo 2009	200905	2009	Mayo	31	Sierra de Albarracín	Mujeres	Temporal	1	4	Servicios	14	765	54,64285714285714285714285714285714285714
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	8	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	120	120
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	0	2	Industria y energía	18	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	1	2	Industria y energía	7	3476	496,571428571428571428571428571428571429
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	1	2	Industria y energía	1	180	180
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	0	3	Construcción	15	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	1	3	Construcción	17	1785	105
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	0	3	Construcción	3	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	1	3	Construcción	1	180	180
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	0	4	Servicios	1	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Hombres	Temporal	1	4	Servicios	12	1591	132,583333333333333333333333333333333333
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	0	4	Servicios	8	0	0
Mayo 2009	200905	2009	Mayo	32	Gúdar-Javalambre	Mujeres	Temporal	1	4	Servicios	17	2243	131,941176470588235294117647058823529412
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	29	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	3	510	170
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	7	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	2	450	225
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	0	2	Industria y energía	4	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	1	2	Industria y energía	10	1447	144,7
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Mujeres	Temporal	0	2	Industria y energía	3	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Mujeres	Temporal	1	2	Industria y energía	2	360	180
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	0	3	Construcción	6	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	1	3	Construcción	4	422	105,5
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	0	4	Servicios	4	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Hombres	Temporal	1	4	Servicios	7	219	31,28571428571428571428571428571428571429
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Mujeres	Temporal	0	4	Servicios	11	0	0
Mayo 2009	200905	2009	Mayo	33	Matarraña / Matarranya	Mujeres	Temporal	1	4	Servicios	9	332	36,88888888888888888888888888888888888889
Abril 2009	200904	2009	Abril	01	La Jacetania	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	18	0	0
Abril 2009	200904	2009	Abril	01	La Jacetania	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Abril 2009	200904	2009	Abril	01	La Jacetania	Mujeres	Temporal	1	2	Industria y energía	3	278	92,66666666666666666666666666666666666667
Abril 2009	200904	2009	Abril	01	La Jacetania	Hombres	Temporal	0	3	Construcción	43	0	0
Abril 2009	200904	2009	Abril	01	La Jacetania	Hombres	Temporal	1	3	Construcción	3	290	96,66666666666666666666666666666666666667
Abril 2009	200904	2009	Abril	01	La Jacetania	Mujeres	Temporal	0	3	Construcción	2	0	0
Abril 2009	200904	2009	Abril	01	La Jacetania	Mujeres	Temporal	1	3	Construcción	1	6	6
Abril 2009	200904	2009	Abril	01	La Jacetania	Hombres	Temporal	0	4	Servicios	19	0	0
Abril 2009	200904	2009	Abril	01	La Jacetania	Hombres	Temporal	1	4	Servicios	68	2032	29,88235294117647058823529411764705882353
Abril 2009	200904	2009	Abril	01	La Jacetania	Mujeres	Temporal	0	4	Servicios	65	0	0
Abril 2009	200904	2009	Abril	01	La Jacetania	Mujeres	Temporal	1	4	Servicios	114	4725	41,44736842105263157894736842105263157895
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	90	90
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	0	2	Industria y energía	1	0	0
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	1	2	Industria y energía	7	7642	1091,714285714285714285714285714285714286
Abril 2009	200904	2009	Abril	02	Alto Gállego	Mujeres	Temporal	0	2	Industria y energía	2	0	0
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	0	3	Construcción	39	0	0
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	1	3	Construcción	1	94	94
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	0	4	Servicios	19	0	0
Abril 2009	200904	2009	Abril	02	Alto Gállego	Hombres	Temporal	1	4	Servicios	75	1726	23,01333333333333333333333333333333333333
Abril 2009	200904	2009	Abril	02	Alto Gállego	Mujeres	Temporal	0	4	Servicios	30	0	0
Abril 2009	200904	2009	Abril	02	Alto Gállego	Mujeres	Temporal	1	4	Servicios	78	2080	26,66666666666666666666666666666666666667
Abril 2009	200904	2009	Abril	03	Sobrarbe	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Abril 2009	200904	2009	Abril	03	Sobrarbe	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Abril 2009	200904	2009	Abril	03	Sobrarbe	Hombres	Temporal	1	2	Industria y energía	1	180	180
Abril 2009	200904	2009	Abril	03	Sobrarbe	Hombres	Temporal	0	3	Construcción	22	0	0
Abril 2009	200904	2009	Abril	03	Sobrarbe	Hombres	Temporal	1	3	Construcción	4	175	43,75
Abril 2009	200904	2009	Abril	03	Sobrarbe	Hombres	Temporal	0	4	Servicios	22	0	0
Abril 2009	200904	2009	Abril	03	Sobrarbe	Hombres	Temporal	1	4	Servicios	64	1869	29,203125
Abril 2009	200904	2009	Abril	03	Sobrarbe	Mujeres	Temporal	0	4	Servicios	51	0	0
Abril 2009	200904	2009	Abril	03	Sobrarbe	Mujeres	Temporal	1	4	Servicios	94	4396	46,76595744680851063829787234042553191489
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	9	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	2	360	180
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	4	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	0	2	Industria y energía	2	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	1	2	Industria y energía	3	450	150
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	0	2	Industria y energía	4	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	1	2	Industria y energía	1	20	20
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	0	3	Construcción	61	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	1	3	Construcción	2	180	90
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	0	3	Construcción	3	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	1	3	Construcción	1	180	180
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	0	4	Servicios	15	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Hombres	Temporal	1	4	Servicios	53	1346	25,39622641509433962264150943396226415094
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	0	4	Servicios	34	0	0
Abril 2009	200904	2009	Abril	04	La Ribagorza	Mujeres	Temporal	1	4	Servicios	48	1949	40,60416666666666666666666666666666666667
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	63	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	9	1410	156,666666666666666666666666666666666667
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	7	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	4	367	91,75
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	0	2	Industria y energía	10	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	1	2	Industria y energía	5	2040	408
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	0	2	Industria y energía	6	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	1	2	Industria y energía	1	30	30
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	0	3	Construcción	61	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	1	3	Construcción	10	4012	401,2
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	1	3	Construcción	1	90	90
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	0	4	Servicios	381	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Hombres	Temporal	1	4	Servicios	80	9801	122,5125
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	0	4	Servicios	84	0	0
Abril 2009	200904	2009	Abril	05	Cinco Villas	Mujeres	Temporal	1	4	Servicios	77	4007	52,03896103896103896103896103896103896104
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	24	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	5	930	186
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	6	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	2	Industria y energía	10	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	2	Industria y energía	39	20236	518,871794871794871794871794871794871795
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	2	Industria y energía	3	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	1	2	Industria y energía	3	273	91
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	3	Construcción	85	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	3	Construcción	34	4865	143,088235294117647058823529411764705882
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	3	Construcción	23	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	1	3	Construcción	4	1080	270
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	4	Servicios	104	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	4	Servicios	207	17274	83,44927536231884057971014492753623188406
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	4	Servicios	220	0	0
Abril 2009	200904	2009	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	1	4	Servicios	291	21176	72,76975945017182130584192439862542955326
Abril 2009	200904	2009	Abril	07	Somontano de Barbastro	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	20	0	0
Abril 2009	200904	2009	Abril	07	Somontano de Barbastro	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	2	270	135
Abril 2009	200904	2009	Abril	07	Somontano de Barbastro	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
