Mes y año	Comarca código	Comarca nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Agosto 2007	03	Sobrarbe	42	Enseñanza superior universitaria	Hombres	1
Agosto 2007	03	Sobrarbe	42	Enseñanza superior universitaria	Mujeres	17
Agosto 2007	04	La Ribagorza	10	Educación Primaria o inferior	Hombres	26
Agosto 2007	04	La Ribagorza	10	Educación Primaria o inferior	Mujeres	19
Agosto 2007	04	La Ribagorza	20	Primera etapa de educación secundaria	Hombres	46
Agosto 2007	04	La Ribagorza	20	Primera etapa de educación secundaria	Mujeres	54
Agosto 2007	04	La Ribagorza	31	Bachillerato	Hombres	10
Agosto 2007	04	La Ribagorza	31	Bachillerato	Mujeres	16
Agosto 2007	04	La Ribagorza	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	04	La Ribagorza	32	Enseñanza media de formación profesional	Mujeres	12
Agosto 2007	04	La Ribagorza	41	Enseñanza superior de formación profesional	Hombres	2
Agosto 2007	04	La Ribagorza	41	Enseñanza superior de formación profesional	Mujeres	12
Agosto 2007	04	La Ribagorza	42	Enseñanza superior universitaria	Hombres	4
Agosto 2007	04	La Ribagorza	42	Enseñanza superior universitaria	Mujeres	20
Agosto 2007	05	Cinco Villas	10	Educación Primaria o inferior	Hombres	79
Agosto 2007	05	Cinco Villas	10	Educación Primaria o inferior	Mujeres	85
Agosto 2007	05	Cinco Villas	20	Primera etapa de educación secundaria	Hombres	170
Agosto 2007	05	Cinco Villas	20	Primera etapa de educación secundaria	Mujeres	339
Agosto 2007	05	Cinco Villas	31	Bachillerato	Hombres	14
Agosto 2007	05	Cinco Villas	31	Bachillerato	Mujeres	43
Agosto 2007	05	Cinco Villas	32	Enseñanza media de formación profesional	Hombres	18
Agosto 2007	05	Cinco Villas	32	Enseñanza media de formación profesional	Mujeres	52
Agosto 2007	05	Cinco Villas	41	Enseñanza superior de formación profesional	Hombres	10
Agosto 2007	05	Cinco Villas	41	Enseñanza superior de formación profesional	Mujeres	29
Agosto 2007	05	Cinco Villas	42	Enseñanza superior universitaria	Hombres	11
Agosto 2007	05	Cinco Villas	42	Enseñanza superior universitaria	Mujeres	41
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Hombres	165
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Mujeres	91
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Hombres	435
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Mujeres	608
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Hombres	109
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Mujeres	186
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Hombres	28
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Mujeres	67
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Hombres	29
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Mujeres	44
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Hombres	78
Agosto 2007	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Mujeres	183
Agosto 2007	07	Somontano de Barbastro	10	Educación Primaria o inferior	Hombres	46
Agosto 2007	07	Somontano de Barbastro	10	Educación Primaria o inferior	Mujeres	36
Agosto 2007	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Hombres	155
Agosto 2007	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Mujeres	219
Agosto 2007	07	Somontano de Barbastro	31	Bachillerato	Hombres	17
Agosto 2007	07	Somontano de Barbastro	31	Bachillerato	Mujeres	32
Agosto 2007	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Hombres	7
Agosto 2007	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Mujeres	17
Agosto 2007	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Hombres	8
Agosto 2007	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Mujeres	35
Agosto 2007	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Hombres	8
Agosto 2007	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Mujeres	37
Agosto 2007	08	Cinca Medio	10	Educación Primaria o inferior	Hombres	83
Agosto 2007	08	Cinca Medio	10	Educación Primaria o inferior	Mujeres	110
Agosto 2007	08	Cinca Medio	20	Primera etapa de educación secundaria	Hombres	120
Agosto 2007	08	Cinca Medio	20	Primera etapa de educación secundaria	Mujeres	191
Agosto 2007	08	Cinca Medio	31	Bachillerato	Hombres	7
Agosto 2007	08	Cinca Medio	31	Bachillerato	Mujeres	19
Agosto 2007	08	Cinca Medio	32	Enseñanza media de formación profesional	Hombres	8
Agosto 2007	08	Cinca Medio	32	Enseñanza media de formación profesional	Mujeres	40
Agosto 2007	08	Cinca Medio	41	Enseñanza superior de formación profesional	Hombres	9
Agosto 2007	08	Cinca Medio	41	Enseñanza superior de formación profesional	Mujeres	25
Agosto 2007	08	Cinca Medio	42	Enseñanza superior universitaria	Hombres	11
Agosto 2007	08	Cinca Medio	42	Enseñanza superior universitaria	Mujeres	29
Agosto 2007	09	La Litera / La Llitera	10	Educación Primaria o inferior	Hombres	29
Agosto 2007	09	La Litera / La Llitera	10	Educación Primaria o inferior	Mujeres	19
Agosto 2007	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Hombres	73
Agosto 2007	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Mujeres	121
Agosto 2007	09	La Litera / La Llitera	31	Bachillerato	Hombres	9
Agosto 2007	09	La Litera / La Llitera	31	Bachillerato	Mujeres	10
Agosto 2007	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Mujeres	10
Agosto 2007	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Hombres	2
Agosto 2007	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Mujeres	4
Agosto 2007	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Hombres	7
Agosto 2007	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Mujeres	21
Agosto 2007	10	Los Monegros	10	Educación Primaria o inferior	Hombres	26
Agosto 2007	10	Los Monegros	10	Educación Primaria o inferior	Mujeres	25
Agosto 2007	10	Los Monegros	20	Primera etapa de educación secundaria	Hombres	79
Agosto 2007	10	Los Monegros	20	Primera etapa de educación secundaria	Mujeres	114
Agosto 2007	10	Los Monegros	31	Bachillerato	Hombres	8
Agosto 2007	10	Los Monegros	31	Bachillerato	Mujeres	21
Agosto 2007	10	Los Monegros	32	Enseñanza media de formación profesional	Hombres	7
Agosto 2007	10	Los Monegros	32	Enseñanza media de formación profesional	Mujeres	14
Agosto 2007	10	Los Monegros	41	Enseñanza superior de formación profesional	Hombres	3
Agosto 2007	10	Los Monegros	41	Enseñanza superior de formación profesional	Mujeres	11
Agosto 2007	10	Los Monegros	42	Enseñanza superior universitaria	Hombres	5
Agosto 2007	10	Los Monegros	42	Enseñanza superior universitaria	Mujeres	14
Agosto 2007	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Hombres	91
Agosto 2007	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Mujeres	62
Agosto 2007	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Hombres	97
Agosto 2007	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Mujeres	120
Agosto 2007	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Hombres	7
Agosto 2007	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Mujeres	16
Agosto 2007	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Hombres	9
Agosto 2007	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Mujeres	15
Agosto 2007	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Mujeres	11
Agosto 2007	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Hombres	3
Agosto 2007	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Mujeres	24
Agosto 2007	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Hombres	20
Agosto 2007	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Mujeres	22
Agosto 2007	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Hombres	153
Agosto 2007	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Mujeres	303
Agosto 2007	12	Tarazona y el Moncayo	31	Bachillerato	Hombres	21
Agosto 2007	12	Tarazona y el Moncayo	31	Bachillerato	Mujeres	31
Agosto 2007	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Hombres	8
Agosto 2007	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Mujeres	21
Agosto 2007	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Hombres	7
Agosto 2007	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Mujeres	26
Agosto 2007	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Hombres	9
Agosto 2007	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Mujeres	38
Agosto 2007	13	Campo de Borja	10	Educación Primaria o inferior	Hombres	18
Agosto 2007	13	Campo de Borja	10	Educación Primaria o inferior	Mujeres	11
Agosto 2007	13	Campo de Borja	20	Primera etapa de educación secundaria	Hombres	123
Agosto 2007	13	Campo de Borja	20	Primera etapa de educación secundaria	Mujeres	145
Agosto 2007	13	Campo de Borja	31	Bachillerato	Hombres	6
Agosto 2007	13	Campo de Borja	31	Bachillerato	Mujeres	16
Agosto 2007	13	Campo de Borja	32	Enseñanza media de formación profesional	Hombres	5
Agosto 2007	13	Campo de Borja	32	Enseñanza media de formación profesional	Mujeres	16
Agosto 2007	13	Campo de Borja	41	Enseñanza superior de formación profesional	Hombres	6
Agosto 2007	13	Campo de Borja	41	Enseñanza superior de formación profesional	Mujeres	4
Agosto 2007	13	Campo de Borja	42	Enseñanza superior universitaria	Hombres	7
Agosto 2007	13	Campo de Borja	42	Enseñanza superior universitaria	Mujeres	18
Agosto 2007	14	Aranda	10	Educación Primaria o inferior	Hombres	12
Agosto 2007	14	Aranda	10	Educación Primaria o inferior	Mujeres	11
Agosto 2007	14	Aranda	20	Primera etapa de educación secundaria	Hombres	86
Agosto 2007	14	Aranda	20	Primera etapa de educación secundaria	Mujeres	122
Agosto 2007	14	Aranda	31	Bachillerato	Hombres	2
Agosto 2007	14	Aranda	31	Bachillerato	Mujeres	2
Agosto 2007	14	Aranda	32	Enseñanza media de formación profesional	Hombres	1
Agosto 2007	14	Aranda	32	Enseñanza media de formación profesional	Mujeres	7
Agosto 2007	14	Aranda	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	14	Aranda	41	Enseñanza superior de formación profesional	Mujeres	7
Agosto 2007	14	Aranda	42	Enseñanza superior universitaria	Mujeres	6
Agosto 2007	15	Ribera Alta del Ebro	10	Educación Primaria o inferior	Hombres	28
Agosto 2007	15	Ribera Alta del Ebro	10	Educación Primaria o inferior	Mujeres	42
Agosto 2007	15	Ribera Alta del Ebro	20	Primera etapa de educación secundaria	Hombres	172
Agosto 2007	15	Ribera Alta del Ebro	20	Primera etapa de educación secundaria	Mujeres	241
Agosto 2007	15	Ribera Alta del Ebro	31	Bachillerato	Hombres	18
Agosto 2007	15	Ribera Alta del Ebro	31	Bachillerato	Mujeres	51
Agosto 2007	15	Ribera Alta del Ebro	32	Enseñanza media de formación profesional	Hombres	9
Agosto 2007	15	Ribera Alta del Ebro	32	Enseñanza media de formación profesional	Mujeres	42
Agosto 2007	15	Ribera Alta del Ebro	41	Enseñanza superior de formación profesional	Hombres	9
Agosto 2007	15	Ribera Alta del Ebro	41	Enseñanza superior de formación profesional	Mujeres	21
Agosto 2007	15	Ribera Alta del Ebro	42	Enseñanza superior universitaria	Hombres	5
Agosto 2007	15	Ribera Alta del Ebro	42	Enseñanza superior universitaria	Mujeres	26
Agosto 2007	16	Valdejalón	10	Educación Primaria o inferior	Hombres	61
Agosto 2007	16	Valdejalón	10	Educación Primaria o inferior	Mujeres	32
Agosto 2007	16	Valdejalón	20	Primera etapa de educación secundaria	Hombres	232
Agosto 2007	16	Valdejalón	20	Primera etapa de educación secundaria	Mujeres	278
Agosto 2007	16	Valdejalón	31	Bachillerato	Hombres	22
Agosto 2007	16	Valdejalón	31	Bachillerato	Mujeres	42
Agosto 2007	16	Valdejalón	32	Enseñanza media de formación profesional	Hombres	4
Agosto 2007	16	Valdejalón	32	Enseñanza media de formación profesional	Mujeres	20
Agosto 2007	16	Valdejalón	41	Enseñanza superior de formación profesional	Hombres	6
Agosto 2007	16	Valdejalón	41	Enseñanza superior de formación profesional	Mujeres	17
Agosto 2007	16	Valdejalón	42	Enseñanza superior universitaria	Hombres	4
Agosto 2007	16	Valdejalón	42	Enseñanza superior universitaria	Mujeres	25
Agosto 2007	17	Central	10	Educación Primaria o inferior	Hombres	767
Agosto 2007	17	Central	10	Educación Primaria o inferior	Mujeres	671
Agosto 2007	17	Central	20	Primera etapa de educación secundaria	Hombres	5015
Agosto 2007	17	Central	20	Primera etapa de educación secundaria	Mujeres	7138
Agosto 2007	17	Central	31	Bachillerato	Hombres	1056
Agosto 2007	17	Central	31	Bachillerato	Mujeres	1606
Agosto 2007	17	Central	32	Enseñanza media de formación profesional	Hombres	386
Agosto 2007	17	Central	32	Enseñanza media de formación profesional	Mujeres	990
Agosto 2007	17	Central	41	Enseñanza superior de formación profesional	Hombres	377
Agosto 2007	17	Central	41	Enseñanza superior de formación profesional	Mujeres	748
Agosto 2007	17	Central	42	Enseñanza superior universitaria	Hombres	684
Agosto 2007	17	Central	42	Enseñanza superior universitaria	Mujeres	1873
Agosto 2007	18	Ribera Baja del Ebro	10	Educación Primaria o inferior	Hombres	14
Agosto 2007	18	Ribera Baja del Ebro	10	Educación Primaria o inferior	Mujeres	6
Agosto 2007	18	Ribera Baja del Ebro	20	Primera etapa de educación secundaria	Hombres	45
Agosto 2007	18	Ribera Baja del Ebro	20	Primera etapa de educación secundaria	Mujeres	65
Agosto 2007	18	Ribera Baja del Ebro	31	Bachillerato	Hombres	4
Agosto 2007	18	Ribera Baja del Ebro	31	Bachillerato	Mujeres	8
Agosto 2007	18	Ribera Baja del Ebro	32	Enseñanza media de formación profesional	Hombres	1
Agosto 2007	18	Ribera Baja del Ebro	32	Enseñanza media de formación profesional	Mujeres	14
Agosto 2007	18	Ribera Baja del Ebro	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	18	Ribera Baja del Ebro	41	Enseñanza superior de formación profesional	Mujeres	3
Agosto 2007	18	Ribera Baja del Ebro	42	Enseñanza superior universitaria	Hombres	3
Agosto 2007	18	Ribera Baja del Ebro	42	Enseñanza superior universitaria	Mujeres	5
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10	Educación Primaria o inferior	Hombres	50
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10	Educación Primaria o inferior	Mujeres	34
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	Primera etapa de educación secundaria	Hombres	92
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	Primera etapa de educación secundaria	Mujeres	134
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	31	Bachillerato	Hombres	10
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	31	Bachillerato	Mujeres	19
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	32	Enseñanza media de formación profesional	Hombres	4
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	32	Enseñanza media de formación profesional	Mujeres	18
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	41	Enseñanza superior de formación profesional	Hombres	7
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	41	Enseñanza superior de formación profesional	Mujeres	11
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	42	Enseñanza superior universitaria	Hombres	6
Agosto 2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	42	Enseñanza superior universitaria	Mujeres	12
Agosto 2007	20	Comunidad de Calatayud	10	Educación Primaria o inferior	Hombres	70
Agosto 2007	20	Comunidad de Calatayud	10	Educación Primaria o inferior	Mujeres	69
Agosto 2007	20	Comunidad de Calatayud	20	Primera etapa de educación secundaria	Hombres	250
Agosto 2007	20	Comunidad de Calatayud	20	Primera etapa de educación secundaria	Mujeres	336
Agosto 2007	20	Comunidad de Calatayud	31	Bachillerato	Hombres	16
Agosto 2007	20	Comunidad de Calatayud	31	Bachillerato	Mujeres	23
Agosto 2007	20	Comunidad de Calatayud	32	Enseñanza media de formación profesional	Hombres	11
Agosto 2007	20	Comunidad de Calatayud	32	Enseñanza media de formación profesional	Mujeres	49
Agosto 2007	20	Comunidad de Calatayud	41	Enseñanza superior de formación profesional	Hombres	13
Agosto 2007	20	Comunidad de Calatayud	41	Enseñanza superior de formación profesional	Mujeres	37
Agosto 2007	20	Comunidad de Calatayud	42	Enseñanza superior universitaria	Hombres	21
Agosto 2007	20	Comunidad de Calatayud	42	Enseñanza superior universitaria	Mujeres	40
Agosto 2007	21	Campo de Cariñena	10	Educación Primaria o inferior	Hombres	12
Agosto 2007	21	Campo de Cariñena	10	Educación Primaria o inferior	Mujeres	14
Agosto 2007	21	Campo de Cariñena	20	Primera etapa de educación secundaria	Hombres	51
Agosto 2007	21	Campo de Cariñena	20	Primera etapa de educación secundaria	Mujeres	73
Agosto 2007	21	Campo de Cariñena	31	Bachillerato	Hombres	7
Agosto 2007	21	Campo de Cariñena	31	Bachillerato	Mujeres	2
Agosto 2007	21	Campo de Cariñena	32	Enseñanza media de formación profesional	Hombres	3
Agosto 2007	21	Campo de Cariñena	32	Enseñanza media de formación profesional	Mujeres	6
Agosto 2007	21	Campo de Cariñena	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	21	Campo de Cariñena	41	Enseñanza superior de formación profesional	Mujeres	6
Agosto 2007	21	Campo de Cariñena	42	Enseñanza superior universitaria	Hombres	1
Agosto 2007	21	Campo de Cariñena	42	Enseñanza superior universitaria	Mujeres	10
Agosto 2007	22	Campo de Belchite	10	Educación Primaria o inferior	Hombres	8
Agosto 2007	22	Campo de Belchite	10	Educación Primaria o inferior	Mujeres	4
Agosto 2007	22	Campo de Belchite	20	Primera etapa de educación secundaria	Hombres	23
Agosto 2007	22	Campo de Belchite	20	Primera etapa de educación secundaria	Mujeres	49
Agosto 2007	22	Campo de Belchite	31	Bachillerato	Hombres	1
Agosto 2007	22	Campo de Belchite	31	Bachillerato	Mujeres	4
Agosto 2007	22	Campo de Belchite	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	22	Campo de Belchite	32	Enseñanza media de formación profesional	Mujeres	4
Agosto 2007	22	Campo de Belchite	41	Enseñanza superior de formación profesional	Mujeres	3
Agosto 2007	22	Campo de Belchite	42	Enseñanza superior universitaria	Mujeres	5
Agosto 2007	23	Bajo Martín	10	Educación Primaria o inferior	Hombres	35
Agosto 2007	23	Bajo Martín	10	Educación Primaria o inferior	Mujeres	40
Agosto 2007	23	Bajo Martín	20	Primera etapa de educación secundaria	Hombres	16
Agosto 2007	23	Bajo Martín	20	Primera etapa de educación secundaria	Mujeres	28
Agosto 2007	23	Bajo Martín	31	Bachillerato	Hombres	1
Agosto 2007	23	Bajo Martín	31	Bachillerato	Mujeres	2
Agosto 2007	23	Bajo Martín	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	23	Bajo Martín	32	Enseñanza media de formación profesional	Mujeres	6
Agosto 2007	23	Bajo Martín	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	23	Bajo Martín	41	Enseñanza superior de formación profesional	Mujeres	3
Agosto 2007	23	Bajo Martín	42	Enseñanza superior universitaria	Mujeres	3
Agosto 2007	24	Campo de Daroca	10	Educación Primaria o inferior	Hombres	6
Agosto 2007	24	Campo de Daroca	10	Educación Primaria o inferior	Mujeres	3
Agosto 2007	24	Campo de Daroca	20	Primera etapa de educación secundaria	Hombres	17
Agosto 2007	24	Campo de Daroca	20	Primera etapa de educación secundaria	Mujeres	18
Agosto 2007	24	Campo de Daroca	31	Bachillerato	Hombres	2
Agosto 2007	24	Campo de Daroca	31	Bachillerato	Mujeres	7
Agosto 2007	24	Campo de Daroca	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	24	Campo de Daroca	32	Enseñanza media de formación profesional	Mujeres	8
Agosto 2007	24	Campo de Daroca	41	Enseñanza superior de formación profesional	Mujeres	1
Agosto 2007	24	Campo de Daroca	42	Enseñanza superior universitaria	Mujeres	4
Agosto 2007	25	Jiloca	10	Educación Primaria o inferior	Hombres	32
Agosto 2007	25	Jiloca	10	Educación Primaria o inferior	Mujeres	25
Agosto 2007	25	Jiloca	20	Primera etapa de educación secundaria	Hombres	57
Agosto 2007	25	Jiloca	20	Primera etapa de educación secundaria	Mujeres	66
Agosto 2007	25	Jiloca	31	Bachillerato	Hombres	7
Agosto 2007	25	Jiloca	31	Bachillerato	Mujeres	15
Agosto 2007	25	Jiloca	32	Enseñanza media de formación profesional	Hombres	3
Agosto 2007	25	Jiloca	32	Enseñanza media de formación profesional	Mujeres	11
Agosto 2007	25	Jiloca	41	Enseñanza superior de formación profesional	Hombres	4
Agosto 2007	25	Jiloca	41	Enseñanza superior de formación profesional	Mujeres	9
Agosto 2007	25	Jiloca	42	Enseñanza superior universitaria	Hombres	2
Agosto 2007	25	Jiloca	42	Enseñanza superior universitaria	Mujeres	9
Agosto 2007	26	Cuencas Mineras	10	Educación Primaria o inferior	Hombres	52
Agosto 2007	26	Cuencas Mineras	10	Educación Primaria o inferior	Mujeres	32
Agosto 2007	26	Cuencas Mineras	20	Primera etapa de educación secundaria	Hombres	84
Agosto 2007	26	Cuencas Mineras	20	Primera etapa de educación secundaria	Mujeres	99
Agosto 2007	26	Cuencas Mineras	31	Bachillerato	Hombres	2
Agosto 2007	26	Cuencas Mineras	31	Bachillerato	Mujeres	9
Agosto 2007	26	Cuencas Mineras	32	Enseñanza media de formación profesional	Hombres	7
Agosto 2007	26	Cuencas Mineras	32	Enseñanza media de formación profesional	Mujeres	20
Agosto 2007	26	Cuencas Mineras	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	26	Cuencas Mineras	41	Enseñanza superior de formación profesional	Mujeres	11
Agosto 2007	26	Cuencas Mineras	42	Enseñanza superior universitaria	Hombres	3
Agosto 2007	26	Cuencas Mineras	42	Enseñanza superior universitaria	Mujeres	9
Agosto 2007	27	Andorra-Sierra de Arcos	10	Educación Primaria o inferior	Hombres	53
Agosto 2007	27	Andorra-Sierra de Arcos	10	Educación Primaria o inferior	Mujeres	39
Agosto 2007	27	Andorra-Sierra de Arcos	20	Primera etapa de educación secundaria	Hombres	74
Agosto 2007	27	Andorra-Sierra de Arcos	20	Primera etapa de educación secundaria	Mujeres	95
Agosto 2007	27	Andorra-Sierra de Arcos	31	Bachillerato	Hombres	16
Agosto 2007	27	Andorra-Sierra de Arcos	31	Bachillerato	Mujeres	9
Agosto 2007	27	Andorra-Sierra de Arcos	32	Enseñanza media de formación profesional	Hombres	6
Agosto 2007	27	Andorra-Sierra de Arcos	32	Enseñanza media de formación profesional	Mujeres	23
Agosto 2007	27	Andorra-Sierra de Arcos	41	Enseñanza superior de formación profesional	Hombres	11
Agosto 2007	27	Andorra-Sierra de Arcos	41	Enseñanza superior de formación profesional	Mujeres	17
Agosto 2007	27	Andorra-Sierra de Arcos	42	Enseñanza superior universitaria	Hombres	5
Agosto 2007	27	Andorra-Sierra de Arcos	42	Enseñanza superior universitaria	Mujeres	24
Agosto 2007	28	Bajo Aragón	10	Educación Primaria o inferior	Hombres	170
Agosto 2007	28	Bajo Aragón	10	Educación Primaria o inferior	Mujeres	218
Agosto 2007	28	Bajo Aragón	20	Primera etapa de educación secundaria	Hombres	53
Agosto 2007	28	Bajo Aragón	20	Primera etapa de educación secundaria	Mujeres	123
Agosto 2007	28	Bajo Aragón	31	Bachillerato	Hombres	9
Agosto 2007	28	Bajo Aragón	31	Bachillerato	Mujeres	26
Agosto 2007	28	Bajo Aragón	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	28	Bajo Aragón	32	Enseñanza media de formación profesional	Mujeres	38
Agosto 2007	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Hombres	10
Agosto 2007	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Mujeres	13
Agosto 2007	28	Bajo Aragón	42	Enseñanza superior universitaria	Hombres	11
Agosto 2007	28	Bajo Aragón	42	Enseñanza superior universitaria	Mujeres	38
Agosto 2007	29	Comunidad de Teruel	10	Educación Primaria o inferior	Hombres	75
Agosto 2007	29	Comunidad de Teruel	10	Educación Primaria o inferior	Mujeres	54
Agosto 2007	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Hombres	266
Agosto 2007	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Mujeres	458
Agosto 2007	29	Comunidad de Teruel	31	Bachillerato	Hombres	26
Agosto 2007	29	Comunidad de Teruel	31	Bachillerato	Mujeres	87
Agosto 2007	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Hombres	20
Agosto 2007	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Mujeres	48
Agosto 2007	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Hombres	15
Agosto 2007	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Mujeres	44
Agosto 2007	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Hombres	54
Agosto 2007	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Mujeres	119
Agosto 2007	30	Maestrazgo	10	Educación Primaria o inferior	Hombres	10
Agosto 2007	30	Maestrazgo	10	Educación Primaria o inferior	Mujeres	18
Agosto 2007	30	Maestrazgo	20	Primera etapa de educación secundaria	Hombres	12
Agosto 2007	30	Maestrazgo	20	Primera etapa de educación secundaria	Mujeres	19
Agosto 2007	30	Maestrazgo	31	Bachillerato	Hombres	2
Agosto 2007	30	Maestrazgo	31	Bachillerato	Mujeres	2
Agosto 2007	30	Maestrazgo	32	Enseñanza media de formación profesional	Hombres	2
Agosto 2007	30	Maestrazgo	41	Enseñanza superior de formación profesional	Mujeres	2
Agosto 2007	30	Maestrazgo	42	Enseñanza superior universitaria	Hombres	2
Agosto 2007	30	Maestrazgo	42	Enseñanza superior universitaria	Mujeres	1
Agosto 2007	31	Sierra de Albarracín	10	Educación Primaria o inferior	Hombres	4
Agosto 2007	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Hombres	19
Agosto 2007	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Mujeres	31
Agosto 2007	31	Sierra de Albarracín	31	Bachillerato	Hombres	1
Agosto 2007	31	Sierra de Albarracín	31	Bachillerato	Mujeres	4
Agosto 2007	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Hombres	3
Agosto 2007	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Mujeres	5
Agosto 2007	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Hombres	1
Agosto 2007	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Mujeres	5
