Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE28	UE27	UE25	Número de contratos	CCAA nombre
Agosto 2006	200608	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	914	Aragón
Agosto 2006	200608	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	16	Aragón
Agosto 2006	200608	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1454	Aragón
Agosto 2006	200608	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5769	Aragón
Agosto 2006	200608	Hombres	No consta	No consta	No consta	No consta	10	Aragón
Agosto 2006	200608	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	12475	Aragón
Agosto 2006	200608	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	548	Aragón
Agosto 2006	200608	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	16	Aragón
Agosto 2006	200608	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	756	Aragón
Agosto 2006	200608	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2208	Aragón
Agosto 2006	200608	Mujeres	No consta	No consta	No consta	No consta	8	Aragón
Julio 2006	200607	Hombres	Españoles	Españoles	Españoles	ESPAÑA	18637	Aragón
Julio 2006	200607	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	799	Aragón
Julio 2006	200607	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	33	Aragón
Julio 2006	200607	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1543	Aragón
Julio 2006	200607	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5576	Aragón
Julio 2006	200607	Hombres	No consta	No consta	No consta	No consta	10	Aragón
Julio 2006	200607	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	17808	Aragón
Julio 2006	200607	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	605	Aragón
Julio 2006	200607	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	30	Aragón
Julio 2006	200607	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	855	Aragón
Julio 2006	200607	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2210	Aragón
Julio 2006	200607	Mujeres	No consta	No consta	No consta	No consta	6	Aragón
Junio 2006	200606	Hombres	Españoles	Españoles	Españoles	ESPAÑA	17403	Aragón
Junio 2006	200606	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	805	Aragón
Junio 2006	200606	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	16	Aragón
Junio 2006	200606	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1858	Aragón
Junio 2006	200606	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	6323	Aragón
Junio 2006	200606	Hombres	No consta	No consta	No consta	No consta	5	Aragón
Junio 2006	200606	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	16662	Aragón
Junio 2006	200606	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	588	Aragón
Junio 2006	200606	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Junio 2006	200606	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1005	Aragón
Junio 2006	200606	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2227	Aragón
Junio 2006	200606	Mujeres	No consta	No consta	No consta	No consta	4	Aragón
Mayo 2006	200605	Hombres	Españoles	Españoles	Españoles	ESPAÑA	16003	Aragón
Mayo 2006	200605	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	1220	Aragón
Mayo 2006	200605	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	19	Aragón
Mayo 2006	200605	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2287	Aragón
Mayo 2006	200605	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	7711	Aragón
Mayo 2006	200605	Hombres	No consta	No consta	No consta	No consta	4	Aragón
Mayo 2006	200605	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	15372	Aragón
Mayo 2006	200605	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	779	Aragón
Mayo 2006	200605	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	11	Aragón
Mayo 2006	200605	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1267	Aragón
Mayo 2006	200605	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2326	Aragón
Mayo 2006	200605	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Abril 2006	200604	Hombres	Españoles	Españoles	Españoles	ESPAÑA	11716	Aragón
Abril 2006	200604	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	498	Aragón
Abril 2006	200604	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	12	Aragón
Abril 2006	200604	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1266	Aragón
Abril 2006	200604	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4340	Aragón
Abril 2006	200604	Hombres	No consta	No consta	No consta	No consta	6	Aragón
Abril 2006	200604	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	12205	Aragón
Abril 2006	200604	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	167	Aragón
Abril 2006	200604	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Abril 2006	200604	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	579	Aragón
Abril 2006	200604	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1529	Aragón
Marzo 2006	200603	Hombres	Españoles	Españoles	Españoles	ESPAÑA	14770	Aragón
Marzo 2006	200603	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	499	Aragón
Marzo 2006	200603	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	16	Aragón
Marzo 2006	200603	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1605	Aragón
Marzo 2006	200603	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4431	Aragón
Marzo 2006	200603	Hombres	No consta	No consta	No consta	No consta	8	Aragón
Marzo 2006	200603	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	14001	Aragón
Marzo 2006	200603	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	159	Aragón
Marzo 2006	200603	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	9	Aragón
Marzo 2006	200603	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	632	Aragón
Marzo 2006	200603	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1782	Aragón
Marzo 2006	200603	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Febrero 2006	200602	Hombres	Españoles	Españoles	Españoles	ESPAÑA	13478	Aragón
Febrero 2006	200602	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	568	Aragón
Febrero 2006	200602	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	13	Aragón
Febrero 2006	200602	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1590	Aragón
Febrero 2006	200602	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4077	Aragón
Febrero 2006	200602	Hombres	No consta	No consta	No consta	No consta	11	Aragón
Febrero 2006	200602	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13123	Aragón
Febrero 2006	200602	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	159	Aragón
Febrero 2006	200602	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Febrero 2006	200602	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	585	Aragón
Febrero 2006	200602	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1665	Aragón
Febrero 2006	200602	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Enero 2006	200601	Hombres	Españoles	Españoles	Españoles	ESPAÑA	13907	Aragón
Enero 2006	200601	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	581	Aragón
Enero 2006	200601	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	13	Aragón
Enero 2006	200601	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1463	Aragón
Enero 2006	200601	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3939	Aragón
Enero 2006	200601	Hombres	No consta	No consta	No consta	No consta	4	Aragón
Enero 2006	200601	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13686	Aragón
Enero 2006	200601	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	183	Aragón
Enero 2006	200601	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Enero 2006	200601	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	478	Aragón
Enero 2006	200601	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1467	Aragón
Enero 2006	200601	Mujeres	No consta	No consta	No consta	No consta	4	Aragón
Diciembre 2005	200512	Hombres	Españoles	Españoles	Españoles	ESPAÑA	11199	Aragón
Diciembre 2005	200512	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	351	Aragón
Diciembre 2005	200512	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	12	Aragón
Diciembre 2005	200512	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	955	Aragón
Diciembre 2005	200512	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3148	Aragón
Diciembre 2005	200512	Hombres	No consta	No consta	No consta	No consta	7	Aragón
Diciembre 2005	200512	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13094	Aragón
Diciembre 2005	200512	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	140	Aragón
Diciembre 2005	200512	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Diciembre 2005	200512	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	452	Aragón
Diciembre 2005	200512	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1464	Aragón
Diciembre 2005	200512	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Noviembre 2005	200511	Hombres	Españoles	Españoles	Españoles	ESPAÑA	14061	Aragón
Noviembre 2005	200511	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	541	Aragón
Noviembre 2005	200511	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	15	Aragón
Noviembre 2005	200511	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1401	Aragón
Noviembre 2005	200511	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4088	Aragón
Noviembre 2005	200511	Hombres	No consta	No consta	No consta	No consta	8	Aragón
Noviembre 2005	200511	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	14764	Aragón
Noviembre 2005	200511	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	178	Aragón
Noviembre 2005	200511	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Noviembre 2005	200511	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	506	Aragón
Noviembre 2005	200511	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1534	Aragón
Noviembre 2005	200511	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Octubre 2005	200510	Hombres	Españoles	Españoles	Españoles	ESPAÑA	14688	Aragón
Octubre 2005	200510	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	459	Aragón
Octubre 2005	200510	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	20	Aragón
Octubre 2005	200510	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1202	Aragón
Octubre 2005	200510	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3889	Aragón
Octubre 2005	200510	Hombres	No consta	No consta	No consta	No consta	7	Aragón
Octubre 2005	200510	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	16479	Aragón
Octubre 2005	200510	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	167	Aragón
Octubre 2005	200510	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	25	Aragón
Octubre 2005	200510	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	559	Aragón
Octubre 2005	200510	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1615	Aragón
Octubre 2005	200510	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Septiembre 2005	200509	Hombres	Españoles	Españoles	Españoles	ESPAÑA	16157	Aragón
Septiembre 2005	200509	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	661	Aragón
Septiembre 2005	200509	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	22	Aragón
Septiembre 2005	200509	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1446	Aragón
Septiembre 2005	200509	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5359	Aragón
Septiembre 2005	200509	Hombres	No consta	No consta	No consta	No consta	12	Aragón
Septiembre 2005	200509	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	17636	Aragón
Septiembre 2005	200509	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	231	Aragón
Septiembre 2005	200509	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	27	Aragón
Septiembre 2005	200509	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	616	Aragón
Septiembre 2005	200509	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1948	Aragón
Septiembre 2005	200509	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Agosto 2005	200508	Hombres	Españoles	Españoles	Españoles	ESPAÑA	12550	Aragón
Agosto 2005	200508	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	591	Aragón
Agosto 2005	200508	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Agosto 2005	200508	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1473	Aragón
Agosto 2005	200508	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5333	Aragón
Agosto 2005	200508	Hombres	No consta	No consta	No consta	No consta	7	Aragón
Agosto 2005	200508	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	11990	Aragón
Agosto 2005	200508	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	212	Aragón
Agosto 2005	200508	Mujeres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	15	Aragón
Agosto 2005	200508	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	719	Aragón
Agosto 2005	200508	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1905	Aragón
Agosto 2005	200508	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Julio 2005	200507	Hombres	Españoles	Españoles	Españoles	ESPAÑA	17393	Aragón
Julio 2005	200507	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	517	Aragón
Julio 2005	200507	Hombres	Extranjeros comunitarios (UE-25)	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	25	Aragón
Julio 2005	200507	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1601	Aragón
