Mes y año	Comarca nombre	Comarca código	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
Junio 2013	Comunidad de Teruel	29	40-44	Mujeres	1279
Junio 2013	Comunidad de Teruel	29	45-49	Hombres	1294
Junio 2013	Comunidad de Teruel	29	45-49	Mujeres	1407
Junio 2013	Comunidad de Teruel	29	50-54	Hombres	1291
Junio 2013	Comunidad de Teruel	29	50-54	Mujeres	1343
Junio 2013	Comunidad de Teruel	29	55-59	Hombres	916
Junio 2013	Comunidad de Teruel	29	55-59	Mujeres	819
Junio 2013	Comunidad de Teruel	29	60-64	Hombres	515
Junio 2013	Comunidad de Teruel	29	60-64	Mujeres	464
Junio 2013	Comunidad de Teruel	29	65-69	Hombres	29
Junio 2013	Comunidad de Teruel	29	65-69	Mujeres	31
Junio 2013	Comunidad de Teruel	29	Más de 69	Hombres	5
Junio 2013	Comunidad de Teruel	29	Más de 69	Mujeres	14
Junio 2013	Cuencas Mineras	26	16-19	Hombres	6
Junio 2013	Cuencas Mineras	26	16-19	Mujeres	1
Junio 2013	Cuencas Mineras	26	20-24	Hombres	65
Junio 2013	Cuencas Mineras	26	20-24	Mujeres	33
Junio 2013	Cuencas Mineras	26	25-29	Hombres	138
Junio 2013	Cuencas Mineras	26	25-29	Mujeres	74
Junio 2013	Cuencas Mineras	26	30-34	Hombres	168
Junio 2013	Cuencas Mineras	26	30-34	Mujeres	111
Junio 2013	Cuencas Mineras	26	35-39	Hombres	160
Junio 2013	Cuencas Mineras	26	35-39	Mujeres	117
Junio 2013	Cuencas Mineras	26	40-44	Hombres	160
Junio 2013	Cuencas Mineras	26	40-44	Mujeres	115
Junio 2013	Cuencas Mineras	26	45-49	Hombres	143
Junio 2013	Cuencas Mineras	26	45-49	Mujeres	95
Junio 2013	Cuencas Mineras	26	50-54	Hombres	117
Junio 2013	Cuencas Mineras	26	50-54	Mujeres	66
Junio 2013	Cuencas Mineras	26	55-59	Hombres	66
Junio 2013	Cuencas Mineras	26	55-59	Mujeres	26
Junio 2013	Cuencas Mineras	26	60-64	Hombres	24
Junio 2013	Cuencas Mineras	26	60-64	Mujeres	15
Junio 2013	Cuencas Mineras	26	65-69	Hombres	4
Junio 2013	Cuencas Mineras	26	65-69	Mujeres	1
Junio 2013	Cuencas Mineras	26	Más de 69	Mujeres	1
Junio 2013	Gúdar-Javalambre	32	16-19	Hombres	13
Junio 2013	Gúdar-Javalambre	32	16-19	Mujeres	7
Junio 2013	Gúdar-Javalambre	32	20-24	Hombres	80
Junio 2013	Gúdar-Javalambre	32	20-24	Mujeres	33
Junio 2013	Gúdar-Javalambre	32	25-29	Hombres	102
Junio 2013	Gúdar-Javalambre	32	25-29	Mujeres	67
Junio 2013	Gúdar-Javalambre	32	30-34	Hombres	138
Junio 2013	Gúdar-Javalambre	32	30-34	Mujeres	107
Junio 2013	Gúdar-Javalambre	32	35-39	Hombres	151
Junio 2013	Gúdar-Javalambre	32	35-39	Mujeres	98
Junio 2013	Gúdar-Javalambre	32	40-44	Hombres	131
Junio 2013	Gúdar-Javalambre	32	40-44	Mujeres	113
Junio 2013	Gúdar-Javalambre	32	45-49	Hombres	115
Junio 2013	Gúdar-Javalambre	32	45-49	Mujeres	81
Junio 2013	Gúdar-Javalambre	32	50-54	Hombres	96
Junio 2013	Gúdar-Javalambre	32	50-54	Mujeres	70
Junio 2013	Gúdar-Javalambre	32	55-59	Hombres	66
Junio 2013	Gúdar-Javalambre	32	55-59	Mujeres	42
Junio 2013	Gúdar-Javalambre	32	60-64	Hombres	43
Junio 2013	Gúdar-Javalambre	32	60-64	Mujeres	17
Junio 2013	Gúdar-Javalambre	32	65-69	Hombres	5
Junio 2013	Gúdar-Javalambre	32	65-69	Mujeres	1
Junio 2013	Gúdar-Javalambre	32	Más de 69	Hombres	1
Junio 2013	Hoya de Huesca / Plana de Uesca	06	16-19	Hombres	46
Junio 2013	Hoya de Huesca / Plana de Uesca	06	16-19	Mujeres	41
Junio 2013	Hoya de Huesca / Plana de Uesca	06	20-24	Hombres	506
Junio 2013	Hoya de Huesca / Plana de Uesca	06	20-24	Mujeres	446
Junio 2013	Hoya de Huesca / Plana de Uesca	06	25-29	Hombres	1050
Junio 2013	Hoya de Huesca / Plana de Uesca	06	25-29	Mujeres	1231
Junio 2013	Hoya de Huesca / Plana de Uesca	06	30-34	Hombres	1524
Junio 2013	Hoya de Huesca / Plana de Uesca	06	30-34	Mujeres	1811
Junio 2013	Hoya de Huesca / Plana de Uesca	06	35-39	Hombres	1673
Junio 2013	Hoya de Huesca / Plana de Uesca	06	35-39	Mujeres	1932
Junio 2013	Hoya de Huesca / Plana de Uesca	06	40-44	Hombres	1623
Junio 2013	Hoya de Huesca / Plana de Uesca	06	40-44	Mujeres	1919
Junio 2013	Hoya de Huesca / Plana de Uesca	06	45-49	Hombres	1655
Junio 2013	Hoya de Huesca / Plana de Uesca	06	45-49	Mujeres	1970
Junio 2013	Hoya de Huesca / Plana de Uesca	06	50-54	Hombres	1620
Junio 2013	Hoya de Huesca / Plana de Uesca	06	50-54	Mujeres	1846
Junio 2013	Hoya de Huesca / Plana de Uesca	06	55-59	Hombres	1251
Junio 2013	Hoya de Huesca / Plana de Uesca	06	55-59	Mujeres	1390
Junio 2013	Hoya de Huesca / Plana de Uesca	06	60-64	Hombres	677
Junio 2013	Hoya de Huesca / Plana de Uesca	06	60-64	Mujeres	716
Junio 2013	Hoya de Huesca / Plana de Uesca	06	65-69	Hombres	49
Junio 2013	Hoya de Huesca / Plana de Uesca	06	65-69	Mujeres	58
Junio 2013	Hoya de Huesca / Plana de Uesca	06	Más de 69	Hombres	9
Junio 2013	Hoya de Huesca / Plana de Uesca	06	Más de 69	Mujeres	8
Junio 2013	Jiloca	25	16-19	Hombres	8
Junio 2013	Jiloca	25	20-24	Hombres	62
Junio 2013	Jiloca	25	20-24	Mujeres	33
Junio 2013	Jiloca	25	25-29	Hombres	129
Junio 2013	Jiloca	25	25-29	Mujeres	78
Junio 2013	Jiloca	25	30-34	Hombres	180
Junio 2013	Jiloca	25	30-34	Mujeres	130
Junio 2013	Jiloca	25	35-39	Hombres	151
Junio 2013	Jiloca	25	35-39	Mujeres	147
Junio 2013	Jiloca	25	40-44	Hombres	163
Junio 2013	Jiloca	25	40-44	Mujeres	147
Junio 2013	Jiloca	25	45-49	Hombres	161
Junio 2013	Jiloca	25	45-49	Mujeres	140
Junio 2013	Jiloca	25	50-54	Hombres	124
Junio 2013	Jiloca	25	50-54	Mujeres	128
Junio 2013	Jiloca	25	55-59	Hombres	78
Junio 2013	Jiloca	25	55-59	Mujeres	64
Junio 2013	Jiloca	25	60-64	Hombres	39
Junio 2013	Jiloca	25	60-64	Mujeres	33
Junio 2013	Jiloca	25	65-69	Hombres	3
Junio 2013	Jiloca	25	Más de 69	Hombres	2
Junio 2013	La Jacetania	01	16-19	Hombres	17
Junio 2013	La Jacetania	01	16-19	Mujeres	11
Junio 2013	La Jacetania	01	20-24	Hombres	83
Junio 2013	La Jacetania	01	20-24	Mujeres	64
Junio 2013	La Jacetania	01	25-29	Hombres	152
Junio 2013	La Jacetania	01	25-29	Mujeres	177
Junio 2013	La Jacetania	01	30-34	Hombres	231
Junio 2013	La Jacetania	01	30-34	Mujeres	256
Junio 2013	La Jacetania	01	35-39	Hombres	238
Junio 2013	La Jacetania	01	35-39	Mujeres	314
Junio 2013	La Jacetania	01	40-44	Hombres	231
Junio 2013	La Jacetania	01	40-44	Mujeres	297
Junio 2013	La Jacetania	01	45-49	Hombres	227
Junio 2013	La Jacetania	01	45-49	Mujeres	325
Junio 2013	La Jacetania	01	50-54	Hombres	196
Junio 2013	La Jacetania	01	50-54	Mujeres	259
Junio 2013	La Jacetania	01	55-59	Hombres	179
Junio 2013	La Jacetania	01	55-59	Mujeres	167
Junio 2013	La Jacetania	01	60-64	Hombres	112
Junio 2013	La Jacetania	01	60-64	Mujeres	67
Junio 2013	La Jacetania	01	65-69	Hombres	9
Junio 2013	La Jacetania	01	65-69	Mujeres	10
Junio 2013	La Jacetania	01	Más de 69	Hombres	4
Junio 2013	La Jacetania	01	Más de 69	Mujeres	3
Junio 2013	La Litera / La Llitera	09	16-19	Hombres	26
Junio 2013	La Litera / La Llitera	09	16-19	Mujeres	5
Junio 2013	La Litera / La Llitera	09	20-24	Hombres	179
Junio 2013	La Litera / La Llitera	09	20-24	Mujeres	78
Junio 2013	La Litera / La Llitera	09	25-29	Hombres	297
Junio 2013	La Litera / La Llitera	09	25-29	Mujeres	171
Junio 2013	La Litera / La Llitera	09	30-34	Hombres	447
Junio 2013	La Litera / La Llitera	09	30-34	Mujeres	206
Junio 2013	La Litera / La Llitera	09	35-39	Hombres	539
Junio 2013	La Litera / La Llitera	09	35-39	Mujeres	257
Junio 2013	La Litera / La Llitera	09	40-44	Hombres	473
Junio 2013	La Litera / La Llitera	09	40-44	Mujeres	304
Junio 2013	La Litera / La Llitera	09	45-49	Hombres	426
Junio 2013	La Litera / La Llitera	09	45-49	Mujeres	265
Junio 2013	La Litera / La Llitera	09	50-54	Hombres	374
Junio 2013	La Litera / La Llitera	09	50-54	Mujeres	207
Junio 2013	La Litera / La Llitera	09	55-59	Hombres	245
Junio 2013	La Litera / La Llitera	09	55-59	Mujeres	128
Junio 2013	La Litera / La Llitera	09	60-64	Hombres	148
Junio 2013	La Litera / La Llitera	09	60-64	Mujeres	79
Junio 2013	La Litera / La Llitera	09	65-69	Hombres	13
Junio 2013	La Litera / La Llitera	09	65-69	Mujeres	8
Junio 2013	La Litera / La Llitera	09	Más de 69	Hombres	4
Junio 2013	La Litera / La Llitera	09	Más de 69	Mujeres	2
Junio 2013	La Ribagorza	04	16-19	Hombres	4
Junio 2013	La Ribagorza	04	16-19	Mujeres	7
Junio 2013	La Ribagorza	04	20-24	Hombres	77
Junio 2013	La Ribagorza	04	20-24	Mujeres	48
Junio 2013	La Ribagorza	04	25-29	Hombres	119
Junio 2013	La Ribagorza	04	25-29	Mujeres	100
Junio 2013	La Ribagorza	04	30-34	Hombres	203
Junio 2013	La Ribagorza	04	30-34	Mujeres	205
Junio 2013	La Ribagorza	04	35-39	Hombres	209
Junio 2013	La Ribagorza	04	35-39	Mujeres	243
Junio 2013	La Ribagorza	04	40-44	Hombres	198
Junio 2013	La Ribagorza	04	40-44	Mujeres	189
Junio 2013	La Ribagorza	04	45-49	Hombres	164
Junio 2013	La Ribagorza	04	45-49	Mujeres	176
Junio 2013	La Ribagorza	04	50-54	Hombres	134
Junio 2013	La Ribagorza	04	50-54	Mujeres	145
Junio 2013	La Ribagorza	04	55-59	Hombres	92
Junio 2013	La Ribagorza	04	55-59	Mujeres	74
Junio 2013	La Ribagorza	04	60-64	Hombres	49
Junio 2013	La Ribagorza	04	60-64	Mujeres	49
Junio 2013	La Ribagorza	04	65-69	Hombres	2
Junio 2013	La Ribagorza	04	65-69	Mujeres	6
Junio 2013	La Ribagorza	04	Más de 69	Hombres	2
Junio 2013	La Ribagorza	04	Más de 69	Mujeres	1
Junio 2013	Los Monegros	10	16-19	Hombres	29
Junio 2013	Los Monegros	10	16-19	Mujeres	1
Junio 2013	Los Monegros	10	20-24	Hombres	139
Junio 2013	Los Monegros	10	20-24	Mujeres	43
Junio 2013	Los Monegros	10	25-29	Hombres	229
Junio 2013	Los Monegros	10	25-29	Mujeres	120
Junio 2013	Los Monegros	10	30-34	Hombres	291
Junio 2013	Los Monegros	10	30-34	Mujeres	181
Junio 2013	Los Monegros	10	35-39	Hombres	332
Junio 2013	Los Monegros	10	35-39	Mujeres	181
Junio 2013	Los Monegros	10	40-44	Hombres	301
Junio 2013	Los Monegros	10	40-44	Mujeres	169
Junio 2013	Los Monegros	10	45-49	Hombres	281
Junio 2013	Los Monegros	10	45-49	Mujeres	159
Junio 2013	Los Monegros	10	50-54	Hombres	256
Junio 2013	Los Monegros	10	50-54	Mujeres	136
Junio 2013	Los Monegros	10	55-59	Hombres	184
Junio 2013	Los Monegros	10	55-59	Mujeres	99
Junio 2013	Los Monegros	10	60-64	Hombres	116
Junio 2013	Los Monegros	10	60-64	Mujeres	35
Junio 2013	Los Monegros	10	65-69	Hombres	7
Junio 2013	Los Monegros	10	65-69	Mujeres	4
Junio 2013	Los Monegros	10	Más de 69	Hombres	1
Junio 2013	Los Monegros	10	Más de 69	Mujeres	1
Junio 2013	Maestrazgo	30	16-19	Hombres	2
Junio 2013	Maestrazgo	30	16-19	Mujeres	3
Junio 2013	Maestrazgo	30	20-24	Hombres	21
Junio 2013	Maestrazgo	30	20-24	Mujeres	10
Junio 2013	Maestrazgo	30	25-29	Hombres	26
Junio 2013	Maestrazgo	30	25-29	Mujeres	21
Junio 2013	Maestrazgo	30	30-34	Hombres	39
Junio 2013	Maestrazgo	30	30-34	Mujeres	23
Junio 2013	Maestrazgo	30	35-39	Hombres	52
Junio 2013	Maestrazgo	30	35-39	Mujeres	27
Junio 2013	Maestrazgo	30	40-44	Hombres	25
Junio 2013	Maestrazgo	30	40-44	Mujeres	26
Junio 2013	Maestrazgo	30	45-49	Hombres	33
Junio 2013	Maestrazgo	30	45-49	Mujeres	23
Junio 2013	Maestrazgo	30	50-54	Hombres	32
Junio 2013	Maestrazgo	30	50-54	Mujeres	23
Junio 2013	Maestrazgo	30	55-59	Hombres	15
Junio 2013	Maestrazgo	30	55-59	Mujeres	16
Junio 2013	Maestrazgo	30	60-64	Hombres	9
Junio 2013	Maestrazgo	30	60-64	Mujeres	8
Junio 2013	Maestrazgo	30	Más de 69	Mujeres	1
Junio 2013	Matarraña / Matarranya	33	16-19	Hombres	9
Junio 2013	Matarraña / Matarranya	33	16-19	Mujeres	6
Junio 2013	Matarraña / Matarranya	33	20-24	Hombres	67
Junio 2013	Matarraña / Matarranya	33	20-24	Mujeres	40
Junio 2013	Matarraña / Matarranya	33	25-29	Hombres	93
Junio 2013	Matarraña / Matarranya	33	25-29	Mujeres	68
Junio 2013	Matarraña / Matarranya	33	30-34	Hombres	133
Junio 2013	Matarraña / Matarranya	33	30-34	Mujeres	96
Junio 2013	Matarraña / Matarranya	33	35-39	Hombres	132
Junio 2013	Matarraña / Matarranya	33	35-39	Mujeres	104
Junio 2013	Matarraña / Matarranya	33	40-44	Hombres	125
Junio 2013	Matarraña / Matarranya	33	40-44	Mujeres	75
Junio 2013	Matarraña / Matarranya	33	45-49	Hombres	81
Junio 2013	Matarraña / Matarranya	33	45-49	Mujeres	82
Junio 2013	Matarraña / Matarranya	33	50-54	Hombres	86
Junio 2013	Matarraña / Matarranya	33	50-54	Mujeres	75
Junio 2013	Matarraña / Matarranya	33	55-59	Hombres	63
Junio 2013	Matarraña / Matarranya	33	55-59	Mujeres	44
Junio 2013	Matarraña / Matarranya	33	60-64	Hombres	28
Junio 2013	Matarraña / Matarranya	33	60-64	Mujeres	26
Junio 2013	Matarraña / Matarranya	33	65-69	Hombres	2
Junio 2013	Matarraña / Matarranya	33	Más de 69	Mujeres	1
Junio 2013	Ribera Alta del Ebro	15	16-19	Hombres	43
Junio 2013	Ribera Alta del Ebro	15	16-19	Mujeres	14
Junio 2013	Ribera Alta del Ebro	15	20-24	Hombres	291
Junio 2013	Ribera Alta del Ebro	15	20-24	Mujeres	131
Junio 2013	Ribera Alta del Ebro	15	25-29	Hombres	767
Junio 2013	Ribera Alta del Ebro	15	25-29	Mujeres	373
Junio 2013	Ribera Alta del Ebro	15	30-34	Hombres	1100
Junio 2013	Ribera Alta del Ebro	15	30-34	Mujeres	560
Junio 2013	Ribera Alta del Ebro	15	35-39	Hombres	1253
Junio 2013	Ribera Alta del Ebro	15	35-39	Mujeres	648
Junio 2013	Ribera Alta del Ebro	15	40-44	Hombres	1341
Junio 2013	Ribera Alta del Ebro	15	40-44	Mujeres	552
Junio 2013	Ribera Alta del Ebro	15	45-49	Hombres	1553
Junio 2013	Ribera Alta del Ebro	15	45-49	Mujeres	474
Junio 2013	Ribera Alta del Ebro	15	50-54	Hombres	2249
Junio 2013	Ribera Alta del Ebro	15	50-54	Mujeres	467
Junio 2013	Ribera Alta del Ebro	15	55-59	Hombres	2193
Junio 2013	Ribera Alta del Ebro	15	55-59	Mujeres	233
Junio 2013	Ribera Alta del Ebro	15	60-64	Hombres	1392
Junio 2013	Ribera Alta del Ebro	15	60-64	Mujeres	128
Junio 2013	Ribera Alta del Ebro	15	65-69	Hombres	11
Junio 2013	Ribera Alta del Ebro	15	65-69	Mujeres	5
Junio 2013	Ribera Alta del Ebro	15	Más de 69	Hombres	2
Junio 2013	Ribera Alta del Ebro	15	Más de 69	Mujeres	1
Junio 2013	Ribera Baja del Ebro	18	16-19	Hombres	20
Junio 2013	Ribera Baja del Ebro	18	16-19	Mujeres	6
Junio 2013	Ribera Baja del Ebro	18	20-24	Hombres	84
Junio 2013	Ribera Baja del Ebro	18	20-24	Mujeres	31
Junio 2013	Ribera Baja del Ebro	18	25-29	Hombres	149
Junio 2013	Ribera Baja del Ebro	18	25-29	Mujeres	82
Junio 2013	Ribera Baja del Ebro	18	30-34	Hombres	259
Junio 2013	Ribera Baja del Ebro	18	30-34	Mujeres	145
Junio 2013	Ribera Baja del Ebro	18	35-39	Hombres	273
Junio 2013	Ribera Baja del Ebro	18	35-39	Mujeres	148
Junio 2013	Ribera Baja del Ebro	18	40-44	Hombres	241
Junio 2013	Ribera Baja del Ebro	18	40-44	Mujeres	173
Junio 2013	Ribera Baja del Ebro	18	45-49	Hombres	234
Junio 2013	Ribera Baja del Ebro	18	45-49	Mujeres	128
Junio 2013	Ribera Baja del Ebro	18	50-54	Hombres	256
Junio 2013	Ribera Baja del Ebro	18	50-54	Mujeres	117
Junio 2013	Ribera Baja del Ebro	18	55-59	Hombres	151
Junio 2013	Ribera Baja del Ebro	18	55-59	Mujeres	63
Junio 2013	Ribera Baja del Ebro	18	60-64	Hombres	93
Junio 2013	Ribera Baja del Ebro	18	60-64	Mujeres	31
Junio 2013	Ribera Baja del Ebro	18	65-69	Hombres	2
Junio 2013	Ribera Baja del Ebro	18	65-69	Mujeres	2
Junio 2013	Sierra de Albarracín	31	16-19	Hombres	9
Junio 2013	Sierra de Albarracín	31	16-19	Mujeres	2
Junio 2013	Sierra de Albarracín	31	20-24	Hombres	21
Junio 2013	Sierra de Albarracín	31	20-24	Mujeres	12
Junio 2013	Sierra de Albarracín	31	25-29	Hombres	38
Junio 2013	Sierra de Albarracín	31	25-29	Mujeres	29
Junio 2013	Sierra de Albarracín	31	30-34	Hombres	43
Junio 2013	Sierra de Albarracín	31	30-34	Mujeres	25
Junio 2013	Sierra de Albarracín	31	35-39	Hombres	35
Junio 2013	Sierra de Albarracín	31	35-39	Mujeres	41
Junio 2013	Sierra de Albarracín	31	40-44	Hombres	38
Junio 2013	Sierra de Albarracín	31	40-44	Mujeres	51
Junio 2013	Sierra de Albarracín	31	45-49	Hombres	37
Junio 2013	Sierra de Albarracín	31	45-49	Mujeres	39
Junio 2013	Sierra de Albarracín	31	50-54	Hombres	33
Junio 2013	Sierra de Albarracín	31	50-54	Mujeres	50
Junio 2013	Sierra de Albarracín	31	55-59	Hombres	23
Junio 2013	Sierra de Albarracín	31	55-59	Mujeres	23
Junio 2013	Sierra de Albarracín	31	60-64	Hombres	8
Junio 2013	Sierra de Albarracín	31	60-64	Mujeres	13
Junio 2013	Sierra de Albarracín	31	65-69	Mujeres	1
Junio 2013	Sobrarbe	03	16-19	Hombres	11
Junio 2013	Sobrarbe	03	16-19	Mujeres	6
Junio 2013	Sobrarbe	03	20-24	Hombres	55
Junio 2013	Sobrarbe	03	20-24	Mujeres	54
Junio 2013	Sobrarbe	03	25-29	Hombres	91
Junio 2013	Sobrarbe	03	25-29	Mujeres	99
Junio 2013	Sobrarbe	03	30-34	Hombres	116
Junio 2013	Sobrarbe	03	30-34	Mujeres	126
Junio 2013	Sobrarbe	03	35-39	Hombres	127
Junio 2013	Sobrarbe	03	35-39	Mujeres	142
Junio 2013	Sobrarbe	03	40-44	Hombres	109
Junio 2013	Sobrarbe	03	40-44	Mujeres	100
Junio 2013	Sobrarbe	03	45-49	Hombres	104
Junio 2013	Sobrarbe	03	45-49	Mujeres	105
Junio 2013	Sobrarbe	03	50-54	Hombres	98
Junio 2013	Sobrarbe	03	50-54	Mujeres	90
Junio 2013	Sobrarbe	03	55-59	Hombres	58
Junio 2013	Sobrarbe	03	55-59	Mujeres	44
Junio 2013	Sobrarbe	03	60-64	Hombres	42
Junio 2013	Sobrarbe	03	60-64	Mujeres	28
Junio 2013	Sobrarbe	03	65-69	Hombres	4
Junio 2013	Sobrarbe	03	65-69	Mujeres	2
Junio 2013	Sobrarbe	03	Más de 69	Mujeres	1
Junio 2013	Somontano de Barbastro	07	16-19	Hombres	19
Junio 2013	Somontano de Barbastro	07	16-19	Mujeres	16
Junio 2013	Somontano de Barbastro	07	20-24	Hombres	155
Junio 2013	Somontano de Barbastro	07	20-24	Mujeres	118
Junio 2013	Somontano de Barbastro	07	25-29	Hombres	309
Junio 2013	Somontano de Barbastro	07	25-29	Mujeres	270
Junio 2013	Somontano de Barbastro	07	30-34	Hombres	446
Junio 2013	Somontano de Barbastro	07	30-34	Mujeres	437
Junio 2013	Somontano de Barbastro	07	35-39	Hombres	473
Junio 2013	Somontano de Barbastro	07	35-39	Mujeres	474
Junio 2013	Somontano de Barbastro	07	40-44	Hombres	470
Junio 2013	Somontano de Barbastro	07	40-44	Mujeres	475
Junio 2013	Somontano de Barbastro	07	45-49	Hombres	449
Junio 2013	Somontano de Barbastro	07	45-49	Mujeres	458
Junio 2013	Somontano de Barbastro	07	50-54	Hombres	421
Junio 2013	Somontano de Barbastro	07	50-54	Mujeres	482
Junio 2013	Somontano de Barbastro	07	55-59	Hombres	368
Junio 2013	Somontano de Barbastro	07	55-59	Mujeres	312
Junio 2013	Somontano de Barbastro	07	60-64	Hombres	179
Junio 2013	Somontano de Barbastro	07	60-64	Mujeres	152
Junio 2013	Somontano de Barbastro	07	65-69	Hombres	17
Junio 2013	Somontano de Barbastro	07	65-69	Mujeres	6
Junio 2013	Somontano de Barbastro	07	Más de 69	Hombres	4
Junio 2013	Somontano de Barbastro	07	Más de 69	Mujeres	2
Junio 2013	Tarazona y el Moncayo	12	16-19	Hombres	7
Junio 2013	Tarazona y el Moncayo	12	16-19	Mujeres	3
Junio 2013	Tarazona y el Moncayo	12	20-24	Hombres	69
Junio 2013	Tarazona y el Moncayo	12	20-24	Mujeres	36
Junio 2013	Tarazona y el Moncayo	12	25-29	Hombres	121
Junio 2013	Tarazona y el Moncayo	12	25-29	Mujeres	87
Junio 2013	Tarazona y el Moncayo	12	30-34	Hombres	178
Junio 2013	Tarazona y el Moncayo	12	30-34	Mujeres	145
Junio 2013	Tarazona y el Moncayo	12	35-39	Hombres	221
Junio 2013	Tarazona y el Moncayo	12	35-39	Mujeres	192
Junio 2013	Tarazona y el Moncayo	12	40-44	Hombres	219
Junio 2013	Tarazona y el Moncayo	12	40-44	Mujeres	189
Junio 2013	Tarazona y el Moncayo	12	45-49	Hombres	196
Junio 2013	Tarazona y el Moncayo	12	45-49	Mujeres	213
Junio 2013	Tarazona y el Moncayo	12	50-54	Hombres	173
Junio 2013	Tarazona y el Moncayo	12	50-54	Mujeres	152
Junio 2013	Tarazona y el Moncayo	12	55-59	Hombres	122
Junio 2013	Tarazona y el Moncayo	12	55-59	Mujeres	86
Junio 2013	Tarazona y el Moncayo	12	60-64	Hombres	73
Junio 2013	Tarazona y el Moncayo	12	60-64	Mujeres	45
Junio 2013	Tarazona y el Moncayo	12	65-69	Hombres	4
Junio 2013	Tarazona y el Moncayo	12	65-69	Mujeres	4
Junio 2013	Tarazona y el Moncayo	12	Más de 69	Hombres	2
Junio 2013	Tarazona y el Moncayo	12	Más de 69	Mujeres	2
Junio 2013	Valdejalón	16	16-19	Hombres	97
Junio 2013	Valdejalón	16	16-19	Mujeres	55
Junio 2013	Valdejalón	16	20-24	Hombres	499
Junio 2013	Valdejalón	16	20-24	Mujeres	313
Junio 2013	Valdejalón	16	25-29	Hombres	971
Junio 2013	Valdejalón	16	25-29	Mujeres	503
Junio 2013	Valdejalón	16	30-34	Hombres	1264
Junio 2013	Valdejalón	16	30-34	Mujeres	772
Junio 2013	Valdejalón	16	35-39	Hombres	1548
Junio 2013	Valdejalón	16	35-39	Mujeres	911
Junio 2013	Valdejalón	16	40-44	Hombres	1473
Junio 2013	Valdejalón	16	40-44	Mujeres	763
Junio 2013	Valdejalón	16	45-49	Hombres	1018
Junio 2013	Valdejalón	16	45-49	Mujeres	643
Junio 2013	Valdejalón	16	50-54	Hombres	760
Junio 2013	Valdejalón	16	50-54	Mujeres	396
Junio 2013	Valdejalón	16	55-59	Hombres	469
Junio 2013	Valdejalón	16	55-59	Mujeres	252
Junio 2013	Valdejalón	16	60-64	Hombres	229
Junio 2013	Valdejalón	16	60-64	Mujeres	98
Junio 2013	Valdejalón	16	65-69	Hombres	14
Junio 2013	Valdejalón	16	65-69	Mujeres	6
Junio 2013	Valdejalón	16	Más de 69	Hombres	7
Junio 2013	Valdejalón	16	Más de 69	Mujeres	1
Junio 2013	Andorra-Sierra de Arcos	27	20-24	Hombres	2
Junio 2013	Andorra-Sierra de Arcos	27	25-29	Hombres	10
Junio 2013	Andorra-Sierra de Arcos	27	30-34	Hombres	38
Junio 2013	Andorra-Sierra de Arcos	27	35-39	Hombres	51
Junio 2013	Andorra-Sierra de Arcos	27	35-39	Mujeres	1
Junio 2013	Andorra-Sierra de Arcos	27	40-44	Hombres	65
Junio 2013	Andorra-Sierra de Arcos	27	40-44	Mujeres	1
Junio 2013	Andorra-Sierra de Arcos	27	45-49	Hombres	61
Junio 2013	Andorra-Sierra de Arcos	27	45-49	Mujeres	1
Junio 2013	Andorra-Sierra de Arcos	27	50-54	Hombres	14
Junio 2013	Andorra-Sierra de Arcos	27	50-54	Mujeres	1
Junio 2013	Andorra-Sierra de Arcos	27	55-59	Hombres	5
Junio 2013	Andorra-Sierra de Arcos	27	60-64	Hombres	5
Junio 2013	Andorra-Sierra de Arcos	27	Más de 69	Hombres	1
Junio 2013	Bajo Cinca / Baix Cinca	11	20-24	Hombres	1
Junio 2013	Bajo Cinca / Baix Cinca	11	30-34	Hombres	2
Junio 2013	Bajo Cinca / Baix Cinca	11	30-34	Mujeres	1
Junio 2013	Bajo Cinca / Baix Cinca	11	35-39	Hombres	8
Junio 2013	Bajo Cinca / Baix Cinca	11	40-44	Hombres	10
Junio 2013	Bajo Cinca / Baix Cinca	11	45-49	Hombres	7
Junio 2013	Bajo Cinca / Baix Cinca	11	50-54	Hombres	1
Junio 2013	Bajo Cinca / Baix Cinca	11	55-59	Hombres	3
Junio 2013	Bajo Cinca / Baix Cinca	11	60-64	Hombres	1
Junio 2013	Central	17	30-34	Hombres	2
Junio 2013	Central	17	30-34	Mujeres	1
Junio 2013	Central	17	35-39	Hombres	4
Junio 2013	Central	17	35-39	Mujeres	2
Junio 2013	Central	17	40-44	Hombres	6
Junio 2013	Central	17	40-44	Mujeres	6
Junio 2013	Central	17	45-49	Hombres	13
Junio 2013	Central	17	45-49	Mujeres	1
Junio 2013	Central	17	50-54	Hombres	5
Junio 2013	Central	17	50-54	Mujeres	1
Junio 2013	Central	17	55-59	Hombres	1
Junio 2013	Central	17	60-64	Hombres	2
Junio 2013	Alto Gállego	02	16-19	Hombres	4
Junio 2013	Alto Gállego	02	16-19	Mujeres	1
Junio 2013	Alto Gállego	02	20-24	Hombres	7
Junio 2013	Alto Gállego	02	20-24	Mujeres	6
