Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2012,0	16	9	Ocupaciones elementales	Hombres	01	La Jacetania
2012,0	4	9	Ocupaciones elementales	Mujeres	01	La Jacetania
2012,0	14	9	Ocupaciones elementales	Hombres	02	Alto Gállego
2012,0	3	9	Ocupaciones elementales	Mujeres	02	Alto Gállego
2012,0	5	9	Ocupaciones elementales	Hombres	03	Sobrarbe
2012,0	2	9	Ocupaciones elementales	Mujeres	03	Sobrarbe
2012,0	13	9	Ocupaciones elementales	Hombres	04	La Ribagorza
2012,0	8	9	Ocupaciones elementales	Mujeres	04	La Ribagorza
2012,0	61	9	Ocupaciones elementales	Hombres	05	Cinco Villas
2012,0	21	9	Ocupaciones elementales	Mujeres	05	Cinco Villas
2012,0	88	9	Ocupaciones elementales	Hombres	06	Hoya de Huesca / Plana de Uesca
2012,0	40	9	Ocupaciones elementales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2012,0	27	9	Ocupaciones elementales	Hombres	07	Somontano de Barbastro
2012,0	8	9	Ocupaciones elementales	Mujeres	07	Somontano de Barbastro
2012,0	50	9	Ocupaciones elementales	Hombres	08	Cinca Medio
2012,0	14	9	Ocupaciones elementales	Mujeres	08	Cinca Medio
2012,0	21	9	Ocupaciones elementales	Hombres	09	La Litera / La Llitera
2012,0	9	9	Ocupaciones elementales	Mujeres	09	La Litera / La Llitera
2012,0	32	9	Ocupaciones elementales	Hombres	10	Los Monegros
2012,0	2	9	Ocupaciones elementales	Mujeres	10	Los Monegros
2012,0	103	9	Ocupaciones elementales	Hombres	11	Bajo Cinca / Baix Cinca
2012,0	31	9	Ocupaciones elementales	Mujeres	11	Bajo Cinca / Baix Cinca
2012,0	26	9	Ocupaciones elementales	Hombres	12	Tarazona y el Moncayo
2012,0	7	9	Ocupaciones elementales	Mujeres	12	Tarazona y el Moncayo
2012,0	33	9	Ocupaciones elementales	Hombres	13	Campo de Borja
2012,0	26	9	Ocupaciones elementales	Mujeres	13	Campo de Borja
2012,0	4	9	Ocupaciones elementales	Hombres	14	Aranda
2012,0	3	9	Ocupaciones elementales	Mujeres	14	Aranda
2012,0	99	9	Ocupaciones elementales	Hombres	15	Ribera Alta del Ebro
2012,0	24	9	Ocupaciones elementales	Mujeres	15	Ribera Alta del Ebro
2012,0	99	9	Ocupaciones elementales	Hombres	16	Valdejalón
2012,0	40	9	Ocupaciones elementales	Mujeres	16	Valdejalón
2012,0	851	9	Ocupaciones elementales	Hombres	17	D.C. Zaragoza
2012,0	494	9	Ocupaciones elementales	Mujeres	17	D.C. Zaragoza
2012,0	17	9	Ocupaciones elementales	Hombres	18	Ribera Baja del Ebro
2012,0	7	9	Ocupaciones elementales	Mujeres	18	Ribera Baja del Ebro
2012,0	54	9	Ocupaciones elementales	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012,0	6	9	Ocupaciones elementales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012,0	47	9	Ocupaciones elementales	Hombres	20	Comunidad de Calatayud
2012,0	21	9	Ocupaciones elementales	Mujeres	20	Comunidad de Calatayud
2012,0	28	9	Ocupaciones elementales	Hombres	21	Campo de Cariñena
2012,0	7	9	Ocupaciones elementales	Mujeres	21	Campo de Cariñena
2012,0	7	9	Ocupaciones elementales	Hombres	22	Campo de Belchite
2012,0	1	9	Ocupaciones elementales	Mujeres	22	Campo de Belchite
2012,0	13	9	Ocupaciones elementales	Hombres	23	Bajo Martín
2012,0	3	9	Ocupaciones elementales	Mujeres	23	Bajo Martín
2012,0	20	9	Ocupaciones elementales	Hombres	24	Campo de Daroca
2012,0	1	9	Ocupaciones elementales	Mujeres	24	Campo de Daroca
2012,0	14	9	Ocupaciones elementales	Hombres	25	Jiloca
2012,0	3	9	Ocupaciones elementales	Mujeres	25	Jiloca
2012,0	15	9	Ocupaciones elementales	Hombres	26	Cuencas Mineras
2012,0	2	9	Ocupaciones elementales	Mujeres	26	Cuencas Mineras
2012,0	18	9	Ocupaciones elementales	Hombres	27	Andorra-Sierra de Arcos
2012,0	4	9	Ocupaciones elementales	Mujeres	27	Andorra-Sierra de Arcos
2012,0	29	9	Ocupaciones elementales	Hombres	28	Bajo Aragón
2012,0	10	9	Ocupaciones elementales	Mujeres	28	Bajo Aragón
2012,0	60	9	Ocupaciones elementales	Hombres	29	Comunidad de Teruel
2012,0	28	9	Ocupaciones elementales	Mujeres	29	Comunidad de Teruel
2012,0	4	9	Ocupaciones elementales	Hombres	30	Maestrazgo
2012,0	1	9	Ocupaciones elementales	Mujeres	30	Maestrazgo
2012,0	1	9	Ocupaciones elementales	Hombres	31	Sierra de Albarracín
2012,0	4	9	Ocupaciones elementales	Mujeres	31	Sierra de Albarracín
2012,0	11	9	Ocupaciones elementales	Hombres	32	Gúdar-Javalambre
2012,0	1	9	Ocupaciones elementales	Mujeres	32	Gúdar-Javalambre
2012,0	14	9	Ocupaciones elementales	Hombres	33	Matarraña / Matarranya
2012,0	2	9	Ocupaciones elementales	Mujeres	33	Matarraña / Matarranya
2012,0	17	9	Ocupaciones elementales	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2012,0	3	9	Ocupaciones elementales	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	4	1	Directores y gerentes	Hombres	02	Alto Gállego
2011,0	1	1	Directores y gerentes	Mujeres	05	Cinco Villas
2011,0	5	1	Directores y gerentes	Hombres	06	Hoya de Huesca / Plana de Uesca
2011,0	1	1	Directores y gerentes	Mujeres	06	Hoya de Huesca / Plana de Uesca
2011,0	1	1	Directores y gerentes	Hombres	08	Cinca Medio
2011,0	1	1	Directores y gerentes	Hombres	09	La Litera / La Llitera
2011,0	1	1	Directores y gerentes	Hombres	10	Los Monegros
2011,0	3	1	Directores y gerentes	Hombres	15	Ribera Alta del Ebro
2011,0	30	1	Directores y gerentes	Hombres	17	D.C. Zaragoza
2011,0	6	1	Directores y gerentes	Mujeres	17	D.C. Zaragoza
2011,0	1	1	Directores y gerentes	Hombres	20	Comunidad de Calatayud
2011,0	1	1	Directores y gerentes	Hombres	23	Bajo Martín
2011,0	1	1	Directores y gerentes	Hombres	24	Campo de Daroca
2011,0	1	1	Directores y gerentes	Hombres	28	Bajo Aragón
2011,0	2	1	Directores y gerentes	Hombres	29	Comunidad de Teruel
2011,0	1	1	Directores y gerentes	Mujeres	29	Comunidad de Teruel
2011,0	1	1	Directores y gerentes	Hombres	33	Matarraña / Matarranya
2011,0	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	01	La Jacetania
2011,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	01	La Jacetania
2011,0	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	02	Alto Gállego
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	02	Alto Gállego
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	04	La Ribagorza
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	04	La Ribagorza
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	05	Cinco Villas
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	05	Cinco Villas
2011,0	7	2	Técnicos y profesionales científicos e intelectuales	Hombres	06	Hoya de Huesca / Plana de Uesca
2011,0	10	2	Técnicos y profesionales científicos e intelectuales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	07	Somontano de Barbastro
2011,0	6	2	Técnicos y profesionales científicos e intelectuales	Mujeres	07	Somontano de Barbastro
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	08	Cinca Medio
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	08	Cinca Medio
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	09	La Litera / La Llitera
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	09	La Litera / La Llitera
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	10	Los Monegros
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	11	Bajo Cinca / Baix Cinca
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	11	Bajo Cinca / Baix Cinca
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	12	Tarazona y el Moncayo
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	13	Campo de Borja
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	13	Campo de Borja
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	15	Ribera Alta del Ebro
2011,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15	Ribera Alta del Ebro
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	16	Valdejalón
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	16	Valdejalón
2011,0	86	2	Técnicos y profesionales científicos e intelectuales	Hombres	17	D.C. Zaragoza
2011,0	147	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17	D.C. Zaragoza
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	18	Ribera Baja del Ebro
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	20	Comunidad de Calatayud
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	20	Comunidad de Calatayud
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	24	Campo de Daroca
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	25	Jiloca
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	28	Bajo Aragón
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	28	Bajo Aragón
2011,0	6	2	Técnicos y profesionales científicos e intelectuales	Hombres	29	Comunidad de Teruel
2011,0	15	2	Técnicos y profesionales científicos e intelectuales	Mujeres	29	Comunidad de Teruel
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	31	Sierra de Albarracín
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	32	Gúdar-Javalambre
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	33	Matarraña / Matarranya
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	7	3	Técnicos; profesionales de apoyo	Hombres	01	La Jacetania
2011,0	3	3	Técnicos; profesionales de apoyo	Mujeres	01	La Jacetania
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	02	Alto Gállego
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	02	Alto Gállego
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	03	Sobrarbe
2011,0	5	3	Técnicos; profesionales de apoyo	Hombres	04	La Ribagorza
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	04	La Ribagorza
2011,0	6	3	Técnicos; profesionales de apoyo	Hombres	05	Cinco Villas
2011,0	37	3	Técnicos; profesionales de apoyo	Hombres	06	Hoya de Huesca / Plana de Uesca
2011,0	3	3	Técnicos; profesionales de apoyo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2011,0	6	3	Técnicos; profesionales de apoyo	Hombres	07	Somontano de Barbastro
2011,0	2	3	Técnicos; profesionales de apoyo	Mujeres	07	Somontano de Barbastro
2011,0	7	3	Técnicos; profesionales de apoyo	Hombres	08	Cinca Medio
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	08	Cinca Medio
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	09	La Litera / La Llitera
2011,0	4	3	Técnicos; profesionales de apoyo	Mujeres	09	La Litera / La Llitera
2011,0	5	3	Técnicos; profesionales de apoyo	Hombres	10	Los Monegros
2011,0	9	3	Técnicos; profesionales de apoyo	Hombres	11	Bajo Cinca / Baix Cinca
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	11	Bajo Cinca / Baix Cinca
2011,0	4	3	Técnicos; profesionales de apoyo	Hombres	12	Tarazona y el Moncayo
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	12	Tarazona y el Moncayo
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	13	Campo de Borja
2011,0	5	3	Técnicos; profesionales de apoyo	Mujeres	13	Campo de Borja
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	14	Aranda
2011,0	4	3	Técnicos; profesionales de apoyo	Hombres	15	Ribera Alta del Ebro
2011,0	8	3	Técnicos; profesionales de apoyo	Hombres	16	Valdejalón
2011,0	3	3	Técnicos; profesionales de apoyo	Mujeres	16	Valdejalón
2011,0	176	3	Técnicos; profesionales de apoyo	Hombres	17	D.C. Zaragoza
2011,0	83	3	Técnicos; profesionales de apoyo	Mujeres	17	D.C. Zaragoza
2011,0	2	3	Técnicos; profesionales de apoyo	Hombres	18	Ribera Baja del Ebro
2011,0	3	3	Técnicos; profesionales de apoyo	Hombres	20	Comunidad de Calatayud
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	20	Comunidad de Calatayud
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	21	Campo de Cariñena
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	22	Campo de Belchite
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	24	Campo de Daroca
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	24	Campo de Daroca
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	26	Cuencas Mineras
2011,0	4	3	Técnicos; profesionales de apoyo	Hombres	27	Andorra-Sierra de Arcos
2011,0	6	3	Técnicos; profesionales de apoyo	Hombres	28	Bajo Aragón
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	28	Bajo Aragón
2011,0	9	3	Técnicos; profesionales de apoyo	Hombres	29	Comunidad de Teruel
2011,0	5	3	Técnicos; profesionales de apoyo	Mujeres	29	Comunidad de Teruel
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	30	Maestrazgo
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	31	Sierra de Albarracín
2011,0	5	3	Técnicos; profesionales de apoyo	Hombres	32	Gúdar-Javalambre
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	33	Matarraña / Matarranya
2011,0	7	3	Técnicos; profesionales de apoyo	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	2	3	Técnicos; profesionales de apoyo	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	01	La Jacetania
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	04	La Ribagorza
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	04	La Ribagorza
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	05	Cinco Villas
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	05	Cinco Villas
2011,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	06	Hoya de Huesca / Plana de Uesca
2011,0	13	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	06	Hoya de Huesca / Plana de Uesca
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	07	Somontano de Barbastro
2011,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	07	Somontano de Barbastro
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	08	Cinca Medio
2011,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	08	Cinca Medio
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	09	La Litera / La Llitera
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	09	La Litera / La Llitera
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	10	Los Monegros
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	10	Los Monegros
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	11	Bajo Cinca / Baix Cinca
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	11	Bajo Cinca / Baix Cinca
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	12	Tarazona y el Moncayo
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	12	Tarazona y el Moncayo
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	13	Campo de Borja
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	13	Campo de Borja
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	15	Ribera Alta del Ebro
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	16	Valdejalón
2011,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	16	Valdejalón
2011,0	70	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	17	D.C. Zaragoza
2011,0	134	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	17	D.C. Zaragoza
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	18	Ribera Baja del Ebro
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	20	Comunidad de Calatayud
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	21	Campo de Cariñena
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	21	Campo de Cariñena
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	24	Campo de Daroca
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	24	Campo de Daroca
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	25	Jiloca
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	26	Cuencas Mineras
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	27	Andorra-Sierra de Arcos
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	28	Bajo Aragón
2011,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	29	Comunidad de Teruel
2011,0	8	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	29	Comunidad de Teruel
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	33	Matarraña / Matarranya
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	01	La Jacetania
2011,0	35	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	01	La Jacetania
2011,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	02	Alto Gállego
2011,0	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	02	Alto Gállego
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	03	Sobrarbe
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	03	Sobrarbe
2011,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	04	La Ribagorza
2011,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	04	La Ribagorza
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	05	Cinco Villas
2011,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	05	Cinco Villas
2011,0	44	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	06	Hoya de Huesca / Plana de Uesca
2011,0	77	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	07	Somontano de Barbastro
2011,0	27	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	07	Somontano de Barbastro
2011,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	08	Cinca Medio
2011,0	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	08	Cinca Medio
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	09	La Litera / La Llitera
2011,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	09	La Litera / La Llitera
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	10	Los Monegros
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	10	Los Monegros
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	11	Bajo Cinca / Baix Cinca
2011,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	11	Bajo Cinca / Baix Cinca
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	12	Tarazona y el Moncayo
2011,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	12	Tarazona y el Moncayo
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	13	Campo de Borja
2011,0	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	13	Campo de Borja
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	14	Aranda
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	14	Aranda
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	15	Ribera Alta del Ebro
2011,0	31	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	15	Ribera Alta del Ebro
2011,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	16	Valdejalón
2011,0	35	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	16	Valdejalón
2011,0	576	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	17	D.C. Zaragoza
2011,0	1125	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	17	D.C. Zaragoza
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	18	Ribera Baja del Ebro
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	18	Ribera Baja del Ebro
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	20	Comunidad de Calatayud
2011,0	31	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20	Comunidad de Calatayud
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	21	Campo de Cariñena
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	21	Campo de Cariñena
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22	Campo de Belchite
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	23	Bajo Martín
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	23	Bajo Martín
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	24	Campo de Daroca
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	24	Campo de Daroca
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25	Jiloca
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	25	Jiloca
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	26	Cuencas Mineras
2011,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	26	Cuencas Mineras
2011,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	27	Andorra-Sierra de Arcos
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	28	Bajo Aragón
2011,0	29	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	28	Bajo Aragón
2011,0	23	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29	Comunidad de Teruel
2011,0	50	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	29	Comunidad de Teruel
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	30	Maestrazgo
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	31	Sierra de Albarracín
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	32	Gúdar-Javalambre
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	32	Gúdar-Javalambre
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	33	Matarraña / Matarranya
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2011,0	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	01	La Jacetania
2011,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	01	La Jacetania
2011,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	02	Alto Gállego
2011,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	03	Sobrarbe
2011,0	10	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	04	La Ribagorza
2011,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	04	La Ribagorza
2011,0	35	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	05	Cinco Villas
2011,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	05	Cinco Villas
2011,0	22	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	06	Hoya de Huesca / Plana de Uesca
2011,0	9	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	07	Somontano de Barbastro
2011,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	07	Somontano de Barbastro
2011,0	15	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	08	Cinca Medio
2011,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	08	Cinca Medio
2011,0	16	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	09	La Litera / La Llitera
2011,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	09	La Litera / La Llitera
2011,0	11	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	10	Los Monegros
