Año	Nº Accidentes	Código	Municipio	Ord_Temporalidad	Temporalidad	Sector Código	Sector Descripción
2006,0	96	22125	Huesca	2	Temporal	2	Industria y energía
2006,0	86	22125	Huesca	1	Indefinido	3	Construcción
2006,0	268	22125	Huesca	2	Temporal	3	Construcción
2006,0	245	22125	Huesca	1	Indefinido	4	Servicios
2006,0	176	22125	Huesca	2	Temporal	4	Servicios
2006,0	5	22125	Huesca	3	Sin clasificar	4	Servicios
2006,0	4	22130	Jaca	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	1	22130	Jaca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	10	22130	Jaca	1	Indefinido	2	Industria y energía
2006,0	6	22130	Jaca	2	Temporal	2	Industria y energía
2006,0	33	22130	Jaca	1	Indefinido	3	Construcción
2006,0	75	22130	Jaca	2	Temporal	3	Construcción
2006,0	1	22130	Jaca	3	Sin clasificar	3	Construcción
2006,0	70	22130	Jaca	1	Indefinido	4	Servicios
2006,0	45	22130	Jaca	2	Temporal	4	Servicios
2006,0	1	22130	Jaca	3	Sin clasificar	4	Servicios
2006,0	4	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	1	22158	Monzón	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	83	22158	Monzón	1	Indefinido	2	Industria y energía
2006,0	68	22158	Monzón	2	Temporal	2	Industria y energía
2006,0	1	22158	Monzón	3	Sin clasificar	2	Industria y energía
2006,0	22	22158	Monzón	1	Indefinido	3	Construcción
2006,0	80	22158	Monzón	2	Temporal	3	Construcción
2006,0	51	22158	Monzón	1	Indefinido	4	Servicios
2006,0	37	22158	Monzón	2	Temporal	4	Servicios
2006,0	1	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	1	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	13	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2006,0	6	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2006,0	14	22199	Sabiñánigo	1	Indefinido	3	Construcción
2006,0	54	22199	Sabiñánigo	2	Temporal	3	Construcción
2006,0	25	22199	Sabiñánigo	1	Indefinido	4	Servicios
2006,0	22	22199	Sabiñánigo	2	Temporal	4	Servicios
2006,0	1	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	4	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	4	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	66	44013	Alcañiz	1	Indefinido	2	Industria y energía
2006,0	44	44013	Alcañiz	2	Temporal	2	Industria y energía
2006,0	18	44013	Alcañiz	1	Indefinido	3	Construcción
2006,0	55	44013	Alcañiz	2	Temporal	3	Construcción
2006,0	53	44013	Alcañiz	1	Indefinido	4	Servicios
2006,0	40	44013	Alcañiz	2	Temporal	4	Servicios
2006,0	5	44013	Alcañiz	3	Sin clasificar	4	Servicios
2006,0	28	44025	Andorra	1	Indefinido	2	Industria y energía
2006,0	10	44025	Andorra	2	Temporal	2	Industria y energía
2006,0	9	44025	Andorra	1	Indefinido	3	Construcción
2006,0	26	44025	Andorra	2	Temporal	3	Construcción
2006,0	38	44025	Andorra	1	Indefinido	4	Servicios
2006,0	16	44025	Andorra	2	Temporal	4	Servicios
2006,0	5	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	5	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	2	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	77	44216	Teruel	1	Indefinido	2	Industria y energía
2006,0	40	44216	Teruel	2	Temporal	2	Industria y energía
2006,0	37	44216	Teruel	1	Indefinido	3	Construcción
2006,0	77	44216	Teruel	2	Temporal	3	Construcción
2006,0	1	44216	Teruel	3	Sin clasificar	3	Construcción
2006,0	131	44216	Teruel	1	Indefinido	4	Servicios
2006,0	84	44216	Teruel	2	Temporal	4	Servicios
2006,0	5	44216	Teruel	3	Sin clasificar	4	Servicios
2006,0	3	50008	Alagón	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	4	50008	Alagón	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	55	50008	Alagón	1	Indefinido	2	Industria y energía
2006,0	61	50008	Alagón	2	Temporal	2	Industria y energía
2006,0	4	50008	Alagón	1	Indefinido	3	Construcción
2006,0	9	50008	Alagón	2	Temporal	3	Construcción
2006,0	31	50008	Alagón	1	Indefinido	4	Servicios
2006,0	28	50008	Alagón	2	Temporal	4	Servicios
2006,0	8	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	15	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	1	50025	Almunia de Doña Godina (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	23	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2006,0	19	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2006,0	4	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
2006,0	13	50025	Almunia de Doña Godina (La)	2	Temporal	3	Construcción
2006,0	48	50025	Almunia de Doña Godina (La)	1	Indefinido	4	Servicios
2006,0	30	50025	Almunia de Doña Godina (La)	2	Temporal	4	Servicios
2006,0	3	50067	Calatayud	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	3	50067	Calatayud	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	2	50067	Calatayud	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	40	50067	Calatayud	1	Indefinido	2	Industria y energía
2006,0	27	50067	Calatayud	2	Temporal	2	Industria y energía
2006,0	12	50067	Calatayud	1	Indefinido	3	Construcción
2006,0	49	50067	Calatayud	2	Temporal	3	Construcción
2006,0	1	50067	Calatayud	3	Sin clasificar	3	Construcción
2006,0	85	50067	Calatayud	1	Indefinido	4	Servicios
2006,0	54	50067	Calatayud	2	Temporal	4	Servicios
2006,0	3	50067	Calatayud	3	Sin clasificar	4	Servicios
2006,0	16	50074	Caspe	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	24	50074	Caspe	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	9	50074	Caspe	1	Indefinido	2	Industria y energía
2006,0	9	50074	Caspe	2	Temporal	2	Industria y energía
2006,0	6	50074	Caspe	1	Indefinido	3	Construcción
2006,0	27	50074	Caspe	2	Temporal	3	Construcción
2006,0	30	50074	Caspe	1	Indefinido	4	Servicios
2006,0	28	50074	Caspe	2	Temporal	4	Servicios
2006,0	1	50089	Cuarte de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	117	50089	Cuarte de Huerva	1	Indefinido	2	Industria y energía
2006,0	83	50089	Cuarte de Huerva	2	Temporal	2	Industria y energía
2006,0	41	50089	Cuarte de Huerva	1	Indefinido	3	Construcción
2006,0	116	50089	Cuarte de Huerva	2	Temporal	3	Construcción
2006,0	77	50089	Cuarte de Huerva	1	Indefinido	4	Servicios
2006,0	61	50089	Cuarte de Huerva	2	Temporal	4	Servicios
2006,0	25	50095	Ejea de los Caballeros	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	27	50095	Ejea de los Caballeros	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	82	50095	Ejea de los Caballeros	1	Indefinido	2	Industria y energía
2006,0	72	50095	Ejea de los Caballeros	2	Temporal	2	Industria y energía
2006,0	34	50095	Ejea de los Caballeros	1	Indefinido	3	Construcción
2006,0	94	50095	Ejea de los Caballeros	2	Temporal	3	Construcción
2006,0	1	50095	Ejea de los Caballeros	3	Sin clasificar	3	Construcción
2006,0	45	50095	Ejea de los Caballeros	1	Indefinido	4	Servicios
2006,0	29	50095	Ejea de los Caballeros	2	Temporal	4	Servicios
2006,0	2	50163	María de Huerva	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	35	50163	María de Huerva	1	Indefinido	2	Industria y energía
2006,0	17	50163	María de Huerva	2	Temporal	2	Industria y energía
2006,0	5	50163	María de Huerva	1	Indefinido	3	Construcción
2006,0	32	50163	María de Huerva	2	Temporal	3	Construcción
2006,0	4	50163	María de Huerva	1	Indefinido	4	Servicios
2006,0	7	50163	María de Huerva	2	Temporal	4	Servicios
2006,0	1	50182	Muela (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	87	50182	Muela (La)	1	Indefinido	2	Industria y energía
2006,0	75	50182	Muela (La)	2	Temporal	2	Industria y energía
2006,0	10	50182	Muela (La)	1	Indefinido	3	Construcción
2006,0	33	50182	Muela (La)	2	Temporal	3	Construcción
2006,0	34	50182	Muela (La)	1	Indefinido	4	Servicios
2006,0	36	50182	Muela (La)	2	Temporal	4	Servicios
2006,0	1	50182	Muela (La)	3	Sin clasificar	4	Servicios
2006,0	163	50219	Puebla de Alfindén (La)	1	Indefinido	2	Industria y energía
2006,0	128	50219	Puebla de Alfindén (La)	2	Temporal	2	Industria y energía
2006,0	24	50219	Puebla de Alfindén (La)	1	Indefinido	3	Construcción
2006,0	50	50219	Puebla de Alfindén (La)	2	Temporal	3	Construcción
2006,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	3	Construcción
2006,0	71	50219	Puebla de Alfindén (La)	1	Indefinido	4	Servicios
2006,0	35	50219	Puebla de Alfindén (La)	2	Temporal	4	Servicios
2006,0	2	50251	Tarazona	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	1	50251	Tarazona	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	1	50251	Tarazona	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	76	50251	Tarazona	1	Indefinido	2	Industria y energía
2006,0	47	50251	Tarazona	2	Temporal	2	Industria y energía
2006,0	12	50251	Tarazona	1	Indefinido	3	Construcción
2006,0	33	50251	Tarazona	2	Temporal	3	Construcción
2006,0	41	50251	Tarazona	1	Indefinido	4	Servicios
2006,0	31	50251	Tarazona	2	Temporal	4	Servicios
2006,0	1	50251	Tarazona	3	Sin clasificar	4	Servicios
2006,0	16	50252	Tauste	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	10	50252	Tauste	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	69	50252	Tauste	1	Indefinido	2	Industria y energía
2006,0	26	50252	Tauste	2	Temporal	2	Industria y energía
2006,0	16	50252	Tauste	1	Indefinido	3	Construcción
2006,0	26	50252	Tauste	2	Temporal	3	Construcción
2006,0	18	50252	Tauste	1	Indefinido	4	Servicios
2006,0	6	50252	Tauste	2	Temporal	4	Servicios
2006,0	2	50272	Utebo	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	4	50272	Utebo	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	115	50272	Utebo	1	Indefinido	2	Industria y energía
2006,0	82	50272	Utebo	2	Temporal	2	Industria y energía
2006,0	1	50272	Utebo	3	Sin clasificar	2	Industria y energía
2006,0	25	50272	Utebo	1	Indefinido	3	Construcción
2006,0	75	50272	Utebo	2	Temporal	3	Construcción
2006,0	1	50272	Utebo	3	Sin clasificar	3	Construcción
2006,0	61	50272	Utebo	1	Indefinido	4	Servicios
2006,0	55	50272	Utebo	2	Temporal	4	Servicios
2006,0	40	50297	Zaragoza	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	61	50297	Zaragoza	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	2	50297	Zaragoza	3	Sin clasificar	1	Agricultura, ganadería y pesca
2006,0	1746	50297	Zaragoza	1	Indefinido	2	Industria y energía
2006,0	1008	50297	Zaragoza	2	Temporal	2	Industria y energía
2006,0	2	50297	Zaragoza	3	Sin clasificar	2	Industria y energía
2006,0	575	50297	Zaragoza	1	Indefinido	3	Construcción
2006,0	1745	50297	Zaragoza	2	Temporal	3	Construcción
2006,0	10	50297	Zaragoza	3	Sin clasificar	3	Construcción
2006,0	2962	50297	Zaragoza	1	Indefinido	4	Servicios
2006,0	1998	50297	Zaragoza	2	Temporal	4	Servicios
2006,0	27	50297	Zaragoza	3	Sin clasificar	4	Servicios
2006,0	2	50298	Zuera	1	Indefinido	1	Agricultura, ganadería y pesca
2006,0	2	50298	Zuera	2	Temporal	1	Agricultura, ganadería y pesca
2006,0	57	50298	Zuera	1	Indefinido	2	Industria y energía
2006,0	56	50298	Zuera	2	Temporal	2	Industria y energía
2006,0	19	50298	Zuera	1	Indefinido	3	Construcción
2006,0	21	50298	Zuera	2	Temporal	3	Construcción
2006,0	31	50298	Zuera	1	Indefinido	4	Servicios
2006,0	24	50298	Zuera	2	Temporal	4	Servicios
2005,0	4	22048	Barbastro	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	11	22048	Barbastro	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	44	22048	Barbastro	1	Indefinido	2	Industria y energía
2005,0	26	22048	Barbastro	2	Temporal	2	Industria y energía
2005,0	12	22048	Barbastro	1	Indefinido	3	Construcción
2005,0	57	22048	Barbastro	2	Temporal	3	Construcción
2005,0	57	22048	Barbastro	1	Indefinido	4	Servicios
2005,0	33	22048	Barbastro	2	Temporal	4	Servicios
2005,0	10	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	3	22061	Binéfar	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	67	22061	Binéfar	1	Indefinido	2	Industria y energía
2005,0	29	22061	Binéfar	2	Temporal	2	Industria y energía
2005,0	16	22061	Binéfar	1	Indefinido	3	Construcción
2005,0	31	22061	Binéfar	2	Temporal	3	Construcción
2005,0	42	22061	Binéfar	1	Indefinido	4	Servicios
2005,0	25	22061	Binéfar	2	Temporal	4	Servicios
2005,0	12	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	17	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	40	22112	Fraga	1	Indefinido	2	Industria y energía
2005,0	31	22112	Fraga	2	Temporal	2	Industria y energía
2005,0	20	22112	Fraga	1	Indefinido	3	Construcción
2005,0	41	22112	Fraga	2	Temporal	3	Construcción
2005,0	68	22112	Fraga	1	Indefinido	4	Servicios
2005,0	42	22112	Fraga	2	Temporal	4	Servicios
2005,0	1	22112	Fraga	3	Sin clasificar	4	Servicios
2005,0	19	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	9	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	125	22125	Huesca	1	Indefinido	2	Industria y energía
2005,0	83	22125	Huesca	2	Temporal	2	Industria y energía
2005,0	75	22125	Huesca	1	Indefinido	3	Construcción
2005,0	257	22125	Huesca	2	Temporal	3	Construcción
2005,0	1	22125	Huesca	3	Sin clasificar	3	Construcción
2005,0	227	22125	Huesca	1	Indefinido	4	Servicios
2005,0	158	22125	Huesca	2	Temporal	4	Servicios
2005,0	2	22125	Huesca	3	Sin clasificar	4	Servicios
2005,0	3	22130	Jaca	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	3	22130	Jaca	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	12	22130	Jaca	1	Indefinido	2	Industria y energía
2005,0	8	22130	Jaca	2	Temporal	2	Industria y energía
2005,0	17	22130	Jaca	1	Indefinido	3	Construcción
2005,0	107	22130	Jaca	2	Temporal	3	Construcción
2005,0	57	22130	Jaca	1	Indefinido	4	Servicios
2005,0	46	22130	Jaca	2	Temporal	4	Servicios
2005,0	2	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	1	22158	Monzón	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	73	22158	Monzón	1	Indefinido	2	Industria y energía
2005,0	57	22158	Monzón	2	Temporal	2	Industria y energía
2005,0	11	22158	Monzón	1	Indefinido	3	Construcción
2005,0	45	22158	Monzón	2	Temporal	3	Construcción
2005,0	56	22158	Monzón	1	Indefinido	4	Servicios
2005,0	35	22158	Monzón	2	Temporal	4	Servicios
2005,0	1	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	15	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2005,0	9	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2005,0	12	22199	Sabiñánigo	1	Indefinido	3	Construcción
2005,0	57	22199	Sabiñánigo	2	Temporal	3	Construcción
2005,0	17	22199	Sabiñánigo	1	Indefinido	4	Servicios
2005,0	11	22199	Sabiñánigo	2	Temporal	4	Servicios
2005,0	6	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	7	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	57	44013	Alcañiz	1	Indefinido	2	Industria y energía
2005,0	33	44013	Alcañiz	2	Temporal	2	Industria y energía
2005,0	19	44013	Alcañiz	1	Indefinido	3	Construcción
2005,0	56	44013	Alcañiz	2	Temporal	3	Construcción
2005,0	1	44013	Alcañiz	3	Sin clasificar	3	Construcción
2005,0	63	44013	Alcañiz	1	Indefinido	4	Servicios
2005,0	50	44013	Alcañiz	2	Temporal	4	Servicios
2005,0	32	44025	Andorra	1	Indefinido	2	Industria y energía
2005,0	6	44025	Andorra	2	Temporal	2	Industria y energía
2005,0	3	44025	Andorra	1	Indefinido	3	Construcción
2005,0	17	44025	Andorra	2	Temporal	3	Construcción
2005,0	24	44025	Andorra	1	Indefinido	4	Servicios
2005,0	17	44025	Andorra	2	Temporal	4	Servicios
2005,0	1	44025	Andorra	3	Sin clasificar	4	Servicios
2005,0	3	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	3	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	61	44216	Teruel	1	Indefinido	2	Industria y energía
2005,0	32	44216	Teruel	2	Temporal	2	Industria y energía
2005,0	35	44216	Teruel	1	Indefinido	3	Construcción
2005,0	82	44216	Teruel	2	Temporal	3	Construcción
2005,0	146	44216	Teruel	1	Indefinido	4	Servicios
2005,0	88	44216	Teruel	2	Temporal	4	Servicios
2005,0	3	44216	Teruel	3	Sin clasificar	4	Servicios
2005,0	4	50008	Alagón	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	57	50008	Alagón	1	Indefinido	2	Industria y energía
2005,0	21	50008	Alagón	2	Temporal	2	Industria y energía
2005,0	6	50008	Alagón	1	Indefinido	3	Construcción
2005,0	6	50008	Alagón	2	Temporal	3	Construcción
2005,0	32	50008	Alagón	1	Indefinido	4	Servicios
2005,0	26	50008	Alagón	2	Temporal	4	Servicios
2005,0	4	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	15	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	14	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2005,0	18	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2005,0	6	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
2005,0	11	50025	Almunia de Doña Godina (La)	2	Temporal	3	Construcción
2005,0	52	50025	Almunia de Doña Godina (La)	1	Indefinido	4	Servicios
2005,0	25	50025	Almunia de Doña Godina (La)	2	Temporal	4	Servicios
2005,0	3	50067	Calatayud	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	8	50067	Calatayud	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	33	50067	Calatayud	1	Indefinido	2	Industria y energía
2005,0	18	50067	Calatayud	2	Temporal	2	Industria y energía
2005,0	12	50067	Calatayud	1	Indefinido	3	Construcción
2005,0	71	50067	Calatayud	2	Temporal	3	Construcción
2005,0	1	50067	Calatayud	3	Sin clasificar	3	Construcción
2005,0	70	50067	Calatayud	1	Indefinido	4	Servicios
2005,0	43	50067	Calatayud	2	Temporal	4	Servicios
2005,0	2	50067	Calatayud	3	Sin clasificar	4	Servicios
2005,0	14	50074	Caspe	1	Indefinido	1	Agricultura, ganadería y pesca
2005,0	31	50074	Caspe	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	1	50074	Caspe	3	Sin clasificar	1	Agricultura, ganadería y pesca
2005,0	6	50074	Caspe	1	Indefinido	2	Industria y energía
2005,0	14	50074	Caspe	2	Temporal	2	Industria y energía
2005,0	3	50074	Caspe	1	Indefinido	3	Construcción
2005,0	24	50074	Caspe	2	Temporal	3	Construcción
2005,0	57	50074	Caspe	1	Indefinido	4	Servicios
2005,0	31	50074	Caspe	2	Temporal	4	Servicios
2005,0	1	50089	Cuarte de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2005,0	124	50089	Cuarte de Huerva	1	Indefinido	2	Industria y energía
2005,0	71	50089	Cuarte de Huerva	2	Temporal	2	Industria y energía
