Año	Siglas	Votos	Candidatura	Comarca código	Comarca nombre
2008	CHA	2795,0	CHUNTA ARAGONESISTA	29	Comunidad de Teruel
2008	CHA	187,0	CHUNTA ARAGONESISTA	30	Maestrazgo
2008	CHA	340,0	CHUNTA ARAGONESISTA	31	Sierra de Albarracín
2008	CHA	297,0	CHUNTA ARAGONESISTA	32	Gúdar-Javalambre
2008	CHA	326,0	CHUNTA ARAGONESISTA	33	Matarraña / Matarranya
2008	IU	937,0	IZQUIERDA UNIDA-ALTERNATIVA	01	La Jacetania
2008	IU	841,0	IZQUIERDA UNIDA-ALTERNATIVA	02	Alto Gállego
2008	IU	500,0	IZQUIERDA UNIDA-ALTERNATIVA	03	Sobrarbe
2008	IU	590,0	IZQUIERDA UNIDA-ALTERNATIVA	04	La Ribagorza
2008	IU	1630,0	IZQUIERDA UNIDA-ALTERNATIVA	05	Cinco Villas
2008	IU	3820,0	IZQUIERDA UNIDA-ALTERNATIVA	06	Hoya de Huesca / Plana de Uesca
2008	IU	736,0	IZQUIERDA UNIDA-ALTERNATIVA	07	Somontano de Barbastro
2008	IU	1121,0	IZQUIERDA UNIDA-ALTERNATIVA	08	Cinca Medio
2008	IU	453,0	IZQUIERDA UNIDA-ALTERNATIVA	09	La Litera / La Llitera
2008	IU	636,0	IZQUIERDA UNIDA-ALTERNATIVA	10	Los Monegros
2008	IU	706,0	IZQUIERDA UNIDA-ALTERNATIVA	11	Bajo Cinca / Baix Cinca
2008	IU	596,0	IZQUIERDA UNIDA-ALTERNATIVA	12	Tarazona y el Moncayo
2008	IU	296,0	IZQUIERDA UNIDA-ALTERNATIVA	13	Campo de Borja
2008	IU	150,0	IZQUIERDA UNIDA-ALTERNATIVA	14	Aranda
2008	IU	1133,0	IZQUIERDA UNIDA-ALTERNATIVA	15	Ribera Alta del Ebro
2008	IU	678,0	IZQUIERDA UNIDA-ALTERNATIVA	16	Valdejalón
2008	IU	36964,0	IZQUIERDA UNIDA-ALTERNATIVA	17	D.C. Zaragoza
2008	IU	131,0	IZQUIERDA UNIDA-ALTERNATIVA	18	Ribera Baja del Ebro
2008	IU	315,0	IZQUIERDA UNIDA-ALTERNATIVA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	IU	807,0	IZQUIERDA UNIDA-ALTERNATIVA	20	Comunidad de Calatayud
2008	IU	220,0	IZQUIERDA UNIDA-ALTERNATIVA	21	Campo de Cariñena
2008	IU	131,0	IZQUIERDA UNIDA-ALTERNATIVA	22	Campo de Belchite
2008	IU	378,0	IZQUIERDA UNIDA-ALTERNATIVA	23	Bajo Martín
2008	IU	100,0	IZQUIERDA UNIDA-ALTERNATIVA	24	Campo de Daroca
2008	IU	201,0	IZQUIERDA UNIDA-ALTERNATIVA	25	Jiloca
2008	IU	503,0	IZQUIERDA UNIDA-ALTERNATIVA	26	Cuencas Mineras
2008	IU	1062,0	IZQUIERDA UNIDA-ALTERNATIVA	27	Andorra-Sierra de Arcos
2008	IU	1552,0	IZQUIERDA UNIDA-ALTERNATIVA	28	Bajo Aragón
2008	IU	1661,0	IZQUIERDA UNIDA-ALTERNATIVA	29	Comunidad de Teruel
2008	IU	110,0	IZQUIERDA UNIDA-ALTERNATIVA	30	Maestrazgo
2008	IU	190,0	IZQUIERDA UNIDA-ALTERNATIVA	31	Sierra de Albarracín
2008	IU	338,0	IZQUIERDA UNIDA-ALTERNATIVA	32	Gúdar-Javalambre
2008	IU	283,0	IZQUIERDA UNIDA-ALTERNATIVA	33	Matarraña / Matarranya
2008	UPyD	310,0	UNION PROGRESO Y DEMOCRACIA	01	La Jacetania
2008	UPyD	268,0	UNION PROGRESO Y DEMOCRACIA	02	Alto Gállego
2008	UPyD	94,0	UNION PROGRESO Y DEMOCRACIA	03	Sobrarbe
2008	UPyD	212,0	UNION PROGRESO Y DEMOCRACIA	04	La Ribagorza
2008	UPyD	271,0	UNION PROGRESO Y DEMOCRACIA	05	Cinco Villas
2008	UPyD	2497,0	UNION PROGRESO Y DEMOCRACIA	06	Hoya de Huesca / Plana de Uesca
2008	UPyD	475,0	UNION PROGRESO Y DEMOCRACIA	07	Somontano de Barbastro
2008	UPyD	346,0	UNION PROGRESO Y DEMOCRACIA	08	Cinca Medio
2008	UPyD	186,0	UNION PROGRESO Y DEMOCRACIA	09	La Litera / La Llitera
2008	UPyD	206,0	UNION PROGRESO Y DEMOCRACIA	10	Los Monegros
2008	UPyD	103,0	UNION PROGRESO Y DEMOCRACIA	11	Bajo Cinca / Baix Cinca
2008	UPyD	126,0	UNION PROGRESO Y DEMOCRACIA	12	Tarazona y el Moncayo
2008	UPyD	95,0	UNION PROGRESO Y DEMOCRACIA	13	Campo de Borja
2008	UPyD	46,0	UNION PROGRESO Y DEMOCRACIA	14	Aranda
2008	UPyD	165,0	UNION PROGRESO Y DEMOCRACIA	15	Ribera Alta del Ebro
2008	UPyD	199,0	UNION PROGRESO Y DEMOCRACIA	16	Valdejalón
2008	UPyD	16577,0	UNION PROGRESO Y DEMOCRACIA	17	D.C. Zaragoza
2008	UPyD	85,0	UNION PROGRESO Y DEMOCRACIA	18	Ribera Baja del Ebro
2008	UPyD	111,0	UNION PROGRESO Y DEMOCRACIA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	UPyD	256,0	UNION PROGRESO Y DEMOCRACIA	20	Comunidad de Calatayud
2008	UPyD	62,0	UNION PROGRESO Y DEMOCRACIA	21	Campo de Cariñena
2008	UPyD	36,0	UNION PROGRESO Y DEMOCRACIA	22	Campo de Belchite
2008	UPyD	66,0	UNION PROGRESO Y DEMOCRACIA	23	Bajo Martín
2008	UPyD	45,0	UNION PROGRESO Y DEMOCRACIA	24	Campo de Daroca
2008	UPyD	247,0	UNION PROGRESO Y DEMOCRACIA	25	Jiloca
2008	UPyD	122,0	UNION PROGRESO Y DEMOCRACIA	26	Cuencas Mineras
2008	UPyD	128,0	UNION PROGRESO Y DEMOCRACIA	27	Andorra-Sierra de Arcos
2008	UPyD	606,0	UNION PROGRESO Y DEMOCRACIA	28	Bajo Aragón
2008	UPyD	852,0	UNION PROGRESO Y DEMOCRACIA	29	Comunidad de Teruel
2008	UPyD	44,0	UNION PROGRESO Y DEMOCRACIA	30	Maestrazgo
2008	UPyD	55,0	UNION PROGRESO Y DEMOCRACIA	31	Sierra de Albarracín
2008	UPyD	115,0	UNION PROGRESO Y DEMOCRACIA	32	Gúdar-Javalambre
2008	UPyD	117,0	UNION PROGRESO Y DEMOCRACIA	33	Matarraña / Matarranya
2008	LV	156,0	LOS VERDES-GRUPO VERDE	01	La Jacetania
2008	LV	169,0	LOS VERDES-GRUPO VERDE	02	Alto Gállego
2008	LV	59,0	LOS VERDES-GRUPO VERDE	03	Sobrarbe
2008	LV	174,0	LOS VERDES-GRUPO VERDE	04	La Ribagorza
2008	LV	97,0	LOS VERDES-GRUPO VERDE	05	Cinco Villas
2008	LV	1366,0	LOS VERDES-GRUPO VERDE	06	Hoya de Huesca / Plana de Uesca
2008	LV	240,0	LOS VERDES-GRUPO VERDE	07	Somontano de Barbastro
2008	LV	187,0	LOS VERDES-GRUPO VERDE	08	Cinca Medio
2008	LV	190,0	LOS VERDES-GRUPO VERDE	09	La Litera / La Llitera
2008	LV	89,0	LOS VERDES-GRUPO VERDE	10	Los Monegros
2008	LV	166,0	LOS VERDES-GRUPO VERDE	11	Bajo Cinca / Baix Cinca
2008	LV	97,0	LOS VERDES-GRUPO VERDE	12	Tarazona y el Moncayo
2008	LV	72,0	LOS VERDES-GRUPO VERDE	13	Campo de Borja
2008	LV	28,0	LOS VERDES-GRUPO VERDE	14	Aranda
2008	LV	82,0	LOS VERDES-GRUPO VERDE	15	Ribera Alta del Ebro
2008	LV	146,0	LOS VERDES-GRUPO VERDE	16	Valdejalón
2008	LV	6212,0	LOS VERDES-GRUPO VERDE	17	D.C. Zaragoza
2008	LV	40,0	LOS VERDES-GRUPO VERDE	18	Ribera Baja del Ebro
2008	LV	81,0	LOS VERDES-GRUPO VERDE	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	LV	174,0	LOS VERDES-GRUPO VERDE	20	Comunidad de Calatayud
2008	LV	33,0	LOS VERDES-GRUPO VERDE	21	Campo de Cariñena
2008	LV	24,0	LOS VERDES-GRUPO VERDE	22	Campo de Belchite
2008	LV	21,0	LOS VERDES-GRUPO VERDE	23	Bajo Martín
2008	LV	24,0	LOS VERDES-GRUPO VERDE	24	Campo de Daroca
2008	LV	52,0	LOS VERDES-GRUPO VERDE	25	Jiloca
2008	LV	32,0	LOS VERDES-GRUPO VERDE	26	Cuencas Mineras
2008	LV	42,0	LOS VERDES-GRUPO VERDE	27	Andorra-Sierra de Arcos
2008	LV	120,0	LOS VERDES-GRUPO VERDE	28	Bajo Aragón
2008	LV	222,0	LOS VERDES-GRUPO VERDE	29	Comunidad de Teruel
2008	LV	13,0	LOS VERDES-GRUPO VERDE	30	Maestrazgo
2008	LV	14,0	LOS VERDES-GRUPO VERDE	31	Sierra de Albarracín
2008	LV	51,0	LOS VERDES-GRUPO VERDE	32	Gúdar-Javalambre
2008	LV	41,0	LOS VERDES-GRUPO VERDE	33	Matarraña / Matarranya
2008	C's	27,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	01	La Jacetania
2008	C's	14,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	02	Alto Gállego
2008	C's	6,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	03	Sobrarbe
2008	C's	16,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	04	La Ribagorza
2008	C's	80,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	05	Cinco Villas
2008	C's	108,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	06	Hoya de Huesca / Plana de Uesca
2008	C's	31,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	07	Somontano de Barbastro
2008	C's	24,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	08	Cinca Medio
2008	C's	17,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	09	La Litera / La Llitera
2008	C's	17,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	10	Los Monegros
2008	C's	29,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	11	Bajo Cinca / Baix Cinca
2008	C's	24,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	12	Tarazona y el Moncayo
2008	C's	10,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	13	Campo de Borja
2008	C's	6,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	14	Aranda
2008	C's	29,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	15	Ribera Alta del Ebro
2008	C's	42,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	16	Valdejalón
2008	C's	2432,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	17	D.C. Zaragoza
2008	C's	5,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	18	Ribera Baja del Ebro
2008	C's	7,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	C's	25,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	20	Comunidad de Calatayud
2008	C's	9,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	21	Campo de Cariñena
2008	C's	7,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	22	Campo de Belchite
2008	C's	7,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	23	Bajo Martín
2008	C's	11,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	24	Campo de Daroca
2008	C's	14,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	25	Jiloca
2008	C's	8,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	26	Cuencas Mineras
2008	C's	12,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	27	Andorra-Sierra de Arcos
2008	C's	43,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	28	Bajo Aragón
2008	C's	47,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	29	Comunidad de Teruel
2008	C's	7,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	30	Maestrazgo
2008	C's	5,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	31	Sierra de Albarracín
2008	C's	9,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	32	Gúdar-Javalambre
2008	C's	6,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA	33	Matarraña / Matarranya
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	01	La Jacetania
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	02	Alto Gállego
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	03	Sobrarbe
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	04	La Ribagorza
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	05	Cinco Villas
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	06	Hoya de Huesca / Plana de Uesca
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	07	Somontano de Barbastro
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	08	Cinca Medio
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	09	La Litera / La Llitera
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	10	Los Monegros
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	11	Bajo Cinca / Baix Cinca
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	12	Tarazona y el Moncayo
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	13	Campo de Borja
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	14	Aranda
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	15	Ribera Alta del Ebro
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	16	Valdejalón
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	17	D.C. Zaragoza
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	18	Ribera Baja del Ebro
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	20	Comunidad de Calatayud
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	21	Campo de Cariñena
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	22	Campo de Belchite
2008	PACMA	5,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	23	Bajo Martín
2008	PACMA	0,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	24	Campo de Daroca
2008	PACMA	12,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	25	Jiloca
2008	PACMA	25,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	26	Cuencas Mineras
2008	PACMA	22,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	27	Andorra-Sierra de Arcos
2008	PACMA	82,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	28	Bajo Aragón
2008	PACMA	97,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	29	Comunidad de Teruel
2008	PACMA	7,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	30	Maestrazgo
2008	PACMA	11,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	31	Sierra de Albarracín
2008	PACMA	23,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	32	Gúdar-Javalambre
2008	PACMA	12,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	33	Matarraña / Matarranya
2008	PUM+J	31,0	POR UN MUNDO MAS JUSTO	01	La Jacetania
2008	PUM+J	24,0	POR UN MUNDO MAS JUSTO	02	Alto Gállego
2008	PUM+J	7,0	POR UN MUNDO MAS JUSTO	03	Sobrarbe
2008	PUM+J	27,0	POR UN MUNDO MAS JUSTO	04	La Ribagorza
2008	PUM+J	29,0	POR UN MUNDO MAS JUSTO	05	Cinco Villas
2008	PUM+J	112,0	POR UN MUNDO MAS JUSTO	06	Hoya de Huesca / Plana de Uesca
2008	PUM+J	34,0	POR UN MUNDO MAS JUSTO	07	Somontano de Barbastro
2008	PUM+J	21,0	POR UN MUNDO MAS JUSTO	08	Cinca Medio
2008	PUM+J	13,0	POR UN MUNDO MAS JUSTO	09	La Litera / La Llitera
2008	PUM+J	26,0	POR UN MUNDO MAS JUSTO	10	Los Monegros
2008	PUM+J	12,0	POR UN MUNDO MAS JUSTO	11	Bajo Cinca / Baix Cinca
2008	PUM+J	26,0	POR UN MUNDO MAS JUSTO	12	Tarazona y el Moncayo
2008	PUM+J	15,0	POR UN MUNDO MAS JUSTO	13	Campo de Borja
2008	PUM+J	8,0	POR UN MUNDO MAS JUSTO	14	Aranda
2008	PUM+J	17,0	POR UN MUNDO MAS JUSTO	15	Ribera Alta del Ebro
2008	PUM+J	16,0	POR UN MUNDO MAS JUSTO	16	Valdejalón
2008	PUM+J	975,0	POR UN MUNDO MAS JUSTO	17	D.C. Zaragoza
2008	PUM+J	6,0	POR UN MUNDO MAS JUSTO	18	Ribera Baja del Ebro
2008	PUM+J	8,0	POR UN MUNDO MAS JUSTO	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PUM+J	53,0	POR UN MUNDO MAS JUSTO	20	Comunidad de Calatayud
2008	PUM+J	4,0	POR UN MUNDO MAS JUSTO	21	Campo de Cariñena
2008	PUM+J	3,0	POR UN MUNDO MAS JUSTO	22	Campo de Belchite
2008	PUM+J	11,0	POR UN MUNDO MAS JUSTO	23	Bajo Martín
2008	PUM+J	4,0	POR UN MUNDO MAS JUSTO	24	Campo de Daroca
2008	PUM+J	25,0	POR UN MUNDO MAS JUSTO	25	Jiloca
2008	PUM+J	34,0	POR UN MUNDO MAS JUSTO	26	Cuencas Mineras
2008	PUM+J	18,0	POR UN MUNDO MAS JUSTO	27	Andorra-Sierra de Arcos
2008	PUM+J	56,0	POR UN MUNDO MAS JUSTO	28	Bajo Aragón
2008	PUM+J	79,0	POR UN MUNDO MAS JUSTO	29	Comunidad de Teruel
2008	PUM+J	8,0	POR UN MUNDO MAS JUSTO	30	Maestrazgo
2008	PUM+J	11,0	POR UN MUNDO MAS JUSTO	31	Sierra de Albarracín
2008	PUM+J	12,0	POR UN MUNDO MAS JUSTO	32	Gúdar-Javalambre
2008	PUM+J	7,0	POR UN MUNDO MAS JUSTO	33	Matarraña / Matarranya
2008	pCUA	20,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	01	La Jacetania
2008	pCUA	19,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	02	Alto Gállego
2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	03	Sobrarbe
2008	pCUA	13,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	04	La Ribagorza
2008	pCUA	12,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	05	Cinco Villas
2008	pCUA	74,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	06	Hoya de Huesca / Plana de Uesca
2008	pCUA	17,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	07	Somontano de Barbastro
2008	pCUA	30,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	08	Cinca Medio
2008	pCUA	9,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	09	La Litera / La Llitera
2008	pCUA	14,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	10	Los Monegros
2008	pCUA	12,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	11	Bajo Cinca / Baix Cinca
2008	pCUA	11,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	12	Tarazona y el Moncayo
2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	13	Campo de Borja
2008	pCUA	1,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	14	Aranda
2008	pCUA	8,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	15	Ribera Alta del Ebro
2008	pCUA	15,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	16	Valdejalón
2008	pCUA	1150,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	17	D.C. Zaragoza
2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	18	Ribera Baja del Ebro
2008	pCUA	5,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	pCUA	36,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	20	Comunidad de Calatayud
2008	pCUA	2,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	21	Campo de Cariñena
2008	pCUA	2,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	22	Campo de Belchite
2008	pCUA	3,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	23	Bajo Martín
2008	pCUA	7,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	24	Campo de Daroca
2008	pCUA	12,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	25	Jiloca
2008	pCUA	5,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	26	Cuencas Mineras
2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	27	Andorra-Sierra de Arcos
2008	pCUA	17,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	28	Bajo Aragón
2008	pCUA	28,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	29	Comunidad de Teruel
2008	pCUA	2,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	30	Maestrazgo
2008	pCUA	1,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	31	Sierra de Albarracín
2008	pCUA	14,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	32	Gúdar-Javalambre
2008	pCUA	3,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON	33	Matarraña / Matarranya
2008	PSD-FIA	8,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	01	La Jacetania
2008	PSD-FIA	10,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	02	Alto Gállego
2008	PSD-FIA	4,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	03	Sobrarbe
2008	PSD-FIA	14,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	04	La Ribagorza
2008	PSD-FIA	43,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	05	Cinco Villas
2008	PSD-FIA	76,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	06	Hoya de Huesca / Plana de Uesca
2008	PSD-FIA	18,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	07	Somontano de Barbastro
2008	PSD-FIA	27,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	08	Cinca Medio
2008	PSD-FIA	20,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	09	La Litera / La Llitera
2008	PSD-FIA	64,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	10	Los Monegros
2008	PSD-FIA	5,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	11	Bajo Cinca / Baix Cinca
2008	PSD-FIA	15,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	12	Tarazona y el Moncayo
2008	PSD-FIA	25,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	13	Campo de Borja
2008	PSD-FIA	7,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	14	Aranda
2008	PSD-FIA	16,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	15	Ribera Alta del Ebro
2008	PSD-FIA	56,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	16	Valdejalón
2008	PSD-FIA	600,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	17	D.C. Zaragoza
2008	PSD-FIA	11,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	18	Ribera Baja del Ebro
2008	PSD-FIA	7,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PSD-FIA	29,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	20	Comunidad de Calatayud
2008	PSD-FIA	10,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	21	Campo de Cariñena
2008	PSD-FIA	1,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	22	Campo de Belchite
2008	PSD-FIA	10,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	23	Bajo Martín
2008	PSD-FIA	6,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	24	Campo de Daroca
2008	PSD-FIA	4,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	25	Jiloca
2008	PSD-FIA	13,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	26	Cuencas Mineras
2008	PSD-FIA	4,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	27	Andorra-Sierra de Arcos
2008	PSD-FIA	6,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	28	Bajo Aragón
2008	PSD-FIA	30,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	29	Comunidad de Teruel
2008	PSD-FIA	3,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	30	Maestrazgo
2008	PSD-FIA	6,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	31	Sierra de Albarracín
2008	PSD-FIA	2,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	32	Gúdar-Javalambre
2008	PSD-FIA	4,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	33	Matarraña / Matarranya
