Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos
Junio 2008	200806	22	Campo de Belchite	Hombres	Bachillerato	31	7
Junio 2008	200806	22	Campo de Belchite	Mujeres	Bachillerato	31	3
Junio 2008	200806	22	Campo de Belchite	Hombres	Enseñanza media de formación profesional	32	2
Junio 2008	200806	22	Campo de Belchite	Hombres	Enseñanza superior universitaria	42	3
Junio 2008	200806	23	Bajo Martín	Hombres	Educación Primaria o inferior	10	80
Junio 2008	200806	23	Bajo Martín	Mujeres	Educación Primaria o inferior	10	21
Junio 2008	200806	23	Bajo Martín	Hombres	Primera etapa de educación secundaria	20	47
Junio 2008	200806	23	Bajo Martín	Mujeres	Primera etapa de educación secundaria	20	27
Junio 2008	200806	23	Bajo Martín	Hombres	Bachillerato	31	3
Junio 2008	200806	23	Bajo Martín	Mujeres	Bachillerato	31	7
Junio 2008	200806	23	Bajo Martín	Hombres	Enseñanza media de formación profesional	32	5
Junio 2008	200806	23	Bajo Martín	Mujeres	Enseñanza media de formación profesional	32	3
Junio 2008	200806	23	Bajo Martín	Mujeres	Enseñanza superior de formación profesional	41	2
Junio 2008	200806	23	Bajo Martín	Hombres	Enseñanza superior universitaria	42	5
Junio 2008	200806	24	Campo de Daroca	Hombres	Educación Primaria o inferior	10	11
Junio 2008	200806	24	Campo de Daroca	Mujeres	Educación Primaria o inferior	10	3
Junio 2008	200806	24	Campo de Daroca	Hombres	Primera etapa de educación secundaria	20	24
Junio 2008	200806	24	Campo de Daroca	Mujeres	Primera etapa de educación secundaria	20	7
Junio 2008	200806	24	Campo de Daroca	Hombres	Bachillerato	31	8
Junio 2008	200806	24	Campo de Daroca	Mujeres	Bachillerato	31	3
Junio 2008	200806	24	Campo de Daroca	Hombres	Enseñanza media de formación profesional	32	1
Junio 2008	200806	24	Campo de Daroca	Hombres	Enseñanza superior de formación profesional	41	1
Junio 2008	200806	24	Campo de Daroca	Hombres	Enseñanza superior universitaria	42	2
Junio 2008	200806	24	Campo de Daroca	Mujeres	Enseñanza superior universitaria	42	4
Junio 2008	200806	25	Jiloca	Hombres	Educación Primaria o inferior	10	48
Junio 2008	200806	25	Jiloca	Mujeres	Educación Primaria o inferior	10	24
Junio 2008	200806	25	Jiloca	Hombres	Primera etapa de educación secundaria	20	65
Junio 2008	200806	25	Jiloca	Mujeres	Primera etapa de educación secundaria	20	36
Junio 2008	200806	25	Jiloca	Hombres	Bachillerato	31	10
Junio 2008	200806	25	Jiloca	Mujeres	Bachillerato	31	6
Junio 2008	200806	25	Jiloca	Hombres	Enseñanza media de formación profesional	32	4
Junio 2008	200806	25	Jiloca	Mujeres	Enseñanza media de formación profesional	32	4
Junio 2008	200806	25	Jiloca	Hombres	Enseñanza superior de formación profesional	41	3
Junio 2008	200806	25	Jiloca	Mujeres	Enseñanza superior de formación profesional	41	2
Junio 2008	200806	25	Jiloca	Hombres	Enseñanza superior universitaria	42	3
Junio 2008	200806	25	Jiloca	Mujeres	Enseñanza superior universitaria	42	4
Junio 2008	200806	26	Cuencas Mineras	Hombres	Educación Primaria o inferior	10	13
Junio 2008	200806	26	Cuencas Mineras	Mujeres	Educación Primaria o inferior	10	14
Junio 2008	200806	26	Cuencas Mineras	Hombres	Primera etapa de educación secundaria	20	38
Junio 2008	200806	26	Cuencas Mineras	Mujeres	Primera etapa de educación secundaria	20	33
Junio 2008	200806	26	Cuencas Mineras	Hombres	Bachillerato	31	4
Junio 2008	200806	26	Cuencas Mineras	Mujeres	Bachillerato	31	7
Junio 2008	200806	26	Cuencas Mineras	Hombres	Enseñanza media de formación profesional	32	1
Junio 2008	200806	26	Cuencas Mineras	Mujeres	Enseñanza media de formación profesional	32	6
Junio 2008	200806	26	Cuencas Mineras	Hombres	Enseñanza superior de formación profesional	41	1
Junio 2008	200806	26	Cuencas Mineras	Mujeres	Enseñanza superior de formación profesional	41	2
Junio 2008	200806	26	Cuencas Mineras	Mujeres	Enseñanza superior universitaria	42	9
Junio 2008	200806	27	Andorra-Sierra de Arcos	Hombres	Educación Primaria o inferior	10	73
Junio 2008	200806	27	Andorra-Sierra de Arcos	Mujeres	Educación Primaria o inferior	10	12
Junio 2008	200806	27	Andorra-Sierra de Arcos	Hombres	Primera etapa de educación secundaria	20	176
Junio 2008	200806	27	Andorra-Sierra de Arcos	Mujeres	Primera etapa de educación secundaria	20	52
Junio 2008	200806	27	Andorra-Sierra de Arcos	Hombres	Bachillerato	31	15
Junio 2008	200806	27	Andorra-Sierra de Arcos	Mujeres	Bachillerato	31	16
Junio 2008	200806	27	Andorra-Sierra de Arcos	Hombres	Enseñanza media de formación profesional	32	12
Junio 2008	200806	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza media de formación profesional	32	4
Junio 2008	200806	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior de formación profesional	41	12
Junio 2008	200806	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior de formación profesional	41	1
Junio 2008	200806	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior universitaria	42	4
Junio 2008	200806	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior universitaria	42	2
Junio 2008	200806	28	Bajo Aragón	Hombres	Educación Primaria o inferior	10	139
Junio 2008	200806	28	Bajo Aragón	Mujeres	Educación Primaria o inferior	10	141
Junio 2008	200806	28	Bajo Aragón	Hombres	Primera etapa de educación secundaria	20	166
Junio 2008	200806	28	Bajo Aragón	Mujeres	Primera etapa de educación secundaria	20	161
Junio 2008	200806	28	Bajo Aragón	Hombres	Bachillerato	31	33
Junio 2008	200806	28	Bajo Aragón	Mujeres	Bachillerato	31	26
Junio 2008	200806	28	Bajo Aragón	Hombres	Enseñanza media de formación profesional	32	9
Junio 2008	200806	28	Bajo Aragón	Mujeres	Enseñanza media de formación profesional	32	17
Junio 2008	200806	28	Bajo Aragón	Hombres	Enseñanza superior de formación profesional	41	7
Junio 2008	200806	28	Bajo Aragón	Mujeres	Enseñanza superior de formación profesional	41	10
Junio 2008	200806	28	Bajo Aragón	Hombres	Enseñanza superior universitaria	42	5
Junio 2008	200806	28	Bajo Aragón	Mujeres	Enseñanza superior universitaria	42	20
Junio 2008	200806	29	Comunidad de Teruel	Hombres	Educación Primaria o inferior	10	224
Junio 2008	200806	29	Comunidad de Teruel	Mujeres	Educación Primaria o inferior	10	91
Junio 2008	200806	29	Comunidad de Teruel	Hombres	Primera etapa de educación secundaria	20	241
Junio 2008	200806	29	Comunidad de Teruel	Mujeres	Primera etapa de educación secundaria	20	217
Junio 2008	200806	29	Comunidad de Teruel	Hombres	Bachillerato	31	112
Junio 2008	200806	29	Comunidad de Teruel	Mujeres	Bachillerato	31	75
Junio 2008	200806	29	Comunidad de Teruel	Hombres	Enseñanza media de formación profesional	32	35
Junio 2008	200806	29	Comunidad de Teruel	Mujeres	Enseñanza media de formación profesional	32	61
Junio 2008	200806	29	Comunidad de Teruel	Hombres	Enseñanza superior de formación profesional	41	18
Junio 2008	200806	29	Comunidad de Teruel	Mujeres	Enseñanza superior de formación profesional	41	26
Junio 2008	200806	29	Comunidad de Teruel	Hombres	Enseñanza superior universitaria	42	29
Junio 2008	200806	29	Comunidad de Teruel	Mujeres	Enseñanza superior universitaria	42	78
Junio 2008	200806	30	Maestrazgo	Hombres	Educación Primaria o inferior	10	14
Junio 2008	200806	30	Maestrazgo	Mujeres	Educación Primaria o inferior	10	6
Junio 2008	200806	30	Maestrazgo	Hombres	Primera etapa de educación secundaria	20	27
Junio 2008	200806	30	Maestrazgo	Mujeres	Primera etapa de educación secundaria	20	19
Junio 2008	200806	30	Maestrazgo	Hombres	Bachillerato	31	4
Junio 2008	200806	30	Maestrazgo	Mujeres	Bachillerato	31	3
Junio 2008	200806	30	Maestrazgo	Hombres	Enseñanza media de formación profesional	32	1
Junio 2008	200806	30	Maestrazgo	Mujeres	Enseñanza media de formación profesional	32	2
Junio 2008	200806	30	Maestrazgo	Mujeres	Enseñanza superior de formación profesional	41	1
Junio 2008	200806	30	Maestrazgo	Hombres	Enseñanza superior universitaria	42	1
Junio 2008	200806	30	Maestrazgo	Mujeres	Enseñanza superior universitaria	42	3
Junio 2008	200806	31	Sierra de Albarracín	Hombres	Educación Primaria o inferior	10	10
Junio 2008	200806	31	Sierra de Albarracín	Mujeres	Educación Primaria o inferior	10	5
Junio 2008	200806	31	Sierra de Albarracín	Hombres	Primera etapa de educación secundaria	20	38
Junio 2008	200806	31	Sierra de Albarracín	Mujeres	Primera etapa de educación secundaria	20	40
Junio 2008	200806	31	Sierra de Albarracín	Hombres	Bachillerato	31	2
Junio 2008	200806	31	Sierra de Albarracín	Mujeres	Bachillerato	31	2
Junio 2008	200806	31	Sierra de Albarracín	Hombres	Enseñanza media de formación profesional	32	2
Junio 2008	200806	31	Sierra de Albarracín	Mujeres	Enseñanza media de formación profesional	32	1
Junio 2008	200806	31	Sierra de Albarracín	Hombres	Enseñanza superior de formación profesional	41	1
Junio 2008	200806	31	Sierra de Albarracín	Mujeres	Enseñanza superior universitaria	42	1
Junio 2008	200806	32	Gúdar-Javalambre	Hombres	Educación Primaria o inferior	10	39
Junio 2008	200806	32	Gúdar-Javalambre	Mujeres	Educación Primaria o inferior	10	5
Junio 2008	200806	32	Gúdar-Javalambre	Hombres	Primera etapa de educación secundaria	20	69
Junio 2008	200806	32	Gúdar-Javalambre	Mujeres	Primera etapa de educación secundaria	20	49
Junio 2008	200806	32	Gúdar-Javalambre	Hombres	Bachillerato	31	12
Junio 2008	200806	32	Gúdar-Javalambre	Mujeres	Bachillerato	31	2
Junio 2008	200806	32	Gúdar-Javalambre	Hombres	Enseñanza media de formación profesional	32	4
Junio 2008	200806	32	Gúdar-Javalambre	Mujeres	Enseñanza media de formación profesional	32	2
Junio 2008	200806	32	Gúdar-Javalambre	Mujeres	Enseñanza superior de formación profesional	41	3
Junio 2008	200806	32	Gúdar-Javalambre	Hombres	Enseñanza superior universitaria	42	5
Junio 2008	200806	32	Gúdar-Javalambre	Mujeres	Enseñanza superior universitaria	42	2
Junio 2008	200806	33	Matarraña / Matarranya	Hombres	Educación Primaria o inferior	10	60
Junio 2008	200806	33	Matarraña / Matarranya	Mujeres	Educación Primaria o inferior	10	19
Junio 2008	200806	33	Matarraña / Matarranya	Hombres	Primera etapa de educación secundaria	20	45
Junio 2008	200806	33	Matarraña / Matarranya	Mujeres	Primera etapa de educación secundaria	20	24
Junio 2008	200806	33	Matarraña / Matarranya	Hombres	Bachillerato	31	8
Junio 2008	200806	33	Matarraña / Matarranya	Mujeres	Bachillerato	31	4
Junio 2008	200806	33	Matarraña / Matarranya	Hombres	Enseñanza media de formación profesional	32	2
Junio 2008	200806	33	Matarraña / Matarranya	Mujeres	Enseñanza media de formación profesional	32	4
Junio 2008	200806	33	Matarraña / Matarranya	Hombres	Enseñanza superior de formación profesional	41	1
Junio 2008	200806	33	Matarraña / Matarranya	Mujeres	Enseñanza superior de formación profesional	41	3
Junio 2008	200806	33	Matarraña / Matarranya	Hombres	Enseñanza superior universitaria	42	2
Junio 2008	200806	33	Matarraña / Matarranya	Mujeres	Enseñanza superior universitaria	42	6
Mayo 2008	200805	01	La Jacetania	Hombres	Educación Primaria o inferior	10	26
Mayo 2008	200805	01	La Jacetania	Mujeres	Educación Primaria o inferior	10	21
Mayo 2008	200805	01	La Jacetania	Hombres	Primera etapa de educación secundaria	20	125
Mayo 2008	200805	01	La Jacetania	Mujeres	Primera etapa de educación secundaria	20	96
Mayo 2008	200805	01	La Jacetania	Hombres	Bachillerato	31	50
Mayo 2008	200805	01	La Jacetania	Mujeres	Bachillerato	31	51
Mayo 2008	200805	01	La Jacetania	Hombres	Enseñanza media de formación profesional	32	23
Mayo 2008	200805	01	La Jacetania	Mujeres	Enseñanza media de formación profesional	32	11
Mayo 2008	200805	01	La Jacetania	Hombres	Enseñanza superior de formación profesional	41	8
Mayo 2008	200805	01	La Jacetania	Mujeres	Enseñanza superior de formación profesional	41	6
Mayo 2008	200805	01	La Jacetania	Hombres	Enseñanza superior universitaria	42	5
Mayo 2008	200805	01	La Jacetania	Mujeres	Enseñanza superior universitaria	42	22
Mayo 2008	200805	02	Alto Gállego	Hombres	Educación Primaria o inferior	10	25
Mayo 2008	200805	02	Alto Gállego	Mujeres	Educación Primaria o inferior	10	15
Mayo 2008	200805	02	Alto Gállego	Hombres	Primera etapa de educación secundaria	20	130
Mayo 2008	200805	02	Alto Gállego	Mujeres	Primera etapa de educación secundaria	20	52
Mayo 2008	200805	02	Alto Gállego	Hombres	Bachillerato	31	36
Mayo 2008	200805	02	Alto Gállego	Mujeres	Bachillerato	31	22
Mayo 2008	200805	02	Alto Gállego	Hombres	Enseñanza media de formación profesional	32	12
Mayo 2008	200805	02	Alto Gállego	Mujeres	Enseñanza media de formación profesional	32	20
Mayo 2008	200805	02	Alto Gállego	Hombres	Enseñanza superior de formación profesional	41	9
Mayo 2008	200805	02	Alto Gállego	Mujeres	Enseñanza superior de formación profesional	41	4
Mayo 2008	200805	02	Alto Gállego	Hombres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	02	Alto Gállego	Mujeres	Enseñanza superior universitaria	42	9
Mayo 2008	200805	03	Sobrarbe	Hombres	Educación Primaria o inferior	10	28
Mayo 2008	200805	03	Sobrarbe	Mujeres	Educación Primaria o inferior	10	22
Mayo 2008	200805	03	Sobrarbe	Hombres	Primera etapa de educación secundaria	20	92
Mayo 2008	200805	03	Sobrarbe	Mujeres	Primera etapa de educación secundaria	20	58
Mayo 2008	200805	03	Sobrarbe	Hombres	Bachillerato	31	25
Mayo 2008	200805	03	Sobrarbe	Mujeres	Bachillerato	31	23
Mayo 2008	200805	03	Sobrarbe	Hombres	Enseñanza media de formación profesional	32	10
Mayo 2008	200805	03	Sobrarbe	Hombres	Enseñanza superior de formación profesional	41	3
Mayo 2008	200805	03	Sobrarbe	Mujeres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	03	Sobrarbe	Hombres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	03	Sobrarbe	Mujeres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	04	La Ribagorza	Hombres	Educación Primaria o inferior	10	41
Mayo 2008	200805	04	La Ribagorza	Mujeres	Educación Primaria o inferior	10	13
Mayo 2008	200805	04	La Ribagorza	Hombres	Primera etapa de educación secundaria	20	72
Mayo 2008	200805	04	La Ribagorza	Mujeres	Primera etapa de educación secundaria	20	63
Mayo 2008	200805	04	La Ribagorza	Hombres	Bachillerato	31	15
Mayo 2008	200805	04	La Ribagorza	Mujeres	Bachillerato	31	27
Mayo 2008	200805	04	La Ribagorza	Hombres	Enseñanza media de formación profesional	32	7
Mayo 2008	200805	04	La Ribagorza	Mujeres	Enseñanza media de formación profesional	32	2
Mayo 2008	200805	04	La Ribagorza	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	04	La Ribagorza	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	04	La Ribagorza	Hombres	Enseñanza superior universitaria	42	3
Mayo 2008	200805	04	La Ribagorza	Mujeres	Enseñanza superior universitaria	42	9
Mayo 2008	200805	05	Cinco Villas	Hombres	Educación Primaria o inferior	10	123
Mayo 2008	200805	05	Cinco Villas	Mujeres	Educación Primaria o inferior	10	80
Mayo 2008	200805	05	Cinco Villas	Hombres	Primera etapa de educación secundaria	20	144
Mayo 2008	200805	05	Cinco Villas	Mujeres	Primera etapa de educación secundaria	20	121
Mayo 2008	200805	05	Cinco Villas	Hombres	Bachillerato	31	65
Mayo 2008	200805	05	Cinco Villas	Mujeres	Bachillerato	31	59
Mayo 2008	200805	05	Cinco Villas	Hombres	Enseñanza media de formación profesional	32	18
Mayo 2008	200805	05	Cinco Villas	Mujeres	Enseñanza media de formación profesional	32	15
Mayo 2008	200805	05	Cinco Villas	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	05	Cinco Villas	Mujeres	Enseñanza superior de formación profesional	41	9
Mayo 2008	200805	05	Cinco Villas	Hombres	Enseñanza superior universitaria	42	16
Mayo 2008	200805	05	Cinco Villas	Mujeres	Enseñanza superior universitaria	42	22
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Hombres	Educación Primaria o inferior	10	165
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Educación Primaria o inferior	10	142
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Hombres	Primera etapa de educación secundaria	20	439
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Primera etapa de educación secundaria	20	355
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Hombres	Bachillerato	31	124
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Bachillerato	31	144
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza media de formación profesional	32	27
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza media de formación profesional	32	37
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza superior de formación profesional	41	14
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza superior de formación profesional	41	20
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza superior universitaria	42	49
Mayo 2008	200805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza superior universitaria	42	101
Mayo 2008	200805	07	Somontano de Barbastro	Hombres	Educación Primaria o inferior	10	97
Mayo 2008	200805	07	Somontano de Barbastro	Mujeres	Educación Primaria o inferior	10	31
Mayo 2008	200805	07	Somontano de Barbastro	Hombres	Primera etapa de educación secundaria	20	176
Mayo 2008	200805	07	Somontano de Barbastro	Mujeres	Primera etapa de educación secundaria	20	97
Mayo 2008	200805	07	Somontano de Barbastro	Hombres	Bachillerato	31	14
Mayo 2008	200805	07	Somontano de Barbastro	Mujeres	Bachillerato	31	31
Mayo 2008	200805	07	Somontano de Barbastro	Hombres	Enseñanza media de formación profesional	32	7
Mayo 2008	200805	07	Somontano de Barbastro	Mujeres	Enseñanza media de formación profesional	32	15
Mayo 2008	200805	07	Somontano de Barbastro	Hombres	Enseñanza superior de formación profesional	41	15
Mayo 2008	200805	07	Somontano de Barbastro	Mujeres	Enseñanza superior de formación profesional	41	7
Mayo 2008	200805	07	Somontano de Barbastro	Hombres	Enseñanza superior universitaria	42	10
Mayo 2008	200805	07	Somontano de Barbastro	Mujeres	Enseñanza superior universitaria	42	17
Mayo 2008	200805	08	Cinca Medio	Hombres	Educación Primaria o inferior	10	207
Mayo 2008	200805	08	Cinca Medio	Mujeres	Educación Primaria o inferior	10	50
Mayo 2008	200805	08	Cinca Medio	Hombres	Primera etapa de educación secundaria	20	202
Mayo 2008	200805	08	Cinca Medio	Mujeres	Primera etapa de educación secundaria	20	68
Mayo 2008	200805	08	Cinca Medio	Hombres	Bachillerato	31	26
Mayo 2008	200805	08	Cinca Medio	Mujeres	Bachillerato	31	22
Mayo 2008	200805	08	Cinca Medio	Hombres	Enseñanza media de formación profesional	32	20
Mayo 2008	200805	08	Cinca Medio	Mujeres	Enseñanza media de formación profesional	32	19
Mayo 2008	200805	08	Cinca Medio	Hombres	Enseñanza superior de formación profesional	41	8
Mayo 2008	200805	08	Cinca Medio	Mujeres	Enseñanza superior de formación profesional	41	14
Mayo 2008	200805	08	Cinca Medio	Hombres	Enseñanza superior universitaria	42	10
Mayo 2008	200805	08	Cinca Medio	Mujeres	Enseñanza superior universitaria	42	17
Mayo 2008	200805	09	La Litera / La Llitera	Hombres	Educación Primaria o inferior	10	95
Mayo 2008	200805	09	La Litera / La Llitera	Mujeres	Educación Primaria o inferior	10	32
Mayo 2008	200805	09	La Litera / La Llitera	Hombres	Primera etapa de educación secundaria	20	103
Mayo 2008	200805	09	La Litera / La Llitera	Mujeres	Primera etapa de educación secundaria	20	62
Mayo 2008	200805	09	La Litera / La Llitera	Hombres	Bachillerato	31	6
Mayo 2008	200805	09	La Litera / La Llitera	Mujeres	Bachillerato	31	13
Mayo 2008	200805	09	La Litera / La Llitera	Hombres	Enseñanza media de formación profesional	32	12
Mayo 2008	200805	09	La Litera / La Llitera	Mujeres	Enseñanza media de formación profesional	32	7
Mayo 2008	200805	09	La Litera / La Llitera	Hombres	Enseñanza superior de formación profesional	41	4
Mayo 2008	200805	09	La Litera / La Llitera	Mujeres	Enseñanza superior de formación profesional	41	7
Mayo 2008	200805	09	La Litera / La Llitera	Hombres	Enseñanza superior universitaria	42	9
Mayo 2008	200805	09	La Litera / La Llitera	Mujeres	Enseñanza superior universitaria	42	15
Mayo 2008	200805	10	Los Monegros	Hombres	Educación Primaria o inferior	10	81
Mayo 2008	200805	10	Los Monegros	Mujeres	Educación Primaria o inferior	10	6
Mayo 2008	200805	10	Los Monegros	Hombres	Primera etapa de educación secundaria	20	162
Mayo 2008	200805	10	Los Monegros	Mujeres	Primera etapa de educación secundaria	20	30
Mayo 2008	200805	10	Los Monegros	Hombres	Bachillerato	31	46
Mayo 2008	200805	10	Los Monegros	Mujeres	Bachillerato	31	12
Mayo 2008	200805	10	Los Monegros	Hombres	Enseñanza media de formación profesional	32	1
Mayo 2008	200805	10	Los Monegros	Mujeres	Enseñanza media de formación profesional	32	3
Mayo 2008	200805	10	Los Monegros	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	10	Los Monegros	Hombres	Enseñanza superior universitaria	42	9
Mayo 2008	200805	10	Los Monegros	Mujeres	Enseñanza superior universitaria	42	5
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Hombres	Educación Primaria o inferior	10	1164
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Mujeres	Educación Primaria o inferior	10	729
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Hombres	Primera etapa de educación secundaria	20	510
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Mujeres	Primera etapa de educación secundaria	20	148
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Hombres	Bachillerato	31	32
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Mujeres	Bachillerato	31	57
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Hombres	Enseñanza media de formación profesional	32	23
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Mujeres	Enseñanza media de formación profesional	32	16
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Mujeres	Enseñanza superior de formación profesional	41	12
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Hombres	Enseñanza superior universitaria	42	6
Mayo 2008	200805	11	Bajo Cinca / Baix Cinca	Mujeres	Enseñanza superior universitaria	42	19
Mayo 2008	200805	12	Tarazona y el Moncayo	Hombres	Educación Primaria o inferior	10	23
Mayo 2008	200805	12	Tarazona y el Moncayo	Mujeres	Educación Primaria o inferior	10	8
Mayo 2008	200805	12	Tarazona y el Moncayo	Hombres	Primera etapa de educación secundaria	20	122
Mayo 2008	200805	12	Tarazona y el Moncayo	Mujeres	Primera etapa de educación secundaria	20	77
Mayo 2008	200805	12	Tarazona y el Moncayo	Hombres	Bachillerato	31	41
Mayo 2008	200805	12	Tarazona y el Moncayo	Mujeres	Bachillerato	31	33
Mayo 2008	200805	12	Tarazona y el Moncayo	Hombres	Enseñanza media de formación profesional	32	27
Mayo 2008	200805	12	Tarazona y el Moncayo	Mujeres	Enseñanza media de formación profesional	32	35
Mayo 2008	200805	12	Tarazona y el Moncayo	Hombres	Enseñanza superior de formación profesional	41	2
Mayo 2008	200805	12	Tarazona y el Moncayo	Mujeres	Enseñanza superior de formación profesional	41	9
Mayo 2008	200805	12	Tarazona y el Moncayo	Hombres	Enseñanza superior universitaria	42	10
Mayo 2008	200805	12	Tarazona y el Moncayo	Mujeres	Enseñanza superior universitaria	42	6
Mayo 2008	200805	13	Campo de Borja	Hombres	Educación Primaria o inferior	10	42
Mayo 2008	200805	13	Campo de Borja	Mujeres	Educación Primaria o inferior	10	26
Mayo 2008	200805	13	Campo de Borja	Hombres	Primera etapa de educación secundaria	20	108
Mayo 2008	200805	13	Campo de Borja	Mujeres	Primera etapa de educación secundaria	20	99
Mayo 2008	200805	13	Campo de Borja	Hombres	Bachillerato	31	10
Mayo 2008	200805	13	Campo de Borja	Mujeres	Bachillerato	31	14
Mayo 2008	200805	13	Campo de Borja	Hombres	Enseñanza media de formación profesional	32	6
Mayo 2008	200805	13	Campo de Borja	Mujeres	Enseñanza media de formación profesional	32	15
Mayo 2008	200805	13	Campo de Borja	Hombres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	13	Campo de Borja	Mujeres	Enseñanza superior de formación profesional	41	4
Mayo 2008	200805	13	Campo de Borja	Hombres	Enseñanza superior universitaria	42	8
Mayo 2008	200805	13	Campo de Borja	Mujeres	Enseñanza superior universitaria	42	15
Mayo 2008	200805	14	Aranda	Hombres	Educación Primaria o inferior	10	5
Mayo 2008	200805	14	Aranda	Mujeres	Educación Primaria o inferior	10	4
Mayo 2008	200805	14	Aranda	Hombres	Primera etapa de educación secundaria	20	133
Mayo 2008	200805	14	Aranda	Mujeres	Primera etapa de educación secundaria	20	90
Mayo 2008	200805	14	Aranda	Hombres	Bachillerato	31	6
Mayo 2008	200805	14	Aranda	Mujeres	Bachillerato	31	4
Mayo 2008	200805	14	Aranda	Hombres	Enseñanza media de formación profesional	32	1
Mayo 2008	200805	14	Aranda	Mujeres	Enseñanza media de formación profesional	32	1
Mayo 2008	200805	14	Aranda	Mujeres	Enseñanza superior de formación profesional	41	1
Mayo 2008	200805	14	Aranda	Hombres	Enseñanza superior universitaria	42	1
Mayo 2008	200805	14	Aranda	Mujeres	Enseñanza superior universitaria	42	4
Mayo 2008	200805	15	Ribera Alta del Ebro	Hombres	Educación Primaria o inferior	10	112
Mayo 2008	200805	15	Ribera Alta del Ebro	Mujeres	Educación Primaria o inferior	10	32
Mayo 2008	200805	15	Ribera Alta del Ebro	Hombres	Primera etapa de educación secundaria	20	414
Mayo 2008	200805	15	Ribera Alta del Ebro	Mujeres	Primera etapa de educación secundaria	20	267
Mayo 2008	200805	15	Ribera Alta del Ebro	Hombres	Bachillerato	31	70
Mayo 2008	200805	15	Ribera Alta del Ebro	Mujeres	Bachillerato	31	99
Mayo 2008	200805	15	Ribera Alta del Ebro	Hombres	Enseñanza media de formación profesional	32	40
Mayo 2008	200805	15	Ribera Alta del Ebro	Mujeres	Enseñanza media de formación profesional	32	35
Mayo 2008	200805	15	Ribera Alta del Ebro	Hombres	Enseñanza superior de formación profesional	41	21
Mayo 2008	200805	15	Ribera Alta del Ebro	Mujeres	Enseñanza superior de formación profesional	41	22
Mayo 2008	200805	15	Ribera Alta del Ebro	Hombres	Enseñanza superior universitaria	42	17
Mayo 2008	200805	15	Ribera Alta del Ebro	Mujeres	Enseñanza superior universitaria	42	24
Mayo 2008	200805	16	Valdejalón	Hombres	Educación Primaria o inferior	10	582
Mayo 2008	200805	16	Valdejalón	Mujeres	Educación Primaria o inferior	10	390
Mayo 2008	200805	16	Valdejalón	Hombres	Primera etapa de educación secundaria	20	412
Mayo 2008	200805	16	Valdejalón	Mujeres	Primera etapa de educación secundaria	20	295
Mayo 2008	200805	16	Valdejalón	Hombres	Bachillerato	31	129
Mayo 2008	200805	16	Valdejalón	Mujeres	Bachillerato	31	168
Mayo 2008	200805	16	Valdejalón	Hombres	Enseñanza media de formación profesional	32	33
Mayo 2008	200805	16	Valdejalón	Mujeres	Enseñanza media de formación profesional	32	14
