Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2014	50116	Fuentes de Jiloca	Presupuestos	Consolidada	386850,0	39070,0	97460,0	19700,0	20050,0	183800,0	0,0	0,0	26770,0	0,0
2014	50117	Gallocanta	Presupuestos	Consolidada	392275,0	21000,0	94325,0	2100,0	11000,0	263850,0	0,0	0,0	0,0	0,0
2014	50118	Gallur	Presupuestos	Consolidada	1772494,0	641020,08	775896,76	3500,0	178932,0	93883,44	0,0	0,0	79261,72	0,0
2014	50119	Gelsa	Presupuestos	Consolidada	1340840,57	272965,98	639156,08	2467,36	68935,31	325301,36	0,0	0,0	32014,48	0,0
2014	50120	Godojos	Presupuestos	Consolidada	121622,22	11485,87	35786,35	1850,0	500,0	60000,0	0,0	0,0	12000,0	0,0
2014	50121	Gotor	Presupuestos	Sin información										
2014	50122	Grisel	Presupuestos	Consolidada	362100,0	66800,0	140000,0	300,0	5000,0	150000,0	0,0	0,0	0,0	0,0
2014	50123	Grisén	Presupuestos	Consolidada	446342,0	108608,0	236400,0	0,0	29000,0	72334,0	0,0	0,0	0,0	0,0
2014	50124	Herrera de los Navarros	Presupuestos	Consolidada	623297,85	144135,0	161414,55	61000,0	108600,0	103548,3	0,0	0,0	44600,0	0,0
2014	50125	Ibdes	Presupuestos	Consolidada	530500,0	103600,0	194300,0	10600,0	10000,0	200000,0	0,0	0,0	12000,0	0,0
2014	50126	Illueca	Presupuestos	Consolidada	2123240,72	448100,0	738528,29	61359,28	152600,0	342300,0	0,0	0,0	380353,15	0,0
2014	50128	Isuerre	Presupuestos	Consolidada	214662,81	72001,0	32664,29	4100,0	13501,0	77396,52	0,0	0,0	15000,0	0,0
2014	50129	Jaraba	Presupuestos	Consolidada	600000,0	138500,0	218800,0	2300,0	59000,0	128400,0	0,0	0,0	53000,0	0,0
2014	50130	Jarque	Presupuestos	Consolidada	484400,0	102500,0	147560,0	10000,0	60000,0	163340,0	0,0	0,0	1000,0	0,0
2014	50131	Jaulín	Presupuestos	Consolidada	326396,26	84000,0	100000,0	8100,0	18300,0	108496,26	0,0	0,0	7500,0	0,0
2014	50132	Joyosa (La)	Presupuestos	Consolidada	864426,07	313049,58	404918,4	0,0	139000,0	3000,0	4458,09	0,0	0,0	0,0
2014	50133	Lagata	Presupuestos	Sin información										
2014	50134	Langa del Castillo	Presupuestos	Consolidada	321373,69	24920,64	95280,0	300,0	9282,64	177590,41	14000,0	0,0	0,0	0,0
2014	50135	Layana	Presupuestos	Consolidada	110450,0	18000,0	42150,0	4500,0	32200,0	4000,0	0,0	0,0	9600,0	0,0
2014	50136	Lécera	Presupuestos	Consolidada	602200,0	148500,0	299600,0	3000,0	42700,0	108400,0	0,0	0,0	0,0	0,0
2014	50137	Leciñena	Presupuestos	Consolidada	1054882,37	213618,66	581255,68	1000,0	89275,55	169732,48	0,0	0,0	0,0	0,0
2014	50138	Lechón	Presupuestos	Consolidada	307700,0	9700,0	59800,0	700,0	0,0	237500,0	0,0	0,0	0,0	0,0
2014	50139	Letux	Presupuestos	Consolidada	500000,0	118000,0	208850,0	2000,0	0,0	158150,0	0,0	0,0	13000,0	0,0
2014	50140	Litago	Presupuestos	Consolidada	466845,0	62700,0	54600,59	10700,0	0,0	324740,0	0,0	0,0	14104,41	0,0
2014	50141	Lituénigo	Presupuestos	Consolidada	246100,0	34200,0	55000,0	400,0	6500,0	150000,0	0,0	0,0	0,0	0,0
2014	50142	Lobera de Onsella	Presupuestos	Consolidada	232996,03	36733,94	36257,27	1950,0	7279,46	150775,36	0,0	0,0	0,0	0,0
2014	50143	Longares	Presupuestos	Consolidada	934000,0	269000,0	240600,0	29900,0	49500,0	309000,0	0,0	0,0	36000,0	0,0
2014	50144	Longás	Presupuestos	Consolidada	115830,0	9855,0	44610,0	250,0	10615,0	50500,0	0,0	0,0	0,0	0,0
2014	50146	Lucena de Jalón	Presupuestos	Consolidada	320555,0	61626,0	127280,0	9625,0	15000,0	88364,0	0,0	0,0	18660,0	0,0
2014	50147	Luceni	Presupuestos	Consolidada	654259,0	234448,0	260093,0	3000,0	76500,0	45684,0	0,0	0,0	34534,0	0,0
2014	50148	Luesia	Presupuestos	Consolidada	492500,0	114000,0	157500,0	16500,0	22000,0	150000,0	0,0	0,0	32500,0	0,0
2014	50149	Luesma	Presupuestos	Sin información										
2014	50150	Lumpiaque	Presupuestos	Consolidada	766491,77	224948,77	348308,0	100,0	19100,0	174035,0	0,0	0,0	0,0	0,0
2014	50151	Luna	Presupuestos	Consolidada	1350698,84	342200,0	496550,0	200,0	53500,0	227728,6	220000,0	0,0	10520,24	0,0
2014	50152	Maella	Presupuestos	Consolidada	2007000,0	637280,0	752024,52	31800,0	30300,0	465300,0	0,0	0,0	90295,48	0,0
2014	50153	Magallón	Presupuestos	Consolidada	1471751,26	443001,26	600950,0	20600,0	98000,0	257000,0	0,0	0,0	52200,0	0,0
2014	50154	Mainar	Presupuestos	Consolidada	229900,0	9000,0	98500,0	2100,0	22500,0	85800,0	12000,0	0,0	0,0	0,0
2014	50155	Malanquilla	Presupuestos	Sin información										
2014	50156	Maleján	Presupuestos	Consolidada	357393,43	72587,3	69762,32	3000,0	18000,0	181043,81	6000,0	0,0	7000,0	0,0
2014	50157	Malón	Presupuestos	Sin información										
2014	50159	Maluenda	Presupuestos	Clasificación Económica de la Administración General	1198000,0	318000,0	308000,0	32700,0	37040,0	468000,0	0,0	0,0	34260,0	0,0
2014	50160	Mallén	Presupuestos	Consolidada	2354340,02	814600,0	952240,0	70000,0	111500,0	356500,02	0,0	0,0	49500,0	0,0
2014	50161	Manchones	Presupuestos	Consolidada	217649,0	23110,0	80735,0	2970,0	5804,0	101046,0	0,0	0,0	3984,0	0,0
2014	50162	Mara	Presupuestos	Consolidada	249000,0	40500,0	87740,0	9560,0	8700,0	86100,0	7000,0	0,0	9400,0	0,0
2014	50163	María de Huerva	Presupuestos	Consolidada	5525000,0	999500,0	1510005,73	45500,0	573700,0	718000,0	0,0	0,0	1678294,27	0,0
2014	50164	Mediana de Aragón	Presupuestos	Consolidada	502260,08	132776,34	177918,18	4075,05	2500,0	165740,51	0,0	0,0	19250,0	0,0
2014	50165	Mequinenza	Presupuestos	Consolidada	2918037,72	688828,69	1145765,23	10100,0	203853,06	850990,74	0,0	0,0	18500,0	0,0
2014	50166	Mesones de Isuela	Presupuestos	Consolidada	378000,0	86000,0	111500,0	1500,0	1000,0	170000,0	0,0	0,0	8000,0	0,0
2014	50167	Mezalocha	Presupuestos	Consolidada	402500,0	50600,0	105050,0	2500,0	19600,0	214250,0	0,0	0,0	10500,0	0,0
2014	50168	Mianos	Presupuestos	Consolidada	114940,7	9820,4	59438,4	0,0	8520,94	37160,96	0,0	0,0	0,0	0,0
2014	50169	Miedes de Aragón	Presupuestos	Consolidada	554656,81	86053,85	163185,0	7307,46	27200,0	253287,98	0,0	0,0	17622,52	0,0
2014	50170	Monegrillo	Presupuestos	Consolidada	807542,0	114100,0	255600,0	1500,0	80000,0	356342,0	0,0	0,0	0,0	0,0
2014	50171	Moneva	Presupuestos	Consolidada	101500,0	61369,4	38130,6	100,0	0,0	0,0	1900,0	0,0	0,0	0,0
2014	50172	Monreal de Ariza	Presupuestos	Consolidada	324600,0	72400,0	119100,0	10600,0	300,0	114000,0	0,0	0,0	8200,0	0,0
2014	50173	Monterde	Presupuestos	Consolidada	564065,48	50185,0	170460,0	5150,0	3030,0	324240,48	0,0	0,0	11000,0	0,0
2014	50174	Montón	Presupuestos	Consolidada	159478,79	16737,0	64068,55	4700,0	12400,0	56500,0	0,0	0,0	5073,24	0,0
2014	50175	Morata de Jalón	Presupuestos	Consolidada	1222165,17	444661,17	445645,0	17750,0	118665,0	159200,0	0,0	0,0	36244,0	0,0
2014	50176	Morata de Jiloca	Presupuestos	Consolidada	227000,0	75200,0	115800,0	21500,0	14500,0	0,0	0,0	0,0	0,0	0,0
2014	50177	Morés	Presupuestos	Consolidada	433850,0	118050,0	150600,0	29000,0	24200,0	92000,0	0,0	0,0	20000,0	0,0
2014	50178	Moros	Presupuestos	Consolidada	360818,96	90947,87	145000,0	23803,74	6000,0	77360,59	0,0	0,0	17706,76	0,0
2014	50179	Moyuela	Presupuestos	Consolidada	321127,0	79189,72	129682,0	0,0	15410,0	96845,28	0,0	0,0	0,0	0,0
2014	50180	Mozota	Presupuestos	Consolidada	232100,0	18200,0	48100,0	2000,0	12000,0	130300,0	0,0	0,0	21500,0	0,0
2014	50181	Muel	Presupuestos	Consolidada	2236400,0	435000,0	831100,0	4000,0	129300,0	805000,0	20000,0	0,0	12000,0	0,0
2014	50182	Muela (La)	Presupuestos	Consolidada	6404052,0	2351685,18	2160998,03	699269,68	92450,61	754225,8	0,0	0,0	345422,7	0,0
2014	50183	Munébrega	Presupuestos	Consolidada	630000,0	123000,0	178800,0	16000,0	10000,0	278200,0	0,0	0,0	24000,0	0,0
2014	50184	Murero	Presupuestos	Consolidada	229254,5	25633,0	88124,5	4024,0	3300,0	101164,0	0,0	0,0	7009,0	0,0
2014	50185	Murillo de Gállego	Presupuestos	Consolidada	291529,67	93000,0	63986,0	15600,0	0,0	118943,67	0,0	0,0	0,0	0,0
2014	50186	Navardún	Presupuestos	Consolidada	223400,26	50001,21	38585,12	7860,75	16883,91	101967,02	0,0	0,0	8102,25	0,0
2014	50187	Nigüella	Presupuestos	Consolidada	154000,0	23000,0	56300,0	0,0	500,0	74200,0	0,0	0,0	0,0	0,0
2014	50188	Nombrevilla	Presupuestos	Consolidada	274500,0	43500,0	87000,0	0,0	24000,0	120000,0	0,0	0,0	0,0	0,0
2014	50189	Nonaspe	Presupuestos	Consolidada	1146400,0	252700,0	397800,0	42300,0	135700,0	265900,0	0,0	0,0	52000,0	0,0
2014	50190	Novallas	Presupuestos	Consolidada	1796118,3	333539,96	342680,88	960,36	39000,0	1049000,0	0,0	0,0	30937,1	0,0
2014	50191	Novillas	Presupuestos	Consolidada	432527,44	137454,36	250185,0	0,0	25000,0	19888,08	0,0	0,0	0,0	0,0
2014	50192	Nuévalos	Presupuestos	Consolidada	535700,0	68700,0	231200,0	5800,0	4500,0	201000,0	0,0	0,0	24500,0	0,0
2014	50193	Nuez de Ebro	Presupuestos	Consolidada	608600,0	148100,0	391500,0	0,0	69000,0	0,0	0,0	0,0	0,0	0,0
2014	50194	Olvés	Presupuestos	Consolidada	300000,0	25000,0	82300,0	4500,0	8500,0	172000,0	0,0	0,0	7700,0	0,0
2014	50195	Orcajo	Presupuestos	Consolidada	244130,04	21623,5	25868,62	0,0	2709,92	193928,0	0,0	0,0	0,0	0,0
2014	50196	Orera	Presupuestos	Consolidada	395249,23	32149,36	79585,81	200,0	8700,0	270904,06	10,0	0,0	3700,0	0,0
2014	50197	Orés	Presupuestos	Consolidada	513726,0	188400,0	148300,0	3500,0	1500,0	172026,0	0,0	0,0	0,0	0,0
2014	50198	Oseja	Presupuestos	Consolidada	105100,0	7500,0	43600,0	0,0	4000,0	50000,0	0,0	0,0	0,0	0,0
2014	50199	Osera de Ebro	Presupuestos	Consolidada	1100980,0	141720,0	277210,0	14050,0	48000,0	606500,0	0,0	0,0	13500,0	0,0
2014	50200	Paniza	Presupuestos	Consolidada	607140,0	184750,0	278070,0	13500,0	12200,0	94100,0	100,0	0,0	24420,0	0,0
2014	50201	Paracuellos de Jiloca	Presupuestos	Consolidada	364987,55	99323,53	189385,26	12455,72	0,0	51000,0	0,0	0,0	12823,04	0,0
2014	50202	Paracuellos de la Ribera	Presupuestos	Consolidada	132374,0	62050,0	52484,0	5500,0	4142,0	2191,19	0,0	0,0	6006,81	0,0
2014	50203	Pastriz	Presupuestos	Consolidada	811812,73	324913,78	425522,49	10244,58	40000,0	0,0	0,0	0,0	11131,88	0,0
2014	50204	Pedrola	Presupuestos	Consolidada	3714192,23	1579562,86	1694357,73	2402,0	274312,0	155007,64	0,0	8550,0	0,0	0,0
2014	50205	Pedrosas (Las)	Presupuestos	Consolidada	213270,0	32700,0	69700,0	0,0	13500,0	94970,0	0,0	0,0	2400,0	0,0
2014	50206	Perdiguera	Presupuestos	Consolidada	800000,0	185100,0	395000,0	0,0	14000,0	205900,0	0,0	0,0	0,0	0,0
2014	50207	Piedratajada	Presupuestos	Consolidada	226285,0	47785,0	103500,0	0,0	3000,0	72000,0	0,0	0,0	0,0	0,0
2014	50208	Pina de Ebro	Presupuestos	Consolidada	2301396,53	615541,81	1340913,48	34260,08	111761,44	165526,24	0,0	6000,0	27393,48	0,0
2014	50209	Pinseque	Presupuestos	Consolidada	3180960,0	1248200,0	894460,0	40500,0	207500,0	649300,0	12000,0	32000,0	97000,0	0,0
2014	50210	Pintanos (Los)	Presupuestos	Consolidada	175000,0	26300,0	89200,0	100,0	11000,0	48400,0	0,0	0,0	0,0	0,0
2014	50211	Plasencia de Jalón	Presupuestos	Consolidada	557610,25	84597,12	212610,71	0,0	15259,84	241936,08	3206,5	0,0	0,0	0,0
2014	50212	Pleitas	Presupuestos	Sin información										
2014	50213	Plenas	Presupuestos	Sin información										
2014	50214	Pomer	Presupuestos	Sin información										
2014	50215	Pozuel de Ariza	Presupuestos	Consolidada	147200,0	4800,0	25950,0	0,0	5450,0	111000,0	0,0	0,0	0,0	0,0
2014	50216	Pozuelo de Aragón	Presupuestos	Consolidada	397366,28	56431,88	129595,0	8644,0	11000,0	166500,0	0,0	0,0	25195,4	0,0
2014	50217	Pradilla de Ebro	Presupuestos	Consolidada	454196,0	158216,0	194974,0	1200,0	69512,0	10294,0	0,0	0,0	20000,0	0,0
2014	50218	Puebla de Albortón	Presupuestos	Consolidada	195000,0	33000,0	73600,0	0,0	26000,0	62400,0	0,0	0,0	0,0	0,0
2014	50219	Puebla de Alfindén (La)	Presupuestos	Consolidada	6410546,2	1827527,03	1811672,49	116500,0	219625,0	2257355,0	0,0	50000,0	127866,68	0,0
2014	50220	Puendeluna	Presupuestos	Consolidada	114700,0	23500,0	46100,0	0,0	1800,0	43300,0	0,0	0,0	0,0	0,0
2014	50221	Purujosa	Presupuestos	Consolidada	227100,0	23000,0	56500,0	500,0	7100,0	140000,0	0,0	0,0	0,0	0,0
2014	50222	Quinto	Presupuestos	Consolidada	1704660,0	642300,0	784850,0	8500,0	42010,0	204500,0	0,0	0,0	22500,0	0,0
2014	50223	Remolinos	Presupuestos	Consolidada	1200504,0	241000,0	363500,0	4000,0	89300,0	466200,0	0,0	0,0	36504,0	0,0
2014	50224	Retascón	Presupuestos	Consolidada	369000,0	39000,0	102000,0	0,0	30000,0	198000,0	0,0	0,0	0,0	0,0
2014	50225	Ricla	Presupuestos	Consolidada	1618413,68	585500,0	577487,93	31710,0	137600,0	202206,1	800,0	0,0	83109,65	0,0
2014	50227	Romanos	Presupuestos	Consolidada	388000,0	42000,0	176000,0	0,0	34000,0	126000,0	0,0	0,0	10000,0	0,0
2014	50228	Rueda de Jalón	Presupuestos	Consolidada	712880,3	160100,0	284180,3	600,0	27000,0	241000,0	0,0	0,0	0,0	0,0
2014	50229	Ruesca	Presupuestos	Consolidada	185162,49	11493,52	48958,06	200,0	4850,0	119660,91	0,0	0,0	0,0	0,0
2014	50230	Sádaba	Presupuestos	Consolidada	1689825,0	602500,0	548225,0	55500,0	291500,0	89000,0	0,0	0,0	103100,0	0,0
2014	50231	Salillas de Jalón	Presupuestos	Consolidada	360000,0	69977,0	138000,0	19611,0	33000,0	68000,0	0,0	0,0	31412,0	0,0
2014	50232	Salvatierra de Esca	Presupuestos	Consolidada	384140,0	74342,0	91700,0	300,0	31308,0	186490,0	0,0	0,0	0,0	0,0
2014	50233	Samper del Salz	Presupuestos	Sin información										
2014	50234	San Martín de la Virgen de Moncayo	Presupuestos	Consolidada	423950,0	76300,0	126450,0	3900,0	14900,0	191200,0	0,0	0,0	11200,0	0,0
2014	50235	San Mateo de Gállego	Presupuestos	Consolidada	3621396,75	815899,96	901517,42	279164,52	891703,85	480168,5	92520,32	0,0	160422,18	0,0
2014	50236	Santa Cruz de Grío	Presupuestos	Consolidada	209800,0	35500,0	61700,0	1221,0	13600,0	97779,0	0,0	0,0	0,0	0,0
2014	50237	Santa Cruz de Moncayo	Presupuestos	Consolidada	200100,0	37200,0	52300,0	2700,0	4000,0	100000,0	0,0	0,0	3900,0	0,0
2014	50238	Santa Eulalia de Gállego	Presupuestos	Consolidada	235920,0	37000,0	81650,0	9380,0	6490,0	101400,0	0,0	0,0	0,0	0,0
2014	50239	Santed	Presupuestos	Consolidada	121350,0	11500,0	37100,0	550,0	4200,0	68000,0	0,0	0,0	0,0	0,0
2014	50240	Sástago	Presupuestos	Consolidada	1656936,37	379134,0	734937,0	3000,0	100971,0	412350,0	0,0	0,0	26544,37	0,0
2014	50241	Saviñán	Presupuestos	Consolidada	386831,52	186552,17	138052,53	14144,23	18552,0	3006,0	0,0	0,0	26524,59	0,0
2014	50242	Sediles	Presupuestos	Consolidada	135282,0	12182,0	29739,0	315,0	3672,0	89374,0	0,0	0,0	0,0	0,0
2014	50243	Sestrica	Presupuestos	Consolidada	506587,53	105678,0	164944,0	3000,0	57300,0	159700,0	0,0	0,0	15965,53	0,0
2014	50244	Sierra de Luna	Presupuestos	Consolidada	417600,0	133800,0	136300,0	4000,0	23500,0	112000,0	0,0	0,0	8000,0	0,0
2014	50245	Sigüés	Presupuestos	Consolidada	366163,63	111832,6	159688,0	1000,0	14527,88	78072,43	1042,72	0,0	0,0	0,0
2014	50246	Sisamón	Presupuestos	Consolidada	113500,0	11300,0	37100,0	0,0	8100,0	57000,0	0,0	0,0	0,0	0,0
2014	50247	Sobradiel	Presupuestos	Consolidada	1119826,63	378873,2	512375,86	0,0	91470,9	131000,0	0,0	0,0	6106,67	0,0
2014	50248	Sos del Rey Católico	Presupuestos	Consolidada	731891,49	291268,52	181834,34	58000,0	125084,28	0,0	0,0	0,0	75704,35	0,0
2014	50249	Tabuenca	Presupuestos	Consolidada	414794,55	54506,0	193827,09	7000,0	13500,0	138800,0	0,0	0,0	7161,46	0,0
2014	50250	Talamantes	Presupuestos	Consolidada	195916,37	33500,0	41100,0	1800,0	2300,0	117216,37	0,0	0,0	0,0	0,0
2014	50251	Tarazona	Presupuestos	Consolidada	19846195,96	5125839,53	4025666,6	165556,05	641910,0	8537169,04	5000,0	0,0	1345054,74	0,0
2014	50252	Tauste	Presupuestos	Consolidada	7846304,63	2796903,12	2566212,13	96735,35	384335,0	1272759,07	0,0	10000,0	719359,96	0,0
2014	50253	Terrer	Presupuestos	Consolidada	541906,72	142139,52	172217,2	5650,0	18500,0	195000,0	0,0	0,0	8400,0	0,0
2014	50254	Tierga	Presupuestos	Consolidada	317326,06	80500,0	194993,26	100,0	2400,0	39332,8	0,0	0,0	0,0	0,0
2014	50255	Tobed	Presupuestos	Consolidada	532610,0	74100,0	206810,0	500,0	60700,0	190500,0	0,0	0,0	0,0	0,0
2014	50256	Torralba de los Frailes	Presupuestos	Consolidada	203000,0	12000,0	52600,0	0,0	6000,0	132400,0	0,0	0,0	0,0	0,0
2014	50257	Torralba de Ribota	Presupuestos	Consolidada	236794,59	36372,03	72100,57	7072,4	3160,0	103605,59	0,0	0,0	14484,0	0,0
2014	50258	Torralbilla	Presupuestos	Consolidada	221632,22	16952,22	51450,0	200,0	3770,0	149260,0	0,0	0,0	0,0	0,0
2014	50259	Torrehermosa	Presupuestos	Sin información										
2014	50260	Torrelapaja	Presupuestos	Consolidada	190079,08	11341,08	47138,0	100,0	2000,0	129500,0	0,0	0,0	0,0	0,0
2014	50261	Torrellas	Presupuestos	Consolidada	475859,0	100900,0	163450,0	900,0	7500,0	203109,0	0,0	0,0	0,0	0,0
2014	50262	Torres de Berrellén	Presupuestos	Consolidada	1235900,0	536733,0	387892,99	13000,0	175977,7	79196,31	0,0	0,0	43100,0	0,0
2014	50263	Torrijo de la Cañada	Presupuestos	Consolidada	496789,0	98408,99	159100,0	7433,54	4000,0	202800,0	0,0	0,0	25046,47	0,0
2014	50264	Tosos	Presupuestos	Consolidada	495700,0	59831,64	91500,0	4900,0	17220,0	309619,19	0,0	0,0	12629,17	0,0
2014	50265	Trasmoz	Presupuestos	Consolidada	315400,0	33250,0	81000,0	3500,0	2200,0	193500,0	0,0	0,0	1950,0	0,0
2014	50266	Trasobares	Presupuestos	Consolidada	154600,0	17000,0	70600,0	0,0	7000,0	60000,0	0,0	0,0	0,0	0,0
2014	50267	Uncastillo	Presupuestos	Consolidada	1187326,18	343421,18	389852,0	13900,0	56386,19	378547,79	0,0	0,0	5219,02	0,0
2014	50268	Undués de Lerda	Presupuestos	Consolidada	138511,0	8777,36	56811,3	250,0	16238,3	56434,04	0,0	0,0	0,0	0,0
2014	50269	Urrea de Jalón	Presupuestos	Consolidada	413150,0	88700,0	209250,0	3400,0	16100,0	86000,0	0,0	0,0	9700,0	0,0
2014	50270	Urriés	Presupuestos	Consolidada	144013,0	23217,0	51050,0	250,0	11496,0	58000,0	0,0	0,0	0,0	0,0
2014	50271	Used	Presupuestos	Consolidada	305000,0	61000,0	130000,0	3000,0	18000,0	93000,0	0,0	0,0	0,0	0,0
2014	50272	Utebo	Presupuestos	Consolidada	14296433,31	5448336,84	6779000,21	79133,56	321900,0	1165628,98	103000,0	21000,0	378433,72	0,0
2014	50273	Valdehorna	Presupuestos	Sin información										
2014	50274	Val de San Martín	Presupuestos	Consolidada	286000,0	19000,0	133000,0	1500,0	12500,0	120000,0	0,0	0,0	0,0	0,0
2014	50275	Valmadrid	Presupuestos	Consolidada	145000,0	30700,0	47500,0	400,0	14000,0	50000,0	0,0	0,0	2400,0	0,0
2014	50276	Valpalmas	Presupuestos	Consolidada	264825,0	83500,0	80900,0	0,0	2200,0	98225,0	0,0	0,0	0,0	0,0
2014	50277	Valtorres	Presupuestos	Consolidada	190000,0	18100,0	65300,0	0,0	2500,0	104100,0	0,0	0,0	0,0	0,0
2014	50278	Velilla de Ebro	Presupuestos	Consolidada	500465,0	145740,0	155625,0	9200,0	21900,0	142000,0	0,0	0,0	26000,0	0,0
2014	50279	Velilla de Jiloca	Presupuestos	Consolidada	168550,0	15800,0	61800,0	9350,0	5300,0	68000,0	0,0	0,0	8300,0	0,0
2014	50280	Vera de Moncayo	Presupuestos	Consolidada	686080,0	170500,0	183155,0	14100,0	20000,0	278325,0	0,0	0,0	20000,0	0,0
2014	50281	Vierlas	Presupuestos	Sin información										
2014	50282	Vilueña (La)	Presupuestos	Consolidada	168000,0	20900,0	43700,0	2800,0	2000,0	95600,0	0,0	0,0	3000,0	0,0
2014	50283	Villadoz	Presupuestos	Consolidada	217800,0	8900,0	66200,0	700,0	0,0	142000,0	0,0	0,0	0,0	0,0
2014	50284	Villafeliche	Presupuestos	Consolidada	580711,68	40265,68	102250,0	16700,0	17450,0	325046,0	60000,0	0,0	19000,0	0,0
2014	50285	Villafranca de Ebro	Presupuestos	Consolidada	863400,0	224300,0	284500,0	5100,0	97500,0	236000,0	0,0	0,0	16000,0	0,0
2014	50286	Villalba de Perejil	Presupuestos	Consolidada	184000,0	13900,0	44100,0	0,0	8000,0	118000,0	0,0	0,0	0,0	0,0
2014	50287	Villalengua	Presupuestos	Consolidada	461810,08	104746,32	129927,89	7377,0	13128,87	204360,0	0,0	0,0	2270,0	0,0
2014	50288	Villanueva de Gállego	Presupuestos	Consolidada	5562133,33	2297009,35	2098510,03	6000,0	920995,0	147585,21	72000,0	0,0	20033,74	0,0
2014	50289	Villanueva de Jiloca	Presupuestos	Sin información										
2014	50290	Villanueva de Huerva	Presupuestos	Consolidada	590950,0	148451,39	187099,8	6198,23	99527,23	132715,06	0,0	0,0	16958,29	0,0
2014	50291	Villar de los Navarros	Presupuestos	Consolidada	307400,0	30800,0	93800,0	10000,0	11700,0	122500,0	0,0	0,0	38600,0	0,0
2014	50292	Villarreal de Huerva	Presupuestos	Consolidada	604300,0	40700,0	153300,0	1800,0	0,0	408500,0	0,0	0,0	0,0	0,0
2014	50293	Villarroya de la Sierra	Presupuestos	Consolidada	429883,3	100641,76	214273,24	0,0	13291,0	101677,3	0,0	0,0	0,0	0,0
2014	50294	Villarroya del Campo	Presupuestos	Consolidada	296200,0	8100,0	58700,0	400,0	0,0	229000,0	0,0	0,0	0,0	0,0
2014	50295	Vistabella	Presupuestos	Consolidada	89999,0	8850,0	35505,0	400,0	1600,0	43544,0	100,0	0,0	0,0	0,0
2014	50296	Zaida (La)	Presupuestos	Consolidada	658204,21	146649,06	324300,0	1000,0	44715,0	141540,15	0,0	0,0	0,0	0,0
2014	50297	Zaragoza	Presupuestos	Consolidada	671778685,0	244798028,2	253411955,8	27678230,0	30602269,0	27206477,0	22719728,0	7393291,0	57718706,0	250000,0
2014	50298	Zuera	Presupuestos	Consolidada	8620770,1	4008851,77	3189033,58	101289,69	993489,56	0,0	77666,67	0,0	250438,83	0,0
2014	50901	Biel	Presupuestos	Consolidada	295534,32	52993,75	82083,13	309,0	47189,45	112958,99	0,0	0,0	0,0	0,0
2014	50902	Marracos	Presupuestos	Consolidada	204100,0	38700,0	82400,0	0,0	3000,0	80000,0	0,0	0,0	0,0	0,0
2014	50903	Villamayor de Gállego	Presupuestos	Consolidada	2799009,43	631843,74	1098229,78	158301,35	265163,08	377770,93	0,0	0,0	267700,55	0,0
2015	22001	Abiego	Presupuestos	Consolidado	305317,0	49911,0	104306,0	1360,0	17431,0	123753,0	0,0	0,0	8556,0	0,0
2015	22002	Abizanda	Presupuestos	Consolidado	449284,0	71724,98	138140,5	0,0	14560,0	224858,52	0,0	0,0	0,0	0,0
2015	22003	Adahuesca	Presupuestos	Consolidado	375356,0	83780,0	198095,0	2595,0	15712,0	69774,0	0,0	0,0	5400,0	0,0
2015	22004	Agüero	Presupuestos	Consolidado	365304,0	169500,0	119904,0	6900,0	3200,0	47000,0	0,0	0,0	18800,0	0,0
2015	22006	Aísa	Presupuestos	Consolidado	1057654,19	375370,21	391150,0	4300,0	22400,0	191656,22	0,0	0,0	72777,76	0,0
2015	22007	Albalate de Cinca	Presupuestos	Consolidado	674338,94	176132,55	329406,81	9548,04	43300,0	58191,35	0,0	0,0	57760,19	0,0
2015	22008	Albalatillo	Presupuestos	Consolidado	248804,0	19394,0	103160,0	2450,0	14800,0	109000,0	0,0	0,0	0,0	0,0
2015	22009	Albelda	Presupuestos	Consolidado	712000,0	246590,0	305762,85	18700,0	33500,0	69441,5	0,0	0,0	38005,65	0,0
2015	22011	Albero Alto	Presupuestos	Consolidado	191620,9	29398,96	45030,04	200,9	2091,0	114900,0	0,0	0,0	0,0	0,0
2015	22012	Albero Bajo	Presupuestos	Consolidado	160155,66	41545,34	56734,04	1900,0	3876,28	53000,0	0,0	0,0	3100,0	0,0
2015	22013	Alberuela de Tubo	Presupuestos	Consolidado	355110,0	40090,0	171020,0	1350,0	15700,0	122000,0	0,0	0,0	4950,0	0,0
2015	22014	Alcalá de Gurrea	Presupuestos	Consolidado	860750,0	136660,0	313950,0	1000,0	37420,0	371720,0	0,0	0,0	0,0	0,0
2015	22015	Alcalá del Obispo	Presupuestos	Consolidado	437805,0	78150,0	110120,0	760,0	73925,0	174850,0	0,0	0,0	0,0	0,0
2015	22016	Alcampell	Presupuestos	Consolidado	670000,0	200000,0	273500,0	11500,0	43000,0	121500,0	0,0	0,0	20500,0	0,0
2015	22017	Alcolea de Cinca	Presupuestos	Consolidado	992309,6	287984,17	434595,6	15187,12	39380,0	157162,71	0,0	0,0	58000,0	0,0
2015	22018	Alcubierre	Presupuestos	Consolidado	320260,13	137823,13	148644,0	0,0	19632,0	13001,0	1160,0	0,0	0,0	0,0
