Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
50029	Aniñón	2015	2	PSOE	5,0
50029	Aniñón	2015	5	PAR	0,0
50030	Añón de Moncayo	2007	1	PSOE	1,0
50030	Añón de Moncayo	2007	2	PP	4,0
50030	Añón de Moncayo	2007	3	PAR	0,0
50030	Añón de Moncayo	2007	4	CHA	0,0
50030	Añón de Moncayo	2011	1	PP	3,0
50030	Añón de Moncayo	2011	2	PSOE	0,0
50030	Añón de Moncayo	2011	3	PAR	2,0
50030	Añón de Moncayo	2011	4	CHA	0,0
50030	Añón de Moncayo	2011	5	IU	0,0
50030	Añón de Moncayo	2015	1	PP	1,0
50030	Añón de Moncayo	2015	2	PSOE	0,0
50030	Añón de Moncayo	2015	5	PAR	4,0
50031	Aranda de Moncayo	2007	1	PSOE	4,0
50031	Aranda de Moncayo	2007	2	PP	1,0
50031	Aranda de Moncayo	2007	3	PAR	0,0
50031	Aranda de Moncayo	2007	4	CHA	0,0
50031	Aranda de Moncayo	2007	5	IU	0,0
50031	Aranda de Moncayo	2011	1	PP	1,0
50031	Aranda de Moncayo	2011	2	PSOE	4,0
50031	Aranda de Moncayo	2011	3	PAR	0,0
50031	Aranda de Moncayo	2015	1	PP	1,0
50031	Aranda de Moncayo	2015	2	PSOE	3,0
50031	Aranda de Moncayo	2015	5	PAR	1,0
50031	Aranda de Moncayo	2015	7	CHA	0,0
50032	Arándiga	2007	1	PSOE	0,0
50032	Arándiga	2007	2	PP	4,0
50032	Arándiga	2007	3	PAR	0,0
50032	Arándiga	2007	22	IA	3,0
50032	Arándiga	2011	1	PP	4,0
50032	Arándiga	2011	2	PSOE	0,0
50032	Arándiga	2011	4	CHA	3,0
50032	Arándiga	2015	1	PP	3,0
50032	Arándiga	2015	2	PSOE	0,0
50032	Arándiga	2015	5	PAR	0,0
50032	Arándiga	2015	7	CHA	4,0
50033	Ardisa	2007	1	PSOE	0,0
50033	Ardisa	2007	2	PP	0,0
50033	Ardisa	2007	3	PAR	1,0
50033	Ardisa	2011	1	PP	0,0
50033	Ardisa	2011	2	PSOE	1,0
50033	Ardisa	2011	3	PAR	2,0
50033	Ardisa	2015	1	PP	0,0
50033	Ardisa	2015	2	PSOE	0,0
50033	Ardisa	2015	7	CHA	1,0
50033	Ardisa	2015	21	PAR	2,0
50034	Ariza	2007	1	PSOE	7,0
50034	Ariza	2007	2	PP	1,0
50034	Ariza	2007	3	PAR	1,0
50034	Ariza	2007	4	CHA	0,0
50034	Ariza	2011	1	PP	0,0
50034	Ariza	2011	2	PSOE	7,0
50034	Ariza	2011	3	PAR	2,0
50034	Ariza	2015	1	PP	1,0
50034	Ariza	2015	2	PSOE	8,0
50034	Ariza	2015	5	PAR	0,0
50035	Artieda	2007	1	PSOE	0,0
50035	Artieda	2007	2	PP	0,0
50035	Artieda	2007	4	CHA	5,0
50035	Artieda	2011	2	PSOE	0,0
50035	Artieda	2011	4	CHA	2,0
50035	Artieda	2011	36	PYLN	1,0
50035	Artieda	2015	1	PP	0,0
50035	Artieda	2015	2	PSOE	0,0
50035	Artieda	2015	7	CHA	2,0
50035	Artieda	2015	91	CAMBIAR ARTIEDA-PUYALÓN DE CUCHAS	1,0
50036	Asín	2007	1	PSOE	4,0
50036	Asín	2007	2	PP	0,0
50036	Asín	2007	3	PAR	1,0
50036	Asín	2007	4	CHA	0,0
50036	Asín	2007	5	IU	0,0
50036	Asín	2011	1	PP	0,0
50036	Asín	2011	2	PSOE	4,0
50036	Asín	2011	3	PAR	1,0
50036	Asín	2011	5	IU	0,0
50036	Asín	2015	1	PP	0,0
50036	Asín	2015	2	PSOE	4,0
50036	Asín	2015	21	PAR	1,0
50037	Atea	2007	1	PSOE	4,0
50037	Atea	2007	2	PP	1,0
50037	Atea	2007	3	PAR	0,0
50037	Atea	2007	4	CHA	0,0
50037	Atea	2011	1	PP	1,0
50037	Atea	2011	2	PSOE	4,0
50037	Atea	2011	3	PAR	0,0
50037	Atea	2011	4	CHA	0,0
50037	Atea	2015	1	PP	1,0
50037	Atea	2015	2	PSOE	4,0
50037	Atea	2015	5	PAR	0,0
50037	Atea	2015	7	CHA	0,0
50038	Ateca	2007	1	PSOE	5,0
50038	Ateca	2007	2	PP	3,0
50038	Ateca	2007	3	PAR	2,0
50038	Ateca	2007	4	CHA	0,0
50038	Ateca	2007	5	IU	1,0
50038	Ateca	2011	1	PP	4,0
50038	Ateca	2011	2	PSOE	5,0
50038	Ateca	2011	3	PAR	2,0
50038	Ateca	2011	4	CHA	0,0
50038	Ateca	2011	5	IU	0,0
50038	Ateca	2015	1	PP	3,0
50038	Ateca	2015	2	PSOE	6,0
50038	Ateca	2015	5	PAR	1,0
50038	Ateca	2015	62	IP ATECA - ZGZ	1,0
50039	Azuara	2007	1	PSOE	5,0
50039	Azuara	2007	2	PP	2,0
50039	Azuara	2007	3	PAR	0,0
50039	Azuara	2007	5	IU	0,0
50039	Azuara	2011	1	PP	2,0
50039	Azuara	2011	2	PSOE	5,0
50039	Azuara	2011	3	PAR	0,0
50039	Azuara	2015	1	PP	3,0
50039	Azuara	2015	2	PSOE	3,0
50039	Azuara	2015	5	PAR	1,0
50040	Badules	2007	1	PSOE	3,0
50040	Badules	2007	2	PP	2,0
50040	Badules	2007	3	PAR	0,0
50040	Badules	2007	4	CHA	0,0
50040	Badules	2011	1	PP	0,0
50040	Badules	2011	2	PSOE	3,0
50040	Badules	2011	3	PAR	0,0
50040	Badules	2011	4	CHA	0,0
50040	Badules	2015	1	PP	0,0
50040	Badules	2015	2	PSOE	3,0
50041	Bagüés	2007	1	PSOE	0,0
50041	Bagüés	2007	2	PP	0,0
50041	Bagüés	2007	3	PAR	1,0
50041	Bagüés	2011	1	PP	0,0
50041	Bagüés	2011	2	PSOE	1,0
50041	Bagüés	2011	3	PAR	0,0
50041	Bagüés	2015	1	PP	0,0
50041	Bagüés	2015	2	PSOE	1,0
50041	Bagüés	2015	21	PAR	0,0
50042	Balconchán	2007	1	PSOE	0,0
50042	Balconchán	2007	2	PP	0,0
50042	Balconchán	2007	3	PAR	1,0
50042	Balconchán	2011	2	PSOE	1,0
50042	Balconchán	2011	3	PAR	0,0
50042	Balconchán	2015	1	PP	0,0
50042	Balconchán	2015	2	PSOE	1,0
50043	Bárboles	2007	1	PSOE	4,0
50043	Bárboles	2007	2	PP	3,0
50043	Bárboles	2007	3	PAR	0,0
50043	Bárboles	2011	1	PP	1,0
50043	Bárboles	2011	2	PSOE	2,0
50043	Bárboles	2011	3	PAR	4,0
50043	Bárboles	2015	1	PP	0,0
50043	Bárboles	2015	2	PSOE	3,0
50043	Bárboles	2015	5	PAR	4,0
50044	Bardallur	2007	1	PSOE	0,0
50044	Bardallur	2007	2	PP	2,0
50044	Bardallur	2007	4	CHA	5,0
50044	Bardallur	2011	1	PP	1,0
50044	Bardallur	2011	2	PSOE	1,0
50044	Bardallur	2011	3	PAR	0,0
50044	Bardallur	2011	4	CHA	5,0
50044	Bardallur	2015	1	PP	1,0
50044	Bardallur	2015	2	PSOE	2,0
50044	Bardallur	2015	7	CHA	4,0
50045	Belchite	2007	1	PSOE	6,0
50045	Belchite	2007	2	PP	2,0
50045	Belchite	2007	3	PAR	1,0
50045	Belchite	2007	4	CHA	0,0
50045	Belchite	2011	1	PP	3,0
50045	Belchite	2011	2	PSOE	5,0
50045	Belchite	2011	3	PAR	1,0
50045	Belchite	2015	1	PP	4,0
50045	Belchite	2015	2	PSOE	4,0
50045	Belchite	2015	5	PAR	1,0
50046	Belmonte de Gracián	2007	1	PSOE	0,0
50046	Belmonte de Gracián	2007	2	PP	0,0
50046	Belmonte de Gracián	2007	3	PAR	5,0
50046	Belmonte de Gracián	2007	4	CHA	0,0
50046	Belmonte de Gracián	2011	1	PP	0,0
50046	Belmonte de Gracián	2011	2	PSOE	0,0
50046	Belmonte de Gracián	2011	3	PAR	5,0
50046	Belmonte de Gracián	2015	1	PP	0,0
50046	Belmonte de Gracián	2015	2	PSOE	0,0
50046	Belmonte de Gracián	2015	5	PAR	5,0
50046	Belmonte de Gracián	2015	7	CHA	0,0
50047	Berdejo	2007	1	PSOE	1,0
50047	Berdejo	2007	2	PP	0,0
50047	Berdejo	2007	3	PAR	0,0
50047	Berdejo	2011	1	PP	0,0
50047	Berdejo	2011	2	PSOE	3,0
50047	Berdejo	2015	1	PP	0,0
50047	Berdejo	2015	2	PSOE	3,0
50047	Berdejo	2015	5	PAR	0,0
50048	Berrueco	2007	1	PSOE	1,0
50048	Berrueco	2007	2	PP	0,0
50048	Berrueco	2007	3	PAR	0,0
50048	Berrueco	2007	4	CHA	0,0
50048	Berrueco	2011	2	PSOE	1,0
50048	Berrueco	2011	3	PAR	0,0
50048	Berrueco	2015	1	PP	0,0
50048	Berrueco	2015	2	PSOE	1,0
50050	Bijuesca	2007	1	PSOE	5,0
50050	Bijuesca	2007	2	PP	0,0
50050	Bijuesca	2007	3	PAR	0,0
50050	Bijuesca	2007	4	CHA	0,0
50050	Bijuesca	2011	1	PP	0,0
50050	Bijuesca	2011	2	PSOE	5,0
50050	Bijuesca	2011	4	CHA	0,0
50050	Bijuesca	2015	1	PP	0,0
50050	Bijuesca	2015	2	PSOE	5,0
50050	Bijuesca	2015	5	PAR	0,0
50051	Biota	2007	1	PSOE	5,0
50051	Biota	2007	2	PP	1,0
50051	Biota	2007	3	PAR	2,0
50051	Biota	2007	4	CHA	1,0
50051	Biota	2011	1	PP	3,0
50051	Biota	2011	2	PSOE	4,0
50051	Biota	2011	3	PAR	2,0
50051	Biota	2015	1	PP	4,0
50051	Biota	2015	2	PSOE	5,0
50051	Biota	2015	7	CHA	0,0
50051	Biota	2015	21	PAR	0,0
50052	Bisimbre	2007	1	PSOE	1,0
50052	Bisimbre	2007	2	PP	4,0
50052	Bisimbre	2007	4	CHA	0,0
50052	Bisimbre	2011	1	PP	4,0
50052	Bisimbre	2011	2	PSOE	0,0
50052	Bisimbre	2011	3	PAR	1,0
50052	Bisimbre	2015	1	PP	3,0
50052	Bisimbre	2015	2	PSOE	0,0
50052	Bisimbre	2015	5	PAR	0,0
50052	Bisimbre	2015	7	CHA	0,0
50053	Boquiñeni	2007	1	PSOE	4,0
50053	Boquiñeni	2007	2	PP	3,0
50053	Boquiñeni	2007	3	PAR	2,0
50053	Boquiñeni	2011	1	PP	1,0
50053	Boquiñeni	2011	2	PSOE	4,0
50053	Boquiñeni	2011	3	PAR	2,0
50053	Boquiñeni	2015	1	PP	2,0
50053	Boquiñeni	2015	2	PSOE	4,0
50053	Boquiñeni	2015	5	PAR	1,0
50054	Bordalba	2007	1	PSOE	0,0
50054	Bordalba	2007	2	PP	0,0
50054	Bordalba	2007	3	PAR	1,0
50054	Bordalba	2007	4	CHA	0,0
50054	Bordalba	2011	1	PP	0,0
50054	Bordalba	2011	2	PSOE	0,0
50054	Bordalba	2011	3	PAR	3,0
50054	Bordalba	2015	1	PP	0,0
50054	Bordalba	2015	2	PSOE	0,0
50054	Bordalba	2015	5	PAR	3,0
50055	Borja	2007	1	PSOE	4,0
50055	Borja	2007	2	PP	0,0
50055	Borja	2007	3	PAR	5,0
50055	Borja	2007	4	CHA	2,0
50055	Borja	2011	1	PP	3,0
50055	Borja	2011	2	PSOE	5,0
50055	Borja	2011	3	PAR	4,0
50055	Borja	2011	4	CHA	1,0
50055	Borja	2011	34	UCE	0,0
50055	Borja	2015	1	PP	2,0
50055	Borja	2015	2	PSOE	4,0
50055	Borja	2015	5	PAR	3,0
50055	Borja	2015	7	CHA	1,0
50055	Borja	2015	12	COMPROMISO CON ARAGON	0,0
50055	Borja	2015	48	IU-ZGZ	1,0
