Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2016	22234	Torrente de Cinca	479,0	34,0	11,0	1,0	173,0	2,0	7,0	0,0	2,0	2,0	1,0	318,0	84,0	1,0	797,0
2016	22235	Torres de Alcanadre	79,0	0,0	0,0	1,0	48,0	1,0	1,0	0,0	1,0	4,0	0,0	79,0	23,0	0,0	158,0
2016	22236	Torres de Barbués	156,0	0,0	0,0	0,0	43,0	1,0	2,0	0,0	2,0	2,0	1,0	71,0	20,0	0,0	227,0
2016	22239	Tramaced	41,0	0,0	0,0	1,0	50,0	1,0	1,0	0,0	0,0	2,0	0,0	64,0	9,0	0,0	105,0
2016	22242	Valfarta	50,0	0,0	0,0	0,0	27,0	0,0	0,0	0,0	2,0	3,0	0,0	54,0	22,0	0,0	104,0
2016	22243	Valle de Bardají	13,0	0,0	0,0	0,0	22,0	0,0	0,0	0,0	0,0	4,0	0,0	29,0	3,0	0,0	42,0
2016	22244	Valle de Lierp	75,0	38,0	0,0	1,0	19,0	0,0	1,0	0,0	0,0	3,0	0,0	67,0	5,0	0,0	142,0
2016	22245	Velilla de Cinca	244,0	2,0	1,0	0,0	150,0	1,0	1,0	0,0	1,0	2,0	0,0	216,0	58,0	0,0	460,0
2016	22246	Beranuy	109,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	3,0	0,0	49,0	42,0	0,0	158,0
2016	22247	Viacamp y Litera	28,0	5,0	0,0	1,0	28,0	0,0	2,0	0,0	0,0	7,0	0,0	65,0	22,0	0,0	93,0
2016	22248	Vicién	74,0	1,0	0,0	0,0	70,0	0,0	4,0	0,0	1,0	1,0	0,0	87,0	10,0	0,0	161,0
2016	22249	Villanova	251,0	33,0	1,0	4,0	35,0	1,0	1,0	0,0	1,0	1,0	0,0	101,0	24,0	0,0	352,0
2016	22250	Villanúa	2314,0	967,0	12,0	46,0	55,0	2,0	5,0	0,0	1,0	1,0	0,0	1324,0	232,0	3,0	3638,0
2016	22251	Villanueva de Sigena	349,0	19,0	0,0	1,0	17,0	4,0	4,0	1,0	1,0	2,0	0,0	96,0	47,0	0,0	445,0
2016	22252	Yebra de Basa	140,0	1,0	0,0	3,0	10,0	1,0	1,0	0,0	1,0	4,0	1,0	92,0	70,0	0,0	232,0
2016	22253	Yésero	70,0	1,0	0,0	0,0	36,0	0,0	1,0	0,0	1,0	1,0	0,0	124,0	84,0	0,0	194,0
2016	22254	Zaidín	771,0	99,0	8,0	2,0	333,0	1,0	5,0	2,0	1,0	3,0	1,0	651,0	195,0	1,0	1422,0
2016	22901	Valle de Hecho	866,0	168,0	19,0	17,0	250,0	8,0	7,0	5,0	1,0	10,0	0,0	585,0	96,0	4,0	1451,0
2016	22902	Puente la Reina de Jaca	369,0	17,0	1,0	2,0	125,0	1,0	0,0	0,0	2,0	5,0	0,0	188,0	34,0	1,0	557,0
2016	22903	San Miguel del Cinca	452,0	12,0	0,0	2,0	180,0	1,0	1,0	2,0	0,0	4,0	0,0	302,0	99,0	1,0	754,0
2016	22904	Sotonera (La)	806,0	14,0	1,0	8,0	485,0	1,0	14,0	1,0	2,0	10,0	0,0	753,0	216,0	1,0	1559,0
2016	22905	Lupiñén-Ortilla	274,0	0,0	0,0	2,0	193,0	0,0	8,0	0,0	0,0	9,0	0,0	268,0	55,0	1,0	542,0
2016	22906	Santa María de Dulcis	128,0	6,0	0,0	2,0	66,0	2,0	0,0	0,0	1,0	4,0	0,0	120,0	39,0	0,0	248,0
2016	22907	Aínsa-Sobrarbe	1422,0	446,0	78,0	19,0	364,0	7,0	2,0	11,0	5,0	15,0	0,0	1237,0	287,0	3,0	2659,0
2016	22908	Hoz y Costeán	187,0	1,0	0,0	1,0	112,0	0,0	2,0	0,0	1,0	6,0	0,0	163,0	40,0	0,0	350,0
2016	22909	Vencillón	148,0	0,0	0,0	0,0	38,0	1,0	0,0	0,0	1,0	0,0	0,0	61,0	20,0	1,0	209,0
2016	44001	Ababuj	89,0	6,0	0,0	0,0	55,0	0,0	1,0	0,0	0,0	2,0	0,0	90,0	26,0	0,0	179,0
2016	44002	Abejuela	155,0	20,0	0,0	0,0	81,0	0,0	2,0	0,0	0,0	2,0	0,0	162,0	57,0	0,0	317,0
2016	44003	Aguatón	26,0	0,0	0,0	0,0	23,0	0,0	0,0	0,0	1,0	1,0	0,0	38,0	13,0	0,0	64,0
2016	44004	Aguaviva	678,0	26,0	2,0	1,0	127,0	1,0	2,0	0,0	1,0	3,0	0,0	330,0	167,0	0,0	1008,0
2016	44005	Aguilar del Alfambra	109,0	9,0	0,0	0,0	62,0	0,0	0,0	0,0	1,0	1,0	0,0	151,0	78,0	0,0	260,0
2016	44006	Alacón	486,0	13,0	0,0	0,0	77,0	2,0	2,0	2,0	0,0	4,0	0,0	142,0	41,0	1,0	628,0
2016	44007	Alba	223,0	8,0	0,0	0,0	43,0	1,0	0,0	0,0	1,0	5,0	0,0	194,0	136,0	0,0	417,0
2016	44008	Albalate del Arzobispo	1591,0	157,0	23,0	2,0	421,0	1,0	5,0	2,0	1,0	6,0	1,0	1053,0	431,0	3,0	2644,0
2016	44009	Albarracín	834,0	65,0	21,0	25,0	100,0	7,0	1,0	3,0	2,0	12,0	0,0	681,0	443,0	2,0	1515,0
2016	44010	Albentosa	442,0	28,0	1,0	2,0	41,0	1,0	1,0	0,0	2,0	5,0	0,0	232,0	151,0	0,0	674,0
2016	44011	Alcaine	220,0	2,0	1,0	1,0	58,0	0,0	3,0	0,0	0,0	1,0	0,0	93,0	27,0	0,0	313,0
2016	44012	Alcalá de la Selva	1723,0	443,0	11,0	10,0	30,0	4,0	4,0	1,0	2,0	2,0	0,0	1078,0	570,0	1,0	2801,0
2016	44013	Alcañiz	9064,0	4836,0	533,0	19,0	582,0	19,0	23,0	92,0	3,0	11,0	3,0	6452,0	323,0	8,0	15516,0
2016	44014	Alcorisa	2166,0	636,0	54,0	7,0	489,0	2,0	5,0	4,0	1,0	6,0	2,0	1602,0	393,0	3,0	3768,0
2016	44016	Alfambra	441,0	27,0	4,0	1,0	160,0	1,0	2,0	1,0	1,0	2,0	1,0	346,0	146,0	0,0	787,0
2016	44017	Aliaga	531,0	24,0	2,0	2,0	196,0	0,0	4,0	1,0	3,0	5,0	0,0	350,0	112,0	1,0	881,0
2016	44018	Almohaja	77,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	1,0	0,0	21,0	13,0	1,0	98,0
2016	44019	Alobras	118,0	6,0	0,0	0,0	43,0	0,0	1,0	0,0	1,0	1,0	0,0	112,0	60,0	0,0	230,0
2016	44020	Alpeñés	39,0	0,0	0,0	0,0	21,0	1,0	2,0	0,0	0,0	1,0	0,0	45,0	20,0	0,0	84,0
2016	44021	Allepuz	234,0	4,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	2,0	0,0	35,0	26,0	0,0	269,0
2016	44022	Alloza	932,0	57,0	4,0	3,0	85,0	1,0	4,0	1,0	0,0	2,0	0,0	260,0	103,0	0,0	1192,0
2016	44023	Allueva	47,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	1,0	1,0	0,0	47,0	24,0	0,0	94,0
2016	44024	Anadón	62,0	1,0	0,0	0,0	32,0	0,0	0,0	1,0	0,0	1,0	1,0	69,0	33,0	0,0	131,0
2016	44025	Andorra	3950,0	1333,0	109,0	12,0	592,0	15,0	6,0	22,0	5,0	6,0	2,0	2517,0	409,0	6,0	6467,0
2016	44026	Arcos de las Salinas	381,0	54,0	2,0	6,0	105,0	0,0	1,0	0,0	1,0	2,0	0,0	231,0	60,0	0,0	612,0
2016	44027	Arens de Lledó	225,0	5,0	0,0	0,0	5,0	2,0	0,0	0,0	0,0	1,0	1,0	48,0	34,0	0,0	273,0
2016	44028	Argente	188,0	0,0	0,0	0,0	116,0	1,0	0,0	0,0	0,0	1,0	0,0	148,0	30,0	0,0	336,0
2016	44029	Ariño	647,0	81,0	5,0	2,0	168,0	4,0	3,0	0,0	1,0	3,0	0,0	393,0	123,0	3,0	1040,0
2016	44031	Azaila	205,0	9,0	1,0	1,0	43,0	2,0	1,0	0,0	1,0	1,0	0,0	90,0	30,0	1,0	295,0
2016	44032	Bádenas	46,0	6,0	0,0	0,0	40,0	0,0	0,0	0,0	1,0	1,0	0,0	62,0	14,0	0,0	108,0
2016	44033	Báguena	661,0	7,0	0,0	0,0	46,0	3,0	1,0	0,0	1,0	3,0	0,0	227,0	163,0	3,0	888,0
2016	44034	Bañón	198,0	1,0	0,0	0,0	82,0	1,0	1,0	0,0	0,0	2,0	0,0	115,0	28,0	0,0	313,0
2016	44035	Barrachina	177,0	2,0	0,0	1,0	82,0	2,0	1,0	0,0	0,0	1,0	0,0	106,0	16,0	1,0	283,0
2016	44036	Bea	41,0	0,0	0,0	0,0	19,0	2,0	0,0	0,0	0,0	1,0	0,0	28,0	6,0	0,0	69,0
2016	44037	Beceite	710,0	28,0	1,0	8,0	34,0	2,0	4,0	0,0	2,0	4,0	0,0	314,0	231,0	0,0	1024,0
2016	44038	Belmonte de San José	245,0	1,0	0,0	0,0	27,0	1,0	1,0	0,0	1,0	4,0	0,0	62,0	27,0	0,0	307,0
2016	44039	Bello	517,0	3,0	0,0	2,0	46,0	1,0	0,0	0,0	1,0	1,0	0,0	143,0	89,0	0,0	660,0
2016	44040	Berge	231,0	16,0	2,0	3,0	79,0	0,0	2,0	1,0	1,0	2,0	0,0	147,0	40,0	1,0	378,0
2016	44041	Bezas	119,0	3,0	0,0	2,0	27,0	0,0	1,0	0,0	0,0	3,0	0,0	57,0	21,0	0,0	176,0
2016	44042	Blancas	230,0	17,0	0,0	0,0	96,0	1,0	0,0	0,0	2,0	3,0	0,0	174,0	55,0	0,0	404,0
2016	44043	Blesa	282,0	7,0	1,0	0,0	66,0	1,0	1,0	0,0	1,0	1,0	0,0	83,0	5,0	0,0	365,0
2016	44044	Bordón	161,0	23,0	1,0	0,0	64,0	1,0	0,0	0,0	1,0	1,0	0,0	111,0	20,0	0,0	272,0
2016	44045	Bronchales	997,0	125,0	8,0	6,0	31,0	1,0	0,0	3,0	1,0	5,0	1,0	371,0	190,0	0,0	1368,0
2016	44046	Bueña	80,0	0,0	0,0	1,0	83,0	1,0	0,0	0,0	0,0	2,0	0,0	117,0	30,0	0,0	197,0
2016	44047	Burbáguena	444,0	15,0	0,0	2,0	25,0	2,0	2,0	1,0	0,0	2,0	0,0	125,0	75,0	1,0	569,0
2016	44048	Cabra de Mora	164,0	15,0	2,0	2,0	29,0	1,0	1,0	0,0	1,0	3,0	0,0	120,0	66,0	0,0	284,0
2016	44049	Calaceite	860,0	14,0	8,0	5,0	212,0	5,0	5,0	0,0	1,0	7,0	1,0	377,0	117,0	2,0	1237,0
2016	44050	Calamocha	3534,0	963,0	118,0	8,0	989,0	13,0	7,0	21,0	8,0	23,0	5,0	2835,0	676,0	4,0	6369,0
2016	44051	Calanda	2501,0	263,0	43,0	2,0	127,0	2,0	5,0	7,0	2,0	6,0	1,0	897,0	438,0	1,0	3398,0
2016	44052	Calomarde	141,0	35,0	0,0	0,0	54,0	0,0	1,0	0,0	2,0	1,0	0,0	148,0	55,0	0,0	289,0
2016	44053	Camañas	99,0	2,0	0,0	1,0	74,0	0,0	0,0	0,0	1,0	2,0	0,0	105,0	25,0	0,0	204,0
2016	44054	Camarena de la Sierra	335,0	80,0	0,0	2,0	134,0	2,0	1,0	0,0	0,0	0,0	0,0	362,0	143,0	0,0	697,0
2016	44055	Camarillas	174,0	0,0	0,0	1,0	77,0	0,0	1,0	1,0	0,0	2,0	0,0	102,0	20,0	0,0	276,0
2016	44056	Caminreal	664,0	20,0	3,0	0,0	60,0	1,0	4,0	1,0	0,0	4,0	0,0	225,0	132,0	0,0	889,0
2016	44059	Cantavieja	519,0	212,0	9,0	6,0	234,0	1,0	1,0	2,0	1,0	8,0	1,0	556,0	81,0	0,0	1075,0
2016	44060	Cañada de Benatanduz	110,0	4,0	1,0	1,0	71,0	0,0	0,0	0,0	0,0	4,0	0,0	154,0	73,0	0,0	264,0
2016	44061	Cañada de Verich (La)	93,0	2,0	0,0	0,0	68,0	2,0	1,0	0,0	1,0	1,0	0,0	76,0	1,0	0,0	169,0
2016	44062	Cañada Vellida	41,0	0,0	0,0	0,0	24,0	1,0	0,0	0,0	1,0	2,0	0,0	36,0	8,0	0,0	77,0
2016	44063	Cañizar del Olivar	154,0	8,0	2,0	0,0	105,0	1,0	3,0	0,0	0,0	2,0	0,0	143,0	22,0	0,0	297,0
2016	44064	Cascante del Río	175,0	1,0	0,0	1,0	25,0	2,0	0,0	0,0	1,0	0,0	0,0	64,0	34,0	0,0	239,0
2016	44065	Castejón de Tornos	171,0	2,0	0,0	0,0	26,0	0,0	1,0	0,0	0,0	1,0	0,0	60,0	30,0	0,0	231,0
2016	44066	Castel de Cabra	161,0	23,0	0,0	0,0	99,0	0,0	0,0	0,0	1,0	2,0	0,0	183,0	58,0	0,0	344,0
2016	44067	Castelnou	198,0	14,0	0,0	1,0	20,0	1,0	0,0	0,0	1,0	1,0	0,0	75,0	37,0	0,0	273,0
2016	44068	Castelserás	574,0	1,0	5,0	1,0	186,0	0,0	3,0	0,0	1,0	3,0	1,0	427,0	226,0	0,0	1001,0
2016	44070	Castellar (El)	138,0	5,0	1,0	0,0	8,0	1,0	0,0	0,0	1,0	2,0	0,0	54,0	34,0	2,0	192,0
2016	44071	Castellote	921,0	80,0	12,0	11,0	393,0	2,0	8,0	0,0	9,0	14,0	1,0	795,0	261,0	4,0	1716,0
2016	44074	Cedrillas	487,0	31,0	0,0	2,0	112,0	2,0	2,0	0,0	3,0	1,0	0,0	357,0	201,0	3,0	844,0
2016	44075	Celadas	205,0	3,0	1,0	1,0	69,0	1,0	0,0	1,0	1,0	1,0	0,0	96,0	18,0	0,0	301,0
2016	44076	Cella	1692,0	55,0	16,0	5,0	328,0	3,0	3,0	2,0	1,0	5,0	3,0	1009,0	588,0	0,0	2701,0
2016	44077	Cerollera (La)	103,0	0,0	0,0	1,0	64,0	2,0	1,0	0,0	0,0	1,0	0,0	111,0	41,0	1,0	214,0
2016	44080	Codoñera (La)	399,0	1,0	2,0	1,0	73,0	0,0	1,0	0,0	2,0	1,0	0,0	196,0	115,0	0,0	595,0
2016	44082	Corbalán	127,0	3,0	0,0	1,0	5,0	2,0	0,0	0,0	1,0	2,0	0,0	38,0	24,0	0,0	165,0
2016	44084	Cortes de Aragón	137,0	13,0	0,0	1,0	68,0	1,0	0,0	0,0	1,0	1,0	0,0	100,0	14,0	1,0	237,0
2016	44085	Cosa	142,0	0,0	0,0	0,0	14,0	0,0	0,0	0,0	0,0	2,0	0,0	52,0	36,0	0,0	194,0
2016	44086	Cretas	550,0	18,0	1,0	4,0	26,0	1,0	3,0	0,0	1,0	2,0	0,0	136,0	80,0	0,0	686,0
2016	44087	Crivillén	202,0	3,0	4,0	0,0	76,0	1,0	0,0	0,0	1,0	2,0	0,0	105,0	18,0	0,0	307,0
2016	44088	Cuba (La)	74,0	0,0	0,0	1,0	82,0	1,0	1,0	0,0	1,0	2,0	0,0	120,0	32,0	0,0	194,0
2016	44089	Cubla	103,0	1,0	0,0	0,0	19,0	0,0	0,0	0,0	1,0	1,0	0,0	51,0	29,0	0,0	154,0
2016	44090	Cucalón	147,0	1,0	0,0	1,0	64,0	0,0	1,0	0,0	0,0	1,0	0,0	94,0	26,0	0,0	241,0
2016	44092	Cuervo (El)	165,0	8,0	0,0	3,0	76,0	1,0	1,0	0,0	1,0	1,0	0,0	172,0	80,0	1,0	337,0
2016	44093	Cuevas de Almudén	64,0	0,0	0,0	0,0	34,0	0,0	1,0	0,0	2,0	1,0	0,0	55,0	17,0	0,0	119,0
2016	44094	Cuevas Labradas	131,0	0,0	0,0	0,0	10,0	1,0	2,0	0,0	0,0	3,0	0,0	50,0	34,0	0,0	181,0
2016	44096	Ejulve	239,0	4,0	1,0	1,0	133,0	0,0	0,0	0,0	1,0	3,0	0,0	233,0	90,0	0,0	472,0
2016	44097	Escorihuela	179,0	0,0	0,0	0,0	67,0	1,0	0,0	0,0	1,0	1,0	0,0	98,0	28,0	0,0	277,0
2016	44099	Escucha	584,0	123,0	18,0	3,0	163,0	5,0	4,0	1,0	3,0	2,0	0,0	475,0	152,0	1,0	1059,0
2016	44100	Estercuel	382,0	13,0	0,0	1,0	167,0	2,0	3,0	1,0	0,0	5,0	1,0	240,0	47,0	0,0	622,0
2016	44101	Ferreruela de Huerva	106,0	8,0	0,0	2,0	56,0	0,0	1,0	0,0	2,0	2,0	0,0	83,0	12,0	0,0	189,0
2016	44102	Fonfría	43,0	0,0	0,0	0,0	27,0	0,0	0,0	0,0	1,0	1,0	0,0	42,0	13,0	0,0	85,0
2016	44103	Formiche Alto	270,0	20,0	2,0	0,0	10,0	2,0	1,0	0,0	2,0	3,0	0,0	114,0	74,0	0,0	384,0
2016	44105	Fórnoles	283,0	7,0	0,0	0,0	7,0	0,0	0,0	1,0	0,0	2,0	0,0	70,0	53,0	0,0	353,0
2016	44106	Fortanete	307,0	6,0	0,0	1,0	161,0	1,0	0,0	1,0	2,0	6,0	0,0	233,0	55,0	0,0	540,0
2016	44107	Foz-Calanda	303,0	4,0	0,0	0,0	43,0	1,0	2,0	0,0	1,0	2,0	0,0	110,0	57,0	0,0	413,0
2016	44108	Fresneda (La)	513,0	110,0	2,0	3,0	39,0	0,0	2,0	0,0	1,0	3,0	0,0	289,0	128,0	1,0	802,0
2016	44109	Frías de Albarracín	256,0	3,0	0,0	0,0	9,0	1,0	1,0	0,0	1,0	3,0	0,0	165,0	147,0	0,0	421,0
2016	44110	Fuenferrada	75,0	2,0	0,0	1,0	43,0	0,0	0,0	0,0	1,0	1,0	0,0	66,0	18,0	0,0	141,0
2016	44111	Fuentes Calientes	104,0	0,0	0,0	0,0	39,0	1,0	0,0	0,0	2,0	1,0	0,0	53,0	10,0	0,0	157,0
2016	44112	Fuentes Claras	508,0	4,0	0,0	1,0	99,0	1,0	1,0	0,0	0,0	5,0	0,0	276,0	165,0	0,0	784,0
2016	44113	Fuentes de Rubielos	266,0	2,0	0,0	1,0	18,0	1,0	0,0	0,0	0,0	1,0	0,0	158,0	135,0	0,0	424,0
2016	44114	Fuentespalda	327,0	7,0	1,0	1,0	12,0	2,0	2,0	0,0	1,0	4,0	0,0	82,0	52,0	0,0	409,0
2016	44115	Galve	96,0	3,0	0,0	2,0	37,0	1,0	0,0	0,0	1,0	1,0	0,0	72,0	27,0	0,0	168,0
2016	44116	Gargallo	144,0	4,0	1,0	0,0	44,0	0,0	2,0	0,0	1,0	2,0	0,0	89,0	34,0	1,0	233,0
2016	44117	Gea de Albarracín	429,0	21,0	2,0	1,0	95,0	3,0	1,0	1,0	0,0	5,0	0,0	392,0	263,0	0,0	821,0
2016	44118	Ginebrosa (La)	249,0	35,0	1,0	0,0	151,0	0,0	1,0	0,0	1,0	1,0	0,0	234,0	44,0	0,0	483,0
2016	44119	Griegos	188,0	11,0	0,0	0,0	20,0	0,0	1,0	0,0	1,0	1,0	0,0	78,0	44,0	0,0	266,0
2016	44120	Guadalaviar	261,0	7,0	0,0	5,0	88,0	2,0	2,0	0,0	1,0	2,0	0,0	168,0	61,0	0,0	429,0
2016	44121	Gúdar	181,0	21,0	0,0	1,0	7,0	1,0	1,0	0,0	0,0	1,0	0,0	76,0	44,0	0,0	257,0
2016	44122	Híjar	1502,0	156,0	15,0	5,0	40,0	3,0	1,0	9,0	0,0	6,0	0,0	363,0	127,0	1,0	1865,0
2016	44123	Hinojosa de Jarque	107,0	0,0	0,0	1,0	59,0	1,0	1,0	0,0	1,0	3,0	0,0	88,0	22,0	0,0	195,0
2016	44124	Hoz de la Vieja (La)	260,0	7,0	0,0	0,0	108,0	0,0	2,0	0,0	0,0	1,0	0,0	136,0	18,0	0,0	396,0
2016	44125	Huesa del Común	240,0	28,0	0,0	0,0	126,0	1,0	0,0	0,0	0,0	2,0	0,0	238,0	81,0	0,0	478,0
2016	44126	Iglesuela del Cid (La)	393,0	7,0	4,0	1,0	227,0	0,0	2,0	0,0	1,0	3,0	0,0	287,0	42,0	0,0	680,0
2016	44127	Jabaloyas	199,0	1,0	0,0	2,0	48,0	1,0	0,0	0,0	1,0	4,0	0,0	121,0	64,0	0,0	320,0
2016	44128	Jarque de la Val	74,0	0,0	0,0	0,0	41,0	0,0	0,0	0,0	1,0	1,0	0,0	64,0	21,0	0,0	138,0
2016	44129	Jatiel	92,0	8,0	0,0	0,0	14,0	1,0	1,0	0,0	1,0	1,0	0,0	31,0	5,0	0,0	123,0
2016	44130	Jorcas	82,0	0,0	0,0	0,0	32,0	0,0	0,0	0,0	0,0	3,0	0,0	45,0	10,0	0,0	127,0
2016	44131	Josa	146,0	3,0	0,0	0,0	63,0	0,0	3,0	0,0	1,0	1,0	0,0	89,0	18,0	0,0	235,0
2016	44132	Lagueruela	99,0	1,0	0,0	1,0	48,0	0,0	0,0	0,0	0,0	2,0	0,0	68,0	16,0	0,0	167,0
2016	44133	Lanzuela	51,0	1,0	0,0	0,0	25,0	0,0	0,0	0,0	1,0	1,0	0,0	39,0	11,0	0,0	90,0
2016	44135	Libros	187,0	2,0	1,0	0,0	72,0	1,0	0,0	2,0	1,0	1,0	0,0	139,0	59,0	0,0	326,0
2016	44136	Lidón	81,0	2,0	0,0	0,0	58,0	1,0	0,0	0,0	1,0	3,0	0,0	93,0	28,0	0,0	174,0
2016	44137	Linares de Mora	332,0	97,0	0,0	1,0	73,0	1,0	1,0	0,0	1,0	6,0	0,0	313,0	133,0	0,0	645,0
2016	44138	Loscos	273,0	3,0	1,0	0,0	281,0	0,0	0,0	0,0	1,0	2,0	0,0	320,0	32,0	0,0	593,0
2016	44141	Lledó	165,0	8,0	0,0	1,0	15,0	1,0	0,0	0,0	1,0	1,0	0,0	96,0	69,0	0,0	261,0
2016	44142	Maicas	80,0	4,0	0,0	0,0	34,0	0,0	1,0	0,0	1,0	1,0	0,0	60,0	19,0	0,0	140,0
2016	44143	Manzanera	1056,0	99,0	9,0	5,0	406,0	1,0	5,0	0,0	2,0	6,0	0,0	928,0	394,0	1,0	1984,0
2016	44144	Martín del Río	344,0	34,0	1,0	1,0	132,0	2,0	3,0	0,0	2,0	4,0	0,0	364,0	184,0	1,0	708,0
2016	44145	Mas de las Matas	1114,0	121,0	10,0	0,0	131,0	3,0	3,0	0,0	1,0	1,0	0,0	586,0	314,0	2,0	1700,0
2016	44146	Mata de los Olmos (La)	154,0	2,0	1,0	0,0	83,0	1,0	2,0	0,0	0,0	3,0	0,0	119,0	27,0	0,0	273,0
2016	44147	Mazaleón	540,0	18,0	2,0	0,0	54,0	3,0	1,0	0,0	1,0	2,0	0,0	160,0	79,0	0,0	700,0
2016	44148	Mezquita de Jarque	74,0	0,0	0,0	0,0	42,0	0,0	2,0	0,0	1,0	1,0	0,0	71,0	25,0	0,0	145,0
2016	44149	Mirambel	144,0	6,0	1,0	0,0	99,0	1,0	0,0	0,0	1,0	7,0	1,0	136,0	20,0	0,0	280,0
2016	44150	Miravete de la Sierra	84,0	1,0	0,0	0,0	50,0	0,0	0,0	0,0	0,0	2,0	0,0	57,0	4,0	0,0	141,0
2016	44151	Molinos	337,0	12,0	3,0	1,0	150,0	1,0	0,0	0,0	1,0	4,0	0,0	193,0	21,0	0,0	530,0
2016	44152	Monforte de Moyuela	128,0	2,0	0,0	0,0	95,0	0,0	2,0	0,0	1,0	2,0	0,0	124,0	22,0	0,0	252,0
2016	44153	Monreal del Campo	1685,0	101,0	29,0	8,0	250,0	7,0	0,0	4,0	0,0	4,0	1,0	736,0	332,0	0,0	2421,0
2016	44154	Monroyo	258,0	8,0	3,0	3,0	99,0	1,0	3,0	0,0	1,0	1,0	0,0	148,0	29,0	0,0	406,0
2016	44155	Montalbán	1141,0	194,0	22,0	3,0	435,0	2,0	3,0	4,0	1,0	3,0	1,0	916,0	248,0	0,0	2057,0
2016	44156	Monteagudo del Castillo	146,0	0,0	0,0	0,0	6,0	1,0	0,0	0,0	1,0	2,0	0,0	42,0	32,0	0,0	188,0
2016	44157	Monterde de Albarracín	222,0	4,0	0,0	1,0	2,0	2,0	0,0	0,0	0,0	1,0	0,0	73,0	63,0	0,0	295,0
2016	44158	Mora de Rubielos	1930,0	237,0	43,0	5,0	496,0	1,0	4,0	4,0	1,0	8,0	1,0	1311,0	510,0	1,0	3241,0
2016	44159	Moscardón	128,0	0,0	0,0	3,0	13,0	0,0	0,0	0,0	1,0	1,0	0,0	59,0	41,0	0,0	187,0
2016	44160	Mosqueruela	748,0	19,0	3,0	2,0	127,0	3,0	2,0	1,0	3,0	9,0	0,0	333,0	164,0	0,0	1081,0
2016	44161	Muniesa	756,0	19,0	0,0	2,0	119,0	1,0	6,0	1,0	2,0	4,0	0,0	257,0	103,0	0,0	1013,0
2016	44163	Noguera de Albarracín	275,0	19,0	0,0	0,0	8,0	2,0	1,0	0,0	0,0	2,0	0,0	98,0	66,0	0,0	373,0
2016	44164	Nogueras	97,0	8,0	0,0	1,0	71,0	0,0	0,0	0,0	1,0	1,0	0,0	97,0	15,0	0,0	194,0
2016	44165	Nogueruelas	279,0	90,0	0,0	4,0	85,0	1,0	0,0	0,0	0,0	1,0	0,0	248,0	66,0	1,0	527,0
2016	44167	Obón	288,0	29,0	0,0	0,0	64,0	0,0	1,0	0,0	0,0	1,0	0,0	123,0	28,0	0,0	411,0
2016	44168	Odón	286,0	1,0	1,0	0,0	2,0	0,0	0,0	0,0	1,0	1,0	0,0	79,0	73,0	0,0	365,0
2016	44169	Ojos Negros	618,0	26,0	1,0	4,0	170,0	0,0	4,0	1,0	1,0	6,0	0,0	337,0	123,0	1,0	955,0
2016	44171	Olba	564,0	63,0	0,0	4,0	159,0	3,0	2,0	0,0	1,0	2,0	0,0	541,0	307,0	0,0	1105,0
2016	44172	Oliete	787,0	21,0	0,0	0,0	3,0	1,0	0,0	0,0	1,0	4,0	0,0	90,0	60,0	0,0	877,0
2016	44173	Olmos (Los)	144,0	2,0	0,0	0,0	120,0	1,0	0,0	0,0	1,0	1,0	0,0	138,0	13,0	0,0	282,0
2016	44174	Orihuela del Tremedal	739,0	8,0	6,0	5,0	16,0	1,0	3,0	0,0	0,0	1,0	1,0	242,0	197,0	4,0	981,0
2016	44175	Orrios	122,0	0,0	0,0	0,0	55,0	1,0	0,0	0,0	1,0	1,0	0,0	92,0	33,0	1,0	214,0
2016	44176	Palomar de Arroyos	193,0	6,0	0,0	1,0	84,0	2,0	0,0	0,0	1,0	1,0	0,0	119,0	24,0	0,0	312,0
2016	44177	Pancrudo	205,0	2,0	2,0	0,0	149,0	1,0	0,0	1,0	2,0	4,0	0,0	201,0	40,0	0,0	406,0
2016	44178	Parras de Castellote (Las)	198,0	8,0	0,0	1,0	121,0	2,0	0,0	0,0	1,0	2,0	0,0	182,0	45,0	2,0	380,0
2016	44179	Peñarroya de Tastavins	463,0	11,0	1,0	2,0	12,0	2,0	2,0	0,0	1,0	3,0	0,0	74,0	40,0	0,0	537,0
2016	44180	Peracense	161,0	0,0	0,0	0,0	14,0	1,0	0,0	0,0	1,0	1,0	0,0	43,0	26,0	0,0	204,0
2016	44181	Peralejos	99,0	5,0	0,0	0,0	8,0	1,0	1,0	0,0	2,0	2,0	0,0	33,0	14,0	0,0	132,0
2016	44182	Perales del Alfambra	243,0	4,0	0,0	2,0	67,0	0,0	1,0	0,0	2,0	3,0	0,0	139,0	60,0	0,0	382,0
