Mes y año	Mes (código)	Mes nombre	Comarca código	Comarca nombre	Sección (1 letra) código	Sección (1 letra) descripción	Clasificación	Sexo	Número de contratos
Abril 2011	201104	Abril	09	La Litera / La Llitera	C	Industria manufacturera	CNAE - 2009	Hombres	30
Abril 2011	201104	Abril	09	La Litera / La Llitera	C	Industria manufacturera	CNAE - 2009	Mujeres	6
Abril 2011	201104	Abril	09	La Litera / La Llitera	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	09	La Litera / La Llitera	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	09	La Litera / La Llitera	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	09	La Litera / La Llitera	F	Construcción	CNAE - 2009	Hombres	20
Abril 2011	201104	Abril	09	La Litera / La Llitera	F	Construcción	CNAE - 2009	Mujeres	6
Abril 2011	201104	Abril	09	La Litera / La Llitera	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	17
Abril 2011	201104	Abril	09	La Litera / La Llitera	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	15
Abril 2011	201104	Abril	09	La Litera / La Llitera	H	Transporte y almacenamiento	CNAE - 2009	Hombres	9
Abril 2011	201104	Abril	09	La Litera / La Llitera	I	Hostelería	CNAE - 2009	Hombres	3
Abril 2011	201104	Abril	09	La Litera / La Llitera	I	Hostelería	CNAE - 2009	Mujeres	9
Abril 2011	201104	Abril	09	La Litera / La Llitera	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	4
Abril 2011	201104	Abril	09	La Litera / La Llitera	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	4
Abril 2011	201104	Abril	09	La Litera / La Llitera	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	09	La Litera / La Llitera	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	4
Abril 2011	201104	Abril	09	La Litera / La Llitera	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	9
Abril 2011	201104	Abril	09	La Litera / La Llitera	P	Educación	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	09	La Litera / La Llitera	P	Educación	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	09	La Litera / La Llitera	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	09	La Litera / La Llitera	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	09	La Litera / La Llitera	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	12
Abril 2011	201104	Abril	09	La Litera / La Llitera	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	9
Abril 2011	201104	Abril	09	La Litera / La Llitera	S	Otros servicios	CNAE - 2009	Mujeres	5
Abril 2011	201104	Abril	10	Los Monegros	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	108
Abril 2011	201104	Abril	10	Los Monegros	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	5
Abril 2011	201104	Abril	10	Los Monegros	C	Industria manufacturera	CNAE - 2009	Hombres	27
Abril 2011	201104	Abril	10	Los Monegros	C	Industria manufacturera	CNAE - 2009	Mujeres	4
Abril 2011	201104	Abril	10	Los Monegros	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	10	Los Monegros	F	Construcción	CNAE - 2009	Hombres	22
Abril 2011	201104	Abril	10	Los Monegros	F	Construcción	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	10	Los Monegros	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	13
Abril 2011	201104	Abril	10	Los Monegros	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	10	Los Monegros	H	Transporte y almacenamiento	CNAE - 2009	Hombres	5
Abril 2011	201104	Abril	10	Los Monegros	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	10	Los Monegros	I	Hostelería	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	10	Los Monegros	I	Hostelería	CNAE - 2009	Mujeres	8
Abril 2011	201104	Abril	10	Los Monegros	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	10	Los Monegros	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	9
Abril 2011	201104	Abril	10	Los Monegros	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	5
Abril 2011	201104	Abril	10	Los Monegros	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	12
Abril 2011	201104	Abril	10	Los Monegros	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	10	Los Monegros	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	10	Los Monegros	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	6
Abril 2011	201104	Abril	10	Los Monegros	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	590
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	182
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	B	Industrias extractivas	CNAE - 2009	Hombres	3
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	C	Industria manufacturera	CNAE - 2009	Hombres	21
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	C	Industria manufacturera	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	7
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	F	Construcción	CNAE - 2009	Hombres	26
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	F	Construcción	CNAE - 2009	Mujeres	3
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	20
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	23
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	H	Transporte y almacenamiento	CNAE - 2009	Hombres	7
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	I	Hostelería	CNAE - 2009	Hombres	31
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	I	Hostelería	CNAE - 2009	Mujeres	38
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	J	Información y comunicaciones	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	45
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	75
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	6
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	6
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	P	Educación	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	P	Educación	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	S	Otros servicios	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	S	Otros servicios	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	11	Bajo Cinca / Baix Cinca	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	8
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	C	Industria manufacturera	CNAE - 2009	Hombres	40
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	C	Industria manufacturera	CNAE - 2009	Mujeres	40
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	F	Construcción	CNAE - 2009	Hombres	14
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	5
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	8
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	H	Transporte y almacenamiento	CNAE - 2009	Hombres	3
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	I	Hostelería	CNAE - 2009	Hombres	13
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	I	Hostelería	CNAE - 2009	Mujeres	16
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	75
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	22
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	4
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	9
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	P	Educación	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	P	Educación	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	7
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	S	Otros servicios	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	S	Otros servicios	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	12	Tarazona y el Moncayo	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	13	Campo de Borja	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	22
Abril 2011	201104	Abril	13	Campo de Borja	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	5
Abril 2011	201104	Abril	13	Campo de Borja	C	Industria manufacturera	CNAE - 2009	Hombres	20
Abril 2011	201104	Abril	13	Campo de Borja	C	Industria manufacturera	CNAE - 2009	Mujeres	13
Abril 2011	201104	Abril	13	Campo de Borja	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	6
Abril 2011	201104	Abril	13	Campo de Borja	F	Construcción	CNAE - 2009	Hombres	15
Abril 2011	201104	Abril	13	Campo de Borja	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	7
Abril 2011	201104	Abril	13	Campo de Borja	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	22
Abril 2011	201104	Abril	13	Campo de Borja	H	Transporte y almacenamiento	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	13	Campo de Borja	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	3
Abril 2011	201104	Abril	13	Campo de Borja	I	Hostelería	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	13	Campo de Borja	I	Hostelería	CNAE - 2009	Mujeres	3
Abril 2011	201104	Abril	13	Campo de Borja	J	Información y comunicaciones	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	13	Campo de Borja	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	13	Campo de Borja	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	13	Campo de Borja	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	13	Campo de Borja	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	22
Abril 2011	201104	Abril	13	Campo de Borja	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	25
Abril 2011	201104	Abril	13	Campo de Borja	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	10
Abril 2011	201104	Abril	13	Campo de Borja	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	14
Abril 2011	201104	Abril	13	Campo de Borja	P	Educación	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	13	Campo de Borja	P	Educación	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	13	Campo de Borja	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	25
Abril 2011	201104	Abril	13	Campo de Borja	S	Otros servicios	CNAE - 2009	Mujeres	3
Abril 2011	201104	Abril	14	Aranda	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	5
Abril 2011	201104	Abril	14	Aranda	C	Industria manufacturera	CNAE - 2009	Hombres	38
Abril 2011	201104	Abril	14	Aranda	C	Industria manufacturera	CNAE - 2009	Mujeres	32
Abril 2011	201104	Abril	14	Aranda	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	5
Abril 2011	201104	Abril	14	Aranda	F	Construcción	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	14	Aranda	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	14	Aranda	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	5
Abril 2011	201104	Abril	14	Aranda	I	Hostelería	CNAE - 2009	Hombres	4
Abril 2011	201104	Abril	14	Aranda	I	Hostelería	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	14	Aranda	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	14	Aranda	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	14	Aranda	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	14	Aranda	S	Otros servicios	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	14	Aranda	S	Otros servicios	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	14	Aranda	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	38
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	6
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	C	Industria manufacturera	CNAE - 2009	Hombres	104
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	C	Industria manufacturera	CNAE - 2009	Mujeres	30
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Mujeres	2
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	F	Construcción	CNAE - 2009	Hombres	38
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	F	Construcción	CNAE - 2009	Mujeres	3
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	13
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	13
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	H	Transporte y almacenamiento	CNAE - 2009	Hombres	78
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	20
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	I	Hostelería	CNAE - 2009	Hombres	4
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	I	Hostelería	CNAE - 2009	Mujeres	24
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	J	Información y comunicaciones	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	3
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	216
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	16
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	10
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	23
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	P	Educación	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	P	Educación	CNAE - 2009	Mujeres	8
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	29
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	2
Abril 2011	201104	Abril	15	Ribera Alta del Ebro	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	2
