Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Número de contratos	Número trabajadores (CC)
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	142	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	200	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	159	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	12	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	9	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	4	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	2	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	32	99 No consta
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	10	99 No consta
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	4162	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	4028	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	1718	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	1584	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	2904	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	2191	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	1964	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	1971	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	2689	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	2247	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	2613	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	2727	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	609	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	984	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	507	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	384	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	5	09 De 5.000 o más trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	1	09 De 5.000 o más trabajadores
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	266	99 No consta
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	234	99 No consta
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	30	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	38	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	20	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	10	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	73	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	35	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	12	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	20	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	24	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	14	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	48	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	31	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	2	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	4	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	13	99 No consta
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	1	99 No consta
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	117	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	47	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	53	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	21	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	51	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	27	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	12	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	9	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	4	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	17	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	39	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	13	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	4	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	8	99 No consta
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	7	99 No consta
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	480	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	244	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	118	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	68	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	128	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	149	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	109	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	76	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	59	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	65	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	34	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	27	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	7	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	2	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	2	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	16	99 No consta
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Mujeres	21	99 No consta
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	367	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	80	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	117	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	34	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	125	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	53	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	45	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	23	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	19	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	23	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	71	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	25	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	90	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	14	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	1	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Hombres	19	99 No consta
Septiembre 2021	202109	Septiembre	2021	21	Campo de Cariñena	Mujeres	9	99 No consta
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Hombres	31	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Mujeres	14	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Hombres	2	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Mujeres	2	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Hombres	4	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Mujeres	8	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Hombres	1	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Mujeres	11	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	22	Campo de Belchite	Hombres	1	99 No consta
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	42	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Mujeres	21	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	11	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Mujeres	25	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	7	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Mujeres	7	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	13	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	11	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Mujeres	1	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	32	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Mujeres	8	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Hombres	1	99 No consta
Septiembre 2021	202109	Septiembre	2021	23	Bajo Martín	Mujeres	1	99 No consta
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Hombres	32	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	17	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Hombres	10	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	3	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Hombres	5	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	9	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Hombres	12	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	7	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Hombres	3	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	4	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	2	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Hombres	4	99 No consta
Septiembre 2021	202109	Septiembre	2021	24	Campo de Daroca	Mujeres	4	99 No consta
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	56	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	27	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	13	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	8	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	18	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	22	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	9	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	11	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	17	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	15	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	6	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	2	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Hombres	1	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Septiembre 2021	202109	Septiembre	2021	25	Jiloca	Mujeres	4	99 No consta
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Hombres	16	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	16	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Hombres	4	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	6	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Hombres	12	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	12	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Hombres	20	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	30	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Hombres	10	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	9	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Hombres	12	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	20	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	26	Cuencas Mineras	Mujeres	2	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Hombres	65	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Mujeres	59	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Hombres	10	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Mujeres	10	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Hombres	31	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Mujeres	30	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Hombres	4	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Mujeres	16	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Hombres	5	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Mujeres	1	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Hombres	10	99 No consta
Septiembre 2021	202109	Septiembre	2021	27	Andorra-Sierra de Arcos	Mujeres	1	99 No consta
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	202	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	184	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	82	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	61	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	55	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	76	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	25	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	44	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	79	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	53	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	292	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	87	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	1	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	1	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Hombres	20	99 No consta
Septiembre 2021	202109	Septiembre	2021	28	Bajo Aragón	Mujeres	6	99 No consta
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	236	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	251	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	124	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	98	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	158	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	146	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	95	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	138	04 De 50 a 99 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	118	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	61	05 De 100 a 199 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	49	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	29	06 De 200 a 499 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	183	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	52	07 De 500 a 999 trabajadores
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Hombres	14	99 No consta
Septiembre 2021	202109	Septiembre	2021	29	Comunidad de Teruel	Mujeres	1	99 No consta
Septiembre 2021	202109	Septiembre	2021	30	Maestrazgo	Hombres	34	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	30	Maestrazgo	Mujeres	32	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	30	Maestrazgo	Hombres	1	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	30	Maestrazgo	Hombres	2	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	30	Maestrazgo	Mujeres	6	03 De 20 a 49 trabajadores
Septiembre 2021	202109	Septiembre	2021	31	Sierra de Albarracín	Hombres	35	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	31	Sierra de Albarracín	Mujeres	30	01 De 1 a 9 trabajadores
Septiembre 2021	202109	Septiembre	2021	31	Sierra de Albarracín	Hombres	10	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	31	Sierra de Albarracín	Mujeres	17	02 De 10 a 19 trabajadores
Septiembre 2021	202109	Septiembre	2021	31	Sierra de Albarracín	Hombres	1	03 De 20 a 49 trabajadores
