Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Sexo	% de población de 0 a 19 años	% de población de 20 a 64 años	% de población de 65 y más años	% de población menor de 15	% de población menor de 25	% de población menor de 35	% de población menor de 45	Edad media de la población	Índice de envejecimiento	Índice de juventud	Índice de vejez	Índice de ancianidad	Índice de sobreenvejecimiento	Tasa global de dependencia	Tasa global de dependencia ancianos	Tasa global de dependencia jóvenes	Índice estructura de población activa total	Índice reemplazamiento edad activa total	Tasa de masculinidad	Índice de maternidad	Índice de potencialidad	Personas
1998	22	22075	Camporrells	Mujeres	5,64516129032258	49,1935483870968	45,1612903225806	4,03225806451613	9,67741935483871	27,4193548387097	35,4838709677419	56,5725806451613	800,0	8,92857142857143	1120,0	32,1428571428571	25,0	96,8253968253968	88,8888888888889	7,93650793650794	125,0	18,1818181818182	0,0	2,32558139534884	192,857142857143	124
1998	22	22076	Canal de Berdún	Mujeres	12,8865979381443	48,9690721649485	38,1443298969072	10,8247422680412	15,979381443299	28,3505154639175	37,6288659793814	52,4484536082474	296,0	28,3783783783784	352,380952380952	33,7837837837838	14,8648648648649	95,9595959595959	74,7474747474747	21,2121212121212	71,9298245614035	17,6470588235294	0,0	10,3448275862069	125,0	194
1998	22	22077	Candasnos	Mujeres	13,1386861313869	57,6642335766423	29,1970802919708	8,39416058394161	21,5328467153285	32,4817518248175	44,5255474452555	48,1459854014598	222,222222222222	28,75	347,826086956522	38,75	12,5	60,233918128655	46,7836257309942	13,4502923976608	79,7872340425532	78,5714285714286	0,0	4,23728813559322	101,923076923077	274
1998	22	22078	Canfranc	Mujeres	17,7966101694915	64,8305084745763	17,3728813559322	15,6779661016949	24,5762711864407	50,8474576271186	63,5593220338983	40,0720338983051	97,6190476190476	90,2439024390244	110,810810810811	34,1463414634146	17,0731707317073	49,3670886075949	25,9493670886076	23,4177215189873	167,796610169492	31,25	0,0	8,06451612903226	190,243902439024	236
1998	22	22079	Capdesaso	Mujeres	18,75	40,625	40,625	9,375	21,875	31,25	43,75	51,2083333333333	216,666666666667	23,0769230769231	433,333333333333	35,8974358974359	15,3846153846154	100,0	81,25	18,75	100,0	140,0	0,0	8,10810810810811	75,0	96
1998	22	22080	Capella	Mujeres	11,6161616161616	50,5050505050505	37,8787878787879	9,09090909090909	16,1616161616162	26,7676767676768	38,3838383838384	51,7777777777778	326,086956521739	24,0	416,666666666667	29,3333333333333	16,0	88,5714285714286	71,4285714285714	17,1428571428571	94,4444444444444	31,25	0,0	7,57575757575758	96,7741935483871	198
1998	22	22081	Casbas de Huesca	Mujeres	8,33333333333333	47,2222222222222	44,4444444444444	5,55555555555556	15,9722222222222	25,0	31,9444444444444	55,9652777777778	533,333333333333	12,5	800,0	46,875	15,625	100,0	88,8888888888889	11,1111111111111	77,5	37,5	0,0	4,8780487804878	184,615384615385	144
1998	22	22082	Castejón del Puente	Mujeres	18,4210526315789	56,8421052631579	24,7368421052632	13,6842105263158	22,6315789473684	36,8421052631579	47,3684210526316	45,5315789473684	134,285714285714	55,3191489361702	180,769230769231	31,9148936170213	12,7659574468085	62,3931623931624	40,1709401709402	22,2222222222222	84,1269841269841	88,8888888888889	0,0	5,12820512820513	102,941176470588	190
1998	22	22083	Castejón de Monegros	Mujeres	14,8760330578512	54,2699724517906	30,8539944903581	8,53994490358127	20,9366391184573	36,0881542699725	44,3526170798898	48,2052341597796	207,407407407407	27,6785714285714	361,290322580645	40,1785714285714	10,7142857142857	65,0	50,9090909090909	14,0909090909091	110,576923076923	95,6521739130435	0,0	3,87096774193548	140,0	363
1998	22	22084	Castejón de Sos	Mujeres	13,6186770428016	60,3112840466926	26,0700389105058	9,33852140077821	19,0661478599222	37,7431906614786	52,9182879377432	46,6089494163424	191,428571428571	35,8208955223881	279,166666666667	41,7910447761194	26,865671641791	54,8192771084337	40,3614457831325	14,4578313253012	135,714285714286	52,6315789473684	0,0	3,96825396825397	116,981132075472	257
1998	22	22085	Castelflorite	Mujeres	16,4383561643836	61,6438356164383	21,9178082191781	6,84931506849315	28,7671232876712	36,986301369863	45,2054794520548	45,8972602739726	133,333333333333	31,25	320,0	37,5	12,5	40,3846153846154	30,7692307692308	9,61538461538462	78,5714285714286	62,5	0,0	3,03030303030303	136,363636363636	73
1998	22	22086	Castiello de Jaca	Mujeres	5,12820512820513	64,1025641025641	30,7692307692308	5,12820512820513	15,3846153846154	29,4871794871795	47,4358974358974	50,974358974359	600,0	16,6666666666667	600,0	29,1666666666667	33,3333333333333	56,0	48,0	8,0	138,095238095238	0,0	0,0	0,0	118,75	78
