Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2008	Zaragoza	50257	Torralba de Ribota	-4,0			4,0
2008	Zaragoza	50262	Torres de Berrellén	-12,0		7	12,0
2008	Zaragoza	50264	Tosos	-4,0			4,0
2008	Zaragoza	50267	Uncastillo	-10,0			10,0
2008	Zaragoza	50268	Undués de Lerda				
2008	Zaragoza	50269	Urrea de Jalón	-10,0		3	10,0
2008	Zaragoza	50272	Utebo	-85,0		91	85,0
2008	Zaragoza	50277	Valtorres				
2008	Zaragoza	50278	Velilla de Ebro	-6,0			6,0
2008	Zaragoza	50281	Vierlas	-6,0			6,0
2008	Zaragoza	50283	Villadoz	-3,0			3,0
2008	Zaragoza	50285	Villafranca de Ebro	-8,0		4	8,0
2008	Zaragoza	50287	Villalengua	-4,0		1	4,0
2008	Zaragoza	50288	Villanueva de Gállego	-32,0		19	32,0
2008	Zaragoza	50290	Villanueva de Huerva	-8,0			8,0
2008	Zaragoza	50292	Villarreal de Huerva	-2,0			2,0
2008	Zaragoza	50293	Villarroya de la Sierra	-9,0		1	9,0
2008	Zaragoza	50296	Zaida (La)	-7,0		2	7,0
2008	Zaragoza	50297	Zaragoza	-5989,0		2673	5989,0
2008	Zaragoza	50298	Zuera	-73,0		31	73,0
2008	Zaragoza	50903	Villamayor de Gállego	-32,0		6	32,0
2007	Huesca	22006	Aísa	-2,0		1	2,0
2007	Huesca	22007	Albalate de Cinca	-13,0		6	13,0
2007	Huesca	22009	Albelda	-28,0		1	28,0
2007	Huesca	22012	Albero Bajo	-2,0			2,0
2007	Huesca	22015	Alcalá del Obispo	-5,0			5,0
2007	Huesca	22016	Alcampell	-18,0			18,0
2007	Huesca	22017	Alcolea de Cinca	-16,0		2	16,0
2007	Huesca	22018	Alcubierre	-4,0		1	4,0
2007	Huesca	22021	Almudévar	-42,0		13	42,0
2007	Huesca	22022	Almunia de San Juan	-9,0			9,0
2007	Huesca	22023	Almuniente	-13,0		4	13,0
2007	Huesca	22024	Alquézar	-6,0			6,0
2007	Huesca	22025	Altorricón	-18,0		6	18,0
2007	Huesca	22027	Angüés	-8,0			8,0
2007	Huesca	22028	Ansó	-6,0		1	6,0
2007	Huesca	22035	Arén	-5,0			5,0
2007	Huesca	22036	Argavieso	-2,0			2,0
2007	Huesca	22039	Ayerbe	-19,0		3	19,0
2007	Huesca	22041	Azara	-2,0			2,0
2007	Huesca	22046	Ballobar	-16,0		2	16,0
2007	Huesca	22047	Banastás	-2,0		1	2,0
2007	Huesca	22048	Barbastro	-173,0		54	173,0
2007	Huesca	22051	Bárcabo				
2007	Huesca	22052	Belver de Cinca	-17,0		3	17,0
2007	Huesca	22053	Benabarre	-24,0			24,0
2007	Huesca	22054	Benasque	-10,0		10	10,0
2007	Huesca	22055	Berbegal	-11,0		1	11,0
2007	Huesca	22057	Bielsa	-4,0		1	4,0
2007	Huesca	22059	Biescas	-17,0		9	17,0
2007	Huesca	22060	Binaced	-14,0		1	14,0
2007	Huesca	22061	Binéfar	-86,0		37	86,0
2007	Huesca	22062	Bisaurri	-1,0			1,0
2007	Huesca	22066	Boltaña	-11,0		5	11,0
2007	Huesca	22067	Bonansa				
2007	Huesca	22069	Broto	-4,0		1	4,0
2007	Huesca	22072	Caldearenas	-3,0			3,0
2007	Huesca	22075	Camporrells	-3,0			3,0
2007	Huesca	22076	Canal de Berdún	-4,0		1	4,0
2007	Huesca	22078	Canfranc	-2,0		4	2,0
2007	Huesca	22080	Capella	-8,0		1	8,0
2007	Huesca	22081	Casbas de Huesca	-5,0			5,0
2007	Huesca	22082	Castejón del Puente	-5,0			5,0
2007	Huesca	22083	Castejón de Monegros	-7,0			7,0
2007	Huesca	22084	Castejón de Sos	-11,0		2	11,0
2007	Huesca	22086	Castiello de Jaca	-1,0		3	1,0
2007	Huesca	22087	Castigaleu	-2,0			2,0
2007	Huesca	22088	Castillazuelo	-1,0		1	1,0
2007	Huesca	22089	Castillonroy	-8,0			8,0
2007	Huesca	22096	Chimillas	-14,0		1	14,0
2007	Huesca	22103	Estadilla	-12,0		4	12,0
2007	Huesca	22109	Fiscal	-3,0			3,0
2007	Huesca	22110	Fonz	-14,0		2	14,0
2007	Huesca	22111	Foradada del Toscar	-1,0			1,0
2007	Huesca	22112	Fraga	-127,0		45	127,0
2007	Huesca	22113	Fueva (La)	-5,0			5,0
2007	Huesca	22114	Gistaín	-3,0			3,0
2007	Huesca	22115	Grado (El)	-5,0		2	5,0
2007	Huesca	22116	Grañén	-36,0		1	36,0
2007	Huesca	22117	Graus	-59,0		17	59,0
2007	Huesca	22119	Gurrea de Gállego	-18,0		5	18,0
2007	Huesca	22124	Huerto	-3,0			3,0
2007	Huesca	22125	Huesca	-457,0		247	457,0
2007	Huesca	22127	Igriés	-12,0		2	12,0
2007	Huesca	22128	Ilche				
2007	Huesca	22130	Jaca	-151,0		58	151,0
2007	Huesca	22133	Labuerda	-2,0			2,0
2007	Huesca	22136	Lalueza	-6,0			6,0
2007	Huesca	22137	Lanaja	-18,0		3	18,0
2007	Huesca	22139	Laperdiguera	-2,0		1	2,0
2007	Huesca	22141	Lascellas-Ponzano	-3,0			3,0
2007	Huesca	22149	Loarre	-4,0		1	4,0
2007	Huesca	22150	Loporzano	-3,0		2	3,0
2007	Huesca	22151	Loscorrales	-3,0			3,0
2007	Huesca	22156	Monflorite-Lascasas	-2,0		2	2,0
2007	Huesca	22158	Monzón	-154,0		61	154,0
2007	Huesca	22160	Naval	-6,0			6,0
2007	Huesca	22162	Novales				
2007	Huesca	22163	Nueno	0,0		1	
2007	Huesca	22165	Ontiñena	-12,0		1	12,0
2007	Huesca	22167	Osso de Cinca	-6,0		3	6,0
2007	Huesca	22170	Panticosa	-4,0		2	4,0
2007	Huesca	22174	Peralta de Alcofea	-4,0		2	4,0
2007	Huesca	22176	Peraltilla	-2,0			2,0
2007	Huesca	22177	Perarrúa	-1,0			1,0
2007	Huesca	22182	Plan	-3,0			3,0
2007	Huesca	22187	Puebla de Castro (La)	-3,0		4	3,0
2007	Huesca	22189	Puértolas	-1,0			1,0
2007	Huesca	22190	Pueyo de Araguás (El)				
2007	Huesca	22193	Pueyo de Santa Cruz	-6,0		3	6,0
2007	Huesca	22195	Quicena	-6,0			6,0
2007	Huesca	22197	Robres	-10,0			10,0
2007	Huesca	22199	Sabiñánigo	-73,0		44	73,0
2007	Huesca	22200	Sahún	-5,0		1	5,0
2007	Huesca	22202	Salas Bajas	-3,0			3,0
2007	Huesca	22204	Sallent de Gállego	-9,0		7	9,0
2007	Huesca	22205	San Esteban de Litera	-7,0		2	7,0
2007	Huesca	22206	Sangarrén	-4,0			4,0
2007	Huesca	22207	San Juan de Plan				
2007	Huesca	22213	Sariñena	-60,0		13	60,0
2007	Huesca	22214	Secastilla	-1,0			1,0
2007	Huesca	22217	Sena	-7,0			7,0
2007	Huesca	22222	Siétamo	-7,0		5	7,0
2007	Huesca	22223	Sopeira	-1,0		1	1,0
2007	Huesca	22225	Tamarite de Litera	-51,0		11	51,0
2007	Huesca	22226	Tardienta	-14,0		2	14,0
2007	Huesca	22227	Tella-Sin	-4,0		2	4,0
2007	Huesca	22228	Tierz	-5,0		2	5,0
2007	Huesca	22229	Tolva	-1,0			1,0
2007	Huesca	22230	Torla-Ordesa	-2,0			2,0
2007	Huesca	22232	Torralba de Aragón	-2,0		1	2,0
2007	Huesca	22236	Torres de Barbués	-5,0		2	5,0
2007	Huesca	22246	Beranuy	-5,0			5,0
2007	Huesca	22249	Villanova	-1,0		1	1,0
2007	Huesca	22251	Villanueva de Sigena	-4,0			4,0
2007	Huesca	22252	Yebra de Basa	-1,0		1	1,0
2007	Huesca	22254	Zaidín	-15,0		4	15,0
2007	Huesca	22901	Valle de Hecho	-17,0		2	17,0
2007	Huesca	22903	San Miguel del Cinca	-13,0		3	13,0
2007	Huesca	22904	Sotonera (La)	-13,0		1	13,0
2007	Huesca	22905	Lupiñén-Ortilla	-4,0		4	4,0
2007	Huesca	22907	Aínsa-Sobrarbe	-30,0		11	30,0
2007	Huesca	22909	Vencillón	-4,0			4,0
2007	Teruel	44004	Aguaviva	-7,0		2	7,0
2007	Teruel	44006	Alacón	-2,0			2,0
2007	Teruel	44007	Alba	-5,0			5,0
2007	Teruel	44008	Albalate del Arzobispo	-32,0		5	32,0
2007	Teruel	44009	Albarracín	-15,0		3	15,0
2007	Teruel	44010	Albentosa	-3,0		1	3,0
2007	Teruel	44011	Alcaine				
2007	Teruel	44013	Alcañiz	-142,0		73	142,0
2007	Teruel	44014	Alcorisa	-38,0		7	38,0
2007	Teruel	44016	Alfambra	-13,0			13,0
2007	Teruel	44017	Aliaga	-6,0		1	6,0
2007	Teruel	44021	Allepuz	-2,0			2,0
2007	Teruel	44022	Alloza	-14,0		4	14,0
2007	Teruel	44025	Andorra	-66,0		27	66,0
2007	Teruel	44029	Ariño	-12,0			12,0
2007	Teruel	44035	Barrachina	-2,0		1	2,0
2007	Teruel	44037	Beceite	-10,0		1	10,0
2007	Teruel	44040	Berge	-3,0			3,0
2007	Teruel	44041	Bezas	-1,0			1,0
2007	Teruel	44045	Bronchales	-7,0		1	7,0
2007	Teruel	44049	Calaceite	-16,0		5	16,0
2007	Teruel	44050	Calamocha	-49,0		17	49,0
2007	Teruel	44051	Calanda	-35,0		12	35,0
2007	Teruel	44053	Camañas	-2,0		3	2,0
2007	Teruel	44054	Camarena de la Sierra				
2007	Teruel	44056	Caminreal	-12,0		2	12,0
2007	Teruel	44059	Cantavieja	-8,0		3	8,0
2007	Teruel	44066	Castel de Cabra	-2,0			2,0
2007	Teruel	44067	Castelnou	-1,0			1,0
2007	Teruel	44068	Castelserás	-13,0		2	13,0
2007	Teruel	44071	Castellote	-19,0		2	19,0
2007	Teruel	44074	Cedrillas	-9,0		2	9,0
2007	Teruel	44075	Celadas	-3,0			3,0
2007	Teruel	44076	Cella	-32,0		12	32,0
2007	Teruel	44080	Codoñera (La)	-3,0			3,0
2007	Teruel	44084	Cortes de Aragón				
2007	Teruel	44086	Cretas	-9,0		2	9,0
2007	Teruel	44088	Cuba (La)				
2007	Teruel	44096	Ejulve	-2,0			2,0
2007	Teruel	44097	Escorihuela	-4,0			4,0
2007	Teruel	44099	Escucha	-9,0			9,0
2007	Teruel	44100	Estercuel	-2,0			2,0
2007	Teruel	44106	Fortanete	0,0		2	
2007	Teruel	44107	Foz-Calanda	-3,0			3,0
2007	Teruel	44108	Fresneda (La)	-5,0			5,0
2007	Teruel	44109	Frías de Albarracín				
2007	Teruel	44112	Fuentes Claras	-13,0		1	13,0
2007	Teruel	44113	Fuentes de Rubielos	-1,0			1,0
2007	Teruel	44114	Fuentespalda	-3,0		1	3,0
2007	Teruel	44116	Gargallo	0,0		1	
2007	Teruel	44117	Gea de Albarracín	-10,0			10,0
2007	Teruel	44118	Ginebrosa (La)	-1,0		1	1,0
2007	Teruel	44119	Griegos	-1,0			1,0
2007	Teruel	44120	Guadalaviar	-3,0		1	3,0
2007	Teruel	44121	Gúdar	-1,0			1,0
2007	Teruel	44122	Híjar	-30,0		7	30,0
2007	Teruel	44123	Hinojosa de Jarque	-1,0			1,0
2007	Teruel	44125	Huesa del Común	-2,0			2,0
2007	Teruel	44126	Iglesuela del Cid (La)	-4,0			4,0
2007	Teruel	44127	Jabaloyas	-2,0		1	2,0
2007	Teruel	44128	Jarque de la Val	-1,0			1,0
2007	Teruel	44129	Jatiel	-3,0			3,0
2007	Teruel	44143	Manzanera	-11,0		2	11,0
2007	Teruel	44144	Martín del Río	-6,0		1	6,0
2007	Teruel	44145	Mas de las Matas	-27,0		1	27,0
2007	Teruel	44146	Mata de los Olmos (La)	-3,0			3,0
2007	Teruel	44147	Mazaleón	-10,0		2	10,0
2007	Teruel	44149	Mirambel	-3,0			3,0
2007	Teruel	44151	Molinos	-9,0		1	9,0
2007	Teruel	44153	Monreal del Campo	-39,0		8	39,0
2007	Teruel	44154	Monroyo	-4,0			4,0
2007	Teruel	44155	Montalbán	-12,0		3	12,0
2007	Teruel	44158	Mora de Rubielos	-18,0		8	18,0
2007	Teruel	44160	Mosqueruela	-11,0		1	11,0
2007	Teruel	44161	Muniesa	-18,0		2	18,0
2007	Teruel	44163	Noguera de Albarracín	-2,0		1	2,0
2007	Teruel	44165	Nogueruelas	-6,0		1	6,0
2007	Teruel	44169	Ojos Negros	-7,0			7,0
2007	Teruel	44171	Olba	-1,0		2	1,0
2007	Teruel	44172	Oliete	-6,0			6,0
2007	Teruel	44174	Orihuela del Tremedal	-7,0			7,0
2007	Teruel	44175	Orrios	-2,0			2,0
2007	Teruel	44176	Palomar de Arroyos	-1,0			1,0
2007	Teruel	44177	Pancrudo	-4,0			4,0
2007	Teruel	44179	Peñarroya de Tastavins	-9,0		2	9,0
2007	Teruel	44182	Perales del Alfambra	-4,0		1	4,0
2007	Teruel	44187	Portellada (La)	-5,0		1	5,0
2007	Teruel	44191	Puebla de Híjar (La)	-9,0		1	9,0
2007	Teruel	44192	Puebla de Valverde (La)	-10,0		1	10,0
2007	Teruel	44193	Puertomingalvo	-3,0			3,0
2007	Teruel	44194	Ráfales	-2,0			2,0
2007	Teruel	44198	Royuela	-4,0			4,0
2007	Teruel	44201	Rubielos de Mora	-6,0		3	6,0
2007	Teruel	44204	Saldón				
2007	Teruel	44205	Samper de Calanda	-17,0		2	17,0
2007	Teruel	44206	San Agustín	-3,0			3,0
2007	Teruel	44209	Santa Eulalia	-19,0		1	19,0
2007	Teruel	44210	Sarrión	-15,0		3	15,0
2007	Teruel	44215	Terriente	-7,0			7,0
2007	Teruel	44216	Teruel	-284,0		182	284,0
2007	Teruel	44222	Torrecilla del Rebollar	-2,0			2,0
2007	Teruel	44223	Torre de Arcas	-2,0			2,0
2007	Teruel	44229	Torres de Albarracín	-1,0			1,0
2007	Teruel	44230	Torrevelilla	-8,0		1	8,0
2007	Teruel	44232	Torrijo del Campo	-9,0		1	9,0
2007	Teruel	44235	Tramacastilla	-3,0			3,0
2007	Teruel	44236	Tronchón	0,0		1	
2007	Teruel	44237	Urrea de Gaén	-5,0			5,0
2007	Teruel	44238	Utrillas	-32,0		14	32,0
2007	Teruel	44240	Valbona	-5,0		1	5,0
2007	Teruel	44241	Valdealgorfa	-9,0		1	9,0
2007	Teruel	44245	Valdeltormo	-5,0			5,0
2007	Teruel	44246	Valderrobres	-30,0		6	30,0
2007	Teruel	44247	Valjunquera	-7,0		1	7,0
2007	Teruel	44251	Villafranca del Campo	-6,0			6,0
2007	Teruel	44252	Villahermosa del Campo	-2,0			2,0
2007	Teruel	44257	Villar del Cobo	-2,0			2,0
2007	Teruel	44261	Villarquemado	-17,0		4	17,0
2007	Teruel	44262	Villarroya de los Pinares	-3,0			3,0
2007	Teruel	44263	Villastar	-11,0		2	11,0
2007	Teruel	44264	Villel	-9,0		1	9,0
2007	Teruel	44267	Vivel del Río Martín	-2,0			2,0
2007	Zaragoza	50004	Aguarón	-25,0			25,0
2007	Zaragoza	50006	Ainzón	-17,0		4	17,0
2007	Zaragoza	50008	Alagón	-72,0		31	72,0
2007	Zaragoza	50009	Alarba	-1,0		1	1,0
2007	Zaragoza	50012	Alborge	-2,0			2,0
2007	Zaragoza	50013	Alcalá de Ebro	-2,0		1	2,0
2007	Zaragoza	50015	Alconchel de Ariza	-3,0			3,0
2007	Zaragoza	50017	Alfajarín	-16,0		19	16,0
2007	Zaragoza	50018	Alfamén	-11,0		3	11,0
2007	Zaragoza	50019	Alforque	-4,0			4,0
2007	Zaragoza	50020	Alhama de Aragón	-17,0		1	17,0
2007	Zaragoza	50022	Almolda (La)	-14,0		2	14,0
2007	Zaragoza	50023	Almonacid de la Cuba	-3,0		1	3,0
2007	Zaragoza	50024	Almonacid de la Sierra	-16,0		4	16,0
2007	Zaragoza	50025	Almunia de Doña Godina (La)	-71,0		24	71,0
2007	Zaragoza	50026	Alpartir	-14,0		1	14,0
2007	Zaragoza	50029	Aniñón	-12,0		1	12,0
2007	Zaragoza	50031	Aranda de Moncayo	-3,0			3,0
2007	Zaragoza	50032	Arándiga	-8,0			8,0
2007	Zaragoza	50034	Ariza	-27,0		2	27,0
2007	Zaragoza	50037	Atea	-4,0			4,0
2007	Zaragoza	50038	Ateca	-30,0		4	30,0
2007	Zaragoza	50039	Azuara	-3,0			3,0
2007	Zaragoza	50043	Bárboles	-3,0		2	3,0
2007	Zaragoza	50044	Bardallur	-2,0		2	2,0
2007	Zaragoza	50045	Belchite	-16,0		3	16,0
2007	Zaragoza	50046	Belmonte de Gracián	-7,0			7,0
2007	Zaragoza	50051	Biota	-13,0		4	13,0
2007	Zaragoza	50052	Bisimbre	-4,0		3	4,0
2007	Zaragoza	50053	Boquiñeni	-19,0		2	19,0
2007	Zaragoza	50055	Borja	-69,0		21	69,0
2007	Zaragoza	50056	Botorrita	-9,0		2	9,0
2007	Zaragoza	50057	Brea de Aragón	-20,0		14	20,0
2007	Zaragoza	50059	Bujaraloz	-12,0		7	12,0
2007	Zaragoza	50061	Bureta	-9,0			9,0
2007	Zaragoza	50062	Burgo de Ebro (El)	-24,0		9	24,0
2007	Zaragoza	50064	Cabañas de Ebro	-13,0		3	13,0
2007	Zaragoza	50066	Cadrete	-12,0		15	12,0
2007	Zaragoza	50067	Calatayud	-217,0		77	217,0
2007	Zaragoza	50068	Calatorao	-30,0		7	30,0
2007	Zaragoza	50069	Calcena	-1,0			1,0
2007	Zaragoza	50072	Carenas	-4,0		2	4,0
2007	Zaragoza	50073	Cariñena	-46,0		7	46,0
2007	Zaragoza	50074	Caspe	-92,0		31	92,0
2007	Zaragoza	50077	Castejón de Valdejasa	-2,0			2,0
2007	Zaragoza	50078	Castiliscar	-5,0			5,0
2007	Zaragoza	50079	Cervera de la Cañada	-5,0			5,0
2007	Zaragoza	50081	Cetina	-6,0		1	6,0
2007	Zaragoza	50082	Cimballa	-1,0			1,0
2007	Zaragoza	50083	Cinco Olivas	-3,0		1	3,0
2007	Zaragoza	50086	Codos	-8,0			8,0
2007	Zaragoza	50088	Cosuenda	-2,0			2,0
2007	Zaragoza	50089	Cuarte de Huerva	-25,0		107	25,0
2007	Zaragoza	50090	Cubel	-1,0			1,0
2007	Zaragoza	50092	Chiprana	-9,0			9,0
2007	Zaragoza	50093	Chodes	-1,0			1,0
2007	Zaragoza	50094	Daroca	-33,0		5	33,0
2007	Zaragoza	50095	Ejea de los Caballeros	-168,0		61	168,0
2007	Zaragoza	50098	Encinacorba	-5,0			5,0
2007	Zaragoza	50099	Épila	-51,0		17	51,0
2007	Zaragoza	50100	Erla	-9,0		1	9,0
2007	Zaragoza	50101	Escatrón	-17,0		1	17,0
2007	Zaragoza	50102	Fabara	-13,0		7	13,0
2007	Zaragoza	50104	Farlete	-4,0			4,0
2007	Zaragoza	50105	Fayón	-8,0			8,0
2007	Zaragoza	50107	Figueruelas	-28,0		12	28,0
2007	Zaragoza	50110	Frasno (El)	-6,0			6,0
2007	Zaragoza	50113	Fuendejalón	-14,0		2	14,0
2007	Zaragoza	50115	Fuentes de Ebro	-32,0		15	32,0
2007	Zaragoza	50116	Fuentes de Jiloca	-5,0			5,0
2007	Zaragoza	50117	Gallocanta	-2,0			2,0
2007	Zaragoza	50118	Gallur	-36,0		16	36,0
2007	Zaragoza	50119	Gelsa	-12,0		3	12,0
2007	Zaragoza	50121	Gotor	-4,0			4,0
2007	Zaragoza	50123	Grisén	-14,0		4	14,0
2007	Zaragoza	50124	Herrera de los Navarros	-10,0			10,0
2007	Zaragoza	50125	Ibdes	-12,0		1	12,0
2007	Zaragoza	50126	Illueca	-33,0		14	33,0
2007	Zaragoza	50129	Jaraba	-4,0		4	4,0
2007	Zaragoza	50130	Jarque	-3,0		2	3,0
2007	Zaragoza	50131	Jaulín	-3,0			3,0
2007	Zaragoza	50132	Joyosa (La)	-10,0		7	10,0
2007	Zaragoza	50136	Lécera	-5,0		1	5,0
2007	Zaragoza	50137	Leciñena	-5,0		2	5,0
2007	Zaragoza	50139	Letux	-12,0			12,0
2007	Zaragoza	50143	Longares	-7,0		3	7,0
2007	Zaragoza	50146	Lucena de Jalón	-4,0			4,0
2007	Zaragoza	50147	Luceni	-14,0		5	14,0
2007	Zaragoza	50150	Lumpiaque	-11,0		3	11,0
2007	Zaragoza	50151	Luna	-15,0		3	15,0
2007	Zaragoza	50152	Maella	-16,0		1	16,0
2007	Zaragoza	50153	Magallón	-14,0		1	14,0
2007	Zaragoza	50154	Mainar	-4,0		1	4,0
2007	Zaragoza	50156	Maleján	-2,0		3	2,0
2007	Zaragoza	50159	Maluenda	-13,0		3	13,0
2007	Zaragoza	50160	Mallén	-29,0		12	29,0
2007	Zaragoza	50161	Manchones	-2,0			2,0
2007	Zaragoza	50162	Mara	-4,0			4,0
2007	Zaragoza	50163	María de Huerva	-26,0		53	26,0
2007	Zaragoza	50164	Mediana de Aragón	-8,0			8,0
2007	Zaragoza	50165	Mequinenza	-36,0		3	36,0
2007	Zaragoza	50166	Mesones de Isuela	-3,0		1	3,0
2007	Zaragoza	50169	Miedes de Aragón	-8,0			8,0
2007	Zaragoza	50170	Monegrillo	-3,0			3,0
2007	Zaragoza	50175	Morata de Jalón	-23,0		6	23,0
2007	Zaragoza	50177	Morés	-13,0		1	13,0
2007	Zaragoza	50178	Moros	-8,0			8,0
2007	Zaragoza	50179	Moyuela	-6,0			6,0
2007	Zaragoza	50181	Muel	-18,0		5	18,0
2007	Zaragoza	50182	Muela (La)	-16,0		28	16,0
2007	Zaragoza	50183	Munébrega	-4,0		1	4,0
2007	Zaragoza	50184	Murero				
2007	Zaragoza	50185	Murillo de Gállego				
2007	Zaragoza	50189	Nonaspe	-9,0		5	9,0
2007	Zaragoza	50190	Novallas	-8,0		6	8,0
2007	Zaragoza	50191	Novillas	-8,0		3	8,0
2007	Zaragoza	50192	Nuévalos	-5,0		8	5,0
2007	Zaragoza	50193	Nuez de Ebro	-6,0		7	6,0
2007	Zaragoza	50196	Orera	-2,0			2,0
2007	Zaragoza	50199	Osera de Ebro	-18,0		1	18,0
2007	Zaragoza	50200	Paniza	-9,0		1	9,0
2007	Zaragoza	50201	Paracuellos de Jiloca	-9,0		1	9,0
2007	Zaragoza	50203	Pastriz	-19,0		6	19,0
2007	Zaragoza	50204	Pedrola	-32,0		23	32,0
2007	Zaragoza	50205	Pedrosas (Las)	0,0		1	
2007	Zaragoza	50206	Perdiguera	-5,0			5,0
2007	Zaragoza	50207	Piedratajada	-3,0			3,0
2007	Zaragoza	50208	Pina de Ebro	-19,0		13	19,0
2007	Zaragoza	50209	Pinseque	-56,0		25	56,0
2007	Zaragoza	50216	Pozuelo de Aragón	-3,0			3,0
2007	Zaragoza	50217	Pradilla de Ebro	-7,0			7,0
2007	Zaragoza	50219	Puebla de Alfindén (La)	-32,0		56	32,0
2007	Zaragoza	50222	Quinto	-27,0		8	27,0
2007	Zaragoza	50223	Remolinos	-18,0		2	18,0
2007	Zaragoza	50225	Ricla	-20,0		9	20,0
2007	Zaragoza	50228	Rueda de Jalón	-6,0			6,0
2007	Zaragoza	50230	Sádaba	-31,0		2	31,0
2007	Zaragoza	50231	Salillas de Jalón	-5,0		1	5,0
2007	Zaragoza	50232	Salvatierra de Esca	-5,0			5,0
2007	Zaragoza	50234	San Martín de la Virgen de Moncayo	-5,0			5,0
2007	Zaragoza	50235	San Mateo de Gállego	-26,0		16	26,0
2007	Zaragoza	50240	Sástago	-10,0		1	10,0
2007	Zaragoza	50241	Saviñán	-9,0		1	9,0
2007	Zaragoza	50242	Sediles	0,0		1	
2007	Zaragoza	50247	Sobradiel	-7,0		2	7,0
2007	Zaragoza	50248	Sos del Rey Católico	-9,0		2	9,0
2007	Zaragoza	50251	Tarazona	-140,0		43	140,0
2007	Zaragoza	50252	Tauste	-74,0		24	74,0
2007	Zaragoza	50253	Terrer	-12,0			12,0
2007	Zaragoza	50254	Tierga	-4,0			4,0
2007	Zaragoza	50255	Tobed	-6,0			6,0
2007	Zaragoza	50261	Torrellas	-2,0		1	2,0
2007	Zaragoza	50262	Torres de Berrellén	-14,0		6	14,0
2007	Zaragoza	50263	Torrijo de la Cañada	-8,0			8,0
2007	Zaragoza	50264	Tosos	-5,0			5,0
2007	Zaragoza	50267	Uncastillo	-16,0		2	16,0
2007	Zaragoza	50269	Urrea de Jalón	-9,0		4	9,0
2007	Zaragoza	50271	Used	-6,0			6,0
2007	Zaragoza	50272	Utebo	-65,0		141	65,0
2007	Zaragoza	50275	Valmadrid	-2,0			2,0
2007	Zaragoza	50278	Velilla de Ebro	-7,0		2	7,0
2007	Zaragoza	50281	Vierlas				
2007	Zaragoza	50285	Villafranca de Ebro	-16,0		2	16,0
2007	Zaragoza	50287	Villalengua	-7,0			7,0
2007	Zaragoza	50288	Villanueva de Gállego	-40,0		12	40,0
2007	Zaragoza	50290	Villanueva de Huerva	-8,0		1	8,0
2007	Zaragoza	50292	Villarreal de Huerva	-2,0			2,0
2007	Zaragoza	50293	Villarroya de la Sierra	-15,0			15,0
2007	Zaragoza	50296	Zaida (La)	-4,0			4,0
2007	Zaragoza	50297	Zaragoza	-6032,0		2839	6032,0
2007	Zaragoza	50298	Zuera	-63,0		31	63,0
2007	Zaragoza	50902	Marracos	-3,0			3,0
2007	Zaragoza	50903	Villamayor de Gállego	-19,0		8	19,0
2006	Huesca	22001	Abiego	-4,0			4,0
2006	Huesca	22006	Aísa	-2,0			2,0
2006	Huesca	22007	Albalate de Cinca	-13,0		4	13,0
2006	Huesca	22009	Albelda	-17,0		1	17,0
2006	Huesca	22012	Albero Bajo	-1,0			1,0
2006	Huesca	22013	Alberuela de Tubo	-5,0		1	5,0
2006	Huesca	22014	Alcalá de Gurrea	-5,0			5,0
2006	Huesca	22015	Alcalá del Obispo	-2,0			2,0
2006	Huesca	22016	Alcampell	-14,0			14,0
2006	Huesca	22017	Alcolea de Cinca	-13,0		1	13,0
2006	Huesca	22018	Alcubierre	-4,0			4,0
2006	Huesca	22020	Alfántega	0,0		1	
2006	Huesca	22021	Almudévar	-41,0		14	41,0
2006	Huesca	22022	Almunia de San Juan	-8,0		3	8,0
2006	Huesca	22023	Almuniente	-7,0			7,0
2006	Huesca	22025	Altorricón	-16,0		3	16,0
2006	Huesca	22027	Angüés	-8,0			8,0
2006	Huesca	22029	Antillón				
2006	Huesca	22035	Arén	-5,0			5,0
2006	Huesca	22039	Ayerbe	-19,0		5	19,0
2006	Huesca	22040	Azanuy-Alins	-3,0		1	3,0
2006	Huesca	22041	Azara	-1,0			1,0
2006	Huesca	22042	Azlor	-2,0			2,0
2006	Huesca	22043	Baells	-1,0			1,0
2006	Huesca	22046	Ballobar	-10,0		2	10,0
2006	Huesca	22047	Banastás	-2,0		1	2,0
2006	Huesca	22048	Barbastro	-190,0		68	190,0
2006	Huesca	22052	Belver de Cinca	-16,0		1	16,0
2006	Huesca	22053	Benabarre	-19,0		3	19,0
2006	Huesca	22054	Benasque	-5,0		8	5,0
2006	Huesca	22055	Berbegal	-13,0		2	13,0
2006	Huesca	22057	Bielsa	-8,0		1	8,0
2006	Huesca	22058	Bierge	-2,0		2	2,0
2006	Huesca	22059	Biescas	-23,0		7	23,0
2006	Huesca	22060	Binaced	-22,0		4	22,0
2006	Huesca	22061	Binéfar	-94,0		28	94,0
2006	Huesca	22062	Bisaurri	-4,0		1	4,0
2006	Huesca	22064	Blecua y Torres	-1,0		1	1,0
2006	Huesca	22066	Boltaña	-6,0		3	6,0
2006	Huesca	22069	Broto	-5,0		1	5,0
2006	Huesca	22076	Canal de Berdún	-5,0			5,0
2006	Huesca	22078	Canfranc	0,0		2	
2006	Huesca	22080	Capella	-5,0		2	5,0
