Año	Mes (código)	Mes nombre	Mes y año	Sexo	Comarca código	Comarca nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
2021	202110	Octubre	Octubre 2021	Hombres	16	Valdejalón	Temporal	Discapacitados	Temp. Minusv	9
2021	202110	Octubre	Octubre 2021	Mujeres	16	Valdejalón	Temporal	Discapacitados	Temp. Minusv	3
2021	202110	Octubre	Octubre 2021	Hombres	16	Valdejalón	Temporal	Ligados a la formación	Prácticas	3
2021	202110	Octubre	Octubre 2021	Mujeres	16	Valdejalón	Temporal	Ligados a la formación	Prácticas	1
2021	202110	Octubre	Octubre 2021	Hombres	16	Valdejalón	Temporal	Otros	Otros	3
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Indefinido	Indefinido	Indef. Fomento	585
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Indefinido	Indefinido	Indef. Ordinario	862
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Indefinido	Indefinido	Indef. Fomento	518
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Indefinido	Indefinido	Indef. Ordinario	908
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Indefinido	Discapacitados	Minusválidos	7
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Indefinido	Discapacitados	Minusválidos	9
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Obra o servicio	Obra o servicio	5403
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Obra o servicio	Obra o servicio	4714
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Eventual por circunstancias de la producción	Eventual producción	9402
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Eventual por circunstancias de la producción	Eventual producción	8187
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Interinidad	Interinidad	499
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Interinidad	Interinidad	1844
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Discapacitados	Temp. Minusv	10
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Discapacitados	Temp. Minusv	19
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Ligados a la jubilación	Jubilación parcial	44
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Ligados a la jubilación	Relevo	12
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Ligados a la jubilación	Jubilación parcial	14
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Ligados a la jubilación	Relevo	16
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Ligados a la formación	Formación	51
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Ligados a la formación	Prácticas	65
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Ligados a la formación	Formación	71
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Ligados a la formación	Prácticas	67
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Otros	Otros	19
2021	202110	Octubre	Octubre 2021	Hombres	17	Central	Temporal	Otros	Temp. Inserción	4
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Otros	Otros	20
2021	202110	Octubre	Octubre 2021	Mujeres	17	Central	Temporal	Otros	Temp. Inserción	6
2021	202110	Octubre	Octubre 2021	Hombres	18	Ribera Baja del Ebro	Indefinido	Indefinido	Indef. Fomento	12
2021	202110	Octubre	Octubre 2021	Hombres	18	Ribera Baja del Ebro	Indefinido	Indefinido	Indef. Ordinario	11
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Indefinido	Indefinido	Indef. Fomento	3
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Indefinido	Indefinido	Indef. Ordinario	4
2021	202110	Octubre	Octubre 2021	Hombres	18	Ribera Baja del Ebro	Temporal	Obra o servicio	Obra o servicio	131
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Temporal	Obra o servicio	Obra o servicio	119
2021	202110	Octubre	Octubre 2021	Hombres	18	Ribera Baja del Ebro	Temporal	Eventual por circunstancias de la producción	Eventual producción	50
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Temporal	Eventual por circunstancias de la producción	Eventual producción	74
2021	202110	Octubre	Octubre 2021	Hombres	18	Ribera Baja del Ebro	Temporal	Interinidad	Interinidad	6
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Temporal	Interinidad	Interinidad	9
2021	202110	Octubre	Octubre 2021	Hombres	18	Ribera Baja del Ebro	Temporal	Ligados a la formación	Formación	14
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Temporal	Ligados a la formación	Formación	8
2021	202110	Octubre	Octubre 2021	Mujeres	18	Ribera Baja del Ebro	Temporal	Ligados a la formación	Prácticas	1
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Indefinido	Indef. Fomento	10
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Indefinido	Indef. Ordinario	10
2021	202110	Octubre	Octubre 2021	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Indefinido	Indef. Fomento	6
2021	202110	Octubre	Octubre 2021	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Indefinido	Indef. Ordinario	14
2021	202110	Octubre	Octubre 2021	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Discapacitados	Minusválidos	1
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Obra o servicio	Obra o servicio	96
2021	202110	Octubre	Octubre 2021	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Obra o servicio	Obra o servicio	32
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Eventual por circunstancias de la producción	Eventual producción	16
2021	202110	Octubre	Octubre 2021	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Eventual por circunstancias de la producción	Eventual producción	33
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Interinidad	Interinidad	9
2021	202110	Octubre	Octubre 2021	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Interinidad	Interinidad	28
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Discapacitados	Temp. Minusv	1
2021	202110	Octubre	Octubre 2021	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Ligados a la jubilación	Jubilación parcial	1
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Indefinido	Indefinido	Indef. Fomento	18
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Indefinido	Indefinido	Indef. Ordinario	18
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Indefinido	Indefinido	Indef. Fomento	19
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Indefinido	Indefinido	Indef. Ordinario	17
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Temporal	Obra o servicio	Obra o servicio	376
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Temporal	Obra o servicio	Obra o servicio	213
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Temporal	Eventual por circunstancias de la producción	Eventual producción	406
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Temporal	Eventual por circunstancias de la producción	Eventual producción	360
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Temporal	Interinidad	Interinidad	10
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Temporal	Interinidad	Interinidad	22
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la jubilación	Jubilación parcial	1
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la jubilación	Relevo	1
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Formación	6
2021	202110	Octubre	Octubre 2021	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Prácticas	1
2021	202110	Octubre	Octubre 2021	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Formación	4
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Fomento	16
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Ordinario	16
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Fomento	10
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Ordinario	5
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Indefinido	Discapacitados	Minusválidos	1
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Temporal	Obra o servicio	Obra o servicio	173
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Temporal	Obra o servicio	Obra o servicio	91
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Temporal	Eventual por circunstancias de la producción	Eventual producción	182
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Temporal	Eventual por circunstancias de la producción	Eventual producción	82
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Temporal	Interinidad	Interinidad	4
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Temporal	Interinidad	Interinidad	6
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Temporal	Ligados a la jubilación	Jubilación parcial	4
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Temporal	Ligados a la jubilación	Jubilación parcial	1
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Temporal	Ligados a la formación	Formación	10
2021	202110	Octubre	Octubre 2021	Hombres	21	Campo de Cariñena	Temporal	Ligados a la formación	Prácticas	1
2021	202110	Octubre	Octubre 2021	Mujeres	21	Campo de Cariñena	Temporal	Ligados a la formación	Formación	5
2021	202110	Octubre	Octubre 2021	Hombres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Fomento	3
2021	202110	Octubre	Octubre 2021	Hombres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Ordinario	9
2021	202110	Octubre	Octubre 2021	Mujeres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Fomento	3
2021	202110	Octubre	Octubre 2021	Hombres	22	Campo de Belchite	Temporal	Obra o servicio	Obra o servicio	22
2021	202110	Octubre	Octubre 2021	Mujeres	22	Campo de Belchite	Temporal	Obra o servicio	Obra o servicio	8
2021	202110	Octubre	Octubre 2021	Hombres	22	Campo de Belchite	Temporal	Eventual por circunstancias de la producción	Eventual producción	9
2021	202110	Octubre	Octubre 2021	Mujeres	22	Campo de Belchite	Temporal	Eventual por circunstancias de la producción	Eventual producción	6
2021	202110	Octubre	Octubre 2021	Mujeres	22	Campo de Belchite	Temporal	Interinidad	Interinidad	2
2021	202110	Octubre	Octubre 2021	Hombres	22	Campo de Belchite	Temporal	Ligados a la formación	Formación	4
2021	202110	Octubre	Octubre 2021	Hombres	22	Campo de Belchite	Temporal	Ligados a la formación	Prácticas	1
2021	202110	Octubre	Octubre 2021	Mujeres	22	Campo de Belchite	Temporal	Ligados a la formación	Formación	6
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Indefinido	Indefinido	Indef. Fomento	5
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Indefinido	Indefinido	Indef. Ordinario	42
2021	202110	Octubre	Octubre 2021	Mujeres	23	Bajo Martín	Indefinido	Indefinido	Indef. Fomento	3
2021	202110	Octubre	Octubre 2021	Mujeres	23	Bajo Martín	Indefinido	Indefinido	Indef. Ordinario	9
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Temporal	Obra o servicio	Obra o servicio	44
2021	202110	Octubre	Octubre 2021	Mujeres	23	Bajo Martín	Temporal	Obra o servicio	Obra o servicio	37
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Temporal	Eventual por circunstancias de la producción	Eventual producción	32
2021	202110	Octubre	Octubre 2021	Mujeres	23	Bajo Martín	Temporal	Eventual por circunstancias de la producción	Eventual producción	27
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Temporal	Interinidad	Interinidad	5
2021	202110	Octubre	Octubre 2021	Mujeres	23	Bajo Martín	Temporal	Interinidad	Interinidad	4
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Temporal	Ligados a la jubilación	Jubilación parcial	1
2021	202110	Octubre	Octubre 2021	Hombres	23	Bajo Martín	Temporal	Ligados a la formación	Prácticas	1
2021	202110	Octubre	Octubre 2021	Hombres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Fomento	4
2021	202110	Octubre	Octubre 2021	Hombres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Ordinario	2
2021	202110	Octubre	Octubre 2021	Mujeres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Fomento	1
2021	202110	Octubre	Octubre 2021	Hombres	24	Campo de Daroca	Temporal	Obra o servicio	Obra o servicio	44
2021	202110	Octubre	Octubre 2021	Mujeres	24	Campo de Daroca	Temporal	Obra o servicio	Obra o servicio	50
2021	202110	Octubre	Octubre 2021	Hombres	24	Campo de Daroca	Temporal	Eventual por circunstancias de la producción	Eventual producción	33
2021	202110	Octubre	Octubre 2021	Mujeres	24	Campo de Daroca	Temporal	Eventual por circunstancias de la producción	Eventual producción	19
2021	202110	Octubre	Octubre 2021	Hombres	24	Campo de Daroca	Temporal	Interinidad	Interinidad	1
2021	202110	Octubre	Octubre 2021	Mujeres	24	Campo de Daroca	Temporal	Interinidad	Interinidad	2
2021	202110	Octubre	Octubre 2021	Hombres	24	Campo de Daroca	Temporal	Ligados a la formación	Formación	7
2021	202110	Octubre	Octubre 2021	Mujeres	24	Campo de Daroca	Temporal	Ligados a la formación	Formación	3
2021	202110	Octubre	Octubre 2021	Hombres	25	Jiloca	Indefinido	Indefinido	Indef. Fomento	11
2021	202110	Octubre	Octubre 2021	Hombres	25	Jiloca	Indefinido	Indefinido	Indef. Ordinario	4
2021	202110	Octubre	Octubre 2021	Mujeres	25	Jiloca	Indefinido	Indefinido	Indef. Fomento	7
2021	202110	Octubre	Octubre 2021	Mujeres	25	Jiloca	Indefinido	Indefinido	Indef. Ordinario	3
2021	202110	Octubre	Octubre 2021	Hombres	25	Jiloca	Temporal	Obra o servicio	Obra o servicio	31
2021	202110	Octubre	Octubre 2021	Mujeres	25	Jiloca	Temporal	Obra o servicio	Obra o servicio	21
2021	202110	Octubre	Octubre 2021	Hombres	25	Jiloca	Temporal	Eventual por circunstancias de la producción	Eventual producción	62
2021	202110	Octubre	Octubre 2021	Mujeres	25	Jiloca	Temporal	Eventual por circunstancias de la producción	Eventual producción	55
2021	202110	Octubre	Octubre 2021	Hombres	25	Jiloca	Temporal	Interinidad	Interinidad	3
2021	202110	Octubre	Octubre 2021	Mujeres	25	Jiloca	Temporal	Interinidad	Interinidad	7
2021	202110	Octubre	Octubre 2021	Hombres	25	Jiloca	Temporal	Ligados a la formación	Formación	4
2021	202110	Octubre	Octubre 2021	Mujeres	25	Jiloca	Temporal	Ligados a la formación	Formación	6
2021	202110	Octubre	Octubre 2021	Hombres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Fomento	1
2021	202110	Octubre	Octubre 2021	Hombres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Ordinario	6
2021	202110	Octubre	Octubre 2021	Mujeres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Fomento	3
2021	202110	Octubre	Octubre 2021	Mujeres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Ordinario	3
2021	202110	Octubre	Octubre 2021	Hombres	26	Cuencas Mineras	Temporal	Obra o servicio	Obra o servicio	22
2021	202110	Octubre	Octubre 2021	Mujeres	26	Cuencas Mineras	Temporal	Obra o servicio	Obra o servicio	10
2021	202110	Octubre	Octubre 2021	Hombres	26	Cuencas Mineras	Temporal	Eventual por circunstancias de la producción	Eventual producción	32
2021	202110	Octubre	Octubre 2021	Mujeres	26	Cuencas Mineras	Temporal	Eventual por circunstancias de la producción	Eventual producción	46
2021	202110	Octubre	Octubre 2021	Hombres	26	Cuencas Mineras	Temporal	Interinidad	Interinidad	9
2021	202110	Octubre	Octubre 2021	Mujeres	26	Cuencas Mineras	Temporal	Interinidad	Interinidad	22
2021	202110	Octubre	Octubre 2021	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Fomento	3
2021	202110	Octubre	Octubre 2021	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Ordinario	1
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Fomento	5
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Ordinario	3
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Discapacitados	Minusválidos	1
2021	202110	Octubre	Octubre 2021	Hombres	27	Andorra-Sierra de Arcos	Temporal	Obra o servicio	Obra o servicio	51
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Obra o servicio	Obra o servicio	23
2021	202110	Octubre	Octubre 2021	Hombres	27	Andorra-Sierra de Arcos	Temporal	Eventual por circunstancias de la producción	Eventual producción	45
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Eventual por circunstancias de la producción	Eventual producción	44
2021	202110	Octubre	Octubre 2021	Hombres	27	Andorra-Sierra de Arcos	Temporal	Interinidad	Interinidad	6
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Interinidad	Interinidad	31
2021	202110	Octubre	Octubre 2021	Hombres	27	Andorra-Sierra de Arcos	Temporal	Ligados a la formación	Formación	12
2021	202110	Octubre	Octubre 2021	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Ligados a la formación	Formación	12
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Fomento	19
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Ordinario	10
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Fomento	14
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Ordinario	11
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Indefinido	Discapacitados	Minusválidos	1
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Obra o servicio	Obra o servicio	104
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Temporal	Obra o servicio	Obra o servicio	84
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Eventual por circunstancias de la producción	Eventual producción	214
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Temporal	Eventual por circunstancias de la producción	Eventual producción	118
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Interinidad	Interinidad	16
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Temporal	Interinidad	Interinidad	29
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Discapacitados	Temp. Minusv	1
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Ligados a la jubilación	Jubilación parcial	1
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Ligados a la jubilación	Relevo	1
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Temporal	Ligados a la jubilación	Jubilación parcial	1
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Ligados a la formación	Formación	4
2021	202110	Octubre	Octubre 2021	Hombres	28	Bajo Aragón	Temporal	Ligados a la formación	Prácticas	4
2021	202110	Octubre	Octubre 2021	Mujeres	28	Bajo Aragón	Temporal	Ligados a la formación	Formación	9
2021	202110	Octubre	Octubre 2021	Hombres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Fomento	52
2021	202110	Octubre	Octubre 2021	Hombres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Ordinario	80
2021	202110	Octubre	Octubre 2021	Mujeres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Fomento	31
2021	202110	Octubre	Octubre 2021	Mujeres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Ordinario	43
2021	202110	Octubre	Octubre 2021	Hombres	29	Comunidad de Teruel	Indefinido	Discapacitados	Minusválidos	1
2021	202110	Octubre	Octubre 2021	Mujeres	29	Comunidad de Teruel	Indefinido	Discapacitados	Minusválidos	1
2021	202110	Octubre	Octubre 2021	Hombres	29	Comunidad de Teruel	Temporal	Obra o servicio	Obra o servicio	152
2021	202110	Octubre	Octubre 2021	Mujeres	29	Comunidad de Teruel	Temporal	Obra o servicio	Obra o servicio	123
