Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
16	Valdejalón	2019	PSOE	4045,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
16	Valdejalón	2019	PP	3130,0	PARTIDO POPULAR
16	Valdejalón	2019	VOX	2862,0	VOX
16	Valdejalón	2019	PODEMOS-IU	1086,0	UNIDAS PODEMOS
16	Valdejalón	2019	Cs	929,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
16	Valdejalón	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
16	Valdejalón	2019	M PAÍS-CHA-EQUO	468,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
16	Valdejalón	2019	PACMA	77,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
16	Valdejalón	2019	EB	22,0	ESCAÑOS EN BLANCO
16	Valdejalón	2019	CHA	0,0	CHUNTA ARAGONESISTA
16	Valdejalón	2019	MAS	20,0	MOVIMIENTO ARAGONES SOCIAL
16	Valdejalón	2019	RECORTES CERO-GV	20,0	RECORTES CERO-GRUPO VERDE
16	Valdejalón	2019	PUM+J	4,0	POR UN MUNDO MÁS JUSTO
16	Valdejalón	2019	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
16	Valdejalón	2019	FIA	5,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
16	Valdejalón	2019	PCTE	7,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
16	Valdejalón	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
16	Valdejalón	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
16	Valdejalón	2019	UDT	0,0	UNIÓN DE TODOS
17	D.C. Zaragoza	2019	PSOE	119723,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
17	D.C. Zaragoza	2019	PP	92349,0	PARTIDO POPULAR
17	D.C. Zaragoza	2019	VOX	73005,0	VOX
17	D.C. Zaragoza	2019	PODEMOS-IU	48244,0	UNIDAS PODEMOS
17	D.C. Zaragoza	2019	Cs	38962,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
17	D.C. Zaragoza	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
17	D.C. Zaragoza	2019	M PAÍS-CHA-EQUO	19349,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
17	D.C. Zaragoza	2019	PACMA	3085,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
17	D.C. Zaragoza	2019	EB	1664,0	ESCAÑOS EN BLANCO
17	D.C. Zaragoza	2019	CHA	0,0	CHUNTA ARAGONESISTA
17	D.C. Zaragoza	2019	MAS	850,0	MOVIMIENTO ARAGONES SOCIAL
17	D.C. Zaragoza	2019	RECORTES CERO-GV	709,0	RECORTES CERO-GRUPO VERDE
17	D.C. Zaragoza	2019	PUM+J	407,0	POR UN MUNDO MÁS JUSTO
17	D.C. Zaragoza	2019	PCPE	261,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
17	D.C. Zaragoza	2019	FIA	327,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
17	D.C. Zaragoza	2019	PCTE	334,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
17	D.C. Zaragoza	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
17	D.C. Zaragoza	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
17	D.C. Zaragoza	2019	UDT	0,0	UNIÓN DE TODOS
18	Ribera Baja del Ebro	2019	PSOE	1781,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
18	Ribera Baja del Ebro	2019	PP	1008,0	PARTIDO POPULAR
18	Ribera Baja del Ebro	2019	VOX	867,0	VOX
18	Ribera Baja del Ebro	2019	PODEMOS-IU	350,0	UNIDAS PODEMOS
18	Ribera Baja del Ebro	2019	Cs	367,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
18	Ribera Baja del Ebro	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
18	Ribera Baja del Ebro	2019	M PAÍS-CHA-EQUO	177,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
18	Ribera Baja del Ebro	2019	PACMA	15,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
18	Ribera Baja del Ebro	2019	EB	11,0	ESCAÑOS EN BLANCO
18	Ribera Baja del Ebro	2019	CHA	0,0	CHUNTA ARAGONESISTA
18	Ribera Baja del Ebro	2019	MAS	9,0	MOVIMIENTO ARAGONES SOCIAL
18	Ribera Baja del Ebro	2019	RECORTES CERO-GV	3,0	RECORTES CERO-GRUPO VERDE
18	Ribera Baja del Ebro	2019	PUM+J	3,0	POR UN MUNDO MÁS JUSTO
18	Ribera Baja del Ebro	2019	PCPE	4,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
18	Ribera Baja del Ebro	2019	FIA	1,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
18	Ribera Baja del Ebro	2019	PCTE	3,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
18	Ribera Baja del Ebro	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
18	Ribera Baja del Ebro	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
18	Ribera Baja del Ebro	2019	UDT	0,0	UNIÓN DE TODOS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PSOE	2215,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PP	1495,0	PARTIDO POPULAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	VOX	1186,0	VOX
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PODEMOS-IU	554,0	UNIDAS PODEMOS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	Cs	549,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	M PAÍS-CHA-EQUO	280,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PACMA	27,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	EB	16,0	ESCAÑOS EN BLANCO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	CHA	0,0	CHUNTA ARAGONESISTA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	MAS	9,0	MOVIMIENTO ARAGONES SOCIAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	RECORTES CERO-GV	14,0	RECORTES CERO-GRUPO VERDE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PUM+J	10,0	POR UN MUNDO MÁS JUSTO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PCPE	4,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	FIA	3,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PCTE	4,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2019	UDT	0,0	UNIÓN DE TODOS
20	Comunidad de Calatayud	2019	PSOE	6558,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
20	Comunidad de Calatayud	2019	PP	5447,0	PARTIDO POPULAR
20	Comunidad de Calatayud	2019	VOX	3472,0	VOX
20	Comunidad de Calatayud	2019	PODEMOS-IU	1421,0	UNIDAS PODEMOS
20	Comunidad de Calatayud	2019	Cs	1475,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
20	Comunidad de Calatayud	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
20	Comunidad de Calatayud	2019	M PAÍS-CHA-EQUO	604,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
20	Comunidad de Calatayud	2019	PACMA	84,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
20	Comunidad de Calatayud	2019	EB	58,0	ESCAÑOS EN BLANCO
20	Comunidad de Calatayud	2019	CHA	0,0	CHUNTA ARAGONESISTA
20	Comunidad de Calatayud	2019	MAS	31,0	MOVIMIENTO ARAGONES SOCIAL
20	Comunidad de Calatayud	2019	RECORTES CERO-GV	21,0	RECORTES CERO-GRUPO VERDE
20	Comunidad de Calatayud	2019	PUM+J	20,0	POR UN MUNDO MÁS JUSTO
20	Comunidad de Calatayud	2019	PCPE	10,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
20	Comunidad de Calatayud	2019	FIA	8,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
20	Comunidad de Calatayud	2019	PCTE	13,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
20	Comunidad de Calatayud	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
20	Comunidad de Calatayud	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
20	Comunidad de Calatayud	2019	UDT	0,0	UNIÓN DE TODOS
21	Campo de Cariñena	2019	PSOE	1814,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
21	Campo de Cariñena	2019	PP	1401,0	PARTIDO POPULAR
21	Campo de Cariñena	2019	VOX	897,0	VOX
21	Campo de Cariñena	2019	PODEMOS-IU	368,0	UNIDAS PODEMOS
21	Campo de Cariñena	2019	Cs	336,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
21	Campo de Cariñena	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
21	Campo de Cariñena	2019	M PAÍS-CHA-EQUO	174,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
21	Campo de Cariñena	2019	PACMA	16,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
21	Campo de Cariñena	2019	EB	13,0	ESCAÑOS EN BLANCO
21	Campo de Cariñena	2019	CHA	0,0	CHUNTA ARAGONESISTA
21	Campo de Cariñena	2019	MAS	10,0	MOVIMIENTO ARAGONES SOCIAL
21	Campo de Cariñena	2019	RECORTES CERO-GV	2,0	RECORTES CERO-GRUPO VERDE
21	Campo de Cariñena	2019	PUM+J	1,0	POR UN MUNDO MÁS JUSTO
21	Campo de Cariñena	2019	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
21	Campo de Cariñena	2019	FIA	2,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
21	Campo de Cariñena	2019	PCTE	3,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
21	Campo de Cariñena	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
21	Campo de Cariñena	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
21	Campo de Cariñena	2019	UDT	0,0	UNIÓN DE TODOS
22	Campo de Belchite	2019	PSOE	911,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22	Campo de Belchite	2019	PP	956,0	PARTIDO POPULAR
22	Campo de Belchite	2019	VOX	541,0	VOX
22	Campo de Belchite	2019	PODEMOS-IU	150,0	UNIDAS PODEMOS
22	Campo de Belchite	2019	Cs	174,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22	Campo de Belchite	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
22	Campo de Belchite	2019	M PAÍS-CHA-EQUO	55,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
22	Campo de Belchite	2019	PACMA	2,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
22	Campo de Belchite	2019	EB	5,0	ESCAÑOS EN BLANCO
22	Campo de Belchite	2019	CHA	0,0	CHUNTA ARAGONESISTA
22	Campo de Belchite	2019	MAS	6,0	MOVIMIENTO ARAGONES SOCIAL
22	Campo de Belchite	2019	RECORTES CERO-GV	4,0	RECORTES CERO-GRUPO VERDE
22	Campo de Belchite	2019	PUM+J	0,0	POR UN MUNDO MÁS JUSTO
22	Campo de Belchite	2019	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22	Campo de Belchite	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
22	Campo de Belchite	2019	PCTE	2,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
22	Campo de Belchite	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
22	Campo de Belchite	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
22	Campo de Belchite	2019	UDT	0,0	UNIÓN DE TODOS
23	Bajo Martín	2019	PSOE	1214,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
23	Bajo Martín	2019	PP	963,0	PARTIDO POPULAR
23	Bajo Martín	2019	VOX	507,0	VOX
23	Bajo Martín	2019	PODEMOS-IU	231,0	UNIDAS PODEMOS
23	Bajo Martín	2019	Cs	151,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
23	Bajo Martín	2019	¡TERUEL EXISTE!	385,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
23	Bajo Martín	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
23	Bajo Martín	2019	PACMA	10,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
23	Bajo Martín	2019	EB	0,0	ESCAÑOS EN BLANCO
23	Bajo Martín	2019	CHA	0,0	CHUNTA ARAGONESISTA
23	Bajo Martín	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
23	Bajo Martín	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
23	Bajo Martín	2019	PUM+J	1,0	POR UN MUNDO MÁS JUSTO
23	Bajo Martín	2019	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
23	Bajo Martín	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
23	Bajo Martín	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
23	Bajo Martín	2019	PCOE	4,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
23	Bajo Martín	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
23	Bajo Martín	2019	UDT	1,0	UNIÓN DE TODOS
24	Campo de Daroca	2019	PSOE	884,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
24	Campo de Daroca	2019	PP	1121,0	PARTIDO POPULAR
24	Campo de Daroca	2019	VOX	554,0	VOX
24	Campo de Daroca	2019	PODEMOS-IU	158,0	UNIDAS PODEMOS
24	Campo de Daroca	2019	Cs	254,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
24	Campo de Daroca	2019	¡TERUEL EXISTE!	0,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
24	Campo de Daroca	2019	M PAÍS-CHA-EQUO	99,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
24	Campo de Daroca	2019	PACMA	10,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
24	Campo de Daroca	2019	EB	9,0	ESCAÑOS EN BLANCO
24	Campo de Daroca	2019	CHA	0,0	CHUNTA ARAGONESISTA
24	Campo de Daroca	2019	MAS	7,0	MOVIMIENTO ARAGONES SOCIAL
24	Campo de Daroca	2019	RECORTES CERO-GV	6,0	RECORTES CERO-GRUPO VERDE
24	Campo de Daroca	2019	PUM+J	0,0	POR UN MUNDO MÁS JUSTO
24	Campo de Daroca	2019	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
24	Campo de Daroca	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
24	Campo de Daroca	2019	PCTE	2,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
24	Campo de Daroca	2019	PCOE	0,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
24	Campo de Daroca	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
24	Campo de Daroca	2019	UDT	0,0	UNIÓN DE TODOS
25	Jiloca	2019	PSOE	1519,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
25	Jiloca	2019	PP	1828,0	PARTIDO POPULAR
25	Jiloca	2019	VOX	897,0	VOX
25	Jiloca	2019	PODEMOS-IU	193,0	UNIDAS PODEMOS
25	Jiloca	2019	Cs	275,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
25	Jiloca	2019	¡TERUEL EXISTE!	1740,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
25	Jiloca	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
25	Jiloca	2019	PACMA	5,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
25	Jiloca	2019	EB	0,0	ESCAÑOS EN BLANCO
25	Jiloca	2019	CHA	0,0	CHUNTA ARAGONESISTA
25	Jiloca	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
25	Jiloca	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
25	Jiloca	2019	PUM+J	0,0	POR UN MUNDO MÁS JUSTO
25	Jiloca	2019	PCPE	1,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
25	Jiloca	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
25	Jiloca	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
25	Jiloca	2019	PCOE	4,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
25	Jiloca	2019	AUNACV	1,0	AUNA COMUNITAT VALENCIANA
25	Jiloca	2019	UDT	4,0	UNIÓN DE TODOS
26	Cuencas Mineras	2019	PSOE	1604,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
26	Cuencas Mineras	2019	PP	703,0	PARTIDO POPULAR
26	Cuencas Mineras	2019	VOX	375,0	VOX
26	Cuencas Mineras	2019	PODEMOS-IU	248,0	UNIDAS PODEMOS
26	Cuencas Mineras	2019	Cs	668,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
26	Cuencas Mineras	2019	¡TERUEL EXISTE!	903,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
26	Cuencas Mineras	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
26	Cuencas Mineras	2019	PACMA	20,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
26	Cuencas Mineras	2019	EB	0,0	ESCAÑOS EN BLANCO
26	Cuencas Mineras	2019	CHA	0,0	CHUNTA ARAGONESISTA
26	Cuencas Mineras	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
26	Cuencas Mineras	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
26	Cuencas Mineras	2019	PUM+J	0,0	POR UN MUNDO MÁS JUSTO
26	Cuencas Mineras	2019	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
26	Cuencas Mineras	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
26	Cuencas Mineras	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
26	Cuencas Mineras	2019	PCOE	6,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
26	Cuencas Mineras	2019	AUNACV	0,0	AUNA COMUNITAT VALENCIANA
26	Cuencas Mineras	2019	UDT	1,0	UNIÓN DE TODOS
27	Andorra-Sierra de Arcos	2019	PSOE	1723,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
27	Andorra-Sierra de Arcos	2019	PP	945,0	PARTIDO POPULAR
27	Andorra-Sierra de Arcos	2019	VOX	712,0	VOX
27	Andorra-Sierra de Arcos	2019	PODEMOS-IU	429,0	UNIDAS PODEMOS
27	Andorra-Sierra de Arcos	2019	Cs	206,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
27	Andorra-Sierra de Arcos	2019	¡TERUEL EXISTE!	1409,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
27	Andorra-Sierra de Arcos	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
27	Andorra-Sierra de Arcos	2019	PACMA	24,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
27	Andorra-Sierra de Arcos	2019	EB	0,0	ESCAÑOS EN BLANCO
27	Andorra-Sierra de Arcos	2019	CHA	0,0	CHUNTA ARAGONESISTA
27	Andorra-Sierra de Arcos	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
27	Andorra-Sierra de Arcos	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
27	Andorra-Sierra de Arcos	2019	PUM+J	2,0	POR UN MUNDO MÁS JUSTO
27	Andorra-Sierra de Arcos	2019	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
27	Andorra-Sierra de Arcos	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
27	Andorra-Sierra de Arcos	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
27	Andorra-Sierra de Arcos	2019	PCOE	11,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
27	Andorra-Sierra de Arcos	2019	AUNACV	2,0	AUNA COMUNITAT VALENCIANA
27	Andorra-Sierra de Arcos	2019	UDT	4,0	UNIÓN DE TODOS
28	Bajo Aragón	2019	PSOE	4152,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
28	Bajo Aragón	2019	PP	3786,0	PARTIDO POPULAR
28	Bajo Aragón	2019	VOX	2189,0	VOX
28	Bajo Aragón	2019	PODEMOS-IU	1030,0	UNIDAS PODEMOS
28	Bajo Aragón	2019	Cs	796,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
28	Bajo Aragón	2019	¡TERUEL EXISTE!	2652,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
28	Bajo Aragón	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
28	Bajo Aragón	2019	PACMA	54,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
28	Bajo Aragón	2019	EB	0,0	ESCAÑOS EN BLANCO
28	Bajo Aragón	2019	CHA	0,0	CHUNTA ARAGONESISTA
28	Bajo Aragón	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
28	Bajo Aragón	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
28	Bajo Aragón	2019	PUM+J	9,0	POR UN MUNDO MÁS JUSTO
28	Bajo Aragón	2019	PCPE	11,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
28	Bajo Aragón	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
28	Bajo Aragón	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
28	Bajo Aragón	2019	PCOE	29,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
28	Bajo Aragón	2019	AUNACV	2,0	AUNA COMUNITAT VALENCIANA
28	Bajo Aragón	2019	UDT	0,0	UNIÓN DE TODOS
29	Comunidad de Teruel	2019	PSOE	4950,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
29	Comunidad de Teruel	2019	PP	5970,0	PARTIDO POPULAR
29	Comunidad de Teruel	2019	VOX	3009,0	VOX
29	Comunidad de Teruel	2019	PODEMOS-IU	888,0	UNIDAS PODEMOS
29	Comunidad de Teruel	2019	Cs	945,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
29	Comunidad de Teruel	2019	¡TERUEL EXISTE!	10093,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
29	Comunidad de Teruel	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
29	Comunidad de Teruel	2019	PACMA	58,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
29	Comunidad de Teruel	2019	EB	0,0	ESCAÑOS EN BLANCO
29	Comunidad de Teruel	2019	CHA	0,0	CHUNTA ARAGONESISTA
29	Comunidad de Teruel	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
29	Comunidad de Teruel	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
29	Comunidad de Teruel	2019	PUM+J	9,0	POR UN MUNDO MÁS JUSTO
29	Comunidad de Teruel	2019	PCPE	7,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
29	Comunidad de Teruel	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
29	Comunidad de Teruel	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
29	Comunidad de Teruel	2019	PCOE	27,0	PARTIDO COMUNISTA OBRERO ESPAÑOL
29	Comunidad de Teruel	2019	AUNACV	6,0	AUNA COMUNITAT VALENCIANA
29	Comunidad de Teruel	2019	UDT	8,0	UNIÓN DE TODOS
30	Maestrazgo	2019	PSOE	461,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
30	Maestrazgo	2019	PP	508,0	PARTIDO POPULAR
30	Maestrazgo	2019	VOX	225,0	VOX
30	Maestrazgo	2019	PODEMOS-IU	100,0	UNIDAS PODEMOS
30	Maestrazgo	2019	Cs	78,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
30	Maestrazgo	2019	¡TERUEL EXISTE!	443,0	AGRUPACIÓN DE ELECTORES TERUEL EXISTE
30	Maestrazgo	2019	M PAÍS-CHA-EQUO	0,0	MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO
30	Maestrazgo	2019	PACMA	5,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
30	Maestrazgo	2019	EB	0,0	ESCAÑOS EN BLANCO
30	Maestrazgo	2019	CHA	0,0	CHUNTA ARAGONESISTA
30	Maestrazgo	2019	MAS	0,0	MOVIMIENTO ARAGONES SOCIAL
30	Maestrazgo	2019	RECORTES CERO-GV	0,0	RECORTES CERO-GRUPO VERDE
30	Maestrazgo	2019	PUM+J	4,0	POR UN MUNDO MÁS JUSTO
30	Maestrazgo	2019	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
30	Maestrazgo	2019	FIA	0,0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓ
30	Maestrazgo	2019	PCTE	0,0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
